"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","identifiedBy","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","typeStatus","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"194","2020-09-12 05:00:02-03","US","US","3456007","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","O. Tostain","245","1997","7","8","South America - Neotropics","French Guiana","Digue de Panato - Commune d'Awala","-53.91","5.73","2",NA,NA,"US00777709",NA,NA,"Cremers, G.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","3174494","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","G. Cremers & M. Hoff","10573","1989","4","14","South America - Neotropics","French Guiana","Dégrad Canard - Bassin de la Basse-Mana. Friche sud, parcelle IRAT. CD 8, 2 km après Degrad Canard vers Mana",NA,NA,"10",NA,NA,"US01473022",NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","1444039","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.",NA,"2259","1930","1","1","South America - Neotropics","Brazil","Tapéra, (Pombos).",NA,NA,NA,NA,NA,"US01473025","US01473025_01","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","1195247","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","A. S. Hitchcock","20262","1923","6","30","South America - Neotropics","Ecuador","Milagro",NA,NA,"50",NA,NA,"US01473017","US01473017_01","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","3405184","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","G. Cremers, F. Crozier & M. Hoff","14479","1996","12","8","South America - Neotropics","French Guiana","Savane Matiti - Région littorale",NA,NA,"10",NA,NA,"US01473018",NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","2359422","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","H. Gines","5026","1954","8","7","South America - Neotropics","Venezuela","C. Wiuiquina","-61.13","9.16",NA,NA,NA,"US00784680",NA,"Delta Amacuro","Lloyd, R. M.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","1915727","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","E. Asplund","5871","1939","5","1","South America - Neotropics","Ecuador","Chongón, wet open ground",NA,NA,NA,NA,NA,"US01473014",NA,"Guayas",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","3451859","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","J.-J. de Granville & F. Crozier","15555","2002","8","13","South America - Neotropics","French Guiana","Crique Cabassou, Ile de Cayenne, Route R.N. 3, nouveau trace, PK 2.5","-54.3","4.9","2",NA,NA,"US00759153","US00759153_01",NA,"Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","3435404","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","C. N. Horn & S. Hill","9998","1995","8","12","South America - Neotropics","Guyana","Georgetown","-58.16","6.8",NA,NA,NA,"US00717051","US00717051_01","Demerara-Mahaica","McKee, G. S., (US), NMNH",NA,"5",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","3516528","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","F. Delascio C., R. Montes & G. Davidse","11181","1981","12",NA,"South America - Neotropics","Venezuela","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Caño Carnestolendo",NA,NA,"100",NA,NA,"US01473012",NA,"Guarico",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","1879382","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","B. Maguire & G. Stahel","22719","1944","4","5","South America - Neotropics","Suriname","Frequent; marshes along border jungle, Charlesburg Rift, 3 km. north Paramaribo",NA,NA,NA,NA,NA,"US01473019","US01473019_01","Paramaribo",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2935986","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","D. Austin, C. E. Nauman, R. S. Secco, C. S. Rosario & M. R. dos Santos","7193",NA,NA,NA,"South America - Neotropics","Brazil","Amazônia. T.F. de Amapá, arredores da Agua Fria e Igarapé Agua Fria",NA,NA,NA,NA,NA,"US01473023","US01473023_01","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","2080168","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","W. H. Camp","E-3610","1945","6","6","South America - Neotropics","Ecuador","Coastal plain, in the vicinity of Naranjito",NA,NA,"37",NA,NA,"US01473013","US01473013_01","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","3445905","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","A. M. Raynal","20213","1978","3","14","South America - Neotropics","French Guiana","Crique Jacques","-53.81","5.64",NA,NA,NA,"US00754061",NA,NA,"Raynal, A. M.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","1692455","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","v. Luetzelburg","12912","1913",NA,NA,"South America - Neotropics","Brazil","Lagoa Tiririca",NA,NA,NA,NA,NA,"US01473024","US01473024_01","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","2258070","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","J. C. Lindeman","5683","1954","3","24","South America - Neotropics","Suriname","Clearing in swamp forest at edge of ridge",NA,NA,NA,NA,NA,"US01473026",NA,"Coronie",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","(Bulky)3478243","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","E. A. Christenson, C. L. Kelloff & J. MacKnight","1869","1994","5","29","South America - Neotropics","Guyana","Coastal highway between Georgetown and New Amsterdam","-57.7333","6.55","2","Bulky fruit",NA,"US00808210",NA,"Mahaica-Berbice","Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","3599516","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","5066","2006","10","8","South America - Neotropics","Guyana","Miners Camp below Aruwai Falls near topside Peaima.","-60.5799","6.37503","120",NA,NA,"US00999166",NA,"Cuyuni-Mazaruni","McKee, G. S., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","E. A. Christenson, C. L. Kelloff & J. MacKnight","1869","1994","5","29","South America - Neotropics","Guyana","Coastal highway between Georgetown and New Amsterdam","-57.7333","6.55","2","Bulky Fruit",NA,"US00635689",NA,"Mahaica-Berbice",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","3451284","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","T. Hollowell & W. Hinds","592","2001","10","21","South America - Neotropics","Guyana","Waini Peninsula, twice burned Avicennia swamp","-59.74","8.3775","10",NA,NA,"US00767576",NA,"Barima-Waini","McKee, G. S., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"214","2019-12-09 17:30:45-03","UFPR","EFC","5615","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Svolenski, A.C.; Tiepolo, G.","150","1996","06","11",NA,"Brasil","Sítio J. Vicki","-48.5746994018555","-25.8827991485596",NA,NA,NA,"EFC005615",NA,"Paraná","Hatschbach, G.","Guaratuba",NA,NA,NA,"1996","41937","auto",NA,NA,"07",NA,"01",NA,NA
"215","2019-10-07 09:38:50-03","UEFS","HUEFS","151636","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Melo, E.","6449","2009","09","06",NA,"Brasil","Reserva Florestal da Agrovale. Lagoa Represada.","-40.388056","-9.410833","375",NA,NA,"HUEFS0151636","HUEFS0151636","Bahia",NA,"Juazeiro","375","40W23'17''","9S24'39''",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"216","2019-10-07 09:38:50-03","UEFS","HUEFS","105303","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Melo, E.","4188","2005","10","31",NA,"Brasil","Povoado de Capela. Várzea do Rio Murituba, afluente do São Francisco.","-36.471389","-10.3225","20",NA,NA,"HUEFS0105303","HUEFS0105303","Alagoas",NA,"Penedo","20","36W28'17''","10S19'21''",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"217","2019-10-07 09:38:50-03","UEFS","HUEFS","105317","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Melo, E.","4202","2005","10","31",NA,"Brasil",NA,"-36.490556","-10.3375","15",NA,NA,"HUEFS0105317","HUEFS0105317","Alagoas",NA,"Piaçabuçu","15","36W29'26''","10S20'15''",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"218","2019-10-07 09:38:50-03","UEFS","HUEFS","218787","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Silvestre, L.C.","83","2015","05","27",NA,"Brasil","Cahoeira do Roncador. Terrícola.","-37.679167","-5.575278",NA,NA,NA,"HUEFS0218787","HUEFS0218787","Rio Grande do Norte",NA,"Felipe Guerra",NA,"37W40'45''","5S34'31''",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"219","2019-10-07 09:38:50-03","UEFS","HUEFS","222290","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Silvestre, L.C.","83","2015","05","27",NA,"Brasil","Cachoeira do Roncador. Terrícola.","-37.679167","-5.575278",NA,NA,NA,"HUEFS0222290",NA,"Rio Grande do Norte",NA,"Felipe Guerra",NA,"37W40'45''","5S34'31''",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"220","2019-10-07 09:38:50-03","UEFS","HUEFS","63918","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Atkins, S.","PCD4672","1997","01","29",NA,"Brasil","Remanso/Maribus.","-41.316667","-12.65","380",NA,"Pântano do Rio Santo Antonio, com variada flora aquática e ilhas de matas mesófilas; árvores com ca. de 8-12m.","HUEFS0063918","HUEFS0063918","Bahia","F.R.Nonato","Lençóis","380","41W19'","12S39'","2004",NA,NA,"Polypodiopsida",NA,"09",NA,NA,NA,NA
"221","2019-10-07 09:38:50-03","UEFS","HUEFS","88714","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Leite, K.R.B","455","2004","10","07",NA,"Brasil","Km 40. Fazenda Lagoa Azul (Propriedade e S. Etevaldo)","-38.478056","-12.644722",NA,NA,NA,"HUEFS0088714","HUEFS0088714","Bahia",NA,"Candeias",NA,"38W28'41''","12S38'41''",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"222","2019-10-07 09:38:50-03","UEFS","HUEFS","90112","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Leite, K.R.B","469","2004","10","21",NA,"Brasil","BR 324, km 40. Fazenda Lagoa Azul (propiedade do Sr. Etevaldo).","-38.478056","-12.644722",NA,NA,NA,"HUEFS0090112","HUEFS0090112 HUEFS0090112_01","Bahia",NA,"Candeias",NA,"38W28'41''","12S38'41''",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"223","2019-10-07 09:38:50-03","UEFS","HUEFS","95827","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Leite, K.R.B","484","2005","05","17",NA,"Brasil","estrada do Feijão, BA 052, Km 17. Fazenda Caraíba.","-39.150833","-12.193056","220",NA,NA,"HUEFS0095827","HUEFS0095827","Bahia","J.L.Ferreira","Anguera","220","39W9'3''","12S11'35''","2007",NA,NA,"Polypodiopsida",NA,"10",NA,NA,NA,NA
"224","2019-10-07 09:38:50-03","UEFS","HUEFS","49732","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Santos, J.J.","31","1997","09","12",NA,"Brasil","Rio Cahy (Parte II), Km 43901, Stand Pinheirão.","-41.45","-12",NA,NA,NA,"HUEFS0049732","HUEFS0049732","Bahia",NA,"Prado",NA,"41W27'","12S0'",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA
"225","2021-03-04 11:18:17-03","UEFS","HUEFS","228586","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Krieger, L.","CESJ12165","1972","07","11",NA,"Brasil","Flutuante.","-64.7114028930664","-3.35417008399963",NA,NA,NA,"HUEFS0228586","HUEFS0228586","Amazonas",NA,"Tefé",NA,NA,NA,NA,"340205","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"226","2021-03-04 11:18:17-03","UEFS","HUEFS","211436","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Costa, G.","846","2013","12","12",NA,"Brasil","Santana. Área alagada.","-39.0894012451172","-12.8472003936768",NA,NA,NA,"HUEFS0211436",NA,"Bahia",NA,"São Felipe",NA,NA,NA,NA,"15122","auto","Polypodiopsida",NA,NA,NA,NA,NA,NA
"227","2020-07-23 12:17:39-03","CEPLAC","CEPEC","96239","PreservedSpecimen","Plantae",NA,NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides",NA,"P. Fiaschi","1446","1993","05","02",NA,"Brasil","Estação Experimental Gregório Bondar.","-39.25","-16.133333",NA,NA,NA,NA,NA,"Bahia","F. B. Matos","BELMONTE",NA,"39W15'","16S8'",NA,NA,NA,NA,NA,NA,"28/02/2006",NA,NA,NA
"228","2020-07-23 12:17:39-03","CEPLAC","CEPEC","43606","PreservedSpecimen","Plantae",NA,NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides",NA,"G. Hatschbach","51520","1987","08","26",NA,"Brasil","Sem informação.",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","A. R. Smith","ITAUNAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA
"229","2020-11-04 17:30:31-03","UEM","HUEM","36357","S","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Milaneze-Gutierre M.A.; R.M.Marques; M.A.Reck","s.n.","2020","09","04",NA,"Brasil","Horto Florestal Dr. Luiz Teixeira Mendes, Borda do lago no interior do horto.","-51.9385986328125","-23.4253005981445",NA,NA,"Erva aquática. Pteridófita.","HUEM000027700",NA,"Paraná",NA,"Maringá",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"230","2019-07-03 20:06:40-03","UEM","HUEM","32871","S","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Ma.C.Souza","3662","2018","03","01",NA,"Brasil","Parque do Ingá., Lago da antiga santa. Local sombreado.","-51.9385986328125","-23.4253005981445",NA,NA,"Aquática flutuante com folhas submersas e folhas aéreas.","HUEM000019159","HUEM000019159","Paraná","A.P.Freitas","Maringá",NA,NA,NA,"2018","19250","auto",NA,NA,"03",NA,NA,NA,NA
"231","2019-11-07 11:19:35-03","UFMG","BHCB-SL","150101","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salino, A; et al.;","15101","2011","04","21","América","Brasil","Reserva Natural da Vale, Trilha Nativo da Gávea, Floresta Estacional Semidecidual de Terras Baixas.","-40.046944","-19.151944","60",NA,"Terrestre em local brejoso.",NA,NA,"Espírito Santo","Salino, A","Linhares","60","-40.046944","-19.151944","2001",NA,NA,NA,NA,"10",NA,NA,NA,NA
"232","2019-11-07 11:19:35-03","UFMG","BHCB-SL","121399","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Souza, DT","399","2008","06","03","América","Brasil","Rio São Francisco, Divisa AL-SE, Estação de tratamento de água da Casal S.A.","-36.900278","-10.127222",NA,NA,"Aquática, submersa em tanque de tratamento de água.",NA,NA,"Alagoas","Almeida, TE","São Brás",NA,"-36.900278","-10.127222","2008",NA,NA,NA,NA,"08",NA,"14",NA,NA
"233","2019-11-07 11:19:35-03","UFMG","BHCB-SL","93498","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Stehmann, JR; et al.","3865","2004","07","19","América","Brasil","Estrada para Prado","-39.204536","-17.494739",NA,NA,"Erva em lagoa na regoão de restinga.",NA,NA,"Bahia",NA,"Alcobaça",NA,"-39.204536","-17.494739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-12-19 16:20:56-03","UFMG","BHCB-SL","134014","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salino, A; Viveros, RS","14660","2009","10","29","América","Brasil","RPPN Cafundó, Trilha da Araponga. Floresta Estacional Semidecidual.","-41.225417","-20.705111","110",NA,"Terrestre em brejo.","BHCB002150","BHCB002150","Espírito Santo","Megale, ME; Salino, A","Cachoeiro do Itapemirim","110","-41.225417","-20.705111","2010",NA,NA,NA,NA,"07",NA,NA,NA,NA
"235","2019-11-07 11:19:35-03","UFMG","BHCB-SL","133207","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Pivari, MOD; et al.;","1409","2009","08","27","América","Brasil","Lagoa sem nome","-42.441667","-19.7","258",NA,"Erva, ca. 0,2m prof., apoiada em Rhynchospora holoschoenoides. Pinas férteis marrons, esporos laranjas, pina estéril verde.",NA,NA,"Minas Gerais","Pivari, MOD","Bom Jesus do Galho","258","-42.441667","-19.7","2009",NA,NA,NA,NA,"09",NA,"02",NA,NA
"236","2021-01-12 15:24:42-03","UFMG","BHCB-SL","104797","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Almeida, TE; Souza, DT; Stehmann, JR; Mota, NFO; Viana, PL; Pivari, MOD; Souza, FL","702","2007","02","12","América","Brasil","Reserva Florestal de Linhares (C.V.R.D.); Aceiro C, Aceiro Ceolin","-40.071222","-19.161222","30",NA,"Terrestre.; Em brejo.Em área alagada.",NA,NA,"Espírito Santo","Almeida, TE","Linhares","60","-40.071222","-19.161222","2007",NA,NA,NA,NA,"03",NA,NA,NA,NA
"237","2019-11-07 11:19:35-03","UFMG","BHCB-SL","127403","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Pivari, MOD; Costa, FM; Oliveira, VB","1193","2009","02","03","América","Brasil","Lagoa Areia Branca","-42.476667","-19.664722","249",NA,"Erva enraizada em matéria orgânica flutuante e no solo submersa, ca. 0,4m prof. Pinas férteis verdes.",NA,NA,"Minas Gerais","Pivari, MOD","Bom Jesus do Galho","249","-42.476667","-19.664722","2009",NA,NA,NA,NA,"02",NA,"03",NA,NA
"238","2019-11-07 11:19:35-03","UFMG","BHCB-SL","131327","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Pivari, MOD; Oliveira, VB; Cortat, R","1250","2009","04","17","América","Brasil","Lagoa do Gancho","-42.426389","-19.675","236",NA,"Erva emergente, ca. 0,3m prof.. Pina fértil verde.",NA,NA,"Minas Gerais","Pivari, MOD","Bom Jesus do Galho","236","-42.426389","-19.675","2009",NA,NA,NA,NA,"04",NA,"17",NA,NA
"239","2019-11-07 11:19:35-03","UFMG","BHCB-SL","104393","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Melo, E","4202","2005","10","31","América","Brasil",NA,"-36.490556","-10.3375","15",NA,"Erva ca. 40cm. Pecíolos crassos carnoso. Soros esverdeados.",NA,NA,"Alagoas",NA,"Piaçabuçu","15","-36.490556","-10.3375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-01-12 15:24:42-03","UFMG","BHCB-SL","50116","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Pott, VJ","3064","1996","03","01","América","Brasil","Estrada MT - 040/361, Caminho de Santo Antônio de Lerveger a Barão do Melagço, Pantanal.","-55.921389","-15.984444","120",NA,"Área de inundação de rio.",NA,NA,"Mato Grosso","Salino, A","Santo Antônio do Lerveger","120","-55.921389","-15.984444","1999",NA,NA,NA,NA,"10",NA,NA,NA,NA
"241","2020-03-04 20:43:34-03","UFMG","BHCB-SL","85182","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Salino, A; Mota, RC; Mota, NFO; Melo, LCN","9102","2003","10","06","América","Brasil",NA,"-40.8696","-15.825056","500",NA,"Terrestre em margem de brejo.",NA,NA,"Minas Gerais","Salino, A","Bandeira","550","-40.8696","-15.825056","2004",NA,NA,NA,NA,"01",NA,NA,NA,NA
"242","2019-11-07 11:19:35-03","UFMG","BHCB-SL","158297","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Mota, NFO; Silva, LVC; Arruda, AJ;","2578","2012","03","09","América","Brasil","Serra da Bocaina","-49.855556","-6.32","650",NA,NA,NA,NA,"Pará",NA,"Parauapebas","650","-49.855556","-6.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-07 11:19:35-03","UFMG","BHCB-SL","48677","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Folli, DA","3406","1999","04","27","América","Brasil","Reserva Florestal de Linhares, Estrada Municipal João Pedro","-40.0722007751465","-19.3910999298096",NA,NA,"Aguática de porte herbáceo em várzea sempre inundável.",NA,NA,"Espírito Santo","Salino, A","Linhares",NA,NA,NA,"1999","48094","auto",NA,NA,"05",NA,NA,NA,NA
"244","2020-11-05 13:53:57-03","UNIRIO","HUNI","6360","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","C.P. Bove; W. Costa; B.B. Costa","749","2000","10","14",NA,"Brasil","15 km ao norte do trevo para Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"Habito: Erva","HUNI00006360",NA,"Espírito Santo","M. Guerra-Santos","Itapemirim",NA,NA,NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA
"245","2016-12-19 13:51:34-02","PERD","PERD","743","S","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Pivari, MO; Costa, FM; Oliveira, VB","1193","2009","08","01",NA,"Brasil","Lagoa Areia Branca","-42.476667","-19.664722","249",NA,"Erva enraizada em matéria orgânica flutuante e no solo submersa, ca. 0,4m prof. Pinas férteis verdes.",NA,NA,"Minas Gerais","Pivari, MO","Bom Jesus do Galho","249","-42.476667","-19.664722","2009",NA,NA,NA,NA,"02",NA,"03",NA,NA
