"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1995","2016-06-09 10:07:42-03","F","FMNH-SEEDPLANTS","V0369850F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride","H. S. Irwin","1970","2","20","South America","Brazil",NA,NA,NA,"V0369850F","26418","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0369850F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1996","2016-06-09 10:07:43-03","F","FMNH-SEEDPLANTS","V0369851F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride","H. S. Irwin","1970","2","6","South America","Brazil",NA,NA,NA,"V0369851F","26207","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0369851F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1997","2016-06-09 10:07:43-03","F","FMNH-SEEDPLANTS","V0369852F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride",NA,"1979","10","22","South America","Brazil",NA,NA,NA,"V0369852F","1642","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0369852F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1998","2016-06-09 10:07:43-03","F","FMNH-SEEDPLANTS","V0369853F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride","H. S. Irwin","1970","3","21","South America","Brazil",NA,NA,NA,"V0369853F","27998","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0369853F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1999","2016-06-09 10:07:45-03","F","FMNH-SEEDPLANTS","V0369856F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride","B. A. Krukoff","1933","8","27","South America","Brazil",NA,NA,NA,"V0369856F","5709","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0369856F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2000","2016-11-04 12:06:50-02","F","FMNH-SEEDPLANTS","V0369857F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride","C. Vargas C.","1985","9","20","South America","Peru",NA,NA,NA,"V0369857F","23957","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0369857F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2001","2016-06-09 10:07:45-03","F","FMNH-SEEDPLANTS","V0369858F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride","P. C. D. Clausen","1839",NA,NA,"South America","Brazil",NA,NA,NA,"V0369858F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0369858F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2002","2016-06-09 10:07:46-03","F","FMNH-SEEDPLANTS","V0369859F","PreservedSpecimen","Plantae","Fabaceae","Platypodium","viride","Platypodium viride","N. H. Claussen","1838",NA,NA,"South America","Brazil",NA,NA,NA,"V0369859F",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0369859F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2003","2020-04-29 16:29:53-03","UFVJM","HDJF","5926","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Santos, LAG; Otoni, TJO; Machado, ELM","2012","09",NA,"Southern America","Brasil",NA,NA,NA,"HDJF005926","1831","Dicotyledoneae",NA,"Vogel","Machado, ELM","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025","HDJF005926_01",NA,"738","738",NA,NA,NA,"-43.194167","-19.0025","2013",NA,NA,NA,NA,NA,NA,NA
"2004","2020-04-29 16:29:53-03","UFVJM","HDJF","788","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Oliveira, ACC; Machado, ELM","2012","09",NA,"Southern America","Brasil",NA,NA,NA,"HDJF000788","s.n.","Dicotyledoneae",NA,"Vogel","Machado, ELM","Minas Gerais","Presidente Juscelino","Presidente Juscelino, Minas Gerais, Zona rural","-44.0825","-18.644444","HDJF000788_01",NA,NA,NA,NA,NA,NA,"-44.0825","-18.644444","2012","09","11",NA,NA,NA,NA,NA
"2005","2020-04-29 16:29:53-03","UFVJM","HDJF","3931","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Faria, JEQ; Pinheiro, AC","2016","06","08","Southern America","Brasil",NA,NA,NA,"HDJF003931","5974","Dicotyledoneae",NA,"Vogel",NA,"Minas Gerais","Conceição do Mato Dentro","Margem da MG-10 na entrada para a fazenda Pitangueiras da Anglo American","-43.418611","-18.909444","HDJF003931_01",NA,"690","690",NA,NA,NA,"-43.418611","-18.909444",NA,NA,NA,NA,NA,NA,NA,NA
"2006","2020-04-29 16:29:53-03","UFVJM","HDJF","4458","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Faria, JEQ","2016","09","01","Southern America","Brasil",NA,NA,NA,"HDJF004458","6512","Dicotyledoneae",NA,"Vogel","Faria, JEQ","Goiás","Alto Horizonte","Região da Sururuca, fazenda Lindomar Reis","-49.296944","-14.206944","HDJF004458_01",NA,"391","391",NA,NA,NA,"-49.296944","-14.206944","2016","08",NA,NA,NA,NA,NA,NA
"2007","2020-04-29 16:29:53-03","UFVJM","HDJF","5339","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Moreira, SN; Pereira, E","2016","01","12","Southern America","Brasil",NA,NA,NA,"HDJF005339","1845","Dicotyledoneae",NA,"Vogel","Moreira, SN","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.418393","-18.912083",NA,NA,"719","719",NA,NA,NA,"-43.418393","-18.912083","2016","01",NA,NA,NA,NA,NA,NA
"2008","2020-04-29 16:29:53-03","UFVJM","HDJF","6076","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Soares, CCC; Barbalho, PPG; Silva, LFA","2018","03","21","Southern America","Brasil",NA,NA,NA,"HDJF006076","61","Dicotyledoneae",NA,"Vogel","Machado, ELM","Minas Gerais","Conceição do Mato Dentro","ACESSO PRàXIMO VIVEIRO","-43","-19","HDJF006076_01",NA,"709","709",NA,NA,NA,"-43","-19","2018",NA,NA,NA,NA,NA,NA,NA
"2009","2020-04-29 16:29:53-03","UFVJM","HDJF","1314","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Muller, C; Dias, MC","1987","01","06","Southern America","Brasil",NA,NA,NA,"HDJF001314","s.n.","Dicotyledoneae",NA,"Vogel","Tamshiro, JY","São Paulo","Iepê","Rodovia Iepê- Rancharia, a 12km de Iepê","-51.0699996948242","-22.6599998474121","HDJF001314_01",NA,NA,NA,"21350","auto",NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA
"2010","2019-01-25 15:41:11-02","IAC","IAC","19357","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","H.F. Leitão Filho","1967","09","10",NA,NA,NA,NA,NA,NA,"80",NA,NA,"Vogel","H.F. Leitão Filho",NA,NA,"Rodovia Campinas-Moji-Mirim Km14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","09","10",NA,NA,NA,NA,NA
"2011","2019-01-25 15:41:11-02","IAC","IAC","20373","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","J.P. Lanna Sobrinho","1965","08","12",NA,"Brasil",NA,NA,NA,NA,"1087",NA,NA,"Vogel","H.F. Leitão Filho","Espírito Santo","Linhares",NA,"-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,"-40.0722","-19.3911","1968","12","13",NA,NA,NA,NA,NA
"2012","2019-01-25 15:41:11-02","IAC","IAC","2145","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","J. Almeida","1937","10","20",NA,"Brasil",NA,NA,"Nome popular: amendoim-de-cerrado ou perolinha-do-campo, caliúna, jacarandá-banana,jacarandá-branco, candeia-do-cerrado",NA,"s/nº",NA,NA,"Vogel","M. Kuhlmann","São Paulo","Pindorama","IAC, Estação Experimental","-48.901072","-21.220292",NA,NA,NA,NA,NA,NA,NA,"-48.901072","-21.220292","1938","12","14",NA,NA,NA,NA,NA
"2013","2019-01-25 15:41:11-02","IAC","IAC","29530","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L.C. Bernacci; R. Belinelo; P.R.P. Andrade & O. Camargo","1994","11","29",NA,"Brasil",NA,NA,NA,NA,"795",NA,NA,"Vogel","L.C. Bernacci et al.","São Paulo","Votuporanga","Vizinho da Estação Experimental do IAC","-50.07418","-20.46994",NA,NA,NA,NA,NA,NA,NA,"-50.07418","-20.46994","1994","11","29",NA,NA,NA,NA,NA
"2014","2019-01-25 15:35:02-02","IAC","IAC","29927","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","C.A.F. Pinto-Maglio & S.L. Jung-Mendaçolli","1994","10","31",NA,"Brasil",NA,NA,NA,NA,"672",NA,NA,"Vogel","L.C. Bernacci & S.L. Jung-Mendaçolli","São Paulo","Campinas","IAC, Fazenda Santa Elisa, cerrado","-47.09312","-22.85608",NA,NA,NA,NA,NA,NA,NA,"-47.09312","-22.85608","1997","02","19",NA,NA,NA,NA,NA
"2015","2019-01-25 15:41:11-02","IAC","IAC","29984","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","P.R.P. Andrade & R.M. Chagas","1995","02","18",NA,"Brasil",NA,NA,NA,NA,"1178",NA,NA,"Vogel","P.R.P. Andrade & R.M. Chagas","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1995","02","18",NA,NA,NA,NA,NA
"2016","2019-01-25 15:41:11-02","IAC","IAC","30519","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1995","05","16",NA,"Brasil",NA,NA,NA,NA,"1648",NA,NA,"Vogel","L.C. Bernacci et al.","São Paulo","Votuporanga","Fazenda vizinha da Estação Experimental do IAC","-50.07418","-20.46994",NA,NA,NA,NA,NA,NA,NA,"-50.07418","-20.46994","1995","05","16",NA,NA,NA,NA,NA
"2017","2019-01-25 15:41:11-02","IAC","IAC","30633","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1995","05","17",NA,"Brasil",NA,NA,NA,NA,"1762",NA,NA,"Vogel","J.A. Bernardi","São Paulo","Magda","Fazenda CFM (ingleses)","-50.2261","-20.6439",NA,NA,NA,NA,NA,NA,NA,"-50.2261","-20.6439","1995","05","17",NA,NA,NA,NA,NA
"2018","2019-01-25 15:35:02-02","IAC","IAC","32838","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L. Krieger","1981","05","30",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"Vogel","C.V. Mendonça Filho","Minas Gerais","Coqueiral",NA,"-45.4406","-21.1894",NA,NA,NA,NA,NA,NA,NA,"-45.4406","-21.1894","2000","12","11",NA,NA,NA,NA,NA
"2019","2019-01-25 15:41:11-02","IAC","IAC","3937","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","J. Kiehl","1939","03","29",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"Vogel","D.M. Dedecca","São Paulo","Monte Mor","Monte Mór, Campinas","-47.3158","-22.9467",NA,NA,NA,NA,NA,NA,NA,"-47.3158","-22.9467","1949","07","26",NA,NA,NA,NA,NA
"2020","2019-01-25 15:35:02-02","IAC","IAC","42383","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","S.A. Nicolau; B.L.P. Villagra & J.W.D. Dias","1999","12","14",NA,"Brasil",NA,NA,NA,NA,"2073",NA,NA,"Vogel","S.A. Nicolau","São Paulo","Cajuru","Fazenda Santa Carlota, estrada Barrosa","-47.3042","-21.2753",NA,NA,NA,NA,NA,NA,NA,"-47.3042","-21.2753","2000","02","14",NA,NA,NA,NA,NA
"2021","2019-01-25 15:41:11-02","IAC","IAC","47920","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","O. Kotchetkoff-Henriques & M. Oliveira (2)","2001","10","10",NA,"Brasil",NA,NA,"UTM W0194624 - S7638036 zona 23.",NA,"703",NA,NA,"Vogel","L.C. Bernacci & O. Kotchetkoff-Henriques","São Paulo","Ribeirão Preto",NA,"-47.943833","-21.333684",NA,NA,NA,NA,NA,NA,NA,"-47.943833","-21.333684","2001","10","10",NA,NA,NA,NA,NA
"2022","2019-01-25 15:41:11-02","IAC","IAC","51262","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","11","13",NA,"Brasil",NA,NA,NA,NA,"312",NA,NA,"Vogel","R.B. Torres","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,NA,NA,NA,NA,"-48.35056","-23.423889","1988","06","13",NA,NA,NA,NA,NA
"2023","2019-01-25 15:41:11-02","IAC","IAC","51723","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","H.K. Oliveira","2001","11","20",NA,"Brasil",NA,NA,"Coordenadas medidas 20o42`29``S e 49o18`59``W",NA,"s/nº",NA,NA,"Vogel","H.K. Oliveira","São Paulo","São José do Rio Preto","Subdistrito de Talhado","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,"-49.3163889","-20.7080556","2001","11","20",NA,NA,NA,NA,NA
"2024","2019-06-24 08:12:59-03","IAC","IAC","51724","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","H.K. Oliveira & J.M. Cazante",NA,NA,NA,NA,"Brasil",NA,NA,"Coordenadas medidas 20o42`29``S e 49o18`59``W",NA,"s/nº",NA,NA,"Vogel","H.K. Oliveira & J.M. Cazante","São Paulo","São José do Rio Preto","Subdistrito de Talhado","-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,"-49.3163889","-20.7080556",NA,NA,NA,NA,NA,NA,NA,NA
"2025","2019-01-25 15:41:11-02","IAC","IAC","5179","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","A.S. Lima","1939","10","30",NA,"Brasil",NA,NA,"Nome popular:amendoim-do-cerrado ou perolinha-do-campo, jacarandá-banana, jacarandá-branco",NA,"s/nº",NA,NA,"Vogel","A. Gehrt","São Paulo","Campinas","Estrada Fazenda Campo Grande","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1942","12","29",NA,NA,NA,NA,NA
"2026","2019-01-25 15:41:11-02","IAC","IAC","5195","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","H.P. Krug & O. Zagatto","1939","10","20",NA,"Brasil",NA,NA,"Nome popular:amendoim-do-cerrado ou perolinha-do-campo, jacarandá-banana, jacarandá-branco",NA,"s/nº",NA,NA,"Vogel","O. Handro","São Paulo","Campinas","Estrada de Limeira-Campinas","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1943","07","26",NA,NA,NA,NA,NA
"2027","2019-02-13 12:28:39-02","IAC","IAC","56806","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","J. Cordeiro; V. Ariati & E.C. Nardin","2015","08","07",NA,"Brasil",NA,NA,"Coordenadas do material: 22º20#?#54S, 47º30#?#25W",NA,"5425",NA,NA,"Vogel","J. Cordeiro","São Paulo","Rio Claro","Fazenda Agro São José","-47.5069444","-22.3483333",NA,NA,NA,NA,NA,NA,NA,"-47.5069444","-22.3483333","2018","05","07",NA,NA,NA,NA,NA
"2028","2019-01-25 15:41:11-02","IAC","IAC","27264","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","s/col.",NA,NA,NA,NA,NA,NA,NA,"Planta doada por José de Campos Novaes",NA,"s/nº",NA,NA,"Vogel","s/det.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2029","2020-07-23 12:07:58-03","CEPLAC","CEPEC","142328","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Nogueira, M.G.C.","2014","07","28",NA,"Brasil",NA,NA,"Duplicatas: RB",NA,"185",NA,NA,NA,"Sem Informação","Bahia","Medeiros Neto","Conglomerado BA_1423-3-10-1","-39.600278","-17.459444",NA,NA,NA,NA,NA,NA,NA,"39W36'1","17S27'34",NA,NA,NA,NA,NA,NA,NA,NA
"2030","2020-07-23 12:07:58-03","CEPLAC","CEPEC","102223","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L. J. Alves","2001","05","19",NA,"Brasil",NA,NA,NA,NA,"289",NA,NA,NA,"G. M. Carvalho","Bahia","RUY BARBOSA","Paraguaçu. Margem do Rio Água Branca.","-40.56","-12.067778",NA,NA,NA,NA,NA,NA,NA,"40W33'36","12S4'4",NA,NA,NA,NA,"30/01/2008",NA,NA,NA
"2031","2020-07-23 12:07:58-03","CEPLAC","CEPEC","100420","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L. P. de Queiroz","2000","02","10",NA,"Brasil",NA,NA,NA,NA,"5825",NA,NA,NA,"L. P. de Queiroz","Bahia","bom jesus da lapa","Ca. 2,5Km a E da estrada Bom Jesus da Lapa/Ibotirama em ramal entrando a ca. 9,1Km ao N de Bom Jesus.","-43.307222","-13.218056",NA,NA,NA,NA,NA,NA,NA,"43W18'26","13S13'5",NA,NA,NA,NA,"28/02/2000",NA,NA,NA
"2032","2020-07-23 12:07:58-03","CEPLAC","CEPEC","119914","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","A. A. Conceição","1992","02","04",NA,"Brasil",NA,NA,NA,NA,"2218",NA,NA,NA,"A. A. Conceição","Bahia","BROTAS DE MACAÚBAS","Estrada para mata.","-42.7025","-11.896667",NA,NA,NA,NA,NA,NA,NA,"42W42'9","11S53'48",NA,NA,NA,NA,"30/12/2007",NA,NA,NA
"2033","2020-07-23 12:07:57-03","CEPLAC","CEPEC","42639","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L. Coradin","1991","07","01",NA,"Brasil",NA,NA,NA,NA,"6317",NA,NA,NA,"G. P. Lewis","Bahia","ibotirama","Km 8 estr. Ibotirama/Bom Jesus da Lapa.",NA,"-12.25",NA,NA,NA,NA,NA,NA,NA,NA,"12S15'",NA,NA,NA,NA,"06/11/1986",NA,NA,NA
"2034","2020-07-23 12:07:57-03","CEPLAC","CEPEC","41761","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","S. B. da Silva","1980","11","16",NA,"Brasil",NA,NA,NA,NA,"121",NA,NA,NA,"H. C. de Lima","Minas Gerais","MANGA",NA,"-44.066667","-14.9",NA,NA,NA,NA,NA,NA,NA,"44W4'","14S54'",NA,NA,NA,NA,"12/11/1981",NA,NA,NA
"2035","2020-07-23 12:07:58-03","CEPLAC","CEPEC","45480","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","M. C. Ferreira","1987","12","12",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Chorao",NA,"62",NA,NA,NA,"G. C. P. Pinto","Bahia","CONCEIÇÃO DE FEIRA","Marg. BR-101 (entre C. de Feira/Sao Goncalo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12/12/1987",NA,NA,NA
"2036","2020-07-23 12:07:57-03","CEPLAC","CEPEC","46246","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","D. Alvarenga","1989","07","17",NA,"Brasil",NA,NA,NA,NA,"336",NA,NA,NA,"B. A. S. Pereira","Distrito Federal","BRASÍLIA","Fazenda Água Limpa/UNB. Córrego Olho d'agua da Onça.","-47.920833","-15.98",NA,NA,NA,NA,NA,NA,NA,"47W55'15","15S58'48",NA,NA,NA,NA,"03/10/1989",NA,NA,NA
"2037","2020-07-23 12:07:58-03","CEPLAC","CEPEC","54243","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","L. S. Leoni","1990","11","13",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Jacaranda",NA,NA,NA,NA,NA,"L. S. Leoni","Minas Gerais","CARANGOLA","Perimetro urbano, prox. ao Rio Carangola.","-42.016667","-20.716667",NA,NA,NA,NA,NA,NA,NA,"42W1'","20S43'",NA,NA,NA,NA,"13/11/1990",NA,NA,NA
"2038","2020-07-23 12:07:57-03","CEPLAC","CEPEC","58661","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","G. Hatschbach","1993","02","07",NA,"Brasil",NA,NA,NA,NA,"58563",NA,NA,NA,"G. Hatschbach","Mato Grosso","mundo novo","Rod. BR-163, 1Km a Leste da cidade. M.T. do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA
"2039","2020-07-23 12:07:57-03","CEPLAC","CEPEC","63720","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","M. M. Assunção","1989","08","20",NA,"Brasil",NA,NA,NA,NA,"2326",NA,NA,NA,"M. M. Assunção","Mato Grosso",NA,"Faz. Rosalina, prox. curral Livramento-MT.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA
"2040","2020-07-23 12:07:57-03","CEPLAC","CEPEC","73782","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","M. M. Arbo","2000","02","03",NA,"Brasil",NA,NA,NA,NA,"7654",NA,NA,NA,"R. C. Barneby","Bahia","CAETITÉ","7Km a E Caetite, estr. p/ Brumado, BR-030.","-42.433333","-14.083333",NA,NA,NA,NA,NA,NA,NA,"42W26'","14S5'",NA,NA,NA,NA,"30/12/1997",NA,NA,NA
"2041","2020-07-23 12:07:57-03","CEPLAC","CEPEC","74114","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","M. M. Arbo","1997","01","28",NA,"Brasil",NA,NA,NA,NA,"7790",NA,NA,NA,"A. M. de Carvalho","Espírito Santo","colatina","10Km ao N cidade, Rod. ES-080 junto ao Rio Pancas. Marg. da estr.","-40.666667","-19.416667",NA,NA,NA,NA,NA,NA,NA,"40W40'","19S25'",NA,NA,NA,NA,"30/09/1997",NA,NA,NA
"2042","2020-07-23 12:07:57-03","CEPLAC","CEPEC","74783","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","E. Saar","1997","10","31",NA,"Brasil",NA,NA,NA,NA,"4736",NA,NA,NA,"M. L. Guedes","Bahia","ANDARAÍ","Estr. p/ Andarai, BR-242.","-41.198889","-12.679167",NA,NA,NA,NA,NA,NA,NA,"41W11'56","12S40'45",NA,NA,NA,NA,"08/05/1997",NA,NA,NA
"2043","2020-07-23 12:07:57-03","CEPLAC","CEPEC","87582","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","J. Y. Tamashiro","1995","06","13",NA,"Brasil",NA,NA,NA,NA,"1198",NA,NA,NA,"J. Y. Tamashiro","São Paulo","Pirajú","estrada Maduri/Pirajú.","-49.354167","-23.110278",NA,NA,NA,NA,NA,NA,NA,"49W21'15","23S6'37",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"2044","2020-07-23 12:07:58-03","CEPLAC","CEPEC","113068","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Xavier, A. B.","2005","02","21",NA,NA,NA,NA,NA,NA,"316",NA,NA,NA,"Sem Informação","Bahia","FORMOSA DO RIO PRETO","Oeste: Carrasco.","-45.1930999755859","-11.0482997894287",NA,NA,NA,NA,"155006","auto",NA,"4457'","1058'",NA,NA,NA,NA,NA,NA,NA,NA
"2045","2020-07-23 12:07:57-03","CEPLAC","CEPEC","2867","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","J. P. Lanna","1967","04","18",NA,"Brasil",NA,NA,NA,NA,"1410",NA,NA,NA,"J. P. Lanna","Bahia","mundo novo","Prox. a cidade.","-40.4724998474121","-11.8589000701904",NA,NA,NA,NA,"50681","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1967",NA,NA,NA
"2046","2020-07-23 12:07:57-03","CEPLAC","CEPEC","56254","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","G. Hatschbach","1974","10","21",NA,"Brasil",NA,NA,NA,NA,"35021",NA,NA,NA,"G. P. Lewis","Mato Grosso","alto araguaia","Taquari.","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"2047","2020-07-23 12:07:57-03","CEPLAC","CEPEC","56094","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","G. Hatschbach","1974","09","21",NA,"Brasil",NA,NA,NA,NA,"35021",NA,NA,NA,"G. P. Lewis","Mato Grosso","alto araguaia","Taquari.","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"2048","2020-07-23 12:07:57-03","CEPLAC","CEPEC","54518","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","G. Hatschbach","1991","02","17",NA,"Brasil",NA,NA,NA,NA,"55208",NA,NA,NA,"L. P. de Queiroz","Minas Gerais","porteirinha","Lagoinha.","-43.0283012390137","-15.7433004379272",NA,NA,NA,NA,"56892","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA
"2049","2020-07-23 12:07:57-03","CEPLAC","CEPEC","87586","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","J. Y. Tamashiro","1994","01","01",NA,"Brasil",NA,NA,NA,NA,"177",NA,NA,NA,"J. Y. Tamashiro","São Paulo","BAURÚ","Parque Ecológico de Bauru.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA
