"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"423","2019-10-07 09:11:10-03","UEFS","HUEFS","146860","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","F.A.Santana","2011","11",NA,"Gonçalves, J.M.","243","2008","09","23","Brasil","Bahia","Mucugê","Fazenda do Sr. Ademar. Povoado do Roncador. Beira da cerca, próximo ao córrego.","-41.497222","-13.136111","41W29'50''","13S8'10''","931","931",NA,"HUEFS0146860","HUEFS0146860",NA,NA,NA,"Angiospermae","Asterales","Asteranae",NA,NA,NA,NA,NA,NA,NA
"424","2019-10-07 09:11:10-03","UEFS","HUEFS","185451","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Caxambu, M.G.","2598","2009","04","16","Brasil","Paraná","Turvo","Propriedade da família Rickli.","-51.561389","-25.053056","51W33'41''","25S3'11''","987","987","Formação Pioneira com Influência Flúvio-lacustre(várzeas).","HUEFS0185451","HUEFS0185451",NA,NA,NA,"Angiospermae","Asterales","Asteranae",NA,NA,NA,NA,NA,NA,NA
"425","2019-10-07 09:11:10-03","UEFS","HUEFS","180235","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Matos, E.N.de","63","2011","06","03","Brasil","Bahia","Canavieiras","Região da Jararaca (próximo da Fazenda Catita).","-39.016667","-16.35","39W1'","16S21'",NA,NA,"Restinga. Arbustiva.","HUEFS0180235","HUEFS0180235",NA,NA,NA,"Angiospermae","Asterales","Asteranae",NA,NA,NA,NA,NA,NA,NA
"426","2019-10-07 09:11:10-03","UEFS","HUEFS","7322","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G.Heiden","2009","06",NA,"Campos, J.M.","6","1981","03","26","Brasil","Santa Catarina","Palhoça","3km de Enseada da Pinheira.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"HUEFS0007322","HUEFS0007322",NA,NA,NA,"Angiospermae","Asterales","Asteranae","31105","auto",NA,NA,NA,NA,NA
"427","2019-10-07 09:11:10-03","UEFS","HUEFS","7430","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","A.A.Schneider","2009","01",NA,"Queiroz, L.P.de","473","1983","01","29","Brasil","Rio Grande do Sul","Cambará do Sul","Vila das Taínhas.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Campo limpo.","HUEFS0007430","HUEFS0007430",NA,NA,NA,"Angiospermae","Asterales","Asteranae","30776","auto",NA,NA,NA,NA,NA
"428","2019-10-07 09:11:10-03","UEFS","HUEFS","71729","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis var. montevidensis","Baker","A.A.Schneider","2009","01",NA,"Pedersen, T.M.","14326","1986","01","26","Argentina","Huánuco",NA,"Cauco.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0071729","HUEFS0071729",NA,NA,NA,"Angiospermae","Asterales","Asteranae",NA,NA,NA,NA,NA,NA,"var. montevidensis"
"429","2019-09-05 17:00:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,NA,NA,NA,NA,"L. K. A. von Chamisso",NA,NA,NA,NA,"Chile",NA,NA,NA,"-70.8906","-35.8156",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA,NA
"430","2020-02-25 10:06:48-03","F","FMNH-SEEDPLANTS","V0503105F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster et al.","10542","1985","7","3","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,"V0503105F",NA,"South America",NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"10542",NA
"431","2020-02-25 10:07:49-03","F","FMNH-SEEDPLANTS","V0503106F","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"RRC ID Flag",NA,NA,NA,"R. B. Foster et al.","10542","1985","7","3","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,"V0503106F",NA,"South America",NA,NA,"Spermatophyta",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"10542",NA
"432","2019-06-24 08:12:22-03","IAC","IAC","12926","S","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Malag.","A.A. Schneider","2008","08","10","R.P. Malagarriga Heras & E. Maria (1)","s/nº","1946","01","10","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3425","-31.7719","-52.3425","-31.7719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-11-23 11:38:46-03","IAC","IAC","16711","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","I.M. Johnston","1940","05","15","s/col.","s/nº",NA,NA,NA,"Chile","Coquimbo",NA,NA,NA,NA,NA,NA,NA,NA,"dos U.S.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-06-24 08:12:22-03","IAC","IAC","2518","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2010","11","02","J.E. Rombouts","s/nº","1938","06","02","Brasil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,"Nomes populares: carqueja amargosa, cacália amarga, quina-de-condamine, vassoura (no RS), carqueja-do-mato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-06-24 08:12:22-03","IAC","IAC","37880","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2010","11","12","R.B. Torres & A. Geremias","689","1999","04","12","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental, área nativa","-47.8825","-24.608333","-47.882500","-24.608333",NA,NA,"Nome popular: carqueja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-06-24 08:12:22-03","IAC","IAC","5477","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G. Heiden","2010","11","12","A.P. Viégas; C. Franco & A.S. Lima","s/nº","1940","03","12","Brasil","São Paulo","Ubatuba","Serra de Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,"Nomes populares: carqueja, amargosa, cacália, quina-de-condamine, vassoura, carqueja-do-mato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-07-23 11:58:47-03","CEPLAC","CEPEC","47229","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"SpeciesLink/lacunas",NA,NA,NA,"R. M. Harley","27310","1999","04","29","Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vertente norte. Vale ao noroeste do Pico.","-41.983333","-13.5","41W59'0","13S30'0",NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paratipo","30/12/1993",NA,NA,NA
"438","2020-07-23 11:58:47-03","CEPLAC","CEPEC","47354","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"SpeciesLink/lacunas",NA,NA,NA,"R. M. Harley","27311","1999","04","29","Brasil","Bahia","ÁGUA QUENTE","Pico das Almas. Vertente norte. Vale ao NW do Pico. Faz. Brumadinho.","-41.983333","-13.5","41W59'0","13S30'0",NA,NA,"EXSICATA NÃO ENCONTRADA NO ACERVO!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isótipo","30/12/1993",NA,NA,NA
"439","2020-07-23 11:58:47-03","CEPLAC","CEPEC","74559","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"SpeciesLink/lacunas",NA,NA,NA,"D. J. N. Hind","4022","2000","10","05","Brasil","Bahia","PIATÃ","Pai Inácio - N. próximo do riacho Toborou.","-41.767778","-13.154444","41W46'4","13S9'16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1996",NA,NA,NA
"440","2020-07-23 11:58:47-03","CEPLAC","CEPEC","74563","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"SpeciesLink/lacunas",NA,NA,NA,"D. J. N. Hind","4028","2000","10","05","Brasil","Bahia","PIATÃ","Pai Inácio. Próx. do riacho Toborou.","-41.767778","-13.154444","41W46'4","13S9'16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1996",NA,NA,NA
"441","2020-07-23 11:58:47-03","CEPLAC","CEPEC","75693","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,"SpeciesLink/lacunas",NA,NA,NA,"R. M. Harley","4300","1996","11","15","Brasil","Bahia","RIO DE CONTAS","Sopé do Pico do Itobira.","-41.884167","-13.368611","41W53'3","13S22'7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/11/1996",NA,NA,NA
"442","2019-02-27 14:01:41-03","UFSJ","HUFSJ","5265","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Pereira, LC","2012","01",NA,"Krieger, L","8305","1970","03",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"No brejo, flores creme.","HUFSJ005265",NA,NA,NA,NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA
"443","2020-11-12 16:58:13-03","UEL","FUEL","39963","PreservedSpecimen","Plantae","Asteraceae","Baccharis","macroptera","Baccharis macroptera","D.J.N.Hind","Queiroz, LP","1999","10",NA,"Nunes, TS; Campos, GL; Conceição, AS","63","1999","09","19","Brasil","Bahia","Abaíra","Distrito de Catolés, Fazenda Água Limpa, próximo a córrego.","-41.8775","-13.291667","-41.8775","-13.291667",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-01 14:53:18-03","UnB","UB","17242","PreservedSpecimen","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Toledo","Schneider, AA",NA,NA,NA,"Harley, RM","27310","1988","12","20","Brasil","Bahia","Água Quente","Picos das Almas. Vertente Norte. Vale ao noroeste do Pico","-41.983333","-13.5","-41.983333","-13.5","1500","1500","Mais ou menos prostrado depois de inundação. Planta masculina. Brácteas verde-claras. Corola creme, lobos patentes a mais ou menos reflexos na margem do capítulo. Tubo das anteras amarelo-alaranjado.; Arbusto 2,5m; Beira de rio.","UB0036817","UB0036817","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"paratype",NA,NA,NA,NA
"445","2019-11-01 14:53:21-03","UnB","UB","17248","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G","2011","04",NA,"Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","22012","1969","01","15","Brasil","Minas Gerais",NA,"Ca. 28km S.W. of Diamantina on road to Gouveia",NA,NA,NA,NA,"1300","1300","Corolla flesshy, white within, dull pinkish brown without.; Shrub 2m; Outcrops in campo. Grassy meadow and adjacent campo.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-01 14:53:21-03","UnB","UB","17245","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G","2011","04",NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","20522","1968","02","19","Brasil","Minas Gerais",NA,"Serra do Cipó, km 135 (ca. 150 km N of Belo Horizonte)",NA,NA,NA,NA,"1300","1300","Branched herb or subshrub to ca. 1m. Heads cream; Pasture in campo. Campo and gallery margin",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-01 14:53:21-03","UnB","UB","17247","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G","2011","04",NA,"Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF","22006","1969","01","15","Brasil","Minas Gerais",NA,"Ca. 28km S.W. of Diamantina on road to Gouveia",NA,NA,NA,NA,"1300","1300","Subshrub 1,5m. In bud; Campo. Grassy meadow and adjacent campo.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-01 14:53:21-03","UnB","UB","17257","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G","2011","04",NA,"Irwin, HS; Harley, RM; Onishi, E","28841","1971","01","22","Brasil","Minas Gerais",NA,"Serra da Caraça, near riacho, ca. 10km W of Barão de Cocais",NA,NA,NA,NA,"1400","1400","Heads cream.; Shrub 2m; Wet ground, recently disturbed. Lower cut-over slopes; sandy slopes.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-05-06 11:52:39-03","UFU","HUFU","151","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2016","05","10","Castro, N.M.","s.n.","1981","01",NA,"Brasil","Minas Gerais",NA,"Serra do cipó",NA,NA,NA,NA,NA,NA,NA,"HUFU00042147","HUFU00042147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-05-06 11:52:39-03","UFU","HUFU","66761","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2016","05","10","Monteiro, D.; Hattori, E.K.O.; Souza, F.S. & Silva, J.L.","587","2012","02","07","Brasil","Minas Gerais","Ouro Preto","P.E. Itacolomi","-43.508889","-20.428333","-43.508889","-20.428333","1330","1330","Erva ca. de 80 cm, capítulos jovens.; Campo antropizado.","HUFU00042148","HUFU00042148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-05-06 11:52:39-03","UFU","HUFU","67473","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2011","07","01","Lisboa, M.A.","s.n.","1975","02","21","Brasil","Minas Gerais","Ouro Preto","Bico da Pedra, 20.2875; -43.5081.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"S/obs. s/veg.","HUFU00043295","HUFU00043295",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"452","2019-08-08 09:59:14-03","UFU","HUFU","78182","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Nakajima, J.N.","2019","03",NA,"Brandão, M.","29321","1999","02","19","Brasil","Minas Gerais","Santa Rita do Sapucai","mata ciliar alagada nas margens do rio Sapucai","-45.7033004760742","-22.2521991729736",NA,NA,NA,NA,NA,"HUFU00075769",NA,NA,NA,NA,NA,NA,NA,"18540","auto",NA,NA,NA,NA,NA
"453","2020-08-20 20:38:01-03","UFSC","FLOR","34617","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","1003","2006","03","09","Brasil","Santa Catarina","Urubici","Campo da borda Leste na base do Morro do Campo dos Padres, Campo dos Padres.","-49.308056","-27.929444","49º18'29''W","27º55'46''S","1570","1570","comum.","FLOR0034617","FLOR0034617",NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-08-20 20:38:01-03","UFSC","FLOR","34794","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2006",NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1603","2006","04","27","Brasil","Santa Catarina","Urubici","Campo dos Padres, Fazenda da Sra. Sonia Munareto, campo na borda Leste do cânion do Espraiado.","-49.334167","-27.998056","49º20'3''W","27º59'53''S","1390","1390","subarbusto, flor alvacenta. Comum, ca. 1,00m.","FLOR0034794","FLOR0034794",NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-08-20 14:54:58-03","UFSC","FLOR","60285","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2018","12","03","Nuernberg, A.","s.n.","2013","06","17","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho.","-48.420833","-27.526944","48º25'15''W","27º31'37''S","15","15","subarbustivo. Coordenadas do Parque. Habitat: na Ponta da Quitéria, borda de restinga arbórea","FLOR0060285","FLOR0060285",NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-08-20 14:54:58-03","UFSC","FLOR","60964","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2010","11",NA,"Romão, G.O.; Rodrigues, C.D. & Dantas, A.P.T.","1795","2006","11","01","Brasil","Santa Catarina","Urubici","Morro da Igreja, entre a primeira e a segunda portaria da área militar.","-49.479444","-28.126667","49º28'46''W","28º7'36''S","1822","1822","Arbusto 80cm alt, capítuloz branco-cremes","FLOR0060964","FLOR0060964",NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-08-20 14:54:58-03","UFSC","FLOR","65412","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Verdi, M.","2010","04","30","Verdi, M.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.","4587","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08","48º46'48''W","28º4'48''S","126","126","erva terrícola. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 174 (Erva Terrícola) (exsicata recebida de FURB 30090)","FLOR0065412","FLOR0065412",NA,NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-08-20 14:54:58-03","UFSC","FLOR","21131","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2012","04","11","Souza, M.L.; et alii","1093","1988","03","15","Brasil","Santa Catarina","Florianópolis","Antiga estrada para o Balneário Daniela, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"FLOR0021131","FLOR0021131",NA,NA,NA,NA,"Asterales",NA,"27000","auto",NA,NA,NA,NA,NA
"459","2020-08-20 14:54:58-03","UFSC","FLOR","34923","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2012","06","12","Guimarães, T.B.; Falkenberg, D.B.","948","2005","03","18","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, bem próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor brácteas creme, 1,6m altura","FLOR0034923","FLOR0034923",NA,NA,NA,NA,"Asterales",NA,"27000","auto",NA,NA,NA,NA,NA
"460","2020-08-20 14:54:58-03","UFSC","FLOR","34925","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2012","06","12","Guimarães, T.B.; Falkenberg, D.B.","951a","2005","04","14","Brasil","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, muito próximo da Av. das Rendeiras.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"arbusto, flor brácteas creme, 1,6m altura","FLOR0034925","FLOR0034925",NA,NA,NA,NA,"Asterales",NA,"27000","auto",NA,NA,NA,NA,NA
"461","2020-08-20 14:54:58-03","UFSC","FLOR","23898","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2012","04","11","Souza, M.L.; Falkenberg, D.B.","715","1985","03","29","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"subarbusto, tri-alado, flor esbranquiçada, 0,7m altura","FLOR0023898","FLOR0023898",NA,NA,NA,NA,"Asterales",NA,"27000","auto",NA,NA,NA,NA,NA
"462","2020-08-20 14:54:58-03","UFSC","FLOR","24578","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2012","06","12","Klein, R.M.","2890","1962","04","14","Brasil","Santa Catarina","Itajaí","Terrenos do Herbário Barbosa Rodrigues.","-48.6618995666504","-26.9078006744385",NA,NA,"5","5","arbusto, flor creme, 2m altura","FLOR0024578","FLOR0024578",NA,NA,NA,NA,"Asterales",NA,"27253","auto",NA,NA,NA,NA,NA
"463","2020-08-20 14:54:58-03","UFSC","FLOR","52111","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Mello, A.S.","2013","08","05","Mello, A.S.","749","2013","08","05","Brasil","Santa Catarina","Itapoá","Reserva de Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"sob arbustiva","FLOR0052111","FLOR0052111",NA,NA,NA,NA,"Asterales",NA,"18121","auto",NA,NA,NA,NA,NA
"464","2020-08-20 14:54:58-03","UFSC","FLOR","7920","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2012","06","12","Campos, J.M.; Leite, P.F.","6","1981","03","26","Brasil","Santa Catarina","Palhoça","3km de enseada da Pinheira.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Herbário RADAMBRASIL, Folha SG.22ZD, Ponto 4.","FLOR0007920","FLOR0007920",NA,NA,NA,NA,"Asterales",NA,"31105","auto",NA,NA,NA,NA,NA
"465","2020-08-20 14:54:58-03","UFSC","FLOR","42287","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Nuernberg, A.","2013","10","20","Nuernberg, A.; Mello, A.S.","17","2011","03","20","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental da Ponta do Araçá.","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"herbácea, flor creme","FLOR0042287","FLOR0042287",NA,NA,NA,NA,"Asterales",NA,"13032","auto",NA,NA,NA,NA,NA
"466","2020-08-20 20:38:01-03","UFSC","FLOR","34441","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2006",NA,NA,"Zanin, A.; Longhi-Wagner, H.M.; Souza, M.L. & Rieper, M.","827","2006","03","07","Brasil","Santa Catarina","Urubici","Caminho entre a #?##?#Pousada Rio Canoas-Refúgio de Montanha#?##?# e a casa da fazenda do Senhor Arno Phil.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"erva","FLOR0034441","FLOR0034441",NA,NA,NA,NA,"Asterales",NA,"30102","auto",NA,NA,NA,NA,NA
"467","2021-03-04 15:42:28-03","IF","SPSF","10055","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G.Heiden","2011","06","17","A.Custodio Filho","2353","1984","04","06","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.883333","-23.65",NA,NA,"890","950","COLETA: XLS: SPSFAntigo&nf;Herbácea 90cm altura; flores cor creme.;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"468","2021-03-04 15:42:28-03","IF","SPSF","03677","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,NA,NA,NA,NA,"I.Edesio Maria","21","1946","11","10","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","Magnoliopsida","51462","auto",NA,NA,NA,NA,NA
"469","2021-03-04 15:42:28-03","IF","SPSF","03676","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis",NA,NA,NA,NA,NA,"I.Edesio Maria","20","1946","11","10","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","Magnoliopsida","51462","auto",NA,NA,NA,NA,NA
"470","2021-03-04 15:42:28-03","IF","SPSF","10081","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G.Heiden","2011","06","17","A.Custodio Filho","764","1982","03","11","Brasil","SP","Salesópolis","Estacão Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Herbácea 60cm altura.; GEOGRAFIA: Casa Grande&nf;EX-SP;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","Magnoliopsida","18032","auto",NA,NA,NA,NA,NA
"471","2021-03-04 15:42:28-03","IF","SPSF","04848","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","G.Heiden","2011","06","16","W.Hoehne",NA,"1946","03","27","Brasil","SP","São Paulo","Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Asterales","Magnoliopsida","53584","auto",NA,NA,NA,NA,NA
"472","2017-09-11 17:07:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.",NA,NA,NA,NA,"Lechler","601",NA,NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
