"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"143","2021-03-21 19:34:34-03","UFC","EAC","8706","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Benth.","Fernandes, A.","EAC8706","1980","05","Southern America","Brasil","Piauí","Serra das Confusões. Terreno pedregoso",NA,"Subarbusto.,. Flor Amarela.","EAC0008706","EAC0008706","Fernandes, A.; Bezerra, P.","06","Caracol","-43.3300018310547","-9.27861022949219",NA,NA,"21070","auto","grandiflora",NA,NA,NA,"1980","02",NA,NA,"13",NA,NA,NA,NA
"144","2021-03-21 19:34:34-03","UFC","EAC","2719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.","EAC2719","1976","04","Southern America","Brasil","Ceará","Fazenda Iracema.",NA,"Erva;&nf;Erecta..","EAC0002719","EAC0002719","Fernandes, A.","02","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"41968","auto","marginata",NA,NA,NA,"1993","02",NA,NA,"15",NA,NA,NA,NA
"145","2021-03-21 19:34:34-03","UFC","EAC","8548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.; Nunes, E.","EAC8548","1980","04","Southern America","Brasil","Ceará","Fazenda Andorinha.",NA,"Subarbusto.. Flor Alaranjada.; Caatinga","EAC0008548","EAC0008548","Fernandes, A.; Bezerra, P.","25","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto","marginata",NA,NA,NA,"1980","07",NA,NA,"03",NA,NA,NA,NA
"146","2021-03-21 19:34:34-03","UFC","EAC","15233","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.","EAC15233","1988","05","Southern America","Brasil","Ceará","Fazenda Macapá, Taperuaba.",NA,"Subarbusto.. Flor Violácea.; Caatinga","EAC0015233","EAC0015233","Fernandes, A.","13","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto","marginata",NA,NA,NA,"1988","10",NA,NA,"15",NA,NA,NA,NA
"147","2021-03-21 19:34:34-03","UFC","EAC","8527","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.; Nunes, E.","EAC8527","1980","04","Southern America","Brasil","Ceará","Chapada da Ibiapaba.",NA,"Subarbusto.. Flor Alaranjada.; Carrasco","EAC0008527","EAC0008527","Fernandes, A.; Bezerra, P.","24","Tianguá","-40.99169921875","-3.7322199344635",NA,NA,"36695","auto","marginata",NA,NA,NA,"1980","07",NA,NA,"03",NA,NA,NA,NA
"148","2021-03-21 19:34:34-03","UFC","EAC","2749","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.","EAC2749","1976","04","Southern America","Brasil","Ceará",".",NA,NA,"EAC0002749","EAC0002749","Fernandes, A.","30","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto","marginata",NA,NA,NA,"1993","02",NA,NA,"15",NA,NA,NA,NA
"149","2021-03-21 19:34:34-03","UFC","EAC","17438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.; Custódio, A.V.; Alves, A.S.","EAC17438","1991","06","Southern America","Brasil","Ceará",".",NA,NA,"EAC0017438","EAC0017438","Fernandes, A.","08","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"34051","auto","marginata",NA,NA,NA,"1991","06",NA,NA,"08",NA,NA,NA,NA
"150","2021-03-21 19:34:34-03","UFC","EAC","2807","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC2807","1976","06","Southern America","Brasil","Pernambuco",".",NA,"Erva.. Flor Amarela","EAC0002807","EAC0002807","Fernandes, A.","19","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"19146","auto","marginata",NA,NA,NA,"1993","07",NA,NA,"20",NA,NA,NA,NA
"151","2021-03-21 19:34:34-03","UFC","EAC","10049","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata marginata","Benth.","Fernandes, A.; Del'Arco, M.R.","EAC10049","1981","04","Southern America","Brasil","Piauí","Estação Ecológica de Uruçuí-Una",NA,"Subarbusto.,. Flor Amarela.; Cerrado","EAC0010049","EAC0010049","Fernandes, A.; Bezerra, P.","16","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,NA,"121004","auto","marginata",NA,NA,NA,"1981","04",NA,NA,"22",NA,NA,NA,NA
"152","2020-12-21 16:25:13-03","MBM","MBM","54678","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gibbs, P.E.; et al.; et al.","5022",NA,NA,"Southern America","Brazil","Minas Gerais","Joaquim Felício",NA,NA,"MBM054678","MBM054678","Fernandes, A.",NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-09-04 02:10:14-03","MNHN","RECOLNAT_MNHN_P","P02913971","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G.",NA,"1840",NA,NA,"Brésil",NA,"Prov. Piauhy","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913971' target='other'> <mi>dwc_moreinfo</mi></a>","P02913971","P02913971_01 P02913971_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2099",NA,NA,NA
"154","2015-09-04 02:10:14-03","MNHN","RECOLNAT_MNHN_P","P02913972","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G.",NA,"1840",NA,NA,"Brésil",NA,"Prov. Piauhy","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913972' target='other'> <mi>dwc_moreinfo</mi></a>","P02913972","P02913972_01 P02913972_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,"2098",NA,NA,NA
"155","2015-09-04 02:10:14-03","MNHN","RECOLNAT_MNHN_P","P02913973","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G.",NA,"1840",NA,NA,"Brésil",NA,"Prov. Piauhy","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913973' target='other'> <mi>dwc_moreinfo</mi></a>","P02913973","P02913973_01 P02913973_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2099",NA,NA,NA
"156","2015-09-04 02:10:53-03","MNHN","RECOLNAT_MNHN_P","P02913974","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Riedel, L.",NA,"1834","7",NA,"Brésil",NA,"In camp. gramin. inter Franca et Rio Parana","hb","Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913974' target='other'> <mi>dwc_moreinfo</mi></a>","P02913974","P02913974_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2393",NA,NA,NA
"157","2015-10-25 06:01:06-02","MNHN","RECOLNAT_MNHN_P","P02913975","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G.",NA,"1840",NA,NA,"Brésil",NA,"Prov. Piauhy","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913975' target='other'> <mi>dwc_moreinfo</mi></a>","P02913975","P02913975_01 P02913975_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA,NA,NA,NA,NA,"2098",NA,NA,NA
"158","2016-11-28 16:10:31-02","MNHN","RECOLNAT_MNHN_P","P02913976","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gardner, G.",NA,"1840",NA,NA,"Brésil",NA,"Prov. Piauhy","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913976' target='other'> <mi>dwc_moreinfo</mi></a>","P02913976","P02913976_01 P02913976_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2099",NA,NA,NA
"159","2016-11-28 16:10:31-02","MNHN","RECOLNAT_MNHN_P","P02913977","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Santos, R.R. de|Souza|Ferreira, R.& A.",NA,"1968","5",NA,"Brésil","Mato Grosso","2 km N of the Base Camp of the Expedition. (Base camp close to the Xavantina-Sâo Felix road)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913977' target='other'> <mi>dwc_moreinfo</mi></a>","P02913977","P02913977_01",NA,"2",NA,"-51.86667","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1251",NA,NA,NA
"160","2015-09-04 02:10:53-03","MNHN","RECOLNAT_MNHN_P","P02913978","PreservedSpecimen",NA,NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Riedel",NA,"1824","10",NA,"Brasil","Minas Gerais","M. Geraes","hb","Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02913978' target='other'> <mi>dwc_moreinfo</mi></a>","P02913978","P02913978_01",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"897",NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","1446865","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Michael H. Nee","Nee 49039","1998","4","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"M. Nee","18","Andrés Ibáñez","-63.25","-17.91666","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2013-09-05 14:01:00-03","MO","MOBOT","1521834","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Michael H. Nee","Nee 36432","1988","2","South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east. Andreas Ibanez, 28 km. (by air) SW of center of Santa Cruz, along road to Camiri, a few km. NW of crossing of railroad. Sandy grassland with Acrocomia totai, Simarouba and shrubby areas, area of subtropical semi-deciduous forest.",NA,NA,NA,NA,"R. Barneby","27",NA,"-63.2","-18.0333333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"163","2008-05-27 22:02:00-03","MO","MOBOT","1522847","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Michael H. Nee","Nee 33764","1987","1","South America","Bolivia","Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,NA,NA,NA,"A. Barneby","24",NA,"-63.23333","-17.56666","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","1533189","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Michael H. Nee","Nee 36127",NA,NA,"South America","Bolivia","Santa Cruz","The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro.",NA,NA,NA,NA,"R. Barneby",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","2823410","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Robert Kral","Kral 75397","1988","10","South America","Brazil","Minas Gerais","First high meadow in Cerro Cabral by rd. Joaquim Felicio-Armazin de Lage.",NA,NA,NA,NA,"R. Barneby","30",NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2011-02-10 10:41:00-02","MO","MOBOT","2823909","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","George Gardner","Gardner 2092","1836",NA,"South America","Brazil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-08-23 04:12:00-03","MO","MOBOT","2823411","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","R. Reis dos Santos","Santos 1251","1968","5","South America","Brazil","Mato Grosso","5 km. S. of the Base Camp of the Expedition. (close to the Xavantina-São Felix road). Growing in cerrado formation by the roadside, amongst dead trees felled during road-making.",NA,NA,NA,NA,NA,"2",NA,"-51.86666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-25 14:31:00-03","MO","MOBOT","101235446","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Ctenodon","marginatus","Ctenodon marginatus","(Benth.) D.B.O.S. Cardoso, P.L.R. Moraes & H.C. Lima","George Gardner","Gardner 1543","1838","7","South America","Brazil","Ceará","Aracaty.",NA,NA,NA,NA,NA,NA,"Aracati","-37.7696990966797","-4.56166982650757",NA,NA,"56389","auto",NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"169","2020-11-16 09:51:00-03","MO","MOBOT","101234188","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Ctenodon","marginatus","Ctenodon marginatus","(Benth.) D.B.O.S. Cardoso, P.L.R. Moraes & H.C. Lima","George Gardner","Gardner 2098","1839","4","South America","Brazil","Piauí","Habitat in silvis arenosis prope Oeiras prov. Piauhiensis",NA,NA,NA,NA,"fide Cardoso et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"170","2020-11-25 14:36:00-03","MO","MOBOT","101235450","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Ctenodon","marginatus","Ctenodon marginatus grandiflorus","(Benth.) D.B.O.S. Cardoso, P.L.R. Moraes & H.C. Lima","George Gardner","Gardner 2099","1839","5","South America","Brazil","Piauí","Naer the city of Oeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"grandiflorus","Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"171","2015-05-20 10:35:30-03","UFERSA","MOSS","6148","S","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Vodicka, M.R.","19","1979","09","América do Sul","Brasil","Rio Grande do Norte","Serra do Carmo.",NA,"plantação de caju; solo arenoso; independente; flor amarela.",NA,NA,"Vodicka, M.R.","10","Mossoró","-37.1","-5.233333","200","200",NA,NA,NA,NA,"37W06'00","5S14'00","1979","05",NA,NA,"23",NA,NA,NA,NA
"172","2015-05-20 10:35:30-03","UFERSA","MOSS","7576","S","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Rego, M.C. do","24","1979","06","América do Sul","Brasil","Rio Grande do Norte","Serra do Carmo.",NA,"subarbusto; coletado em plantação de caju; solo arenoso; independente; flor amarela; fruto marrom.",NA,NA,"Vodicka, M.R.","15","Mossoró","-37.1","-5.233333","200","200",NA,NA,NA,NA,"37W06'00","5S14'00","1979","10",NA,NA,"27",NA,NA,NA,NA
"173","2015-05-20 10:35:30-03","UFERSA","MOSS","6150","S","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Vodicka, M.R.","17","1979","04","América do Sul","Brasil","Rio Grande do Norte","Serra do Carmo.",NA,"plantação de caju; solo arenoso; independente; flor amarela.",NA,NA,"Vodicka, M.R.","23","Mossoró","-37.1","-5.233333","200","200",NA,NA,NA,NA,"37W06'00","5S14'00","1979","10",NA,NA,"10",NA,NA,NA,NA
"174","2015-05-20 10:35:30-03","UFERSA","MOSS","6149","S","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Vodicka, M.R.","18","1979","04","América do Sul","Brasil","Rio Grande do Norte","Serra do Carmo.",NA,"plantação de caju; solo arenoso; independente; flor amarela.",NA,NA,"Vodicka, M.R.","23","Mossoró","-37.1","-5.233333","200","200",NA,NA,NA,NA,"37W06'00","5S14'00","1979","10",NA,NA,"10",NA,NA,NA,NA
"175","2015-05-20 10:35:30-03","UFERSA","MOSS","1132","S","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata var. grandiflora","Benth.","Oliveira, O.F. de","580","1980","04","América do Sul","Brasil","Rio Grande do Norte","Ponta D'água.",NA,"arbusto prostrado; coletado na caatinga; solo arenoso; frequente; flor amarela.",NA,NA,"Oliveira, O.F. de","27","Apodi","-37.8","-5.691667","60","60",NA,NA,"var. grandiflora",NA,"37W48'00","5S41'30","1997","08",NA,NA,"12",NA,NA,NA,NA
"176","2015-05-20 10:35:30-03","UFERSA","MOSS","1767","S","Plantae",NA,NA,"Leguminosae-Pap.","Aeschynomene","marginata","Aeschynomene marginata var. grandiflora","Benth.","Rego, M.C. do","25","1979","06","América do Sul","Brasil","Rio Grande do Norte","Serra do Carmo.",NA,"arbusto; coletado em plantação de cajueiro; solo arenoso; frequente; forrageira; nome vulgar chumbinho, canafístula.",NA,NA,"Oliveira, O.F. de","15","Mossoró","-37.1","-5.233333","200","200",NA,NA,"var. grandiflora",NA,"37W06'00","5S14'00","1997","08",NA,NA,"12",NA,NA,NA,NA
"177","2020-06-15 15:30:32-03","UNESP-RC","HRCB","1979","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Noronha, M.R.P.","58","1979","12",NA,"Brasil","São Paulo","Faz. Treze de Maio",NA,NA,NA,NA,"Pinto, R.B.","18","Botucatu","-48.416667","-22.75","550","550",NA,NA,NA,NA,"48º25'W","22º45'S","2013","11",NA,NA,NA,NA,NA,NA,NA
"178","2020-06-15 15:30:32-03","UNESP-RC","HRCB","24919","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Grecco, M.D.N.","147","1995","08",NA,"Brasil","São Paulo","Faz. São José da Estivinha",NA,"Herbácea; flores amarelas; fruto imaturo verde, maturos enegrecidos.",NA,NA,"Pinto, R.B.","24","Sales","-49.4799995422363","-21.3400001525879",NA,NA,"14081","auto",NA,NA,NA,NA,"2013","11",NA,NA,NA,NA,NA,NA,NA
"179","2021-01-26 13:54:26-03","IMA","MAC","4135","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","O.Viégas","s.n.","1980","07",NA,"Brasil","Alagoas","Serra das Mãos.",NA,"Erva erecta. Flor amarela.; Mata em capoeira.","MAC0004135",NA,"A.Fernandes","17","Traipu","-37.098","-9.975831",NA,NA,NA,NA,NA,NA,"-37.098","-9.975831","1999","03",NA,NA,"10",NA,NA,NA,NA
"180","2021-01-26 13:54:26-03","IMA","MAC","9749","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","I.A.Bayma; C.S.S.Barros","150","1998","10",NA,"Brasil","Pernambuco","Distrito de Pau-Ferro.",NA,"Subarbusto com ca. de 50cm de altura. Flores amarelas, nervuras carenais lilases.; Área antrópica.","MAC0009749",NA,"Chagas-Mota","12","Quipapá","-37.191667","-8.843333",NA,NA,NA,NA,NA,NA,"-37.191667","-8.843333","2008",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-04 10:28:47-03","UFRPE","HST","7713","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","L.P.Félix; M.F.O.Pires","8229","1998","04",NA,"Brasil","Piauí","Parque Nacional de Sete Cidades",NA,"Subarbusto ereto; flores amarelas.","HST007713",NA,"L.L.C.Antunes","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","08",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-04 10:28:47-03","UFRPE","HST","18306","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","G.Fotius","4073","1985","06",NA,"Brasil","Bahia","54 Km Juazeiro-Sento-Sé",NA,"Erva perene; Fr 2; Alt.: 0,8-1m. Folha verde escuro acima, glauca abaixo. Flor amarelo ovo, veias vermelhas nas pétalas.","HST018306",NA,"L.L.C.Antunes","18","Sento-Sé","-41.611167","-9.833333",NA,NA,NA,NA,NA,NA,"40°96.67'W","9°50'S","2016","08",NA,NA,NA,NA,NA,NA,NA
"183","2021-02-04 10:28:47-03","UFRPE","HST","18387","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. grandiflora","Benth.","G.Fotius","3418","1983","04",NA,"Brasil","Pernambuco","3 Km ao Norte de Petrolina",NA,"Erva an., Fl 2., Erecta de alt.: 50 a 70 cm. Flor amarelo alaranjada, estandarte listrado de vermelho.","HST018387",NA,"R.C.Duarte","11","Petrolina","-40.814833","-9.629667",NA,NA,NA,NA,"var. grandiflora",NA,"40°48.89'W","9°37.78'S","2015","11",NA,NA,"06",NA,NA,NA,NA
"184","2021-02-04 10:28:47-03","UFRPE","HST","5970","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","J.E.Gomes de Lima","94","1996","08",NA,"Brasil","Pernambuco","à 300 m do rio Vasco",NA,"Arbusto de flores amarelas; folhas pinadas. Frequente.","HST005970",NA,"R.C.Duarte","01","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"25699","auto",NA,NA,NA,NA,"2015","11",NA,NA,"06",NA,NA,NA,NA
"185","2021-02-04 10:28:47-03","UFRPE","HST","14540","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. grandiflora","Benth.","A.M.Miranda; J.Semir, R.Pereira, J.E.Gomes, J.A.Bastos.","2803","1997","09",NA,"Brasil","Pernambuco","Serra do Catimbau",NA,"Trepadeira, flores amarelas, frutos imaturos verdes.","HST014540",NA,"R.C.Duarte","19","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"38964","auto","var. grandiflora",NA,NA,NA,"2015","11",NA,NA,"10",NA,NA,NA,NA
"186","2021-02-04 10:28:47-03","UFRPE","HST","6158","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Aeschynomene","marginata","Aeschynomene marginata var. marginata","Benth.","A.M.Miranda; L.P.Félix et S.M.Ro drigues","1700","1994","06",NA,"Brasil","Pernambuco",NA,NA,"Subarbusto ca. 1 m alt.; caule avermelhado; estípulas amarronzadas; flores amarelas com cálice arroxeado, vexilium com estrias amarronzadas; frutos imaturos verdes, na maturação marron.","HST006158",NA,"R.C.Duarte","18","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"19146","auto","var. marginata",NA,NA,NA,"2015","11",NA,NA,"10",NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","257246","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Riedel, --","2393","1834","7","South America","Brazil","Paraná","In camp gramin inter Faucaet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","2646063","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","G. A. Black","54-16886","1954","9","South America - Neotropics","Brazil","Pará","Da Amazonia, Ilha de Colares, sitio Horizonte, municipio da Vigia",NA,NA,"US02045763","US02045763_01",NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","2491027","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14375","1966","4","South America - Neotropics","Brazil","Goiás","Cerrado,Rio da Prata, ca. 6 km. S. of Posse",NA,NA,"US02045761","US02045761_01",NA,"5",NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2940831","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","E. P. Heringer, J. E. de Paula, R. C. Mendonça & A. E. Heringer Salles","909","1979","1","South America - Neotropics","Brazil","Distrito Federal","M.S. Estrada de Tres Lagoas, Cerrado",NA,NA,"US02045760","US02045760_01",NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","2454142","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","G. Eiten & L. T. Eiten","4160","1962","4","South America - Neotropics","Brazil","Maranhão","Municipio de Loreto: Ilha de Balsas region, between the Rio Balsas and Paraniba, about 25 km. south of Loreto, about 350 meters N of main house of Fazenda Santa Rita on trail to Faz. Trabalhosa",NA,NA,"US02045762","US02045762_01",NA,"7",NA,"-45.12","-7.28","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
