"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"535","2021-03-04 15:45:52-03","IF","SPSF","07988","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii",NA,"E.Ramos","2011","11","01","R.A.A.Barreto","100","1980","02","11","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.383333","-22.7",NA,NA,"1810","1810","COLETA: XLS: SPSFAntigo&nf;Árvore 6,30 m; folhas externamente verde-claro e internamente verde-escuro; botão verde-claro, frequência fraca.; GEOGRAFIA: Floresta ombrófila densa tropical.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"536","2021-03-04 15:45:52-03","IF","SPSF","34283","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Natália M. Ivanauskas","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5003","2004","01","14","Brasil","SP","Sete Barras","Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio.","-47.87","-24.203056",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo;&nf;Árvore de 8m de altura e 53cm de perímetro à altura do peito. Matriz 2011; GEOGRAFIA: Floresta ombrófila densa.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"537","2021-03-04 15:45:52-03","IF","SPSF","37279","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","E.Ramos","2011","11","01","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","6228","2006","09","05","Brasil","SP","Sete Barras","PECB, trilha da figueira","-47.956389","-24.206944",NA,NA,"86","86","COLETA: XLS: SPSFNovo; árvore, 12m alt., frutos maduros verdes; GEOGRAFIA: Trilha da Figueira;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"538","2021-03-04 15:45:52-03","IF","SPSF","39965","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","G.A.D.C. Franco","2007","10","23","R.Esteves & R.C.Sousa & J.B.Silva & L.G.L.Araújo","214","2007","08","09","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.758056","-23.457778",NA,NA,"814","814","COLETA: Árvore, 17m. Frutos imaturos verdes.; GEOGRAFIA: Trilha da Bica (ADM);",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"539","2021-03-04 15:45:52-03","IF","SPSF","42085","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","R.T. Polisel","2008","12","10","R.T.Polisel","915","2008","11","28","Brasil","SP","Juquitiba","Recanto da Paz","-47.090278","-23.975556",NA,NA,"700","700","COLETA: Margem de rio.&nf;Árvore 10m; frutos imaturos verdes.; GEOGRAFIA: BR-116, km330.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"540","2021-03-04 15:45:52-03","IF","SPSF","43301","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","G.A.D.C. Franco","2010","01","29","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","41","2009","12","06","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.585","-24.452778",NA,NA,"530","530","COLETA: Árvore, 7m. Frutos imaturos verdes.; GEOGRAFIA: Trilha Casa de Pedra, Floresta Ombrófila Densa Montana;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"541","2021-03-04 15:45:52-03","IF","SPSF","45036","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A.Pastore","2011","09","19","C. de Moura & J.N.C.Francisco","384","2011","09","01","Brasil","SP","Iguape","Serra de Peruíbe","-47.005556","-24.339444",NA,NA,NA,NA,"COLETA: Árvore 15m altura; botões esverdeados, seiva vermelha ao corte.; GEOGRAFIA: Entorno da Estação Ecológica Juréia-Itatins.&nf;Trilha do Cruzeiro;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"542","2021-03-04 15:45:52-03","IF","SPSF","48517","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","N.M.Ivanauskas","2013","10","31","C.de Moura & F.E.S.P.Vilela & F. A. R. D. P. Arzolla & N.M.Ivanauskas","444","2013","10","31","Brasil","SP","Eldorado","Fazenda Nova Trieste","-48.129167","-24.366944",NA,NA,"570","570","COLETA: Árvore com botões florais.; GEOGRAFIA: Trilha da Laranjeira.&nf;Floresta Ombrofila Densa Montana.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"543","2021-03-04 15:45:52-03","IF","SPSF","43302","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","G.A.D.C. Franco","2010","01","29","J.R.L.Godoy & N. M. Ivanauskas & J.B.Silva & V.A.Costa & A.Mota","500","2009","09","27","Brasil","SP","Iporanga","PETAR, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"COLETA: Árvore, 6m. Frutos imaturos verdes.; GEOGRAFIA: Trilha da Onça Parda (Sítio do Luizinho), Floresta Ombrófila Densa Montana.;",NA,NA,"Magnoliophyta","Ranunculales","América do Sul",NA,"38740","auto","Magnoliopsida",NA,NA,NA,NA
"544","2021-02-08 12:45:12-03","UFRGS","ICN","167939","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral",NA,NA,NA,"dos Santos, E Bausen; M.F.","21","1991","09","24","Brasil","ES","Santa Teresa","Valsugana Velha Est. Biol. De Sta Lucia. 19°58'S - 40°32'O","-40.533333","-19.966667","-40.533333","-19.966667","600","600","Doação MBML s/n; Árvore com 11m, fuste 7m, DAP 18cm, frutos maduros amarelos, flores brancas.; Mata, topo do morro.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-02-08 12:45:12-03","UFRGS","ICN","176526","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Molz, M",NA,NA,NA,"Molz, M","s.n.","2008","12","05","Brasil","RS","Maquiné","Costa do Quadros, na divida com Terra de Areia","-50.132778","-29.646667","-50.132778","-29.646667","228","228","Material testemunho do Doutorado de Martin Molz; 11 m de altura, CAP = 62 cm",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"546","2021-02-08 12:45:12-03","UFRGS","ICN","176537","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Molz, M",NA,NA,NA,"Molz, M","s.n.","2008","08","05","Brasil","RS","Maquiné","Costa do Quadros, na divida com Terra de Areia","-50.132778","-29.646667","-50.132778","-29.646667","227","227","Material testemunho do Doutorado de Martin Molz; 8m de altura, CAP = 39 cm",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"547","2021-02-08 12:45:12-03","UFRGS","ICN","178491","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Molz, M",NA,NA,NA,"Molz, M; Grings, M; Seger, G","s.n.","2012","12","08","Brasil","RS","Três Cachoeiras",NA,"-49.920833","-29.4475","-49.920833","-29.4475","19","19","WGS-84; Arvoreta com 9 m de altura, frutos verdes",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"548","2021-02-08 12:45:12-03","UFRGS","ICN","197225","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Külkamp",NA,NA,NA,"Külkamp","434","2017","11","18","Brasil","RS","Dom Pedro de Alcântara","Mata do Prof. Batista.","-49.837222","-29.383889","-49.837222","-29.383889",NA,NA,"Arvoreta 8 metros; Interior de mata",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-02-08 12:45:12-03","UFRGS","ICN","118842","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","s.n.","1998","10","11","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Com botões florais.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA
"550","2021-02-08 12:45:12-03","UFRGS","ICN","118891","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Rossoni, MG",NA,NA,NA,"Rossoni, MG","s.n.","1997","04","19","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"Com frutos.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA
"551","2021-02-08 12:45:12-03","UFRGS","ICN","118918","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Rossoni, MG","s.n.","2000","01","26","Brasil","RS","Dom Pedro de Alcântara","Mato da Cova Funda","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA
"552","2021-02-08 12:45:12-03","UFRGS","ICN","118253","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M",NA,NA,NA,"Jarenkow, JA","1997","1991","11","28","Brasil","RS","Torres","entre o rio do Terra e Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Árvore com ca. de 10m de altura, em mata atlântica de encosta (residual); flores brancas, a maioria ainda em botão.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA
"553","2021-02-08 12:45:12-03","UFRGS","ICN","141043","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","259","2001","12","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito arbóreo.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"49429","auto",NA,NA,NA,NA,NA
"554","2021-02-08 12:45:12-03","UFRGS","ICN","120978","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Baptista, LRM",NA,NA,NA,"Nunes, CC","s.n.","1999","01","31","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA
"555","2021-02-08 12:45:12-03","UFRGS","ICN","130932","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Grings, M",NA,NA,NA,"Grings, M","74","2003","12","26","Brasil","RS","Nova Petrópolis","mato dos escoteiros","-51.1143989562988","-29.3763999938965",NA,NA,"550","550","árvore em fragmento florestal úmido, próximo à encosta; botões florais.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"556","2020-04-27 14:50:43-03","UFVJM","HDJFW","91","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Machado, ELM","2018",NA,NA,"Soares, CCC; Silva, LS, Barbal","90","2018","05","02","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19","862","862","Fruto amarelado; Folhas discolores; Borda espinescente; Raios vis¡veis; FLORESTA ESTACIONAL SEMIDECIDUAL","HDJFW000091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-04-30 16:07:52-03","UFMT","CNMT","4327","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Sobral, M.","2010","08","15","Schimitt, J.L.; Cadorin, T. J.","1586","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Florística IFFSC e8003a (Arvoreta), Floresta Ombrófila Densa, EstádioSuces. Primário, Altura 4m, Habitat interior do fragmento, Fruto amareloDoação Herbário Dr. Roberto Miguel Klein - FURB 29803","CNMT004327",NA,"Angiosperma",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"558","2020-04-30 16:07:52-03","UFMT","CNMT","4325","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Verdi, M.","2009","09","26","Verdi, M.; Tomazi, A.L., Kelmz, G.","2744","2009","09","26","Brasil","Santa Catarina","Jacinto Machado","Cará","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,"Florística IFFSC 15 (Arbórea), Floresta Ombrófila Densa, EstádioSuces. Avançado, Altura 8m, Cor/Flor botão floral verdeDoação Herbário Dr. Roberto Miguel Klein - FURB 14626","CNMT004325",NA,"Angiosperma",NA,NA,NA,"23999","auto",NA,NA,NA,NA,NA
"559","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","90226","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Molz, M.","2007","10","03","Molz, M.","s.n.","2007","10",NA,"Brasil","Rio Grande do Sul","Maquiné","RBSG, Vale do Rio Ligeiro","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Árvore mediana, estéril.","HAS0090226",NA,"Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"560","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","91597","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urb.","Molz, M.","2015","09","21","Molz, M.","s.n.","2015","01",NA,"Brasil","Rio Grande do Sul","Igrejinha","Serra Grande","-50.90513","-29.572729","-50.905130","-29.572729","746","746","Árvore com 49 cm de DAP e 17,5 m de altura; pétalas brancas, carnosas","HAS0091597",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","91559","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urb.","Molz, M.","2015","08","19","Molz, M.","s.n.","2014","12",NA,"Brasil","Rio Grande do Sul","Sapiranga","Alto Ferrabraz, em trecho de floresta antiga","-50.952697","-29.575994","-50.952697","-29.575994","749","749","Arvoreta com 16 m de altura e 43,8 cm de DAP; frutos imaturos","HAS0091559",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-11-21 10:18:49-03","IBt","SP","35669","S","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.","Jung Mendaçolli, SL","1990","01","05","Handro, O","s.n.","1936","07","03","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"563","2019-11-21 10:18:49-03","IBt","SP","19858","S","Plantae","Sabiaceae","Meliosma","glaziovii","Meliosma glaziovii","Urb.","Toledo, JF","1951","10","19","Gehrt, A","s.n.","1923","08","12","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Mata da Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"564","2019-11-21 10:18:49-03","IBt","SP","289394","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Rodrigues, RR","1994","05",NA,"Souza, VC; et al.","5987","1994","04","23","Brasil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna da Lage Branca","-48.833333","-24.533333","-48.833333","-24.533333","500","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-21 10:18:49-03","IBt","SP","266184","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Martinelli, G; et al.","12254","1987","10","05","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Nascente do Rio das Flores","-42.05","-22","-42.05","-22","1100","1100","Árvore, 16 m de alt., DAP 23 cm, folhas marcadamente discolores, inflorescência em botões verde-alvacento, lenho sem cheiro caracteristico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-21 10:18:49-03","IBt","SP","397519","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Lopes, MMM; et al.","667","2006","05","21","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel em direção à serra","-39.202778","-14.770278","-39.202778","-14.770278","600","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-21 10:18:49-03","IBt","SP","289032","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Leitão Filho, HF; et al.","33361","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação do IAC","-47.885","-24.608333","-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-21 10:18:49-03","IBt","SP","66058","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Kuhlmann, M","2498","1950","06","10","Brasil","Minas Gerais","São Francisco dos Campos","Delfim Moreira, estrada para Itajubá",NA,NA,NA,NA,NA,NA,"Árvore de 8m de alt., e 30 cm de diam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-21 10:18:49-03","IBt","SP","329292","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Hatschbach, G; Silva, JM","48663","1984","12","06","Brasil","Espírito Santo","Domingos Martins","Córrego Jacy","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"Arvoreta, flor alva, mata da encosta de morro",NA,NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA
"570","2019-11-21 10:18:49-03","IBt","SP","53694","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Heringer, EP","2034","1945","09","27","Brasil","Minas Gerais","Coronel Pacheco","Estação Experimental","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA
"571","2019-11-21 10:18:49-03","IBt","SP","487232","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","912","2002","11","23","Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,"1610","1610",NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"572","2019-11-21 10:18:49-03","IBt","SP","487231","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","1386","2004","01","28","Brasil","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA
"573","2019-11-21 10:18:49-03","IBt","SP","330335","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Hatschbach, G; et al.","56123","1991","12","04","Brasil","Paraná","Guaraqueçaba","Salto Murato","-48.3288993835449","-25.3066997528076",NA,NA,"20","30","Árvore 5m., fruto nigrescente, mata pluvial ás margens do rio",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"574","2019-11-21 10:18:49-03","IBt","SP","64335","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Reitz, R; Klein, RM","7307","1958","10","17","Brasil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,"700","700","Árvore, flor branca",NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA
"575","2019-11-21 10:18:49-03","IBt","SP","50663","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Kuhlmann, M","2205","1949","11","27","Brasil","São Paulo","Campos do Jordão","Subida para o Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Árvore, mata úmida",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"576","2019-11-21 10:18:49-03","IBt","SP","232023","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Barros, F; et al.","1556","1988","09","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, mata de encosta no Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 20m alt., frutos imaturos de cor verde",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"577","2019-11-21 10:18:49-03","IBt","SP","238614","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Barros, F","1824","1990","05","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore ca. 15m alt., frutos velhos castanhos",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"578","2019-11-21 10:18:49-03","IBt","SP","146040","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Ramos, E","2011","11",NA,"Davis, PH; et al.","60783","1976","09","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, near ferry to mainland","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Sea level, edge of rain forest, flowers white",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"579","2019-11-28 09:18:41-03","IBt","SP","245938","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Barros, F","1989","12",NA,"Melo, MMRF; Penina, A","840","1987","08","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro da captação de água","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"580","2019-11-21 10:18:49-03","IBt","SP","235020","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Jung Mendaçolli, SL","1989","08",NA,"Mamede, MCH; Souza, VC","115","1989","02","21","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, trilha para o Morro da Captação, margem do rio","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"581","2019-11-21 10:18:49-03","IBt","SP","351392","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Cordeiro, I",NA,NA,NA,"Cordeiro, I","2371","2000","11","21","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha dos Tropeiros","-45.4099998474121","-23.6200008392334",NA,NA,"140","140",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA
