"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"173","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","22290","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Manara, M.P.",NA,"Brasil",NA,NA,"arvoreta de 2m de alt., com frutos","BOTU022290","72","1998","06",NA,NA,NA,"(Benth.) Müll. Arg.",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"Castilho",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28105","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Arbusto, ca de 1,3 m de altura, folha simples, oposta cruzada, fruto drupa globosa.","BOTU028105","504","2010","03","05",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"175","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28113","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Arbusto, ca de 1,3 m de altura, folha simples, oposta cruzada, fruto drupa globosa.","BOTU028113","476","2010","03","04",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"176","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28106","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Arbusto, ca de 1,3 m de altura, folha simples, oposta cruzada, fruto drupa globosa.","BOTU028106","505","2010","03","05",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"177","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28228","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Arbusto, ca de 1,3 m de altura, folha simples, oposta cruzada, fruto drupa globosa.","BOTU028228","480","2010","03","05",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"178","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","15197","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Amaral Jr., A.",NA,"Brasil",NA,NA,"Flores brancas, odor + - agradável, árvore com 6 m de altura, tronco com 30 cm de circunferência.","BOTU015197","123","1985","11","21",NA,NA,"(Benth.) Müll. Arg.",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"Botucatu",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28101","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Arbusto, ca de 1,4 m de altura, folhas simples, opostas cruzadas, frutos drupa globosa.","BOTU028101","484","2010","03","04",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"180","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28107","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Folhas simples, opostas, cruzadas, rígidas e coriáceas, subsésseis, glabras em ambas as faces.","BOTU028107","227","2009","03","25",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"181","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28104","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Arbusto, ca de 1,4 m de altura, folhas simples, opostas cruzadas, frutos drupa globosa.","BOTU028104","502","2010","03","05",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"182","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28231","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Arbusto, ca de 1,2 m de altura, folha simples, oposta cruzada, fruto drupa globosa.","BOTU028231","232","2009","04","16",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"183","2021-02-17 12:02:27-03","UNESP-IBB","BOTU","34815","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Galastri, N.",NA,"Brasil",NA,NA,NA,"BOTU034815","15","2016","08","05",NA,NA,"(Benth.) Müll. Arg.","Mazziero, F.F.F.","São Paulo",NA,"-49.031389","-22.344139",NA,NA,NA,NA,"Bauru",NA,NA,"49º01'53w","22º20'38,9s","2016","08","05",NA,NA,NA,NA
"184","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","22168","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Bicudo, L.R.H.",NA,"Brasil",NA,NA,"Mata de galeria, 2 m de altura, cálice verde, corola branca.","BOTU022168","211","1998","10","16",NA,NA,"(Benth.) Müll. Arg.",NA,"Mato Grosso do Sul","Margem do Rio Paraná a jusante da barragem.","-53.0375","-22.513889",NA,NA,NA,NA,"Batayporã",NA,NA,"53°02'15w","22°30'50s",NA,NA,NA,NA,NA,NA,NA
"185","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","20615","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Christianini, S.R.",NA,"Brasil",NA,NA,"Arvoreta de 4 m de altura, caule semi-rugoso, folhas cartáceas, frutos verdes.","BOTU020615","150","1996","03","14",NA,NA,"(Benth.) Müll. Arg.","Christianini, S.R.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","1996","03","14",NA,NA,NA,NA
"186","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","24861","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Paschoal, M.E.S.",NA,"Brasil",NA,NA,"Arbusto de 25 cm de altura; folhas coriáceas; frutos verdes.","BOTU024861","2230","2000","05","31",NA,NA,"(Benth.) Müll. Arg.","Paschoal, M.E.S.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Agudos",NA,NA,"9999","9999","2000","08","07",NA,NA,NA,NA
"187","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28110","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Folhas simples, opostas cruzadas, rígidas e coriáceas, subsséseis, glabras em ambas as faces. Fruto drupa globosa.","BOTU028110","516","2010","03","05",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"188","2021-02-08 11:10:01-03","UNESP-IBB","BOTU","5185","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Bicudo, L.R.H.",NA,"Brasil",NA,NA,"Árvore de 2,5 m de altura. Frutos verdes.","BOTU005185","1750","1993","06","01",NA,NA,"(Benth.) Müll. Arg.","Bicudo, L.R.H.","São Paulo",NA,"-43.284722","-22.8",NA,NA,NA,NA,"Botucatu",NA,NA,"43°17'5w","22°48's",NA,NA,NA,NA,NA,NA,NA
"189","2021-02-18 09:30:35-03","UNESP-IBB","BOTU","28116","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Rissi, M.N.",NA,"Brasil",NA,NA,"Folhas simples, opostas, cruzadas, rígidas e coriáceas, subsésseis, glabras em ambas as faces.","BOTU028116","437","2009","12","03",NA,NA,"(Benth.) Müll. Arg.","Firens, M.","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Bauru",NA,NA,"9999","9999","2010","09","02",NA,NA,NA,NA
"190","2021-01-06 11:42:45-03","UFPI-MRV","HDELTA","3410","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Lopes, M. S.; França,L.C.J.",NA,"Brasil",NA,NA,NA,"HDELTA003410","1128","2014","11","22",NA,NA,"(Benth.) Müll.Arg.","Jardim, J.","Piauí","Estação ecológica de Uruçuí","-45.2136001586914","-7.85027980804443",NA,NA,NA,NA,"Baixa grande do ribeiro","157537","auto",NA,NA,"2014","11",NA,NA,NA,NA,NA
"191","2020-11-13 09:20:50-03","UFRJ","RFA","19113","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","G.G. Hatschbach",NA,"Brasil",NA,NA,"Arbusto 3 m, flor alva, matinha de galeria","RFA48182","37486","1975","11","13",NA,NA,"Benth. & Hook.f.","J.H. Kirkbride Jr.","Mato Grosso","São José da Serra","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"Cuiabá","74875","auto",NA,NA,"1977",NA,NA,NA,NA,NA,NA
"192","2019-09-10 21:44:09-03","UNEMAT","TANG","5733","S","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Bezerra, AS; Souza Neto, L; Lessa, JEL",NA,"Brasil",NA,NA,NA,"TANG000005733","87","2017","05","08",NA,NA,"(Benth.) Müll. Arg.","Bezerra, AS","Mato Grosso","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","-55.2764015197754","-11.0616998672485",NA,NA,NA,NA,"Itaúba","111180","auto",NA,NA,"2017","05","08",NA,NA,NA,NA
"193","2018-08-28 10:13:18-03","UNEMAT","TANG","1309","S","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Silva, CA; Moraes, JQ",NA,"Brasil",NA,NA,"Porte arbóreo, frutos verdes terminais, elipsóides, folhas glabras, estípula truncada.","TANG000001309","157","2011","02","24",NA,NA,"(Benth.) Müll. Arg.",NA,"Mato Grosso","Fragemento florestal próximo ao posto Gabriela Locatelli.","-57.4858016967773","-14.6194000244141",NA,NA,NA,NA,"Tangará da Serra","175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-30 12:47:41-03","EAO","IAN","176547","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Cordeiro, MR; Menezes Neto, MA","Southern America","Brasil",NA,NA,"Árvore, aprox. 4 m de altura por 30 cm de CAP. Fruto alaranjado.","IAN176547","MC-28-12100547","2002","06","24","Dicotiledônea",NA,"Benth. & Hook.f.","Cordeiro, MR","Pará","Serra das Andorinhas, Solo rochoso, mata de altitude (serra), luminosidade média, freqüência rara.","-48.591111","-6.207778","251","251",NA,NA,"São João do Araguaia",NA,NA,"-48.591111","-6.207778","2002",NA,NA,NA,NA,NA,NA
"195","2021-03-30 12:47:41-03","EAO","IAN","129207","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Irwin, HS; Soderstrom, TR","Southern America","Brasil",NA,NA,"Shrub 2m tall; fruit green, maturing yellow.&nf;Occasional.","IAN129207","5348","1964","08","20","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Distrito Federal","Margin of gallery forest, ca. 50km E of Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"196","2021-03-30 12:47:41-03","EAO","IAN","129226","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Irwin, HS; Soderstrom, TR","Southern America","Brasil",NA,NA,"Tree 6m x 8cm; fruit green.","IAN129226","5674","1964","08","27","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Distrito Federal","Gallery forest, ca. 30km S of Brasília on road to Belo Horizonte.",NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"197","2021-03-30 12:47:41-03","EAO","IAN","129266","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Irwin, HS; Soderstrom, TR","Southern America","Brasil",NA,NA,"Small tree 4m x 8cm. Fruit green, frequent.","IAN129266","6338","1964","09","26","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Mato Grosso","Cerrado, ca. 2km N of Xavantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"198","2021-03-30 12:47:41-03","EAO","IAN","129567","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Irwin, HS; Souza, R","Southern America","Brasil",NA,NA,"Tree ca. 4m x 6cm. fruit waxy white.","IAN129567","10309","1965","11","16","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Goiás","Gallery forest, ca. 10km E of Cabeceiras.",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"199","2021-03-30 12:47:41-03","EAO","IAN","130323","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Irwin, HS; Souza, R","Southern America","Brasil",NA,NA,"Tree ca. 4m x 10cm; fruit green.","IAN130323","17363","1966","06","17","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Mato Grosso","Wooded lower slopes, Serra Azul, ca. 85km S of Xavantina.",NA,NA,"550","550",NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"200","2021-03-30 12:47:41-03","EAO","IAN","130369","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Irwin, HS; Souza, R","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall; fruit light green.","IAN130369","17799","1966","06","26","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Goiás","Wet slope, ca. 40km S of Caiapônia, road to Jataí.",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"201","2021-03-30 12:47:41-03","EAO","IAN","133967","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Silva, NT da","Southern America","Brasil",NA,NA,"Árvore de 10m e 15cm de diâmetro.","IAN133967","2101","1969","06","03","Dicotiledônea",NA,"Benth. & Hook.f.","Silva, NT da","Pará","Estrada entre Pilão e Repartimento. mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1971","08",NA,NA,NA,NA,NA
"202","2021-03-30 12:47:41-03","EAO","IAN","135015","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Silva, NT da","Southern America","Brasil",NA,NA,"Árvore de 12m e 23cm de diâmetro.","IAN135015","3160","1970","05","25","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Pará","Estrada entre Pilão e Repartimento.&nf;Mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA
"203","2021-03-30 12:47:41-03","EAO","IAN","138289","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Irwin, HS; Onishi, E","Southern America","Brasil",NA,NA,"Treelet ca. 3m x 8cm; fruit green.","IAN138289","26167","1970","02","06","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Minas Gerais","Cerrado, ca. 12km N of Paracatú.",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA
"204","2021-03-30 12:47:41-03","EAO","IAN","167125","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Aragão, IL; Bastos, MNC","Southern America","Brasil",NA,NA,"Arbusto de 3m de altura; frutos imaturos, verdes.","IAN167125","29","1995","07","05","Dicotiledônea",NA,"Benth. & Hook.f.",NA,"Pará","Serras das Andorinhas, Ladeira do Bastão, mata.","-48.466667","-6.216667",NA,NA,NA,NA,"São Geraldo do Araguaia",NA,NA,"-48.466667","-6.216667",NA,NA,NA,NA,NA,NA,NA
"205","2021-03-30 12:47:41-03","EAO","IAN","58905","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Pires, JM; Black, GA","Southern America","Brasil",NA,NA,"Arbusto de 2-3m de altura.","IAN058905","2483","1950","05","29","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Maranhão","Campo, duas léguas abaixo de Carolina, Rio Tocantins.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA
"206","2021-03-30 12:47:41-03","EAO","IAN","97005","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Guedes, TN","Southern America","Brasil",NA,NA,"Árvore de 3m de altura; flores alvas, perfumadas.","IAN097005","513","1958","02","15","Dicotiledônea",NA,"Benth. & Hook.f.","Bremekamp, CEB","Ceará","Serra do Araripe; na parte baixa da serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1959",NA,NA,NA,NA,NA,NA
"207","2021-03-30 12:47:41-03","EAO","IAN","XILO3899","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Silva, NT da","Southern America","Brasil",NA,NA,"Árvore de 12m e 23cm de diâmetro.","IANXILO3899","3160","1970","05","25","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Pará","Estrada entre Pilão e Repartimento.&nf;Mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA
"208","2021-03-30 12:47:41-03","EAO","IAN","58995","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","cornifolia","Coussarea cornifolia","Pires, JM; Black, GA","Southern America","Brasil",NA,NA,"Arbusto.","IAN058995","2575","1950","06","01","Dicotiledônea",NA,"Benth. & Hook.f.","Steyermark, JA","Maranhão","Campo.","-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,"Carolina","99438","auto",NA,NA,"1977",NA,NA,NA,NA,NA,NA
"209","2021-03-30 12:47:41-03","EAO","IAN","150989","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeaefolia","Coussarea hydrangeaefolia","Silva, NT da","Southern America","Brasil",NA,NA,"Árvore de 6m e 10cm de diâmetro; flor branca.","IAN150989","4119","1975","11","24","Dicotiledônea",NA,"(Benth.) Benth. & Hook.f.","Gomes, M","Amazonas","Rio Curuçá, ponto 04, SB-18-XD.&nf;Mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","07","04",NA,NA,NA,NA
"210","2021-03-30 12:47:41-03","EAO","IAN","127237","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Irwin, HS; Santos, RR dos","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall; fruit green, nitid.","IAN127237","23874","1969","02","25","Dicotiledônea",NA,"(Benth.) Müll.Arg.","Steyermark, JA","Minas Gerais","Cerrado, slopes, ca. 48km west of Montes Claros, road to Água Boa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA
"211","2021-03-30 12:47:41-03","EAO","IAN","173677","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Brito, JM de; Hopkins, MJG","Southern America","Brasil",NA,NA,"Aproximadamente 2,30m alt.; folhas com domáceas nas nervuras segundárias.&nf;Frutos arredondado com resto do cálice no ápice de cor verde-esbranquiçado.","IAN173677","218A","2001","01","27","Dicotiledônea",NA,"(Benth.) Müll.Arg.",NA,"Amazonas","Betel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-30 12:47:41-03","EAO","IAN","173705","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Brito, JM de","Southern America","Brasil",NA,NA,"Inflorescência terminal; flores tubulosas, brancas","IAN173705","143","2000","10","09","Dicotiledônea",NA,"(Benth.) Müll.Arg.","Brito, JM de","Amazonas","curuça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","12",NA,NA,NA,NA,NA
"213","2021-03-30 12:47:41-03","EAO","IAN","35557","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Viégas, AP; Lima, AS","Southern America","Brasil",NA,NA,"Arbusto.","IAN035557","5910","1940","12","12","Dicotiledônea",NA,"(Benth.) Müll.Arg.","Handro, O","São Paulo","Estrada Campo Grande-Campinas.","-47.060001373291","-22.8999996185303",NA,NA,"IAN035557 IAN035557_e",NA,"Campinas","23900","auto",NA,NA,"1944","12","05",NA,NA,NA,NA
"214","2019-12-12 15:31:49-03","UFABC","HUFABC","000496","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Pereira-Silva, E F L",NA,"Brasil",NA,NA,NA,"HUFABC000496","s.n.","2001","09","04","Angiospermas",NA,"(Benth.) Benth. & Hook.f. ex Müll.Arg.","Silva, EFLP","São Paulo","Est. Exp. de Luiz Antônio, Cerradão, Material de Florística, Borda do Fragmento Florestal 800 Alqueires",NA,NA,NA,NA,"HUFABC000496",NA,"Luiz Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-02-20 13:41:45-03","INPA","INPA-CARPOTECA","151193","Carpo","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Thomas, WW","Southern America","Brasil",NA,NA,NA,"INPA0151193","4674","1985","10","30","Dicotyledon Asterids","Gentianales","(Benth.) Müll.Arg.","Boom, BM","Mato Grosso","45 km SE of Pontes e Lacerda to Caceres BR174., 45 km SE of Pontes e Lacerda on road to Cáceres (BR 174). Semidecidious forest.","-59.033333","-15.466667",NA,NA,"INPA0151193 INPA0151193_e INPA0151193_e1",NA,"Cáceres",NA,NA,"-59.033333","-15.466667","1986",NA,NA,NA,NA,NA,NA
"216","2021-03-02 16:29:16-03","CPAN-UFMS","COR","15392","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeaefolia","Coussarea hydrangeaefolia","Damasceno Júnior, G. A.",NA,"Brasil",NA,NA,"Arbusto com 4 m de altura; fitossociologia 1068 Habito: arbusto de 4 m",NA,"3214","2001","01","01",NA,NA,"Benth. & Hook.","Damasceno Júnior, G. A.","Mato Grosso do Sul","Morro Santa Cruz - Vale do Paraíso - fazenda Paraíso; próximo à nascente do córrego Band#?#alta","-57.589722","-19.188333","800","800",NA,NA,"Ladário",NA,NA,"57º35'23''W","19º11'18''S",NA,NA,NA,NA,NA,NA,NA
"217","2021-03-02 16:29:16-03","CPAN-UFMS","COR","10242","PreservedSpecimen","Plantae","Rubiaceae","Coussarea","hydrangeifolia","Coussarea hydrangeifolia","Bortolotto, I. M.; Damasceno Júnior, G. A.; Ishii, I. H.; Assis, E. M.; Rosso, C. & Magalhães, V.",NA,"Brasil",NA,NA,NA,NA,"1618","2004","11","04",NA,NA,"(Benth.) Müll.Arg.","Damasceno Júnior, G. A.","Mato Grosso do Sul","Área de inundação da baia do Taquaral, margem do córrego do Taquaral","-57.508889","-18.0475",NA,NA,NA,NA,"Corumbá",NA,NA,"57º30'32''W","18º2'51''S","2006","08","24",NA,NA,NA,NA
