"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"187","2020-09-12 05:00:02-03","US","US","3673410","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"A. Gehrt","s.n.","1938","8","26","Brazil","São Paulo","Botucatu","Fazenda Oito Pontas","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"US01857397",NA,"40412","auto",NA,"Sapindales",NA,"South America - Neotropics",NA,"US01857397_01 US01857397_02",NA,"Dicotyledonae",NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","2645244","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","10142","1972","3","28","Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,NA,NA,"US01857399",NA,"13751","auto",NA,"Sapindales",NA,"South America",NA,"US01857399_01 US01857399_02",NA,"Dicotyledonae",NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","2707995","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","16510","1967","6","2","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"100",NA,"US01857403",NA,"37295","auto",NA,"Sapindales",NA,"South America",NA,"US01857403_01 US01857403_02",NA,"Dicotyledonae",NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","2592237","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"W. Hoehne","30868","1933","8","1","Brazil","São Paulo","Pirapora do Bom Jesus","Pirapora","-47","-23.3899993896484",NA,NA,NA,NA,"US01857408",NA,"10139","auto",NA,"Sapindales",NA,"South America - Neotropics",NA,"US01857408_01 US01857408_02",NA,"Dicotyledonae",NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US",NA,"MachineObservation","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"P. Acevedo-Rodriguez, P. Dias, A. Betim, J. Monzoli & N. Taniguti","16819","2018","5","1","Brazil","Paraná",NA,"Parque Estadual de Guartelá.",NA,NA,NA,NA,"992",NA,NA,NA,NA,NA,NA,"Sapindales",NA,"South America","Photograph",NA,NA,"Dicotyledonae",NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","2563946","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","14428","1966","6","21","Brazil","Paraná","São João do Caiuá","Horto Florestal","-52.3368988037109","-22.851900100708",NA,NA,NA,NA,"US01857405","Cleared leaf in Div. of Paleobotany. 07/12/1959. Collections No 5920","14860","auto",NA,"Sapindales",NA,"South America",NA,"US01857405_01 US01857405_02",NA,"Dicotyledonae",NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","2649640","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","9469","1971","5","19","Brazil","Santa Catarina","Governador Celso Ramos","Palmas","-48.5592002868652","-27.3146991729736",NA,NA,"300",NA,"US01857401",NA,"13751","auto",NA,"Sapindales",NA,"South America",NA,"US01857401_01 US01857401_02",NA,"Dicotyledonae",NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","2645243","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein & -- Bresolin","9469","1971","7","19","Brazil","Santa Catarina","Governador Celso Ramos","Palmas","-48.5592002868652","-27.3146991729736",NA,NA,"300",NA,"US01857402",NA,"13751","auto",NA,"Sapindales",NA,"South America",NA,"US01857402_01 US01857402_02",NA,"Dicotyledonae",NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","2708084","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","16324","1967","4","13","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"100",NA,"US01857404",NA,"37295","auto",NA,"Sapindales",NA,"South America",NA,"US01857404_01 US01857404_02",NA,"Dicotyledonae",NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","3691101","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus clavatus","Skorupa",NA,NA,NA,NA,"L. A. Skorupa","991","1992","4","2","Brazil","Bahia","Itapetinga","Itapetinga - BA. Sítio Amaralina, 23 km de Itororó, a direita rumo a Itapetinga - Fundo do Sítio","-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,"US01106488",NA,"59623","auto",NA,"Sapindales","Isotype","South America - Neotropics",NA,"US01106488_01","clavatus","Dicotyledonae",NA,NA,"1"
"197","2020-09-02 16:39:17-03","Cenargen","CEN","75737","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. clavatus","A.St.-Hil.","L. A. Skorupa","1992","04",NA,"Ladislau Araújo Skorupa","991","1992","04","02","Brasil","BA","ITAPETINGA","Sítio Amaralina, 23 km de Itororó, a direita rumo a Itapetinga - Fundo do Sítio.","-40.2477989196777","-15.2489004135132","-4035000.0","-1548333.0",NA,NA,"CEN00075737","HOLOTYPUS. Anteras amarelas, pétalas creme. Foto - Flores fixadas em Carnoy, madeira (álcool 70%, folhas (FAA 50).","59623","auto",NA,NA,"HOLOTYPUS",NA,"Exsicatas","CEN00075737","subsp. clavatus",NA,NA,NA,"17"
"198","2020-09-02 16:39:17-03","Cenargen","CEN","23506","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A.St.-Hil.","L. A. Skorupa","1996","06",NA,"José Rubens Pirani","2844","1993","05","13","Brasil","ES","MIMOSO DO SUL","Perto da entrada da cidade, em encosta íngreme.","-41.3664016723633","-21.0641994476318",NA,NA,"400","400","CEN00023506","Com Simaba insignis, Esenbeckia grandiflora, Matayba sp., muitas Myrtaceae e lianas. Folhas opacas. Inflorescências verdes, botões e flores velhas com ovário verde. Doação da Universidade de São Paulo - Herbário SPF.","29430","auto",NA,NA,NA,NA,"Exsicatas","CEN00023506 CEN00023506_1","subsp. pauciflorus",NA,NA,NA,"2"
"199","2020-09-02 16:39:17-03","Cenargen","CEN","22947","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A.St.-Hil.","L. A. Skorupa","1996","06",NA,"August Gehrt",NA,"1938","08","26","Brasil","SP","BOTUCATU","Fazenda Oito Pontas.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"CEN00022947","Árvore da mata.&nf;Doação do Instituto de Botânica - São Paulo - SP","40412","auto",NA,NA,NA,NA,"Exsicatas","CEN00022947","subsp. pauciflorus",NA,NA,NA,"1"
"200","2020-09-02 16:39:17-03","Cenargen","CEN","22946","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A.St.-Hil.","L. A. Skorupa","1996","06",NA,"Moyses Kuhlmann","872","1943","05","21","Brasil","SP","SAO PAULO","Carioba.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CEN00022946","Mata Boa Esperança. Doação do Instituto de Botânica - SP.","53584","auto",NA,NA,NA,NA,"Exsicatas","CEN00022946","subsp. pauciflorus",NA,NA,NA,"1"
"201","2020-09-02 16:39:17-03","Cenargen","CEN","22948","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A.St.-Hil.","L. A. Skorupa","1996","06",NA,"Wilson Hoehne",NA,"1933","08","01","Brasil","SP","SAO PAULO","Pirapora.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CEN00022948","Doação do Instituto de Botânica - SP.","53584","auto",NA,NA,NA,NA,"Exsicatas","CEN00022948","subsp. pauciflorus",NA,NA,NA,"1"
"202","2020-09-02 16:39:17-03","Cenargen","CEN","22945","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A.St.-Hil.","L. A. Skorupa","1996","06",NA,"Moyses Kuhlmann","3825","1956","06","28","Brasil","SP","UBATUBA",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"CEN00022945","Arbusto até árvore. Doação do Instituto de Botânica - SP.","34265","auto",NA,NA,NA,NA,"Exsicatas","CEN00022945","subsp. pauciflorus",NA,NA,NA,"1"
"203","2020-09-02 16:39:17-03","Cenargen","CEN","22949","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus","A.St.-Hil.","L. A. Skorupa","1996","06",NA,"Eduardo Luís Martins Catharino","790","1986","06","04","Brasil","SP","PIRACICABA","Mata da Pedreira, ESALQ/USP.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"CEN00022949","Pétalas verdes, anteras amarelas. Doação do Instituto de Botânica - SP. São Paulo.","44778","auto",NA,NA,NA,NA,"Exsicatas","CEN00022949","subsp. pauciflorus",NA,NA,NA,"1"
"204","2019-12-09 17:30:53-03","UFPR","EFC","16774","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Völtz, R.R.","2014","08","15","Völtz, R.R.","153","2012","09","05","Brasil","Paraná","Tibagi",NA,"-50.3919","-24.3423","-50.3919","-24.3423",NA,NA,"EFC016774","Arvoreta 5m de altura crescendo na borda da floresta à beira do barranco do rio Tibagi; frutos __COMMOM_NAME__: Jaborandi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-12-09 17:30:53-03","UFPR","EFC","14252","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Blum, C.T.","2015","06","16","Blum, C.T.","2232","2015","06","13","Brasil","Paraná","Paranaguá","Ilha do Mel - Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"5","5","EFC014252","Arvoreta 3m, frutos imaturos verdes, interior de Floresta Ombrófila Densa Submontana sobre encosta rochosa em frente ao mar aberto","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-15 18:29:51-03","USP","SPF","180610","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Bernacci, LC",NA,NA,NA,"Kotchetkoff-Henriques, O","614","2001","02","02","Brasil","São Paulo","Ribeirão Preto","Cruz do Pedro. UTM 0199138 - 7641998.","-47.899722","-21.298889","-47.899722","-21.298889",NA,NA,"SPF00180610","Altura ca. 1.5 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-15 18:29:51-03","USP","SPF","183632","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2008",NA,NA,"Aguiar, OT","757","2007","08","28","Brasil","São Paulo","Paranapanema","Estação Ecológica de Paranapanema, Trilha 4.","-48.746944","-23.549167","-48.746944","-23.549167","630","630","SPF00183632","Frutos verdes e cápsulas marrom, árvore de 7 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:31:00-03","USP","SPF","225998","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","01",NA,"Groppo, M","1804","2009","01","24","Brasil","Bahia","Guaratinga","Ca. 25,1 km na estrada Itabela-Guaratinga, saindo da BR 101. Entrada aem estrada de terra à direita, no sentido Itabela-Guaratinga.","-39.752514","-16.563339","-39.752514","-16.563339","154","154","SPF00225998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-13 11:31:00-03","USP","SPF","226003","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","01",NA,"Groppo, M","1835","2009","01","26","Brasil","Espírito Santo","Rio Bananal","Estrada Rio Bananal - Novo Brasil, ca. 18 km da Igreja Matriz de Rio Banana; estrada de terra ao lado esquerdo sentido Novo Brasil, Fazenda Giubertii, próximo à rodovia, propriedade de Paulo Roberto.","-40.347517","-19.151414","-40.347517","-19.151414","96","96","SPF00226003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-15 18:29:51-03","USP","SPF","226284","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Dias, P","2007","04","23","Dias, P","342","2007","04","23","Brasil","São Paulo","Piracicaba","Bairro Godinho, Mata do Godinho, ca. de 100 m da SP 127, na R. Marechal Castelo Branco, então 1 km na R. Marechal Costa e Silva, então 3.7 km na R. Alberto Coral (Estrada do Godinho), então 700 m na estrada à esquerda (em direção ao canavial), entã","-47.662792","-22.652522","-47.662792","-22.652522","502","502","SPF00226284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-15 18:29:51-03","USP","SPF","226285","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Dias, P","2007","04","23","Dias, P","341","2007","04","23","Brasil","São Paulo","Piracicaba","Bairro Godinho, Mata do Godinho, ca. de 100 m da SP 127, na R. Marechal Castelo Branco, então 1 km na R. Marechal Costa e Silva, então 3.7 km na R. Alberto Coral (Estrada do Godinho), então 700 m na estrada à esquerda (em direção ao canavial), entã","-47.662792","-22.652522","-47.662792","-22.652522","502","502","SPF00226285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-13 11:31:00-03","USP","SPF","31417","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus clavatus","Skorupa","Skorupa, LA","1996","06",NA,"Mattos-Silva, LA","178","1978","04","19","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00031417",NA,NA,NA,NA,NA,NA,NA,NA,NA,"clavatus",NA,NA,NA,NA
"213","2019-11-13 11:31:00-03","USP","SPF","101334","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","09",NA,"Tamashiro, JY","1229","1995","06","14","Brasil","São Paulo","Tejupá","Gruta das Águas Virtuosas","-49.377806","-23.390889","-49.377806","-23.390889",NA,NA,"SPF00101334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"214","2019-11-13 11:31:00-03","USP","SPF","101630","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","09",NA,"Tamashiro, JY","1179","1995","06","13","Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009472","-49.356944","-23.009472",NA,NA,"SPF00101630",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"215","2019-11-13 11:31:00-03","USP","SPF","204146","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus clavatus","Skorupa","Skorupa, LA","1992","04",NA,"Skorupa, LA","991","1992","04","02","Brasil","Bahia","Itapetinga","Sítio Amarelina, 23 km de Itororó, à direita ruma a Itapetinga - fundo do sítio.","-40.35","-15.483333","-40.35","-15.483333",NA,NA,"SPF00204146",NA,NA,NA,NA,NA,"isotype",NA,NA,NA,"clavatus",NA,NA,NA,NA
"216","2019-11-13 11:31:00-03","USP","SPF","123624","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Dias, P","2004","05",NA,"Kuhlmann, M","872","1943","05","21","Brasil","São Paulo",NA,"Carioba.",NA,NA,NA,NA,NA,NA,"SPF00123624",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"217","2019-11-13 11:31:00-03","USP","SPF","131914","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1998","07",NA,"Barreto, KD","2220","1994","03","23","Brasil","São Paulo","Anhembi",NA,"-48.0205","-22.731417","-48.0205","-22.731417",NA,NA,"SPF00131914",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"218","2019-11-13 11:31:00-03","USP","SPF","81308","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Kallunki, JA","395","1993","01","29","Brasil","Bahia","Ruy Barbosa",NA,"-40.383333","-12.25","-40.383333","-12.25",NA,NA,"SPF00081308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"219","2019-11-13 11:31:00-03","USP","SPF","90877","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Amorim, AMA","1412","1993","11","09","Brasil","Bahia","Una","Reserva Biológica de Una","-39.083333","-15.15","-39.083333","-15.15",NA,NA,"SPF00090877",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"220","2019-11-13 11:31:00-03","USP","SPF","81641","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","09",NA,"Pirani, JR","2844","1993","05","13","Brasil","Espírito Santo","Mimoso do Sul",NA,"-41.3664016723633","-21.0641994476318",NA,NA,NA,NA,"SPF00081641",NA,"29430","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"221","2019-11-13 11:31:00-03","USP","SPF","76548","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Boudet-Fernandes, HQ","1333","1985","04","23","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"SPF00076548",NA,"23813","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"222","2019-11-13 11:31:00-03","USP","SPF","223042","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Pirani, JR","2014","09",NA,"Rosa, CILF","278","2002","06","20","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá - Trilha do Mico.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"SPF00223042",NA,"16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:31:00-03","USP","SPF","30303","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Hatschbach, G","16324","1967","04","13","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"SPF00030303",NA,"37295","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"224","2019-11-13 11:31:00-03","USP","SPF","134299","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Dias, P","2004","05",NA,"Assis, PF","228","1996","08","13","Brasil","São Paulo","Agudos",NA,"-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"SPF00134299",NA,"52219","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"225","2019-11-13 11:31:00-03","USP","SPF","16356","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996",NA,NA,"Torres de Assumpção, C","s.n.","1979","01","19","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"SPF00016356",NA,"25656","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"226","2019-11-13 11:31:00-03","USP","SPF","32626","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Cesar, O","s.n.","1982","09","30","Brasil","São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"SPF00032626",NA,"25656","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"227","2019-11-13 11:31:00-03","USP","SPF","123623","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Kaastra, RC","1977",NA,NA,"Gehrt, A","s.n.","1938","08","26","Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"SPF00123623",NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:31:00-03","USP","SPF","67192","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Pirani, JR","1998",NA,NA,"Melo, MMRF","680","1986","09","17","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SPF00067192",NA,"37574","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"229","2019-11-13 11:31:00-03","USP","SPF","95083","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","09",NA,"Pirani, JR","3233","1994","07","05","Brasil","São Paulo","Gália","Estação Ecológica dos Caetetus","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"SPF00095083",NA,"23314","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"230","2019-11-13 11:31:00-03","USP","SPF","146203","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Dias, P","2004","05",NA,"Chiea, SAC","673","1991","07","26","Brasil","São Paulo","Manduri","Estação Experimental de Manduri","-49.3199996948242","-23",NA,NA,NA,NA,"SPF00146203",NA,"17514","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"231","2019-11-13 11:31:00-03","USP","SPF","111107","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","09",NA,"Stehmann, JR","1484","1994","08","17","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"SPF00111107",NA,"21922","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"232","2019-11-13 11:31:00-03","USP","SPF","46655","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Cordeiro, I","s.n.","1983","02","09","Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"SPF00046655",NA,"21922","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"233","2019-11-13 11:31:00-03","USP","SPF","112896","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","09",NA,"Zipparro, VB","s.n.","1994","05","14","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SPF00112896","Coleção Saibadela 417","34059","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"234","2019-11-13 11:31:00-03","USP","SPF","114330","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Dias, P","2004","05",NA,"Almeida-Scabbia, RJ","s.n.","1995","06","14","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SPF00114330","Coleção Saibadela 1360","34059","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"235","2019-11-13 11:31:00-03","USP","SPF","114331","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Anônimo",NA,NA,NA,"Almeida-Scabbia, RJ","s.n.","1995","05","16","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"SPF00114331","Coleção Saibadela 1398","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:31:00-03","USP","SPF","40788","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","06",NA,"Aguiar, OT","147","1985","10","18","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"SPF00040788",NA,"54606","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
"237","2019-11-13 11:31:00-03","USP","SPF","105488","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus pauciflorus","A.St.-Hil.","Skorupa, LA","1996","09",NA,"Kuhlmann, M","3825","1956","06","28","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00105488",NA,"34265","auto",NA,NA,NA,NA,NA,NA,"pauciflorus",NA,NA,NA,NA
