"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"852","2020-06-15 15:29:56-03","UNESP-RC","HRCB","51619","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Santos, E.R.","2008","08","19",NA,"Brasil",NA,NA,"Herbácea com cerca de 70 cm de alt. Botões florais verdes com amarelo",NA,"Tocantins",NA,"-48.1088981628418","-10.7632999420166",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","931","Monte do Carmo",NA,NA,NA,NA,NA,"53751","auto","2009","02",NA,NA,NA,NA,NA,NA
"853","2020-06-15 15:29:56-03","UNESP-RC","HRCB","60169","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin, H.S.","1965","09","19",NA,"Brasil",NA,NA,"Tree 5m x 4 cm. Fruit green.",NA,"Distrito Federal","Chapada da Contagem, ca. 30 km NE of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","8469","Brasília",NA,NA,"1000","1000",NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA
"854","2020-06-15 15:29:56-03","UNESP-RC","HRCB","43213","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Lima, E.S.","1997","09","23",NA,"Brasil",NA,NA,"Árvore de 5 m de altura e 30 cm de DAP, rara. Casca com pequenas fissuras longitudinais. Corola com pétalas verdes e de base marrom, anteras amarelas",NA,"Mato Grosso","Margem do córrego Lageado, ao lado daponte da estrada córrego seco","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","197","Nova Xavantina",NA,NA,NA,NA,NA,"79739","auto","2006","02",NA,NA,NA,NA,NA,NA
"855","2020-06-15 15:29:56-03","UNESP-RC","HRCB","30777","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Carvalho, M.S.","1993","10","07",NA,"Brasil",NA,NA,"Árvore espontânea. Flores amarelas, sem odor. Fruto com uso popular alimentar",NA,"Mato Grosso","Estraíra do município","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","44","Santo Antônio do Leverger",NA,NA,NA,NA,NA,"183847","auto","2005","08",NA,NA,NA,NA,NA,NA
"856","2020-06-15 15:29:56-03","UNESP-RC","HRCB","60168","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin, H.S.","1965","11","18",NA,"Brasil",NA,NA,"Tree ca. 5 m x 25 cm. Fruit dull gray-green. Fruit separate.",NA,"Goiás","Ca. 12 km E of Cabeceiras","-46.926700592041","-15.8006000518799",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","10433","Cabeceiras",NA,NA,"1000","1000",NA,"34345","auto","2007",NA,NA,NA,NA,NA,NA,NA
"857","2020-06-15 15:29:56-03","UNESP-RC","HRCB","25191","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Izar, P.","1996","11","15",NA,"Brasil",NA,NA,"Liana que alcança 12 m de altura, frutos maduros cor de laranja, polpa espessa, branca e cheirosa",NA,"São Paulo","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","1625","Sete Barras",NA,NA,NA,NA,NA,"34059","auto","2005","08",NA,NA,NA,NA,NA,NA
"858","2020-06-15 15:29:56-03","UNESP-RC","HRCB","42356","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Nunes, E.","1979","11","09",NA,"Brasil",NA,NA,"Subarbusto. Flor amarela. Cerrado",NA,"Maranhão","Entre Timon e a entrada p/ Buriti Bravo","-42.8367004394531","-5.09417009353638",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","s.n.","Timon",NA,NA,NA,NA,NA,"44730","auto","2005","06",NA,NA,NA,NA,NA,NA
"859","2020-06-15 15:29:56-03","UNESP-RC","HRCB","46841","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Hatschbach, G.","1995","01","15",NA,"Brasil",NA,NA,"Árvore, 8m, flor alvescente.",NA,"Espírito Santo","Alto Bananal","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","61520","Venda Nova do Imigrante",NA,NA,"1000","1000",NA,"15909","auto","2012","03",NA,NA,NA,NA,NA,NA
"860","2017-11-24 14:10:23-02","UFLA","ESAL","14919","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Vilela E. A.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 13,0; ;; floresta",NA,"Minas Gerais","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.","Martinho Campos",NA,NA,"5","5",NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"861","2017-11-24 14:10:23-02","UFLA","ESAL","6199","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Márcio B. Gomide",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"Minas Gerais","Fazenda dos Machados","-45.0914001464844","-21.090799331665",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","J. Tomas H.","s.n.","Perdões",NA,NA,NA,NA,NA,"16729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"862","2017-11-24 14:10:23-02","UFLA","ESAL","12376","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 17,0; ;; floresta",NA,"Minas Gerais","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2018-10-09 16:31:09-03","UFLA","ESAL","12842","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Mello J. M.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,5; ;; floresta",NA,"Minas Gerais","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.","Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2017-11-24 14:10:23-02","UFLA","ESAL","16032","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","J.A.Ratter; S.Bridgewater; J.Fonseca Filho",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7.00m; ;; cerrado",NA,"Tocantins","4 Km de Monte do Carmo",NA,NA,NA,NA,NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2018-10-09 16:31:09-03","UFLA","ESAL","17462","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Souza, JS",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"Minas Gerais","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"(Mart. ex Schult.) G.Don",NA,"27","Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2018-10-09 16:31:09-03","UFLA","ESAL","19354","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Machado, ELM",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"Minas Gerais","Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"(Mart. ex Schult.) G.Don","Ary Teixeira de Oliveira-Filho","s.n.","Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2018-10-09 16:31:09-03","UFLA","ESAL","19366","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Machado, ELM",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,"Minas Gerais","Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"(Mart. ex Schult.) G.Don","Ary Teixeira de Oliveira-Filho","s.n.","Lavras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2017-11-24 14:10:23-02","UFLA","ESAL","5692","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3,0; ; verde; cerrado",NA,"Mato Grosso","Rod. MT 305 - Chapada dos Guimarães","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.","Cuiabá",NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"869","2017-11-24 14:10:23-02","UFLA","ESAL","22776","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Santos, R M; F. A. Vieira",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3, m; ;; caatinga",NA,"Bahia","BR 135","-44.9733009338379","-12.3633003234863",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.","São Desidério",NA,NA,NA,NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA,NA,NA
"870","2017-11-24 14:10:23-02","UFLA","ESAL","12375","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Vilela, EA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10,0; ;; floresta",NA,"Minas Gerais","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.","Bom Sucesso",NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"871","2017-11-24 14:10:23-02","UFLA","ESAL","15748","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5,5; ;; floresta",NA,"Minas Gerais","Fazenda Dorval","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don",NA,"s.n.","Três Marias",NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"872","2019-12-19 11:17:58-03","UFG","UFG","10505","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Rizzo, J.A.; Barbosa, A.","1970","09","19",NA,"Brasil",NA,NA,"Arbusto 2 m. Flores ainda em botões.","UFG0010505","Goiás","À 2 Km da margem esquerda do Rio Meia Ponte, na Fazenda Louzandira. Mata.","-49.426399230957","-16.4960994720459",NA,NA,NA,NA,"(Mart.) D.Don",NA,"5498","Goianira",NA,NA,NA,NA,NA,"19902","auto",NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-12-19 11:17:58-03","UFG","UFG","25194","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Walter, B.M.T.; Xavier, S.C.S.; Santos, H.G.P. & Cordovil, S.P.","1995","10","24",NA,"Brasil",NA,NA,"Árvore 9 m de altura; DAP=28 cm. Frutos imaturos verdes.","UFG0025194","Goiás","Montante da Balsa entre Niquelândia/Campinaçu. Ca. 4 Km após o Rio Traíras; margem esquerda do Rio Maranhão/Tocantins. Mata de galeria não inundável (córrego afl. Rio Maranhão). Solo areno-argiloso entre rochas nuas/cascalho aflorando. Relevo acident","-48.55","-14.116667","-48.55","-14.116667",NA,NA,"(Mart.) D.Don",NA,"2857","Campinaçu",NA,NA,"370","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-12-19 11:17:58-03","UFG","UFG","22334","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Rizzo, J.A.; Barbosa, A.","1968","07","08",NA,"Brasil",NA,NA,"Árvore 10 m.","UFG0022334","Goiás","À margem direita da GOM-6, 16 Km de Goiânia. Mata secundária.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"(Mart.) D.Don",NA,"1738B","Goiânia",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"875","2019-12-19 11:17:58-03","UFG","UFG","3132","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Rizzo, J.A.; Barbosa, A.","1968","09","09",NA,"Brasil",NA,NA,"Herbáceo. Corola amarela.","UFG0003132","Goiás","Às margens do Ribeirão João Leite, que a 400 m, deságua no Rio Meia Ponte. Mata e zonas alagadas.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"(Mart.) D.Don",NA,"2246","Goiânia",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"876","2019-12-19 11:17:58-03","UFG","UFG","3693","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Rizzo, J.A.; Barbosa, A.","1968","11","06",NA,"Brasil",NA,NA,"Árvore 8 m. Fruto verde.","UFG0003693","Goiás","Às margens do Ribeirão João Leite, que a 400 m, deságua no Rio Meia Ponte. Mata e zonas alagadas.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"(Mart.) D.Don",NA,"2748","Goiânia",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-12-19 11:17:58-03","UFG","UFG","568","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Rizzo, J.A.; Barbosa, A.","1968","10","01",NA,"Brasil",NA,NA,"Árvore 12 m. Fruto verde esbranquiçado. Corola amarelada.","UFG0000568","Goiás","Às margens do Ribeirão João Leite, que a 400 m, deságua no Rio Meia Ponte. Mata e zonas alagadas.","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"(Mart.) D.Don",NA,"2324","Goiânia",NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-06-10 10:10:30-03","FZB-BH","BHZB","11547","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Silva,L.V.C.","2016","04","25",NA,"Brasil",NA,NA,"unicata <ll>dwc_commonname:</ll> Bacupari",NA,"MG","Sítio Aeroportuário de Confins.","-43.9827995300293","-19.6324996948242","43 °57' 8,8''","19° 39' 8,9''",NA,NA,NA,NA,"1453","Confins",NA,NA,"827","827",NA,"6260","auto",NA,NA,NA,NA,NA,NA,NA,NA
"879","2021-02-04 10:26:59-03","UFRPE","HST","13668","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A.M.Miranda","2005","03","02",NA,"Brasil",NA,NA,"Arbusto ca. 3 m alt., caule enegrecido, folhas crassas; frutos imaturos esverdeados.","HST013668","Piauí","Araras","-42.8546981811523","-6.24110984802246",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","J.A.Lombardi","4960","Amarante",NA,NA,NA,NA,NA,"54144","auto",NA,NA,NA,NA,NA,NA,NA,NA
"880","2021-02-04 10:26:59-03","UFRPE","HST","4241","PreservedSpecimen","Plantae","Celastraceae","Salacia","induta","Salacia induta","F.B.Ramalho","1973","10","03",NA,"Brasil",NA,NA,"Árvore ca. 6 m alt., tem látex; flores roxo-amarelada, perfume leve.","HST004241","Piauí","Fazenda Bezerros",NA,NA,NA,NA,NA,NA,"Rizzini",NA,"273","Jurumenha",NA,"ISOTYPUS",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"881","2021-02-09 10:12:26-03","UENF","HUENF","10391","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Souza, T.P.","2011","08","26",NA,"Brasil",NA,NA,"Parcela 4","HUENF00011027","Rio de Janeiro","Maciço do Itaoca.","-41.448056","-21.797222","41º26'53''W","21º47'50''S",NA,NA,"(Mart.) G. Don",NA,"241","Campos dos Goytacazes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2021-02-25 10:11:47-03","CVRD","CVRD","7021","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Folli, D.A.","2001","08","20","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Castanha de barbado","CVRD007021","ES","Trilha do Pequi Vinagreiro","-40.0722007751465","-19.3910999298096",NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G. Don","Julio A. Lombardi","4013","Linhares",NA,NA,NA,NA,NA,"48094","auto","2005","11","05","Magnoliopsida",NA,NA,NA,NA
"883","2016-01-25 13:36:30-02","CPQBA","CPMA","2334","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Celastrales","(Mart. ex Schult.) G. Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Equisotopsida",NA,"186511",NA,NA
"884","2016-01-25 13:36:33-02","CPQBA","CPMA","188","S","Plantae","Gutifferae","Salacia","elliptica","Salacia elliptica","Montanari, I","1992","02","10",NA,"Brasil",NA,NA,"Localização: Bloco 3 Canteiro 4 Posição 1º",NA,"Mato Grosso do Sul","Pantanal",NA,NA,"entre. 53 e 66° W","entre 14 e 22° S","Magnoliophyta","Malpighiales","(Mart.) Peyr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"184159",NA,NA
"885","2020-09-12 05:00:02-03","US","US","16484","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","amygdalina","Salacia amygdalina","L. Riedel","1822","11",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00094861","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Celastrales","Peyr. in Mart.",NA,"s.n.",NA,"US00094861_01","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"886","2020-09-12 05:00:02-03","US","US","2199117","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","duckei","Salacia duckei","J. C. Lindeman","1954","5","17","South America - Neotropics","Suriname",NA,NA,NA,"US00891901",NA,"Rikanau, near Moengo","-54.36","5.61",NA,NA,NA,"Celastrales","A.C. Sm.","Mennega, A. M.; Görts-van Rijn, A. R.","5776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"887","2020-09-12 05:00:02-03","US","US","1908110","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","duckei","Salacia duckei","A. Ducke","1944","3","15","South America - Neotropics","Brazil",NA,NA,NA,"US00094878","Amazonas","Esperanca, mouth of Rio Javary.",NA,NA,NA,NA,NA,"Celastrales","A.C. Sm.",NA,"1575",NA,"US00094878_01","Holotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"888","2020-09-12 05:00:02-03","US","US","2199087","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","duckei","Salacia duckei","J. C. Lindeman","1949","3","7","South America - Neotropics","Suriname",NA,NA,NA,"US00891903",NA,"Nassau, in montibus, qui dicuntur, km 3.7","-54.6","4.8",NA,NA,NA,"Celastrales","A.C. Sm.","Mennega, A. M.; Görts-van Rijn, A. R.","2430",NA,"US00891903_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"889","2020-09-12 05:00:02-03","US","US","2199123","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","duckei","Salacia duckei","J. C. Lindeman","1954","5","31","South America - Neotropics","Suriname",NA,NA,NA,"US00891902",NA,"Rikanau, near Moengo","-54.36","5.61",NA,NA,NA,"Celastrales","A.C. Sm.","Mennega, A. M.; Görts-van Rijn, A. R.","5925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"890","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar, J. Fabri & R. Velasques","2017","8","31","South America - Neotropics","Brazil",NA,NA,"US, NY, MO, K",NA,"Mato Grosso do Sul","Serra da Bodoquena, southern area of northern sector, ca. 3.6 km north of road MS-382","-56.7133","-20.9672",NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","16582",NA,NA,NA,"580",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"891","2020-09-12 05:00:02-03","US","US","USw15004","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","R. Reitz & R. M. Klein",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"3374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"892","2020-09-12 05:00:02-03","US","US","2678902","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","D. Lemos","1923","4","25","South America - Neotropics","Brazil",NA,NA,NA,"US01868611",NA,"Alto da Serra (linha São Paulo - Santos), Estação Biológica",NA,NA,NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"s.n.",NA,"US01868611_01 US01868611_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"893","2020-09-12 05:00:02-03","US","US","3375047","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","D. Alvarenga & E. C. Lopes","1997","9","23","South America - Neotropics","Brazil",NA,NA,NA,"US01868575","Unaí","Cachoeira do Queimado, abaixo do Rio Preto","-47.2886","-16.2103",NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"964",NA,"US01868575_01 US01868575_02",NA,"510",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"894","2020-09-12 05:00:02-03","US","US","3306964","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","G. Hatschbach, M. M. Hatschbach & J. M. Silva","1995","1","16","South America - Neotropics","Brazil",NA,NA,NA,"US01868579","Venda Nova do Imigrante","Mata Fria",NA,NA,NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"61574",NA,"US01868579_01 US01868579_02",NA,"1100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"895","2020-09-12 05:00:02-03","US","US","3064118","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","B. A. S. Pereira & R. C. de Mendonça","1983","3","16","South America - Neotropics","Brazil",NA,NA,NA,"US01868588","Brasília","Adjacencias da Cachoeira do rio Pipiripau",NA,NA,NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"404",NA,"US01868588_01 US01868588_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"896","2020-09-12 05:00:02-03","US","US","3712026","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","W. Meier","2004","11","20","South America - Neotropics","Venezuela",NA,NA,NA,"US01957083","Yaracuy","Distrito San Felipe. Cordillera de la Costa: al sureste de San Felipe: Montaña El Zapatero: lado que mira al valle del río Yaracuy: Reserva Privada, Guáquira: senderos al este de la estación científica.","-68.65","10.2917",NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"10556",NA,"US01957083_01",NA,"100","200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"897","2020-09-12 05:00:02-03","US","US","3196604","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","M. Nee","1988","12","13","South America - Neotropics","Bolivia",NA,NA,NA,"US03358115","Beni","Depto. Beni, Prov. Cercado, vicinity of campus of the Universidad Tecnica del Beni, 2.5 km. N of center of Trinidad.","-64.88","-14.8",NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"37155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"898","2020-09-12 05:00:02-03","US","US","2557600","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","C. A. Blanco","1966","9","9","South America - Neotropics","Venezuela",NA,NA,NA,"US00891900","Bolívar","Campamentos El Paraíso y La Yagua, 48 km NE del caserío Los Rosos, 17 km E de Upata (sobre la carretera neuva Upata-San Felix)","-62.21","8.26",NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don","Lombardi, Julio A.","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"899","2020-09-12 05:00:02-03","US","US","3624730","PreservedSpecimen","Plantae","Hippocrateaceae","Salacia","elliptica","Salacia elliptica","V. Zak","1989","3","1","South America - Neotropics","Ecuador",NA,NA,NA,"US03358104","Pastaza","Carretera de Petro-Canada en construcción. Vía Auca, 115 km al sur de Coca, 5 km al Sur del Río Tigüino.","-76.92","-1.25",NA,NA,NA,"Celastrales","(Mart. ex Schult.) G. Don",NA,"4182",NA,NA,NA,"320",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
