"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"1007","2020-08-04 12:48:37-03","UFU","HUFU","27040","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Mello-Barreto",NA,NA,NA,"Martins, A.V.","s.n.","1940","05","04","Brasil","Minas Gerais","Belo Horizonte","Sanatório Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Árvore. Flor violácea com centro alvo.","HUFU00068068","HUFU00068068",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2019-05-06 12:00:37-03","UFU","HUFU","60670","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Freitas, A.L.","2009","11",NA,"Pereira, I.M.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"Floresta ombrófila densa.","HUFU00068072","HUFU00068072",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-05-06 12:00:37-03","UFU","HUFU","63152","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Meyer, F.S.","2014","07","15","Pereira, I.M.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"Árvore.; Floresta Ombrófila Densa.","HUFU00068053","HUFU00068053",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2019-05-06 12:00:37-03","UFU","HUFU","38886","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Freitas, A.L.","2009","08",NA,"Kamino, L.H.Y.; França. G.S. & Stehmann, J.R.","47","2000","06","20","Brasil","Minas Gerais","Camanducaia","Estrada para Gonçalves Pinheirão","-46.1446990966797","-22.7553005218506",NA,NA,"1700","1700","Arvoreta, ca. 4 m. Flores rosas.; Mata de altitude.","HUFU00068073","HUFU00068073",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-05-06 12:00:37-03","UFU","HUFU","7598","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Romero, R.","1995","02","08","Semir, J.; et al.","986","1981","05","21","Brasil","Minas Gerais","Poços de Caldas","Mata da Colina","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"Arvoreta, ca. 6 m. Flores jovens roxas com base das pétalas brancas. Flores velhas púrpuras.","HUFU00068067","HUFU00068067",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-05-06 12:00:37-03","UFU","HUFU","37636","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Meyer, F.S.","2014","07","15","Reis, C.","23","2001","05","07","Brasil","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arbusto. Flores roxas.; Cerrado.","HUFU00068055","HUFU00068055",NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-05-06 12:00:37-03","UFU","HUFU","32765","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Emmerich, M.","3663","1972","06","09","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Árvore ca. de 2,5 m.","HUFU00068075","HUFU00068075",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2019-05-06 12:00:37-03","UFU","HUFU","63829","S","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Martins, A.B.; Semir, J.","1994","08","11","Scaramuzza, C.A.M.; Souza, V.C.","107","1989","04","19","Brasil","São Paulo","Itararé","Fazenda Santa Maria do Espinho","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Arbusto, ca. 1,5 m alt. Flores lilases.; Floresta de escarpa.","HUFU00068063","HUFU00068063",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2021-02-17 16:47:58-03","MN","R-TIPOS","9297","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","imperatoris","Tibouchina imperatoris",NA,NA,NA,NA,NA,"Glaziou, A.F.M.","15982","1887","08","18","Brasil","São Paulo",NA,"Serra do Alto",NA,NA,NA,NA,NA,NA,NA,"R000009297","R000009297_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus"
"1016","2021-03-09 13:56:47-03","MN","R-TIPOS","9298","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","imperatoris","Tibouchina imperatoris var. parvifolia","Saldanha & Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","15983","1886","01","22","Brasil","Minas Gerais","Ayuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,"R000009298","R000009298_001",NA,NA,NA,NA,"var. parvifolia","27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus"
"1017","2021-03-03 15:27:58-03","MN","R-TIPOS","9295","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.","12692","1881","04","29","Brasil","São Paulo","Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,"R000009295","R000009295_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus"
"1018","2020-08-20 14:58:09-03","UFSC","FLOR","33247","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","2012","07",NA,"Rizzon, E.","11","2010","06","12","Brasil","Rio Grande do Sul","São Marcos","Zona do centro.",NA,"-28.974167","51º3'63''W","28º58'27''S","764","764",NA,"FLOR0033247",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2020-08-20 14:58:09-03","UFSC","FLOR","33380","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Schmitt, J.L.","2011","12","08","Schmitt, J.L.","3229","2011","12","08","Brasil","Santa Catarina","Corupá",NA,"-49.379167","-26.421944","49º22'45''W","26º25'19''S","741","741","arvoreta. Recebida de FURB Nª37208.","FLOR0033380",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-08-20 14:58:09-03","UFSC","FLOR","40928","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Guimarães, P.","331","2008","03","24","Brasil","Minas Gerais","Alagoa","Estrada Itamonte.","-44.771111","-22.2425","44º46'16''W","22º14'33''S","1570","1570","arvoreta, flor pétala roxa inteira ou branca na metade inferior, filetes e estilete creme ou filetes vermelhos com anteras cremes, estilete vermelho com estigma amarelado, 5m altura","FLOR0040928",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-08-20 14:58:09-03","UFSC","FLOR","61228","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Oliveira, A.A. de","2010","04","26","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3979","2010","03","15","Brasil","Santa Catarina","Orleans","Brusque do Sul.","-49.411944","-28.259722","49º24'43''W","28º15'35''S","309","309","Florística IFFSC 118, arbórea, flor lilás","FLOR0061228","FLOR0061228",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-08-20 14:58:09-03","UFSC","FLOR","65480","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Oliveira, A.A. de","2011","01","17","Stival-Santos, A.; Legal, E.; Meyer, D.; Silveira, S.","2590","2010","04","28","Brasil","Santa Catarina","Angelina","Barra Clara.","-49.096944","-27.514444","49º5'49''W","27º30'52''S","476","476","arvoreta; flor rosa. Coleta Extra Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) (Arvoreta) (exsicata recebida de FURB 25331)","FLOR0065480","FLOR0065480",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-08-20 14:58:09-03","UFSC","FLOR","65481","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Oliveira, A.A. de","2010","05","05","Verdi, M.; Klettenberg, D.H.; Klemz, G.","4043","2010","03","17","Brasil","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.870278","-28.169444","48º52'13''W","28º10'10''S","604","604","arbórea; flor roxa. Florística Projeto IFFSC (Inventário Florístico Florestal de Santa Catarina) 148 (Arbórea) (exsicata recebida de FURB 24307)","FLOR0065481","FLOR0065481",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-08-20 14:58:09-03","UFSC","FLOR","41110","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Silva, M.F.O.","52",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Pousada dos Lobos.","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"árvore, flor roxas vistosas com estames esbranquiçados","FLOR0041110",NA,NA,"Myrtales",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-08-20 20:40:19-03","UFSC","FLOR","9192","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Hatschbach, G.","1985",NA,NA,"Kummrow, R.; Hatschbach, G.","2605","1985","04","29","Brasil","Paraná","Balsa Nova","S. Luis do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"arbusto, flor rosada, 2,5m altura. Matinha da Cuesta Devoniana","FLOR0009192",NA,NA,"Myrtales",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-08-20 14:58:09-03","UFSC","FLOR","836","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","12047","1962","01","24","Brasil","Paraná","Campo Largo","Três Córregos.","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"arbusto, flor roxa, 1m altura","FLOR0000836",NA,NA,"Myrtales",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-08-20 20:40:19-03","UFSC","FLOR","9417","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1985",NA,NA,"Carvalho, P.","s.n.","1984","04","06","Brasil","Paraná","Colombo","URPFCS.","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"FLOR0009417",NA,NA,"Myrtales",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-08-20 20:40:19-03","UFSC","FLOR","55858","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Meyer, F.S.","2013",NA,NA,"Lozano, E.D.; Perret, L.A.","986","2012","07","06","Brasil","Paraná","Ortigueira","Margem do Rio Barra Grande, ponto atualmente sob o reservatório da UHE (Usina Hidrelétrica) Mauá.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Arvoreta, 3m, flores lilases","FLOR0055858",NA,NA,"Myrtales",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-08-20 20:40:19-03","UFSC","FLOR","19800","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Hatschbach, G.","1988",NA,NA,"Silva, J.M.; Cordeiro, J.","497","1988","04","12","Brasil","Paraná","Quatro Barras","Rio do Corvo.","-49.0769004821777","-25.3656005859375",NA,NA,"900","900","pequena árvore, flor lilás","FLOR0019800",NA,NA,"Myrtales",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-08-20 20:40:19-03","UFSC","FLOR","45720","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Medri, C.","1998",NA,NA,"Medri, C.; et alii","s.n.","1998","06","06","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"arvoreta, Fruto Imaturo, verde, 5m altura","FLOR0045720",NA,NA,"Myrtales",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-08-20 20:40:19-03","UFSC","FLOR","66539","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Valente, B.","2019",NA,NA,"Neder, B.; Silva, W. da","4","2006","10","11","Brasil","Rio de Janeiro","Resende","Mauá. Escorrega da Maromba.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,"Indivíduo com 4 metros de altura. Flores com pétalas purpúreas, estames bem evidentes, apresentando botões e flores abertas. Recebida do Herbário RB nº431199","FLOR0066539","FLOR0066539",NA,"Myrtales",NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-08-20 14:58:09-03","UFSC","FLOR","9724","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.; Souza, M.L.",NA,NA,NA,"Falkenberg, D.B.","3043","1985","10","29","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"900","900","árvore, 6m altura","FLOR0009724",NA,NA,"Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-08-20 20:40:19-03","UFSC","FLOR","21397","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.","1984",NA,NA,"Falkenberg, D.B.","1862","1984","11","16","Brasil","Rio Grande do Sul","Cambará do Sul","Estrada de Praia Grande ao Itaimbezinho.","-50.1446990966797","-29.0478000640869",NA,NA,"900","900","arbusto, flor já deiscente, 3m altura","FLOR0021397",NA,NA,"Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-08-20 20:40:19-03","UFSC","FLOR","7872","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1985",NA,NA,"Dal-Pont, V.; et alii","s.n.","1985","04","20","Brasil","Rio Grande do Sul","Cambará do Sul","Fortaleza.","-50.1446990966797","-29.0478000640869",NA,NA,"1100","1100","arbusto","FLOR0007872",NA,NA,"Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-08-20 20:40:19-03","UFSC","FLOR","7157","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1985",NA,NA,"Carvalho, P.M.","s.n.","1983","04","23","Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho, perto restaurante.","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"FLOR0007157",NA,NA,"Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-08-20 20:40:19-03","UFSC","FLOR","21387","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.","1984",NA,NA,"Falkenberg, D.B.","1871","1984","11","16","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional de Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"900","900","arbusto, flor já liberou sementes, 2m altura","FLOR0021387",NA,NA,"Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-08-20 20:40:19-03","UFSC","FLOR","7159","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","2359","1985","04","27","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional de Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000","árvore, flor branca e roxa, 5m altura","FLOR0007159",NA,NA,"Myrtales",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-08-20 14:58:09-03","UFSC","FLOR","33246","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","2012","07",NA,"Wasum, R.","4989","2012","04","24","Brasil","Rio Grande do Sul","Caxias do Sul","Avenida Perimetral.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"FLOR0033246",NA,NA,"Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-08-20 14:58:09-03","UFSC","FLOR","33248","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","2012","07",NA,"Wasum, R.","4961","2012","02","15","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Madureira.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,"FLOR0033248",NA,NA,"Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-08-20 14:58:08-03","UFSC","FLOR","25991","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","2012","07",NA,"Basso, M.","12","2011","04","02","Brasil","Rio Grande do Sul","Caxias do Sul","Galópolis, 4ª Légua.","-51.1794013977051","-29.1681003570557",NA,NA,"760","760",NA,"FLOR0025991",NA,NA,"Myrtales",NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-08-20 14:58:09-03","UFSC","FLOR","8321","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Sehnem, A.",NA,NA,NA,"Sehnem, A.","s.n.","1964","06","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Taimbé.","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","arbor parva","FLOR0008321",NA,NA,"Myrtales",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-08-20 20:40:19-03","UFSC","FLOR","5965","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1985",NA,NA,"Hagelund, K.","15040","1984","02","15","Brasil","Rio Grande do Sul","Torres","Morro Azul.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"árvore","FLOR0005965",NA,NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-08-20 20:40:19-03","UFSC","FLOR","7158","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.","1985",NA,NA,"Falkenberg, D.B.","2385","1985","04","27","Brasil","Rio Grande do Sul","Torres","Rio da Panela.","-49.7268981933594","-29.3353004455566",NA,NA,"130","130","arvoreta, 5m altura. Planta bem atacada por galhas","FLOR0007158",NA,NA,"Myrtales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-08-20 20:40:19-03","UFSC","FLOR","26875","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Jarenkow, J.A.","1990",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1647","1990","03","25","Brasil","Rio Grande do Sul","Três Cachoeiras","Lageadinho.","-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"arbusto, 3,5m altura","FLOR0026875",NA,NA,"Myrtales",NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-08-20 20:40:19-03","UFSC","FLOR","51464","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1992",NA,NA,"Souza, M.L.","1185","1992","03","07","Brasil","Santa Catarina","Alfredo Wagner",NA,"-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,NA,"FLOR0051464",NA,NA,"Myrtales",NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-08-20 14:58:08-03","UFSC","FLOR","23435","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Souza, M.L.","1193","1992","03","25","Brasil","Santa Catarina","Alfredo Wagner",NA,"-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,NA,"FLOR0023435",NA,NA,"Myrtales",NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-08-20 14:58:08-03","UFSC","FLOR","24835","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10953","1973","03","27","Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844",NA,NA,"350","350","arvoreta, flor branca e roxa, 4 a 5m altura. Abundante nos capoeiras.","FLOR0024835",NA,NA,"Myrtales",NA,NA,NA,"29971","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-08-20 20:40:19-03","UFSC","FLOR","23436","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1994",NA,NA,"Souza, M.L.","1194","1992","03","23","Brasil","Santa Catarina","Ituporanga",NA,"-49.6025009155273","-27.414400100708",NA,NA,NA,NA,"arvoreta, 4m altura","FLOR0023436",NA,NA,"Myrtales",NA,NA,NA,"24812","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-08-20 20:40:19-03","UFSC","FLOR","29340","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1991",NA,NA,"Citadini-Zanette, V.; et alii","1051","1991","04","16","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,"FLOR0029340",NA,NA,"Myrtales",NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-08-20 14:58:08-03","UFSC","FLOR","18781","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Bresolin, A.","543","1972","04","05","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"750","750","arvoreta, flor roxa. Abundante.","FLOR0018781",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-08-20 14:58:08-03","UFSC","FLOR","18832","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10121","1972","02","23","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"200","200","arvoreta, flor roxa, 6m altura","FLOR0018832",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-08-20 14:58:08-03","UFSC","FLOR","20108","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","9294","1971","04","14","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"800","800","arbusto, flor roxa, 3m altura","FLOR0020108",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-08-20 14:58:08-03","UFSC","FLOR","20109","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","9292","1971","04","14","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"800","800","arbusto, flor roxa, 3m altura","FLOR0020109",NA,NA,"Myrtales",NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-08-20 14:58:08-03","UFSC","FLOR","17739","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; Irgang, B.E.","4716","1988","09","05","Brasil","Santa Catarina","Praia Grande","Beira de estrada que sobe de Praia Grande a Cambará do Sul, antes do acesso para o Itaimbezinho.","-49.9502983093262","-29.1966991424561",NA,NA,"800","800","arbusto, flor comcom, 2,5m altura. Pouquíssimas flores abertas no único indivíduo florido. Muitos frutos velhos","FLOR0017739",NA,NA,"Myrtales",NA,NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-08-20 20:40:19-03","UFSC","FLOR","21412","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.","1984",NA,NA,"Falkenberg, D.B.","1844","1984","11","16","Brasil","Santa Catarina","Praia Grande","Estrada de Praia Grande ao Itaimbezinho.","-49.9502983093262","-29.1966991424561",NA,NA,"500","500","arvoreta, flor com, 4m altura","FLOR0021412",NA,NA,"Myrtales",NA,NA,NA,"21549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
