"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"44","2016-09-29 14:37:00-03","NY","NYBG","616887","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula",NA,"M. Sobral","B. A. Krukoff","10177","1939","07","01","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, San Bartolome (near Calisaya)",NA,NA,NA,NA,"750","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=528844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616887",NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","28650","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M.","Bosio, F.","71","2011","12","26","Brasil","Santa catarina","Campo Belo do Sul",NA,"-50.724722","-27.886","50°43'29w","27°53'9.6s",NA,NA,NA,"BOTU028650",NA,"2013","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-02 11:47:58-03","UNESP-IBB","BOTU","25999","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M.","Santos-Stival, A.","230","2008","12","11","Brasil","Santa catarina","Anita Garibaldi",NA,"-51.116667","-27.716667","51°07'00w","27°43'00s",NA,NA,NA,"BOTU025999",NA,"2009","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","28648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M.","Bosio, F.","69","2011","12","26","Brasil","Santa catarina","Campo Belo do Sul",NA,"-50.724722","-27.886","50°43'29w","27°53'9.6s",NA,NA,NA,"BOTU028648",NA,"2013","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:09:35-03","UNESP-IBB","BOTU","28649","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M.","Bosio, F.","70","2011","12","26","Brasil","Santa catarina","Campo Belo do Sul",NA,"-50.724722","-27.886","50°43'29w","27°53'9.6s",NA,NA,NA,"BOTU028649",NA,"2013","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","31267","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Hatschbach, G.","Hatschbach, G.","69912","2000","01","12","Brasil","Paraná","Piraí","Serra das Furnas, Rod. PR-090",NA,NA,"9999","9999",NA,NA,NA,"BOTU031267",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:15-03","UNESP-IBB","BOTU","33932","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) Kausel","Soares-Silva, L.H.","Soares-Silva, L.H.","632","1996","09","19","Brasil","Paraná","Castro","Estrada Tibagi-Castro",NA,NA,"9999","9999",NA,NA,NA,"BOTU033932",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:20:23-03","UFRJ","RFA","9363","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","D. Legrand","G.G. Hatschbach","14821","1966","10","10","Brasil","Paraná","São José dos Pinhais","Col. Roseira","-49.2064018249512","-25.5347003936768",NA,NA,"950","950","Árvore 10 - 12 m de altura. fruto maduro vermelho, adocicado","RFA28034",NA,"1969",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-11-13 09:20:23-03","UFRJ","RFA","9131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","D. Legrand","G.G. Hatschbach","13476","1967","01","12","Brasil","Paraná","Palmeira","Serra da Almas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Árvore 8 m de altura; flor alva","RFA27916",NA,"1967",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:20:23-03","UFRJ","RFA","8247","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","D. Legrand","G.G. Hatschbach","9541","1962","12","29","Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,"10","10","Árvore 12 m de altura; flor alva","RFA27447",NA,"1963",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:20:27-03","UFRJ","RFA","12366","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","linearifolia","Myrciaria linearifolia","O.Berg","D. Legrand","G.G. Hatschbach","19090","1968","04","22","Brasil","Paraná","Guaíra","7 Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"Arbusto 1,50 m, flor alva, das formações rochosas do Cânion abaixo das quedas","RFA28201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-13 09:20:27-03","UFRJ","RFA","14447","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","linearifolia","Myrciaria linearifolia","O.Berg","G.G. Hatschbach","G.G. Hatschbach","31793","1973","03","22","Brasil","Paraná","Ipiranga","Ipiranga-Ivai","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"Árvore 10 m, tronco liso cinzento. Flores alvas aromática do erval,","RFA12859",NA,"1973",NA,NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:10:54-03","UTFPR","DVPR","3073","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Barboza, E","Silva, JM; Cordeiro, J; Martin, VC","7719","2011","02","24","Brasil","Paraná","Ponta Grossa","Biscaia","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbusto 1 m, flores alvas.","DVPR003073",NA,"2014","07","29","Magnoliophyta",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:54-03","UTFPR","DVPR","2786","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Soares-Silva, LH","Giraldi, C","s.n.","1996","09","12","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto 1,8m, frutos verdes-amarelados e vinho.; Em frente ao mirante.","DVPR002786",NA,"1998",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:54-03","UTFPR","DVPR","3924","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Barboza, E","Caxambu, MG; et al.","4813","2013","10","08","Brasil","Paraná","Tuneiras do Oeste","Cerrado alterado","-52.44335","-23.55021","-52.44335","-23.55021","503","503","Arvoreta ca. 2 m. Frutos imaturos verdes e maduros vermelhos.; Relevo: suave-ondulado - Vegetação: Savana (cerrado sensu strictu).","DVPR003924",NA,"2014",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:54-03","UTFPR","DVPR","3842","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Barboza, E","Caxambu, MG; et al.","4236","2012","09","05","Brasil","Paraná","Tuneiras do Oeste","Cerrado Alterado","-52.45109","-23.54582","-52.45109","-23.54582","513","513","Arbusto 1,9m, heliófito, frutos imaturos, verdes a avermelhados, quando maduros roxos. Ocasional.; Relevo: suave-ondulado - Vegetação: savana (cerrado)","DVPR003842",NA,"2014",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:45:49-03","EAO","IAN","27476","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","calycosema","Eugenia calycosema","Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN027476",NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:45:50-03","EAO","IAN","27568","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","guabiju","Eugenia guabiju","Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN027568",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:45:56-03","EAO","IAN","26636","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Saint-Hilaire","s.n.",NA,NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN026636",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:31-03","PUCPR","HUCP","23442","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(Dc.) O.Berg.","Barboza, E","Silva, JM","7719","2011","02","24","Brasil","Paraná","Ponta Grossa","Biscaia","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"HUCP00015609","HUCP00015609",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:32-03","PUCPR","HUCP","22695","S","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(Dc.) Kausel",NA,"Eltz, J","018","2010","06","03","Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:32-03","PUCPR","HUCP","22523","S","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(Dc.) Kausel","Silva, JM","Felitto, G; Lozano, E; Michelon, C; Kersten, RA","111","2011","08","19","Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"HUCP00015779","HUCP00015779",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:25:32-03","PUCPR","HUCP","21394","S","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(Dc.) Kausel","Cordeiro, J; Barboza, E","Cordeiro, J; Barboza, E","3002","2009","04","07","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"HUCP00015725","HUCP00015725",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-26 18:08:58-03","CPAN-UFMS","COR","10996","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","C. Proença","Damasceno Júnior, G. A. & Velasques, J. S.","2755","2003","03","14","Brasil","Mato Grosso do Sul","Ladário","Fazenda São João","-57.529444","-19.190556","57º31'46''W","19º11'26''S","200","200","Arvoreta com 7m de altura; flor com hipanto esverdeado Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-02 16:29:05-03","CPAN-UFMS","COR","10032","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Villarroel, D.","Aragaki, S.; Resende, U. M.","947","2002","05","23","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia","-56.859167","-20.701111","56º51'33''W","20º42'4''S",NA,NA,"Árvore, ciófita; botões esverdeados a castanhos; estado de conservação regular Habito: Árvore",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-02 16:29:05-03","CPAN-UFMS","COR","9786","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Villarroel, D.","Aragaki, S.; Resende, U. M.","973","2002","05","23","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia","-56.861667","-20.701111","56º51'42''W","20º42'4''S","583","583","Árvore, heliófita; flor alva; fruto verde; estado de conservação regular Habito: Árvore",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11260","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Villarroel, D","Damasceno Júnior, G. A.; Velasques, J. S.","3275","2002","12","03","Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo - morro Santa Cruz","-57.581389","-19.19","57º34'53''W","19º11'24''S","400","400","Arbusto com 5,5m de altura; Fitossociologia 2941 Habito: Arbusto",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-02 16:29:05-03","CPAN-UFMS","COR","13822","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Ishii, I.H.; Alves, F.M.; Urquiza, M.V.S.; Porfírio, G.E.O.","414","2003","10","03","Brasil","Mato Grosso do Sul","Corumbá","Àrea de reserva da ETA, Mineração Corumbaense Reunida S/A. Mata semidecídua; ferrícola; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Habito: arbusto de 2,5m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-02 16:29:05-03","CPAN-UFMS","COR","13818","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Ishii, I.H.; Alves, F.M.; Urquiza, M.V.S.; Porfírio, G.E.O.","359","2003","10","03","Brasil","Mato Grosso do Sul","Corumbá","Àrea de reserva da ETA, Mineração Corumbaense Reunida S/A. Mata semidecídua; ferrícola; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Início da linha de transecto; Com Fruto: quando maduros vermelhos a preto Habito: arbusto de 3m altura",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-02 16:29:05-03","CPAN-UFMS","COR","14729","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Takahasi, A.; Ishii, I.H.; Assis, E.; Bento de Jesus Filha, M. L.","573","2004","06","30","Brasil","Mato Grosso do Sul","Corumbá","MCR área 3, vales, cerrado e mata semidec. mata semidecídua; ;.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Com fruto:frutos imaturos Habito: arbusto 1,70m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-02 16:29:05-03","CPAN-UFMS","COR","9749","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Ishii, I. H.; Alves, F.M. Urquiza, M. V.","593","2004","07","19","Brasil","Mato Grosso do Sul","Corumbá","MCR- Ponto 3.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"myrtaceae com frutos; Com Fruto: verdes e vermelhos",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-02 16:29:05-03","CPAN-UFMS","COR","3517","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","S.C.Hess","1","1994","06","01","Brasil","Mato Grosso do Sul","Corumbá","Mineração Corumbaense. Mata; ferruginoso; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Folhas; Com Flor: amarela Habito: Árvore",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-02 16:29:05-03","CPAN-UFMS","COR","6459","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Damasceno, G.A.Jr; Jaqques, E.L.; Forzza, R.; Fernandes, G.","1475","1998","05","19","Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum próximo à estrada que dá acesso à mineração. Mata; Rico em ferro; Morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Habito: arbusto de 1,5 m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11268","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Damasceno Junior , G.A.; Velasques, J.S.","3274","2002","12","03","Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo - Morro Sta Cruz. Mata semidecídua; Litólico e rico em Ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,NA,"400","400","Fitossociologia 2831 Habito: arbusto de 4,5 m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11267","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Damasceno Junior , G.A.; Velasques, J.S.","3277","2002","12","03","Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo - Morro Sta Cruz. Mata semidecídua; Litólico e rico em Ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,NA,"400","400","Fitossociologia 3017 Habito: arbusto de 4 m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-02 16:29:05-03","CPAN-UFMS","COR","11266","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Damasceno Junior , G. A.; Velasques, J.S.","3276","2002","12","03","Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo - Morro Sta Cruz. Mata semidecídua; Litólico e rico em Ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,NA,"400","400","Fitossociologia 2944 Habito: arbusto de 3 m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-02 16:29:05-03","CPAN-UFMS","COR","10993","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Damasceno Junior, G.A.","3187","2001","04","02","Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo Morro Sta Cruz. Mata semidecídua; litólico e rico em minério de ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,NA,"400","400","Fitossociologia 3024 Habito: arbusto de 3m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-02 16:29:05-03","CPAN-UFMS","COR","10992","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Damasceno Junior, G.A.","3198","2001","04","05","Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo Morro Sta Cruz. Mata semidecídua; litólico e rico em minério de ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,NA,"400","400","Fitossociologia 3329 Habito: arbusto de 4m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-02 16:29:05-03","CPAN-UFMS","COR","10991","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","D. Villarroel","Damasceno Junior, G.A.","3189","2001","04","02","Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo Morro Sta Cruz. Mata semidecídua; litólico e rico em minério de ferro; Morro.","-57.6016998291016","-19.0046997070312",NA,NA,"400","400","Fitossociologia 3039 Habito: arbusto de 6m",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-02 16:29:05-03","CPAN-UFMS","COR","10514","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","M.Sobral","Ribas,O.S.;Silva, J.M.;Simon,G.F.","5809","2004","01","16","Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina. Floresta ombrófila densa alto montana; encosta do morro.; ;.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Com Flor: alva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"84","2021-02-08 21:32:50-03","UFBA","ALCB","133429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Brack, P; et al.","s/n",NA,NA,NA,"Brasil","Rio Grande do Sul","Derrubadas","Parque estadual do Turvo.","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"5-7 m, casca lisa; flores brancas.; Interior da mata","ALCB053295","ALCB053295",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:21:37-03","UFBA","ALCB","124729","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Mattos, J","Hoehne, W","1724","1945","03","21","Brasil","São Paulo","São Paulo","Parque estadual de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"do campo.","ALCB0060414",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:21:37-03","UFBA","ALCB","125316","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula conferta","O. Berg.","Mattos, J","Hoehne, W","2520","1947","09","02","Brasil","São Paulo","São Paulo","Prx. interlagos.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"do campo. Frutos.","ALCB0060415",NA,"1963","10",NA,"Dicotyledon",NA,"Southern America",NA,"conferta","53584","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:21:37-03","UFBA","ALCB","125316","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula conferta","O. Berg.","Mattos, J","Hoehne, W","2520","1947","09","02","Brasil","São Paulo","São Paulo","Prx. interlagos.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"do campo. Frutos.","ALCB0060415",NA,"1963","10",NA,"Dicotyledon",NA,"Southern America",NA,"conferta","53584","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-02-08 10:06:14-03","NBC","NL-BOTANY","L.2513177","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","guabiju","Eugenia guabiju","O.Berg",NA,"Herb Alleizette AC d'",NA,"1903","01","13","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2513177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2513177","NL-L2513177",NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
