"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2333","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231327F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231327F","Spermatophyta",NA,NA,NA,NA,NA,"V0231327F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2334","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231328F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231328F","Spermatophyta",NA,NA,NA,NA,NA,"V0231328F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2335","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231329F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231329F","Spermatophyta",NA,NA,NA,NA,NA,"V0231329F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2336","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231330F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231330F","Spermatophyta",NA,NA,NA,NA,NA,"V0231330F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2337","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231331F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231331F","Spermatophyta",NA,NA,NA,NA,NA,"V0231331F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2338","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231332F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231332F","Spermatophyta",NA,NA,NA,NA,NA,"V0231332F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2339","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231333F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231333F","Spermatophyta",NA,NA,NA,NA,NA,"V0231333F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2340","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231334F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231334F","Spermatophyta",NA,NA,NA,NA,NA,"V0231334F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2341","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231335F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231335F","Spermatophyta",NA,NA,NA,NA,NA,"V0231335F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2342","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231336F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0231336F","Spermatophyta",NA,NA,NA,NA,NA,"V0231336F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2343","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231337F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231337F","Spermatophyta",NA,NA,NA,NA,NA,"V0231337F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2344","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231338F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231338F","Spermatophyta",NA,NA,NA,NA,NA,"V0231338F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2345","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231339F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231339F","Spermatophyta",NA,NA,NA,NA,NA,"V0231339F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2346","2015-03-13 18:26:11-03","F","FMNH-SEEDPLANTS","V0231340F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0231340F","Spermatophyta",NA,NA,NA,NA,NA,"V0231340F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2347","2017-07-12 13:44:12-03","F","FMNH-SEEDPLANTS","V0231498F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","P. E. Gibbs","5102","1977","5","14","South America","Brazil",NA,NA,NA,"V0231498F","Spermatophyta",NA,NA,NA,NA,NA,"V0231498F_01","P. J. M. Maas",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"2348","2018-05-14 17:45:30-03","F","FMNH-SEEDPLANTS","V0232310F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. Becker","37","1978","3","13","South America","Brazil",NA,NA,NA,"V0232310F","Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"V0232310F_01 V0232310F_02","RRC ID Flag",NA,"-57","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"37",NA,NA
"2349","2018-05-14 17:26:52-03","F","FMNH-SEEDPLANTS","V0232312F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","16206","1966","5","28","South America","Brazil",NA,NA,NA,"V0232312F","Spermatophyta",NA,NA,NA,"Mato Grosso",NA,"V0232312F_01 V0232312F_02","RRC ID Flag",NA,"-57","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"16206",NA,NA
"2350","2019-11-05 12:29:36-03","F","FMNH-SEEDPLANTS","V0543015F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. B. Foster","13773","1991","11","8","South America","Bolivia",NA,NA,NA,"V0543015F","Spermatophyta",NA,NA,NA,"Santa Cruz",NA,NA,"RRC ID Flag",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"13773",NA,NA
"2351","2018-05-14 16:35:48-03","F","FMNH-SEEDPLANTS","V0232311F","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","17913","1966","6","28","South America","Brazil",NA,NA,NA,"V0232311F","Spermatophyta",NA,NA,NA,"Goiás",NA,"V0232311F_01 V0232311F_02","RRC ID Flag",NA,"-48","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"17913",NA,NA
"2352","2020-04-29 16:29:26-03","UFVJM","HDJF","1643","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Otoni, TJO","14","2013","03","11","Southern America","Brasil",NA,NA,NA,"HDJF001643","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Parque Nacional das Sempre Vivas","HDJF001643_01","Otoni, TJO","Inhaí",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"03","11",NA,NA,NA,NA,NA
"2353","2020-04-29 16:29:26-03","UFVJM","HDJF","3080","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Otoni, TJO","s.n.","2010","10","05","Southern America","Brasil",NA,NA,NA,"HDJF003080","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Fazenda do Moura","HDJF003080_01","Otoni, TJO","Curvelo","-44.388333","-18.829167",NA,NA,NA,NA,"2010","-44.388333","-18.829167","10","05",NA,NA,NA,NA,NA
"2354","2020-04-29 16:29:26-03","UFVJM","HDJF","5331","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Moreira, SN; Pereira, E","1837","2016","01","12","Southern America","Brasil",NA,NA,NA,"HDJF005331","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Cava Sul - Anglo American","HDJF005331_01","Moreira, SN","Conceição do Mato Dentro","-43.418959","-18.912441","719","719",NA,NA,"2016","-43.418959","-18.912441","01",NA,NA,NA,NA,NA,NA
"2355","2020-04-29 16:29:26-03","UFVJM","HDJF","6207","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Faria, JEQ; Otoni, TJO","7062","2017","02","11","Southern America","Brasil",NA,NA,NA,"HDJF006207","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Mineradora Córrego Novo em Distrito Rio Pardo, próximo a São José da Chapada, próximo as instalações da sede",NA,"Faria, JEQ","Diamantina","-43.818333","-18.03","1322","1322",NA,NA,"2017","-43.818333","-18.03","02",NA,NA,NA,NA,NA,NA
"2356","2020-04-29 16:29:26-03","UFVJM","HDJF","3079","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Otoni, TJO","s.n.","2010","10","05","Southern America","Brasil",NA,NA,NA,"HDJF003079","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Fazenda do Moura","HDJF003079_01","Otoni, TJO","Curvelo","-44.388333","-18.829167",NA,NA,NA,NA,"2010","-44.388333","-18.829167","10","05",NA,NA,NA,NA,NA
"2357","2020-04-29 16:29:26-03","UFVJM","HDJF","1202","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Costa, HSC","s.n.","2011","12","29","Southern America","Brasil",NA,NA,NA,"HDJF001202","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Zona Rural, Fazenda Gongo","HDJF001202_01","Otoni, TJO; Oliveira, PA","Grão Mogol","-42.883333","-16.55",NA,NA,NA,NA,"2013","-42.883333","-16.55","01","24",NA,NA,NA,NA,NA
"2358","2020-04-29 16:29:26-03","UFVJM","HDJF","1642","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Otoni, TJO","14","2013","03","11","Southern America","Brasil",NA,NA,NA,"HDJF001642","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Parque Nacional das Sempre Vivas","HDJF001642_01","Otoni, TJO","Inhaí",NA,NA,NA,NA,NA,NA,"2013",NA,NA,"03","11",NA,NA,NA,NA,NA
"2359","2020-04-29 16:29:26-03","UFVJM","HDJF","4748","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Chauvet, XDM","s.n.","2017","05","03","Southern America","Brasil",NA,NA,NA,"HDJF004748","Dicotyledoneae",NA,"(A.St.-Hil.) Benth. & Hook. f.",NA,"Minas Gerais","Fazenda Experimental da UFVJM","HDJF004748_01","Faria, JEQ","Couto de Magalhães de Minas","-43.4710998535156","-18.0713996887207",NA,NA,"32974","auto","2017",NA,NA,"05",NA,NA,NA,NA,NA,NA
"2360","2019-01-25 15:38:12-02","IAC","IAC","51410","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","E. Ramos & H.R. Gonçalves","629","2008","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","beira de estrada",NA,"A.F. Pontes-Pires","Sumaré","-47.2669","-22.8219",NA,NA,NA,NA,"2015","-47.2669","-22.8219","08","12",NA,NA,NA,NA,NA
"2361","2019-01-25 15:33:26-02","IAC","IAC","17891","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","D.M. Dedecca & Swiercz","514","1955","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo","Fazenda Paulistas",NA,"D.M. Dedecca","Matão","-48.3658","-21.6033",NA,NA,NA,NA,"1955","-48.3658","-21.6033","06","01",NA,NA,NA,NA,NA
"2362","2019-01-25 15:33:26-02","IAC","IAC","19170","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H.F. Leitão Filho","s/nº","1967","05","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo","Novo Campo Elísios",NA,"H.F. Leitão Filho","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"1967","-47.0608","-22.9056","05","26",NA,NA,NA,NA,NA
"2363","2019-01-25 15:33:26-02","IAC","IAC","19951","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H.F. Leitão Filho","413","1968","05","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo",NA,NA,"H.F. Leitão Filho","Araraquara","-48.1756","-21.7944",NA,NA,NA,NA,"1968","-48.1756","-21.7944","06","03",NA,NA,NA,NA,NA
"2364","2019-01-25 15:33:26-02","IAC","IAC","20319","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H.F. Leitão Filho","s/nº","1968","06","20",NA,"Brasil",NA,NA,"floresce Maio-Outubro",NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo",NA,NA,"H.F. Leitão Filho","Mogi Mirim","-46.9578","-22.4319",NA,NA,NA,NA,"1968","-46.9578","-22.4319","11","28",NA,NA,NA,NA,NA
"2365","2019-01-25 15:33:26-02","IAC","IAC","24775","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","C. Aranha","6020","1980","12","02",NA,"Brasil",NA,NA,"folhas denso-Glandulosas",NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"Minas Gerais",NA,NA,"C. Aranha","Uberlândia","-48.2772","-18.9186",NA,NA,NA,NA,"1980","-48.2772","-18.9186","12","02",NA,NA,NA,NA,NA
"2366","2019-01-25 15:33:26-02","IAC","IAC","27123","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J.A.C. Loefgren","s/nº","1888","05","25",NA,"Brasil",NA,NA,"doada por José de Campos Novaes",NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo",NA,NA,"L.C. Bernacci","Rio Claro","-47.5614","-22.4114",NA,NA,NA,NA,"2001","-47.5614","-22.4114","09","13",NA,NA,NA,NA,NA
"2367","2019-01-25 15:38:12-02","IAC","IAC","30551","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","L.C. Bernacci; A. Schiamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1680","1995","05","16",NA,"Brasil",NA,NA,"Unicata doada ao Herbário de SP., como acordo parte do Projeto Flora Fanerogânica do Estado de São Paulo (FAPESP), portanto, fisicamente, o material não faz mais parte do acervo do Herbário IAC.",NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo","IAC, Estação Experimental",NA,"L.C. Bernacci","Votuporanga","-50.05796","-20.45739",NA,NA,NA,NA,"1995","-50.05796","-20.45739","05","16",NA,NA,NA,NA,NA
"2368","2019-01-25 15:33:26-02","IAC","IAC","3138","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","O.S. Dias","s/nº","1938","12","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo","IAC, Fazenda Santa Elisa",NA,"A. Gehrt","Campinas","-47.077171","-22.870251",NA,NA,NA,NA,"1939","-47.077171","-22.870251","09","30",NA,NA,NA,NA,NA
"2369","2019-01-25 15:33:26-02","IAC","IAC","40737","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M.G.L. Wanderley et al.","2303","1997","11","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"Mato Grosso","Alto Araguaia BR 364 cerca 20 km da divisa GO, MT em direção a Cuiabá",NA,"M.C. Dias",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"07","25",NA,NA,NA,NA,NA
"2370","2019-08-06 13:07:54-03","IAC","IAC","40738","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. Correa Gomes Jr.","2018","1964","07","17",NA,"Brasil",NA,NA,"Coordenadas do material: 21°55#?#S 48°47#?#W. Entretanto, é indicado que a coleta teria sido em Ibitinga/SP",NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo","Perdizes, Fazenda Itaquerê",NA,"J. Correa Gomes Jr.","Itaju","-48.7833333","-21.9166667",NA,NA,NA,NA,"1964","-48.7833333","-21.9166667","07","17",NA,NA,NA,NA,NA
"2371","2019-01-25 15:38:12-02","IAC","IAC","45159","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","L.C. Bernacci et al.","3884","2004","12","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo","Bacia do Ribeirão Anhumas, fragmento do Laboratório Sincronton",NA,"L.C. Bernacci et al.","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"2004","-47.0608","-22.9056","12","01",NA,NA,NA,NA,NA
"2372","2019-01-25 15:38:12-02","IAC","IAC","51133","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","I.M. Silva","146","2009","07","29",NA,"Brasil",NA,NA,"Coordenadas medidas 20o42`29`` S e 49o18`59`` W",NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,"I.M. Silva","São José do Rio Preto","-49.3163889","-20.7080556",NA,NA,NA,NA,"2009","-49.3163889","-20.7080556","07","29",NA,NA,NA,NA,NA
"2373","2019-01-25 15:38:12-02","IAC","IAC","51804","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","I.M. Silva","240","2009","11","03",NA,"Brasil",NA,NA,"Coordenadas medidas 20o42`29``S e 49o18`59``W",NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,"I.M. Silva","São José do Rio Preto","-49.3163889","-20.7080556",NA,NA,NA,NA,"2009","-49.3163889","-20.7080556","11","03",NA,NA,NA,NA,NA
"2374","2019-01-25 15:38:12-02","IAC","IAC","52960","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","O. Kotchetkoff-Henriques & A. Furlan (2)","56","2001","10","30",NA,"Brasil",NA,NA,"Coordenada do material: UTM 0214728-7654286",NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","reserva 95",NA,"O. Kotchetkoff-Henriques & L.C. Bernacci","Ribeirão Preto","-47.747599","-21.190583",NA,NA,NA,NA,"2001","-47.747599","-21.190583","10","30",NA,NA,NA,NA,NA
"2375","2019-01-25 15:33:26-02","IAC","IAC","5386","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A.P. Viégas","s/nº","1940","02","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo",NA,NA,"O. Handro","São Simão","-47.5508","-21.4792",NA,NA,NA,NA,"1944","-47.5508","-21.4792","03","17",NA,NA,NA,NA,NA
"2376","2019-01-25 15:38:12-02","IAC","IAC","54330","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","T.P. Pires","31",NA,NA,NA,NA,"Brasil",NA,NA,"Projeto de levantamento de flora do Cerrado - JBJ",NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Cerrado Fazgran",NA,"T.P. Pires","Jundiaí","-47.002176","-23.147126",NA,NA,NA,NA,NA,"-47.002176","-23.147126",NA,NA,NA,NA,NA,NA,NA
"2377","2019-01-25 15:38:12-02","IAC","IAC","54467","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten; L.T. Eiten & I. Mimura","6024","1965","02","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","Along rod (to Borá), ca. 4 km N of cidade de Paraguaçú Paulista",NA,"P.J.M. Maas & P.X. He","Paraguaçu Paulista","-50.5758","-22.4128",NA,NA,NA,NA,"1990","-50.5758","-22.4128","06","10",NA,NA,NA,NA,NA
"2378","2019-01-25 15:33:26-02","IAC","IAC","5551","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A.P. Viégas & E.S. Normanha","s/nº","1940","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo",NA,NA,"O. Handro","São Carlos","-47.8908","-22.0175",NA,NA,NA,NA,"1944","-47.8908","-22.0175","03","17",NA,NA,NA,NA,NA
"2379","2019-01-25 15:33:26-02","IAC","IAC","5955","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A.P. Viégas & A.S. Lima","s/nº","1940","12","12",NA,"Brasil",NA,NA,"Conf: o. Handro em 17/03/1944",NA,NA,NA,"(A.St.-Hil.) Benth. & Hook.f.",NA,"São Paulo","Campo Grande",NA,"A.S. Lima","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"1941","-47.0608","-22.9056","01","19",NA,NA,NA,NA,NA
"2380","2019-01-25 15:38:12-02","IAC","IAC","53019","S","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. Paula-Souza; V.C. Souza; A.R. Duarte & S.I. Elias","591","1996","09","27",NA,"Brasil",NA,NA,"Coordenadas do material:23°17#?#43,1S, 48°31#?#51,5W, 610 m.s.m",NA,NA,NA,"(A.St.-Hil.) Saff.",NA,"São Paulo","26 Km de Itatinga, em direção a Angatuba",NA,"V.C. Souza","Itatinga","-48.530833","-23.295278",NA,NA,NA,NA,"2001","-48.530833","-23.295278","09","08",NA,NA,NA,NA,NA
"2381","2020-07-23 11:56:59-03","CEPLAC","CEPEC","100710","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A. C. Mota","20","1977","06","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Chapada Diamantina Ca. 33Km de Seabra. Estrada para Morro do Camelo.",NA,"M. L. Guedes","palmeiras","-41.478056","-12.424167",NA,NA,NA,NA,NA,"41W28'41","12S25'27",NA,NA,NA,"30/06/2003",NA,NA,NA
"2382","2020-07-23 11:56:59-03","CEPLAC","CEPEC","101067","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. L. Guedes","10335","2003","04","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Serra Geral. Ca. 3Km da cidade. Estrada para Brejinho das Ametistas.",NA,"M. L. Guedes","CAETITÉ","-42.505278","-14.088611",NA,NA,NA,NA,NA,"42W30'19","14S5'19",NA,NA,NA,"30/04/2003",NA,NA,NA
"2383","2020-07-23 11:56:59-03","CEPLAC","CEPEC","104430","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. L. Guedes","10717","2003","10","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Chapada Diamantina. Morrinho.",NA,"P. J. M. Maas","MORRO DO CHAPÉU","-41.15","-11.55",NA,NA,NA,NA,NA,"41W9'","11S33'",NA,NA,NA,"30/05/2009",NA,NA,NA
"2384","2020-07-23 11:56:59-03","CEPLAC","CEPEC","104733","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","D. L. Santana","205","2001","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Paraguaçu, Itaeté. Fazenda Baixão.",NA,"M. L. Guedes","ITAETÉ","-41.1","-13.15",NA,NA,NA,NA,NA,"41W6'","13S9'",NA,NA,NA,"30/08/2001",NA,NA,NA
"2385","2020-07-23 11:56:59-03","CEPLAC","CEPEC","11122","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley","16717","1998","02","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","16Km NW Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.",NA,"R. M. Harley","SENTO SÉ","-41.333333","-10.366667",NA,NA,NA,NA,NA,"41W20'","10S22'",NA,NA,NA,"30/12/1977",NA,NA,NA
"2386","2020-07-23 11:56:59-03","CEPLAC","CEPEC","11123","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley","15041","1974","01","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","1Km S cidade, a W Rod. p/ Liv. do Brumado.",NA,"R. M. Harley","RIO DE CONTAS","-41.816667","-13.583333",NA,NA,NA,NA,NA,"41W49'","13S35'",NA,NA,NA,"30/12/1977",NA,NA,NA
