"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","typeStatus","class","order","fieldNumber","individualCount","relatedCatalogItem","sex"
"197","2020-07-23 12:07:10-03","CEPLAC","CEPEC","45662","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"T. S. dos Santos","F. S. Santos","1987","12","08","Brasil","SANTA CRUZ CABRÁLIA","Area do Arboreto da ESPAB, quadra no. 102.","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,"746","Bahia",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Putumuju-castanho",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/1990",NA
"198","2020-07-23 12:07:10-03","CEPLAC","CEPEC","45674","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. Lima","F. S. Santos","1987","12","10","Brasil","SANTA CRUZ CABRÁLIA","Área do Arboreto da Estação Ecológica do Pau-brasil (ESPAB) Quadra nº 113. Ca. 16Km a W de Porto Seguro, Rod. BR-367 (Porto Seguro/Eunápolis).","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,"758","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/2009",NA
"199","2020-07-23 12:07:10-03","CEPLAC","CEPEC","6586","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","R. S. Pinheiro","1971","03","12","Brasil","ALMADINA","Rod. Almadina/Coaraci.","-39.6371994018555","-14.7053003311157","0*0'0","0*0'0",NA,NA,NA,NA,"1120","Bahia",NA,NA,NA,NA,NA,NA,NA,"14289","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"200","2020-07-23 12:07:10-03","CEPLAC","CEPEC","170","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","R. P. Belém","1965","04","25","Brasil","AURELINO LEAL","Rod. Itabuna/Jequié. Lage.","-39.3272018432617","-14.3166999816895","0W0'0","0S0'0",NA,NA,NA,NA,"954","Bahia",NA,NA,NA,NA,NA,NA,NA,"38772","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"201","2020-07-23 12:07:10-03","CEPLAC","CEPEC","9299","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","R. S. Pinheiro","1973","05","18","Brasil","ILHÉUS","Rod. Banco Central/Lage.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,"2185","Bahia",NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Putumuju-mirim","61245","auto",NA,NA,NA,NA,NA,NA,"01/05/1984",NA
"202","2020-07-23 12:07:10-03","CEPLAC","CEPEC","7126","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","T. S. dos Santos","1971","08","26","Brasil","JUSSARÍ","Km 5 da Rod. a Palmira.","-39.4953002929688","-15.1913995742798","0*0'99","99*99'99",NA,NA,NA,NA,"1899","Bahia",NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"203","2020-07-23 12:07:10-03","CEPLAC","CEPEC","2683","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","R. P. Belém","1966","05","17","Brasil","UBATÃ","Rod. Ubata/Ibirapitanga.","-39.5228004455566","-14.2138996124268","0*0'0","0*0'0",NA,NA,NA,NA,"2230","Bahia",NA,NA,NA,NA,NA,NA,NA,"37956","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA
"204","2020-07-23 12:07:10-03","CEPLAC","CEPEC","99139","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","G. Hatschbach","1984","04","11","Brasil","frei inocêncio","Arredores da cidade.","-41.9220008850098","-18.5450000762939",NA,NA,NA,NA,NA,NA,"47821","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"22276","auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-07-23 12:07:10-03","CEPLAC","CEPEC","61948","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"G. Hatschbach","R. Kummrow","1994","01","20","Brasil","guaratuba","Castelhanos.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"3342","Paraná",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"206","2020-07-23 12:07:10-03","CEPLAC","CEPEC","32953","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"H. C. de Lima","G. Hatschbach","1970","02","06","Brasil","MORRETES","Marg. Rio Bromado.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"46089","Paraná",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,"30/12/1983",NA
"207","2020-07-23 12:07:10-03","CEPLAC","CEPEC","61947","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,"G. Hatschbach","G. Hatschbach","1994","01","14","Brasil","GARUVA","Prox. ao cemiterio.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"59799","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,"30/12/1994",NA
"208","2020-11-19 14:06:11-03","Unimontes","MCMG","6301","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2018","10","22","Brasil","Ipaba","Ipaba","-42.4193992614746","-19.4136009216309","W42° 25' 08.8","S19° 24' 14.3",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"14483","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-19 14:06:11-03","Unimontes","MCMG","6321","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2018","10","25","Brasil","Santana do Paraíso","Santana do Paraíso","-42.5685997009277","-19.3635997772217","W42° 26' 17.4","S19° 26' 43.6",NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"17033","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-07-02 15:55:37-03","UEM","HUEM","11084","S","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"W.Maschio","2000","04","16","Brasil","Morretes","Coleta na localidade do Anhaia. (Posto lado direito Morretes - Anhaia).","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUEM000005459","HUEM000005459","347","Paraná",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-10-16 14:11:58-03","UEL","FUEL","36747","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) Lima ex G.P.Lewis","Soares, A","Maschio, W","2000","04","16","Brasil","Morretes","Anhaia, posto lado direito Morretes, Posto do lado direito de Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"s.n.","Paraná","2000","09","13",NA,NA,NA,NA,"30514","auto","Tracheophyta",NA,NA,"Fabales",NA,NA,NA,NA
"212","2019-11-01 14:58:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Neto, O","2018","01","09","Brasil","Santa Rita de Cássia",NA,"-44.279722","-10.979722","-44.279722","-10.979722",NA,NA,"UB0127314","UB0127314","IFN-3569571.10","Bahia","2018","05","16","Southern America",NA,NA,"Conglomerado BA-356. Subunidade 1. Subparcela 1. Indivíduo 9-RN. F8; Árvore, altura 1,70m. Base reta. Casca de cor externa cinza, cor interna amarela, grossa, áspera, sem odor; Solo marrom, mata secundária inicial",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 14:58:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Moura, EO","2017","12","12","Brasil","Pilão Arcado",NA,"-43.739722","-10.259722","-43.739722","-10.259722",NA,NA,"UB0127313","UB0127313","IFN-19316981.9","Bahia","2018","05",NA,"Southern America",NA,NA,"Conglomerado BA-193. Subunidade 1. Subparcela 9. Indivíduo 57. F6; Árvore, altura 13m, DAP 14cm. Base reta. Casca de cor externa esbranquiçada, grossa, estriada, sem odor; Caatinga arbustiva . Solo pedregoso",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 14:58:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Moura, EO","2018","01","08","Brasil","Mansidão",NA,"-43.919722","-10.8","-43.919722","-10.8",NA,NA,"UB0127473","UB0127473","IFN-31317402.1","Bahia","2018","05",NA,"Southern America",NA,NA,"Conglomerado BA-313. Subunidade 2. Subparcela 1. Indivíduo 2. F6; Árvore, altura 7,0m, DAP 10,9cm. Base reta. Casca de cor externa cinza, grossa, rugosa, sem odor; Caatinga arbórea. Solo argiloso, marrom",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"215","2020-08-20 20:38:41-03","UFSC","FLOR","19946","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Hatschbach, G.","Kuniyoshi, Y.S.; Pizani, A.","1983","03","02","Brasil","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FLOR0019946",NA,"4644","Paraná","1983",NA,NA,NA,NA,NA,"árvore, 12m altura","38300","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"216","2020-08-20 20:38:41-03","UFSC","FLOR","24064","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Hatschbach, G.","Kummrow, R.; Silva, J.M. & Cordeiro, J.","1994","01","20","Brasil","Guaratuba","Castelhanos.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FLOR0024064",NA,"3342","Paraná","1994",NA,NA,NA,NA,NA,"árvore, flor amarela, 20m altura","41937","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"217","2020-08-20 20:38:41-03","UFSC","FLOR","7467","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R.","Hatschbach, G.; Lima, H.C. & Mayo, S.","1983","02","05","Brasil","Morretes","Rio Bromado.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0007467",NA,"46089","Paraná","2004",NA,NA,NA,NA,NA,"árvore, flor amarela, 25 a 30m altura","30514","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"218","2020-08-20 14:55:58-03","UFSC","FLOR","38352","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Camargo, R.","2004","01","04","Brasil","Blumenau","BR 470, km 59.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FLOR0038352",NA,"191","Santa Catarina",NA,NA,NA,NA,NA,NA,"árvore, flor amarela, 12m altura. Duplicata de ICN 142004.","34291","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"219","2020-08-20 14:55:58-03","UFSC","FLOR","38353","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Camargo, R.","2004","01","04","Brasil","Blumenau","SC 474, na divisa com o município de Massaranduba.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FLOR0038353",NA,"186","Santa Catarina",NA,NA,NA,NA,NA,NA,"árvore, Fruto Imaturo, com. Duplicata de ICN 142002.","34291","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"220","2020-08-20 20:38:41-03","UFSC","FLOR","8572","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R.","Reis, A.; Bresolin, A.","1982","04","29","Brasil","Camboriú","Morro do Boi.","-48.6543998718262","-27.0252990722656",NA,NA,"30","30","FLOR0008572",NA,"303","Santa Catarina","2004",NA,NA,NA,NA,NA,"árvore, flor maduro marrom; imaturo verde, 20m altura. Coletadas sementes para Proj. Nativas Florestais","19854","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"221","2020-08-20 20:38:41-03","UFSC","FLOR","8574","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R.","Reis, A.; Bresolin, A.","1982","04","29","Brasil","Canelinha","Moura.","-48.7677993774414","-27.2649993896484",NA,NA,"30","30","FLOR0008574",NA,"301","Santa Catarina","2004",NA,NA,NA,NA,NA,"árvore, Fruto Imaturo, verde, 15m altura. Coletadas sementes maduras para o Nat. Florestais","15006","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"222","2020-08-20 14:55:58-03","UFSC","FLOR","38356","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Camargo, R.","2002","12","19","Brasil","Corupá","A 1 km de Corupá em direção a Jaraguá do Sul.","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"FLOR0038356",NA,"91","Santa Catarina",NA,NA,NA,NA,NA,NA,"árvore, flor amarela. Duplicata de ICN 141999.","23917","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"223","2020-08-20 20:38:41-03","UFSC","FLOR","24792","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Smith, S.F.","Reitz, R.; Klein, R.M.","1960","12","22","Brasil","Garuva","Três Barras.","-48.8549995422363","-26.0266990661621",NA,NA,"20","20","FLOR0024792",NA,"10517","Santa Catarina","1992",NA,NA,NA,NA,NA,"árvore, flor amarela, 10m altura","22441","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"224","2020-08-20 14:55:58-03","UFSC","FLOR","38355","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Camargo, R.","2004","02","10","Brasil","Ilhota","Na estrada para o Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"FLOR0038355",NA,"219","Santa Catarina",NA,NA,NA,NA,NA,NA,"árvore, Fruto Imaturo, com, 16m altura. Duplicata de ICN 142000.","18275","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"225","2020-08-20 20:38:41-03","UFSC","FLOR","745","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R.","Reitz, R.; Klein, R.M.","1954","06","10","Brasil","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"50","50","FLOR0000745",NA,"1877","Santa Catarina","2004",NA,NA,NA,NA,NA,"árvore, Fruto Imaturo, verde, 20m altura","27253","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"226","2020-08-20 14:55:58-03","UFSC","FLOR","38354","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Camargo, R.","2002","12","19","Brasil","Navegantes","SC 413.","-48.6542015075684","-26.8988990783691",NA,NA,NA,NA,"FLOR0038354",NA,"88","Santa Catarina",NA,NA,NA,NA,NA,NA,"árvore, flor amarela, 12m altura. Duplicata de ICN 142001.","24562","auto",NA,NA,NA,"Fabales",NA,NA,NA,NA
"227","2021-03-04 15:43:08-03","IF","SPSF","12482","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,NA,"Y.S.Kuniyoshi & A.Pizani","1984","03","01","Brasil","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"4745","PR",NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","30514","auto","Magnoliophyta",NA,"Magnoliopsida","Fabales",NA,NA,NA,NA
"228","2021-03-04 15:43:08-03","IF","SPSF","20463","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete",NA,NA,"G. Hatschbach & J.M.Silva","1994","01","14","Brasil","Garuva","mata pluvial remanscente","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,NA,"59799","SC",NA,NA,NA,"América do Sul",NA,NA,"COLETA: XLS: SPSFAntigo;","22441","auto","Magnoliophyta",NA,"Magnoliopsida","Fabales",NA,NA,NA,NA
"229","2021-02-08 12:41:30-03","UFRGS","ICN","129465","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Kuniyoshi, YS; Pizani, A","1984","03","01","Brasil","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"ICN00020053","ICN00020053 ICN00020053_1 ICN00020053_2","4745","PR",NA,NA,NA,"América do Sul",NA,NA,"Árvore de flores amarelas; encosta de morro.","30514","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:41:30-03","UFRGS","ICN","083824","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Reis, A; Bresolin, A","1982","04","29","Brasil","Moura","Canelinha",NA,NA,NA,NA,"30","30","ICN00020050","ICN00020050","301","SC",NA,NA,NA,"América do Sul",NA,NA,"árvore, 15m, fruto imaturo-verde; pastagem",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:41:30-03","UFRGS","ICN","142772","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima",NA,"Klein, RM; Bresolin, A","1970","01","22","Brasil","Pântano do Sul","Matadeiro",NA,NA,NA,NA,"50","50","ICN00020054","ICN00020054","8581","RS",NA,NA,NA,"América do Sul",NA,NA,"Arbusto. Flor amarela.; Capoeira.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:41:30-03","UFRGS","ICN","142004","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R","Camargo, R","2004","01","04","Brasil","Blumenau","BR 470 km 59","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"ICN00020056","ICN00020056","191","SC",NA,NA,NA,"América do Sul",NA,NA,"Árvore com cerca de 12 m., flor amarela","34291","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:41:30-03","UFRGS","ICN","142002","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R","Camargo, R","2004","01","04","Brasil","Blumenau","SC 474 na divisa com o município de Massaranduba","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"ICN00020058","ICN00020058","186","SC",NA,NA,NA,"América do Sul",NA,NA,"Árvore, frutos imaturos","34291","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:41:30-03","UFRGS","ICN","083825","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Reis, A; Bresolin, A","1982","04","29","Brasil","Camboriú","Morro do Boi","-48.6543998718262","-27.0252990722656",NA,NA,"30","30","ICN00020052","ICN00020052 ICN00020052_1","303","SC",NA,NA,NA,"América do Sul",NA,NA,"árvore, 20m, fruto imaturo verde, maduro marrom; pastagem","19854","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:41:30-03","UFRGS","ICN","141999","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R","Camargo, R","2002","12","19","Brasil","Corupá","a 1 km da cidade em direção a Jaraguá do Sul","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"ICN00020060","ICN00020060","91","SC",NA,NA,NA,"América do Sul",NA,NA,"Árvore, flor amarela","23917","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:41:30-03","UFRGS","ICN","142003","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R","Camargo, R","2004","01","04","Brasil","Guaramirim","SC 474 na divisa com o município de Massaranduba","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,"ICN00020057","ICN00020057","185","SC",NA,NA,NA,"América do Sul",NA,NA,"Árvore, cerca de 10 m., flor amarela","15937","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:41:30-03","UFRGS","ICN","142000","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R","Camargo, R","2004","02","10","Brasil","Ilhota","na estrada para o Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"ICN00020055","ICN00020055","219","SC",NA,NA,NA,"América do Sul",NA,NA,"Árvore, cerca de 16 m., frutos imaturos","18275","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"238","2021-02-08 12:41:30-03","UFRGS","ICN","001116","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Schultz, AR","1953","11","12","Brasil","Itajaí","Escalvadinho","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"ICN00020051","ICN00020051","1116","SC",NA,NA,NA,"América do Sul",NA,NA,NA,"27253","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"239","2021-02-08 12:41:30-03","UFRGS","ICN","142001","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Camargo, R","Camargo, R","2002","12","19","Brasil","Navegantes","SC 413","-48.6542015075684","-26.8988990783691",NA,NA,NA,NA,"ICN00020059","ICN00020059","88","SC",NA,NA,NA,"América do Sul",NA,NA,"Árvore com cerca de 12 m., flor amarela","24562","auto","Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94863","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. Ex Benth.) Lima","Camargo, R.","Camargo, R.","2002","12",NA,"Brasil","Corupá","A 1 km da cidade em direção a Jaraguá do Sul","-49.2430992126465","-26.4253005981445",NA,NA,NA,NA,"HAS0094863",NA,"91","Santa Catarina",NA,NA,NA,NA,NA,NA,"Árvore, flor amarela. ICN 141999","23917","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"241","2020-08-26 10:49:25-03","MCN-FZBRS","HAS","94861","PreservedSpecimen","Plantae","Leguminosae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. Ex Benth.) Lima","Camargo, R.","Camargo, R.","2002","12",NA,"Brasil","Navegantes","SC 413","-48.6542015075684","-26.8988990783691",NA,NA,NA,NA,"HAS0094861",NA,"88","Santa Catarina",NA,NA,NA,NA,NA,NA,"Árvore com cerca de 12m, flor amarela. ICN 142001","24562","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA
"242","2021-04-05 12:33:45-03","UNIVASF","HVASF","4104","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","J.R. Maciel","J.R. Maciel","2009","04","28","Brasil","Barbalha","Chapada do Araripe. Cruzeiro. Floresta úmida estacional. Solo areno-argiloso com alta concentração de areia. Área alterada.","-39.329972","-7.362777","-39.329972","-7.362777","720","720","HVASF004104","HVASF004104_v01 HVASF004104_v02","1068","Ceará","2009","04","28","América do Sul",NA,NA,"Árvore ca. 8m alt. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"243","2021-04-05 12:33:45-03","UNIVASF","HVASF","6201","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Marcondes Oliveira","Marcondes Oliveira","2009","08","31","Brasil","Brejo Santo","acesso para Chapada do Araripe, área aberta formada por propriedades rurais","-39.0845","-7.480194","-39.084500","-7.480194","800","800","HVASF006201",NA,"4457","Ceará","2009","08","31","América do Sul",NA,NA,"Árvore ± 4m alt. Frutos maturos amarronzados. Freqüênte. piti-mijú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"244","2019-11-21 10:05:05-03","IBt","SP","26555","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","s.col.","1899","08","23","Brasil",NA,"Morro Pilões",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:05:05-03","IBt","SP","37798","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Mello Barreto","1935","07","09","Brasil","Tombos","Fazenda da Cachoeira, capoeira","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,"1509","Minas Gerais","1984",NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:05:05-03","IBt","SP","37797","S","Plantae","Fabaceae","Centrolobium","microchaete","Centrolobium microchaete","(Mart. ex Benth.) H.C.Lima","Lima, HC","Mello Barreto","1935","07","22","Brasil","Tombos","Fazenda da Cachoeira, mata","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,"1691","Minas Gerais","1984",NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA
