"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"1027","2019-01-25 15:39:40-02","IAC","IAC","55060","S","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","J.E.A. Bertoni & A. Geremias","2005","08","26","J.E.A. Bertoni & A. Geremias","2005","08","26","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa","-47.077171","-22.870251","-47.077171","-22.870251","Q. macieira 3-15",NA,NA,NA,"931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2019-01-25 15:34:43-02","IAC","IAC","7548","S","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","F.C. Hoehne","1937","09","15","M. Koscinski","1937","09","15","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-08-06 12:35:38-03","CEPLAC","CEPEC","104935","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"D. S. Silveira",NA,NA,NA,"C. B. Costa","2001","03","10","Brasil","Rio de Janeiro","TERESÓPOLIS","Parque Nacional da Serra dos Orgãos. Trilha do Rio Beija-Flor, próx. a Barragem.","-42.997778","-22.455","42W59'52","22S27'18",NA,NA,NA,NA,"470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA
"1030","2020-07-23 12:05:12-03","CEPLAC","CEPEC","91122","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"D. S. Silveira",NA,NA,NA,"R. S. Pinheiro","1967","07","18","Brasil","Bahia","JUSSARÍ","Sem informação.","-39.224722","-17.620833","39W13'29","17S37'15","<ll>dwc_commonname:</ll> Murtina",NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA
"1031","2020-08-06 12:35:38-03","CEPLAC","CEPEC","142339","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sem Informação",NA,NA,NA,"Nogueira, M.G.C.","2014","08","03","Brasil","Bahia","ITAMARAJÚ","Conglomerado BA_1404-1-6-13","-39.599444","-16.919722","39W35'58","16S55'11","Duplicatas: NAO",NA,NA,NA,"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-08-06 12:35:38-03","CEPLAC","CEPEC","142506","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"Sem Informação",NA,NA,NA,"Oliveira, N.E.","2014","10","27","Brasil","Bahia","URUÇUCA","Conglomerado BA_1220-1-10-93","-39.060278","-14.399444","39W3'37","14S23'58","Duplicatas: RB",NA,NA,NA,"438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-07-23 12:05:12-03","CEPLAC","CEPEC","81263","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"D. S. Silveira",NA,NA,NA,"J. L. da Paixao","1998","07","20","Brasil","Bahia","jussara","Rod. Jussarí/Palmira, entrada ca. 7.5Km de Jussarí. Fazenda Teimoso - RPPN Serra do T.eimoso.","-15.158056","-39.528611","15W9'29","39S31'43",NA,NA,NA,NA,"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA
"1034","2020-08-06 12:35:38-03","CEPLAC","CEPEC","94301","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"SpeciesLink network",NA,NA,NA,"J. L. da Paixao","2002","03","29","Brasil","Bahia","JUSSARÍ","Rod. Jussarí, entrada ca. 7,5Km de Jussarí Fazenda Teimoso - RPPN Serra do Teimoso.","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,NA,"169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2003",NA,NA
"1035","2020-08-06 12:35:38-03","CEPLAC","CEPEC","36709","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"SpeciesLink network",NA,NA,NA,"J. L. Hage","1985","07","18","Brasil","Bahia","ILHÉUS","Quadra H do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0","<ll>dwc_commonname:</ll> Gindiba-verdadeira",NA,NA,NA,"1780",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"09/05/1996",NA,NA
"1036","2020-08-06 12:35:38-03","CEPLAC","CEPEC","6784","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"SpeciesLink network",NA,NA,NA,"T. S. dos Santos","1991","03","06","Brasil","Bahia","ITAMARAJÚ","2Km de estrada, BR-101, ao S cidade.","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,NA,NA,"1556",NA,NA,NA,NA,NA,NA,NA,NA,"55932","auto",NA,"09/05/1996",NA,NA
"1037","2020-07-23 12:05:12-03","CEPLAC","CEPEC","146755","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"J.M. Braga",NA,NA,NA,"J. Pires",NA,NA,NA,"Brasil","Rio de Janeiro","RIO DAS OSTRAS",NA,"-41.9449996948242","-22.5268993377686",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA
"1038","2020-08-06 12:35:38-03","CEPLAC","CEPEC","25493","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"SpeciesLink network",NA,NA,NA,"J. L. Hage","1981","01","27","Brasil","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662","0*0'0","0*0'0",NA,NA,NA,NA,"1492",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"09/05/1996",NA,NA
"1039","2020-08-06 12:35:38-03","CEPLAC","CEPEC","42034","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"D. S. Silveira",NA,NA,NA,"J. L. Hage","2004","04","04","Brasil","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"2224",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2009",NA,NA
"1040","2020-07-23 12:05:12-03","CEPLAC","CEPEC","72193","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"R. de O. Perdiz",NA,NA,NA,"R. Marquete","1994","02","23","Brasil","Rio de Janeiro","rio de janeiro","Horto Florestal, caminho p/ a toca do Urubu. Areas do Entorno do JBRJ, Parque Lage.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"1473",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"30/12/2009",NA,NA
"1041","2020-07-23 12:05:12-03","CEPLAC","CEPEC","72198","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"D. S. Silveira",NA,NA,NA,"R. Marquete","1994","06","15","Brasil","Rio de Janeiro","rio de janeiro","Horto Florestal, trilha de baixo p/ o Rio dos Macacos, passando atrás do Centro de Triagem do IBAMA","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"1846",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,"30/12/1994",NA,NA
"1042","2020-08-06 12:35:38-03","CEPLAC","CEPEC","16165","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"SpeciesLink network",NA,NA,NA,"S. A. Mori","1979","03","15","Brasil","Bahia","caatiba","Rod. BA-265, a 8Km a W trecho Caatiba/Barra do Choça.","-40.4075012207031","-14.9766998291016",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,"11560",NA,NA,NA,NA,NA,NA,NA,NA,"35485","auto",NA,"09/05/1996",NA,NA
"1043","2020-07-23 12:05:12-03","CEPLAC","CEPEC","62337","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"D. S. Silveira",NA,NA,NA,"L. A. Mattos-Silva","1994","08","25","Brasil","Bahia","CAMACAN","Faz. Jerusalém. Entrada a dir. no Km 15 Rod. Camacan/Faz. Ventania final ramal, BR-101","-39.4958000183105","-15.4191999435425",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,"3060",NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,"30/12/2009",NA,NA
"1044","2020-07-23 12:05:12-03","CEPLAC","CEPEC","30022","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"D. S. Silveira",NA,NA,NA,"T. S. dos Santos","1982","09","10","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,"3796",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2009",NA,NA
"1045","2020-08-06 12:35:38-03","CEPLAC","CEPEC","84272","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"SpeciesLink network",NA,NA,NA,"A. M. de Carvalho","1999","09","25","Brasil","Bahia","JUSSARÍ","Ca. 7,5Km na estrada Jussarí/Palmira. RPN Serra do Teimoso.","-39.4953002929688","-15.1913995742798",NA,NA,"<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,"6822",NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,"30/12/2003",NA,NA
"1046","2020-07-23 12:05:12-03","CEPLAC","CEPEC","137526","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta",NA,"M. Nadruz",NA,NA,NA,"J. M. A. Braga",NA,NA,NA,"Brasil","Espírito Santo","DORES DO RIO PRETO",NA,"-41.8452987670898","-20.6888999938965",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"4605",NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA
"1047","2020-07-23 12:05:12-03","CEPLAC","CEPEC","132947","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"T. Fontoura",NA,NA,NA,"T. Fontoura",NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo","Reserva Ecológica Municipal de Macaé de Cima, Rio Macaé, Sítio Fazenda velha.","-42.538889",NA,"42W32'20","222S7'30",NA,NA,NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-07-23 12:05:12-03","CEPLAC","CEPEC","123737","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"Sem Informação",NA,NA,NA,"Piotto, D.","2007","07","09","Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667","39W5'0","14S25'0","Floresta secundária, idade: 40 anos, sítio: 4 , linha: 5 , #: 22 , dist.: 32 , dap: 6 cm, altura: 8 m",NA,NA,NA,"497",NA,NA,NA,NA,NA,"120","120",NA,NA,NA,NA,NA,NA,NA
"1049","2020-08-06 12:35:38-03","CEPLAC","CEPEC","52506","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"M. Nadruz",NA,NA,NA,"W. W. Thomas","1991","07","01","Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. para Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Parcela 3. Árvore 91.","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,NA,"6905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/05/1996",NA,NA
"1050","2020-07-23 12:05:12-03","CEPLAC","CEPEC","81364","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"P. Fiaschi",NA,NA,NA,"A. M. Amorim","1998","02","21","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jusssari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 490.","-39.528611","-15.158056","39W31'43","15S9'29","<ll>dwc_commonname:</ll> Gindiba",NA,NA,NA,"2268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA
"1051","2020-08-06 12:35:38-03","CEPLAC","CEPEC","81375","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"P. Fiaschi",NA,NA,NA,"A. M. Amorim","1998","02","21","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso, Árvore 469.","-39.528611","-15.158056","39W31'43","15S9'29","<ll>dwc_commonname:</ll> Gindiba-miúda",NA,NA,NA,"2257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA
"1052","2020-07-23 12:05:12-03","CEPLAC","CEPEC","81748","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"P. Fiaschi",NA,NA,NA,"A. M. Amorim","1998","11","21","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Árvore 542.","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,NA,"2683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2003",NA,NA
"1053","2020-07-23 12:05:12-03","CEPLAC","CEPEC","90721","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"B. Clifton",NA,NA,NA,"J. G. Jardim","2001","09","12","Brasil","Bahia","JUSSARÍ","Entrada 7,5Km Rod. Jussari/Palmira. Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso. Parcela 50. Árvore 1380.","-39.531111","-15.152778","39W31'52","15S9'10",NA,NA,NA,NA,"3903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2003",NA,NA
"1054","2020-07-23 12:05:12-03","CEPLAC","CEPEC","95252","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"B. Clifton",NA,NA,NA,"J. G. Jardim","1998","01","21","Brasil","Bahia","ALMADINA","Rod. Almadina/Ibitupã, entrada a ca. 5Km ao W da sede do muncipio. Faz. Cruzeiro do Sul. Serra dos Sete Paus, ca. 8Km da entrada. Inventário Florestal e Fitossociologico. # 414.","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,NA,NA,"1418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-07-23 12:05:12-03","CEPLAC","CEPEC","96295","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"P. Fiaschi",NA,NA,NA,"A. M. Amorim","2003","06","18","Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entra ca. 7,5Km de Jussari, Faz. Teimoso. RPPN Serra do Teimoso. Árvore 542.","-39.538889","-15.161944","39W32'20","15S9'43",NA,NA,NA,NA,"3709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA,NA
"1056","2020-07-23 12:05:12-03","CEPLAC","CEPEC","133840","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma",NA,"A. Quinet",NA,NA,NA,"A. Quinet","1999","05","18","Brasil","Rio de Janeiro","ITATIAIA","Parque Nacional de Itatiaia. Trilha do Hotel Simon para o Três Picos.","-44.75","-22.466667","44W45'0","22S28'0",NA,NA,NA,NA,"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA,NA
"1057","2020-09-09 11:37:05-03","URICER","HPBR","7402","S","Plantae","Elaeoecarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","BUTZKE, A",NA,NA,NA,"BUTZKE, A. et al","1994","04","19","Brasil","RS","Erechim","IBDF (HORTO FLORESTAL)","-52.2738990783691","-27.6341991424561",NA,NA,NA,"HPBR007402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1",NA
"1058","2019-04-02 09:32:00-03","URICER","HPBR","4596","S","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","DALAVALE,L.",NA,NA,NA,"GROTH,E.","1989","11","08","Brasil","RS","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,"15 a 20 m de altura,fruto baga,flor esbranquiçada.Folhas verde-médio,lustrosa.Isolada.","HPBR004596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,"1",NA
"1059","2019-04-02 09:32:00-03","URICER","HPBR","474","S","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","PASSOS,M.G;GOELNER,A.A",NA,NA,NA,"MAURIQUE CONSULTORIA.","2009","08","19","Brasil","SC","Paial",NA,"-52.4981002807617","-27.2521991729736",NA,NA,"Programa de Salvamento da Flora da Àrea de Alago da Usina Foz do Chapecó.","HPBR000474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11401","auto",NA,NA,"1",NA
"1060","2020-11-19 14:06:08-03","Unimontes","MCMG","3753","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,"Hotel Casa Alpina, Itamonte MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-11-19 14:06:08-03","Unimontes","MCMG","5973","PreservedSpecimen","Plantae","Elaocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.(A.)",NA,NA,NA,NA,"Oliveira,O.S .; Tolentino, G.S.","2017","03","21","Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#","Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA
"1062","2020-09-22 13:48:37-03","USP","SPFW","177","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2020-09-22 13:48:37-03","USP","SPFW","1583","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Sem coletor","1953","09","01","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2020-09-22 13:48:37-03","USP","SPFW","288","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Angyalossy, V.",NA,NA,NA,"Angyalossy, V. Natal, D.","1975",NA,NA,"Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"1065","2020-09-22 13:48:37-03","USP","SPFW","1335","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2021-04-08 17:12:31-03","UESB","HUESB","2346","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Guedes, M.L.S.","2020","07","25","Macedo, G.E.L.; A.F. Souza, RP Santos; A.F. Souza, RP Santos","2003","11","08","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.058333","-13.944722","-41.058333","-13.944722","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Parcela 45. UTM 8457360.; Árvore. Folhas opostas, cruzadas, com estípulas, cartáceas. Flores marrom pilosas. Deicência em 4 valvas.; Floresta Esta","HUESB000002346",NA,NA,"353",NA,NA,NA,"Dicotyledoneae",NA,"775","775",NA,NA,NA,NA,NA,NA,NA
"1067","2021-04-08 17:12:31-03","UESB","HUESB","7598","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Guedes, M.L.S.","2020","07","25","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2012","04","01","Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056","-39.637139","-13.717056","Árvore. Folhas alternas, base do pecíolo alargada, crassas, simples, margem inteira.&nf;; Floresta Ombrófila Densa.","HUESB000007598",NA,NA,"616",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2021-04-08 17:12:31-03","UESB","HUESB","7522","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Guedes, M.L.S.","2020","07","25","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2012","03","30","Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056","-39.637139","-13.717056","Árvore. Folhas simples, alternas, base do pecíolo alargado, crasssa, margem inteira, estípula.&nf;; Floresta Ombrófila Densa.","HUESB000007522",NA,NA,"540",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2021-04-08 17:12:31-03","UESB","HUESB","7536","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Guedes, M.L.S.","2020","07","25","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2012","03","30","Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056","-39.637139","-13.717056","Árvore. Folhas simples, alternas, gema axilar, margem inteira, crassas.&nf;; Floresta Ombrófila Densa.","HUESB000007536",NA,NA,"554",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2021-04-08 17:12:31-03","UESB","HUESB","12357","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Guedes, M.L.","2017","09",NA,"Guedes, M.L.; Barros, JS da H; Sales, C.; Barreto, T.S.; Barros, JS da H; Sales, C.; Barreto, T.S.","2017","06","30","Brasil","Bahia","Uruçuca","Serra Grande, Cabruca","-39.283333","-14.583333","-39.283333","-14.583333","Árvore ca de 30 m de alt. c/ saponemas. Folha coriácea, discolores. Fruto cápsula muricada.; Floresta Ombrófila em estado Secundário.","HUESB000012357",NA,NA,"25838",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2021-04-08 17:12:31-03","UESB","HUESB","2347","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Guedes, M.L.S.","2020","07","25","Macedo, G.E.L.; A.F. Souza, B.L.; A.F. Souza, B.L.","2004","08","03","Brasil","Bahia","Jequié","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.","-41.072222","-13.966667","-41.072222","-13.966667","Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata. Exudado incolor abundante. Ind. 2196. UTM: 8457360.; Árvore de 13m. Folhas simples, opostas, cruzadas, discolor e crassas. Material estéril.; Flor","HUESB000002347",NA,NA,"1078",NA,NA,NA,"Dicotyledoneae",NA,"755","755",NA,NA,NA,NA,NA,NA,NA
"1072","2019-07-02 15:55:21-03","UEM","HUEM","2100","S","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"M.A. de Assis","1991","02","20","Brasil","Mato Grosso do Sul",NA,"Margem do Canal Corutuba",NA,NA,NA,NA,"Árvore com cerca de 6,0m; frutos marrons avinhados.","HUEM000003683","HUEM000003683",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2019-07-02 15:55:21-03","UEM","HUEM","15994","S","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","K.K.Kita","2007","08",NA,"A.C. Fontana; K.K.Kita","2007","07","02","Brasil","Paraná","Maringá","Parque do Ingá., Próximo ao zoológico.","-51.916667","-23.416667","-51.916667","-23.416667","Árvore; ca. 14m; frutos imaturos de col. verde, maduros de col. marrom.","HUEM000018910",NA,NA,"304",NA,NA,NA,NA,NA,"530","530",NA,NA,NA,NA,NA,NA,NA
"1074","2021-03-01 12:13:37-03","UEM","HUEM","21344","S","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","G.F.Pereira","2011","10",NA,"L.M.Garcia; Bento Fernandes, CE; J.M.Garcia","2011","08","25","Brasil","Mato Grosso do Sul","Batayporã","canal Baía","-53.339167","-22.737222","-53.339167","-22.737222","Arbórea, cerca de 20m da altura; frutos imaturos coloração bordo; na margem; área afetada pelas geadas.","HUEM000029618",NA,NA,"734",NA,NA,NA,NA,NA,"235","235",NA,NA,NA,NA,NA,NA,NA
"1075","2021-03-01 12:13:37-03","UEM","HUEM","3552","S","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"M.B. Romagnolo","1996","05","30","Brasil","Mato Grosso do Sul","Taquarussu","Rio Paraná, Margem direita (área 2).","-53.387908","-22.810169","-53.387908","-22.810169","Material vegetativo; arbórea.","HUEM000029619",NA,NA,"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
