"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"436","2020-04-07 16:32:08-03","IAC","IAC","23355","S","Plantae","Solanaceae-8.Solanoideae","Solanum","agrarium","Solanum agrarium","Sendtn.","M.C. Souza","1977","01","07","A. Rocha","1976","07","07","Brasil","Bahia","Santaluz",NA,"-39.3747","-11.2558","-39.3747","-11.2558",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,"Nome popular: Melancia da praia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-04-07 16:32:47-03","IAC","IAC","52397","S","Plantae","Solanaceae-8.Solanoideae","Solanum","agrarium","Solanum agrarium","Sendtn.","J.R. Stehmann & L.L. Giacomin","2011","09","25","J. Paula-Souza; R. Tsuji & F.M.A. Peixoto","2009","07","25","Brasil","Bahia","Juazeiro","Estrada para Sobradinho","-40.661944","-9.557222","-40.661944","-9.557222",NA,NA,NA,NA,NA,NA,"10192",NA,NA,"Coordenadas originais do material: 40°39#?#43,4W , 09°33#?#26,0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-07-23 12:23:11-03","CEPLAC","CEPEC","26640","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"Grupo Pedra do Cavalo",NA,NA,NA,"Grupo Pedra do Cavalo","1980","06","01","Brasil","Bahia","CACHOEIRA","Barragem de Bananeiras. Vale dos Rios Paraguacu e Jacuipe.","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,NA,"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1980",NA,NA
"439","2020-07-23 12:23:11-03","CEPLAC","CEPEC","26966","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"Ma. de F. Agra",NA,NA,NA,"Grupo Pedra do Cavalo","1980","06","01","Brasil","Bahia","CACHOEIRA","Estação da EMBASA. Vale dos Rios Paraguacu e Jacuipe.","-39.083333","-12.533333","39W5'","12S32'",NA,NA,NA,NA,NA,NA,"132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/11/1994",NA,NA
"440","2020-07-23 12:23:11-03","CEPLAC","CEPEC","47495","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"Ma. de F. Agra",NA,NA,NA,"R. M. Harley","1988","12","12","Brasil","Bahia","RIO DE CONTAS","7Km da cidade, na beira da estrada p/ Livramento do Brumado","-41.833333","-13.633333","41W50'","13S38'",NA,NA,NA,NA,NA,NA,"27126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10/11/1994",NA,NA
"441","2020-07-23 12:23:11-03","CEPLAC","CEPEC","36894","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"M. Nee",NA,NA,NA,"L. R. Noblick","1985","03","12","Brasil","Bahia","IAÇÚ","18Km aleste de Iaçu, seguindo a ferrovia. Faz. Suibra.","-40.116667","-12.716667","40W7'","12S43'",NA,NA,NA,NA,NA,NA,"3561",NA,NA,"<ll>dwc_commonname:</ll> Melancia-da-praia",NA,NA,NA,NA,NA,NA,NA,"30/12/1986",NA,NA
"442","2020-07-23 12:23:11-03","CEPLAC","CEPEC","132645","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"J. R. Stehmann",NA,NA,NA,"K. Cruz","2009","12","12","Brasil","Bahia","CONTENDAS DO SINCORÁ","FLONA.",NA,"-13.923889","41W6'88","13S55'26",NA,NA,NA,NA,NA,NA,"28",NA,NA,"<ll>dwc_commonname:</ll> Melancia-da-praia",NA,NA,NA,NA,NA,NA,NA,"13/12/2012",NA,NA
"443","2020-07-23 12:23:11-03","CEPLAC","CEPEC","72865","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"Ma. de F. Agra",NA,NA,NA,"L. P. de Queiroz","1995","04","13","Brasil","Bahia","castro alves","Faz. Marimbondo.","-39.4282989501953","-12.7656002044678",NA,NA,NA,NA,NA,NA,NA,NA,"4322",NA,NA,NA,"26883","auto",NA,NA,NA,NA,NA,"30/03/1999",NA,NA
"444","2020-07-23 12:23:11-03","CEPLAC","CEPEC","75314","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"Ma. de F. Agra",NA,NA,NA,"G. Hatschbach","1999","04","28","Brasil","Bahia","MACAÚBAS","Estrada p/ Canatiba, subida da Serra Poção.","-42.698600769043","-13.0193996429443",NA,NA,NA,NA,NA,NA,NA,NA,"65106",NA,NA,NA,"71420","auto",NA,NA,NA,NA,NA,"30/12/1996",NA,NA
"445","2020-07-23 12:23:11-03","CEPLAC","CEPEC","40460","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"Ma. de F. Agra",NA,NA,NA,"G. C. P. Pinto","1983","10","08","Brasil","Bahia","CANDEIAS",NA,"-38.5505981445312","-12.667799949646",NA,NA,NA,NA,NA,NA,NA,NA,"345",NA,NA,NA,"17657","auto",NA,NA,NA,NA,NA,"10/11/1994",NA,NA
"446","2020-07-23 12:23:11-03","CEPLAC","CEPEC","79269","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,"Ma. de F. Agra",NA,NA,NA,"E. A. Rocha","1981","07","29","Brasil","Paraíba","cachoeira dos indios","Sitito Pedras Pretas, propriedade do Sr. A. G. da Nobrega.","-38.6741981506348","-6.92693996429443",NA,NA,NA,NA,NA,NA,NA,NA,"287",NA,NA,NA,"13841","auto",NA,NA,NA,NA,NA,"30/12/1999",NA,NA
"447","2020-07-23 12:23:11-03","CEPLAC","CEPEC","101298","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium",NA,"J. R. Stehmann",NA,NA,NA,"J. G. Jardim","2004","03","17","Brasil","Rio de Janeiro","NITERÓI","Distrito de Itaipus. Morro das Andorinhas, trilha que leva ao topo.","-43.9","-21.7","43W54'","21S42'",NA,NA,NA,NA,NA,NA,"4245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2007",NA,NA
"448","2021-04-08 17:13:16-03","UESB","HUESB","8092","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Sampaio, V.S.","2015","02","20","Souza, R.S.; Silva, G.S.; Silva, G.S.","2012","12","13","Brasil","Bahia","Ipiaú","Centro de Recuperação Impacto","-39.661556","-14.1835","-39.661556","-14.1835",NA,NA,"HUESB000008092",NA,"Dicotyledoneae",NA,"123",NA,NA,"Herbácea. Folhas simples, alternas, membranáceas. Flores verde claro. Frutos imaturos, verde esbranquiçado. Presença de espinhos.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2016-08-23 09:46:07-03","NHMLondon","NHM-LONDON-BOT","BM000935173","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1976","10","27","Henry Nicholas Ridley; b.1855; d.1956; Ridl.; Thomas Simcox Lea; b.1857; d.1939; George A. Ramage; b","1887","07","21","Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4341087",NA
"450","2016-08-23 09:46:07-03","NHMLondon","NHM-LONDON-BOT","BM000935174","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1976","10","27","David Lockhart; d.1846; Lockh.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344336",NA
"451","2016-08-23 09:46:07-03","NHMLondon","NHM-LONDON-BOT","BM000935169","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1977","03","12","Anon.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344333",NA
"452","2016-08-23 10:22:57-03","NHMLondon","NHM-LONDON-BOT","BM000935170","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Harley Nee; b.1947; M.Nee","1990",NA,NA,"Raymond Mervyn Harley; Royal Botanic Gardens; b.1936; Harley; Brian Leslie Stannard; b.1944; Stannar","1988","12","12","Brasil","Bahia",NA,"7 km da cidade na estrada para Livramento do Brumado.","-41.833333","-13.633333","-41.833333","-13.633333",NA,NA,NA,NA,NA,NA,"27126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4338335",NA
"453","2016-08-23 10:22:57-03","NHMLondon","NHM-LONDON-BOT","BM000935171","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1977","03","12","George Gardner; b.1812; d.1849; Gardner","1898","05","01","Brasil","Pernambuco",NA,"brejos de latitude de Pernambuco, Sao Vicente Ferrer, Mata do Estado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5451247",NA
"454","2016-08-23 09:46:07-03","NHMLondon","NHM-LONDON-BOT","BM000935172","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1977","03","12","David Lockhart; d.1846; Lockh.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344334",NA
"455","2016-08-23 09:46:07-03","NHMLondon","NHM-LONDON-BOT","BM000935177","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1977","03","12","William Swainson; b.1789; d.1855; Swainson",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344338",NA
"456","2016-08-23 09:46:07-03","NHMLondon","NHM-LONDON-BOT","BM000935178","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1977","03","12","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344339",NA
"457","2016-08-23 09:46:07-03","NHMLondon","NHM-LONDON-BOT","BM000935339","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Michael (Mike) Nee; b.1947; M.Nee","1977","03","12","Julius Philip Benjamin von Rohr; b.1737; d.1793; Rohr",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344391",NA
"458","2016-08-23 09:46:10-03","NHMLondon","NHM-LONDON-BOT","BM000942763","S","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Sandra (Sandy) Diane Knapp; b.1956; S.Knapp","2008",NA,NA,"Anon.",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4344515",NA
"459","2020-11-12 17:03:35-03","UEL","FUEL","41057","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","2004","09",NA,"Cardoso, D","2004","07","12","Brasil","Bahia","Tucano","Povoado Bizamum, ca. 23 km de tucano","-38.985","-10.908611","-38.985","-10.908611","291","291",NA,NA,"Tracheophyta","Solanales","162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-11-12 17:03:35-03","UEL","FUEL","38246","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","2004","09",NA,"Pereira, AC; França, F; Melo, E; Lucca, CF; Ribeiro, PL; et al.","2003","08","12","Brasil","Bahia","Feira de Santana","João Durval, Distrito, distrito","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","17",NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-11-12 17:03:35-03","UEL","FUEL","32904","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Miranda, AM","2007","01",NA,"Miranda, AM; Oliveira, LO; Pitrez, S; Andrade-Ferreira, RC; Escarião, P","1998","06","06","Brasil","Pernambuco","Serra Talhada","Saída da estrada da UFRPE","-38.2983016967773","-7.99194002151489",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","2682",NA,NA,NA,"55090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-01 15:11:04-03","UnB","UB","171341","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Carvalho, LF","1978","01",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1964","01","14","Brasil","Minas Gerais",NA,"Ca. 29km SW of Diamantina on road to Gouveia.",NA,NA,NA,NA,"1300","1300",NA,NA,"Dicotyledoneae",NA,"21896","Southern America",NA,"Herb ca. 20cm tall. Fruit green, maturing orange.; Disturbed ground. Rocky slopes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-01 15:11:04-03","UnB","UB","171342","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Carvalho, LF","1978","01",NA,"Irwin, HS; Harley, RM; Onishi, E","1971","01","15","Brasil","Minas Gerais",NA,"Ca. 35km E of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"1850","1850",NA,NA,"Dicotyledoneae",NA,"30419","Southern America",NA,"Herb to ca. 50cm tall, with spinose leaves. Corolla white; stamens yellow. Fruit yellow-orange.; Upper shrub-covered slopes of Serra Piedade, with iron-rich rocks and gravel, the soil restricted to crevices and pockets.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-01 15:11:04-03","UnB","UB","171343","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Carvalho, LF","1978","01",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","02","20","Brasil","Minas Gerais",NA,"Ca. 18km west of Grão Mogol.",NA,NA,NA,NA,"950","950",NA,NA,"Dicotyledoneae",NA,"23646A","Southern America",NA,"Erect subshrub ca. 1.5m tall. Corolla lavender; stamens yellow. Fruit green, maturing red.; Sandy cerrado with outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-01 15:11:04-03","UnB","UB","215254","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Munhoz, CBR; Silva, N; Moreira, TB; Silvestre, LFV; Chaves, DA; Furtado, MTR; Nogueira, JS","2013","11","07","Brasil","Goiás","São Domingos","Parque Estadual de Terra Ronca","-46.289667","-13.61225","-46.289667","-13.61225",NA,NA,NA,NA,"Dicotyledoneae",NA,"7744","Southern America",NA,"Subarbusto, 40 cm, espinhos na folha e no caule; Mata de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-01 15:11:04-03","UnB","UB","90097","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Carvalho, LF",NA,NA,NA,"Irwin, HS","1969","02","19","Brasil",NA,NA,"Ca. 10km west of Grão Mogol, road to Cristália.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"23582","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:11:04-03","UnB","UB","90098","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Carvalho, LF","1978","01",NA,"Irwin, HS","1971","03","24","Brasil",NA,NA,"Ca. 10km N of Alto Paraíso.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"33085","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:11:04-03","UnB","UB","171344","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1998","04",NA,"Bandeira, FP","1995","07","02","Brasil","Bahia","Glória","Brejo do burgo, roça de lelo.","-38.2546997070312","-9.33806037902832",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"217","Southern America",NA,"Erva decumbente. Folhas membranáceas, discolores; acúleos nas folhas e no caule. Frutos imaturos verdes variegados.; Solo arenoso; pasto.","51769","auto",NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:11:06-03","UnB","UB","180320","PreservedSpecimen","Plantae","Solanaceae","Solanum","gracile","Solanum gracile","Sendtn.","Fernández-Alonso, JL","2012",NA,NA,"Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","2012","05","10","Brasil","Minas Gerais",NA,"Region de Ouro Preto, vía a Ouro Blanco, puente junto a la carretera","-43.561389","-20.439444","-43.561389","-20.439444","1246","1246",NA,NA,"Dicotyledoneae",NA,"1471","Southern America",NA,"Plantas colectadas en alcohol; . Fruto maduro negro.; Bosque secundario sobre suelos rojos arcillosos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-11-27 11:34:20-03","UFU","HUFU","72693","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Giacomin, L.L.","2008",NA,NA,"Silva, J.M.; Ribas, O.S.","2007","04","14","Brasil","Minas Gerais","Nova Porteirinha","Torre da CEMIG","-43.3005981445312","-15.8024997711182",NA,NA,NA,NA,"HUFU00069277","HUFU00069277",NA,NA,"5680",NA,NA,"Ereta, flor alva, estames amarelos.; Cerrado","21346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-08-20 20:42:15-03","UFSC","FLOR","29463","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Kinupp, V.F.; Vignoli-Silva, M.","2005",NA,NA,"Kinupp, V.F.","2005","10","25","Brasil","Rio Grande do Sul","Viamão","ISLA sementes Ltda., mata atrás da Sede margeando o lago Guaíba, Itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"FLOR0029463",NA,NA,"Solanales","3030",NA,NA,"subarbusto, flor branca, anteras amarelas, Fruto Imaturo, , 0,8m altura. Folhas com face superior verde brilhante e glabra e face inferior pilosa (pelos lanosos amarronzados). Espécie ameaçada de extinção (em perigo). Exsicata recebid","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-01-31 10:39:43-03","IFAM","EAFM","6346","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Kinupp, V.F.; Vignoli-Silva, M.","2005","10","25","Kinupp, V.F.","2005","10","25","Brasil","Rio Grande do Sul","Viamão","Itapuã, ISLA Sementes LTDA; mata atrás da Sede margeando o lago Guaíba.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,"3030",NA,NA,"; DESC: Subarbusto; 0,80 m; flores brancas com anteras amarelas; folhas com face superior verde brilhante e glabra e face inferior pilosa (pelos lanosos amarronzados); espécie ameaçada de extinção (em perigo); sub-bosque; solo arenoso.","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-01-31 10:39:43-03","IFAM","EAFM","6346","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Kinupp, V.F.; Vignoli-Silva, M.","2005","10","25","Kinupp, V.F.","2005","10","25","Brasil","Rio Grande do Sul","Viamão","Itapuã, ISLA Sementes LTDA; mata atrás da Sede margeando o lago Guaíba.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,"3030",NA,NA,"; DESC: Subarbusto; 0,80 m; flores brancas com anteras amarelas; folhas com face superior verde brilhante e glabra e face inferior pilosa (pelos lanosos amarronzados); espécie ameaçada de extinção (em perigo); sub-bosque; solo arenoso.","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-03-04 15:46:45-03","IF","SPSF","04804","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium",NA,NA,NA,NA,NA,"J.C. Moraes","1954","12","28","Brasil","PE","Nazaré da Mata",NA,"-35.2277984619141","-7.74167013168335",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales","1036","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","9456","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"475","2021-03-04 15:46:45-03","IF","SPSF","05470","PreservedSpecimen","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium",NA,NA,NA,NA,NA,"J.C. Sacco","1955","05","09","Brasil","RS","Pelotas","Horto Botânico","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales","391a","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","51462","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"476","2014-10-09 13:58:34-03","UHH","HBG","511401","S","Plantae","Solanaceae","Solanum","argillicolum","Solanum argillicolum","Dunal",NA,NA,NA,NA,"Salzmann, P.",NA,NA,NA,"Brazil",NA,NA,"Bahia (Brésil) in argillosis",NA,NA,NA,NA,NA,NA,"HBG511401","HBG511401",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA
"477","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"Habitat in agris prov. Piauhiensis",NA,NA,NA,NA,NA,NA,NA,"P10P0N0005",NA,NA,"s.n.","Southern America",NA,"floretque Majo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,"P10P0N0003",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince",NA,NA,NA,"Brazil","Bahia",NA,"In arenosis camporum prov. Bahiensis",NA,NA,NA,NA,NA,NA,NA,"P10P0N0003",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solanum","chloranthum","Solanum chloranthum","DC.",NA,NA,NA,NA,"Sprengel, CPJ",NA,NA,NA,"Brazil",NA,NA,"In Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-02-08 12:45:45-03","UFRGS","ICN","185436","S","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Mentz, LA",NA,NA,NA,"Matzenbacher, NI","2005","06","26","Brasil","RS","Guaíba","Fazenda São Maximiano, BR-116 km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00035563",NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,"Subarbusto 0,50m altura; Solo úmido numa mata rala de Pinus taeda L.","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-02-08 12:45:45-03","UFRGS","ICN","140865","S","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Mentz, LA","2016","06",NA,"Sobral, M","1988","01",NA,"Brasil","RS","Guaíba","Mariana Pimentel","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"ICN00035562",NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,"Espécie ameaçada de extinção (Em perigo).; erva-subarbusto. 0,5 m, int. mata, flores brancas; int. mata","28343","auto",NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-02-08 12:45:43-03","UFRGS","ICN","101616","S","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Mentz, LA","1998","07","13","Salazar, H","1993","10","21","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"ICN00035571",NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-02-08 12:45:45-03","UFRGS","ICN","140866","S","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Mentz, LA; Vendruscolo, GS","2006","07","11","Sobral, M","1982","04",NA,"Brasil","RS","Porto Alegre","Morro do coco","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00035566",NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,"Espécie ameaçada de extinção (Em perigo).","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-02-08 12:45:45-03","UFRGS","ICN","170187","S","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.","Grings, M",NA,NA,NA,"Grings, M","2011","08","21","Brasil","RS","Porto Alegre","Morro São Pedro Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00035565",NA,"Dicotyledon",NA,"1444","América do Sul",NA,"sub-arbusto com frutos verde-claros; em sub-bosque de mata de mirtáceas em topo de morro","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
