"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"153","2019-02-27 14:02:37-03","UFSJ","HUFSJ","3641","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Reginato, M","875","2008","01","07",NA,"Brasil","Paraná","Antonina","Rio Cachoeira, PR 405 Km 5. Floresta Ombrófila Densa.","-48.7118988037109","-25.4286003112793",NA,"Arbórea 8m com botões alvos.","HUFSJ003641",NA,"Sobral, M",NA,NA,"38300","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-02-27 14:02:37-03","UFSJ","HUFSJ","2328","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Reginato, M","875","2008","01","07",NA,"Brasil","Paraná","Antonina","RPPN Rio cachoeira. PR 405, Km 5, floresta Ombrófila densa.","-48.7118988037109","-25.4286003112793",NA,"Arbórea, 8m com botões alvos.","HUFSJ002328",NA,"Sobral, M",NA,NA,"38300","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-04 17:29:55-03","UEM","HUEM","11067","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","W. Maschio; Sorares, A","250","1996","08","19",NA,"Brasil","Paraná","Guaraqueçaba","Coletado no atalho da estrada Correntão, Floresta Ombrófila Densa Atlântica.","-48.3288993835449","-25.3066997528076",NA,"Árvore; 15 m de altura; diâmetro de 35 cm; frutos maduros alaranjados e pequenos com diâmetro de 3 a 4 mm; casca marrom.",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-12 17:01:48-03","UEL","FUEL","28076","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","Berg","Maschio, W; Soares, A","250","1996","08","19",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"FUEL007489",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-01 15:05:09-03","UnB","UB","214970","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","Berg","Barboza, E; Brotto, ML; Silva, JM","3971","2013","07","17","Southern America","Brasil","Paraná ","Guaraqueçaba","RPPN Salto Morato, trilha da cachoeira do bracinho","-48.278889","-25.164444",NA,"Árvore de 15m, frutos imaturos verdes; Floresta Ombrófila Densa Submontana",NA,NA,"Barboza, E","205","205",NA,NA,"2013",NA,"07","30","-48.278889","-25.164444",NA,NA,NA,NA,NA
"158","2019-10-03 10:04:20-03","UFSCar","SORO","6913","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R. Lourenço & E. Lucas",NA,"16","2017","09","19",NA,"Brasil","São Paulo","Tapiraí","Legado das Águas - Reserva Votorantim - Trilha do Botudo.","-73.660611","-25.139167",NA,"Árvore, aproximadamente 8m. Coletado próximo a trilha principal. Tronco liso pardo.",NA,NA,NA,"358","358",NA,NA,NA,NA,NA,NA,"73°39'38,2W","25°08'21,00S",NA,NA,NA,NA,NA
"159","2020-08-20 14:58:12-03","UFSC","FLOR","41550","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Cardoso, J.H.; Anjos, A.","87","1996","01","03",NA,"Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,"árvore, 4m altura. Parcela 4. Subida do morro.","FLOR0041550",NA,"Sobral, M.","200","200","15407","auto","2017",NA,"02","24",NA,NA,NA,NA,NA,NA,NA
"160","2020-08-20 14:58:12-03","UFSC","FLOR","41722","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Cardoso, J.H.; Anjos, A.","11","1995","10","31",NA,"Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,"árvore, 6m altura, fruto imaturo, verde. Parcela 4 - subida do morro.","FLOR0041722",NA,"Sobral, M.","200","200","15407","auto","2017",NA,"02","24",NA,NA,NA,NA,NA,NA,NA
"161","2020-08-20 14:58:12-03","UFSC","FLOR","41723","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Cardoso, J.H.; Anjos, A.","56","1995","11","29",NA,"Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,"árvore, 4m altura. Parcela 4.","FLOR0041723",NA,"Sobral, M.","200","200","15407","auto","2017",NA,"02","24",NA,NA,NA,NA,NA,NA,NA
"162","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in silvis arenosis prope Porto d'Estrella e fluv. Inhumerim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:43:45-03","UFRGS","ICN","066903","S","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","cf. strigipes","Calyptranthes cf. strigipes","O.Berg","Sobral, M; Folli, DA","4752","1986","03",NA,"América do Sul","Brasil","ES","Linhares","Reserva da Floresta Rio Doce","-40.0722007751465","-19.3910999298096",NA,"Arbusto 1,8 m, frutos maduros negros, casca lisa; Em beira de estrada.",NA,NA,"Sobral, M",NA,NA,"48094","auto","1986",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:43:46-03","UFRGS","ICN","001913","S","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O. Berg","Reitz; Klein","3659","1956","09","07","América do Sul","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,"Lenho na xiloteca. Doação da Universidade Federal de Santa Catarina; Arvore com 15 m de altura. Fruto imaturo, verde, 6 mm diametro; Mata",NA,NA,"Sobral, M",NA,NA,"31105","auto","1985",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:43:46-03","UFRGS","ICN","084658","S","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O. Berg","Hatschbach, G","41780","1978","12","14","América do Sul","Brasil","PR","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,"Xiloteca. Doação do Museu Botânico Municipal de Curitiba; Arvore 8 m, flores alvas; Mata pluvial",NA,NA,"Hatschbach, G",NA,NA,"38300","auto","1979",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:43:46-03","UFRGS","ICN","120376","S","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O. Berg","Sobral, M; Attili, D","6946","1991","04",NA,"América do Sul","Brasil","SP","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,"Arredores do rio Guilherme; arvoreta 6-8m, em interior de mata; flores brancas.",NA,NA,"Sobral, M",NA,NA,"21922","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-08-26 10:49:52-03","MCN-FZBRS","HAS","94658","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Molz, M.","s.n.","2017","01",NA,NA,"Brasil","Santa Catarina","Joinville","Piraí","-49.00819","-26.29416",NA,"Árvore com aprox. 12 metros de altura. Datum WGS84.","HAS0094658",NA,"Molz, M.","118","118",NA,NA,"2017",NA,NA,NA,"-49,0081900","-26,2941600",NA,NA,NA,NA,NA
"168","2019-11-21 10:11:05-03","IBt","SP","330285","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Sanchez, M; et al.","1339","1997","05","29",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, mata atlântica de encosta, Morro do Corisco","-44.816944","-23.3025",NA,"Árvore 884 com 24m alt., final de floração","SP056337","SP056337","Kawasaki, ML","600","600",NA,NA,"1998",NA,NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,NA
"169","2019-11-21 10:11:05-03","IBt","SP","334075","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Ivanauskas, NM","425","1995","09","28",NA,"Brasil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski, floresta atlântica","-47.876944","-24.675833",NA,"Árvore 4,5m alt., casca externa rosa, fissurada, longitudinalmente, frutos vermelhos","SP056339","SP056339","Kawasaki, ML",NA,NA,NA,NA,"1996",NA,"10","08","-47.876944","-24.675833",NA,NA,NA,NA,NA
"170","2019-11-28 09:18:17-03","IBt","SP","309945","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Melo, MMRF; Rossi, L","1248","1994","12","07",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Kawasaki, ML",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-21 10:11:05-03","IBt","SP","308840","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Bernacci, LC; et al.","1046","1995","01","10",NA,"Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,"SP056338","SP056338","Kawasaki, ML",NA,NA,"17990","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-08-16 16:41:33-03","GH","HU-HERB","GH 00068932","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O. Berg","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,"Prope Porto Estrella et Ynhumerion",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,"undetermined"
"173","2014-09-23 10:58:54-03","G","G","G00301886","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O. Berg","Riedel, L.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=235940&base=img&lang=en","G00301886","G00301886","Araujo, A. C. & E. Lucas",NA,NA,NA,NA,"2011",NA,"01","01","-53.08972222","-10.77305556","HOLOTYPUS of Calyptranthes strigipes O. Berg",NA,NA,NA,NA
