"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"146","2017-11-24 14:11:41-02","UFLA","ESAL","19088","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","L.C.S. Assis; M. S. Magalhães; G.E. P. Silva","508",NA,NA,NA,NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"árvore; 16,m; ;; floresta",NA,NA,"L. C. S. Assis; A . S. M. Valente","7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-11-24 14:11:41-02","UFLA","ESAL","4329","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Domingos, DQ","02",NA,NA,NA,NA,"Brasil","Minas Gerais","Coqueiral","Frag.Pedrinho","-45.440601348877","-21.1893997192383","10","10",NA,"árvore; 6 m; ;; floresta",NA,NA,"D.Q.Domingos","16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-11-24 14:11:41-02","UFLA","ESAL","25280","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Naves, RP","81",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,NA,NA,"árvore; 5m; ;; floresta",NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-11-24 14:11:41-02","UFLA","ESAL","12524","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,"árvore; 10,0; creme;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-11-24 14:11:41-02","UFLA","ESAL","12525","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Vilela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,"árvore; 8,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2018-10-09 16:31:52-03","UFLA","ESAL","12927","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Mello J. M.; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"árvore; 4,0; ;; floresta",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-10-09 16:31:52-03","UFLA","ESAL","17662","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Souza, JS","67",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-10-09 16:31:52-03","UFLA","ESAL","19561","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Machado, ELM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"Ary Teixeira de Oliveira-Filho",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"154","2017-11-24 14:11:41-02","UFLA","ESAL","20376","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Ca","Pião",NA,NA,"1","1",NA,"; 12 m; ; roxo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2017-11-24 14:11:41-02","UFLA","ESAL","14301","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","E.Tameirão Neto; M.S. Werneck","782",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Porto Velho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,"M.Sobral","22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2017-11-24 14:11:41-02","UFLA","ESAL","4336","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Domingos, DQ","01",NA,NA,NA,NA,"Brasil","Minas Gerais","Coqueiral","Frag.Pedrinho","-45.440601348877","-21.1893997192383","9","9",NA,"árvore; 7 m; ;; floresta",NA,NA,"D.Q.Domingos","16658","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-11-24 14:11:41-02","UFLA","ESAL","16876","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Botrel, RT","142",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2018-10-09 16:31:52-03","UFLA","ESAL","21088","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Silva, AF; João A.; Ademir F.; Alessandra O","494",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"árvore; 8m; ; tipo drupa",NA,NA,"Alessandra da S. Lambert","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-11-24 14:11:41-02","UFLA","ESAL","16467","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Rodrigues, LA; et al.","389",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,"árvore; 6 m; ;; floresta",NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2017-11-24 14:11:41-02","UFLA","ESAL","17168","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Carvalho, WAC","115",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1","1",NA,"árvore; 10 m; ;; floresta",NA,NA,"Oliveira Filho, A T","15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2017-11-24 14:11:41-02","UFLA","ESAL","10053","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Melo, PHA; Pelliicciotti, AS; Gomes, DJS","2977",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, Fontanário São José à entrada para a Pedra Balão","-46.5614013671875","-21.7877998352051",NA,NA,NA,"árvore; ; ; imaturo verde; floresta",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2017-11-24 14:11:41-02","UFLA","ESAL","25084","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Augusto Gabriel","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,NA,"; ; ;; floresta",NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-06-10 10:11:14-03","FZB-BH","BHZB","6235","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiaefolia","Calyptranthes clusiaefolia",NA,"Echternacht, L.A.","210","2004","01","25",NA,"Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Doação BHCB 95461. Com duplicata.Borda da mata",NA,NA,"M.Sobral","18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-06-10 10:11:14-03","FZB-BH","BHZB","6108","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiaefolia","Calyptranthes clusiaefolia",NA,"Echternacht, L.A.","503","2004","06","18",NA,"Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Com duplicata.",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-01-26 13:56:37-03","IMA","MAC","6091","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","E.P.Heringer; et al.","6213","1981","02","17",NA,"Brasil","Distrito Federal","Brasília","Bacia do rio São Bartolomeu, altos do corrégo Papuda, margem esquerda.","-48.535278","-16.309167",NA,NA,NA,"Árvore com ca. de 6m de altura. Rami ficada desde a base, folhas discolores, cálice ferugíneo. Estame c/ filetes marrons e anteras alvas, estiletes persistente.","MAC0006091","MAC0006091","M.Sobral",NA,NA,"-48.535278","-16.309167","2004",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-17 14:34:36-03","UTFPR-SL","SHPR","1053","PreservedSpecimen","Plantae","Anthophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg.","Biral, L. | G. Marcusso","2189","2020","07","18","América do Sul","Brasil","São Paulo","São Manuel","Fazenda Nossa Senhora da Conceição.","-48.549294","-22.748706",NA,NA,"exsicata","Árvore, 4 m de altura, frutos imaturos verdes.Habitat: Floresta Estacional Semidecidual","SHPR001053",NA,"Biral, L.",NA,NA,"48°32'57.46 W","22°44'55.34 S","2020","07",NA,NA,NA,NA,NA,NA
"167","2021-03-17 14:34:36-03","UTFPR-SL","SHPR","1299","PreservedSpecimen","Plantae","Anthophyta",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg.","Biral, L.","2371","2020","11","04","América do Sul","Brasil","São Paulo","Agudos","Fazenda Monte Alegre.","-48.958333","-22.449722",NA,NA,"exsicata","Arvoreta, frutos enegrecidos.Habitat: Floresta estacional semidecidual.","SHPR001299",NA,"L. Biral",NA,NA,"48°57'30 W","22°26'59 S","2020","11",NA,NA,NA,NA,NA,NA
"168","2021-02-25 10:13:02-03","CVRD","CVRD","2147","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Folli, D.A.","849","1989","01","10","América do Sul","BRASIL","BA","Porto Seguro","Ao lado direito da Parcela de Produção Sustentada.","-39.0647010803223","-16.4496994018555",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga dorsal","CVRD002147",NA,"Wagner, M.A.","68835","auto",NA,NA,"2019","12","Magnoliopsida",NA,NA,"02",NA,NA
"169","2021-02-25 10:13:02-03","CVRD","CVRD","2873","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Menandro, M.S.","255","1990","07","30","América do Sul","BRASIL","MG","Rio Vermelho","Árvore 33 da parcela C4 do Ensaio de Manejo florestal.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Folhas discolores com face inf. mais clara, amarelada, pouco pélosa, com cálice persistente avermelhado. <ll>dwc_commonname:</ll> Batinga dorsal","CVRD002873",NA,"Marcos Sobral","26996","auto",NA,NA,"2006","08","Magnoliopsida",NA,NA,"25",NA,NA
"170","2021-02-25 10:13:02-03","CVRD","CVRD","2041","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Menandro, M.S.","128","1990","07","30","América do Sul","BRASIL","MG","Rio Vermelho","Árvore em mata secundária.","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Folhas discolores com face dorsal verde e vental amarelada, com pilosidade ferrugínea. <ll>dwc_commonname:</ll> Batinga dorsal","CVRD002041",NA,"Marcos Sobral","26996","auto",NA,NA,"2006","08","Magnoliopsida",NA,NA,"25",NA,NA
"171","2021-02-25 10:13:02-03","CVRD","CVRD","14639","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Guillaumon, J.R.",NA,"2002","02","04","América do Sul","BRASIL","SP","Vinhedo","Material sob regitros tombo n° 29889, SPSF","-46.9700012207031","-23.0300006866455",NA,NA,NA,"Condominio estancia da marambaia, rua marilia, área preservada, sub bosque. <ll>dwc_commonname:</ll> Batinga dorsal","CVRD014639",NA,"O.T. Aguiar","9595","auto",NA,NA,"2002","02","Magnoliopsida",NA,NA,"01",NA,NA
"172","2021-03-01 11:49:25-03","UFPE","UFP","58288","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clussifolia","Calyptranthes clussifolia","O. Berg.","Landim, M; Moura, D","800","1996","01","08",NA,"Brasil","Sergipe","Santa Luzia do Itanhi",NA,"-37.448299407959","-11.3507995605469",NA,NA,NA,"Arvoreta 3,5mt de al. presença de flores.","UFP058288",NA,"Proença, C","26417","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 11:49:25-03","UFPE","UFP","58382","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg.","Araújo, D; Araújo, AA; Marques, JS; Melo, A","157","2007","02","15",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.986944","-7.725556",NA,NA,NA,"Árvoreta de ca. de 10 mt de alt.. Botões florais ferrúgineos.; Borda da mata.","UFP058382",NA,"Araújo, D",NA,NA,"-34.986944","-7.725556","2007","02",NA,NA,NA,"25",NA,NA
"174","2020-09-12 05:00:02-03","US","US","2430278","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","J. A. Steyermark","89725","1961","10","17","South America - Neotropics","Venezuela","Aragua",NA,"Parque Nacional Henry Pittier: rich forest on southwest-facing side of mountain, bordering quebrada above Guamitas, along trail between Guamitas and La Mesa.",NA,NA,"950","1150",NA,NA,"US03052979","US03052979_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","2958094","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","E. P. Heringer","5998","1981","1","19","South America - Neotropics","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01894825","US01894825_01 US01894825_02",NA,"70570","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","2958093","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","E. P. Heringer","6213",NA,NA,NA,"South America - Neotropics","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu, altos do córrego Papuda, margem esquerda","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01894823","US01894823_01 US01894823_02",NA,"70570","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","2579704","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","M. Kuhlman","1926","1949","7","19","South America - Neotropics","Brazil","São Paulo","Monte Alegre do Sul","Fazenda Figueira","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"US01894829","US01894829_01 US01894829_02",NA,"11114","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","3095297","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","H. S. Irwin","12437","1966","2","9","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 20km W. of Veadeiros",NA,NA,"1000",NA,NA,NA,"US01894827","US01894827_01 US01894827_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","3708681","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","W. Meier & N. Flauger","16929","2010","12","28","South America - Neotropics","Venezuela","Yaracuy",NA,"Distrito Nirgua, sursuroeste de Nirgua: entre el Picacho de Nirgua y el caserío San Mateo: remanentes de bosque nublado y vegetación secundaria.","-68.63","10.13","1200","1400",NA,NA,"US03052977",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","2972284","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","H. S. Irwin, H. Maxwell & D. Waeshaussen","20874","1968","2","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaço at Lapinha. Ca. 21 km N of Sêrro on road (MG 2) to Diamantina",NA,NA,"1200",NA,NA,NA,"US01894826","US01894826_01 US01894826_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","1361916","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","A. Regnell",NA,"1868","2","7","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US01894831","US01894831_01 US01894831_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","2862024","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","H. S. Irwin, J. W. Grear, R. Souza & R. R. Santos","12295","1966","2","5","South America - Neotropics","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km S of Brasília","-47.9296989440918","-15.7797002792358","975",NA,NA,NA,"US01894828","US01894828_01 US01894828_02",NA,"70570","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","1692691","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","Tamayo","227",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03052980",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","3146021","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","G. Hatschbach","51245","1987","3","22","South America - Neotropics","Brazil","Minas Gerais","São Thomé das Letras","Passa Quatro","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"US01894824","US01894824_01 US01894824_02",NA,"16076","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","3712035","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","W. Meier, N. Flauger & G. Dick","14718","2007","12","30","South America - Neotropics","Venezuela","Carabobo","Montalbán","Cerro La Copa: vertiente sur: a lo largo de carretera de Montalbán hacia la cumbre","68.37","10.23","1500","1550",NA,NA,"US01957086",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","3566787","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","W. Hoehne","1011","1942","1","29","South America - Neotropics","Brazil","São Paulo","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01894830","US01894830_01 US01894830_02",NA,"53584","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","1901168","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O. Berg","H. F. Pittier & Nakichenovich","15371","1947","4","15","South America - Neotropics","Venezuela",NA,NA,"Selvas de la Regresiva del Diablo, Parque Nacional.",NA,NA,"1300",NA,NA,NA,"US03052978",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"188","2020-09-02 16:33:44-03","Cenargen","CEN","103887","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Priscila Oliveira Rosa","1865","2017","05","30",NA,"Brasil","GO","PIRENOPOLIS","Mosteiro Zen Horyu-Zan Eisho-JI. Entre a Cachoeira dos Dragões e Cidade de Pedra.","-47.841388","-15.874166",NA,NA,"Exsicatas","Doação HEPH nº 32714","CEN00103887","CEN00103887","P. O. Rosa",NA,NA,"-47.841388","-15.874166","2017","05",NA,NA,NA,NA,NA,"1"
"189","2020-09-02 16:33:44-03","Cenargen","CEN","52722","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Aldicir Osni Scariot","893","2003","09","27",NA,"Brasil","TO","DIANOPOLIS",NA,"-46.444722",NA,"663","663","Exsicatas","Folhas discolores.","CEN00052722","CEN00052722","K. M. Gomes-Bezerra",NA,NA,"-46.444722","-1161667.0","2011","10",NA,NA,NA,NA,NA,"4"
"190","2019-11-13 11:26:34-03","USP","SPF","101494","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Tamashiro, JY","1189","1995","06","13",NA,"Brasil","São Paulo","Manduri","Horto Florestal de Manduri","-49.356944","-23.009444",NA,NA,NA,NA,"SPF00101494",NA,"Kawasaki, ML",NA,NA,"-49.356944","-23.009444","1998",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-13 11:26:34-03","USP","SPF","214669","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Costa, IR","557","2004","10","25",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco","-43.42742","-20.29046","1573","1573",NA,NA,"SPF00214669",NA,"Santos, MF",NA,NA,"-43.42742","-20.29046","2014",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-13 11:26:34-03","USP","SPF","197944","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Santos, MF","529","2008","10","23",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó","-43.401944","-19.396111",NA,NA,NA,NA,"SPF00197944",NA,"Santos, MF",NA,NA,"-43.401944","-19.396111","2008",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-13 11:26:34-03","USP","SPF","223148","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Paixão, JL","694","2006","02","19",NA,"Brasil","Bahia","Una","Reserva Biológica de Una (REBIO de Una). Entrada no km 46 da rodovia BA 001 - Ilhéus-Una.","-39.069167","-15.15",NA,NA,NA,NA,"SPF00223148",NA,"Santos, MF",NA,NA,"-39.069167","-15.15","2015",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-15 18:28:56-03","USP","SPF","81397","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Pirani, JR","2676","1993","01","26",NA,"Brasil","Alagoas","Penedo","Povoado de Marituba, restinga a 600 m do povoado na estrada de Piacabuçu para Penedo, com muitas Myrtaceae, Anacardium occidentales, Protium.","-36.5","-10.3",NA,NA,NA,"Arbusto 4 m alt., copado, heliófilo, folhas fortemente discolores, a face superior verde-escura e lustrosa, a face inferior verde-clara opaca. Frutos imaturos verdes.","SPF00081397",NA,"Kawasaki, ML",NA,NA,"-36.5","-10.3","1994",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-13 11:26:34-03","USP","SPF","82075","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Sem coletor","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00082075",NA,"Handro, O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-13 11:26:34-03","USP","SPF","47486","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Vieira, MCW","281","1982","02","20",NA,"Brasil","Minas Gerais","Alfenas",NA,"-45.9472007751465","-21.42919921875",NA,NA,NA,NA,"SPF00047486",NA,"Kawasaki, ML","32044","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:26:34-03","USP","SPF","160855","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Assis, LCS","508","2002","06","15",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"SPF00160855",NA,"Assis, LCS","7934","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
