"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"829","2021-02-08 12:44:37-03","UFRGS","ICN","144434","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Ferreira, GL","1990","11","28","Hagelund, K","1974","01","04","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"7746",NA,NA,NA,"América do Sul",NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"830","2021-02-08 12:44:37-03","UFRGS","ICN","007857","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sobral, M",NA,NA,NA,"Vianna, EC","1970","11","20","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.",NA,NA,NA,"América do Sul",NA,NA,"Espécie ameaçada de extinção (Em perigo); mato","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"831","2021-02-08 12:44:37-03","UFRGS","ICN","144435","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Ferreira, GL","1990","11","28","Hagelund, K","1984","02","04","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"15021",NA,NA,"Butiazal","América do Sul",NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"832","2021-02-08 12:44:37-03","UFRGS","ICN","027731","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Irgang, BE",NA,NA,NA,"Irgang, BE; Allem, A; Oliveira, P; Alvarez, A","1975","04","26","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.",NA,NA,"Butiazal","América do Sul",NA,NA,"Espécie ameaçada de extinção (Em perigo)","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"833","2021-02-08 12:44:37-03","UFRGS","ICN","009224","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Ferreira, GL",NA,NA,NA,"Lindeman, JC; Girardi, AM; Valls, ML Porto; J.F.M.","1971","11","19","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.",NA,NA,"Butiazal E da Estrada ca %km W torres","América do Sul",NA,NA,"Espécie ameaçada de extinção (Em perigo); Arbusto comum, 2-3m, botões florais branquinhos","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"834","2021-02-08 12:44:37-03","UFRGS","ICN","083661","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Waechter, JL",NA,NA,NA,"Waechter, JL",NA,NA,NA,"Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"2279",NA,NA,"Itapeva","América do Sul",NA,NA,"Espécie ameaçada de extinção (Em perigo); Arbusto com 2m, em mata de dunas, Fl. Brancas, pardacentas quando fenecidas","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"835","2021-02-08 12:44:37-03","UFRGS","ICN","144436","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Ferreira, GL","1990","11","28","Hagelund, K","1982","11","13","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"14241",NA,NA,"Itapeva","América do Sul",NA,NA,"Espécie ameaçada de extinção (Em perigo). Doação de Karner Hagelund.","Dicotyledon",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"836","2021-02-08 12:44:37-03","UFRGS","ICN","174024","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Jarenkow, JA",NA,NA,NA,"Mancino, LC; Verdi, M","2012","01","24","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"s.n.",NA,NA,NA,"América do Sul",NA,NA,"mata paludosa","Dicotyledon",NA,NA,"19353","auto",NA,NA,NA,NA,NA,NA
"837","2020-04-30 16:07:35-03","UFMT","CNMT","3663","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Sillva, G.P.; Amaral-Santos, A. ; Castro, A.C.R. ; Santos, A.J.B. ; Moreira, G.A. ; Moreira, J.R.A. ; Medeiros, M.B.","2010","06","25","Brasil","Rondônia","Porto Velho","-65.081944","-9.668056","65°04'55W","09°40'05S","CNMT003663",NA,"15517","100","100","Ramal primavera. Cerca de 500m da BR-364.",NA,NA,NA,"Pétalas brancas com a porção central vermelha e ápice amarelo. Área de influência indireta.Doação Embrapa - CENARGEM. Herbário CEN","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-04-30 16:07:35-03","UFMT","CNMT","3664","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Sillva, G.P.; Amaral-Santos, A. ; Castro, A.C.R. ; Santos, A.J.B. ; Moreira, G.A. ; Moreira, J.R.A. ; Medeiros, M.B.","2010","06","25","Brasil","Rondônia","Porto Velho","-64.038056","-9.665833","64°02'17W","09°39'57S","CNMT003664",NA,"15499","100","100","BR-364 Mutum Paraná - Abunã, km 7.",NA,NA,NA,"Área de influência indireta.Doação Embrapa - CENARGEM. Herbário CEN","Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-08-26 10:50:22-03","MCN-FZBRS","HAS","95971","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Piovesani, W. S.","2018",NA,NA,"Piovesani, W. S.","2017","12",NA,"Brasil","Rio Grande do Sul","Torres","-49.79725","-29.353111","-49,797250","-29,353111","HAS0095971",NA,"8",NA,NA,"Área de restinga na propriedade do Cigano",NA,NA,NA,"Arvoreta de flores brancas e anteras amarelas; abundante no local.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-08-26 10:50:22-03","MCN-FZBRS","HAS","96281","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","C.A. Mondin","2001","03",NA,"Molz, M.","2001","02",NA,"Brasil","Rio Grande do Sul","Arroio do Sal","-49.863118","-29.493852","-49,863118","-29,493852","HAS0096281",NA,"s.n.",NA,NA,"Balneário Rondinha, em fragmento próximo à RS-453",NA,NA,NA,"Arvoreta com 7,6 cm de DAP e 4m de altura;","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-08-26 10:51:00-03","MCN-FZBRS","HAS","86044","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Lindeman, J.C.","1975","11",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0086044",NA,"s.n.",NA,NA,"ca. de 5 km de Torres,",NA,NA,NA,"arbusto Comum, 2-3m, botões florais branquinhos.","Magnoliophyta",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"842","2020-08-26 10:51:00-03","MCN-FZBRS","HAS","23460","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Waechter, J.L.","1987","12",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0023460",NA,"2279",NA,NA,"Itapeva,",NA,NA,NA,"arbusto; Ca. de 2m. de altura. Possui flores brancas, quando fenecidas pardacentas.","Magnoliophyta",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"843","2020-08-26 10:51:00-03","MCN-FZBRS","HAS","86043","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Camargo, O.R.","1975","08",NA,"Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0086043",NA,"s.n.",NA,NA,"Itapeva,",NA,NA,NA,"árvore; árvore; 5m. frutos imaturos.","Magnoliophyta",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"844","2020-08-26 10:51:00-03","MCN-FZBRS","HAS","86041","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Mattos, J.","1984","12",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","48°30'42,18","27°27'12,02","HAS0086041",NA,"28705",NA,NA,"Praia de Jurerê Internacional,",NA,NA,NA,"arbusto; Ca. de 2m. de altura.","Magnoliophyta",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"845","2020-08-26 10:51:00-03","MCN-FZBRS","HAS","86042","PreservedSpecimen","Plantae","Theaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Mattos, J.","1963","02",NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HAS0086042",NA,"10648",NA,NA,"Nativa no Jardim Botânico de São Paulo,",NA,NA,NA,"árvore; Flores brancas.","Magnoliophyta",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"846","2021-04-05 12:36:42-03","UNIVASF","HVASF","23626","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","cf. brasiliensis","Ternstroemia cf. brasiliensis","Cambess.","E.D.S. Almeida","2018","06","06","E.D.S. Almeida","2017","12","13","Brasil","Bahia","Sento Sé","-41.618638","-10.424361","-41.618638","-10.424361","HVASF023626",NA,"131","619","619","Riacho da Caiçara, 7,6 km do Brejo da Brásida","América do Sul",NA,NA,"Árvore, ca. de 4,5 m alt. Frutos imaturos com ca. de 1 cm de comp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"847","2021-04-05 12:36:42-03","UNIVASF","HVASF","23660","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","E.D.S. Almeida","2018","06","06","E.D.S. Almeida","2017","12","15","Brasil","Bahia","Sento Sé","-41.462333","-10.342861","-41.462333","-10.342861","HVASF023660",NA,"167","1056","1056","Povoado do Alegre, estrada para a cachoeira Zé do Leite","América do Sul",NA,NA,"Árvore ca. 3m alt. Frutos marrons. Exocarpo resistente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U"
"848","2018-12-04 20:28:14-02","UNIR","RON","4315","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Pereira-Silva, G","2010","06","25","Brasil","Rondônia","Porto Velho","-64.038056","-9.665833","-64.038056","-9.665833","RON00004315","RON00004315","15499",NA,NA,NA,"Southern America",NA,NA,"BR - 364 Mutum Paraná - Abunã, km 7. Campinarana. Relevo Plano. Solo argilo-arenoso. Frequência Ocasional. Árvore com cerca de 10m de altura. Área de influência indireta. 7 duplicatas.","Angiosperma","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2018-12-04 20:28:14-02","UNIR","RON","4252","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Pereira-Silva, G","2010","06","25","Brasil","Rondônia","Porto Velho","-65.081944","-9.668056","-65.081944","-9.668056","RON00004252","RON00004252","15517",NA,NA,NA,"Southern America",NA,NA,"Ramal Primavera, cerca de 500m da BR 364. Floresta Ombrófila Aberta. Relevo plano. Solo Argiloso. Frequência Ocasional. Árvore com cerca de 6m de altura. Área de influência indireta. Pétalas branca com a porção central vermelha. Pét","Angiosperma","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2018-12-04 20:28:14-02","UNIR","RON","863","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Pereira-Silva, G","2010","03","23","Brasil","Rondônia","Porto Velho","-64.678333","-9.378889","-64.678333","-9.378889","RON00000863","RON00000863","15153","110","110","Jaci-Paraná. Cerca de 12km a oeste da entrada do canteiro de obras de Jirau, na BR-364. Área muito arenosa. Plano. Solo arenoso.","Southern America",NA,NA,"Ocasional. Flor rosa. Árvoreta com cerca de 3m de altura.; Campo arenoso. Área de influência indireta.","Angiosperma","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-02-20 10:39:51-03","IBt","SP","130694","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Eiten, G; Clayton, WD","1965","02","17","Brasil","São Paulo","Cananéia","-47.933333","-25","-47.933333","-25",NA,NA,"6190","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-21 10:14:01-03","IBt","SP","14066","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Edwall, G","1905","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"SP008697","SP008697","ERF165",NA,NA,"Rib. da Lagoa, cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2019-11-21 10:14:01-03","IBt","SP","216533","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Kirizawa, M","1984","09","26","Weinberg, B","1982","12","05","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Lagoa do Milho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-02-20 10:39:51-03","IBt","SP","225600","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Prance, GT; et al.","1985","07","25","Brasil","Amazonas","Barcelos","-63.383333","0.416667","-63.383333","0.416667",NA,NA,"29781","80","80","margin of rio Aracá near Serrinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-02-20 10:39:51-03","IBt","SP","346783","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Franco, GADC","1998","04","14","Souza, LC","1997","11","14","Brasil","São Paulo","Itapetininga","-48","-23.566667","-48","-23.566667",NA,NA,"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-11-05 09:52:28-03","IBt","SP","260819","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Carvalho, AM; Lewis, GP","1981","12","08","Brasil","Bahia","Alcobaça","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,"933",NA,NA,"5 km a W da sede do município. Restinga",NA,NA,NA,"Arvoreta com ca. 6 m de alt. Flores amarelo-esverdeadas",NA,NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA
"857","2020-02-20 10:39:51-03","IBt","SP","355237","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Sobral, M; et al.","1997","01",NA,"Brasil","Bahia","Castro Alves","-39.4282989501953","-12.7656002044678",NA,NA,NA,NA,"8418",NA,NA,"Serra da Jibóia",NA,NA,NA,NA,NA,NA,NA,"26883","auto",NA,NA,NA,NA,NA,NA
"858","2020-11-26 10:01:02-03","IBt","SP","369685","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Nakajima, JN","2003","10","23","Brasil","Minas Gerais","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"3604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"859","2020-02-20 10:39:51-03","IBt","SP","396614","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G","2000",NA,NA,"Hatschbach, G","1970","01","22","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"23395","1700","1700","Serra Ibitiraquire",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"860","2020-02-20 10:39:51-03","IBt","SP","249962","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G","1989",NA,NA,"Cordeiro, J; Ribas, OS","1988","11","23","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"583",NA,NA,"Morro 7",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"861","2020-02-20 10:39:51-03","IBt","SP","335691","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Martins, SE","1999","05",NA,"Anunciação, EA; et al.","1999","01","19","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"683",NA,NA,"Praia do Itaguaré",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"862","2020-02-20 10:39:51-03","IBt","SP","344974","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Martins, SE","2000","02",NA,"Sampaio, PSP; Martins, SE","2000","02","03","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"424",NA,NA,"Praia do Itaguaré",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"863","2020-02-20 10:39:51-03","IBt","SP","357265","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Nicolau, SA",NA,NA,NA,"Nicolau, SA; et al.","2001","05","03","Brasil","São Paulo","Biritiba-Mirim","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,"2949",NA,NA,"Bairro de Manoel Ferreira sentido Pedra do Sapo, afluente do rio Biritiba-Mirim",NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA
"864","2020-02-20 10:39:51-03","IBt","SP","357267","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Nicolau, SA",NA,NA,NA,"Nicolau, SA; et al.","2001","05","03","Brasil","São Paulo","Biritiba-Mirim","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,"2951",NA,NA,"Bairro de Manoel Ferreira sentido Pedra do Sapo, afluente do rio Biritiba-Mirim",NA,NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA
"865","2020-02-20 10:39:51-03","IBt","SP","77737","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Correa Gomes Jr, J","1964","03","18","Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1681",NA,NA,"Estrada do Areal. Vale do rio Coxim",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"866","2020-02-20 10:39:51-03","IBt","SP","184692","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Pirani, JR; Yano, O","1983","02","25","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"542",NA,NA,"Ilha Comprida",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"867","2020-02-20 10:39:51-03","IBt","SP","218113","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Chiea, SAC","1986","04","16","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"546",NA,NA,"Ilha Comprida",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"868","2020-02-20 10:39:51-03","IBt","SP","185889","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Wanderley, MGL; et al.","1982","06","03","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"533",NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"869","2020-02-20 10:39:51-03","IBt","SP","153309","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Lopes, EA","1980","04","15","Vital, DM","1977","01","11","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"6711",NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"870","2020-02-20 10:39:51-03","IBt","SP","128650","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Lopes, EA","1980","04","17","Silva, JS","1975","04","05","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"369",NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"871","2020-02-20 10:39:51-03","IBt","SP","298736","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Martuscelli, P",NA,NA,NA,"Martuscelli, P","1990","05","10","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1025",NA,NA,"Ilha do Cardoso, Estrada da captação de água",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"872","2020-02-20 10:39:51-03","IBt","SP","198039","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Souza, VC; Sampaio, D","2003",NA,NA,"Forero, E; Lopes, EA; Wanderley, MGL; Yano, O","1980","10","08","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"8658",NA,NA,"Ilha do Cardoso, Itacuruçá",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"873","2020-02-20 10:39:51-03","IBt","SP","202516","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Muniz, CFS; Wanderley, MGL","1985","05","08","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"560",NA,NA,"Ilha do Cardoso, Morro das Pedras (próximo à praia de Ipanema)",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"874","2020-02-20 10:39:51-03","IBt","SP","246697","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1995","11",NA,"Barros, F; Ribeiro, JELS","1990","12","05","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"2066","840","840","Ilha do Cardoso, Pico do Morro do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"875","2020-02-20 10:39:51-03","IBt","SP","185768","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Barros, F","1982","06","02","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"737",NA,NA,"Ilha do Cardoso, Próximo à trilha do rio Sambaqui-mirim",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"876","2020-02-20 10:39:51-03","IBt","SP","235994","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Barros, F","1989","06",NA,"Barros, F; Martuscelli, P","1989","04","27","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1651",NA,NA,"Ilha do Cardoso, Restinga de Itacuruçá",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"877","2020-02-20 10:39:51-03","IBt","SP","180118","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Kirizawa, M; et al.","1982","01","05","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"663",NA,NA,"Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"878","2020-02-20 10:39:51-03","IBt","SP","192598","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Chiea, SAC","1983","04","20","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"281",NA,NA,"Ilha do Cardoso, Trapandé",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"879","2020-02-20 10:39:51-03","IBt","SP","196583","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Duarte, LSR","1982","05","05","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"44",NA,NA,"Ilha do Cardoso, Trilha de acesso Andrade-João Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"880","2020-02-20 10:39:51-03","IBt","SP","162640","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Barroso, GM",NA,NA,NA,"De-Grande, DA; Lopes, EA","1979","01","08","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"195",NA,NA,"Ilha do Cardoso, Trilha de acesso aos geradores",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
