"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","sex"
"144","2021-02-11 17:18:23-03","UFPR","UPCB","47663","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Cervi, A.C.","2004","01","01","Cervi, A.C.","2004","02","29","Brasil","Santa Catarina","Itapema","Bairro Areal","-48.611400604248","-27.0902996063232",NA,NA,"Epífita de flores roxas, perfumadas..",NA,NA,NA,NA,"8621",NA,NA,"9090",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:18:23-03","UFPR","UPCB","44590","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Borgo, M.","2001","04","06","Borgo, M.","2001","03","30","Brasil","Paraná","Curitiba","Capão Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,"Epífita a 2m do solo, em borda de capão de floresta ombrófila mista..",NA,NA,NA,NA,"1162",NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:18:23-03","UFPR","UPCB","65151","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Bonnet, A.","2007","01","13","Bonnet, A.","2007","01","13","Brasil","Paraná","Ponta Grossa","Foz do Rio Bugio, margens do Rio Tibagi.","-50.1618995666504","-25.0949993133545",NA,NA,"Epífita, floresta ombrófila mista em estepes..",NA,NA,"940","940","940184",NA,NA,"46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:18:23-03","UFPR","UPCB","6492","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Hatschbach, G.","1967","09",NA,"Hatschbach, G.","1967","02","24","Brasil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"Epífita, flor lilás médio. Mata de galeria..",NA,NA,NA,NA,"16059",NA,NA,"46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:18:23-03","UFPR","UPCB","37935","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, H.M.","2016","06","01","Gatti, A.L.S.","1999","02","15","Brasil","Paraná","Sertaneja","Paranagi, Chácara Casa do Rio","-50.8382987976074","-23.0368995666504",NA,NA,"Epífita, heliófila, com frutos, coletada sobre ramos e fuste de Parapiptadenia rigida. Floresta estacional semidecidual - floresta secundária..",NA,NA,NA,NA,"142",NA,NA,"31896",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-11 17:18:23-03","UFPR","UPCB","44070","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Hatschbach, G.","2001","01","01","Hatschbach, G.","2000","12","12","Brasil","Santa Catarina","Laguna","Parobé","-48.7807998657227","-28.4825000762939",NA,NA,"Epífita com flor lilás. Restinga arbórea, 5-10m s.n.m..",NA,NA,NA,NA,"71851",NA,NA,"21199",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:18:23-03","UFPR","UPCB","44296","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, H.M.","2016","06","01","Dala Rosa, S.","2000","09","08","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Epífita caída no solo, em floresta ombrófila mista..",NA,NA,NA,NA,"153",NA,NA,"46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:18:23-03","UFPR","UPCB","53501","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, H.M.","2016","06","01","Krieger, L.","1971","12","18","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Epífita, folhas cinéreas, flores roxas, beira da mata..",NA,NA,NA,NA,"11269",NA,NA,"46557",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:18:23-03","UFPR","UPCB","24537","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Silva, S.M.","1995","06","05","Uhlmann, A.","1994","10","15","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"Epífita a 3m de altura, característica do cerrado..",NA,NA,NA,NA,"95",NA,NA,"44368",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:18:23-03","UFPR","UPCB","44249","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Borgo, M.","2001","03","21","Borgo, M.","2001","03","20","Brasil","Paraná","Curitiba","Parque Municipal São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,"Epífita a 1,6m do solo, com frutos, sobre guavirova (Campomanesia xanthocarpa)..",NA,NA,NA,NA,"1037",NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-02-11 17:18:23-03","UFPR","UPCB","55447","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Kersten, R.","2005","01","01","Kersten, R.","2003","08",NA,"Brasil","Paraná","Porto Amazonas","Ponte dos Arcos","-49.8903007507324","-25.5447006225586",NA,NA,"Epífita, em frutos, frequente na floresta ombrófila aluvial..",NA,NA,NA,NA,"792",NA,NA,"14684",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:18:23-03","UFPR","UPCB","55464","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Büneker, H.M.","2016","06","01","Kersten, R.","2004","02","10","Brasil","Paraná","Porto Amazonas","Ponte dos Arcos","-49.8903007507324","-25.5447006225586",NA,NA,"Epífita, flor azul. Comum na floresta ombrófila mista aluvial..",NA,NA,NA,NA,"794",NA,NA,"14684",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:18:23-03","UFPR","UPCB","79547","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez.","Dunaiski Jr, A.","2011","05","14","Dunaiski Jr, A.","2011","05","14","Brasil","Paraná","Cornélio Procópio","Rio Congonhas","-50.6467018127441","-23.1811008453369",NA,NA,"Epífita de Luchea divaricata.",NA,NA,NA,NA,"4411",NA,NA,"23842",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-23 12:08:00-03","MO","MOBOT","101230197","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","G.K. Brown",NA,NA,NA,"Gert G. Hatschbach","1968","12","27","Brazil","Paraná","Balsa Nova","Barra rio Papagaios.","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20669",NA,NA,"27346","1","auto","South America",NA,NA,NA,NA,NA,NA,NA
"158","2010-05-25 21:45:00-03","MO","MOBOT","100211405","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","C. Mez.",NA,NA,NA,"Anonymous","1880","4",NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.",NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"159","2020-10-23 12:06:00-03","MO","MOBOT","1339724","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","G.K. Brown",NA,NA,NA,"Alwyn H. Gentry","1978","1","29","Brazil","Minas Gerais",NA,"Ca. 12 km SW of Monteverde, Parana pine forest and disturbed second growth.",NA,NA,NA,NA,NA,NA,NA,"1300.00000000",NA,"Gentry 21499",NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,"4219",NA
"160","2018-06-22 05:25:00-03","MO","MOBOT","2453634","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Pe. Raulino Reitz","1952","2","26","Brazil","Rio Grande do Sul",NA,"Torres. Campo Bonito",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 4413",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"161","2020-10-23 12:04:00-03","MO","MOBOT","101230195","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","G.K. Brown",NA,NA,NA,"R. Kummrow","1976","2","3","Brazil","Paraná","Porto Amazonas","Fda. S. Roque.","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,NA,NA,NA,"Kummrow 1058",NA,NA,"14684","1","auto","South America",NA,NA,NA,NA,NA,NA,NA
"162","2019-03-29 10:41:16-03","UFSM","HDCF","6575","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Büneker, H. M.","2014","05","16","Witeck, L.","2012",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"163","2019-03-29 10:41:16-03","UFSM","HDCF","6580","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Büneker, H. M.","2014","05","16","Witeck, L.","2012",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"164","2019-03-29 10:41:16-03","UFSM","HDCF","6502","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Büneker, H. M.","2016","06","22","Witeck, L.","2012","07",NA,"Brasil","Rio Grande do Sul",NA,"Litoral",NA,NA,NA,NA,"Epífita, pétalas suborbiculares violáceas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA
"165","2018-05-28 17:23:58-03","UNIOESTE","UNOP","9049","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Boff, L.","2013","04","17","Boff, L.","2013","04","17","Brasil","Paraná","Cascavel","Parque Tarquínio","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,NA,NA,NA,"155",NA,NA,"47841",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-10-22 10:02:39-02","UNIOESTE","UNOP","8149","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Boff, L.","2012","09",NA,"Boff, L.","2012","09","12","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,"Epífita. Folhas acinzentadas, estreitas. Fruto castanho.",NA,NA,NA,NA,"36",NA,NA,"47841",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2015-10-22 10:02:39-02","UNIOESTE","UNOP","958","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Boff, L.","2014","03","12","Maximo, D.S.; Hoffmann, F.; Simão, P.C.; Silva, J.P.B.; Hoffmann, F.; Simão, P.C.; Silva, J.P.B.","2013","08","29","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski.","-53.4552993774414","-24.9557991027832",NA,NA,"Epífitas, coletadas a aproximadamente 2.5m do solo, folhas espiraladas acinzentadas, fruto cápsula castanho.",NA,NA,NA,NA,"02",NA,NA,"47841",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2015-10-22 10:02:39-02","UNIOESTE","UNOP","6910","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Martinez, M.T.","2011","06",NA,"Martinez, M.T.; Viveros, R.S.; Temponi, L.G.; Viveros, R.S.; Temponi, L.G.","2011","06","20","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Rodovia das Cataratas.","-54.5881004333496","-25.5478000640869",NA,NA,"Epífita. Fruto bífido tipo cápsula, marrom, com apêndices plumosos brancos.",NA,NA,NA,NA,"42",NA,NA,"39570",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2015-05-20 10:34:00-03","UFERSA","MOSS","2654","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Oliveira, O.F. de","1980","02","28","Brasil","Rio Grande do Norte","Cerro Corá","Fazenda Tupã.","-36.366667","-6.066667","36W22'00","6S04'00","erva; coletada sobre leguminosas.",NA,NA,"600","600","87",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"170","2015-05-20 10:34:00-03","UFERSA","MOSS","2653","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Oliveira, O.F. de",NA,NA,NA,"Oliveira, O.F. de","1980","09","28","Brasil","Rio Grande do Norte","Riachuelo","Sítio Mulungu.","-35.891667","-5.75","35W53'30","5S45'00","erva; coletada em imburaba-de-cheiro; frequente; flor lilás; fruto pardo.",NA,NA,"100","100","1221",NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"171","2020-08-31 09:20:19-03","INPA","INPA","88058","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Hatschbach, GG",NA,NA,NA,"Kummrow, R","1976","02","03","Brasil","Paraná","Porto Amazonas","Fda. S. Roque.","-49.8903007507324","-25.5447006225586",NA,NA,NA,"INPA0088058","INPA0088058 INPA0088058_e",NA,NA,"1058","Monocotyledon","Poales","14684",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"172","2020-08-31 09:20:19-03","INPA","INPA","132275","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Hatschbach, GG","1985","02",NA,"Kummrow, R","1985","01","29","Brasil","Paraná","Ponte Grossa","Lagoa Dourada . Na mata de galeria junto ao lago.",NA,NA,NA,NA,NA,"INPA0132275","INPA0132275 INPA0132275_e",NA,NA,"2572","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"173","2020-08-31 09:20:19-03","INPA","INPA","282381","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Strehl, T","1983","10","26","Hagelund, K","1980","12","25","Brasil","Rio Grande do Sul","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"INPA0282381",NA,NA,NA,"13232","Monocotyledon","Poales","29956",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"174","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","43928",NA,"Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","B. Paixão Souza/19-08-2014",NA,NA,NA,"A.E.M. Rosa","2010","01","22","Brasil","Minas Gerais","Poços de Caldas","Pedra do Coração.","-46.5614013671875","-21.7877998352051",NA,NA,"Epífita com flores lilases. Forófito em área rochas coberta por capim, usada como pasto. Próximo a borda de Floresta Estacional Semidecidual Montana, também antropizada","MBML043928","MBML043928",NA,NA,"213",NA,NA,"23696",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-04 11:04:42-03","UFRB","HURB","25666","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","J.A.Siqueira-Filho",NA,NA,NA,"Ferreira, E.V.R.; Couto, R.S.; Nunes, B.S. & Alves, A.L.","2011","08","04","Brasil","Ceará","Barbalha","FLONA Araripe-Apodi; Trilha para a nascente dos Cocos","-39.2855","-7.379194","39º17'7,80W","07º22'45,10S","erva apífita de folhas acinzentadas com indumento alvo e frutos maduros marrons, com ca. De 15cm de alt.","HURB000025666","HURB000025666","771","771","279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-06-15 15:29:40-03","UNESP-RC","HRCB","27833","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Jardivo, R. C.","2011","05",NA,"Segecin, S.","1997","11","06","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,"Epífita, flores lilás.",NA,NA,NA,NA,"11",NA,NA,"47271",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-07 11:44:02-03","FUVATES","HVAT","1088","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","E. Musskopf","2002","12","13","E. Freitas","2002","12","13","Brasil","Rio Grande do Sul","Imigrante",NA,"-51.776944","-29.355278","-51º46'37''W","-29º21'19''S",NA,"HVAT00001088",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-01-26 14:12:30-03","CPACT","ECT","1007","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","H.M.Büneker","2019","05","04","T.Perleberg","2008","01","31","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz. Morro Quilongongo. Interior da mata. Altitude obtida a partir das coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S",NA,"ECT0001007","ECT0001007","223","223","222","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2014-11-06 16:16:45-02","UFPB","EAN","8400","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez.",NA,NA,NA,NA,NA,"1993","10","01","Brasil","Paraíba","Esperança",NA,"-35.8572","-7.023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15185",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2016-09-13 10:29:09-03","UFPB","EAN","2218","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez.","J. M. Marturelly","1998","08",NA,"A. M. Miranda; L. P. Felix","1994","04","20","Brasil","Pernambuco","Marial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-18 11:39:53-03","UERJ","HRJ","11794","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parque Natural Municipal da Prainha.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"HRJ00011744",NA,NA,NA,"s.n.",NA,NA,"57442",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","2572049","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"R. Reitz","1963","1","30","Brazil","Santa Catarina","Rio do Sul","Altoatador","-49.6431007385254","-27.2141990661621",NA,NA,NA,"US01913753","US01913753_01","800",NA,"6383",NA,"Bromeliales","15163","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","2102192","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"B. Rambe","1952","1","10","Brazil","Rio Grande do Sul","Osório","Morro Grande","-50.2696990966797","-29.8866996765137",NA,NA,NA,"US01913743","US01913743_01",NA,NA,"51770",NA,"Bromeliales","27350","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","2055074","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"B. Rambo","1951","1","18","Brazil","Rio Grande do Sul","Osório","Lagoa dos Quadros","-50.2696990966797","-29.8866996765137",NA,NA,NA,"US01913738","US01913738_01",NA,NA,"49801",NA,"Bromeliales","27350","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2173356","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"L. B. Smith, A. Magnanini, G. Machline, S. L. O. Silva & J. Augusto","1952","4","11","Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari, próximo à Guaratiba","-43.2075004577637","-22.9027996063232",NA,NA,NA,"US01913744","US01913744_01",NA,NA,"6534",NA,"Bromeliales","57442","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","1234430","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"P. K. Dusén",NA,NA,NA,"Brazil","Paraná","Porto Amazonas","Ad flumen Rio Amozonas","-49.8903007507324","-25.5447006225586",NA,NA,NA,"US01913740","US01913740_01",NA,NA,"9530",NA,"Bromeliales","14684","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","1909772","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Eugenio","1942","8",NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01913741","US01913741_01",NA,NA,"113",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","1594271","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"S.C.",NA,NA,NA,"Brazil",NA,NA,"Southeastern Brazil",NA,NA,NA,NA,NA,"US01913754","US01913754_01",NA,NA,"s.n.",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","2282228","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"A. Gevieski","1954","1","16","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,NA,"US01913745","US01913745_01","100",NA,"101",NA,"Bromeliales","18533","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","2526872","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"E. Pereira","1966","3","6","Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Taquara, R. Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,"US01913746","US01913746_01",NA,NA,"10456",NA,"Bromeliales","57442","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","2104974","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","3","13","Brazil","Santa Catarina","Florianópolis","Lagoa de Piri [Lagoa do Peri]","-48.47","-27.6",NA,NA,NA,"US01913971","US01913971_01","5",NA,"6194",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2459080","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"L. Dombrowski","1965","2","7","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,"US01913748","US01913748_01",NA,NA,"1479",NA,"Bromeliales","46557","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","2045530","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"B. Rambo","1950","1","18","Brazil","Rio Grande do Sul",NA,"Lagoa dos Quadros p Torres",NA,NA,NA,NA,NA,"US01913742","US01913742_01",NA,NA,"49801",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","2565211","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"L. Smith & R. M. Klein","1965","1","20","Brazil","Paraná","Ponta Grossa","Lagoa Dourada, Vila Velha","-50.03","-25.22",NA,NA,NA,"US01913747","US01913747_01","788",NA,"14876",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","2481437","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"S. Vogel","1965","2","15","Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"US01913749","US01913749_01","1200",NA,"623",NA,"Bromeliales","46557","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","1985221","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"G. Hatschbach","1949","1","30","Brazil","Paraná","Lapa","Eng. Bley","-49.7158012390137","-25.7696990966797",NA,NA,NA,"US01913739","US01913739_01",NA,NA,"1201",NA,"Bromeliales","49965","1","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,NA,NA
