"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"442","2020-09-12 05:00:02-03","US","US","2368384","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Rodrigues, --","Pessoal do C.P.F.","6109","1958","2","26","South America - Neotropics","Brazil","Amazonas",NA,"Manaus, igarape do buiao",NA,NA,NA,NA,"US00461233","US00461233_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"443","2020-09-12 05:00:02-03","US","US","3717421","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Redden, K. M.","K. M. Redden, P. Benjamin & M. Tarcy","5978","2007","4","27","South America - Neotropics","French Guiana",NA,NA,"St. Elie research station of IRD.","-53.048","5.30342",NA,NA,"US01928464","US01928464_01","16",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"444","2020-09-12 05:00:02-03","US","US","1040499","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Collector unknown","Ex Herb. 10781","1910","3","5","South America - Neotropics","Brazil","Pará",NA,"Santa izabel (belem - braganca)",NA,NA,NA,NA,"US00501251","US00501251_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"445","2020-09-12 05:00:02-03","US","US","2962766","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"D. C. Daly, R. Callejas, M. G. Silva, E. L. Taylor, C. S. Rosário & M. R. Santos","1182","1981","11","3","South America - Neotropics","Brazil","Pará",NA,"Approx. 45 km from tucurui, ssw on new br422 (under constr.) and onto new logging road","-49.7833","-4.05",NA,NA,"US00461230","US00461230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"446","2020-09-12 05:00:02-03","US","US","3396394","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"M. L. Kawasaki","286","1987","11","25","South America - Neotropics","Brazil","Amazonas",NA,"Sao gabriel da cachoeira. [state originally recorded as amazonia.]",NA,NA,NA,NA,"US00651865","US00651865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"447","2020-09-12 05:00:02-03","US","US","2248483","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ducke, A.","R. L. Fróes","31547","1955","2","4","South America - Neotropics","Brazil","Pará",NA,"Rio curuatinga, 1st acampamento, linha 44. plantalto do santarem",NA,NA,NA,NA,"US00501246","US00501246_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"448","2020-09-12 05:00:02-03","US","US","1040497","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"A. Goeldi","Ex Herb. 10780","1910","2",NA,"South America - Neotropics","Brazil","Pará",NA,"Anajas (partii occidentale de l'ile de marajo",NA,NA,NA,NA,"US00501252","US00501252_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"449","2020-09-12 05:00:02-03","US","US","USw17587","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Collector unknown","18",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"450","2020-09-12 05:00:02-03","US","US","USw19250","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"H. Nogle","415",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"451","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Redden, K. M.","B. Hoffman","6270","2005","5","5","South America - Neotropics","Suriname","Sipaliwini",NA,"3 km S (190º) from Kwamalasamutu village center, access trail from confl. Peritu Eeku (Creek) and Sipaliwini R (1.0 ha research plot KW4)","-56.7889","2.325",NA,NA,NA,NA,"225",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"452","2020-09-12 05:00:02-03","US","US","USw23478","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"W. A. Archer","7856",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"453","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"B. Hoffman","6413","2005","9","27","South America - Neotropics","Suriname","Sipaliwini",NA,"Upper Suriname R., Gran Lio, trails 1-3 km S of Stonehuku village","-55.5734","3.88737","Bulky fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"454","2020-09-12 05:00:02-03","US","US","2048669","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"M. Helstone","3","1947","10","20","South America - Neotropics","Suriname",NA,NA,"Suhoza",NA,NA,NA,NA,"US00461224","US00461224_01","10","10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"455","2020-09-12 05:00:02-03","US","US","1040699","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"A. Ducke","15701","1915","2","28","South America - Neotropics","Brazil","Pará",NA,"Rio Teapu, Trombetas [interpreted]",NA,NA,NA,NA,"US02212908","US02212908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"456","2020-09-12 05:00:02-03","US","US","2120986","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Smith, A. C.","Forestry Bureau-Surinam","1413","1951","2","5","South America - Neotropics","Suriname",NA,NA,"Commewijne R.","-55.08","5.9",NA,NA,"US00814921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"457","2020-09-12 05:00:02-03","US","US","1954781","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Pulle, A. A.","J. Gonggrijp","31","1911","2","15","South America - Neotropics","Suriname",NA,NA,"Para R., Berlÿes",NA,NA,NA,NA,"US00814924","US00814924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"458","2020-09-12 05:00:02-03","US","US","2248484","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ducke, A.","R. L. Fróes","31520","1955","2","2","South America - Neotropics","Brazil","Pará",NA,"Rio curuatinga, 1st acampamento, linha 44. plantalto do santarem",NA,NA,NA,NA,"US00501247","US00501247_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"459","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Redden, K. M.","B. Hoffman","6274","2005","6","1","South America - Neotropics","Suriname","Sipaliwini",NA,"3 km S (190º) from Kwamalasamutu village center, access trail from confl. Peritu Eeku (Creek) and Sipaliwini R (1.0 ha research plot KW4)","-56.7889","2.325",NA,NA,NA,NA,"225",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"460","2020-09-12 05:00:02-03","US","US","USw1009","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"J. A. Samuels","s.n.",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"461","2020-09-12 05:00:02-03","US","US","USw12932","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"G. Stahel","119",NA,NA,NA,"South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"462","2020-09-12 05:00:02-03","US","US","1112672","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"M. Melinon","17","1861",NA,NA,"South America - Neotropics","Guyana",NA,NA,"Bords de la riviere du maroni",NA,NA,NA,NA,"US00461227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"463","2020-09-12 05:00:02-03","US","US","2252811","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"J. M. Pires","3104","1951","2","23","South America - Neotropics","Brazil","Pará",NA,"Amazonia, Perte de Belem; I.A.N.",NA,NA,NA,NA,"US02212909","US02212909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"464","2020-09-02 16:26:38-03","Cenargen","CEN","114020","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Eniel David Cruz","1130","2016","02","25",NA,"Brasil","PA","MOJU","Fazenda Agroecológica São Roque.","-49.016388","-3.0722222","Exsicatas","DAP= 16 cm, AC = 10 m, AT = 15 m. Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 199144","CEN00114020","CEN00114020",NA,NA,NA,NA,"-49.016388","-3.0722222",NA,NA,NA,NA,NA,NA,"1"
"465","2020-09-02 16:26:38-03","Cenargen","CEN","114010","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Eniel David Cruz","1118","2016","02","23",NA,"Brasil","PA","MOJU","PA 150 km 34. Campo experimental da Embrapa, ramal Tracuateua.","-48.7689018249512","-1.88389003276825","Exsicatas","DAP: 43 cm; AT: 15 m; AC: 7 m. Doação do Herbário IAN - Belém - Pará - Brasil. Registro: 199134","CEN00114010",NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,"1"
"466","2019-11-13 11:23:23-03","USP","SPF","156187","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Silva, ASL","Silva, ASL","3601","2002","03","17",NA,"Brasil","Pará","Barcarena",NA,"-48.700278","-1.488333",NA,NA,"SPF00156187",NA,NA,NA,"2002","05","-48.700278","-1.488333",NA,NA,NA,NA,NA,NA,NA
"467","2020-05-08 11:10:02-03","UEFS","HUEFS","128509","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, J.M.","11432","1968","03","13",NA,"Brasil","Pará","Belém","Reserva Mocambo.","-48.5043983459473","-1.4558299779892",NA,NA,"HUEFS0128509","HUEFS0128509",NA,NA,NA,NA,NA,NA,"48462","auto",NA,"Rosanae",NA,NA,NA
"468","2020-05-08 11:10:02-03","UEFS","HUEFS","196239","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Cardoso, D.","3444","2013","04","09",NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, morro da Boa Esperança, no entorno da cidade.","-67.083056","-0.126944",NA,NA,"HUEFS0196239","HUEFS0196239","198","198",NA,NA,"67W4'59''","0S7'37''",NA,NA,NA,"Rosanae",NA,NA,NA
"469","2020-05-08 11:10:02-03","UEFS","HUEFS","196245","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Cardoso, D.","3450","2013","04","09",NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, morro da Boa Esperança, no entorno da cidade.","-67.083333","-0.1275",NA,NA,"HUEFS0196245","HUEFS0196245","183","183",NA,NA,"67W5'0''","0S7'39''",NA,NA,NA,"Rosanae",NA,NA,NA
"470","2020-05-08 11:10:02-03","UEFS","HUEFS","244659","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.","J.Grimes","Kawasaki, M.L.","286","1987","11","25",NA,"Brasil","Amazonas","São Gabriel da Cachoeira","Serra logo atrás da cidade.","-67.083333","-0.116667",NA,"Mata de terra firme.","HUEFS0244659",NA,NA,NA,"1988",NA,"67W5'","0S7'",NA,NA,NA,"Rosanae",NA,NA,NA
"471","2020-05-08 11:10:02-03","UEFS","HUEFS","128549","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, J.M.","11509","1968","03","10",NA,"Brasil","Pará","Belém","IPEAN; Reserva Aurá.","-48.5043983459473","-1.4558299779892",NA,NA,"HUEFS0128549","HUEFS0128549",NA,NA,NA,NA,NA,NA,"48462","auto",NA,"Rosanae",NA,NA,NA
"472","2020-05-08 11:10:02-03","UEFS","HUEFS","128535","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, J.M.","11120","1967","10","19",NA,"Brasil","Pará","Belém","Reserva Mocambo.","-48.5043983459473","-1.4558299779892",NA,NA,"HUEFS0128535","HUEFS0128535",NA,NA,NA,NA,NA,NA,"48462","auto",NA,"Rosanae",NA,NA,NA
"473","2015-03-07 01:38:50-03","F","FMNH-SEEDPLANTS","V0115531F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0115531F","V0115531F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"474","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115533F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0115533F","V0115533F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"475","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115534F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0115534F","V0115534F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"476","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0115535F","V0115535F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"477","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115538F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,"V0115538F","V0115538F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"478","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115539F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,"V0115539F","V0115539F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"479","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115540F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,"V0115540F","V0115540F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"480","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115551F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0115551F","V0115551F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"481","2019-06-11 12:42:57-03","F","FMNH-SEEDPLANTS","V0375447F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,"RRC ID Flag","Bureau v.h. Boschwezen (B.W.)","4533","1920","1","29","South America","Suriname","Brokopondo",NA,"Brownsberg Nature Park",NA,NA,NA,NA,"V0375447F","V0375447F_01 V0375447F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"4533",NA
"482","2019-06-11 12:44:49-03","F","FMNH-SEEDPLANTS","V0375448F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,"RRC ID Flag","J. Elburg","9418","1963",NA,NA,"South America","Suriname","Pará",NA,"Jodensavanne-Mapane Kreek",NA,NA,NA,NA,"V0375448F","V0375448F_01 V0375448F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"LBB 9418",NA
"483","2015-03-07 01:38:50-03","F","FMNH-SEEDPLANTS","V0115532F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"-55.625","4.1006",NA,NA,"V0115532F","V0115532F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"484","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115537F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,"V0115537F","V0115537F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"485","2015-03-07 01:38:51-03","F","FMNH-SEEDPLANTS","V0115536F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0115536F","V0115536F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"486","2009-11-26 13:52:00-02","INPA","INPAW","1795","S","Plantae",NA,NA,"Leguminosae-Caes","Vouacapoua","americana","Vouacapoua americana","Aublet",NA,"Mour&#227;o, J.",NA,NA,NA,NA,NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2009-11-26 13:48:35-02","INPA","INPAW","1129","S","Plantae",NA,NA,"Caesalpiniaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Par&#225;","Santar&#233;m",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA
"488","2009-11-26 13:48:35-02","INPA","INPAW","7878","S","Plantae",NA,NA,"Caesalpiniaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pierre, D.","422","1981","11","16",NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA
"489","2009-11-26 13:48:35-02","INPA","INPAW","7904","S","Plantae",NA,NA,"Caesalpiniaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pierre, D.","450","1981","11","16",NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA
"490","2009-11-26 13:48:35-02","INPA","INPAW","9612","S","Plantae",NA,NA,"Caesalpiniaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","N.T. Silva","Silva, N.T.","5220","1979","12","28",NA,"Brasil","Par&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2009-11-26 13:48:35-02","INPA","INPAW","7903","S","Plantae",NA,NA,"Caesalpiniaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pierre, D.","449","1981","11","16",NA,"Brasil","Par&#225;","Tucuru&#237;",NA,"-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA
"492","2020-09-22 13:48:44-03","USP","SPFW","4002","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Amazônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-09-22 13:48:44-03","USP","SPFW","4271","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-09-22 13:48:46-03","USP","SPFW","4926","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-02-08 12:42:33-03","UFRGS","ICN","017879","S","Plantae","Dicotyledon",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Fróes, RL","23425","1948","09","11","América do Sul","Brasil","PA",NA,"Igarapé São Miguel, Rio Tocantins",NA,NA,NA,"Doação IAN; Árvore, 25 m alt.; Floresta altomontana central, ao longo do lado oeste do Rio Tocantis","ICN00016721","ICN00016721 ICN00016721_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-12-15 09:18:17-03","UEPA","MFS","000380","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS","2382","1996","05","23",NA,"Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argila arenosa, área 02.","-48.768172","-1.900486",NA,"Número da Árvore: 1031.","MFS000380","MFS000380 MFS000380_e",NA,NA,NA,NA,"-48.768172","-1.900486",NA,NA,NA,NA,NA,NA,NA
"497","2020-12-15 09:18:17-03","UEPA","MFS","000360","PreservedSpecimen","Plantae",NA,NA,"Fabaceae-Caesalpinioideae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ribeiro, BGS","2323","1996","05","18",NA,"Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km-30 da rodovia PA-150. Area 01. Mata alta de terra firme. Floresta densa. Solo argila arenosa.","-48.768172","-1.900486",NA,"Número da árvore: 750.","MFS000360","MFS000360 MFS000360_e",NA,NA,NA,NA,"-48.768172","-1.900486",NA,NA,NA,NA,NA,NA,NA
