"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"390","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143802F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143802F","V0143802F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"391","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143803F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143803F","V0143803F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"392","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143800F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0143800F","V0143800F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"393","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143801F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0143801F","V0143801F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"394","2019-09-04 18:53:09-03","F","FMNH-SEEDPLANTS","V0061001F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,"J. B. E. Pohl",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0061001F","V0061001F_01",NA,NA,"South America",NA,NA,"Isotype","Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"395","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143777F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143777F","V0143777F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"396","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143778F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143778F","V0143778F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"397","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143779F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143779F","V0143779F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"398","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143780F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143780F","V0143780F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"399","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143781F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0143781F","V0143781F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"400","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143782F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0143782F","V0143782F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"401","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143783F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0143783F","V0143783F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"402","2015-03-07 08:47:32-03","F","FMNH-SEEDPLANTS","V0143784F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0143784F","V0143784F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"403","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143785F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143785F","V0143785F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"404","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143786F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143786F","V0143786F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"405","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143787F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143787F","V0143787F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"406","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143788F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0143788F","V0143788F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"407","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143789F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143789F","V0143789F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"408","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143790F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143790F","V0143790F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"409","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143791F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143791F","V0143791F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"410","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143792F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143792F","V0143792F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"411","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143793F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143793F","V0143793F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"412","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143794F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143794F","V0143794F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"413","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143795F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143795F","V0143795F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"414","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143796F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143796F","V0143796F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"415","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143797F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143797F","V0143797F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"416","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143799F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0143799F","V0143799F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"417","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143804F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143804F","V0143804F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"418","2015-03-07 08:47:33-03","F","FMNH-SEEDPLANTS","V0143805F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0143805F","V0143805F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"419","2019-09-04 18:48:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita",NA,NA,"F. Sellow","5705",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type [status unknown]","Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"420","2018-05-14 17:35:49-03","F","FMNH-SEEDPLANTS","V0145526F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita",NA,NA,"A. F. Regnell",NA,NA,NA,NA,"Brazil","Minas Gerais",NA,"-44","-18",NA,NA,NA,NA,"V0145526F","V0145526F_01 V0145526F_02",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"I 322",NA,NA
"421","2015-03-07 08:48:22-03","F","FMNH-SEEDPLANTS","V0145527F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0145527F","V0145527F_01",NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"422","2019-01-25 15:41:41-02","IAC","IAC","12844","S","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita","Benth.","A.M. Ruiz-Huidobro","A.M. Ruiz-Huidobro","5296","1947","02","16","Argentina","Misiones","Candelaria","-55.7333","-27.4667","-55.7333","-27.4667",NA,NA,NA,NA,NA,"Plantas recebidas da Argentina, em maio de 1950",NA,NA,NA,NA,NA,NA,"1947",NA,NA,"02","16",NA,NA,NA,NA,NA,NA
"423","2019-01-25 15:41:41-02","IAC","IAC","12875","S","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita","Benth.","G.J. Schwarz","G.J. Schwarz","3899","1947","01","17","Argentina","Misiones","San Javier","-55.1","-27.8333","-55.1000","-27.8333",NA,NA,NA,NA,NA,"Plantas recebidas da Argentina, em maio de 1950",NA,NA,NA,NA,NA,NA,"1947",NA,NA,"01","17",NA,NA,NA,NA,NA,NA
"424","2019-01-25 15:41:41-02","IAC","IAC","21233","S","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita","Benth.","G.J. Schwarz","G.J. Schwarz","2228","1946","03","13","Argentina","Misiones","San Ignacio","-55.5333","-27.25","-55.5333","-27.2500",NA,NA,NA,NA,"Porto Novo",NA,NA,NA,NA,NA,NA,NA,"1946",NA,NA,"03","13",NA,NA,NA,NA,NA,NA
"425","2019-01-25 15:41:41-02","IAC","IAC","21234","S","Plantae","Lamiaceae","Hyptis","vestita","Hyptis vestita","Benth.","A.M. Ruiz-Huidobro","A.M. Ruiz-Huidobro","4980","1947","02","11","Argentina","San Juan","Jáchal","-68.7667","-30.25","-68.7667","-30.2500",NA,NA,NA,NA,"Hfrotoles",NA,NA,NA,NA,NA,NA,NA,"1947",NA,NA,"02","11",NA,NA,NA,NA,NA,NA
"426","2020-11-12 17:00:27-03","UEL","FUEL","40877","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, MG","Hatschbach, G; Hatschbach, M; Barbosa, E","74535","2003","03","11","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"FUEL013523",NA,"Rodovia Bonito ao trevo com a Rod. BR-267, Passo d",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","2018","71352","auto","08","21",NA,NA,NA,NA,NA,NA
"427","2020-11-12 17:00:27-03","UEL","FUEL","34185","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, MG","Cordeiro, J; Barbosa, E","1911","2001","03","20","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FUEL013522",NA,"Parque Iguaçu",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","2018","25180","auto","08","21",NA,NA,NA,NA,NA,NA
"428","2020-11-12 17:00:27-03","UEL","FUEL","29266","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, MG","Cordeiro, J; Barbosa, E","745","1991","03","07","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FUEL013521",NA,"Recanto das Araucárias",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","2018","25180","auto","08","21",NA,NA,NA,NA,NA,NA
"429","2020-11-12 17:00:27-03","UEL","FUEL","40928","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, MG","Ribas, OS; Silva, JM; Andrade, CCA","7246","2006","05","10","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"FUEL013520",NA,"Rio da Várzea",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales","2018","49965","auto","08","21",NA,NA,NA,NA,NA,NA
"430","2019-11-01 15:01:40-03","UnB","UB","151450","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Bentham, G","Harley, RM","Heringer, EP","3472","1954","06","14","Brasil","Minas Gerais","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"Horto Florestal de Paraopeba.",NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,"1995","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-01 15:01:40-03","UnB","UB","144619","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Bentham, G","Harley, RM","Hoehne, W","12711","1950","04","16","Brasil","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,"Pastos do retiro.","Arbusto ereto 1,20m. Flor Lilas-palido. Anteras castanhas. Ornamental. Incenso.","Southern America",NA,NA,NA,"Dicotyledoneae",NA,"1981","16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-01 15:01:40-03","UnB","UB","5817","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Bentham, G","Harley, RM","Gomes Júnior, JC","1705","1964","05","16","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Cerro de Cuatiá, Cona de Castilla","Frequente em associação com stévia.; Arbusto 1m; Campo úmido.","Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-07-29 09:04:52-03","UnB","UB","5893","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Bentham, G","Harley, RM","Gomes Júnior, JC","1770","1964","05","22","Brasil","Mato Grosso do Sul","Três Lagoas","-51.683333","-20.783333","-51.683333","-20.783333",NA,NA,NA,NA,"Retiro dos Telhados","Arbusto 0,8m. Flor azul; Cerrado. Solo: Solo banhado junto ao rio Campo Triste.","Southern America",NA,NA,NA,"Dicotyledoneae",NA,"2007",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"434","2019-11-01 15:01:40-03","UnB","UB","144605","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Bentham, G","Harley, RM","Hatschbach, G","43577","1981","02","06","Brasil","Paraná ","Porto Amazonas","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,NA,NA,"1 Km S.","Arbusto 1,5m, ramoso flor lilás; Orla de capões","Southern America",NA,NA,NA,"Dicotyledoneae",NA,"1995","14684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-05-06 11:58:16-03","UFU","HUFU","20217","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Araújo, G.M.; Faria, P.A.","s.n.","1999","06","11","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00011317","HUFU00011317","Estrada para Campo Florido, 2M Estrada para Campo Florido. Meio esquerdo da vereda.","Planta, ca. 1,5 m. Flor lilás.; Vereda.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-05-06 11:58:16-03","UFU","HUFU","23524","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Mendes, S.; Guimarães, A.M.","s.n.","2000","06","02","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00011315","HUFU00011315","Estrada para Campo Florido, Fundo da vereda 2, lado esquerdo. A 20km do centro da cidade de Uberlândia.","Flor lilás.; Vereda.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-05-06 11:58:16-03","UFU","HUFU","913","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Rosa, P.O.","Araújo, G.M.","s.n.","1987","05","08","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00011314","HUFU00011314","Estação Ecológica do Panga","Arbusto, ca. 2 m.; Campo úmido.",NA,NA,NA,NA,NA,NA,"2004","58223","auto","12",NA,NA,NA,NA,NA,NA,NA
"438","2019-05-06 11:58:16-03","UFU","HUFU","20937","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Barbosa, A.A.A.; Faria, P.A.","2203","1999","07","09","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"HUFU00011316","HUFU00011316","Estrada para Campo Florido, Vereda 2, meio e fundo direito.","Arbusto com pétalas.; Vereda.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-08-20 14:56:45-03","UFSC","FLOR","23936","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Ribas, O.S.; Hatschbach, G.","63","1989","03","01","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"FLOR0023936",NA,"Rod. BR-277, Rio Capivara.","arbusto odorífero, 1m altura, flor lilás Habitat: depressões úmidas do campo",NA,NA,NA,NA,NA,"Lamiales","2018","35166","auto","08","13",NA,NA,NA,NA,NA,NA
"440","2020-08-20 14:56:45-03","UFSC","FLOR","20501","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Falkenberg, D.B.","5245","1990","02","12","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"FLOR0020501",NA,"Beira da BR 290, cerca de 21 km após trevo de Alegrete, em direção a Rosário do Sul, em uma várzea","arbusto, 1,5m altura, muito abundante, corola branco-arroxeada, antera amarela. Planta alcoolizada antes da secagem Habitat: banhado",NA,NA,NA,NA,NA,"Lamiales","2018","89305","auto","08","13",NA,NA,NA,NA,NA,NA
"441","2020-08-20 14:56:45-03","UFSC","FLOR","15777","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Sehnem, A.","3615","1949","02","04","Brasil","Rio Grande do Sul","São Luiz Gonzaga","-54.9608001708984","-28.4083003997803",NA,NA,"300","300","FLOR0015777",NA,"São Luiz das Missões, RS.","erva Habitat: in campo",NA,NA,NA,NA,NA,"Lamiales","2018","39496","auto","08","13",NA,NA,NA,NA,NA,NA
"442","2020-08-20 14:56:45-03","UFSC","FLOR","26159","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Klein, R.M.","4875","1964","02","28","Brasil","Santa Catarina","Abelardo Luz","-52.3283004760742","-26.5646991729736",NA,NA,"900","900","FLOR0026159",NA,NA,"erva, flor azulada Habitat: campo",NA,NA,NA,NA,NA,"Lamiales","2018","35836","auto","08","13",NA,NA,NA,NA,NA,NA
"443","2020-08-20 14:56:45-03","UFSC","FLOR","26171","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Klein, R.M.","5003","1964","02","29","Brasil","Santa Catarina","Campo Erê","-53.0780982971191","-26.3941993713379",NA,NA,"900","900","FLOR0026171",NA,"Fazenda Campo São Vicente.","erva, flor azul Habitat: campo",NA,NA,NA,NA,NA,"Lamiales","2018","24706","auto","08","13",NA,NA,NA,NA,NA,NA
