"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"894","2020-12-21 16:36:22-03","MBM","MBM","194362","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Silva, S.M.","Carrião, D.J.S.","1994","07","28","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM194362","MBM194362",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25180","auto",NA,NA,NA,NA,NA
"895","2020-12-21 16:36:22-03","MBM","MBM","86789","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Hatschbach, G.","Hatschbach, G.; et al.; et al.","1983","11","08","Brazil","Paraná","Morretes","Rio Bromado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM086789","MBM086789",NA,NA,NA,"47092",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","30514","auto",NA,NA,NA,NA,NA
"896","2020-12-21 16:36:22-03","MBM","MBM","59929","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.; et al.; et al.","1977","10","29","Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM059929","MBM059929","1983",NA,NA,"40414","Árvore 6m, frutos imaturos. Mata","Southern America",NA,NA,NA,NA,"xanthocarpa","12577","auto",NA,NA,NA,NA,NA
"897","2020-12-21 16:36:22-03","MBM","MBM","78121","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Kummrow, R.","1982","11","04","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM078121","MBM078121",NA,NA,NA,"2073",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","12577","auto",NA,NA,NA,NA,NA
"898","2020-12-21 16:36:22-03","MBM","MBM","2396","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1966","10","15","Brazil","Paraná","São João do Triunfo","São João do Triunfo","-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"MBM002396","MBM002396",NA,NA,NA,"14785",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","20512","auto",NA,NA,NA,NA,NA
"899","2020-12-21 16:36:22-03","MBM","MBM","80117","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1983","01","26","Brazil","Paraná","São José dos Pinhais","Rio Capivari","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM080117","MBM080117","1983","09",NA,"46055","Árvore 10m, frutos amarelos. Mata encosta de morro","Southern America",NA,NA,NA,NA,"xanthocarpa","45291","auto",NA,NA,NA,NA,NA
"900","2020-12-21 16:36:22-03","MBM","MBM","126224","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Kummrow, R.; Silva, J.M.; Ribas, O.S.; Silva, J.M.; Ribas, O.S.","1988","11","04","Brazil","Paraná","Tijucas do Sul","Rod. BR-376, km 37","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM126224","MBM126224","1989",NA,NA,"3084","Árvore de 8m, flores alvas, perfumadas. Mata de Araucaria","Southern America",NA,NA,NA,NA,"xanthocarpa","25228","auto",NA,NA,NA,NA,NA
"901","2020-12-21 16:36:22-03","MBM","MBM","235285","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Smith, S.F.","Kegler, A.","1998","10","21","Brazil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM235285","MBM235285",NA,NA,NA,"66",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","49662","auto",NA,NA,NA,NA,NA
"902","2020-12-21 16:36:22-03","MBM","MBM","119107","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Smith, S.F.","Wasum, R.; et al.; et al.","1987","11","08","Brazil","Rio Grande do Sul","Garibaldi","Garibaldi - Marcorama - Santana","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"MBM119107","MBM119107",NA,NA,NA,"3456",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25074","auto",NA,NA,NA,NA,NA
"903","2020-12-21 16:36:22-03","MBM","MBM","131510","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Legrand, D.","Klein, R.; et al.; et al.","1968","11","19","Brazil","Santa Catarina","Florianópolis","Tapera, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM131510","MBM131510",NA,NA,NA,"7960",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","27000","auto",NA,NA,NA,NA,NA
"904","2020-12-21 16:36:22-03","MBM","MBM","87489","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1981","12","02","Brazil","Paraná",NA,"Ca. 69km W of Curitiba on road Ponta Grossa",NA,NA,NA,NA,NA,NA,"MBM087489","MBM087489",NA,NA,NA,"3923",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa",NA,NA,NA,NA,NA,NA,NA
"905","2020-12-21 16:36:22-03","MBM","MBM","104344","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","1985","10","20","Brazil","Espírito Santo","Venda Nova do Imigrante","Venda Nova do Imigrante, arredores","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"MBM104344","MBM104344",NA,NA,NA,"49982",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","15909","auto",NA,NA,NA,NA,NA
"906","2020-12-21 16:36:22-03","MBM","MBM","104335","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","1985","09","25","Brazil","Paraná","Antonina","Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM104335","MBM104335",NA,NA,NA,"49842",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","38300","auto",NA,NA,NA,NA,NA
"907","2020-12-21 16:36:22-03","MBM","MBM","80130","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1982","10","19","Brazil","Paraná","Antonina","Rio do Cedro, próximo a foz","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM080130","MBM080130",NA,NA,NA,"45983",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","38300","auto",NA,NA,NA,NA,NA
"908","2020-12-21 16:36:22-03","MBM","MBM","232210","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Ribas, O.S.","Dombrowski, L.T.","1963","10",NA,"Brazil","Paraná","Araucária","Rio Iguaçu","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"MBM232210","MBM232210",NA,NA,NA,"510",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","21346","auto",NA,NA,NA,NA,NA
"909","2020-12-21 16:36:22-03","MBM","MBM","87485","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1982","01","06","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM087485","MBM087485",NA,NA,NA,"4084",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","32006","auto",NA,NA,NA,NA,NA
"910","2020-12-21 16:36:22-03","MBM","MBM","87488","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1982","01","05","Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM087488","MBM087488",NA,NA,NA,"4071",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","32006","auto",NA,NA,NA,NA,NA
"911","2020-12-21 16:36:22-03","MBM","MBM","57617","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1977","09","08","Brazil","Paraná","Curitiba","Ahú de Baixo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM057617","MBM057617",NA,NA,NA,"40672",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25180","auto",NA,NA,NA,NA,NA
"912","2020-12-21 16:36:22-03","MBM","MBM","72375","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1981","12","01","Brazil","Paraná","Curitiba","Cachimba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM072375","MBM072375",NA,NA,NA,"44446",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25180","auto",NA,NA,NA,NA,NA
"913","2020-12-21 16:36:22-03","MBM","MBM","81846","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1981","11","28","Brazil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM081846","MBM081846",NA,NA,NA,"3868",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25180","auto",NA,NA,NA,NA,NA
"914","2020-12-21 16:36:22-03","MBM","MBM","81847","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1981","11","26","Brazil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM081847","MBM081847",NA,NA,NA,"3867",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25180","auto",NA,NA,NA,NA,NA
"915","2020-12-21 16:36:22-03","MBM","MBM","112826","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Roderjan, C.V.","1983","10","06","Brazil","Paraná","Curitiba","Parque da Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM112826","MBM112826",NA,NA,NA,"233",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25180","auto",NA,NA,NA,NA,NA
"916","2020-12-21 16:36:22-03","MBM","MBM","47641","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1961","10","12","Brazil","Paraná","Guarapuava","Cantagalo","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM047641","MBM047641","1983",NA,NA,"9340","Árvore 8m, flor alva, da mata","Southern America",NA,NA,NA,NA,"xanthocarpa","53832","auto",NA,NA,NA,NA,NA
"917","2020-12-21 16:36:22-03","MBM","MBM","27528","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Sobral, M.","Hatschbach, G.","1973","10","18","Brazil","Paraná","Guarapuava","Passo do Jacu","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM027528","MBM027528",NA,NA,NA,"32723",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","53832","auto",NA,NA,NA,NA,NA
"918","2020-12-21 16:36:22-03","MBM","MBM","47632","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1958","10","22","Brazil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM047632","MBM047632",NA,NA,NA,"5172",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","41937","auto",NA,NA,NA,NA,NA
"919","2020-12-21 16:36:22-03","MBM","MBM","59021","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1977","08","22","Brazil","Paraná","Ipiranga","Rio Tibagi","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,"MBM059021","MBM059021","1983",NA,NA,"40174","Arbusto 2m, campo limpo, flores alvas","Southern America",NA,NA,NA,NA,"xanthocarpa","31827","auto",NA,NA,NA,NA,NA
"920","2020-12-21 16:36:22-03","MBM","MBM","76740","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1982","10","01","Brazil","Paraná","Irati","Riozinho","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"MBM076740","MBM076740",NA,NA,NA,"45520",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","47271","auto",NA,NA,NA,NA,NA
"921","2020-12-21 16:36:22-03","MBM","MBM","53887","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1976","09","21","Brazil","Paraná","Lapa","Colônia Mariental","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM053887","MBM053887",NA,NA,NA,"38885",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","49965","auto",NA,NA,NA,NA,NA
"922","2020-12-21 16:36:22-03","MBM","MBM","15658","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1969","11","17","Brazil","Paraná","Londrina","Serra do Arreio","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM015658",NA,NA,NA,NA,"22902",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","63728","auto",NA,NA,NA,NA,NA
"923","2020-12-21 16:36:22-03","MBM","MBM","81839","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM081839","MBM081839",NA,NA,NA,"3897",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","20385","auto",NA,NA,NA,NA,NA
"924","2020-12-21 16:36:22-03","MBM","MBM","87487","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.",NA,NA,NA,"Brazil","Paraná","Mandirituba","Cachoeira","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM087487","MBM087487",NA,NA,NA,"3897",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","20385","auto",NA,NA,NA,NA,NA
"925","2020-12-21 16:36:22-03","MBM","MBM","81848","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM081848","MBM081848",NA,NA,NA,"3891",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","20385","auto",NA,NA,NA,NA,NA
"926","2020-12-21 16:36:22-03","MBM","MBM","87486","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Landrum, L.R.","1981","11","30","Brazil","Paraná","Mandirituba","Cachoeira and ssurrounding to rio Barigui","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM087486","MBM087486","1983",NA,NA,"3891","Small tree ca 3m high in disturbed area, fruits green. Disturbed Araucaria forests and campos","Southern America",NA,NA,NA,NA,"xanthocarpa","20385","auto",NA,NA,NA,NA,NA
"927","2020-12-21 16:36:22-03","MBM","MBM","2378","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1956","10","19","Brazil","Paraná","Palmas","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM002378","MBM002378",NA,NA,NA,"15032",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","46666","auto",NA,NA,NA,NA,NA
"928","2020-12-21 16:36:22-03","MBM","MBM","81841","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg",NA,"Landrum, L.R.","1981","12","02","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM081841","MBM081841",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","35166","auto",NA,NA,NA,NA,NA
"929","2020-12-21 16:36:22-03","MBM","MBM","76502","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1982","09","10","Brazil","Paraná","Piraquara","Laranjeiras","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM076502","MBM076502",NA,NA,NA,"45302",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","12577","auto",NA,NA,NA,NA,NA
"930","2020-12-21 16:36:22-03","MBM","MBM","31079","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1973","12","13","Brazil","Paraná","Pitanga","Borboleta","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"MBM031079","MBM031079","1983",NA,NA,"33504","Árvore 10m, tronco 80 cm, fruto amarelo. Araucarieto.","Southern America",NA,NA,NA,NA,"xanthocarpa","37178","auto",NA,NA,NA,NA,NA
"931","2020-12-21 16:36:22-03","MBM","MBM","86788","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Hatschbach, G.","Kummrow, R.","1983","11","18","Brazil","Paraná","Porto Amazonas","Rod. BR-277","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"MBM086788","MBM086788","1984","02",NA,"2445","Árvore 9m, frutos amarelos. Capão","Southern America",NA,NA,NA,NA,"xanthocarpa","14684","auto",NA,NA,NA,NA,NA
"932","2020-12-21 16:36:22-03","MBM","MBM","104337","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Oliveira, P.I.","1985","10","04","Brazil","Paraná","São José dos Pinhais","Cotia","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM104337","MBM104337",NA,NA,NA,"958",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","45291","auto",NA,NA,NA,NA,NA
"933","2020-12-21 16:36:22-03","MBM","MBM","232211","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Ribas, O.S.","Silva, S.M.; et al.; et al.","1986","10","14","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"MBM232211","MBM232211",NA,NA,NA,"797",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","31353","auto",NA,NA,NA,NA,NA
"934","2020-12-21 16:36:22-03","MBM","MBM","76749","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1982","09","30","Brazil","Paraná","Teixeira Soares","Rio da Areia","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"MBM076749","MBM076749",NA,NA,NA,"45514",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","31767","auto",NA,NA,NA,NA,NA
"935","2020-12-21 16:36:22-03","MBM","MBM","76751","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.","1982","09","30","Brazil","Paraná","Teixeira Soares","Rio da Areia","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"MBM076751","MBM076751","1983","09",NA,"45512","Árvore 5m, flor alva; mata Araucaria, Ilex","Southern America",NA,NA,NA,NA,"xanthocarpa","31767","auto",NA,NA,NA,NA,NA
"936","2020-12-21 16:36:22-03","MBM","MBM","86786","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Kummrow, R.","1983","11","05","Brazil","Paraná","Tijucas do Sul","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM086786","MBM086786",NA,NA,NA,"2372",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25228","auto",NA,NA,NA,NA,NA
"937","2020-12-21 16:36:22-03","MBM","MBM","33822","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Kummrow, R.","1974","10","19","Brazil","Paraná","Tijucas do Sul","Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM033822","MBM033822",NA,NA,NA,"678",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","25228","auto",NA,NA,NA,NA,NA
"938","2020-12-21 16:36:22-03","MBM","MBM","128450","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Wasum, R.; et al.; et al.","1988","12","15","Brazil","Rio Grande do Sul","Nova Prata","Nova Prata, Horto Florestal","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"MBM128450","MBM128450",NA,NA,NA,"4967",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","18634","auto",NA,NA,NA,NA,NA
"939","2020-12-21 16:36:22-03","MBM","MBM","133429","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Smith, S.F.","Wasum, R.","1989","10","06","Brazil","Rio Grande do Sul","Taquara","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"MBM133429","MBM133429",NA,NA,NA,"6222",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","22252","auto",NA,NA,NA,NA,NA
"940","2020-12-21 16:36:22-03","MBM","MBM","134177","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Jaster, C.B.; et al.; et al.","1989","10","15","Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,"MBM134177","MBM134177",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","33840","auto",NA,NA,NA,NA,NA
"941","2020-12-21 16:36:22-03","MBM","MBM","124303","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1988","10","05","Brazil","Santa Catarina","Monte Castelo","Rod. BR-116, 5km S de Monte Castelo","-50.2310981750488","-26.4622001647949",NA,NA,NA,NA,"MBM124303","MBM124303",NA,NA,NA,"52388",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","43489","auto",NA,NA,NA,NA,NA
"942","2020-12-21 16:36:22-03","MBM","MBM","189499","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa","O.Berg","Rodrigues, R.R.","Rodrigues, R.R.; et al.; et al.","1989","12","12","Brazil","São Paulo","Ipeúna","Rio Passa Cinco","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"MBM189499","MBM189499",NA,NA,NA,"6499",NA,"Southern America",NA,NA,NA,NA,"xanthocarpa","12906","auto",NA,NA,NA,NA,NA
"943","2020-12-21 16:36:22-03","MBM","MBM","268326","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa malifolia","(O.Berg) D.Legrand","Mattos, J.","Sehnem, A.","1968","12","06","Brazil","Santa Catarina","Praia Grande","Três Irmãos","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,"MBM268326","MBM268326",NA,NA,NA,"7252",NA,"Southern America",NA,NA,NA,NA,"malifolia","21549","auto",NA,NA,NA,NA,NA
"944","2015-09-04 20:46:06-03","MNHN","RECOLNAT_MNHN_P","P05235995","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","crenata","Campomanesia crenata","O.Berg",NA,"Glaziou, A.","1879","2","9","Brasil","São Paulo",NA,"Campos da Bocaina.",NA,NA,NA,NA,NA,NA,"P05235995","P05235995_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05235995' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11993",NA
"945","2015-09-04 20:52:00-03","MNHN","RECOLNAT_MNHN_P","P05204660","PreservedSpecimen",NA,"Myrtaceae","Campomanesia","rhombea","Campomanesia rhombea","O.Berg",NA,"Sellow",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05204660","P05204660_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204660' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1231",NA
