"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","fieldNumber","maximumElevationInMeters","typeStatus"
"163","2019-11-01 15:16:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Clayton, WD","4637","1965","02","11","Southern America","Brasil","A few km E of Angatuba, on road to Itapetininga",NA,NA,NA,NA,"São Paulo","Angatuba","-48.4099998474121","-23.4899997711182",NA,NA,"29114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-20 14:59:31-03","UFSC","FLOR","37291","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Toncic, B.; Zanin, A.","205","2009","05","04",NA,"Brasil","Centro, Ministério da Justiça, Ilha de Santa Catarina.",NA,"herbácea cespitosa, 0,5 a 0,6m altura. formando pequenas populações isoladas","FLOR0037291",NA,"Santa Catarina","Florianópolis",NA,"-27.601111",NA,NA,NA,NA,NA,NA,"48º32'91''W","27º36'4''S",NA,"5",NA,"5",NA
"165","2020-08-20 14:59:31-03","UFSC","FLOR","37293","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Toncic, B.; Zanin, A.","207","2009","05","04",NA,"Brasil","Centro, Praça Tancredo Neves, estacionamento da AFLOV, Ilha de Santa Catarina.",NA,"herbácea cespitosa, 1,1m altura. ramos pendentes na base, indivíduo único próximo à grande do estacionamento.","FLOR0037293",NA,"Santa Catarina","Florianópolis",NA,"-27.601111",NA,NA,NA,NA,NA,NA,"48º32'91''W","27º36'4''S",NA,"5",NA,"5",NA
"166","2020-08-20 14:59:31-03","UFSC","FLOR","37292","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Toncic, B.; Zanin, A.","206","2009","05","04",NA,"Brasil","Centro, Praça Tancredo Neves, estacionamento da AFLOV, Ilha de Santa Catarina.",NA,"herbácea cespitosa, 0,8 a 0,9m altura. indivíduo isolado próximo à grade do estacionamento","FLOR0037292",NA,"Santa Catarina","Florianópolis",NA,"-27.601111",NA,NA,NA,NA,NA,NA,"48º32'91''W","27º36'4''S",NA,"5",NA,"5",NA
"167","2020-08-20 14:59:31-03","UFSC","FLOR","49793","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Ferreira, J.P.R.","Ferreira, J.P.R.; Hassemer, G.N.","224","2012","09","17",NA,"Brasil","Aterro da Baía Sul, Costeira do Pirajubaé, Ilha de Santa Catarina.",NA,"erva","FLOR0049793",NA,"Santa Catarina","Florianópolis","-48.527222","-27.627778",NA,"2013",NA,NA,"07","24","48º31'38''W","27º37'40''S",NA,NA,NA,NA,NA
"168","2020-08-20 14:59:31-03","UFSC","FLOR","61953","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Ardissone, R.E.","Ardissone, R.E.; Silva Filho, P.J. & Trevisan, R.","317","2011","12","17",NA,"Brasil","Cerro do Jarau.",NA,NA,"FLOR0061953","FLOR0061953","Rio Grande do Sul","Quaraí","-56.510556","-30.200556",NA,"2011",NA,NA,"12","17","56º30'38''W","30º12'2''S",NA,NA,NA,NA,NA
"169","2020-08-20 14:59:31-03","UFSC","FLOR","26119","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Longhi-Wagner, H.M.; Marchi, M.; et alii","2337","1990","12","16",NA,"Brasil","Cerro Largo p/ S. Luíza, km 73.",NA,NA,"FLOR0026119",NA,"Rio Grande do Sul","Cerro Largo","-54.7380981445312","-28.1485996246338",NA,NA,"13082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-08-20 14:59:31-03","UFSC","FLOR","26150","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Longhi-Wagner, H.M.; Marchi, M.; et alii","2426","1991","01","08",NA,"Brasil","Santiago-Jaguari, 10 km após Jaguari, RS.",NA,NA,"FLOR0026150",NA,"Rio Grande do Sul","Jaguari","-54.689998626709","-29.4974994659424",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-08-20 14:59:31-03","UFSC","FLOR","26152","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Longhi-Wagner, H.M.; Araujo, A.C. & Canto, T.","2161","1990","12","07",NA,"Brasil",NA,NA,NA,"FLOR0026152",NA,"Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-08-20 20:41:22-03","UFSC","FLOR","26772","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Marchi, M.M.","Jarenkow, J.A.","1527","1989","12","10",NA,"Brasil","Serra das Asperesas, BR-293, entre 3 e 5 km da divisa com Pinheiro Machado.",NA,"rizomatoso, flor espigas com pêlos verde-claros","FLOR0026772",NA,"Rio Grande do Sul","Piratini","-53.1041984558105","-31.4480991363525",NA,"1990","62286","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-08-20 14:59:31-03","UFSC","FLOR","38888","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Zanin, A.","Longhi-Wagner, H.M.; Zanin, A.","5058","1999","02","03",NA,"Brasil","Morro da Polícia.",NA,"Tombo original: 31246a","FLOR0038888",NA,"Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-08-20 14:59:31-03","UFSC","FLOR","49169","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Dalmolim, E.B.; Zanin, A.","207","2013","03","23",NA,"Brasil","Estrada por dentro do Parque, em direção a Urubici.",NA,NA,"FLOR0049169",NA,"Santa Catarina","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-08-20 14:59:31-03","UFSC","FLOR","37422","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Toncic, B.; Zanin, A.","147","2009","10","26",NA,"Brasil","Centro, Beira-Mar Norte, Ilha de Santa Catarina.",NA,"cespitosa. indivíduos isolados distribuídos por todo gramado na Beira-mar","FLOR0037422",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-08-20 14:59:31-03","UFSC","FLOR","37394","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Toncic, B.; Zanin, A.","233","2009","07","20",NA,"Brasil","Centro, final da Beira-mar norte, próximo à ponte, Ilha de Santa Catarina.",NA,"herbácea cespitosa, 0,44m altura. Indivíduos isolados após corte do gramado","FLOR0037394",NA,"Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-08-20 14:59:31-03","UFSC","FLOR","37553","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Affonso, R.","27","2010","01","09",NA,"Brasil","Estrada geral Campos de Santa Bárbara, Parque Nacional de São Joaquim.",NA,"herbáceo","FLOR0037553",NA,"Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-20 14:59:31-03","UFSC","FLOR","37588","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Siqueira, C.E.","Siqueira, C.E.","10","2010","01","09",NA,"Brasil","Parque Nacional de São Joaquim.",NA,"herbáceo","FLOR0037588",NA,"Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"30102","auto",NA,NA,NA,NA,NA,"1800",NA,"1800",NA
"179","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Schiede, CJW","s.n.",NA,NA,NA,"Northern America","Mexico","In Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Uruguay","prope Montevideo",NA,NA,NA,NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Schiede, CJW","s.n.",NA,NA,NA,"Northern America","Mexico","In Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Uruguay","prope Montevideo",NA,NA,NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Grisebach, AHR","s.n.",NA,NA,NA,"Southern America","Argentina","in Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Grisebach, AHR","s.n.",NA,NA,NA,"Southern America","Argentina","in Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil","in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:12:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","Sw.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","in Brasilia australi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:52:46-03","UFRGS","ICN","130701","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","aff. laguroides",NA,"Bothriochloa aff. laguroides","(DC.) Herter","Longhi-Wagner, HM","Longhi-Wagner, HM; et al.","9023","2004","01","17","América do Sul","Brasil","perto da represa Santiago PR-373",NA,NA,NA,NA,"PR","Candói","-52.219444","-25.728333",NA,NA,NA,NA,NA,NA,"-52.219444","-25.728333",NA,NA,NA,NA,NA
"188","2021-02-08 12:52:46-03","UFRGS","ICN","089741","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Longhi-Wagner, HM; Marchi, M","2418","1991","01","07","América do Sul","Brasil","Alegrete-São Francisco de Assis, km-37, estrada de terra",NA,NA,NA,NA,"RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:52:46-03","UFRGS","ICN","024713","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Barcellos, A","Valls, JFM; Barcellos, A","2954","1973","11","19","América do Sul","Brasil","km 448 da BR-290",NA,NA,NA,NA,"RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,"1973","89305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:52:46-03","UFRGS","ICN","024722","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Schmidt, R","Valls, JFM; Barcellos, A","2964","1973","11","20","América do Sul","Brasil","km 524, BR-290",NA,NA,NA,NA,"RS","Alegrete","-55.7919006347656","-29.7831001281738",NA,"1988","89305","auto","07","07",NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:52:46-03","UFRGS","ICN","089553","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Wagner, HL; Araujo, A; Conto, T","2179","1990","12","07","América do Sul","Brasil","BR 153 p/ caçapava a 10 km de Bagé",NA,NA,NA,NA,"RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:52:46-03","UFRGS","ICN","197790","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Longhi-Wagner, H","2000","1990","02","06","América do Sul","Brasil","CNPO Embrapa",NA,NA,NA,NA,"RS","Bagé","-54.1068992614746","-31.3313999176025",NA,"1992","74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:52:46-03","UFRGS","ICN","050879","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Allem, A; Vieira, G","1881","1978","03","17","América do Sul","Brasil","km-190, BR-153, Dist. Aceguá, na beira da rodovia",NA,"Doação Herbário Centro Nacional de Recursos Genéticos Embrapa- Cenargen; Erva cespitosa 10-20cm altura, invasosa; Em solo argiloso",NA,NA,"RS","Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:52:46-03","UFRGS","ICN","120149","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Eggers, L","Eggers, L","10","1988","04","21","América do Sul","Brasil","BR 153 km 41",NA,NA,NA,NA,"RS","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:52:46-03","UFRGS","ICN","024698","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Valls, JFM; Barcellos, A","Valls, JFM; Barcellos, A","2938",NA,NA,NA,"América do Sul","Brasil","Em frente a Cooperativa Agrícola Durasnal, junto a BR-290, km 211,9",NA,NA,NA,NA,"RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:52:46-03","UFRGS","ICN","145310","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Caporal, FJM","Caporal, FJM","149","2004","02","06","América do Sul","Brasil","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco",NA,"campo pastejado",NA,NA,"RS","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"68702","auto",NA,NA,NA,NA,NA,"305",NA,"305",NA
"197","2021-02-08 12:52:46-03","UFRGS","ICN","112948","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Boldrini, II","Carneiro, A","95","1996","03",NA,"América do Sul","Brasil","General Camara - Santo Amaro",NA,NA,NA,NA,"RS","General Câmara","-51.7602996826172","-29.9050006866455",NA,NA,"33939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:52:46-03","UFRGS","ICN","116626","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Carneiro, AM","Carneiro, AM","230","1996","12","10","América do Sul","Brasil","Santo Amaro",NA,"ruderal",NA,NA,"RS","General Câmara","-51.7602996826172","-29.9050006866455",NA,NA,"33939","auto",NA,NA,NA,NA,NA,"20",NA,"20",NA
"199","2021-02-08 12:52:46-03","UFRGS","ICN","089687","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Marchi, MM","Longhi-Wagner, HM; Marchi, M; Araujo, A; Canto, T","2296","1990","12","15","América do Sul","Brasil",NA,NA,NA,NA,NA,"RS","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,"42261","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:52:46-03","UFRGS","ICN","112054","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Zanin, A","378a",NA,NA,NA,"América do Sul","Brasil","30km antes da entrada da cidade, estrada Vacaria-Lagoa Vermelha, na beira da estrada",NA,NA,NA,NA,"RS","Lagoa Vermelha","-51.5257987976074","-28.2085990905762",NA,NA,"42261","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:52:46-03","UFRGS","ICN","001543","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Valls, JFM","Schultz, AR","1543","1956","03","08","América do Sul","Brasil","Retiro, margem do Arroio Pelotas",NA,NA,NA,NA,"RS","Pelotas","-52.3424987792969","-31.771900177002",NA,"1971","51462","auto","09","06",NA,NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:52:46-03","UFRGS","ICN","137048","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Longhi-Wagner, HM","9746","2005","04","23","América do Sul","Brasil","Av. Nilo Peçanha",NA,"Em canteiro.",NA,NA,"RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:52:46-03","UFRGS","ICN","197798","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Marchi, M","Marchi, M","97","1990","03","28","América do Sul","Brasil","Morro da Policia",NA,"local alterado",NA,NA,"RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"1992","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:52:46-03","UFRGS","ICN","023525","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Jung, J","66","1971","12","08","América do Sul","Brasil","Fazenda Santa Terezinha, margens do mato",NA,NA,NA,NA,"RS","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,NA,"71660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:52:46-03","UFRGS","ICN","089778","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Longhi-Wagner, HM; Marchi, M","2390","1991","01","06","América do Sul","Brasil","Topo do Cerro dos Palomas",NA,NA,NA,NA,"RS","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-02-08 12:52:46-03","UFRGS","ICN","010022","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Schmidt, R","Valls, JFM; LIndeman, J; Irgang, B","1698","1971","10","13","América do Sul","Brasil","BR-290, km 337,2, zona de campo",NA,NA,NA,NA,"RS","São Gabriel","-54.3199996948242","-30.3363990783691",NA,"1988","56206","auto","07","07",NA,NA,NA,NA,NA,NA,NA
"207","2021-02-08 12:52:46-03","UFRGS","ICN","043712","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Valls, JFM","Valls, JFM; et al.","4339","1978","12","22","América do Sul","Brasil","Granja São José, em campo aliviado",NA,"Frequente e muito turva",NA,NA,"RS","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-02-08 12:52:46-03","UFRGS","ICN","023333","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Bosak, CF","Valls, JFM; Barcellos, A","2497","1972","11","24","América do Sul","Brasil","BR-472, entre os km 64 e 65. Área do Parque Espinilho, na beira da rodovia",NA,"Em solo duro",NA,NA,"RS","Uruguaiana","-57.0882987976074","-29.7546997070312",NA,"1988","93142","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-02-08 12:52:46-03","UFRGS","ICN","023133","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Valls, JFM","Valls, JFM","2304","1972","11","05","América do Sul","Brasil","Cantagalo, Chácara do Dr. Pascoal Adrio Crocco",NA,NA,NA,NA,"RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-08 12:52:46-03","UFRGS","ICN","127614","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Longhi-Wagner, HM","Longhi-Wagner, HM","3576","1997","01","21","América do Sul","Brasil",NA,NA,"beira de estrada",NA,NA,"SC","Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,"32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:52:46-03","UFRGS","ICN","025211","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Barcellos, A","Valls, JFM; Longhi, H; Barcellos, A","3151","1974","01","10","América do Sul","Brasil","Morro do Tigre, entre Perico e Cruzeiro",NA,NA,NA,NA,"SC","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:52:46-03","UFRGS","ICN","025834","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Marchi, MM","Pedersen, TM","7129","1964","11","13","América do Sul","Argentina","Cuatiá, ruta 14 entrada a Ea. Aguay",NA,"Doação EX Herbario Gaspar Xuarez - BAA",NA,NA,"Corrientes","Curuzú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-02-08 12:52:46-03","UFRGS","ICN","025839","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Nicora, E","s.n.","1949","12","02","América do Sul","Argentina","Ea. La Polota. Cesped comum em el parque de la estancia",NA,"Doação Herbario de Elisa Gernaela Nicora",NA,NA,"Corrientes","Monte Caseros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:52:46-03","UFRGS","ICN","031675","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Schmidt, R","Irmão Gabino","23","1949","12","16","América do Sul","Brasil","Praia Lagoa dos Patos",NA,NA,NA,NA,"RS",NA,NA,NA,NA,"1988",NA,NA,"04","13",NA,NA,NA,NA,NA,NA,NA
"215","2021-02-08 12:52:46-03","UFRGS","ICN","046133","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Marchi, MM","Schinini, A","5314","1972","09","13","América do Sul","Argentina","10km S de B. Vista, cauce seco ayo Toropí",NA,"Doação Plantas da Argentina",NA,NA,"Corrientes","Bella Vista",NA,NA,NA,"1993",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:52:46-03","UFRGS","ICN","093969","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Barcellos, A","Quarin, C","813","1973","01","05","América do Sul","Argentina","10km SW de Villa Ana, A° El Amargo, em campos altos",NA,"Doação Plantas da Argentina",NA,NA,"Santa Fe","General Obligado",NA,NA,NA,"1973",NA,NA,"08","15",NA,NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:52:46-03","UFRGS","ICN","093970","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Barcellos, A","Quarin, C","720","1972","12","31","América do Sul","Argentina","A la orilla del monte",NA,"Doação Plantas da Argentina",NA,NA,"Santa Fe","General Obligado",NA,NA,NA,"1973",NA,NA,"08","15",NA,NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:52:46-03","UFRGS","ICN","191555","S","Plantae","Monocotyledon",NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Welker, CAD; Peichoto, MC","589","2013","01","27","América do Sul","Argentina","por ruta provincial 4 hacia Santa Ana, ca. de Bonpland",NA,"Coletado para DNA.; campo seco",NA,NA,"Misiones","Candelaria","-55.454167","-27.507778",NA,NA,NA,NA,NA,NA,"-55.454167","-27.507778",NA,"146",NA,"146",NA
