"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","barcode","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"46","2021-03-15 16:37:00-03","NY","NYBG","557728","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. Biesmeijer; R. C. Ek",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45071' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","M. J. Jansen-Jacobs","1765","1989","09","South America","Guyana","Kamoa River","260","sheet","NY00557728","22",NA,NA,"-58.83","1.53","260","NY00557728_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","557727","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45073' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","C. R. Sperling","6567","1982","08","South America","Bolivia","Lago Bay, a black water lake formed by the Rio Arroyo just upstream from its junction with Rio Manupiri",NA,"sheet","NY00557727","10","Pando","Manuripi","-68.67","-11.95",NA,"NY00557727_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","547305","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45092' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","G. G. Hatschbach","23297","1970","01","South America","Brazil","Rio do Cedro","30","sheet","NY00547305","06","Paraná","Guaraqueçaba","-48.3289","-25.3069","50","NY00547305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","547301","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45090' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","G. T. Prance","8477","1968","11","South America","Brazil","Trail from Fortaleza, Rio Abuña 20 km above mouth, to Sao Sebastiao Mines",NA,"sheet","NY00547301","15","Rondônia",NA,NA,NA,NA,"NY00547301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","533789","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","G. A. Romero",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45070' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","L. Aké Assi","74/BR04","1974","11","South America","Brazil","Environs de Rio Branco, foret au niveau de Sao Jose",NA,"sheet","NY00533789",NA,"Acre","Rio Branco","-67.8097","-9.9747",NA,"NY00533789_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","533791","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45081' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","J. J. Strudwick","3638","1981","07","South America","Brazil","Wbank of Rio Maicuru, ca. 23 km upstream from Lageira airstrip. N side of Mutum stream. Campinarana",NA,"sheet","NY00533791","28","Pará",NA,"-54.43","-0.92",NA,"NY00533791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","547307","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45089' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","B. Maguire","47039","1960","07","South America","Brazil","Cachoeira Grande Roche",NA,"sheet","NY00547307","17","Amapá",NA,"-51.88","3.8",NA,"NY00547307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","547306","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45088' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","B. A. Krukoff","6540","1934","09","South America","Brazil","Basin of Rio Madeira; near Tres Casas.",NA,"sheet","NY00547306","14","Amazonas","Humaitá","-62.6839542","-6.9876421",NA,"NY00547306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","547304","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45095' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","J. S. Blanchet","3336","1841",NA,"South America","Brazil","Igreja Velha",NA,"sheet","NY00547304",NA,"Bahia","Jacobina","-40.5181","-11.1808",NA,"NY00547304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","533788","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45078' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","N. T. da Silva","1458","1968","11","South America","Brazil","Rio Jari, Monte Dourado, Bandeira",NA,"sheet","NY00533788","27","Pará",NA,"-52.539719","-0.8678545",NA,"NY00533788_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","533793","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45077' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","J. J. Strudwick","4401","1981","08","South America","Brazil","Within 2 km downstream of Sete Varas airstrip on banks of Rio Curua",NA,"sheet","NY00533793","09","Pará",NA,"-55.1424301","-0.2295053",NA,"NY00533793_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","533792","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45076' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","J. J. Strudwick","3417","1981","07","South America","Brazil","Macau airstrip, 1 1/2 hrs. upstream from Larangeira airstrip, on Rio Maicuru","244","sheet","NY00533792","23","Pará",NA,"-54.43","-0.92","244","NY00533792_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","547303","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45093' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","P. J. M. Maas","P12877","1971","05","South America","Brazil","Rio Jurua between Mundurucus & Tatajuba",NA,"sheet","NY00547303","13","Acre","Rodrigues Alves","-72.6469","-7.7422",NA,"NY00547303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","533796","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45075' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","D. C. Daly","1141","1981","10","South America","Brazil","Approx. 30-35 km from Tucurui; 25km on old BR 422, then 5-10 km E on old railroad bed",NA,"sheet","NY00533796","31","Pará",NA,"-49.6735668","-3.9906516",NA,"NY00533796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","547302","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45091' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","G. T. Prance","7367","1968","09","South America","Brazil",NA,NA,"sheet","NY00547302","18","Acre","Tarauacá","-70.7656","-8.1617",NA,"NY00547302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","533790","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","M. W. Chase",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45086' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","M. B. Silva","2229","1969","08","South America","Brazil","Km 35 da estrada do Palhão, Igarape Curupira",NA,"sheet","NY00533790","12","Pará","Santarém","-54.7081","-2.4433",NA,"NY00533790_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","476502","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45079' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","C. Figueiredo","542","1995","01","South America","Brazil","Seringal Itamarati. Colocaçao Porto Hedite.",NA,"sheet","NY00476502","11","Acre","Plácido de Castro","-67.1856","-10.3356",NA,"NY00476502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","533799","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","G. F. J. Pabst",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45085' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","G. T. Prance","21348","1974","07","South America","Brazil","Vicinity of Auaris","800","sheet","NY00533799","23","Roraima",NA,"-64.42","4.1","800","NY00533799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","533800","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45068' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","G. T. Prance","9759","1969","02","South America","Brazil","Rio Auaris, near Auaris. River bank","760","sheet","NY00533800","09","Roraima",NA,NA,NA,"760","NY00533800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","533795","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45074' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","L. O. A. Teixeira","669","1982","05","South America","Brazil","Municipio de Santa Barbara, Rodovia BR 364, km 120, mata na beira da estrada",NA,"sheet","NY00533795","23","Rondônia",NA,"-63.12","-9.17",NA,"NY00533795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","533797","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","P. I. S. Braga",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45082' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","C. A. Cid Ferreira","2939","1980","10","South America","Brazil","Estrada para Placido de Castro",NA,"sheet","NY00533797","17","Acre","Senador Guiomard","-67.7358","-10.1511",NA,"NY00533797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","533798","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45067' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","J. U. M. dos Santos","207","1978","03","South America","Brazil","Margem direita do rio Pacaas Novos, entre a 1a. e 2a. Cachoeira",NA,"sheet","NY00533798","20","Rondônia",NA,"-63.7693262","-10.9794376",NA,"NY00533798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","547309","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45098' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","T. C. Plowman","12372","1982","12","South America","Brazil","Municipio de Maraa: Rio Japura, environs of town of Maraa. Headwaters of Lago Maraa",NA,"sheet","NY00547309","07","Amazonas",NA,"-65.62","-1.78",NA,"NY00547309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","557729","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","B. M. Boom",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45072' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","B. M. Boom","4546","1984","03","South America","Bolivia","Prov. of Vaca Diez. Vicinity of the Chácobo village Alto Ivon","200","sheet","NY00557729","19","El Beni",NA,"-66.03","-11.75","200","NY00557729_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","533787","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","P. I. S. Braga",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45083' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","C. R. Sperling","6275","1982","06","South America","Brazil","Serra dos Carajas. 6 km northeast of AMZA camp N-5","650","sheet","NY00533787","21","Pará",NA,"-50.1","-6.05","650","NY00533787_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","557730","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45094' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","S. F. Smith","245","1984","09","South America","Peru","Explorer's Inn, near confluence of Rio Tambopata & Rio La Torre, 39 km SW of Puerto MOldano",NA,"sheet","NY00557730","28","Madre de Dios",NA,"-69.33","-12.83",NA,"NY00557730_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","198275","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","E. A. Christenson",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45080' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","C. M. Peters","66","1985","03","South America","Peru","Dist. Sapuena. Along the bank of Iricahua.",NA,"sheet","NY00198275","04","Loreto","Requena",NA,NA,NA,"NY00198275_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","547308","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","K. S. Walter",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45096' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","W. A. Egler","46573","1961","08","South America","Brazil","Between Cachueira Mucuru and Cach. do Repoto","160","sheet","NY00547308","21","Amapá",NA,"-53.13","0.53","160","NY00547308_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","192044","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","G. A. Romero",NA,NA,NA,"Shuar Voucher <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45097' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","B. C. Bennett","3765","1989","04","South America","Ecuador","Centro Shuar Yukutais. South of Centro",NA,"sheet","NY00192044","20","Morona-Santiago",NA,"-78.17","-3.5",NA,"NY00192044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","533794","PreservedSpecimen","Plantae","Magnoliophyta","Asparagales","Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","P. I. S. Braga",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=45084' target='other'> <mi>dwc_moreinfo</mi></a>","(L.) Dodson & Dressler","J. Jangoux","872","1979","05","South America","Brazil","Mineirinho, Rio Pindare",NA,"sheet","NY00533794","25","Maranhão","Santa Luzia","-45.83","-3.67","100","NY00533794_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:30:19-03","UNESP-IBB","BOTU","32719","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla",NA,NA,NA,NA,NA,"(L.) N.H.Williams & M.W.Chase","Amaral Jr., A.","1302","1973","11",NA,"Brasil",NA,NA,NA,"BOTU032719","29","Amazonas","Humaitá",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:31:49-03","UFRJ","RFA","7127","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,"Epífita, flor amarela","(L.) Rchb.f.","E. Pereira","5026","1959","08",NA,"Brasil","Marituba, Granja Imperial",NA,NA,"RFA31779","30","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:52:45-03","EAO","IAN","108424","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2013",NA,NA,"Epiphyte; flowers yellow. Frequent.","(L.) N.H. Williams & M.W.Chase","Maguire, B; Pires, JM","47039","1960","07","Southern America","Brasil","Cachoeira Grande Roche.",NA,NA,"IAN108424","17","Amapá",NA,"-51.883333","3.8",NA,NA,"-51.883333","3.8",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:52:45-03","EAO","IAN","114372","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2013",NA,NA,"Epífita; flor amarela.","(L.) N.H. Williams & M.W.Chase","Pires, JM; Silva, NT da","8063","1962","07","Southern America","Brasil","Parí-Cachoeira, alto Rio Negro.",NA,NA,"IAN114372","13","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:52:45-03","EAO","IAN","140532","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2013",NA,NA,"Epífita a 5m; flores amarelas.","(L.) N.H. Williams & M.W.Chase","Pires, JM; Rosa, NA","13643","1972","10","Southern America","Brasil","Seringal São Francisco.",NA,NA,"IAN140532","20","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:52:45-03","EAO","IAN","149667","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2013",NA,NA,"Planta epífita; flor amarela.","(L.) N.H. Williams & M.W.Chase","Ribeiro, BGS","97720","1975","05","Southern America","Brasil","Margem do Tio Uaupés. Mata de caatinga, areia branca.",NA,NA,"IAN149667","20","Amazonas","Jauareté",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:52:45-03","EAO","IAN","150157","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2013",NA,NA,"Epífita sobre árvore; frutos amarelos.","(L.) N.H. Williams & M.W.Chase","Cordeiro, MR","492","1975","08","Southern America","Brasil","Margem do Rio Urupá.",NA,NA,"IAN150157","09","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:52:45-03","EAO","IAN","32900","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2013",NA,NA,"Pequena epífita; fruto sexta-alado.","(L.) N.H. Williams & M.W.Chase","Black, GA","2134","1947","12","Southern America","Brasil","Rio Cuparí, Ingatubinha, entre Flexal e São Raimundo.",NA,NA,"IAN032900","30","Pará",NA,NA,NA,NA,"IAN032900 IAN032900_1 IAN032900_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:52:45-03","EAO","IAN","32979","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Meneguzzo, TEC","2013",NA,NA,"Epífita; flor amarela.","(L.) N.H. Williams & M.W.Chase","Black, GA","2217","1948","01","Southern America","Brasil","Rio Cuparí; lago Curuçá.",NA,NA,"IAN032979","01","Pará",NA,NA,NA,NA,"IAN032979 IAN032979_1 IAN032979_e IAN032979_e1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
