"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","typeStatus"
"456","2020-11-12 17:01:06-03","UEL","FUEL","50924","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Verdi, M","2011","10","09","Verdi, M; Durigon, J","5990","2011","10","09","Brasil","Rio Grande do Sul","Terra de Areia","Reserva Biológica Estadual Mata Paludosa, Floresta Ombrófila Densa, estágio sucessional avançado","-50.117778","-29.514722","-50.117778","-29.514722","53","53",NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-11-12 17:01:06-03","UEL","FUEL","28419","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Assumpção, MZ","2009","10","27","Pavão, OC; Francisco, EM","11","2000","09","25","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA,NA
"458","2020-11-12 17:01:04-03","UEL","FUEL","1104","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Webster, EL","1987","09",NA,"Pizzaia, LN","s.n.","1985","05","29","Brasil","Paraná","Cambé","Fazenda Fartura","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"459","2020-11-12 17:01:04-03","UEL","FUEL","1963","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Webster, GE","1987","09",NA,"Vieira, AOS; et al.","44","1986","04","05","Brasil","Paraná","Cambé","Fazenda Fartura","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"460","2020-11-12 17:01:04-03","UEL","FUEL","22409","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Kinupp, VF","1997",NA,NA,"Kinupp, VF; Medri, C; Francisco, EM","927","1997","10","18","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"461","2020-11-12 17:01:04-03","UEL","FUEL","20882","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Kinupp, VF","1998",NA,NA,"Kinupp, VF; Francisco, EM","932","1997","11","07","Brasil","Paraná","Cambé","Parque Municipal Peroba Rosa","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"462","2020-11-12 17:01:04-03","UEL","FUEL","23394","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Tomé, MVF","235","1994","11","28","Brasil","Paraná","Cornélio Procópio","Mata São Francisco","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA
"463","2020-11-12 17:01:04-03","UEL","FUEL","21413","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Cordeiro, I","1998","10","15","Cloclet, FA; Souza, LRM; Alves, J","s.n.","1997","08","20","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"464","2020-11-12 17:01:06-03","UEL","FUEL","6450","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Dias, MC","1999",NA,NA,"Katayama, F","s.n.","1988","06","10","Brasil","Paraná","Londrina","Gleba da Jacutinga, Propriedade Sr. Paulo","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"465","2020-11-12 17:01:04-03","UEL","FUEL","24969","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Souza, LRM","1999",NA,NA,"Souza, LRM; et al.","s.n.","1999","02","08","Brasil","Paraná","Londrina","Mata Luiz de Sá","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"466","2020-11-12 17:01:04-03","UEL","FUEL","20521","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","1996","03",NA,"Francisco das Chagas e Silva","1813","1994","11","14","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"467","2020-11-12 17:01:06-03","UEL","FUEL","30548","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Vieira, AOS","2001",NA,NA,"Pavão, OC; et al.","s.n.","2000","12","12","Brasil","Paraná","Nova Fátima","Fazenda Santa Helena","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"15159","auto",NA,NA,NA,NA,NA,NA
"468","2020-11-12 17:01:04-03","UEL","FUEL","23313","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Vieira, AOS","1999",NA,NA,"Francisco, EM; et al.","s.n.","1998","05","11","Brasil","Paraná","Primeiro de Maio","Mata Santa Rosa, distrito de Ibiaci, distrito de Ibiaci","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA,NA
"469","2020-11-12 17:01:04-03","UEL","FUEL","28349","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Assumpção, MZ","2009","09","08","Ferreira, JA","s.n.","1999","04","20","Brasil","Paraná","Primeiro de Maio","Mata Santa Rosa, distrito de Ibiaci, Distrito de Ibiaci","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA,NA
"470","2020-11-12 17:01:04-03","UEL","FUEL","26074","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Assumpção, MZ","2009","09","08","Ferreira, JA; et al.","s.n.","1999","08","24","Brasil","Paraná","Rancho Alegre","Fazenda Congonha","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"11419","auto",NA,NA,NA,NA,NA,NA
"471","2020-11-12 17:01:06-03","UEL","FUEL","28383","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.",NA,NA,NA,NA,"Vieira, AOS","242",NA,NA,NA,"Brasil","Paraná","Santa Mariana","Mata da Laranjinha","-50.5186004638672","-23.1508007049561",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA
"472","2020-11-12 17:01:04-03","UEL","FUEL","10868","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Dias, MC","1993","06",NA,"Nunes, AF; et al.","s.n.","1993","05","12","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA
"473","2020-11-12 17:01:04-03","UEL","FUEL","10888","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Dias, MC","1993","07",NA,"Rodrigues, SC; et al.","s.n.","1993","05","12","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA
"474","2020-11-12 17:01:04-03","UEL","FUEL","20276","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Dias, MC","1999",NA,NA,"Navarro, HR; et al.","s.n.","1994","06","15","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA
"475","2020-11-12 17:01:06-03","UEL","FUEL","8052","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Silva, SM","1990",NA,NA,"Endo, R; et al.","s.n.","1989","10","18","Brasil","Paraná","Sertanópolis","Fazenda Ferraz","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"19992","auto",NA,NA,NA,NA,NA,NA
"476","2019-11-01 14:58:00-03","UnB","UB","132938","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Smith, LB; Smith, SF","1969",NA,NA,"Eiten, G","3135","1961","06","22","Brasil","São Paulo","São Carlos","Fazenda Canchim, 8km NE of São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"477","2019-10-03 10:03:34-03","UFSCar","SORO","6273","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.",NA,NA,NA,NA,"Mello, C.E.P.; Campos, C.J.","3","2006","12","04","Brasil","São Paulo","Bofete","Gigante Adormecido. Floresta Estacional Semidecidual.","-48.25","-23.1000003814697",NA,NA,NA,NA,"Árvore lactescente com 13m, casca lisa. Nome popular e utilidade: Mata-olho, medicinal.",NA,NA,NA,NA,NA,NA,NA,"29333","auto",NA,NA,NA,NA,NA,NA
"478","2019-10-03 10:03:34-03","UFSCar","SORO","6198","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M. Johnst.","C.J. Campos",NA,NA,NA,"Mello, C.E.P.; Campos, C.J.; Koch, I.","48","2007","01","19","Brasil","São Paulo","Bofete","Gigante Adormecido. Floresta Estacional Semidecidual. Alt: 642m.","-48.25","-23.1000003814697","48°26'98,4W","23°04'69,3S",NA,NA,"Árvore lactescente com 14m, casca estriada. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,"29333","auto",NA,NA,NA,NA,NA,NA
"479","2020-08-20 14:57:20-03","UFSC","FLOR","63849","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Verdi, M.","2009","11","07","Verdi, M.; Tomazi, A.L.; Klemz, G.","3077","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.588611","-28.708056","49º35'19''W","28º42'29''S","124","124","Florística IFFSC 39 (Arbórea); Árvore","FLOR0063849","FLOR0063849",NA,"Malpighiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-08-20 20:39:40-03","UFSC","FLOR","45263","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Kinupp, V.F.","1997",NA,NA,"Kinupp, V.F.; Medri, C. & Francisco, E.M.","927","1997","10","18","Brasil","Paraná","Cambé","Parque Municipal peroba Rosa.","-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"árvore, flor inflorecência com botões cremesverde. Látex branco, abuntante","FLOR0045263",NA,NA,"Malpighiales",NA,NA,NA,"29438","auto",NA,NA,NA,NA,NA,NA
"481","2020-08-20 14:57:20-03","UFSC","FLOR","46371","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Silva, F.; Chagas","1996","03",NA,"Chagas-e-Silva, F.","1813","1994","11","14","Brasil","Paraná","Londrina","Parque Estadual da Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"árvore, flor botão floral, masculina, verde amarelada, ovario verde, raro na área, 18m altura","FLOR0046371",NA,NA,"Malpighiales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"482","2020-08-20 20:39:40-03","UFSC","FLOR","26421","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Jarenkow, J.A.","1991",NA,NA,"Jarenkow, J.A.","1986","1991","11","28","Brasil","Rio Grande do Sul","Torres","Rio do Terra.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"arvoreta, flor feminina com ovário verde e estigmas marrons, masculina ainda em botão, 5m altura","FLOR0026421",NA,NA,"Malpighiales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"483","2020-08-20 20:39:40-03","UFSC","FLOR","7274","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Smith, L.B.; Downs, R.J.","1983",NA,NA,"Klein, R.M.; Bresolin, A.","8501","1969","12","16","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","árvore, flor verde, 20m altura","FLOR0007274",NA,NA,"Malpighiales",NA,NA,"ellipticum","27000","auto",NA,NA,NA,NA,NA,NA
"484","2020-08-20 20:39:40-03","UFSC","FLOR","7326","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Smith, L.B.; Downs, R.J.","1983",NA,NA,"Klein, R.M.","9525","1971","06","23","Brasil","Santa Catarina","Paulo Lopes","Costa do morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","árvore, flor verde, 20m altura","FLOR0007326",NA,NA,"Malpighiales",NA,NA,"ellipticum","23385","auto",NA,NA,NA,NA,NA,NA
"485","2020-08-20 20:39:40-03","UFSC","FLOR","7274","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Smith, L.B.; Downs, R.J.","1983",NA,NA,"Klein, R.M.; Bresolin, A.","8501","1969","12","16","Brasil","Santa Catarina","Florianópolis","Tapera, Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"100","100","árvore, flor verde, 20m altura","FLOR0007274",NA,NA,"Malpighiales",NA,NA,"ellipticum","27000","auto",NA,NA,NA,NA,NA,NA
"486","2020-08-20 20:39:40-03","UFSC","FLOR","7326","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Smith, L.B.; Downs, R.J.","1983",NA,NA,"Klein, R.M.","9525","1971","06","23","Brasil","Santa Catarina","Paulo Lopes","Costa do morro de Paulo Lopes.","-48.6836013793945","-27.9617004394531",NA,NA,"300","300","árvore, flor verde, 20m altura","FLOR0007326",NA,NA,"Malpighiales",NA,NA,"ellipticum","23385","auto",NA,NA,NA,NA,NA,NA
"487","2021-03-04 15:44:39-03","IF","SPSF","24067","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","L.S.D.de Oliveira","2009","06","30","M.C.H.Mamede","492","1991","11","28","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"488","2021-03-04 15:44:39-03","IF","SPSF","02875","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"L.S.D.de Oliveira","2009","06","30","D.Bento Pickel",NA,"1946","11","25","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"489","2021-03-04 15:44:39-03","IF","SPSF","06514","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","L.S.D.de Oliveira","2009","06","30","L.Gonzaga",NA,"1936","04","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"490","2021-03-04 15:44:39-03","IF","SPSF","12156","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"L.S.D.de Oliveira","2009","06","30","J.A.Pastore","219","1988","05","13","Brasil","SP","São Paulo","Parque da Aclimação","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"491","2021-03-04 15:44:39-03","IF","SPSF","07401","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"L.S.D.de Oliveira","2009","06","30","B.Costa",NA,"1952","12","14","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"492","2021-03-04 15:44:39-03","IF","SPSF","22807","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"L.S.D.de Oliveira","2009","06","30","V.F.Kinupp & E.M.Francisco","932","1997","11","07","Brasil","PR","Cambé",NA,"-51.2783012390137","-23.2758007049561",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"29438","auto","Magnoliopsida",NA,NA,NA,NA,NA
"493","2021-03-04 15:44:39-03","IF","SPSF","22804","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"L.S.D.de Oliveira","2009","06","30","F. Chagas e Silva","1813","1994","11","14","Brasil","PR","Londrina","mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA,NA
"494","2021-03-04 15:44:39-03","IF","SPSF","24063","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","L.S.D.de Oliveira","2009","06","30","I.Cordeiro","1620","1995","12","12","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial de encosta&nf;;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"495","2021-03-04 15:44:39-03","IF","SPSF","02925","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"L.S.D.de Oliveira","2009","06","30","J.P.Coelho",NA,"1947","01","21","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"496","2021-03-04 15:44:39-03","IF","SPSF","06432","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"L.S.D.de Oliveira","2009","06","30","M.Koscinski",NA,NA,NA,NA,"Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"497","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo in silvestribus udis ad Tacasava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"498","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Lhotsky, J","2695pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"499","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"500","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Lhotsky, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"501","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Lhotsky, J","2111",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"502","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","246pr. p.",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraës prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum","25710","auto",NA,NA,NA,NA,NA,NA
"503","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium heterophyllum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","186pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"heterophyllum",NA,NA,NA,NA,NA,NA,NA,NA
"504","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium heterophyllum","Müll.Arg.",NA,NA,NA,NA,"Glaziou, AFM","2695pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"heterophyllum",NA,NA,NA,NA,NA,NA,NA,NA
"505","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium heterophyllum","Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","246pr. p.",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraës prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"heterophyllum","25710","auto",NA,NA,NA,NA,NA,NA
"506","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","5090",NA,NA,NA,"?",NA,NA,"prope ,,Engenho da Varge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
