"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","relatedCatalogItem","infraspecificEpithet"
"141","2020-12-21 16:43:57-03","MBM","MBM","345682","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Ceolin, L.","2007","10","19","Stival-Santos, A.; et al.; et al.","136","2007","10","19","Brazil",NA,"Parque Estadual do Acaraí",NA,NA,NA,NA,"2","2","FOD de terras baixas.","MBM345682",NA,"Santa Catarina",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:43:57-03","MBM","MBM","5886","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17960",NA,NA,NA,"Brazil","Paranaguá","Taboleiro do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM005886","MBM005886","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"143","2020-12-21 16:43:57-03","MBM","MBM","269365","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","1287",NA,NA,NA,"Brazil","Pontal do Paraná","Estrada Ecolólgica do Guaraguaçu, Sítio Ribeirão Preto","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"MBM269365","MBM269365","Paraná",NA,"Southern America",NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"144","2020-12-21 16:43:57-03","MBM","MBM","212842","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","1378",NA,NA,NA,"Brazil","Guaraqueçaba","Aeroporto","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM212842","MBM212842","Paraná",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"145","2020-12-21 16:43:57-03","MBM","MBM","34782","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","35485",NA,NA,NA,"Brazil","Guaraqueçaba","Guaraqueçaba, arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM034782","MBM034782","Paraná",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"146","2020-12-21 16:43:57-03","MBM","MBM","24197","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","30933",NA,NA,NA,"Brazil","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM024197","MBM024197","Paraná",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"147","2020-12-21 16:43:57-03","MBM","MBM","20479","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","27592",NA,NA,NA,"Brazil","Guaraqueçaba","Rio Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM020479","MBM020479","Paraná",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"148","2020-12-21 16:43:57-03","MBM","MBM","17315","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","26256",NA,NA,NA,"Brazil","Guaraqueçaba","Rio Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM017315","MBM017315","Paraná",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"149","2020-12-21 16:43:57-03","MBM","MBM","5887","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17919",NA,NA,NA,"Brazil","Guaratuba","Barra do Saí","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM005887","MBM005887","Paraná",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"150","2020-12-21 16:43:57-03","MBM","MBM","2008","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","15139",NA,NA,NA,"Brazil","Guaratuba","Rio São João, Porto Miranda","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM002008","MBM002008","Paraná",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"151","2020-12-21 16:43:57-03","MBM","MBM","34791","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","753",NA,NA,NA,"Brazil","Matinhos","Caiobá, Morro do Boi","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM034791","MBM034791","Paraná",NA,"Southern America",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"152","2020-12-21 16:43:57-03","MBM","MBM","50783","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1585",NA,NA,NA,"Brazil","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,"MBM050783","MBM050783","Paraná",NA,"Southern America",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"153","2020-12-21 16:43:57-03","MBM","MBM","63585","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","42526",NA,NA,NA,"Brazil","Paranaguá","Colônia São José","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM063585","MBM063585","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"154","2020-12-21 16:43:57-03","MBM","MBM","316175","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Jardim, J.","2009","07",NA,"Imaguire, N.","5","1966","10","29","Brazil","Paranaguá","Estrada das Praias, 8 km da Praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbustiva ou sub-arbustiva de mata, inflorescência de aspecto branco e piloso","MBM316175","MBM316175","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"155","2020-12-21 16:43:57-03","MBM","MBM","71084","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Tessmann, G.","s.n.",NA,NA,NA,"Brazil","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM071084","MBM071084","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"156","2020-12-21 16:43:57-03","MBM","MBM","17316","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","25663",NA,NA,NA,"Brazil","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM017316","MBM017316","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"157","2020-12-21 16:43:57-03","MBM","MBM","125330","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Souza, W.S.",NA,NA,NA,"Britez, R.M.","129",NA,NA,NA,"Brazil","Paranaguá","Ilha do Mel, Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM125330","MBM125330","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"158","2020-12-21 16:43:57-03","MBM","MBM","125329","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Souza, W.S.",NA,NA,NA,"Souza, W.S.","s.n.",NA,NA,NA,"Brazil","Paranaguá","Ilha do Mel, Planície da Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM125329","MBM125329","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:43:57-03","MBM","MBM","129295","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Paula, M.A. de; Paula, M.A. de","53",NA,NA,NA,"Brazil","Paranaguá","Ilha do Mel, Praia do Farol","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM129295",NA,"Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:43:57-03","MBM","MBM","125328","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Britez, R.M.",NA,NA,NA,"Britez, R.M.","1006",NA,NA,NA,"Brazil","Paranaguá","Ilha do Mel, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM125328","MBM125328","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"161","2020-12-21 16:43:57-03","MBM","MBM","316208","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Jardim, J.","2009","07",NA,"Motta, J.T.","2302","1991","11","11","Brazil","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arbusto, flores brancas, pilosas; comum na restinga arbórea","MBM316208","MBM316208","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"162","2020-12-21 16:43:57-03","MBM","MBM","159619","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","538",NA,NA,NA,"Brazil","Paranaguá","Praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM159619",NA,"Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"163","2020-12-21 16:43:57-03","MBM","MBM","77029","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","45431",NA,NA,NA,"Brazil","Paranaguá","Rio do Peri","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM077029","MBM077029","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"164","2020-12-21 16:43:57-03","MBM","MBM","51682","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","2107",NA,NA,NA,"Brazil","Paranaguá","Rio Guaraguaçu, Porto Silvério","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM051682","MBM051682","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"165","2020-12-21 16:43:57-03","MBM","MBM","50779","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","9456",NA,NA,NA,"Brazil","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM050779","MBM050779","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"166","2020-12-21 16:43:57-03","MBM","MBM","153661","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Sobral, M.",NA,NA,NA,"Sobral, M.; et al.; et al.","7316",NA,NA,NA,"Brazil","Peruíbe","Estação Ecológica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"MBM153661","MBM153661","São Paulo",NA,"Southern America",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"167","2020-12-21 16:43:57-03","MBM","MBM","50782","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","7458",NA,NA,NA,"Brazil","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM050782","MBM050782","Paraná",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"168","2020-12-21 16:43:57-03","MBM","MBM","50784","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Smith, L.B.",NA,NA,NA,"Reitz, R.","5802",NA,NA,NA,"Brazil","Araquari","Araquari","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,NA,"MBM050784","MBM050784","Santa Catarina",NA,"Southern America",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"169","2020-12-21 16:43:57-03","MBM","MBM","148515","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","56141",NA,NA,NA,"Brazil","Guaraqueçaba","Rio Guaraqueçaba, próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM148515","MBM148515","Paraná",NA,"Southern America",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"170","2020-12-21 16:43:57-03","MBM","MBM","148514","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Guimarães, D.; Guimarães, D.","1061",NA,NA,NA,"Brazil","Guaratuba","Candeias","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM148514","MBM148514","Paraná",NA,"Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"171","2020-12-21 16:43:57-03","MBM","MBM","310804","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Jardim, J.","2009","07",NA,"Sonehara, J.","130","2001","12","26","Brazil","Matinhos","Parque Estadual do Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Arbusto, 3,5m, fruto imaturo. Restinga","MBM310804","MBM310804","Paraná",NA,"Southern America",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"172","2020-12-21 16:43:57-03","MBM","MBM","188228","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Kuniyoshi, Y.S.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","612",NA,NA,NA,"Brazil","Paranaguá","Banestado, próximo a Praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM188228","MBM188228","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"173","2020-12-21 16:43:57-03","MBM","MBM","265496","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Smith, S.F.",NA,NA,NA,"Tessmann, G.","2595",NA,NA,NA,"Brazil","Paranaguá","Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM265496","MBM265496","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"174","2020-12-21 16:43:57-03","MBM","MBM","59988","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Kasper, A.; Kasper, A.","41712",NA,NA,NA,"Brazil","Paranaguá","Colônia Pereira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM059988","MBM059988","Paraná",NA,"Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"175","2020-12-21 16:43:57-03","MBM","MBM","257230","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Sevegnani, L.; Silva, J.M.; Sevegnani, L.; Silva, J.M.","3407",NA,NA,NA,"Brazil","Araquari","Ilha dos Barcos","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,NA,"MBM257230",NA,"Santa Catarina",NA,"Southern America",NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"176","2020-12-21 16:43:57-03","MBM","MBM","140334","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Cabral, E.L.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","43558",NA,NA,NA,"Brazil","Barra Velha","Itajuba","-48.684700012207","-26.6322002410889",NA,NA,NA,NA,NA,"MBM140334","MBM140334","Santa Catarina",NA,"Southern America",NA,NA,NA,NA,"15216","auto",NA,NA,NA,NA,NA
"177","2020-12-21 16:43:57-03","MBM","MBM","82450","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Hatschbach, G.",NA,NA,NA,"Fontella, J.","1328",NA,NA,NA,"Brazil","Itapoá","Itapoá","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,"MBM082450","MBM082450","Santa Catarina",NA,"Southern America",NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"178","2020-12-21 16:43:57-03","MBM","MBM","159263","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K. Schum. ex Standl.","Zappi, D.C.",NA,NA,NA,"Tamashiro, J.Y.; et al.; et al.","18701",NA,NA,NA,"Brazil","Bertioga","Restinga da Praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"MBM159263","MBM159263","São Paulo",NA,"Southern America",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"179","2019-11-01 15:28:39-03","PUC-RIO","FCAB","2395","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.",NA,"1996",NA,NA,"P. Capell S.J.","s.n.","1950","12",NA,"Brasil","Rio de Janeiro","Santa Inácio","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Nome do determinador não legível.","002395",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"Angiospermae","57442","auto",NA,NA,NA,NA,NA
"180","2015-09-04 17:08:43-03","MNHN","RECOLNAT_MNHN_P","P04951573","PreservedSpecimen",NA,"Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Bruniera",NA,NA,NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Laranjeiras et Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04951573' target='other'> <mi>dwc_moreinfo</mi></a>","P04951573","P04951573_01","Rio de Janeiro",NA,NA,"hb",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"181","2020-10-01 14:21:19-03","JBB","HEPH","34027","S","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.","Maruyama, A; Benedito, A","2017","02","10","Maruyama, A; Cicco, L","791","2017","02","02","Brasil","Praia Grande","Próximo ao CDP , sentido Serra da Leoa, Km 99 da Rodovia 101","-46.504444","-24.019167","-46.504444","-24.019167",NA,NA,NA,NA,NA,"São Paulo",NA,"Southern America",NA,NA,"Dicotyledon","Gentianales",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-11 11:41:06-03","UFMG","BHCB","28915","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:41:06-03","UFMG","BHCB","28915","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","coriacea","Rudgea coriacea","(Spreng.) K.Schum.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-11 17:21:37-03","UFPR","UPCB","1720","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standley","Smith, L.B.","1954","01","01","Reitz, R.","5802","1953","10","29","Brasil","Araquari",NA,"-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"Arbusto, 2m, flor branca. Mata..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"185","2021-02-11 17:21:37-03","UFPR","UPCB","32674","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standley","Smith, L.B.","1954","01","01","Reitz, R.","5802","1953","10","29","Brasil","Araquari",NA,"-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"Arbusto, 2m, flor branca. Mata..",NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA
"186","2021-02-11 17:21:37-03","UFPR","UPCB","1201","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standley","Hatschbach, G.","1952","10","23","Mattos, A.",NA,NA,NA,NA,"Brasil","Piçarras",NA,"-48.6716995239258","-26.7639007568359",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"13557","auto",NA,NA,NA,NA,NA
"187","2021-02-11 17:21:37-03","UFPR","UPCB","15564","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standley","Hatschbach, G.","1952","10","23","Mattos, A.",NA,NA,NA,NA,"Brasil","Piçarras",NA,"-48.6716995239258","-26.7639007568359",NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,"13557","auto",NA,NA,NA,NA,NA
"188","2021-02-11 17:21:37-03","UFPR","UPCB","24604","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standley","Silva, S.M.","1995","06",NA,"Lima, R.X.","239","1994","02","10","Brasil","Guaraqueçaba","Campo de aviação","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto, 1,5m, fruto esverdeado, carnoso, folha pilosa. Restinga..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"189","2021-02-11 17:21:37-03","UFPR","UPCB","20306","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standley","Hatschbach, G.","1992","01","01","Silva, J.M.","1061","1991","11","03","Brasil","Guaratuba","Candeias","-48.5746994018555","-25.8827991485596",NA,NA,"5","5","Arbusto, 2,50m, flor alva. Restinga arbórea..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"190","2021-02-11 17:21:37-03","UFPR","UPCB","24611","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","villiflora","Rudgea villiflora","K.Schum. ex Standley","Silva, S.M.","1995","07",NA,"Lima, R.X.","90","1993","10","22","Brasil","Guaraqueçaba","Cidade","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto, 2m, flor branca. Floresta de restinga..",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
