"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"245","2020-07-23 11:59:29-03","CEPLAC","CEPEC","132619","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","J. M. Silva","5461",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"A. M. Teles","Santa Catarina","GARUVA",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-02-27 14:01:48-03","UFSJ","HUFSJ","4101","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sobral, M","15024",NA,NA,NA,NA,"Brasil",NA,NA,"Erva em campo limpo e úmido; capitulos amarelos.","HUFSJ004101",NA,NA,"Bong.","Teles, A","Minas Gerais","Itutinga",NA,"-44.689333","-21.368028","HUFSJ004101_v00 HUFSJ004101_v01 HUFSJ004101_v02",NA,NA,NA,NA,NA,NA,NA,NA,"-44.689333","-21.368028",NA,NA,NA,NA
"247","2019-02-27 14:01:48-03","UFSJ","HUFSJ","6188","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Krieger, L","8530","1970","05","14",NA,"Brasil",NA,NA,"Erva de aproximadamente 1m, flores amarelas, folhas face ventral verde glauco, face dorsal branco-acastanhado.","HUFSJ006188",NA,NA,"Bong.","Hind, DJN","Minas Gerais","Lima Duarte","Serra do ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,"1995","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-11-12 16:58:26-03","UEL","FUEL","21567","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G","67166","1997","10","16",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Bong.","Hatschbach, G","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"1998","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-12 16:58:26-03","UEL","FUEL","25105","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silva, JM","s.n.","1998","12","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Bong.","Hatschbach, G","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,"1999","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-01 14:54:31-03","UnB","UB","107579","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Heringer, EP","10648","1965","10","12","Southern America","Brasil",NA,NA,"Árvore. Flor amarela; Solo úmido.",NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Distrito Federal","Gama","Parque Municipal do Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-01 14:54:31-03","UnB","UB","107580","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Duarte, AP","10016","1966","11","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Distrito Federal","Guará","Parque do Guará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-01 14:54:31-03","UnB","UB","124040","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","King, RM","8508","1981","01","16","Southern America","Brasil",NA,NA,"Along stream in pasture, flowers yellow.",NA,"Dicotyledoneae",NA,"Bong.",NA,"Minas Gerais",NA,"Serra do Cipó, 20km N of Chapéu de Sol at Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 14:54:31-03","UnB","UB","124042","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS","20608","1968","02","21","Southern America","Brasil",NA,NA,"Heads yellow.; Erect herb 1m.; Gallery woods and adjacent campo",NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Minas Gerais",NA,"Km 119 (ca. 154km N of Belo Horizonte)",NA,NA,NA,"1300","1300","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-01 14:54:31-03","UnB","UB","124043","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS","21950","1969","01","14","Southern America","Brasil",NA,NA,"Heads yellow.; Erect herb 1,5m.; Grassy meadow and adjacent sandy campo",NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Minas Gerais",NA,"Ca. 27km SW of Diamantina",NA,NA,NA,"1300","1300","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-01 14:54:31-03","UnB","UB","124044","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS","28915","1971","01","23","Southern America","Brasil",NA,NA,"Heads yellow.; Erect herb 2m.; Cerrado, sedge meadow, and gallery forest, gray sandy soil",NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Minas Gerais",NA,"Ca. 10km W of Barão de Cocais",NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-01 14:54:31-03","UnB","UB","124045","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","King, RM","8482","1981","01","15","Southern America","Brasil",NA,NA,"Flowers yellow.; Up to 2m",NA,"Dicotyledoneae",NA,"Bong.",NA,"Minas Gerais",NA,"Serra do Cipó, along road ca. 5km NE of Chapéu de Sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-01 14:54:31-03","UnB","UB","124046","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS","19598","1968","02","08","Southern America","Brasil",NA,NA,"Heads yellow.; Herb 1,5m.; Wet depression near creek. Grazed campo and cerrado, upland valley",NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Minas Gerais",NA,"Ca. 45km SE of Belo Horizonte",NA,NA,NA,"1500","1500","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-01 14:54:31-03","UnB","UB","124047","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","King, RM","8566","1981","01","20","Southern America","Brasil",NA,NA,"Flowers yellow.; One plant one meter",NA,"Dicotyledoneae",NA,"Bong.",NA,"Minas Gerais",NA,"19km along road SW from Diamantina toward Curvelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 14:54:31-03","UnB","UB","124048","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Munhoz, CBR","569","1997","11","02","Southern America","Brasil",NA,NA,"Capítulos amarelos.; Subarbusto 0,6m.; Campo limpo úmido. Solo arenoso pouco argiloso, preto, encharcado",NA,"Dicotyledoneae",NA,"Bong.","Calago, K","Goiás","Alto Paraíso de Goiás","8km a esquerda de Alto Paraíso para São Jorge","-47.621944","-14.171667",NA,NA,NA,"1997",NA,NA,"11","02",NA,"-47.621944","-14.171667",NA,NA,NA,NA
"260","2019-11-01 14:54:31-03","UnB","UB","18703","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Chaves, E; Soares-Silva, LH","123","2004","12","04","Southern America","Brasil",NA,NA,"Capítulos amarelos. Borda da mata.; Erva 1,5m. Flor amarela; Mata de galeria e fitofisionomias associadas.",NA,"Dicotyledoneae",NA,"Bong.","Bringel, JBA","Goiás","Alto Paraíso de Goiás",NA,"-47.593056","-14.163333",NA,"1155","1155","2005",NA,NA,"06","24",NA,"-47.593056","-14.163333",NA,NA,NA,NA
"261","2019-11-01 14:54:31-03","UnB","UB","189079","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Zanatta, MRV; Silva, JS","1077","2011","12","08","Southern America","Brasil",NA,NA,"Fotos (M.R.V.Zanatta); Erva 1,6m. Folhas discolores, esbranquiçadas na face abaxial. Flor amarela; Campo sujo úmido quase Vereda, presença de Mauritia flexuosa",NA,"Dicotyledoneae",NA,"Bong.","Rivera, VL; Bringel, JBA","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.868333","-15.666667",NA,"1238","1238","2012",NA,NA,NA,NA,NA,"-47.868333","-15.666667",NA,NA,NA,NA
"262","2019-11-01 14:54:31-03","UnB","UB","25164","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS","9900","1965","11","04","Southern America","Brasil",NA,NA,"Herb 0,75m. Mostly simple below inflorescence. Rays and disc yellow; Wet places. Creek margin",NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Goiás",NA,"Ca. 6km S of Cristalina",NA,NA,NA,"1175","1175","1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-01 14:54:31-03","UnB","UB","25165","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","King, RM","8849","1981","02","07","Southern America","Brasil",NA,NA,"Locally common by small strem flowers, all past anthesis",NA,"Dicotyledoneae",NA,"Bong.","Incógnito","Goiás","Monte Alegre de Goiás","Monte Alegre de Goiás, West of road to Monte Alegre de Goiás, 12-20km N of Alto Paraíso de Goiás","-46.9006","-13.2564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.9006","-13.2564",NA,NA,NA,NA
"264","2019-11-01 14:54:31-03","UnB","UB","37470","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Kirkbride Junior, JH","5043","1982","11","09","Southern America","Brasil",NA,NA,"Erva 1,5m. Cabeças amarelas; Campo de murundus",NA,"Dicotyledoneae",NA,"Bong.","Calago, K","Distrito Federal",NA,"Cabeceira do Córrego Jatobá","-48.1","-15.6",NA,"1240","1240","2003",NA,NA,"04",NA,NA,"-48.1","-15.6",NA,NA,NA,NA
"265","2019-11-01 14:54:31-03","UnB","UB","3985","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Ramos, PCM","312","1990","11","06","Southern America","Brasil",NA,NA,"Erva 1,5m. Flor amarela; Campo úmido.",NA,"Dicotyledoneae",NA,"Bong.","Proença, CEB","Distrito Federal","Brasília","Parque Nacional de Brasília, Córrego Santa Maria","-47.933333","-15.883333",NA,NA,NA,"1996",NA,NA,"02","13",NA,"-47.933333","-15.883333",NA,NA,NA,NA
"266","2021-01-27 09:58:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silva, CFS; Castro, IB; Aires, LFM","717B","2020","12","23","Southern America","Brasil",NA,NA,"Erva ereta. Caule verde albo-tomentoso/aracnóide e verde seríceo apical. Folhas com margens pontuadas de vermelho. Flores amarelas com anteras castanhas. Altura: 1,2 m; Campo Limpo Úmido em declive acentuado. Solos hidromórfico encharcado",NA,"Dicotyledoneae",NA,"Bong.","Silva, CFS","Goiás","Alto Paraíso de Goiás",NA,"-47.548694","-14.098417",NA,NA,NA,"2020",NA,NA,"12","23",NA,"-47.548694","-14.098417",NA,NA,NA,NA
"267","2019-11-01 14:54:31-03","UnB","UB","107578","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS; Souza, R; Santos, RR","9002","1965","10","06","Southern America","Brasil",NA,NA,"Coarse herb 1m; Meadow and gallery margin.",NA,"Dicotyledoneae",NA,"Bong.","Barroso, GM","Distrito Federal","Brasília","3km S of Sobradinho","-47.9296989440918","-15.7797002792358",NA,"1075","1075","1966","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-01 14:54:31-03","UnB","UB","37471","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, HS","10610","1965","11","23","Southern America","Brasil",NA,NA,"Erect herb 1m. Heads yellow; Marshy campo, adjacent to gallery forest",NA,"Dicotyledoneae",NA,"Bong.","Calago, K","Distrito Federal","Brasília","immediately west of Setor Industrial","-47.9296989440918","-15.7797002792358",NA,"1100","1100","2003","70570","auto","04",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-01 14:54:31-03","UnB","UB","124041","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G","44338","1981","11","11","Southern America","Brasil",NA,NA,"Capítulos amarelos.; Ereta.; Campo levemente úmido",NA,"Dicotyledoneae",NA,"Bong.","Hatschbach, G","Paraná ","Balsa Nova","Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"1982","27346","auto","02",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-05-06 11:54:02-03","UFU","HUFU","26051","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Roth, P.L.","1801","1960","09","14",NA,"Brasil",NA,NA,"Flores amarelas.; Na baixada do morro, lugar úmido.","HUFU00055783",NA,NA,"Bong.","Barroso, G.M.","Minas Gerais",NA,"Lagoa Comprida, BR 3.",NA,NA,"HUFU00055783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-05-06 11:54:02-03","UFU","HUFU","42404","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Paula, C.C. de; Aniceto, D. & Silva, R.R. da","570","2002","12","22",NA,"Brasil",NA,NA,"Erva, ca. 0,9 m. FOlhas verdes com pêlos brancos sendo a mais velha com face abaxial vinho.; Campo brejoso.","HUFU00055782",NA,NA,"Bong.","Hattori, E.K.O.","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 3.","-43.720556","-20.480833","HUFU00055782",NA,NA,NA,NA,NA,NA,NA,NA,"-43.720556","-20.480833",NA,NA,NA,NA
"272","2019-05-06 11:54:02-03","UFU","HUFU","42567","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Paula, C.C. de; Aniceto, D. & Siva, R.R. da","399","2002","11","03",NA,"Brasil",NA,NA,"Erva, ca. 0,5 m. Folhas verdes, pétalas amarelas.; Campo brejoso.","HUFU00055788",NA,NA,"Bong.","Hattori, E.K.O.","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 2.","-43.718889","-20.489167","HUFU00055788",NA,NA,"2005",NA,NA,"03",NA,NA,"-43.718889","-20.489167",NA,NA,NA,NA
"273","2019-05-06 11:54:02-03","UFU","HUFU","46035","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Romero, R.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","7888","2006","10","24",NA,"Brasil",NA,NA,"Erva ca. de 1,5 m. Brácteas involucrais esverdeadas, corola e ramos do estilete amarelos.; Campo rupestre.","HUFU00058651",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais",NA,"Região da Represa de Furnas, Estrada para cachoeira Feixo da Serra.",NA,NA,"HUFU00058651",NA,NA,"2007",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-05-06 11:54:02-03","UFU","HUFU","49613","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","97","2007","10","23",NA,"Brasil",NA,NA,"Erva ca. de 1,5 m. Brácteas involucrais verdes, corola amarela, filetes nigrescentes.; Campo rupestre.","HUFU00055778",NA,NA,"Bong.","Franco, I.M.","Minas Gerais",NA,"Serra do Cabral, Estrada Joaquim Felício - Serra do Cabral.",NA,NA,"HUFU00055778",NA,NA,"2013",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-05-06 11:54:02-03","UFU","HUFU","49737","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Rosa, P.O.; Santos, A.P.M.; Nakajima, J.N. & Mello, F.N.A.","942","2007","10","21",NA,"Brasil",NA,NA,"Herbácea, ca. 1,5 m. Brácteas involucrais verdes com ápice vinho, corola alaranjada.; Solo hidromórfico.","HUFU00055779",NA,NA,"Bong.","Franco, I.M.","Minas Gerais","Conselheiro Mata","Estrada para o Templo do Sol",NA,NA,"HUFU00055779",NA,NA,"2013",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-05-06 11:54:02-03","UFU","HUFU","42756","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","A.A.Arantes; Romero, R.; Nakajima, J.N.; Rezende, T.M. & Hattori, E.K.O.","1484","2005","09","28",NA,"Brasil",NA,NA,"Erva, ca. de 0,8 m. Capítulos amarelos.","HUFU00058649",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","Furnas","Região da Represa de Furnas, Cachoeira Feixo da Serra, Rio Turvo.","-46.230833","-20.604444","HUFU00058649","786","786","2007",NA,NA,"07",NA,NA,"-46.230833","-20.604444",NA,NA,NA,NA
"277","2019-05-06 11:54:02-03","UFU","HUFU","55430","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Forzza, R.C.; Dias-Melo, R.; Silva, B.R.; Monteiro, R.F.; Menini-Neto, L.; et al.","2660","2004","02","05",NA,"Brasil",NA,NA,"Arbusto com folhas discolores, capítulos com brácteas involucrais verdes, flores liguladas e tubulosas amarelas.","HUFU00055784",NA,NA,"Bong.","Saavedra, M.","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha para Cruzeiro, após lombada.","-43.886111","-21.691667","HUFU00055784",NA,NA,"2005",NA,NA,NA,NA,NA,"-43.886111","-21.691667",NA,NA,NA,NA
"278","2019-05-06 11:54:02-03","UFU","HUFU","56493","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Salles, A.H.; et al.","3835","2005","11","11",NA,"Brasil",NA,NA,"Erva terrestre, ca. 0,8 m. Flor amarela.; Campo úmido.","HUFU00049995",NA,NA,"Bong.","Teles, A.M.","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo a captação.","-47.85","-15.866667","HUFU00049995","1025","1150","2015",NA,NA,"03",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA
"279","2019-05-06 11:54:02-03","UFU","HUFU","59333","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Franco, I.M.; Andrino, C.O.","657","2011","01","14",NA,"Brasil",NA,NA,"Erva, ca. 1,5 m alt. Capítulos com invólucro verde-claro, flores amarela bem forte., anteras listradas de marrom.; Campo rupestre, solo arenoso úmido próximo a curso de água, ao lado de afloramento rochoso.","HUFU00049998",NA,NA,"Bong.",NA,"Minas Gerais","Diamantina","Parque Estadual do Biribiri, Campo da Jacuba.","-43.543889","-18.158889","HUFU00049998",NA,NA,NA,NA,NA,NA,NA,NA,"-43.543889","-18.158889",NA,NA,NA,NA
"280","2019-05-06 11:54:02-03","UFU","HUFU","62385","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Mello-Silva, R.; Pirani, J.R.; Simão, R. & Meguro, M.","11697","1988","01","08",NA,"Brasil",NA,NA,"Erva cerca de 70cm em solo brejoso, caule vináceo em direção ao ápice.Brácteas involucrais verdes, pétalas amarelo-ouro. Anteras amarelas passando a castanhas. Estlete e estigma amarelos.","HUFU00055794",NA,NA,"Bong.","Pirani, J.R.","Minas Gerais","Datas","Rodovia Datas-Serro, Morro do Coco","-43.683333","-18.433333","HUFU00055794","1330","1330","1990",NA,NA,NA,NA,NA,"-43.683333","-18.433333",NA,NA,NA,NA
"281","2019-05-06 11:54:02-03","UFU","HUFU","68984","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Echternacht, L.; Machado, F.A.; Lucca, M.; Ramos, R. & Ribeiro, F.M.F.","2532","2014","11","26",NA,"Brasil",NA,NA,"Erva em campo rupestre, solo quartzoso pedregoso. Em borda de capão de mata.","HUFU00059358",NA,NA,"Bong.","Freitas, F.S.; Teles, A.","Minas Gerais","Olhos d'água","Parque Nacional das Sempre-vivas., Fazenda dos álamos, cabeceira do córrego dos confins.","-43.765","-18.203889","HUFU00059358","1172","1172","2015",NA,NA,"01",NA,NA,"-43.765","-18.203889",NA,NA,NA,NA
"282","2019-05-06 11:54:02-03","UFU","HUFU","65611","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Versiane, A.F.A.; Silva, K.R.","387","2012","12","06",NA,"Brasil",NA,NA,"Arbusto, ca. 1m alt. Bráctea involucrais verdes; corola, estames e ramos do estilete amarelos; pápus alvo.; Cerrado, campo graminoso, úmido.","HUFU00049994",NA,NA,"Bong.","Teles, A.M.","Minas Gerais","Diamantina","Estrada Diamantina-Conselheiro da Mata, Km 174.","-43.736111","-18.291944","HUFU00049994","1285","1285","2015",NA,NA,"03",NA,NA,"-43.736111","-18.291944",NA,NA,NA,NA
"283","2020-11-27 11:33:30-03","UFU","HUFU","73337","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Antar, G.M.; Seto, I.S.; Akemi-Borges, I. & Farhat, C.","607","2014","12","18",NA,"Brasil",NA,NA,"Subarbusto ca. 1m. alt. Brácteas esverdeadas, flores amarelas com presença de formigas.; Campo úmido","HUFU00070072",NA,NA,"Bong.","Antar, G.M.","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro . 500 metros antes da bifurcação para Moro do Pilar. A esquerda da estrada no sentido Santana do Riacho - Conceição do Mato Dentro.","-43.502222","-19.219444",NA,"1352","1352","2015",NA,NA,"07",NA,NA,"-43.502222","-19.219444",NA,NA,NA,NA
"284","2019-05-06 11:54:02-03","UFU","HUFU","62384","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sato, C.S.; Muller, R.S.; Oliveira, P.T.; Sano, P.T. & Santos, M.F.","27","2004","12","03",NA,"Brasil",NA,NA,"Brácteas verdes. Tépalas amarelas, estigma amarelo. Botões florais verdes com ápice vináceo.","HUFU00055780",NA,NA,"Bong.","Loeuille, B.","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro da Mata, Km 174","-43.6002998352051","-18.2493991851807","HUFU00055780",NA,NA,"2006","101169","auto","01",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-05-06 11:54:02-03","UFU","HUFU","62389","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Giulietti, A.M.; Furlan, A.; Pirani, J.R.; Cordeiro, I.; Rossi, L.; Hensold, N. & Menezes, N.","2365","1981","10","30",NA,"Brasil",NA,NA,"erva 1m, capítulos amarelos.; Campo rupestre","HUFU00055793",NA,NA,"Bong.","Nakajima, J.N.","Minas Gerais","Diamantina","Estrada Diamantina-Sopa, 25 km de Diamantina, caminho para São João da Chapada.","-43.6002998352051","-18.2493991851807","HUFU00055793",NA,NA,"1998","101169","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-05-06 11:54:02-03","UFU","HUFU","3367","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Castro, N.M.","s.n.","1989","06","04",NA,"Brasil",NA,NA,"Erva, ca. 0,8 m. Flores amarelas.; Campo rupestre.","HUFU00055789",NA,NA,"Bong.","Freitas, F.S.","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada Lagoa Santa - Conceição do Mato Dentro. KM 135.","-43.7144012451172","-19.1688995361328","HUFU00055789",NA,NA,"2013","26557","auto","02","21",NA,NA,NA,NA,NA,NA,NA
"287","2019-05-06 11:54:02-03","UFU","HUFU","30576","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","383","2002","11","20",NA,"Brasil",NA,NA,"Erva, ca. 0,5 m. Brácteas involucrais verde, cálice e corola amarelos, anteras castanhas.; Campo hidromórfico.","HUFU00058646",NA,NA,"Bong.","Hattori, E.K.O.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","HUFU00058646",NA,NA,"2005","57119","auto","03","02",NA,NA,NA,NA,NA,NA,NA
"288","2019-05-06 11:54:02-03","UFU","HUFU","30285","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","98","2002","11","20",NA,"Brasil",NA,NA,"Herbácea, ca. 0,20 m. Cálice verde, corola lilás, androceu e gineceu lilás.","HUFU00058650",NA,NA,"Bong.","Hattori, E.K.O.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688","HUFU00058650",NA,NA,"2005","57119","auto","03","02",NA,NA,NA,NA,NA,NA,NA
"289","2019-05-06 11:54:02-03","UFU","HUFU","30006","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6570","2002","11","20",NA,"Brasil",NA,NA,"Erva, ca. 0,60 m, Brácteas involucrais verdes, brácteas amarelas, corola amarela, estilete amarelo.; Campo hidromórfico.","HUFU00058644",NA,NA,"Bong.","Hattori, E.K.O.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688","HUFU00058644",NA,NA,"2005","57119","auto","03","03",NA,NA,NA,NA,NA,NA,NA
"290","2019-05-06 11:54:05-03","UFU","HUFU","69507","S","Plantae","Asteraceae","Senecio Cf.","adamantinus","Senecio Cf. adamantinus","Marques, D.; Contro, F.L.","570","2015","01","18",NA,"Brasil",NA,NA,"Arbusto, ca. 0,7 m. Brácteas involucrais verdes, flores do raio e do disco amarelas.; Campo rupestre.","HUFU00049996",NA,NA,"Bong.",NA,"Minas Gerais","Diamantina","Barão Guaicuy, Estrada para Cachoeira do Barão.","-43.700278","-18.266667","HUFU00049996",NA,NA,NA,NA,NA,NA,NA,NA,"-43.700278","-18.266667",NA,NA,NA,NA
"291","2019-05-06 11:54:02-03","UFU","HUFU","11624","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Klein, V.L.G.; et al.","2979","1995","12","07",NA,"Brasil",NA,NA,"Herbácea, ca. 0,8 m. Inflorescência com brácteas verdes, corola amarela, estigma amarelo e anteras marrom.; Margem da vereda.","HUFU00049997",NA,NA,"Bong.","Nakajima, J.N.","Goiás","Pirenópolis","Alto da Serra dos Pirineus","-48.9592018127441","-15.852499961853","HUFU00049997",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
