"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"499","2020-09-12 05:00:02-03","US","US","1950640","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"W. H. Hodge","6913","1947","7","10","South America - Neotropics","Colombia","Antioquia","Fac. de Agronomía Medellín.","1560",NA,NA,NA,"US03072590","Jacq.",NA,NA,"US03072590_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"500","2020-09-12 05:00:02-03","US","US","1157175","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"O. Buchtien","733","1917","12",NA,"South America - Neotropics","Bolivia",NA,"Milluguaya in Nord-Yungas.","1300",NA,NA,NA,"US03072612","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"501","2020-09-12 05:00:02-03","US","US","1341329","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"R. A. Toro","126","1927","3","24","South America - Neotropics","Colombia",NA,"Vicinity of Medellín.",NA,NA,NA,NA,"US03072601","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"502","2020-09-12 05:00:02-03","US","US","2323891","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"A. Lawrance","169","1932","6","7","South America - Neotropics","Colombia","Boyacá","Region of Mt. Chapon, extreme western part of Dept. Boyaca, north-west of Bogota.","1067",NA,NA,NA,"US03072597","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"503","2020-09-12 05:00:02-03","US","US","1124803","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Bro. Ariste-Joseph","A822","1904",NA,NA,"South America - Neotropics","Colombia",NA,"Choachi.",NA,NA,NA,NA,"US03072608","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"504","2020-09-12 05:00:02-03","US","US","1354622","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"E. P. Killip & A. C. Smith","19366","1927","2","16","South America - Neotropics","Colombia","Santander","Eastern Cordillera. Dept. Santander: Vicinity of El Roble.","1500",NA,NA,NA,"US03072604","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"505","2020-09-12 05:00:02-03","US","US","2048816","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"R. A. Ferreyra","2443","1947","9","28","South America - Neotropics","Peru","Lima","Dep. de Lima. Lomas de Atocongo, al Sur de Lima.",NA,NA,NA,NA,"US03072572","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"506","2020-09-12 05:00:02-03","US","US","2103797","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"K. von Sneidern","2475","1939","6","4","South America - Neotropics","Colombia","Cauca","Prope pagum El Tambo.","1700",NA,NA,NA,"US03072596","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"507","2020-09-12 05:00:02-03","US","US","2165464","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"F. R. Fosberg","20511","1943","4","13","South America - Neotropics","Colombia","Valle del Cauca","Cordillera Occidental. Samaria, on Río Timba, 2 km. w. of Timba, Dept. del Valle.","1000",NA,NA,NA,"US03072593","Jacq.","-76.67","3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"508","2020-09-12 05:00:02-03","US","US","1140784","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"F. W. Pennell & E. P. Killip","6431","1922","6","10","South America - Neotropics","Colombia","Cauca","Department of El Cauca. San Isidro, Purace. Cordillera Central.","2000","2200",NA,NA,"US03072605","Jacq.",NA,NA,"US03072605_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"509","2020-09-12 05:00:02-03","US","US","1193233","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. F. Pittier","11425","1924","1","30","South America - Neotropics","Venezuela","Miranda","Along stream. Puente de Turumo, road Petare-Guatire.",NA,NA,NA,NA,"US03072634","Jacq.",NA,NA,"US03072634_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"510","2020-09-12 05:00:02-03","US","US","2861965","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13992","1966","3","15","South America - Neotropics","Brazil","Distrito Federal","Planalto do Brasil. Côrrego Landim, ca. 25 km. N . of Brasília, D. F.","950",NA,NA,NA,"US03072621","Jacq.",NA,NA,"US03072621_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"511","2020-09-12 05:00:02-03","US","US","2863491","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19157","1968","1","25","South America - Neotropics","Brazil","Goiás","Planalto do Brasil. Serra dos Pirineus. 50 km N. of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Maranhão.","800",NA,NA,NA,"US03072622","Jacq.",NA,NA,"US03072622_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"512","2020-09-12 05:00:02-03","US","US","1691864","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Y. Mexia","04049","1935","10","14","South America - Neotropics","Peru","Lima","Andes. Dept. and Prov. Lima. Dist. Pachacamac; Atacongo.","300",NA,NA,NA,"US03072574","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"513","2020-09-12 05:00:02-03","US","US","2325114","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. Cuatrecasas & R. R. Castañeda","24368","1959","9","23","South America - Neotropics","Colombia","Magdalena","Sierra Nevada de Santa Marta, southeastern slopes: Hoya del Río Donachuí: fields and roadsides around Donachuí.","1350","1380",NA,NA,"US03072588","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"514","2020-09-12 05:00:02-03","US","US","1592850","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. F. Macbride","5956","1923","9","23","South America - Neotropics","Peru","Lima","Lurin.","61",NA,NA,NA,"US03072578","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"515","2020-09-12 05:00:02-03","US","US","533055","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Herbert H. Smith","555","1898","9",NA,"South America - Neotropics","Colombia",NA,"Santa Marta, United States of Colombia.","762",NA,NA,NA,"US03072609","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"516","2020-09-12 05:00:02-03","US","US","3325576","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"T. S. Filgueiras","3318","1996","2","10","South America - Neotropics","Brazil","Distrito Federal","Área de floresta de galería próximo ao CNPH da Embrapa.",NA,NA,NA,NA,"US03072619","Jacq.",NA,NA,"US03072619_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"517","2020-09-12 05:00:02-03","US","US","1618507","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"E. Reed","323",NA,NA,NA,"South America - Neotropics","Venezuela","Merida","3 miles west; 2 miles south of Merida Valley.","1372",NA,NA,NA,"US00384171","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"518","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M. Bang","639","1890",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas.",NA,NA,NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"519","2020-09-12 05:00:02-03","US","US","2048956","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"R. A. Ferreyra","4014","1948","9","12","South America - Neotropics","Peru","Lima","Dep. de Lima. Lomas de Atocongo al Sur de Lima.",NA,NA,NA,NA,"US03072570","Jacq.",NA,NA,"US03072570_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"520","2020-09-12 05:00:02-03","US","US","1986265","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"R. E. Schultes & M. Villarreal","7506a","1946","5","28","South America - Neotropics","Colombia","Putumayo","Sibundoy: hill north of valley.","2220","2270",NA,NA,"US03072592","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"521","2020-09-12 05:00:02-03","US","US","1195769","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"A. S. Hitchcock","22388","1923","11","17","South America - Neotropics","Peru","Arequipa","Mollendo.",NA,NA,NA,NA,"US03072576","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"522","2020-09-12 05:00:02-03","US","US","1930495","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"E. Asplund","5346","1939","3","17","South America - Neotropics","Ecuador","Los Ríos","Hacienda Clementina on Rio Pita, cocoa plantation.",NA,NA,NA,NA,"US03072626","Jacq.",NA,NA,"US03072626_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"523","2020-09-12 05:00:02-03","US","US","1191382","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. F. Macbride","5956","1923","9","23","South America - Neotropics","Peru","Lima","Lurin.","61",NA,NA,NA,"US03072577","Jacq.",NA,NA,"US03072577_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"524","2020-09-12 05:00:02-03","US","US","2405755","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"P. C. D. Cazalet & T. D. Pennington","5249",NA,NA,NA,"South America - Neotropics","Ecuador","Pichincha","20 km. W. of Santo Domingo de los Colorados.","305",NA,NA,NA,"US03072627","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"525","2020-09-12 05:00:02-03","US","US","1497176","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"A. Weberbauer","7095","1915","5",NA,"South America - Neotropics","Peru","Lambayeque","Above Olmos. (Dep. and Prov. Lambayeque).",NA,NA,NA,NA,"US03072583","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"526","2020-09-12 05:00:02-03","US","US","1191356","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. F. Macbride","4002","1923","5","23","South America - Neotropics","Peru",NA,"Muña.","2134",NA,NA,NA,"US03072580","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"527","2020-09-12 05:00:02-03","US","US","531019","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. F. Pittier","830","1905","12",NA,"South America - Neotropics","Colombia","Cauca","La Manuelita, near Palmira, eastern side of Cauca Valley.","1100","1302",NA,NA,"US03072607","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"528","2020-09-12 05:00:02-03","US","US","326006","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M. Bang","2841",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,"US03072615","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"529","2020-09-12 05:00:02-03","US","US","2325112","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. Cuatrecasas & R. R. Castañeda","24368","1959","9","23","South America - Neotropics","Colombia","Magdalena","Sierra Nevada de Santa Marta, southeastern slopes: Hoya del Río Donachuí: fields and roadsides around Donachuí.","1350","1380",NA,NA,"US03072589","Jacq.",NA,NA,"US03072589_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"530","2020-09-12 05:00:02-03","US","US","1357676","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"E. P. Killip & A. C. Smith","22826","1929","5","7","South America - Neotropics","Peru","Ayacucho","Dept. Ayacucho: Aina, between Huanta and Rio Apurimac.","750","1000",NA,NA,"US03072575","Jacq.",NA,NA,"US03072575_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"531","2020-09-12 05:00:02-03","US","US","3705104","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"W. Meier & G. Forbes","12595","2006","1","9","South America - Neotropics","Venezuela","Merida","Municipio Cardenal Quintero. Santo Domingo: sitios ruderales a lo largo de la carretera.","2100",NA,NA,NA,"US03072628","Jacq.","-70.72","8.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"532","2020-09-12 05:00:02-03","US","US","3356951","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M. Costa & S. Silva","200",NA,NA,NA,"South America - Neotropics","Brazil","Pernambuco","Brejos de Altitude de Pernambuco","1100",NA,NA,NA,"US03072620","Jacq.",NA,NA,"US03072620_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"533","2020-09-12 05:00:02-03","US","US","2167761","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Bro. Gines","4636","1952","4",NA,"South America - Neotropics","Venezuela","Merida","El Aguila.","4000",NA,NA,NA,"US03072630","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"534","2020-09-12 05:00:02-03","US","US","1482445","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"A. Lawrance","123","1932","5","25","South America - Neotropics","Colombia","Boyacá","Region of Mt. Chapon, extreme western part of Dept. Boyaca, north-west of Bogota.","1067",NA,NA,NA,"US03072599","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"535","2020-09-12 05:00:02-03","US","US","2224225","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"E. Asplund","10467","1940","2","3","South America - Neotropics","Colombia","Cauca","Chisquio, Finca Los Derrumbos.","1700",NA,NA,NA,"US03072595","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"536","2020-09-12 05:00:02-03","US","US","1498696","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"W. Gehriger","537","1930","10","4","South America - Neotropics","Venezuela","Merida","Agua Caliente, Tabay.","1800","2000",NA,NA,"US00384170","Jacq.",NA,NA,"US00384170_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"537","2020-09-12 05:00:02-03","US","US","1400831","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"-. Eggers","15293",NA,NA,NA,"South America - Neotropics","Ecuador","Manabí","Imprimis in sitio El Recreo. ½° Lat. Austral.",NA,NA,NA,NA,"US03072625","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"538","2020-09-12 05:00:02-03","US","US","1496413","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,NA,"s.n.","1930","7",NA,"South America - Neotropics","Brazil","Pernambuco","Proven. Tapera.",NA,NA,NA,NA,"US03072624","Jacq.",NA,NA,"US03072624_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"539","2020-09-12 05:00:02-03","US","US","1541717","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"W. Archer","78","1930","6","5","South America - Neotropics","Colombia","Antioquia","Dept. Antioquia: Medellín.","1500",NA,NA,NA,"US03072600","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"540","2020-09-12 05:00:02-03","US","US","2143441","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"A. López M.","0946","1953","3","29","South America - Neotropics","Peru","La Libertad","Dpto. La Libertad, Prov. Trujillo Chual (Simbal).","1150",NA,NA,NA,"US03072568","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"541","2020-09-12 05:00:02-03","US","US","1197972","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. F. Pittier","11550","1924","8","31","South America - Neotropics","Venezuela",NA,"Vicinity of Macarao, D.F.",NA,NA,NA,NA,"US03072633","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"542","2020-09-12 05:00:02-03","US","US","2962148","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. García Barriga, R. R. Castañeda & R. Jaramillo M.","20141","1970","10","8","South America - Neotropics","Colombia","Cundinamarca","Depto. Cundinamarca: La Palma; orillas del río Negro.","1100",NA,NA,NA,"US03072584","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"543","2020-09-12 05:00:02-03","US","US","1122397","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Macbride, -- & -. Featherstone","107","1922","4","12","South America - Neotropics","Peru",NA,"Matucana.","2438",NA,NA,NA,"US03072582","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"544","2020-09-12 05:00:02-03","US","US","3220879","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"B. Garofalo","1077",NA,NA,NA,"South America - Neotropics","Venezuela","Sucre","Dtto. Sucre, Parque Nacional Mochima. Camino San Pedrito - El Perú. Bosque húmedo a lo largo del río Blanco.",NA,NA,NA,NA,"US03072629","Jacq.",NA,NA,"US03072629_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"545","2020-09-12 05:00:02-03","US","US","2049244","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"R. A. Ferreyra","6286","1949","8","31","South America - Neotropics","Peru","Lima","Dep. de Lima. Lomas de Chotana, alrededores de Caracoles, carretera Lima-Cañete.","250","300",NA,NA,"US03072569","Jacq.",NA,NA,"US03072569_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"546","2020-09-12 05:00:02-03","US","US","2899532","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M. L. Bristol","786","1963","4","16","South America - Neotropics","Colombia","Putumayo","Valle de Sibundoy, 1.5 km. W. Sibundoy.","2200",NA,NA,NA,"US03072585","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"547","2020-09-12 05:00:02-03","US","US","1157166","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"O. Buchtien","2428","1908","12",NA,"South America - Neotropics","Bolivia",NA,"Chimasi cerca Chulumani, Sur Yungas.","1400",NA,NA,NA,"US03072614","Jacq.",NA,NA,"US03072614_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"548","2020-09-12 05:00:02-03","US","US","1541521","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,NA,"s.n.","1931","8","16","South America - Neotropics","Brazil","Pernambuco","Tapera.",NA,NA,NA,NA,"US03072623","Jacq.",NA,NA,"US03072623_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"549","2020-09-12 05:00:02-03","US","US","1157078","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"O. Buchtien","244","1906","11","16","South America - Neotropics","Bolivia",NA,"Sud-Yungas. Sirupaya bei Yanacachi. 16° s. Br.","2000",NA,NA,NA,"US03072613","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"550","2020-09-12 05:00:02-03","US","US","763250","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. N. Rose & Mrs. J.N. Rose","21715","1916","10",NA,"South America - Neotropics","Venezuela",NA,"Between Caracas and La Guaira.",NA,NA,NA,NA,"US03072636","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"551","2020-09-12 05:00:02-03","US","US","2325768","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. Cuatrecasas & R. R. Castañeda","24993","1959","11","4","South America - Neotropics","Colombia","Magdalena","Foothill of the Sierra de Perijá: Manaure, marginal forest of Río Manaure.","750","790",NA,NA,"US03072586","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"552","2020-09-12 05:00:02-03","US","US","2048942","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"R. A. Ferreyra","3880","1948","7","14","South America - Neotropics","Peru","Lima","Dep. de Lima. Lomas de Lachay, cerca a Chancay.",NA,NA,NA,NA,"US03072571","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"553","2020-09-12 05:00:02-03","US","US","1157181","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"O. Buchtien","5510","1920","1",NA,"South America - Neotropics","Bolivia",NA,"Hacienda Simaco sobre el camino a Tipuani.","1400",NA,NA,NA,"US03072617","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"554","2020-09-12 05:00:02-03","US","US","531238","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. F. Pittier","1037","1906","1",NA,"South America - Neotropics","Colombia","Cauca","Around Tacueyó, Rio Palo Valley, Huila group, central Cordillera.","1800",NA,NA,NA,"US03072606","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"555","2020-09-12 05:00:02-03","US","US","2057040","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"W. H. Camp","E-3202","1945","5","7","South America - Neotropics","Ecuador","Chimborazo","Cañon of the río Chanchan near Huigra.","1219","1372",NA,NA,"US03072631","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"556","2020-09-12 05:00:02-03","US","US","1418695","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"M. Bang","639","1890",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas.",NA,NA,NA,NA,"US03072616","Jacq.",NA,NA,"US03072616_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"557","2020-09-12 05:00:02-03","US","US","1187638","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"H. F. Pittier","10423","1922","8","13","South America - Neotropics","Venezuela",NA,"Federal District. Around Caracas.","800","1000",NA,NA,"US03072635","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"558","2020-09-12 05:00:02-03","US","US","2325113","PreservedSpecimen","Plantae",NA,"Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"J. Cuatrecasas & R. R. Castañeda","24368","1959","9","23","South America - Neotropics","Colombia","Magdalena","Sierra Nevada de Santa Marta, southeastern slopes: Hoya del Río Donachuí: fields and roadsides around Donachuí.","1350","1380",NA,NA,"US03072587","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
