"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"347","2019-12-09 17:30:20-03","UFPR","EFC","207","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Roderjan, C.V.","1983","10","06","Roderjan, C.V.","1983","10","06","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"500","500","Floresta pluvial de encosta atlântica, 500 m a.n.m. __COMMOM_NAME__: Bocuva, bicuíba","EFC000207",NA,"236",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"348","2019-11-13 11:26:31-03","USP","SPF","105654","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Lobão, AQ","2004","03",NA,"Bastos, EB","1994","09","05","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.88775","-24.622917","-47.88775","-24.622917",NA,NA,NA,"SPF00105654",NA,"EBB21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-13 11:26:31-03","USP","SPF","123217","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Lobão, AQ","2004","03",NA,"Lopes, NP","1994","09","26","Brasil","São Paulo",NA,"Parque Estadual Turístico do Alto Ribeira",NA,NA,NA,NA,NA,NA,NA,"SPF00123217",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-13 11:26:31-03","USP","SPF","198017","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Santos, MF","2008",NA,NA,"Santos, MF","2008","03","13","Brasil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi)","-43.432861","-19.431861","-43.432861","-19.431861",NA,NA,NA,"SPF00198017",NA,"276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-13 11:26:31-03","USP","SPF","80670","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Pirani, JR","2004",NA,NA,"Pirani, JR","1993","07","22",NA,NA,NA,"Serra do Cipó, Morro da Pedreira",NA,NA,NA,NA,NA,NA,NA,"SPF00080670",NA,"CFSC13279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-13 11:26:31-03","USP","SPF","150406","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Hatschbach, G","2001",NA,NA,"Ribas, OS","2001","02","09","Brasil","Paraná","Doutor Ulysses","Cabeceiras do Ribeirão do Tigre","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"SPF00150406",NA,"3131",NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"353","2019-11-13 11:26:31-03","USP","SPF","148937","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Lombardi, JA","2000","12",NA,"Oliveira, PP","1998","01","20","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"SPF00148937",NA,"945B",NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA
"354","2019-11-13 11:26:31-03","USP","SPF","85776","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Rodrigues, WA","2007","03",NA,"Handro, O","1937","01","25","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00085776",NA,"s.n.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"355","2021-03-25 13:52:45-03","UNIVILLE","JOI","17097","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Stival-Santos, A.; Meyer, D. & Silveira, S.","2010","07","06","Brasil","Santa Catarina","Biguaçu",NA,"-48.759722","-27.367778","48º45'35''W","27º22'4''S","252","252","Habito: Arbórea","JOI017097",NA,"3179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-25 13:52:45-03","UNIVILLE","JOI","893","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","F.C.S. Vieira","2005","02","19","F.C.S. Vieira","2004","01","16","Brasil","Santa Catarina","Garuva","Monte Crista, Três Barras.","-48.8549995422363","-26.0266990661621",NA,NA,"15","15","; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: terras baixas","JOI000893","JOI000893","211",NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"357","2021-03-25 13:52:45-03","UNIVILLE","JOI","8648","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Meyer, F.S.","2009","04","29","Meyer, F.S.","2007","09","29","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Arvoreta juvenil; HABITAT: borda de mata; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI008648","JOI008648","423",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"358","2021-03-25 13:52:45-03","UNIVILLE","JOI","2243","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Björn Mehlhaff","2006","08","06","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"JOI002243","JOI002243","95",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-25 13:52:45-03","UNIVILLE","JOI","13317","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Condorcet Aranha","2000","02","28","Emir Dias","2000","01","13","Brasil","Santa Catarina","Joinville","Baixo Quiriri.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 292","JOI013317","JOI013317","88",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"360","2019-10-07 09:23:20-03","UEFS","HUEFS","99998","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","W.A.Rodrigues","2009","06",NA,"Kuhlmann, M.","1952","02","14","Brasil","São Paulo","São Paulo","nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0099998","HUEFS0099998","2815","Angiospermae","Magnoliales",NA,NA,"53584","auto","Magnolianae",NA,NA,NA,NA,NA,NA
"361","2019-10-07 09:23:20-03","UEFS","HUEFS","151118","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Queiroz, E.P.","2008","03","29","Brasil","Bahia","Salvador","Bairro de São Marcos, Jardim Botânico de Salvador.","-38.427222","-12.927222","38W25'38''","12S55'38''",NA,NA,"Mata Atlântica.","HUEFS0151118","HUEFS0151118","2900","Angiospermae","Magnoliales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"362","2019-10-07 09:23:20-03","UEFS","HUEFS","172443","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Brotto, M.L.","2008","10","14","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.916111","-25.439444","48W54'58''","25S26'22''","470","470","Floresta Ombrófila Densa submontana.","HUEFS0172443","HUEFS0172443","194","Angiospermae","Magnoliales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"363","2019-09-04 19:50:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"364","2015-03-13 19:07:02-03","F","FMNH-SEEDPLANTS","V0259808F","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0259808F","V0259808F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"365","2015-03-13 19:07:02-03","F","FMNH-SEEDPLANTS","V0259809F","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0259809F","V0259809F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"366","2019-06-11 13:08:35-03","F","FMNH-SEEDPLANTS","V0354336F","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,"RRC ID Flag",NA,NA,NA,"R. Reitz","1959","2","20","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,NA,"V0354336F","V0354336F_01","8476","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"8476"
"367","2020-04-29 16:30:09-03","UFVJM","HDJF","6097","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG;","2018","06","13","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA SA3","-43","-19","-43","-19","788","788",NA,"HDJF006097","HDJF006097_01","122","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-01-25 15:43:05-02","IAC","IAC","49001","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","J.A.M.A. Gomes et al.","2006","11","01","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","2006","11","01","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"subparcela 34, indivíduo G 552",NA,NA,"356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-01-25 15:43:05-02","IAC","IAC","49115","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","E. Ramos et al.","2007","09","12","E. Ramos; H.R. Gonçalves; F.J. Benedetti & S. Santos","2007","09","12","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.079328","-23.381112","-45.079328","-23.381112",NA,NA,"Subparcela 6 indivíduo F0048.&nf;Nome popular: bicuíba",NA,NA,"343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-01-25 15:43:05-02","IAC","IAC","49465","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","R.B. Torres","2008","01","15","R.B. Torres; A.S. Oliveira & M.G. Silva (2)","2008","01","15","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.879048","-24.613482","-47.879048","-24.613482",NA,NA,"Coordenada medida: UTM (23) 208.481E, 7274.761N",NA,NA,"1865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-01-25 15:43:05-02","IAC","IAC","50545","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","J.A.M.A. Gomes & C.B. Virillo","2008","02","22","J.A.M.A. Gomes & C.B. Virillo","2008","02","22","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498","-45.080223","-23.373498",NA,NA,"indivíduo G 0824",NA,NA,"609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-01-25 15:43:06-02","IAC","IAC","35418","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","N.M. Ivanauskas","1995","06","21","N.M. Ivanauskas","1995","06","21","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,NA,"229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-01-25 15:43:06-02","IAC","IAC","35419","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.","N.M. Ivanauskas","1995","08","26","N.M. Ivanauskas","1995","08","26","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,NA,NA,NA,"329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-07-23 12:15:14-03","CEPLAC","CEPEC","135526","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba",NA,"M. M. Coelho",NA,NA,NA,"M.M. Coelho","2012","06","08","Brasil","Bahia","ALMADINA","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.","-39.603333","-14.701667","39W36'12","14S42'6",NA,NA,"(Unicata). Material prensado com álcool.",NA,NA,"877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-08-04 09:17:20-03","CEPLAC","CEPEC","111508","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba",NA,"P. Fiaschi",NA,NA,NA,"Lopes, M. M. M.","2006","04","09","Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","39W33'55","15S23'30","850","850",NA,NA,NA,"574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-07-23 12:15:14-03","CEPLAC","CEPEC","119747","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,"P. R. Farag",NA,NA,NA,"P. R. Farag","1995","04","13","Brasil","Rio de Janeiro","silva jardim","Reserva Biológica de Poço das Antas. Ilha dos Barbados.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,"29995","auto",NA,"30/12/1995",NA,NA,NA,NA,NA
"377","2020-07-23 12:15:14-03","CEPLAC","CEPEC","148031","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,"J.M.A.Braga",NA,NA,NA,"Brasil","Rio de Janeiro","ITATIAIA",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"378","2020-07-23 12:15:14-03","CEPLAC","CEPEC","118339","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,"F. de Barros",NA,NA,NA,"F. de Barros","1989","04","26","Brasil","São Paulo","cananeia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,"1639",NA,NA,NA,NA,"37574","auto",NA,"30/08/1989",NA,NA,NA,NA,NA
"379","2020-07-23 12:15:14-03","CEPLAC","CEPEC","139865","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera",NA,NA,NA,NA,NA,"I.M. Silva",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"472",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"380","2009-11-26 13:54:18-02","INPA","INPAW","8141","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2009-11-26 13:54:21-02","INPA","INPAW","5859","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,"Lang",NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2009-11-26 13:54:21-02","INPA","INPAW","8143","S","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-09-22 13:48:57-03","USP","SPFW","1974","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(SchottexSpreng.) Warb.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-09-22 13:48:57-03","USP","SPFW","4307","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-09-22 13:48:57-03","USP","SPFW","1760","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA
"386","2021-04-08 17:13:00-03","UESB","HUESB","7608","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba",NA,NA,NA,NA,NA,"Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2012","04","01","Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056","-39.637139","-13.717056",NA,NA,"Árvore.#?#Folhas alternas, simples, crassas, margem inteira.&nf;; Floresta Ombrófila Densa.","HUESB000007608",NA,"626","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-07-21 15:08:18-03","UNISANTA","HUSC","12300","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng) Warb.","Magenta; Villaça, I.",NA,NA,NA,"Villaça, I.M.","2018","09","17","Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"árvore em formação, 0,90 cm",NA,NA,"119","Magnoliophyta",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"388","2019-11-13 16:04:53-03","UNISANTA","HUSC","12300","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng) Warb.","Magenta; Villaça, I.",NA,NA,NA,"Villaça, I.M.","2018","09","17","Brasil","São Paulo","Santos","Monte Cabrão","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"árvore em formação, 0,90 cm",NA,NA,"119","Magnoliophyta",NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA
"389","2019-07-02 15:56:05-03","UEM","HUEM","11266","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","in Reflora","2014","11","17","W. Maschio","1995","08","18","Brasil","Paraná","Morretes","Estrada da Graciosa, PR- 410.","-48.834400177002","-25.476900100708",NA,NA,"600","600","Sementes recoertas por camada rosada.; Floresta Ombófila Densa Submontana.","HUEM000007951","HUEM000007951","84",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"390","2020-12-16 08:42:21-03","Fiocruz","FIOCRUZ-CBPM","871","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Silva Neto, S.J.","2007","01","25","Manão, C.Y#?#G.; Almeida, F.F.N.; Ferreira, A.C.S.; Silva Neto, S.J.; Silva, W.; Teles, P.N.","2007","01","25","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Colônia Juliano Moreira, Campus FIOCRUZ da Mata Atlântica, área preservada de encosta na trilha da cachoeira.","-43.403611","-22.939722","43º24'13''W","22º56'23''S",NA,NA,"Ponto quadrante 80, indivíduo 319 - Árvore com 10 m, fuste = 9 m, CAP = 37 cm. Seiva de cor vermelha.","CBPM00000871",NA,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-03-06 11:04:39-03","UNIRIO","HUNI","555","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"M.V.C. Salim","2006","05","21","Brasil","Rio de Janeiro","Rio de Janeiro","Horto do Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore, 10 m. Folhas alternas dísticas. Levemente pilosa. Material não fértil. Habitat: Floresta Atlântica Habito: Árvore","HUNI00000555",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"392","2016-12-19 13:51:32-02","PERD","PERD","653","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.",NA,NA,NA,NA,"Dias, LG; Cordeiro, AM","2004","08","06","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Trilha da Lagoa Preta","-42.522889","-19.677611","-42.522889","-19.677611",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2016-12-19 13:51:32-02","PERD","PERD","698","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) A.C.Sm.",NA,NA,NA,NA,"Pereira, RM; Cordeiro, AM","2005","04","07","Brasil","MG","Marliéria","Parque Estadual do Rio Doce, Garapa Torta","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore ca. 26m de alt., com frutos de coloração verde. Nesta árvore foi instalada uma armadilha de dossel da equipe de borboletas TEAM.",NA,NA,"s.n.",NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"394","2020-11-12 17:00:54-03","UEL","FUEL","31733","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Hatschbach, G","2001",NA,NA,"Ribas, OS; Silva, JM","2001","02","09","Brasil","Paraná","Dr. Ulysses","Cabeçeiras do Ribeirão do Tigre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3131","Tracheophyta","Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-11-12 17:00:54-03","UEL","FUEL","48510","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warm.","Stival-Santos, A","2010","10","18","Stival-Santos, A; Legal, E; Silveira, S","2010","06","23","Brasil","Santa Catarina","Águas Mornas","Rio Cubatão, floresta ombrófila densa, interior do fragmento, estágio sucessional avançado","-48.823600769043","-27.6938991546631",NA,NA,"620","620",NA,NA,NA,"3165","Tracheophyta","Magnoliales",NA,NA,"26556","auto",NA,NA,NA,NA,NA,NA,NA
"396","2020-11-12 17:00:54-03","UEL","FUEL","39586","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Smith","Handro, O","1966",NA,NA,"Kulhmann, M","1952","02","14","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"2815","Tracheophyta","Magnoliales",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"397","2020-08-20 14:57:11-03","UFSC","FLOR","41370","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Stival-Santos, A.","2010","10","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","06","23","Brasil","Santa Catarina","Águas Mornas","Rio Cubatão.","-48.960833","-27.809722","48º57'39''W","27º48'35''S","620","620","arbórea, flor verde, 10m altura. Florística IFFSC 253.","FLOR0041370",NA,"3165",NA,"Magnoliales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-08-20 20:39:32-03","UFSC","FLOR","26498","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Waechter, J.L.","1992",NA,NA,"Jarenkow, J.A.","1992","03","06","Brasil","Rio Grande do Sul","Torres","Entre o Morro do Belisário e a Lagoa do Morro do Forno.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"árvore, Fruto Imaturo, verde, com látex incolor e abundante, 12m altura","FLOR0026498",NA,"2063",NA,"Magnoliales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-08-20 20:39:32-03","UFSC","FLOR","43899","PreservedSpecimen","Plantae","Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C. Sm.","Reis, A.","1994",NA,NA,"Reis, A.; Vieira, S.","1994","08","27","Brasil","Santa Catarina","Ilhota",NA,"-48.8272018432617","-26.8997001647949",NA,NA,"350","350","árvore, Fruto Imaturo, verde, 8m altura","FLOR0043899",NA,"2297",NA,"Magnoliales",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA
