"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"198","2019-11-01 14:52:39-03","UnB","UB","115367","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","202891R","1971","09","03","Southern America","Brasil","São Paulo",NA,"-48.416667","-22.75",NA,NA,NA,NA,"Pereira, JF","Botucatu",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 14:52:39-03","UnB","UB","115368","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","2028192R","1972","09","28","Southern America","Brasil","São Paulo",NA,"-48.416667","-22.75",NA,NA,NA,NA,"Pereira, JF","Botucatu",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-01 14:52:39-03","UnB","UB","115369","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","2028648","1970","10","20","Southern America","Brasil","São Paulo",NA,"-48.416667","-22.75",NA,NA,NA,NA,"Pereira, JF","Botucatu",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 14:52:39-03","UnB","UB","115370","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","2028504","1970","10","16","Southern America","Brasil","São Paulo",NA,"-48.416667","-22.75",NA,NA,NA,NA,"Pereira, JF","Botucatu",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 14:52:39-03","UnB","UB","173480","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","2028144R","1972","10","12","Southern America","Brasil","São Paulo","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Cerrado.",NA,NA,"Pereira, JF","Botucatu","550","550","1979","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 14:52:39-03","UnB","UB","173481","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","202828R",NA,NA,NA,"Southern America","Brasil","São Paulo","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Cerrado.",NA,NA,"Pereira, JF","Botucatu","550","550","1979","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 14:52:39-03","UnB","UB","173482","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","2028620","1970","10","20","Southern America","Brasil","São Paulo","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Cerrado.",NA,NA,"Pereira, JF","Botucatu","550","550","1979","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 14:52:39-03","UnB","UB","173483","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Gottsberger, IS","202844R",NA,NA,NA,"Southern America","Brasil","São Paulo","Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","-48.416667","-22.75",NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Cerrado.",NA,NA,"Pereira, JF","Botucatu","550","550","1979","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 14:52:39-03","UnB","UB","23885","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Irwin, HS","16890","1966","06","10","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Fontella, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 14:52:39-03","UnB","UB","193295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Eiten, G; Eiten, LT","9623","1969","11","29","Southern America","Brasil","Mato Grosso","260 km along new road NNE of village of Xavantina. (1.6 km due SSW of Royal Society-Royal Geographic Society Base Camp.) 1.6 km S along main road from turnoff to Base Camp.","-51.75","-12.85",NA,"Herbaceous vine with white latex. Sepals and petals light green. Corona and stigma translucent white, anthers yellow.; Roadside through cerrado.",NA,NA,"Fontella, J","Barra do Garças","450","450","1991","-51.75","-12.85","04",NA,NA,NA,"18",NA,NA,NA,NA
"208","2019-11-01 14:52:39-03","UnB","UB","23888","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Harley, RM","10515","1968","10","07","Southern America","Brasil","Mato Grosso","base camp","-51.766667","-12.816667",NA,NA,NA,NA,"Fontella, J","Xavantina",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 14:52:39-03","UnB","UB","23889","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Harley, RM","10872","1968","10","29","Southern America","Brasil","Mato Grosso","base camp","-51.766667","-12.816667",NA,NA,NA,NA,"Fontella, J","Xavantina",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 14:52:39-03","UnB","UB","23884","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Ratter, JA","1218","1968",NA,NA,"Southern America","Brasil","Mato Grosso","base camp","-51.766667","-12.816667",NA,NA,NA,NA,"Incógnito","Xavantina",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 14:52:39-03","UnB","UB","23886","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Philcox, D","3067","1967","11","16","Southern America","Brasil","Mato Grosso","base camp","-51.766667","-12.816667",NA,NA,NA,NA,"Fontella, J","Xavantina",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 14:52:39-03","UnB","UB","115371","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Barreto, M","10478","1939","12","28","Southern America","Brasil","Minas Gerais","Lagoa de D. Ignácia","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Barreto, M","Jaboticatubas",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"213","2020-03-16 13:43:56-03","UFU","HUFU","77523","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Hemsing, P.K.B.; Dias, A.G.","767","2018","11","05",NA,"Brasil","Minas Gerais","Bacia do Uberabinha, Baixo Uberabinha.","-48.2771987915039","-18.9186000823975",NA,"Trepadeira, látex branco, cálice verde, corola verde.; Cerradão.","HUFU00075672",NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"214","2020-08-04 12:47:24-03","UFU","HUFU","4695","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Arantes, A.A.A.; et al.","58","1993","10","06",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Pétalas verdes, corona creme esverdeada.; Borda do cerradão.","HUFU00001222",NA,"Rosa, P.O.","Uberlândia",NA,NA,"2003",NA,NA,"10","58223","auto",NA,"03",NA,NA,NA,NA
"215","2019-05-06 11:51:59-03","UFU","HUFU","18585","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Barbosa, A.A.A.; Amaral, A.F.","1301","1998","12","08",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Borda direita da vereda 4.","-48.2771987915039","-18.9186000823975",NA,"Flores esverdeadas.; Vereda.","HUFU00001229",NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:51:59-03","UFU","HUFU","18586","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Barbosa, A.A.A.; Amaral, A.F.","1302","1999","01","29",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Lado direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,"Flor esverdeada.; Vereda.","HUFU00001228",NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"217","2019-05-06 11:51:59-03","UFU","HUFU","22314","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Araújo, G.M.","3012","2000","01","21",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Oeste da Estação Ecológica do Panga. Borda da vereda 4, lado direito.","-48.2771987915039","-18.9186000823975",NA,"Flor branca esverdeada.; Vereda.","HUFU00001225",NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"218","2019-05-06 11:51:59-03","UFU","HUFU","31555","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Amorim, E.H.; Romero, R.; Mendes, S. & Arruda, R.","574","2003","02","14",NA,"Brasil","Minas Gerais","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,"Trepadeira. Cálice verde, corola creme e botões verdes.; Cerrado rupestre.","HUFU00001216",NA,NA,"Perdizes",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"219","2019-05-06 11:51:59-03","UFU","HUFU","31330","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Amorim, E.H.; Mendes, S.; Arruda, R. & Fonseca, D.V.","502","2003","01","17",NA,"Brasil","Minas Gerais","Galheiros, Céu do cavalo.","-47.2928009033203","-19.3528003692627",NA,"Trepadeira. Cálice verde, corola e estigma brancos, anteras vinho.; Cerrado rupestre.","HUFU00001215",NA,"Fleury-Silva, H.R.","Perdizes",NA,NA,"2004",NA,NA,"01","45889","auto",NA,"22",NA,NA,NA,NA
"220","2019-05-06 11:51:59-03","UFU","HUFU","32058","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Arruda, R.; Araújo, G.M.; Amorim, E.H. & Mendes, S.","350","2003","04","11",NA,"Brasil","Minas Gerais","Galheiros, Gerônimo.","-47.2928009033203","-19.3528003692627",NA,"Cálice verde e corola branca.; Cerrado.","HUFU00001218",NA,"Fleury-Silva, H.R.","Perdizes",NA,NA,"2004",NA,NA,"01","45889","auto",NA,"22",NA,NA,NA,NA
"221","2019-05-06 11:51:59-03","UFU","HUFU","33949","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Mendes, S.; Arruda, R.; Amorim, E.H. & Araújo, G.M.","858","2003","05","10",NA,"Brasil","Minas Gerais","Galheiros, Macega.","-47.2928009033203","-19.3528003692627",NA,"Trepadeira, cálice verde e corola creme.; Cerrado.","HUFU00001217",NA,"Fleury-Silva, H.R.","Perdizes",NA,NA,"2004",NA,NA,"01","45889","auto",NA,"22",NA,NA,NA,NA
"222","2019-05-06 11:51:59-03","UFU","HUFU","31412","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Arruda, R.; Romero, R.; Mendes, S. & Amorim, E.H.","219","2003","02","14",NA,"Brasil","Minas Gerais","Galheiros, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,"Trepadeira. Cálice esverdeado, corola lilás.; Mata.","HUFU00001221",NA,NA,"Perdizes",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"223","2019-05-06 11:51:59-03","UFU","HUFU","36866","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Amorim, E.H.; Hattori, E.K.O. & Barbosa, J.M.","895","2004","04","30",NA,"Brasil","Minas Gerais","Galheiros, Próximo ao alojamento.","-47.2928009033203","-19.3528003692627",NA,"Trepadeira. Frutos verdes.","HUFU00002237","HUFU00002237",NA,"Perdizes",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"224","2019-05-06 11:51:59-03","UFU","HUFU","47260","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Hattori, E.K.O.; Araújo, G.M.","558","2007","03","23",NA,"Brasil","Minas Gerais","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,"Erva rastejante. Botões verde-claro, cálice verde, corola e estigma alvos.; Mata ciliar.","HUFU00001220",NA,"Gomes, S.M.","Uberlândia",NA,NA,"2008",NA,NA,"07","58223","auto",NA,NA,NA,NA,NA,NA
"225","2019-05-06 11:51:59-03","UFU","HUFU","43111","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Rodrigues, V.H.P.; Kilca, R.","s.n.","2005","04","11",NA,"Brasil","Minas Gerais","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,"Liana. Flor branca.; Mata ciliar.","HUFU00001219",NA,"Gomes, S.M.","Uberlândia",NA,NA,"2008",NA,NA,"07","58223","auto",NA,NA,NA,NA,NA,NA
"226","2019-05-06 11:51:59-03","UFU","HUFU","47195","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Rosa, P.O.; Hattori, E.K.O. & Araújo, G.M.","452","2007","02","27",NA,"Brasil","Minas Gerais","Capim Branco I, Funil II.","-48.2771987915039","-18.9186000823975",NA,"Trepadeira. Botões florais, cálice verdes, corola alva e frutos imaturos verdes.; Mata decidua.","HUFU00001213",NA,"Gomes, S.M.","Uberlândia",NA,NA,"2008",NA,NA,"07","58223","auto",NA,NA,NA,NA,NA,NA
"227","2019-05-06 11:51:59-03","UFU","HUFU","2990","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. & Pereira, P.R.","15","1992","04","10",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,"Cipó ou liana, flores creme com fruto .; Campo Úmido.","HUFU00001224",NA,"Steves, W.O.","Uberlândia",NA,NA,"2005",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"228","2019-05-06 11:51:59-03","UFU","HUFU","21706","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Araújo, G.M.","2890","1999","11","19",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Borda direita da vereda 4.","-48.2771987915039","-18.9186000823975",NA,"Botões claros.; Vereda.","HUFU00001226",NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"229","2019-05-06 11:51:59-03","UFU","HUFU","35261","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Menezes, C.; Cunha, F.L.R. & Perim, M.A.A.","04","2003","05","30",NA,"Brasil","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,"Trepadeira. Cálice e corola verdes, androceu creme, gineceu branco, fruto verde, em forma de gota.; Borda de cerradão.","HUFU00001227",NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"2003",NA,NA,"09","58223","auto",NA,"15",NA,NA,NA,NA
"230","2019-05-06 11:51:59-03","UFU","HUFU","27495","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Pacheco, R.A.; Volpi, R.; Fleury-Silva, H.R. & Nakajima, J.N.","57","2001","11","07",NA,"Brasil","Minas Gerais","Parque Municipal Victório Siquerolli","-48.2771987915039","-18.9186000823975",NA,"Terpadeira. Cálice e corola verdes, corona branca.; Interior do cerradão.","HUFU00001214",NA,"Fleury-Silva, H.R.","Uberlândia",NA,NA,"2002",NA,NA,"12","58223","auto",NA,"20",NA,NA,NA,NA
"231","2019-05-06 11:51:59-03","UFU","HUFU","37639","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Tannus, J.L.S.","491","2001","12","06",NA,"Brasil","São Paulo","Campinho","-47.8199996948242","-22.25",NA,"Liana volúvel, latescente, flores verde com interior branco, frutos imaturos verdes.; Cerrado. Campo sujo.","HUFU00001223",NA,"Farinaccio, M.A.","Itirapina",NA,NA,"2004",NA,NA,"04","22843","auto",NA,NA,NA,NA,NA,NA
"232","2021-02-23 13:21:48-03","MN","R-TIPOS","102112","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Silveira, A.A.","HS - 307","1905","02",NA,NA,"Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,"R000102112","R000102112_001 R000102112_002","Morillo, G.","Belo Horizonte",NA,NA,"1978",NA,NA,NA,"17082","auto",NA,NA,"Holotypus de Blepharodon tridentatus Silveira",NA,NA,NA
"233","2017-06-19 17:35:30-03","UFMT","UFMT","31899","S","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17377","1997","06","08",NA,"Brasil","Mato Grosso","MT-010. 37 KM após o trevo com a Serra dos Caiabis.","-56.3","-12.6",NA,"Escandente; flores verdes.; Savana arborizada, utilizada como pasto. Solo arenoso.",NA,NA,"Rapini, A.","Tapurah",NA,NA,"2011","-56.3","-12.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2018-08-09 21:10:40-03","UFMT","UFMT","17490","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Hatschbach, G.; Silva, J.M.; Deodato, F.","65586","1996","11","14",NA,"Brasil","Mato Grosso","Serra Ricardo Franco, Córrego Cachoeira.",NA,NA,NA,"Volúvel, látex alvo, flor verde pálido, corona creme.; Dos pastos.",NA,NA,"Bitencourt, C.","Vila Bela da Sma Trindade",NA,NA,"2017",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-04 15:43:31-03","IF","SPSF","39252","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Kunth.","C.R.Lima & R.Cielo-Filho & J.B.Baitello","90A","2008","01","31","América do Sul","Brasil","SP","Estação Ecológica de Paranapanema","-48.750278","-23.518056",NA,"COLETA: Flores brancas, muito látex.; GEOGRAFIA: Trilha 5. Fisionomia muda, mais baixo.;",NA,NA,"J.B.Baitello","Paranapanema","610","610","2008",NA,NA,"01",NA,NA,"Magnoliopsida","31",NA,NA,NA,NA
"236","2021-03-04 15:43:31-03","IF","SPSF","35834","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"D.R.Rossatto","82","2005","10","25","América do Sul","Brasil","SP","Estação ecológica","-50.4099998474121","-22.6599998474121",NA,"COLETA: XLS: SPSFNovo&nf;Cerrado/Cerradão; GEOGRAFIA: Cerrado/Cerradão&nf;;",NA,NA,"G.Durigan","Assis",NA,NA,"2006",NA,NA,"01","23972","auto","Magnoliopsida","20",NA,NA,NA,NA
"237","2021-03-04 15:43:34-03","IF","SPSF","16046","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"M.R.F.Melo & S.A.C.Chiea","209","1980","02","12","América do Sul","Brasil","SP","Estacao Experimental, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,"COLETA: XLS: SPSFAntigo&nf;Trepadeira, flores verdes e amarelas; látex branco.;",NA,NA,"M.V.Ferreira","Moji Guaçú",NA,NA,NA,NA,NA,NA,"39309","auto","Magnoliopsida",NA,NA,NA,NA,NA
"238","2021-03-04 15:43:33-03","IF","SPSF","02753","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum",NA,"D.Bento Pickel",NA,"1946","08","27","América do Sul","Brasil","SP","fazenda J.Guelli","-47.4199981689453","-21.9899997711182",NA,"COLETA: XLS: SPSFAntigo&nf;Na mata&nf;Cipó de flor branca.; GEOGRAFIA: na mata&nf;;",NA,NA,"M.V.Ferreira","Pirassununga",NA,NA,NA,NA,NA,NA,"24621","auto","Magnoliopsida",NA,NA,NA,NA,NA
"239","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"-43.8897","-19.6272",NA,NA,NA,NA,NA,"Lagoa Santa",NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"240","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Burchell, WJ","4148","1827","02","03","Southern America","Brazil","São Paulo","IBB/ São Paulo, SP, São Paulo about 1 m. NW ny N from the Tanque de Zunica as far as The Caveira Santa, in the level dry shrubby campos.","-46.633333","-23.55",NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,"-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 16:26:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil","Goiás","Secus flumen Rio Agapati et ad Santa Cruz in prov. Goyaz.","-48.48","-17.32",NA,NA,NA,NA,NA,"Santa Cruz de Goiás",NA,NA,NA,"-48.48","-17.32",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 16:26:19-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Gardner, G","3882",NA,NA,NA,"Southern America","Brazil","Tocantins","IBB/Natividade, Tocantins","-47.866667","-11.616667",NA,"Nomem vernaculum ex el. Warmingio: Maquine do mato.",NA,NA,NA,"Natividade",NA,NA,NA,"-47.866667","-11.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:06:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Riedel, L","2761",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"-47.29","-23.26",NA,NA,NA,NA,NA,"Itú",NA,NA,NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA
"244","2019-11-21 09:58:37-03","IBt","SP","15778","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Loefgren, A","CGG532","1888","05","25",NA,"Brasil","São Paulo","Rio Claro com Piracicaba",NA,NA,NA,NA,"SP022411","SP022411","Morillo, G",NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 09:58:37-03","IBt","SP","216679","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1541","1986","10","02",NA,"Brasil","São Paulo","À margem da rodovia municipal (Estrada do Roberto), que liga Victoriana ao Rio Bonito Campo e Nautica, a +/- 5km de Vitoriana, Fazenda Gold Farm","-48.284722","-22.8",NA,NA,NA,NA,"Fontella, J","Botucatu",NA,NA,"1991","-48.284722","-22.8","04",NA,NA,NA,"18",NA,NA,NA,NA
"246","2019-11-21 09:58:37-03","IBt","SP","216681","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Bicudo, LRH; Campos, CJ; Amaral Jr, A","692","1986","03","04",NA,"Brasil","São Paulo","À margem da rodovia municipal (Estrada do Roberto), que liga Victoriana ao Rio Bonito Campo e Nautica, a +/- 5km de Vitoriana, Fazenda Gold Farm","-48.284722","-22.8",NA,NA,NA,NA,"Fontella, J","Botucatu",NA,NA,"1991","-48.284722","-22.8","04",NA,NA,NA,"18",NA,NA,NA,NA
"247","2019-11-21 09:58:37-03","IBt","SP","276722","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Kim, AC; et al.","30096","1993","11","16",NA,"Brasil","São Paulo","Praia de Maranduba","-45.25","-23.383333",NA,NA,NA,NA,NA,"Ubatuba",NA,NA,NA,"-45.25","-23.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
