"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"100","2019-01-17 11:26:18-02","PUCRS","MPUC","537","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","C. Vogel Ely","2013","01","01",NA,"1977","04","19","Brasil","RS","Viamão","Parque Saint#?#Hilaire","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,"Malpighiales",NA,"South America",NA,"Magnoliopsida",NA,NA,NA,"1","99",NA
"101","2019-01-17 11:26:18-02","PUCRS","MPUC","19749","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","C. Vogel Ely","2013","01","01","S. Bordignon","2013","01","13","Brasil","RS","Paraíso do Sul",".","-53.0447222","-29.6605556","-53.0447222000","-29.6605556000",NA,NA,NA,NA,NA,NA,"Malpighiales",NA,"South America",NA,"Magnoliopsida",NA,NA,NA,"1","235",NA
"102","2019-01-17 11:26:18-02","PUCRS","MPUC","2690","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","C. Vogel Ely","2013","01","01",NA,"1943","10","04","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,"Malpighiales",NA,"South America",NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"103","2019-01-17 11:26:18-02","PUCRS","MPUC","20906","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","J.A. Jarenkow","1988","01","01",NA,"1988","10","08","Brasil","RS","Marcelino Ramos","Mata do Sétimo Céu","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Em borda de estrada",NA,NA,NA,"Malpighiales",NA,"South America",NA,"Magnoliopsida",NA,"18635","auto","1","926",NA
"104","2020-10-14 10:01:59-03","FURB","FURB","11730","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","18","Dreveck, S.; Gasper, A.L. de & Carneiro, F.E.","2009","01","21","Brasil","Santa Catarina","Concórdia","Linha Vitória.","-52.0197223","-27.2719445","-52.0197223","-27.2719445","702","702","Florística IFFSC 435. Habitat: Floresta Estacional Decidual; Estágio médio de regeneração; pastagem Habito: herbácea; flor amarela","FURB26297","FURB26297",NA,NA,"508",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:01:59-03","FURB","FURB","39344","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","18","Verdi, M.; Boeni, B.O.","2012","02","10","Brasil","Rio Grande do Sul","Muitos Capões","Lajeado Bonito / PCH Lajeado Bonito.","-51.3605556","-28.4708334","-51.3605556","-28.4708334","678","678",NA,"FURB26296","FURB26296",NA,NA,"6179",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:01:59-03","FURB","FURB","39633","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","09","12","Funez, L.A.; Zermiani, A.E.","2012","11","19","Brasil","Santa Catarina","Rodeio","Margem do Rio Itajaí-Açu.","-49.3597222","-26.9497222","-49.3597222","-26.9497222","84","84",NA,"FURB04830","FURB04830",NA,NA,"1260",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-08 08:52:32-03","FURB","FURB","40063","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","10","Funez, L.A.; Zermiani, A.E.","2013","01","15","Brasil","Santa Catarina","Urubici","Cascata do Avencal.","-49.6175","-28.045","-49.6175000","-28.0450000","1184","1184",NA,"FURB26298","FURB26298",NA,NA,"1418",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:01:59-03","FURB","FURB","6283","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C","2013","10","18","Verdi, M.; Grosch, B. & Klemz, G.","2008","12","15","Brasil","Santa Catarina","Campo Belo do Sul","Canoas / Fazenda Gateados.","-50.8497222","-28.035","-50.8497222","-28.0350000","845","845","Florística IFFSC 677 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Estágio Avançado; entorno do fragmento Habito: flor amarela","FURB26299","FURB26299",NA,NA,"2051",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-08 08:52:32-03","FURB","FURB","48606","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Bordignon, S.; Knob, A.","2000","06","01","Brasil","Rio Grande do Sul","Igrejinha","RS-20.","-50.7902984619141","-29.5743999481201",NA,NA,NA,NA,NA,"FURB48606","FURB48606",NA,NA,"1912",NA,NA,NA,NA,"12791","auto",NA,NA,NA
"110","2020-10-14 10:01:59-03","FURB","FURB","48604","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C","2013","11","28","Bordignon, S.","2013","04","16","Brasil","Rio Grande do Sul","Paraíso do Sul",NA,"-53.1488990783691","-29.6686000823975",NA,NA,NA,NA,NA,"FURB48604","FURB48604",NA,NA,NA,NA,NA,NA,NA,"20630","auto",NA,NA,NA
"111","2021-03-16 17:53:20-03","UCS","HUCS","25881","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Gonzatti, F.","2014","10","19","Gonzatti, F.","2014","10","19","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 80, Sta. Leopoldina","-51.625875","-29.169483","-51.625875","-29.169483",NA,NA,"Arbusto em área de sucessão",NA,NA,"Angiospermae","Malpighiales","1341",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-16 17:53:20-03","UCS","HUCS","35376","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Pasini, E.","2009","11","03","Brasil","Rio Grande do Sul","Santa Teresa",NA,"-51.7352981567383","-29.1688995361328",NA,NA,NA,NA,"em beira da estrada",NA,NA,"Angiospermae","Malpighiales","312",NA,NA,NA,NA,"10273","auto",NA,NA,NA
"113","2021-03-16 17:53:20-03","UCS","HUCS","22684","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Brunetto, A.","2004","04","05","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em orla da capoeira",NA,NA,"Angiospermae","Malpighiales","62",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"114","2021-03-16 17:53:20-03","UCS","HUCS","24547","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Bordin, J.","2004","11","28","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Santa Bárbara","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em beira da estrada",NA,NA,"Angiospermae","Malpighiales","76",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"115","2021-03-16 17:53:20-03","UCS","HUCS","11732a","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Butzke, A.","1993","06","11","Brasil","Rio Grande do Sul","Erechim","Bairro Peccin","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"em beira de estrada",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"46790","auto",NA,NA,NA
"116","2021-03-16 17:53:20-03","UCS","HUCS","10732","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Butzke, A.","1993","06","11","Brasil","Rio Grande do Sul","Erechim","Bairro Peccin","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"em beira da estrada",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"46790","auto",NA,NA,NA
"117","2021-03-16 17:53:20-03","UCS","HUCS","8374","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Soares, F.","1991","12","06","Brasil","Rio Grande do Sul","Caxias do Sul","Desvio Rizzo","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em beira da estrada",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"118","2021-03-16 17:53:20-03","UCS","HUCS","58","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Guerra, I.M.F.","1984","05","06","Brasil","Rio Grande do Sul","Flores da Cunha","estrada de Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,"à beira da estrada",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"18321","auto",NA,NA,NA
"119","2021-03-16 17:53:20-03","UCS","HUCS","875","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Grazziotin, G.","1985","05","27","Brasil","Rio Grande do Sul","Caxias do Sul","estrada para Loreto","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"à beira do caminho",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"120","2021-03-16 17:53:20-03","UCS","HUCS","1241","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Guerra, I.","1986","02","27","Brasil","Rio Grande do Sul","Caxias do Sul","estrada para Loreto","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"no interiror da mata",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"121","2021-03-16 17:53:20-03","UCS","HUCS","907","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Dal Pont, V.","1986","05","27","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada para Loreto","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em beira de estrada",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"122","2021-03-16 17:53:20-03","UCS","HUCS","1151","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Dal Pont, V.","1985","10","06","Brasil","Rio Grande do Sul","Farroupilha","estrada para São Roque","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"em beira de estrada",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"19545","auto",NA,NA,NA
"123","2021-03-16 17:53:20-03","UCS","HUCS","12947","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Scur, L.","1999","02","26","Brasil","Rio Grande do Sul","Caxias do Sul","Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em orla de capoeira",NA,NA,"Angiospermae","Malpighiales","21",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"124","2021-03-16 17:53:20-03","UCS","HUCS","14967","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Kegler, A.","2000","01","30","Brasil","Rio Grande do Sul","Caxias do Sul","Galopólis","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em orla da capoeira",NA,NA,"Angiospermae","Malpighiales","574",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"125","2021-03-16 17:53:20-03","UCS","HUCS","4976","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Wasum, R.A.","1988","12","15","Brasil","Rio Grande do Sul","Nova Prata","Horto Florestal","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"interior da mata - beira do caminho",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"18634","auto",NA,NA,NA
"126","2021-03-16 17:53:20-03","UCS","HUCS","24521","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Sartori, M.","2004","11","18","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"em orla do caminho",NA,NA,"Angiospermae","Malpighiales","08",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"127","2021-03-16 17:53:20-03","UCS","HUCS","14529","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Wasum, R.A.","1999","11","21","Brasil","Rio Grande do Sul","São Francisco de Paula","José Velho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"em beira da estrada",NA,NA,"Angiospermae","Malpighiales","294",NA,NA,NA,NA,"76715","auto",NA,NA,NA
"128","2021-03-16 17:53:20-03","UCS","HUCS","24598","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Wasum, R.A.","2004","12","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha Feixe","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"em orla da mata",NA,NA,"Angiospermae","Malpighiales","2254",NA,NA,NA,NA,"76715","auto",NA,NA,NA
"129","2021-03-16 17:53:20-03","UCS","HUCS","3486","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Rossato, M.","1987","11","07","Brasil","Rio Grande do Sul","Garibaldi","Marcorama - Vila Santana","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"pequeno arbusto; em beira de estrada",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"25074","auto",NA,NA,NA
"130","2021-03-16 17:53:20-03","UCS","HUCS","14305","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Wasum, R.A.","1999","11","02","Brasil","Rio Grande do Sul","Canela","p/ linha São Paulo","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"sobre barranco - em beira da estrada",NA,NA,"Angiospermae","Malpighiales","238",NA,NA,NA,NA,"16452","auto",NA,NA,NA
"131","2021-03-16 17:53:20-03","UCS","HUCS","15193","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Wasum, R.A.","2000","02","19","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"em beira da estrada",NA,NA,"Angiospermae","Malpighiales","453",NA,NA,NA,NA,"76715","auto",NA,NA,NA
"132","2021-03-16 17:53:20-03","UCS","HUCS","485","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Dal Pont, V.","1984","10","21","Brasil","Rio Grande do Sul","Farroupilha","São José","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"interior da mata",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"19545","auto",NA,NA,NA
"133","2021-03-16 17:53:20-03","UCS","HUCS","34788","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Colombo, P.S.","2006","12","01","Brasil","Rio Grande do Sul","Caxias do Sul","São Luiz da 6ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"no campo",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"134","2021-03-16 17:53:20-03","UCS","HUCS","12813","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Kegler, A.","1998","10","20","Brasil","Rio Grande do Sul","Caxias do Sul","São Vigílio - 3ª Légua","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"na orla da capoeira",NA,NA,"Angiospermae","Malpighiales","50",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"135","2021-03-16 17:53:20-03","UCS","HUCS","34959","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Pedroso, M.S.","2007","11","09","Brasil","Rio Grande do Sul","Caxias do Sul","UCS - Bloco 57","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"no barranco",NA,NA,"Angiospermae","Malpighiales","s.n.",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"136","2021-03-16 17:53:20-03","UCS","HUCS","14077","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schtdl.","Ely, C.V.","2013","06","11","Scur, L.","1999","10","18","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Ipê","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"na capoeira",NA,NA,"Angiospermae","Malpighiales","61",NA,NA,NA,NA,"49662","auto",NA,NA,NA
"137","2019-08-16 08:39:37-03","UTFPR","HCF","19293","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","C. Vogel-Ely","2013","11","28","C. Vogel-Ely","2013","01","14","Brasil","RS","Quevedos",NA,"-54.182722","-29.4355","54°10'57,8 W","29°26'07,8 S","292","292","flores de 30 mm de diâmetro.",NA,NA,NA,NA,"241",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-14 16:07:23-03","UFC","EAC","25351","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Larocca, J.",NA,NA,NA,"Haussen, M.","1989","10","24","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Arbusto pequeno, flores amarelas, freqüente.; Capoeira","EAC0025351","EAC0025351","Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,"10287","auto",NA,NA,NA
"139","2019-11-25 12:12:06-03","UFSM","SMDB","552","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel, E.C.","2006",NA,NA,"Teodoro, L","1949","04","18","Brasil","Paraná","São Sebastião do Caí",NA,NA,NA,NA,NA,NA,NA,NA,"SMDB000552",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:29:37-03","MBM","MBM","106409","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Dal Pont, V.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"São Roque - Farroupilha",NA,NA,NA,NA,NA,NA,NA,"MBM106409","MBM106409",NA,NA,"1151","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:29:37-03","MBM","MBM","212551","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; Sobral, M.; Sobral, M.",NA,NA,NA,"Brazil","Mato Grosso do Sul","Morrinhos do Sul","Tajuva",NA,NA,NA,NA,NA,NA,NA,"MBM212551","MBM212551",NA,NA,"2897","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:29:37-03","MBM","MBM","273270","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Hashimoto, G.",NA,NA,NA,"Hashimoto, G.","1989","12","13","Brazil","Rio Grande do Sul","Barra de Ouro","Serra de Umbu",NA,NA,NA,NA,NA,NA,NA,"MBM273270","MBM273270",NA,NA,"5306","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:29:37-03","MBM","MBM","392940","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel-Ely, C.","2013","11","28","Vogel-Ely, C.; Bordignon, S.; Macedo, R.B.; Bordignon, S.; Macedo, R.B.","2013","01","14","Brazil","Rio Grande do Sul","Quevedos",NA,"-54.182722","-29.4355","-54.182722","-29.4355","292","292","Flores de 30mm de diâmetro.","MBM392940","MBM392940",NA,NA,"241","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:29:37-03","MBM","MBM","40143","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Rambo, B.",NA,NA,NA,"Rambo, B.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Brasília, Esteio para São Leopoldo",NA,NA,NA,NA,NA,NA,NA,"MBM040143","MBM040143",NA,NA,"49184","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:29:37-03","MBM","MBM","410353","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C.","2013","10","18","Dreveck, S.; Gasper, A.L. de; Carneiro, F.E.; Gasper, A.L. de; Carneiro, F.E.","2009","01","21","Brazil","Santa Catarina","Concórdia","Linha Vitória","-52.019722","-27.271944","-52.019722","-27.271944","702","702","Herbácea; flor amarela; Floresta Estacional Decidual; estágio médio de regeneração; pastagem","MBM410353","MBM410353",NA,NA,"508","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:29:37-03","MBM","MBM","410354","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Vogel Ely, C.","2013","10","18","Verdi, M.; Grosch, B.; Klemz, G.; Grosch, B.; Klemz, G.","2008","12","15","Brazil","Santa Catarina","Campo Belo do Sul","Canoas / Fazenda Gateados","-50.849722","-28.035","-50.849722","-28.035","845","845","Flor amarela; Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; estágio avançado; entorno do fragmento","MBM410354","MBM410354",NA,NA,"2051","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:29:37-03","MBM","MBM","410760","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Heiden, G.","2009","05","20","Heiden, G.; Stumpf, E.R.T.; Stumpf, E.R.T.","2009","05","20","Brazil","Rio Grande do Sul","Capão do Leão","Campos arenosos na estrada Pelotas-Capão do Leão, próximo à extração de areia","-52.400556","-31.758889","-52.400556","-31.758889","3","3","Subarbusto, ca. 0,8 m, flores amarelas.","MBM410760","MBM410760",NA,NA,"1045","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:29:37-03","MBM","MBM","97920","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Sobral, M.",NA,NA,NA,"Hagelund, K.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Guaíba, estrada entre a Rod. BR-290 e a Rod. BR-116",NA,NA,NA,NA,NA,NA,NA,"MBM097920","MBM097920",NA,NA,"14081","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:29:37-03","MBM","MBM","289185","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Blum, C.T.; et al.; et al.","2003","10","08","Brazil","Rio Grande do Sul","Bom Jesus","Rio das Antas","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"MBM289185","MBM289185",NA,NA,"93","Southern America",NA,NA,NA,"55856","auto",NA,NA,NA
"150","2020-12-21 16:29:37-03","MBM","MBM","4383","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Slusarski, S.R.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","1966","12","29","Brazil","Rio Grande do Sul","Canoas","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,"MBM004383","MBM004383",NA,NA,"3898","Southern America",NA,NA,NA,"8037","auto",NA,NA,NA
"151","2020-12-21 16:29:37-03","MBM","MBM","107204","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Guerra, I.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Estrada para Loreto - Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM107204","MBM107204",NA,NA,"1241","Southern America",NA,NA,NA,"49662","auto",NA,NA,NA
"152","2020-12-21 16:29:37-03","MBM","MBM","236503","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Scur, L.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM236503","MBM236503",NA,NA,"21","Southern America",NA,NA,NA,"49662","auto",NA,NA,NA
