"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"425","2020-09-12 05:00:02-03","US","US","1188505","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","W. E. Broadway","342","South America - Neotropics","Venezuela",NA,NA,NA,"US02221217","1923","1","5",NA,"Cyperales","L.",NA,NA,NA,"Waste grounds, La Planisa, vicinity of Cristobal Colon.",NA,NA,NA,NA,"US02221217_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"426","2020-09-12 05:00:02-03","US","US","364559","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","-- Salzmann","s.n.","South America - Neotropics","Brazil",NA,NA,NA,"US02221210",NA,NA,NA,NA,"Cyperales","L.",NA,"Bahia",NA,NA,NA,NA,NA,NA,"US02221210_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"427","2020-09-12 05:00:02-03","US","US","1044913","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","F. W. Pennell","3887","South America - Neotropics","Colombia",NA,NA,NA,"US02221190","1918","1","15",NA,"Cyperales","L.",NA,"Bolívar",NA,"Canabetal, Rio Magdalena, muddy pond-margin",NA,NA,"90","100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"428","2020-09-12 05:00:02-03","US","US","2282707","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R. A. Ferreyra","5974","South America - Neotropics","Peru",NA,NA,NA,"US02221164","1949","4","21",NA,"Cyperales","L.",NA,"Tumbes",NA,"Depto. Tumbes, Puerto Pizarro, playa marina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"429","2020-09-12 05:00:02-03","US","US","2058854","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","M. Acosta Solis","20571","South America - Neotropics","Ecuador",NA,NA,NA,"US02221174","1951","4","12",NA,"Cyperales","L.",NA,"Guayas",NA,"Sabanilla, Reg. Occidental",NA,NA,"25","30","US02221174_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"430","2020-09-12 05:00:02-03","US","US","2321521","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R. A. Ferreyra","5973","South America - Neotropics","Peru",NA,NA,NA,"US02221165","1949","4","21",NA,"Cyperales","L.",NA,"Tumbes",NA,"Depto. Tumbes, Puerto Pizarro, playa marina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"431","2020-09-12 05:00:02-03","US","US","1542411","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","W. A. Archer","1395","South America - Neotropics","Colombia",NA,NA,NA,"US02221186","1931","1","11",NA,"Cyperales","L.",NA,"Antioquia",NA,"Puerto Berrio",NA,NA,"125",NA,"US02221186_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"432","2020-09-12 05:00:02-03","US","US","2454047","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A. Dugand","5916","South America - Neotropics","Colombia",NA,NA,NA,"US02221181","1961","12","2",NA,"Cyperales","L.",NA,"Atlántico",NA,"Costa del Caribe, Barranquilla, barrio Altos del Prado, en jardines",NA,NA,"50","70","US02221181_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"433","2020-09-12 05:00:02-03","US","US","1930535","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","E. Asplund","5482","South America - Neotropics","Ecuador",NA,NA,NA,"US02221172","1939","3","24",NA,"Cyperales","L.",NA,"Los Ríos",NA,"Hacienda Clementina on Rio Pita, wet grassy ground",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"434","2020-09-12 05:00:02-03","US","US","1560852","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. C. B. Mutis","5275","South America - Neotropics","Colombia",NA,NA,NA,"US02221194","1760",NA,NA,NA,"Cyperales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"435","2020-09-12 05:00:02-03","US","US","2413421","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R. A. Ferreyra, E. Cerrate & Ó. Tovar","10927","South America - Neotropics","Peru",NA,NA,NA,"US02221162","1955","5","2",NA,"Cyperales","L.",NA,"Piura",NA,"Prov. Huancabamba, Abajo de Canchaque, monte bajo perennifolio",NA,NA,"1100","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"436","2020-09-12 05:00:02-03","US","US","2103170","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. Araque Molina & F. A. Barkley","18S204","South America - Neotropics","Colombia",NA,NA,NA,"US02221184","1948","12","15",NA,"Cyperales","L.",NA,"Santander",NA,"En suelos arenosos en una planicie a un lado del rio Magdalena, cerca de Barranca Bermeja",NA,NA,"100",NA,"US02221184_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"437","2020-09-12 05:00:02-03","US","US","2467775","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","L. Mora","2467","South America - Neotropics","Colombia",NA,NA,NA,"US02221178",NA,NA,NA,NA,"Cyperales","L.",NA,"Cauca",NA,"Dpto. del Cauca, en Dos Rios, Mpio. de Mercaderes",NA,NA,"710",NA,"US02221178_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"438","2020-09-12 05:00:02-03","US","US","598003","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Riedel, --","s.n.","South America","Brazil",NA,NA,NA,"US02221212","1821","5",NA,NA,"Cyperales","L.",NA,NA,NA,"Brasilia, in pratis circa Ilheos",NA,NA,NA,NA,"US02221212_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"439","2020-09-12 05:00:02-03","US","US","818161","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","-. Eggers","14978","South America - Neotropics","Ecuador",NA,NA,NA,"US02221169",NA,NA,NA,NA,"Cyperales","L.",NA,"Manabí",NA,"Imprimis in sitio El Recreo Dicta Lecta, Austral.",NA,NA,NA,NA,"US02221169_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"440","2020-09-12 05:00:02-03","US","US","2980653","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","D. Bommer","58","South America - Neotropics","Brazil",NA,NA,NA,"US02221199","1967","3","7",NA,"Cyperales","L.",NA,"Mato Grosso",NA,"Pantanal Region, municipio de Corumba: Fazenda Sao Goncalo, north bank of Rio Taquari, 100 km west of Coxim, in the paddock or pasture, Invernada de Bois, 7 km north of fazenda headquarters, open field vegetation (campo limpo)","-55.77","-18.17",NA,NA,"US02221199_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"441","2020-09-12 05:00:02-03","US","US","1831806","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","H. K. Svenson","11237","South America - Neotropics","Ecuador",NA,NA,NA,"US02221173","1941","4","5",NA,"Cyperales","L.",NA,"Guayas",NA,"Western Ecuador, dry sandy road, Salinas","-81","-2.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"442","2020-09-12 05:00:02-03","US","US","2936063","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19255","South America - Neotropics","Brazil",NA,NA,NA,"US02221198",NA,NA,NA,NA,"Cyperales","L.",NA,"Bahia",NA,"Morro do Chapeu, 19.5 km SE of the town of Morro de Chapeu on the BA052 road to Mundo Novo, by the Rio Ferro Doido, with water worn horizontally-bedded sandstone","-41.03","-11.63","900",NA,"US02221198_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"443","2020-09-12 05:00:02-03","US","US","2780696","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","G. Davidse","4155","South America - Neotropics","Venezuela",NA,NA,NA,"US02221213","1973","11","18",NA,"Cyperales","L.",NA,"Guarico",NA,"14 km NWN of Altagracia de Orituco along road to Caucagua. roadside shrubby hillside, roadside ditch",NA,NA,"420",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"444","2020-09-12 05:00:02-03","US","US","2320773","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R. A. Ferreyra, E. Cerrate & Ó. Tovar","10907","South America - Neotropics","Peru",NA,NA,NA,"US02221163","1955","5","2",NA,"Cyperales","L.",NA,"Piura",NA,"Prov. Huancabamba, entre Palambla y Faique, monte pluviifolio",NA,NA,"1400","1500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"445","2020-09-12 05:00:02-03","US","US","1187543","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","H. F. Pittier","11030","South America - Neotropics","Venezuela",NA,NA,NA,"US02221215","1923","3","8",NA,"Cyperales","L.",NA,"Miranda",NA,"El Carenero",NA,NA,NA,NA,"US02221215_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"446","2020-09-12 05:00:02-03","US","US","2454027","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A. Dugand","6114","South America - Neotropics","Colombia",NA,NA,NA,"US02221179","1962","8","5",NA,"Cyperales","L.",NA,"Atlántico",NA,"Costa del Caribe, cerca de Ponedera, carretera a Martillo",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"447","2020-09-12 05:00:02-03","US","US","1187957","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","W. E. Broadway","394a","South America - Neotropics","Venezuela",NA,NA,NA,"US02221216","1923","1","5",NA,"Cyperales","L.",NA,NA,NA,"In the Balcon, near the river, vicinity of Cristobal Colon",NA,NA,NA,NA,"US02221216_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"448","2020-09-12 05:00:02-03","US","US","2652490","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","E. Asplund","15550","South America - Neotropics","Ecuador",NA,NA,NA,"US02221176","1955","2","27",NA,"Cyperales","L.",NA,"Guayas",NA,"Rio Congo between Empalme and Pichincha, clayey roadside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"449","2020-09-12 05:00:02-03","US","US","2844510","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. M. Idrobo & -. McCormick","4336","South America - Neotropics","Colombia",NA,NA,NA,"US02221183","1961","3","3",NA,"Cyperales","L.",NA,"Caldas",NA,"Rio Magdalena, Estacion Pita",NA,NA,"200",NA,"US02221183_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"450","2020-09-12 05:00:02-03","US","US","2222371","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. M. Pires & N. Silva","4285","South America - Neotropics","Brazil",NA,NA,NA,"US02221203","1952","6","28",NA,"Cyperales","L.",NA,"Pará",NA,"Da Amazonia, Maicuri, Canal Novais Filho",NA,NA,NA,NA,"US02221203_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"451","2020-09-12 05:00:02-03","US","US","796034","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","-. Eggers","15837","South America - Neotropics","Ecuador",NA,NA,NA,"US02221170",NA,NA,NA,NA,"Cyperales","L.",NA,"Manabí",NA,"Imprimis in sitio El Recreo Dicto Lecta, Austral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"452","2020-09-12 05:00:02-03","US","US","2570255","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","G. Eiten & L. T. Eiten","4556","South America - Neotropics","Brazil",NA,NA,NA,"US02221200","1962","5","10",NA,"Cyperales","L.",NA,"Maranhão",NA,"Municipio de Loreto: Ilha de Balsas region, betweem the Rios Balsas and Parnaiba, in front of main house of Fazenda Morros, about 35 km south of Loreto","-45.07","-7.38","300",NA,"US02221200_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"453","2020-09-12 05:00:02-03","US","US","1571696","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","É. F. André","311","South America - Neotropics","Colombia",NA,NA,NA,"US02221191",NA,NA,NA,NA,"Cyperales","L.",NA,NA,NA,"Carare, Nov. Gr. [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"454","2020-09-12 05:00:02-03","US","US","2220299","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","P. Capell","1","South America","Brazil",NA,NA,NA,"US02221202","1953","4","24",NA,"Cyperales","L.",NA,NA,NA,"Boca do Mato (Estado de Rio), juxta viam ferream",NA,NA,NA,NA,"US02221202_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"455","2020-09-12 05:00:02-03","US","US","1199229","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A. Goeldi","1022","South America - Neotropics","Brazil",NA,NA,NA,"US02221206","1914","1",NA,NA,"Cyperales","L.",NA,"Pará",NA,"Belem, no Quintas da Casa No 7B aRua Conselheira Furtada",NA,NA,NA,NA,"US02221206_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"456","2020-09-12 05:00:02-03","US","US","598004","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Riedel, --","s.n.","South America","Brazil",NA,NA,NA,"US02221211","1821","6",NA,NA,"Cyperales","L.",NA,NA,NA,"In arenosis prope Ilheos, Brasilia",NA,NA,NA,NA,"US02221211_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"457","2020-09-12 05:00:02-03","US","US","1519565","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","W. A. Archer","862","South America - Neotropics","Colombia",NA,NA,NA,"US02221187","1930","12","15",NA,"Cyperales","L.",NA,"Antioquia",NA,"Puerto Berrio",NA,NA,NA,NA,"US02221187_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"458","2020-09-12 05:00:02-03","US","US","2103303","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. A. Molina & F. A. Barkley","18v 194","South America - Neotropics","Venezuela",NA,NA,NA,"US00866290","1948","11","24",NA,"Cyperales","L.","Smith, L. B., (US), NMNH","Amazonas",NA,"Río Orinoco en los alrededores de San Fernando","-67.7","4.05","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"459","2020-09-12 05:00:02-03","US","US","3392271","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus floribundus","G. Cremers","8082","South America - Neotropics","French Guiana",NA,NA,NA,"US00691962","1983","6","1",NA,"Cyperales",NA,"Tucker, G. C.","Cayenne",NA,"Cayenne, east of, betw. Montjoly and Montravel","-52.26","4.91",NA,NA,"US00691962_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1","floribundus",NA
"460","2020-09-12 05:00:02-03","US","US","3445936","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus x miliifolius","Cyperus compressus x miliifolius","A. M. Raynal","21530","South America - Neotropics","French Guiana",NA,NA,NA,NA,"1979","9","5",NA,"Cyperales",NA,"Koyama, T. M.",NA,NA,"Kaw, 60 km SE of Cayenne","-52.03","4.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"461","2020-09-12 05:00:02-03","US","US","3392271","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus floribundus","G. Cremers","8082","South America - Neotropics","French Guiana",NA,NA,NA,"US00691962","1983","6","1",NA,"Cyperales",NA,"Tucker, G. C.","Cayenne",NA,"Cayenne, east of, betw. Montjoly and Montravel","-52.26","4.91",NA,NA,"US00691962_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1","floribundus",NA
"462","2020-09-02 16:23:39-03","Cenargen","CEN","85042","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Elnatan Souza","2807",NA,"Brasil","Exsicatas",NA,"Gramínea. Erva entouceirada, espiguetas verde-clara, folhas cartáceas. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00085042","2013","03","00",NA,NA,"L.","A. Gil","CE","SOBRAL","CNPC - Setor Leiteiro","-40.3497009277344","-3.68611001968384",NA,NA,"CEN00085042",NA,NA,"2018","11",NA,"84289","auto",NA,NA,NA,"1",NA,NA
"463","2020-09-02 16:23:39-03","Cenargen","CEN","68063","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Glocimar Pereira-Silva","12484",NA,"Brasil","Exsicatas",NA,"Área de influência indireta.","CEN00068063","2008","01","10",NA,NA,"L.","A. C. Amaral-Lopes","TO","PALMEIRAS DO TOCANTINS","Fazenda Boa Vista, margem direita do rio Tocantins, oeste da ferrovia Norte-Sul. Lagoa.","-47.485277","-6.5922222","170","170","CEN00068063","-47.485277","-6.5922222","2018","11",NA,NA,NA,NA,NA,NA,"4",NA,NA
"464","2019-11-13 11:18:33-03","USP","SPF","20690","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Harley, RM","22851",NA,"Brasil",NA,NA,NA,"SPF00020690","1980","03","31",NA,NA,"L.","Anônimo","Bahia","Morro do Chapéu","Rio do Ferro Doido.","-41.033333","-11.633333","900","900",NA,"-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-13 11:18:33-03","USP","SPF","21260","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Harley, RM","19255",NA,"Brasil",NA,NA,NA,"SPF00021260","1977","03","02",NA,NA,"L.","Mayo, S","Bahia","Morro do Chapéu",NA,"-41.033333","-11.633333","900","900",NA,"-41.033333","-11.633333","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-13 11:18:33-03","USP","SPF","36533","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pirani, JR","CFCR7533",NA,"Brasil",NA,NA,NA,"SPF00036533","1984","12","23",NA,NA,"L.","Simpson, DA","Bahia","Jacobina","Serra da Jacobina","-40.5182991027832","-11.1806001663208","600","725",NA,NA,NA,"1989",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA
"467","2019-11-13 11:18:33-03","USP","SPF","150665","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Prata, AP","513B",NA,"Brasil",NA,NA,NA,"SPF00150665","1998","10","19",NA,NA,"L.","Prata, AP","Roraima","Amajari",NA,"-61.3706016540527","3.65222001075745",NA,NA,NA,NA,NA,"2001","08",NA,"411632","auto",NA,NA,NA,NA,NA,NA
"468","2019-10-07 09:20:49-03","UEFS","HUEFS","123268","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.","3229",NA,"Brasil",NA,NA,NA,"HUEFS0123268","1999","04","09","Angiospermae","Poales","L.",NA,"Pernambuco","Fernando de Noronha","Morro Branco.","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0123268",NA,NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA
"469","2019-10-07 09:20:49-03","UEFS","HUEFS","830","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Grupo Pedra do Cavalo","340",NA,"Brasil",NA,NA,NA,"HUEFS0000830","1980","07","18","Angiospermae","Poales","L.",NA,"Bahia","Cachoeira",NA,"-39.083333","-12.533333","40","120","HUEFS0000830","39W5'","12S32'",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"470","2019-10-07 09:20:49-03","UEFS","HUEFS","123265","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.","858",NA,"Brasil",NA,NA,NA,"HUEFS0123265","1993","06","01","Angiospermae","Poales","L.",NA,"Pernambuco","Fernando de Noronha","Ilha da Rata.","-3.166667","-32.416667",NA,NA,NA,"3W10'","32S25'",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"471","2019-10-07 09:20:49-03","UEFS","HUEFS","22791","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Mattos-Silva, L.A.","3161",NA,"Brasil",NA,NA,"Solo argiloso.","HUEFS0022791","1995","08","02","Angiospermae","Poales","L.",NA,"Bahia","Ilhéus","Campus da UESC, Km 16 da rod. Ilhéus/Itabuna.","-39.166667","-14.8","40","40","HUEFS0022791","39W10'","14S48'",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"472","2019-10-07 09:20:49-03","UEFS","HUEFS","85776","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Melo, E.","3719",NA,"Brasil",NA,NA,NA,"HUEFS0085776","2004","05","23","Angiospermae","Poales","L.",NA,"Bahia","Tanhaçu","Distrito de Sussuarana.","-41.1","-14.223056","650","650","HUEFS0085776","41W6'0''","14S13'23''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"473","2019-10-07 09:20:49-03","UEFS","HUEFS","123266","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.","3457",NA,"Brasil",NA,NA,NA,"HUEFS0123266","1999","05","08","Angiospermae","Poales","L.",NA,"Pernambuco","Fernando de Noronha","Caminho Baia do Sueste.","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0123266",NA,NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA
"474","2019-10-07 09:20:49-03","UEFS","HUEFS","171645","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Costa, S.M.","82",NA,"Brasil",NA,NA,NA,"HUEFS0171645","2006","07","22","Angiospermae","Poales","L.",NA,"Paraíba","Sobrado","Granja Betel (propriedade particular).","-35.236400604248","-7.14527988433838",NA,NA,"HUEFS0171645",NA,NA,NA,NA,NA,"8527","auto","Lilianae",NA,NA,NA,NA,NA
"475","2019-10-07 09:20:49-03","UEFS","HUEFS","158841","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.","1986",NA,"Brasil",NA,NA,NA,"HUEFS0158841","1994","09","03","Angiospermae","Poales","L.","M.Luceño","Pernambuco","Gravatá","Margem da rodovia.","-35.5647010803223","-8.20110988616943",NA,NA,"HUEFS0158841",NA,NA,"1995","05",NA,"19146","auto","Lilianae",NA,NA,NA,NA,NA
"476","2019-10-07 09:20:49-03","UEFS","HUEFS","123267","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.","3251",NA,"Brasil",NA,NA,NA,"HUEFS0123267","1999","04","10","Angiospermae","Poales","L.",NA,"Pernambuco","Fernando de Noronha","Próximo ao Hotel de Transito.","-32.4108009338379","-3.84028005599976",NA,NA,"HUEFS0123267",NA,NA,NA,NA,NA,"8269","auto","Lilianae",NA,NA,NA,NA,NA
"477","2019-10-07 09:20:49-03","UEFS","HUEFS","202376","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.","6634",NA,"Brasil",NA,NA,NA,"HUEFS0202376","2013","08","23","Angiospermae","Poales","L.",NA,"Bahia","Mata de São João","Restinga arbórea. Ambiente sombreado e úmido.","-38.2991981506348","-12.5303001403809",NA,NA,"HUEFS0202376",NA,NA,NA,NA,NA,"47329","auto","Lilianae",NA,NA,NA,NA,NA
"478","2019-10-07 09:20:49-03","UEFS","HUEFS","208977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, R.C.","2110",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0208977","2008","04","05","Angiospermae","Poales","L.",NA,"Rio Grande do Norte","Apodi","Vazante da Barragem de Santa Cruz, próximo a área de recreação.","-37.798900604248","-5.6641697883606",NA,NA,"HUEFS0208977",NA,NA,NA,NA,NA,"32753","auto","Lilianae",NA,NA,NA,NA,NA
"479","2019-01-25 15:34:39-02","IAC","IAC","10521","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J.M. Pires & G.A. Black","619",NA,"Brasil",NA,NA,"obtido em 19/04/1949",NA,"1945","11","13",NA,NA,"L.","J.M. Pires & G.A. Black","Pará","Belém",NA,"-48.5044","-1.4558",NA,NA,NA,"-48.5044","-1.4558","1945","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-01-25 15:34:39-02","IAC","IAC","14542","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R.L. Fróes & G.A. Black","24414",NA,"Brasil",NA,NA,NA,NA,"1949","06","10",NA,NA,"L.","R.L. Fróes & G.A. Black","Pará",NA,"Cocal do Rio Itacaiuma",NA,NA,NA,NA,NA,NA,NA,"1949","06","10",NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-07-23 12:04:16-03","CEPLAC","CEPEC","41629","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","S. B. da Silva","170",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Tiririca",NA,"1981","03","11",NA,NA,NA,"M. Alves","Bahia","PARATINGA","Aterro de Rododvia. Depressão.","-63.216667","-12.916667",NA,NA,NA,"63W13'","12S55'",NA,NA,NA,NA,NA,NA,"28/02/2000",NA,NA,NA,NA
