"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","typeStatus","sex"
"204","2020-09-12 05:00:02-03","US","US","2248541","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"O. Handro",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914411","US01914411_01","577",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"205","2020-09-12 05:00:02-03","US","US","2248539","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"O. Handro","1956","5","17","Brazil","São Paulo","Santo André","Mata da Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"US01914413","US01914413_01","577",NA,"Bromeliales","27258","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","2141924","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, I. Vattimo, L. S. Silva & J. Augusto","1952","4","10","Brazil","Rio de Janeiro",NA,"Estrada Velha de Petrópolis",NA,NA,NA,NA,"500","700",NA,"US01914432","US01914432_01","6467",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","2267204","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914439","US01914439_01","4309",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","2248542","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"O. Handro",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01914412","US01914412_01","577",NA,"Bromeliales",NA,"1",NA,"South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"209","2020-09-12 05:00:02-03","US","US","2220359","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"A. Abendroth","1956","6","2","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"US01914445","US01914445_01","8",NA,"Bromeliales","38539","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"210","2020-09-12 05:00:02-03","US","US","2568591","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"L. B. Smith & E. L. McWilliams","1968","1","27","Brazil","Rio de Janeiro","Petrópolis","Rocio","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01103982","US01103982_01","15337",NA,"Bromeliales","36524","1","auto","South America - Neotropics",NA,NA,"Monocotyledonae",NA,NA,NA
"211","2019-12-09 17:29:37-03","UFPR","EFC","6780","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Kleina, A.L.S.; Gatti, G.; Kuniyoshi, Y.S.","1997","04","28","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917",NA,NA,"Terrestre 1,0 m, ambiente xerofítico.","EFC006780",NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-12-09 17:29:37-03","UFPR","EFC","6893","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Tardivo, R.C.","1997","04","09","Tardivo, R.C.","1997","04","09","Brasil","Paraná","Paranaguá","Caxetal, Rio Cambará, Faz. Herbert","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"epífita sobre ramos T.cassinoides fl. amarelas, estames exsertos, brácteas amarelas","EFC006893",NA,"198",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"213","2019-12-09 17:29:37-03","UFPR","EFC","6766","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Tardivo, R.C.","1997","04","17","Kuniyoshi, Y.S.; Schimmelpfeng, L.C.","1997","04","17","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva, terrestre, tabuleiro arenoso, margens do rio, comum, brácteas vermelhas, flores amarelas","EFC006766",NA,"5980",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"214","2019-12-09 17:29:37-03","UFPR","EFC","6761","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Tardivo, R.C.","1997","04","29","Kuniyoshi, Y.S.; Kleina, A.L.S.","1997","04","11","Brasil","Paraná","Paranaguá","Rio Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita, comum ao longo do rio, sobre troncos, inflorescências altas, cores vermelha fortes, flores amarelas","EFC006761",NA,"5976",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"215","2019-12-09 17:29:37-03","UFPR","EFC","7133","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Büneker, H.M.","2016","06","01","Svolenski, A.C.; Tiepolo, G.","1997","01","12","Brasil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Epífita em capoeirão (fundo de vale) com inflorescência amarela e vermelha.","EFC007133",NA,"360",NA,NA,"37352",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"216","2021-03-25 13:51:53-03","UNIVILLE","JOI","7140","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","E. Barbosa & J. Cordeiro","2008","02","29","C.M. Raimundo","2008","01","24","Brasil","Santa Catarina","Araquari","BR-280.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007140",NA,"42",NA,NA,"25329",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"217","2021-03-25 13:51:53-03","UNIVILLE","JOI","4278","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Bächtold, A.","2005","07","20","Bächtold, A.","2005","05","06","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,"6","6","; HABITAT: sub bosque; HABITO: epífita, terrestre","JOI004278",NA,"221",NA,NA,"25329",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"218","2021-03-25 13:51:53-03","UNIVILLE","JOI","15011","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Mancinelli, W. S.","2010","03","14","Mancinelli, W.S.","2010","03","14","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"300","300","; HABITO: Epífita","JOI015011",NA,"1170",NA,NA,"37150",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"219","2021-03-25 13:51:53-03","UNIVILLE","JOI","9360","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Meyer, F.S.","2008","10","13","Meyer, F.S.","2008","07","13","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Folhas com manchas vermelhas discretas no ápice; HABITAT: sob tronco de árvore caída; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI009360",NA,"756",NA,NA,"23090",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"220","2021-03-25 13:51:53-03","UNIVILLE","JOI","9168","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Meyer, F.S.","2009","07","28","Meyer, F.S.","2008","03","28","Brasil","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas-Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: borda da mata; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana","JOI009168",NA,"631",NA,NA,"23090",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-03-25 13:51:53-03","UNIVILLE","JOI","7215","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Jotham Ziffer Berger","2008","05","09","T. Maia","2008","05","09","Brasil","Santa Catarina","São Francisco do Sul","CEPA - Trilha verde (50m da entrada).","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITAT: restinga arbórea; HABITO: Epífita","JOI007215",NA,"19",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"222","2021-03-25 13:51:53-03","UNIVILLE","JOI","8612","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","T.M. Maia","2009","06","04","T.M. Maia","2009","06","04","Brasil","Santa Catarina","São Francisco do Sul","Ilha da Rita.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","JOI008612",NA,"59",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"223","2021-03-25 13:51:53-03","UNIVILLE","JOI","8540","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","K. Moraes","2009","05","20","K. Moraes","2009","05","20","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Claras.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: rupícola; TIPO VEGETACIONAL: FODTB","JOI008540",NA,"71",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"224","2021-03-25 13:51:53-03","UNIVILLE","JOI","7911","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","T.G. Fendrich","2008","11","21","T.G. Fendrich","2008","10","28","Brasil","Santa Catarina","São Francisco do Sul","Ilha das Claras.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","JOI007911",NA,"104",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"225","2021-03-25 13:51:53-03","UNIVILLE","JOI","8471","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","T.M. Maia","2009","05","11","F. Woitexem","2009","05","11","Brasil","Santa Catarina","São Francisco do Sul","Ilha de Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","JOI008471",NA,"18",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-25 13:51:53-03","UNIVILLE","JOI","8441","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","T.M. Maia","2009","04","16","T.M. Maia","2009","04","16","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Cação.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","JOI008441",NA,"32",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-25 13:51:53-03","UNIVILLE","JOI","8467","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","T.M. Maia","2009","04","29","K. Moraes","2009","04","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha do Corisco.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI008467",NA,"50",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-25 13:51:53-03","UNIVILLE","JOI","5105","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Jotham Ziffer Berger","2007","01","01","F.C.S. Vieira","2005","02","27","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.6380996704102","-26.2432994842529",NA,NA,"40","40","; HABITAT: floresta submontana; HABITO: epífita, terrestre","JOI005105",NA,"867",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-25 13:51:53-03","UNIVILLE","JOI","7898","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","J. Meirelles","2008","11","14","T.G. Fendrich","2008","10","13","Brasil","Santa Catarina","São Francisco do Sul","Ilha Redonda.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","JOI007898",NA,"63",NA,NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-25 13:51:53-03","UNIVILLE","JOI","7155","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","E. Barbosa","2008","02","29","M.C. Bartz","2008","01","17","Brasil","Santa Catarina","Schroeder","BR-280.","-49.0731010437012","-26.4125003814697",NA,NA,"96","96","Frutos verdes; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007155",NA,"17",NA,NA,"13299",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"231","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416557F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii",NA,"J. L. Waechter",NA,NA,NA,"J. L. Waechter","1980","4","20","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"V0416557F","V0416557F_01","1600","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"232","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0416560F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii",NA,"L. B. Smith",NA,NA,NA,"A. Castellanos","1963","4","24","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"V0416560F","V0416560F_01","23982","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"233","2019-07-09 12:56:25-03","F","FMNH-SEEDPLANTS","V0416561F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii",NA,"L. B. Smith",NA,NA,NA,"A. Castellanos","1963","4","6","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"V0416561F","V0416561F_01","23854","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"234","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416562F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii",NA,"L. B. Smith",NA,NA,NA,"P. Dusén","1915","9","20","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0416562F","V0416562F_01","17195","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"235","2019-07-09 12:56:23-03","F","FMNH-SEEDPLANTS","V0416563F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii",NA,"L. B. Smith",NA,NA,NA,"P. Dusén","1916","4","9","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0416563F","V0416563F_01","s.n.","Spermatophyta",NA,NA,NA,NA,"South America",NA,NA,"Monocotyledoneae",NA,NA,NA
"236","2019-01-25 15:39:08-02","IAC","IAC","29910","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","R.L. de Moura","2011","07","28","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","1995","01","13","Brasil","São Paulo","Tapiraí","Rodovia para Sorocaba","-47.5072","-23.9636","-47.5072","-23.9636",NA,NA,NA,NA,NA,"1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-01-25 15:39:08-02","IAC","IAC","33103","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","J.V. Coffani-Nunes","2007","07","23","R.B. Torres et al.","1997","04","02","Brasil","São Paulo","Pariquera-Açu","Estação Experimental de Pariquera-Açu, mata Atlântica","-47.8811","-24.715","-47.8811","-24.7150",NA,NA,NA,NA,NA,"192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-07-23 12:01:08-03","CEPLAC","CEPEC","145223","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii",NA,NA,NA,NA,NA,"Fraga, C.N.",NA,NA,NA,"Brasil","Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"3246",NA,NA,"33190",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-11-12 17:02:25-03","UEL","FUEL","48161","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Estevan, DA","2009","11",NA,"Marques, JN","2009","10","09","Brasil","Paraná","Tamarana","Mata do Pinhão, Forófito 4559","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"20","Tracheophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-12 17:02:25-03","UEL","FUEL","29516","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Gaiotto, DF","2004","11",NA,"Souza, LRM; et al.","1997","07","09","Brasil","Paraná","Guaraqueçaba","Floresta de planície litorânea","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"204","Tracheophyta","Poales","37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-11-12 17:02:25-03","UEL","FUEL","19846","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Kersten, RA","1997","04",NA,"Silva, SM; Kersten, RA","1997","03","22","Brasil","Paraná","Paranaguá","Ilha do Mel-Praia Grande, Praia Grande","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"2","Tracheophyta","Poales","24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-08-20 14:58:52-03","UFSC","FLOR","62879","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Schmitt, J.L.","2010","10","01","Schmitt, J.L.; Caglioni, E.; Andrade, S.; Cristofolini, C.","2010","06","30","Brasil","Santa Catarina","Porto Belo","Local: Margem da BR101.","-48.601944","-27.149444","48º36'7''W","27º8'58''S","6","6","Estádio de sucessão: avançado. Fruto: seco. Hábito: epífita de arbórea","FLOR0062879","FLOR0062879 FLOR0062879_02","2936",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-08-20 20:41:01-03","UFSC","FLOR","5020","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Smith, L.B.","1968",NA,NA,"Klein, R.M.","1967","04","18","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"150","150","flor amarela","FLOR0005020",NA,"7337",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-08-20 14:58:52-03","UFSC","FLOR","39322","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Queiroz, M.H. de","1991","07","09","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Tombo original: 31722a.","FLOR0039322",NA,"508",NA,"Poales","27000",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-04 15:42:00-03","IF","SPSF","38295","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","T.B.Breier","2004","09","30","T.B.Breier & R.B.Singer","2003","05","14","Brasil","SP","Sete Barras","P.E.Carlos Botello","-47.931944","-24.169444",NA,NA,NA,NA,"GEOGRAFIA: estrada de acesso à parcela;",NA,NA,"1080","Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,NA,"Liliopsida",NA,NA,NA
"246","2021-03-04 15:42:00-03","IF","SPSF","38848","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","C. de Moura","2007","09","04","C. de Moura & T.T.Moraes & T.C.C.Camargo & M.M.Santos","2007","09","04","Brasil","SP","Iguape","E.Ecol.Juréia-Itatins","-47.144167","-24.426389",NA,NA,NA,NA,"COLETA: Manguezal&nf;Epífita a 1m de altura, inflorescencia vermelha.; GEOGRAFIA: rio Una do Prelado, manguezal.;",NA,NA,"105","Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,NA,"Liliopsida",NA,NA,NA
"247","2021-03-04 15:42:00-03","IF","SPSF","40077","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","C.de Moura","2008","03","06","C. de Moura & T.T.Moraes & M.Ribeiro & M.M.Santos",NA,NA,NA,"Brasil","SP","Iguape","E.Ecol.Juréia-Itatins","-47.108333","-24.428333",NA,NA,NA,NA,"COLETA: Manguezal&nf;Epífita a 2 metros de altura, em Rhizophora mangle, associada a Philodendron sp., inflorescência avermelhada, folhas verdes com manchas avermelhadas na porção terminal.; GEOGRAFIA: rio Una do Prelado;",NA,NA,"185","Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,NA,"Liliopsida",NA,NA,NA
"248","2021-03-04 15:42:00-03","IF","SPSF","33848","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii",NA,NA,NA,NA,NA,"R.A.G.Viani","2003","04","17","Brasil","SP","Ribeirão Grande","Parque Estadual Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"133","Magnoliophyta","Bromeliales","25028",NA,"auto","América do Sul",NA,NA,"Liliopsida",NA,NA,NA
"249","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"ad Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16473",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil",NA,NA,"ad Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ll1",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Binot, PM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae orientalis prov. Rio de Janeiro loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","São Paulo","Santos","prov. S. Paulo prope Santos","-46.33","-23.96",NA,NA,NA,NA,"Floret Februario - Aprili. (V. s. in herb. Berol., Haun., Hieron., Leod., Petrop., Vindob., Warming.)",NA,NA,"3248",NA,NA,"26836",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"253","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Ule, EHG",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","prov. S. Catharina ad Itajahy","-48.6619","-26.9078",NA,NA,NA,NA,NA,NA,NA,"545",NA,NA,"27253",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"254","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8017",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:50:47-03","UFRGS","ICN","047281","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Waechter, JL","1980",NA,NA,"Waechter, JL","1980","04","20","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,NA,"30","30","Espécie ameaçada de extinção (Vulnerável).; Epífita. Plantas rosetadas, sem rizoma evidente; brácteas florais paleáceas; brácteas dos racemos purpureo-avermelhadas; flores amarelas.; Em interior de mata pluvial, sobre Duguetia lanceolat","ICN00030858",NA,"1600","Monocotyledon",NA,"20837",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA
