"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"617","2020-09-12 05:00:02-03","US","US","3675982","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","S. G. Beck","16943","1989","7","22","South America - Neotropics","Bolivia",NA,NA,NA,"US02921294",NA,"Myrtales","(Aubl.) Naudin",NA,"Beni","Depto. Beni, Prov. Yacuma, unos 60 Km al este de San Borja. Estación Biológica Beni.",NA,NA,"230",NA,"US02921294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"618","2020-09-12 05:00:02-03","US","US","3322456","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","A. .R. A. Görts-van Rijn, J. Brandbyge, J.-J. de Granville, O. Poncy, H. J. M. Sipman & L. van der Wollenberg","251","1992","11","17","South America - Neotropics","Guyana",NA,NA,NA,"US00615736",NA,"Myrtales","(Aubl.) Naudin","Koren, M.","U. Takutu-U. Essequibo","Dadanawa Ranch, vic. Mt. Tawatawun, S. Rupununi Savanna","-59.5","2.83","100","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"619","2020-09-12 05:00:02-03","US","US","1231382","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. S. de la Cruz","2612","1922","10","30","South America - Neotropics","Guyana",NA,NA,NA,"US00615740",NA,"Myrtales","(Aubl.) Naudin",NA,"U. Demerara-Berbice","Malali, Demerara R.","-58.35","5.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"620","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","L. J. Gillespie & D. Gopaul","1020","1989","4","14","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Myrtales","(Aubl.) Naudin","Wurdack, J. J., (US), US (UNITED STATES)","Essequibo Isl-W. Demerara","Naamryck Canal; ±3.5 km SW of Parika","-58.45","6.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"621","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","T. Henkel & R. James","3553","1993","12","23","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Myrtales","(Aubl.) Naudin","Trojnar, A.","U. Takutu-U. Essequibo","South Rupununi Savanna; Ikirap Creek along Marudi road","-59.25","2.41667","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"622","2020-09-12 05:00:02-03","US","US","2918228","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. Nunes & E. B. Santos","22514","1980","5","24","South America - Neotropics","Brazil",NA,NA,NA,"US01893975",NA,"Myrtales","(Aubl.) Naudin",NA,"Bahia","Serras dos Lençóis.iddle and upper slopes of Pai Inácio; ca. 15 Km NW of Lençóis, just N of the main Seabra-Itaberaba road","-41.47","-12.45","900","1100","US01893975_01 US01893975_02","Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"623","2020-09-12 05:00:02-03","US","US","3369601","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","M. Fonseca, R. C. Mendonça & F. C. A. Oliveira","1888","1998","5","21","South America - Neotropics","Brazil",NA,NA,NA,"US01893992",NA,"Myrtales","(Aubl.) Naudin",NA,"Minas Gerais","Santa Rita","-45.7692","-15.1764","635",NA,"US01893992_01 US01893992_02","Formoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"624","2020-09-12 05:00:02-03","US","US","2426236","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","E. P. Heringer","5636","1957","6","20","South America - Neotropics","Brazil",NA,NA,NA,"US01894029",NA,"Myrtales","(Aubl.) Naudin",NA,"Minas Gerais","Faz. da Pantinha Dr. Teofilo","-44.4042015075684","-19.2744007110596",NA,NA,"US01894029_01 US01894029_02","Paraopeba",NA,NA,"26090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"625","2020-09-12 05:00:02-03","US","US","2585521A","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. Hatschbach","24318","1970","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US01893968",NA,"Myrtales","(Aubl.) Naudin",NA,"Mato Grosso do Sul","Col. Paxixi","-55.7872009277344","-20.4710998535156",NA,NA,"US01893968_01 US01893968_02","Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"626","2020-09-12 05:00:02-03","US","US","2504258","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. S. Irwin, J. W. Grear, Ex herb. John A. Paine, R. Souza & R. R. Santos","15768","1966","5","11","South America - Neotropics","Brazil",NA,NA,NA,"US01893987",NA,"Myrtales","(Aubl.) Naudin",NA,"Distrito Federal","Córrego Landim, ca. 20 Km NE of Brasília",NA,NA,"900",NA,"US01893987_01 US01893987_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"627","2020-09-12 05:00:02-03","US","US","2623175","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. T. Prance, O. P. Monteiro, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","15687","1971","10","30","South America - Neotropics","Brazil",NA,NA,NA,"US01893958",NA,"Myrtales","(Aubl.) Naudin",NA,"Amazonas","Road from Camanaus to Uaupés.",NA,NA,NA,NA,"US01893958_01 US01893958_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"628","2020-09-12 05:00:02-03","US","US","2521435","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. T. Prance, J. F. Ramos, B. S. Pena & J. F. Ramos","4541","1967","2","19","South America - Neotropics","Brazil",NA,NA,NA,"US01893960",NA,"Myrtales","(Aubl.) Naudin",NA,"Roraima","Plateau of Serra Tepequem",NA,NA,"1200",NA,"US01893960_01 US01893960_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"629","2020-09-12 05:00:02-03","US","US","3210420","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. Mello-Silva, J. R. Pirani & M. Moguro",NA,"1985","8","3","South America - Neotropics","Brazil",NA,NA,NA,"US01894026",NA,"Myrtales","(Aubl.) Naudin",NA,"Minas Gerais","Estrada paraendanha, cerca de 12 km de Diamantina. Sítio do Sr. Sakurai.","-43.6002998352051","-18.2493991851807",NA,NA,"US01894026_01 US01894026_02","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"630","2020-09-12 05:00:02-03","US","US","3090109","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","A. Budelman","1451","1974","4",NA,"South America - Neotropics","Suriname",NA,NA,NA,"US00615746",NA,"Myrtales","(Aubl.) Naudin",NA,NA,"Paramaribo","-55.16","5.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"631","2020-09-12 05:00:02-03","US","US","2504294","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. S. Irwin, R. R. Santos, R. Souza & R. R. Santos","16127","1966","5","27","South America - Neotropics","Brazil",NA,NA,NA,"US01893972",NA,"Myrtales","(Aubl.) Naudin",NA,"Mato Grosso","160 km N of Xavantina.",NA,NA,"500",NA,"US01893972_01 US01893972_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"632","2020-09-12 05:00:02-03","US","US","2504313","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. S. Irwin, R. R. Santos, J. W. Grear & R. R. Santos","17471","1966","6","19","South America - Neotropics","Brazil",NA,NA,NA,"US01893970",NA,"Myrtales","(Aubl.) Naudin",NA,"Mato Grosso","Mato Grosso. Gallery forest, ca. 70km S of Xavantina,ato Grosso.",NA,NA,"500",NA,"US01893970_01 US01893970_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"633","2020-09-12 05:00:02-03","US","US","2426279","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. M. Pires, N. T. Silva & R. Souza","9352","1963","4","21","South America - Neotropics","Brazil",NA,NA,NA,"US01893989",NA,"Myrtales","(Aubl.) Naudin",NA,"Distrito Federal","Sobradinho, Granja Ruyalta.","-47.9296989440918","-15.7797002792358",NA,NA,"US01893989_01 US01893989_02","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"634","2020-09-12 05:00:02-03","US","US","2727587","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","C. Sastre","2401","1973","10","7","South America - Neotropics","Colombia",NA,NA,NA,"US02921305",NA,"Myrtales","(Aubl.) Naudin",NA,"Amazônas","Comm. Amazonas, rio Igara-Parana, base du Cerro Adofiki, 35 Km en aval de la Chorrera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"635","2020-09-12 05:00:02-03","US","US","1515809","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Ll. Williams","7118","1930","1",NA,"South America - Neotropics","Peru",NA,NA,NA,"US02921317",NA,"Myrtales","(Aubl.) Naudin",NA,"San Martin","San Roque. Dept. San Martin.",NA,NA,"1350","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"636","2020-09-12 05:00:02-03","US","US","2706669","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. Hatschbach","32085","1973","5","19","South America - Neotropics","Brazil",NA,NA,NA,"US01893966",NA,"Myrtales","(Aubl.) Naudin",NA,"Mato Grosso do Sul",NA,"-54.5518989562988","-18.1005992889404",NA,NA,"US01893966_01 US01893966_02","Pedro Gomes",NA,NA,"93377","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"637","2020-09-12 05:00:02-03","US","US","2504314","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. S. Irwin, R. R. Santos, J. W. Grear & R. R. Santos","17000","1966","6","12","South America - Neotropics","Brazil",NA,NA,NA,"US01893971",NA,"Myrtales","(Aubl.) Naudin",NA,"Mato Grosso","Ca. 30 km S of Xavantina",NA,NA,"400",NA,"US01893971_01 US01893971_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"638","2020-09-12 05:00:02-03","US","US","2580036","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. R. de Mattos & N. Mattos","10113","1962","3",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01893961",NA,"Myrtales","(Aubl.) Naudin",NA,"Amapá","Perto da sede de Pôrto Planton.","-51.0663986206055","-0.366667002439499",NA,NA,"US01893961_01 US01893961_02","Macapá",NA,NA,"225229","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"639","2020-09-12 05:00:02-03","US","US","1773265","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. Cuatrecasas","1982","1938","10","12","South America - Neotropics","Colombia",NA,NA,NA,"US02921314",NA,"Myrtales","(Aubl.) Naudin",NA,"Meta","Los Llanos. Int. El Meta: Villavicencio.",NA,NA,"500",NA,"US02921314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"640","2020-09-12 05:00:02-03","US","US","2615909","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","E. Pereira","1421","1955","5","22","South America - Neotropics","Brazil",NA,NA,NA,"US01894030",NA,"Myrtales","(Aubl.) Naudin",NA,"Minas Gerais","Agua Limpa","-43.6002998352051","-18.2493991851807",NA,NA,"US01894030_01 US01894030_02","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"641","2020-09-12 05:00:02-03","US","US","2649539","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. Hatschbach","29416","1972","4","12","South America - Neotropics","Brazil",NA,NA,NA,"US01893967",NA,"Myrtales","(Aubl.) Naudin",NA,"Mato Grosso do Sul","Douradinho.","-53.3431015014648","-22.2332992553711",NA,NA,"US01893967_01 US01893967_02","Nova Andradina",NA,NA,"77831","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"642","2020-09-12 05:00:02-03","US","US","2929396","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","N. A. Rosa","3061","1979","2","7","South America - Neotropics","Brazil",NA,NA,NA,"US01893957",NA,"Myrtales","(Aubl.) Naudin",NA,"Roraima","Fazenda Canadaargem direita do rio Uraricuera",NA,NA,NA,NA,"US01893957_01 US01893957_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"643","2020-09-12 05:00:02-03","US","US","1190670","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. S. de la Cruz","2313","1922","9","22","South America - Neotropics","Guyana",NA,NA,NA,"US00615743",NA,"Myrtales","(Aubl.) Naudin",NA,"Cuyuni-Mazaruni","Upper Mazaruni R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"644","2020-09-12 05:00:02-03","US","US","2918198","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. M. Harley, J. Hage, A. M. Carvalho, J. Hage & H. S. Brito","21860","1980","4","28","South America - Neotropics","Brazil",NA,NA,NA,"US01893974",NA,"Myrtales","(Aubl.) Naudin",NA,"Bahia","12 km N of Correntina, on the road to Inhaúmas. F3","-44.67","-13.25","600",NA,"US01893974_01 US01893974_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"645","2020-09-12 05:00:02-03","US","US","2829358","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. Hatschbach","40098","1977","7","25","South America - Neotropics","Brazil",NA,NA,NA,"US01893978",NA,"Myrtales","(Aubl.) Naudin",NA,"Goiás","30 km L.","-51.8222007751465","-16.4269008636475",NA,NA,"US01893978_01 US01893978_02","Piranhas",NA,NA,"38194","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"646","2020-09-12 05:00:02-03","US","US","2571877A","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. R. Santos & R. Souza","1645","1968","6","4","South America - Neotropics","Brazil",NA,NA,NA,"US01893969",NA,"Myrtales","(Aubl.) Naudin",NA,"Mato Grosso","Rio Turvu, 200 km N of Xavantina on the Xavantina-São Félix road.",NA,NA,NA,NA,"US01893969_01 US01893969_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"647","2020-09-12 05:00:02-03","US","US","2199843","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","R. E. Schultes & I. Cabrera","19250","1953","5","9","South America - Neotropics","Colombia",NA,NA,NA,"US02921312",NA,"Myrtales","(Aubl.) Naudin",NA,"Vaupés","Río Vaupés: Mitú and vicinity.","-70.08","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"648","2020-09-12 05:00:02-03","US","US","3331277","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","N. Helme & L. Kruger","666","1995","7","25","South America - Neotropics","Bolivia",NA,NA,NA,"US02921300",NA,"Myrtales","(Aubl.) Naudin",NA,"La Paz","Depto. La Paz, Prov. Abel Iturralde, Puerto Muscoso, donde llega la pampa mas cerca del río Heath. Al E del río Heath.","-68.83","-13.02","190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"649","2020-09-12 05:00:02-03","US","US","2121246","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","B. Maguire & J. J. Wurdack","35550","1953","4","13","South America - Neotropics","Venezuela",NA,NA,NA,"US02921334",NA,"Myrtales","(Aubl.) Naudin",NA,NA,"Río Guainía. At Santana (between Comunidad and Democracia).",NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"650","2020-09-12 05:00:02-03","US","US","3102452","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","M. Rimachi Y.","3004","1977","5","9","South America - Neotropics","Peru",NA,NA,NA,"US02921316",NA,"Myrtales","(Aubl.) Naudin",NA,"Loreto","Alto Amazonas: Dtto. Yurimaguas. Yurimaguas, Carretera del caserio de Munich.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"651","2020-09-12 05:00:02-03","US","US","3500942","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","K. M. Redden, R. Williams & P. Maquirino","3712","2005","2","15","South America - Neotropics","Venezuela",NA,NA,NA,"US00923835",NA,"Myrtales","(Aubl.) Naudin","Licata, A.","Amazonas","29 - Road between San Carlos and Solano","-67.0161","1.93022","101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"652","2020-09-12 05:00:02-03","US","US","2124381","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","M. Magalhães","3318","1942","8","16","South America - Neotropics","Brazil",NA,NA,NA,"US01894031",NA,"Myrtales","(Aubl.) Naudin",NA,"Minas Gerais","Morro das Pedras","-43.937801361084","-19.9207992553711",NA,NA,"US01894031_01 US01894031_02","Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"653","2020-09-12 05:00:02-03","US","US","2429037","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","E. P. Heringer",NA,"1961","4","25","South America - Neotropics","Brazil",NA,NA,NA,"US01893990",NA,"Myrtales","(Aubl.) Naudin",NA,"Distrito Federal","Horto do Guará","-47.9296989440918","-15.7797002792358",NA,NA,"US01893990_01 US01893990_02","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"654","2020-09-12 05:00:02-03","US","US","3068769","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","A. Henderson, C. A. Cid Ferreira, J. Lima, J. Alves & D. Parker","221","1985","4","9","South America - Neotropics","Brazil",NA,NA,NA,"US01893955",NA,"Myrtales","(Aubl.) Naudin",NA,"Amazonas","BR 319 Porto Velho-Manaus, 20 km N of Humaitá","-63.17","-7.5",NA,NA,"US01893955_01 US01893955_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"655","2020-09-12 05:00:02-03","US","US","3222209","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","A. H. Gentry, R. Foster & S. G. Beck","70791","1990","5","31","South America - Neotropics","Bolivia",NA,NA,NA,"US02921297",NA,"Myrtales","(Aubl.) Naudin",NA,"La Paz","Abel Iturralde Province. Ixiamas.","-68.77","-13.58","290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"656","2020-09-12 05:00:02-03","US","US","1800675","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","H. F. Pittier","14448","1940","12","8","South America - Neotropics","Venezuela",NA,NA,NA,"US02921328",NA,"Myrtales","(Aubl.) Naudin",NA,"Anzoategui","Moriabal [interpreted] del baño, Río Guaraguara.",NA,NA,NA,NA,"US02921328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"657","2020-09-12 05:00:02-03","US","US","3090165","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","J. L. Zarucchi & B. Echeverry","4529","1986","12","13","South America - Neotropics","Colombia",NA,NA,NA,"US02921304",NA,"Myrtales","(Aubl.) Naudin",NA,"Antioquia","Mpio. de Tarazá; along road to Barra Blanco 5.5 km from crossing of Río Cauca, Hacienda Las Mercedes.","-75.28","7.47","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"658","2020-09-12 05:00:02-03","US","US","2980733","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","O. Huber & C. Alarcon","6703","1982","10","6","South America - Neotropics","Venezuela",NA,NA,NA,"US00741352",NA,"Myrtales","(Aubl.) Naudin","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar","Gran Sabana, Hato La Divina Pastora, 8 km al NW de Sta. Elena de Uairen","-61.03","4.7","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"659","2020-09-12 05:00:02-03","US","US","2108547","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","F. R. Fosberg","20181","1943","2","25","South America - Neotropics","Colombia",NA,NA,NA,"US02921309",NA,"Myrtales","(Aubl.) Naudin",NA,"Meta","Eastern Lowlands. 3 km. e. of Apiay Airport, n. of Caño Suria (Zuria), on road to Puerto Lopez, 14 km. e.s.e. of Villaviciencio, Int. del Meta.","-73.53","4.07","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"660","2020-09-12 05:00:02-03","US","US","2646973","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","G. S. Bunting, L. M. Akkermans & J. Van Rooden","3748","1969","7","6","South America - Neotropics","Venezuela",NA,NA,NA,"US00741355",NA,"Myrtales","(Aubl.) Naudin","Wurdack, J. J., (US), US (UNITED STATES)","Amazonas","Yavita (Río Temi), y cerca de la carretera Yavita Pimichin hasta el km 5 hacia Pimichin","-67.43","2.91","125","140",NA,"Casiquiare",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"661","2020-09-12 05:00:02-03","US","US","2581782A","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","F. Cardona Puig","3049","1970","10","10","South America - Neotropics","Venezuela",NA,NA,NA,"US00741358",NA,"Myrtales","(Aubl.) Naudin","Labbiente, R.","Bolívar","Sabana Cardona, río alto Suapure (affluent Orinoco)","-66.23","6.03","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"662","2020-09-12 05:00:02-03","US","US","3393493","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","T. Henkel, R. Williams & V. James","2809","1993","9","9","South America - Neotropics","Guyana",NA,NA,NA,"US00645960",NA,"Myrtales","(Aubl.) Naudin","Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","U. Takutu-U. Essequibo","South Rupununi savanna; 5 km S of Aishalton along road to Marudi Mts","-59.3","2.38333","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
