"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"537","2019-11-13 11:32:25-03","USP","SPF","37767","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Semir, J","CFSC5005",NA,"Brasil",NA,NA,NA,"SPF00037767",NA,NA,"A.DC.","Aranha Filho, JLM","1974","05","20","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-11-13 11:32:25-03","USP","SPF","46428","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I","CFSC6060",NA,"Brasil",NA,NA,NA,"SPF00046428",NA,NA,"A.DC.","Aranha Filho, JLM","1980","03","30","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-11-13 11:32:25-03","USP","SPF","46431","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Giulietti, AM","CFSC6337",NA,"Brasil",NA,NA,NA,"SPF00046431",NA,NA,"A.DC.","Aranha Filho, JLM","1980","07","22","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-11-13 11:32:25-03","USP","SPF","46432","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Giulietti, AM","CFSC6338",NA,"Brasil",NA,NA,NA,"SPF00046432",NA,NA,"A.DC.","Aranha Filho, JLM","1980","07","22","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-11-13 11:32:25-03","USP","SPF","46437","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I","CFSC6133",NA,"Brasil",NA,NA,NA,"SPF00046437",NA,NA,"A.DC.","Aranha Filho, JLM","1980","05","25","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-11-13 11:32:25-03","USP","SPF","153114","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Mello-Barreto, HL","4718",NA,"Brasil",NA,NA,NA,"SPF00153114",NA,NA,"A.DC.","Standley, PC","1936","07","08","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2019-11-13 11:32:24-03","USP","SPF","122774","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Silva, JM","878",NA,"Brasil",NA,NA,NA,"SPF00122774",NA,NA,"A.DC.","Bidá, A","1990","08","13","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2019-11-13 11:32:25-03","USP","SPF","198306","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Krieger, L","11319",NA,"Brasil",NA,NA,NA,"SPF00198306",NA,NA,"A.DC.","Aranha Filho, JLM","1971","12","18","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"46557","auto","2009","05",NA,NA,NA,NA,NA,NA,NA,NA
"545","2019-11-13 11:32:24-03","USP","SPF","110405","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Miyagi, PH","561",NA,"Brasil",NA,NA,NA,"SPF00110405",NA,NA,"A.DC.","Souza, VC","1995","05","27","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"14955","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-11-13 11:32:24-03","USP","SPF","11503","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Hoehne, W","s.n.",NA,"Brasil",NA,NA,NA,"SPF00011503",NA,NA,"A.DC.","Bidá, A","1945","08","22","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-11-13 11:32:24-03","USP","SPF","107799","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, VC","8735",NA,"Brasil",NA,NA,NA,"SPF00107799",NA,NA,"A.DC.","Souza, VC","1995","08","18","São Paulo","Itapeva","Estação Ecológica de Itapeva","-48.8699989318848","-23.9799995422363",NA,NA,NA,NA,"42926","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-11-13 11:32:25-03","USP","SPF","153115","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I","1233",NA,"Brasil",NA,NA,NA,"SPF00153115",NA,NA,"A.DC.","Bidá, A","1993","06","24","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"549","2021-03-15 18:30:14-03","USP","SPF","207727","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Pirani, JR; Cordeiro, I; Loeuille, B; Keeley, S","6009",NA,"Brasil",NA,NA,"Arvoreta 3 m alt., heliófilo, entre grandes rochas. Folhas lustrosas. Inflorescências paucifloras. Corola creme, anteras amarelas.; Campo sujo e campo rupestre, cerrado e mata ciliar.","SPF00207727",NA,NA,"Casar.","Antar, GM","2009","07","11","Minas Gerais","Santana do Riacho","Serra do Cipó, APA do Morro da Pereira, Estrada da Usina Dr. Pacífico Mascarenhas (ramal da Rodovia MG010), trecho entre o Rio Indequicé e o Rio Capivara.","-43.577389","-19.230611","1120","1120",NA,NA,NA,NA,"2015","12",NA,"-43.577389","-19.230611",NA,NA,NA,NA,NA
"550","2021-03-15 18:30:14-03","USP","SPF","218607","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Pena, MA","863",NA,"Brasil",NA,NA,"Arbusto ca. 80 cm. Folhas discolores. Sépalas verdes. Corola alva.","SPF00218607",NA,NA,"Casar.","Antar, GM","2008","05","15","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","-43.511667","-19.247222","1280","1280",NA,NA,NA,NA,"2015","12",NA,"-43.511667","-19.247222",NA,NA,NA,NA,NA
"551","2019-11-13 11:32:25-03","USP","SPF","19895","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Furlan, A","CFSC7205",NA,"Brasil",NA,NA,NA,"SPF00019895",NA,NA,"Casar.","Brotto, ML","1981","04","19","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2017","08",NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-11-13 11:32:25-03","USP","SPF","46430","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Cordeiro, I","CFSC6141",NA,"Brasil",NA,NA,NA,"SPF00046430",NA,NA,"Casar.","Brotto, ML","1980","05","25","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2017","08",NA,NA,NA,NA,NA,NA,NA,NA
"553","2019-10-07 09:13:04-03","UEFS","HUEFS","56020","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Harley, R.M.","54272",NA,"Brasil",NA,NA,NA,"HUEFS0056020","Angiospermae","Ericales","A.DC.","A.Q.B.Jardim","2001","04","17","Bahia","Rio de Contas","Pico das Almas. Caminho do Campo de Queiroz para o pico.","-41.983333","-13.516667",NA,NA,"HUEFS0056020",NA,NA,NA,"2006","04",NA,"41W59'","13S31'","Asteranae",NA,NA,NA,NA
"554","2019-10-07 09:13:04-03","UEFS","HUEFS","45201","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Miranda, E.B.","413",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0045201","Angiospermae","Ericales","A.DC.","A.Q.B.Jardim","2000","05","13","Bahia","Abaíra","Catolés Catolés: Caminho para o Guarda-Mor.","-41.865278","-13.305","1255","1255","HUEFS0045201",NA,NA,NA,"2006","04",NA,"41W51'55''","13S18'18''","Asteranae",NA,NA,NA,NA
"555","2019-10-07 09:13:04-03","UEFS","HUEFS","14754","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Ganev, W.","2167",NA,"Brasil",NA,NA,NA,"HUEFS0014754","Angiospermae","Ericales","A.DC.","L.P.de Queiroz","1993","08","30","Bahia","Rio de Contas",NA,"-42.333333","-13.833333","1200","1200","HUEFS0014754",NA,NA,NA,"1998","05",NA,"42W20'","13S50'","Asteranae",NA,NA,NA,NA
"556","2019-10-07 09:13:04-03","UEFS","HUEFS","118692","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Tameirão Neto, E.","3916",NA,"Brasil",NA,NA,"Campo limpo transição para floresta ciliar, arbustivo.","HUEFS0118692","Angiospermae","Ericales","A.DC.",NA,"2005","07","14","Minas Gerais",NA,"Bom Jardim de Minas. Saint Gobain - Fazenda da Branca.",NA,NA,NA,NA,"HUEFS0118692",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"557","2019-10-07 09:13:04-03","UEFS","HUEFS","210513","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Nascimento, F.H.F.","1194",NA,"Brasil",NA,NA,"Floresta Montana","HUEFS0210513","Angiospermae","Ericales","A.DC.",NA,"2008","04",NA,"Bahia","Rio de Contas","Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167","1470","1520","HUEFS0210513",NA,NA,NA,NA,NA,NA,"41W56'43''","13S31'27''","Asteranae",NA,NA,NA,NA
"558","2019-10-07 09:13:04-03","UEFS","HUEFS","213770","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Guedes, M.L.","21895",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0213770","Angiospermae","Ericales","A.DC.",NA,"2014","06","14","Bahia","Piatã","Chapada Diamantina, Três Morros.","-41.868333","-13.0575","1443","1443","HUEFS0213770",NA,NA,NA,NA,NA,NA,"41W52'6''","13S3'27''","Asteranae",NA,NA,NA,NA
"559","2019-10-07 09:13:04-03","UEFS","HUEFS","250787","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Nascimento, F.H.F.","1708",NA,"Brasil",NA,NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250787","Angiospermae","Ericales","A.DC.",NA,"2008","11",NA,"Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz.","-41.954444","-13.528333","1500","1500","HUEFS0250787",NA,NA,NA,NA,NA,NA,"41W57'16''","13S31'42''","Asteranae",NA,NA,NA,NA
"560","2019-10-07 09:13:04-03","UEFS","HUEFS","14534","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Ganev, W.","1947",NA,"Brasil",NA,NA,NA,"HUEFS0014534","Angiospermae","Ericales","A.DC.","L.P.de Queiroz","1993","07","24","Bahia","Rio do Pires",NA,"-42.483333","-13.9","1400","1400","HUEFS0014534",NA,NA,NA,"1998","05",NA,"42W29'","13S54'","Asteranae",NA,NA,NA,NA
"561","2019-10-07 09:13:04-03","UEFS","HUEFS","20053","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Queiroz, L.P.de","4358",NA,"Brasil",NA,NA,"Cerrado na base e campo rupestre mais para cima.","HUEFS0020053","Angiospermae","Ericales","A.DC.","Y.B.Harvey","1995","07","10","Bahia","Abaíra","Catolés 9 km N de Catolés, caminho de Ribeirão de Baixo a Piatã.Encosta: subida da Serra do Atalho.","-41.833333","-13.033333","1200","1450","HUEFS0020053",NA,NA,NA,"1998","02",NA,"41W50'","13S2'","Asteranae",NA,NA,NA,NA
"562","2019-10-07 09:13:04-03","UEFS","HUEFS","52470","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Nascimento, F.H.F.","430",NA,"Brasil",NA,NA,"Mata ombrófila montana.","HUEFS0052470","Angiospermae","Ericales","A.DC.","A.Q.B.Jardim","2000","08","05","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano. Mata do Cigano.","-41.924722","-13.264444","1650","1750","HUEFS0052470",NA,NA,NA,"2006","04",NA,"41W55'29''","13S15'52''","Asteranae",NA,NA,NA,NA
"563","2019-10-07 09:13:04-03","UEFS","HUEFS","52483","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Nascimento, F.H.F.","443",NA,"Brasil",NA,NA,"Cerrado antropizado.","HUEFS0052483","Angiospermae","Ericales","A.DC.","A.Q.B.Jardim","2000","08","05","Bahia","Rio do Pires","Capão Trilha Capão-Contagem, após trilha para a Forquilha da Serra.","-41.936389","-13.280556","1300","1500","HUEFS0052483",NA,NA,NA,"2006","04",NA,"41W56'11''","13S16'50''","Asteranae",NA,NA,NA,NA
"564","2019-10-07 09:13:04-03","UEFS","HUEFS","55982","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Harley, R.M.","54234",NA,"Brasil",NA,NA,"Campo rupestre. Área pedregosa, as baixadas com solo úmido, arenoso.","HUEFS0055982","Angiospermae","Ericales","A.DC.","A.Q.B.Jardim","2001","04","17","Bahia","Rio de Contas","Pico das Almas. Caminho da Fazenda Silvina para o Campo de Queiroz.","-41.948333","-13.514722",NA,NA,"HUEFS0055982",NA,NA,NA,"2006","04",NA,"41W56'54''","13S30'53''","Asteranae",NA,NA,NA,NA
"565","2020-03-13 15:43:48-03","UEFS","HUEFS","254895","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Romanowski, L.R.","39",NA,"Brasil",NA,NA,"Transição entre a Floresta ombrófila densa e floretsa ombrófila mista.","HUEFS0254895","Angiospermae","Ericales","A.DC.",NA,"2019","11","08","Paraná","Piraquara","Mananciais da Serra.","-48.999722","-25.823333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48W59'59''","25S49'24''","Asteranae",NA,NA,NA,NA
"566","2019-10-07 09:13:04-03","UEFS","HUEFS","79405","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Duarte, A.P.","11024",NA,"Brasil",NA,NA,NA,"HUEFS0079405","Angiospermae","Ericales","A.DC.",NA,"1968","07","11","Minas Gerais","Serra do Cipó","Usina, km 112.",NA,NA,NA,NA,"HUEFS0079405",NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"567","2019-10-07 09:13:04-03","UEFS","HUEFS","97338","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Mello-Silva, R.","1166",NA,"Brasil",NA,NA,NA,"HUEFS0097338","Angiospermae","Ericales","A.DC.",NA,"1996","01","15","Minas Gerais","Diamantina","colinas a nordeste da cidade, Serra dos Cristais, Sítio Alto do Jacuba, a partir da rodovia para Mendanha (BR-367).","-43.601667","-18.225278","1220","1220","HUEFS0097338",NA,NA,NA,NA,NA,NA,"43W36'6''","18S13'31''","Asteranae",NA,NA,NA,NA
"568","2019-10-07 09:13:04-03","UEFS","HUEFS","60331","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Mello Barreto","4718",NA,"Brasil",NA,NA,"Campo.","HUEFS0060331","Angiospermae","Ericales","A.DC.",NA,"1936","07","08","Minas Gerais","São João del Rei","Alto da Serra do Lenheiro.","-44.2616996765137","-21.1355991363525",NA,NA,"HUEFS0060331",NA,"39093","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"569","2019-10-07 09:13:04-03","UEFS","HUEFS","109874","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Furlan, A.","CFCR7205",NA,"Brasil",NA,NA,NA,"HUEFS0109874","Angiospermae","Ericales","A.DC.",NA,"1981","04","19","Minas Gerais","Santana do Riacho","Km 117 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"HUEFS0109874",NA,"26557","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"570","2019-10-07 09:13:04-03","UEFS","HUEFS","38623","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Nascimento, F.H.F.","195",NA,"Brasil",NA,NA,"Mata ciliar antropizada.","HUEFS0038623","Angiospermae","Ericales","A.DC.","A.Q.B.Jardim","1999","04","20","Bahia","Rio de Contas","Caiambola Rio do Camburu.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0038623",NA,"49773","auto","2006","04",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"571","2019-10-07 09:13:04-03","UEFS","HUEFS","29323","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Silva, J.M.","878",NA,"Brasil",NA,NA,"Campo limpo e seco.","HUEFS0029323","Angiospermae","Ericales","A.DC.",NA,"1990","08","13","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"HUEFS0029323",NA,"46557","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"572","2019-10-07 09:13:04-03","UEFS","HUEFS","89204","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.","25052",NA,"Brasil",NA,NA,NA,"HUEFS0089204","Angiospermae","Ericales","A.DC.",NA,"2001","07","05","Minas Gerais","Santana do Riacho","Serra do Cipó, próximo à Pensão Chapéu de Sol. Cerrado pedregoso com transição para campo rupestre.","-43.7144012451172","-19.1688995361328",NA,NA,"HUEFS0089204",NA,"26557","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"573","2019-10-07 09:13:04-03","UEFS","HUEFS","208494","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Motta, J.T.","4064",NA,"Brasil",NA,NA,"Na orla da Floresta Ombrófila Mista.","HUEFS0208494","Angiospermae","Ericales","Casar.",NA,"2013","09","22","Paraná","Coronel Domingos Soares","Fazenda São Geraldo.","-52.010833","-26.304167","1107","1107","HUEFS0208494",NA,NA,NA,NA,NA,NA,"52W0'39''","26S18'15''","Asteranae",NA,NA,NA,NA
"574","2019-10-07 09:13:04-03","UEFS","HUEFS","226841","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Pirani, J.R.","6009",NA,"Brasil",NA,NA,"Campo rupestre, cerrado e mata ciliar.","HUEFS0226841","Angiospermae","Ericales","Casar.",NA,"2009","07","11","Minas Gerais","Santana do Riacho","Serra do Cipó, APA do Morro da Pereira, Estrada da usina Dr. Pacífico Mascarenhas (ramal da Rodovia MG010), trecho entre o Rio Indequicé e o Rio Capivara","-43.5775","-19.230556","1120","1120","HUEFS0226841",NA,NA,NA,NA,NA,NA,"43W34'39''","19S13'50''","Asteranae",NA,NA,NA,NA
"575","2019-09-04 19:24:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata","Type [status unknown]",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"576","2018-04-06 15:19:21-03","F","FMNH-SEEDPLANTS","V0408337F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A. Sehnem","8518","South America","Brazil",NA,NA,NA,"V0408337F","Spermatophyta",NA,NA,NA,"1965","11","2",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0408337F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"577","2018-04-06 15:26:31-03","F","FMNH-SEEDPLANTS","V0438596F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A. M. Giulietti & et al.","CFCR6338","South America","Brazil",NA,NA,NA,"V0438596F","Spermatophyta",NA,NA,NA,"1980","7","22",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0438596F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"578","2018-04-06 15:26:32-03","F","FMNH-SEEDPLANTS","V0438597F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"R. Mello-Silva & et al.","1166","South America","Brazil",NA,NA,NA,"V0438597F","Spermatophyta",NA,NA,NA,"1996","6","15",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0438597F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"579","2019-09-05 15:41:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata peruviana","Type [status unknown]","C. von Jelski","266","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"peruviana",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"580","2019-01-23 12:24:43-02","F","FMNH-SEEDPLANTS","V0042853F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata peruviana","Isotype","C. von Jelski","266","South America","Peru",NA,NA,NA,"V0042853F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0042853F_01","peruviana",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"581","2018-04-06 15:25:23-03","F","FMNH-SEEDPLANTS","V0437396F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"A. P. Duarte","2717","South America","Brazil",NA,NA,NA,"V0437396F","Spermatophyta",NA,NA,NA,"1955","4","6",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437396F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"582","2018-04-06 15:25:21-03","F","FMNH-SEEDPLANTS","V0437391F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"M. C. G. Kirkbride","1437","South America","Brazil",NA,NA,NA,"V0437391F","Spermatophyta",NA,NA,NA,"1981","2","11",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437391F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"583","2018-04-06 15:25:22-03","F","FMNH-SEEDPLANTS","V0437392F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"M. C. G. Kirkbride","1516","South America","Brazil",NA,NA,NA,"V0437392F","Spermatophyta",NA,NA,NA,"1981","5","20",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437392F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"584","2018-04-06 15:25:22-03","F","FMNH-SEEDPLANTS","V0437393F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"E. P. Heringer","11398","South America","Brazil",NA,NA,NA,"V0437393F","Spermatophyta",NA,NA,NA,"1967","5","13",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437393F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"585","2018-04-06 15:25:22-03","F","FMNH-SEEDPLANTS","V0437394F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"A. Saint-Hilaire","394","South America","Brazil",NA,NA,NA,"V0437394F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437394F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"586","2018-04-06 15:25:22-03","F","FMNH-SEEDPLANTS","V0437395F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"E. Pereira","9001","South America","Brazil",NA,NA,NA,"V0437395F","Spermatophyta",NA,NA,NA,"1964","3","20",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437395F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"587","2018-04-06 15:25:23-03","F","FMNH-SEEDPLANTS","V0437397F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"R. M. Harley","27112","South America","Brazil",NA,NA,NA,"V0437397F","Spermatophyta",NA,NA,NA,"1988","12","11",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437397F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"588","2018-04-06 15:25:23-03","F","FMNH-SEEDPLANTS","V0437398F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"A. F. Regnell","48","South America","Brazil",NA,NA,NA,"V0437398F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437398F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
