"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"291","2021-02-25 10:11:23-03","CVRD","CVRD","14144","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","J.R. Stehmann","4682","2007","02","07","América do Sul","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-39.962833","-19.209417",NA,"Arbustiva 1m, frutos imaturos verdes. <ll>dwc_commonname:</ll> Guriri","CVRD014144",NA,"N.F.O. Mota","22","22","39°57'46,2W","19°12'33,9S","2007","02","12",NA,NA,"Liliopsida",NA,NA,NA,NA
"292","2021-02-25 10:11:23-03","CVRD","CVRD","16346","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Devecchi, M. F.","135","2011","04","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Planta acaule Folhas, com face adaxial glauca. Pedúnculo variando de 50 cm quando jovens a 1,30 m quando maduras. <ll>dwc_commonname:</ll> Guriri","CVRD016346",NA,NA,NA,NA,"39,95314 W","19,19633 S",NA,NA,NA,"48094","auto","Liliopsida",NA,NA,NA,NA
"293","2021-02-25 10:11:23-03","CVRD","CVRD","1777","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Fernades, H.Q.B.","2216","1987","09","19","América do Sul","BRASIL","ES","Linhares","No final da estrada em nativo fechado. Erbácea, acaule, folhas, crispadas.","-40.0722007751465","-19.3910999298096",NA,"Faltam frutos mais desenv. para determ. positiva. <ll>dwc_commonname:</ll> Guriri","CVRD001777",NA,"Hélio Q. Boudet Fernandes",NA,NA,NA,NA,"1987","09","19","48094","auto","Liliopsida",NA,NA,NA,NA
"294","2021-02-25 10:11:23-03","CVRD","CVRD","1541","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Sobral, M.","4017","1987","07","15","América do Sul","BRASIL","ES","Linhares","Planta acaule, em campo nativo. Frutos imaturos.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Guriri","CVRD001541","CVRD001541","Hélio Q. Boudet Fernandes",NA,NA,NA,NA,"1987","09","15","48094","auto","Liliopsida",NA,NA,NA,NA
"295","2021-02-25 10:11:23-03","CVRD","CVRD","2556","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Folli, D.A.","1103","1990","03","08","América do Sul","BRASIL","ES","Linhares","Próximo ao mar.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Guriri","CVRD002556",NA,"Hélio Q. Boudet Fernandes",NA,NA,NA,NA,"1990","11","15","48094","auto","Liliopsida",NA,NA,NA,NA
"296","2021-02-25 10:11:23-03","CVRD","CVRD","6004","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Folli, D.A.","3251","1998","09","24","América do Sul","BRASIL","ES","Linhares","Próximo a porteira Flamengo","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Guriri","CVRD006004","CVRD006004","Domingos A. Folli",NA,NA,NA,NA,"1998","09","24","48094","auto","Liliopsida",NA,NA,NA,NA
"297","2021-02-25 10:11:23-03","CVRD","CVRD","10981","PreservedSpecimen","Plantae","Magnoliophyta","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Ferreira-Pinho, M.A.","552","2006","04","06","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Palmeira acaule, 1m. <ll>dwc_commonname:</ll> Guriri","CVRD010981",NA,"Viani, R.A.G.; Pinho-Ferreira, M.A.",NA,NA,NA,NA,"2006","04","06","48094","auto","Liliopsida",NA,NA,NA,NA
"298","2021-03-01 11:53:08-03","UFPE","UFP","70570","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Cano, O; et al.","972","2007","07","26",NA,"Brasil","Bahia","Palmeiras",NA,"-41.566111","-12.305833",NA,"Palmeira acaule ca 5cm; espádice verde-claro.","UFP070570",NA,"Pereira, R",NA,NA,"-41.566111","-12.305833","2008","04","03",NA,NA,NA,NA,NA,NA,NA
"299","2021-03-01 11:53:08-03","UFPE","UFP","59976","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Córdula, E; Alves, M; Schmidt, S; Lucena, MF; Maciel, JR; Amorim, B","158","2006","07","22",NA,"Brasil","Sergipe","Itabaiana",NA,"-37.409444","-10.030556",NA,"Caule curto à altura do solo, folhas largas grandes, inflorescência amarela.; Caule curto à altura do solo, folhas largas grandes, inflorescência amarela.","UFP059976",NA,"Mendes, K","150","200","-37.409444","-10.030556","2009","02","09",NA,NA,NA,NA,NA,NA,NA
"300","2021-03-01 11:53:08-03","UFPE","UFP","59977","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lucena, MFA; Martins, S; Araújo, D; Melo, Y","1352","2006","04","26",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Arbusto ca 1,60; frutos imaturos verdes. Frequente na área.; Arbusto ca 1,60; frutos imaturos verdes. Frequente na área.; subida da serra.","UFP059977",NA,"Mendes, K","318","318",NA,NA,"2009","02","09","11840","auto",NA,NA,NA,NA,NA
"301","2021-03-01 11:53:08-03","UFPE","UFP","59978","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Alves-Araújo, A; Martins, S; Mendes, K; Pinheiro, I","1096","2009","01","05",NA,"Brasil","Sergipe","Areia Branca",NA,"-37.315299987793","-10.7578001022339",NA,"Planta com caule subterrâneo, frutos imaturos, verdes.; Planta com caule subterrâneo, frutos imaturos, verdes.","UFP059978",NA,"Mendes, K",NA,NA,NA,NA,"2009","02","09","11840","auto",NA,NA,NA,NA,NA
"302","2021-03-01 11:53:08-03","UFPE","UFP","60288","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Gomes, P; Mendes, K; Amorim, BS; Alves, M; et al.","624","2007","10","13",NA,"Brasil","Sergipe","Itabaiana",NA,"-37.4253005981445","-10.6850004196167",NA,"Erva ca 80cm; inflorescência amarela subtendida em bráctea paleácea; frutos imaturos verdes.; complexo florístico vegetacional","UFP060288",NA,"Mendes, K","224","224",NA,NA,"2009","02","09","16069","auto",NA,NA,NA,NA,NA
"303","2019-07-31 14:32:05-03","CPATSA","HTSA","1095","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Fotius, G.","04","1985","09","21",NA,"Brasil","Bahia","Porto Seguro",NA,"-39.1425","-16.75",NA,NA,NA,NA,NA,NA,NA,"-39.1425","-16.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-08-02 10:21:06-03","CPATSA","HTSA","1094","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lima, J.L.S.","03","1985","09","20",NA,"Brasil","Bahia","Ilheús","Olivença.","-39.059167","-15.571389",NA,"Restinga.",NA,NA,"Medeiros-Costa",NA,NA,"-39.059167","-15.571389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","2809320","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","R. W. Read & G. S. Daniels","3416","1975","1","14","South America - Neotropics","Brazil","Bahia",NA,"Road from ilheus to olivenca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","2681054","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","F. R. Fosberg","43379","1962","11","2","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Restinga de barros de tijuca. [in former guanabara state]",NA,NA,NA,NA,"US00059897","US00059897_01","Moraes R., M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","2141236","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","L. B. Smith","6333","1952","4","4","South America - Neotropics","Brazil","Distrito Federal",NA,"Praia de sernambetiba, recreio dos bandeirantes",NA,NA,NA,NA,"US00059899","US00059899_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","3147079","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","G. Hatschbach","46760","1983","8","6","South America - Neotropics","Brazil","Espírito Santo",NA,"Ponta do mansaraz",NA,NA,NA,NA,"US00023714","US00023714_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","2141237","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","L. B. Smith","6333","1952","4","4","South America - Neotropics","Brazil","Distrito Federal",NA,"Praia de sernambetiba, recreio dos bandeirantes",NA,NA,NA,NA,"US00059900","US00059900_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","3147080","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","G. Hatschbach","46760","1983","8","6","South America - Neotropics","Brazil","Espírito Santo",NA,"Ponta do mansaraz",NA,NA,NA,NA,"US00023713","US00023713_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","2710780","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","T. C. Plowman & D. Sucre","2928","1969","6","14","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Restinga de tijuca. [in former guanabara state]",NA,NA,NA,NA,"US00059898","US00059898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA
"312","2020-09-02 16:20:23-03","Cenargen","CEN","46515","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Renato de Mello-Silva","1944","2002","07","07",NA,"Brasil","BA","PRADO","Praia de Imbaçuaba.","-39.2207984924316","-17.341100692749","Exsicatas","Palmeira cespitosa. Enorme população. Em restinga baixa sobre falésias até a beira da praia. Caules muito curtos ou até 1 m de altura. Folhas até 1,5 m de comp., pecíolo ca 70 cm compr. Folíolos recurvados na metade distal, discolores, glaucos na face abaxial; nervura central e margens amareladas na face adaxial. Frutos verdes passando a amarelo-alaranjados, com mesocarpo macio e comestível. Doação da Universidade de São Paulo - Herbário SPF.","CEN00046515","CEN00046515 CEN00046515_1 CEN00046515_2 CEN00046515_3","A. C. Marcato",NA,NA,NA,NA,"2002",NA,NA,"53161","auto",NA,NA,"1",NA,NA
"313","2020-10-15 09:53:48-03","UFPR","EFC","18444","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","DALL AGNOL, R. T.","1003","2019","07","25",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Restinga arbustiva da Praia do Pontal do Atalaia.","-42.012814","-22.987341",NA,"Palmeira cespitosa, com caule subterrâneo, 70 cm; flores creme e frutos marrons, folhas com cerca de 60-70 cm de comprimento. __COMMOM_NAME__: caxandó","EFC018444",NA,"DALL AGNOL, R. T.","18","18","-42.012814","-22.987341","2019","07","25",NA,NA,NA,NA,NA,NA,NA
"314","2021-03-15 18:25:07-03","USP","SPF","176580","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Marcato, AC; Pirani, JR; Groppo, M; Fiaschi, P","354","2002","02","05",NA,"Brasil","Bahia","Una","Entre Olivença e Una, próximo a praia.","-38.998333","-15.068056",NA,"Ca. 10 m alt. Bainha 40 cm, pecíolo 59 cm, raque 123-128 cm, folíolos 60-61, mediano 49x3 cm glaucos abaxialmente, verdes adaxialmente, nervura mediana amarela, frutos imaturos verdes.; Em duna arenosa, com Syagrus schizophylla.","SPF00176580",NA,"Marcato, AC",NA,NA,"-38.998333","-15.068056","2002","02",NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-03-15 18:25:07-03","USP","SPF","141951","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Fiaschi, P; Pirani, JR; Mafezoli, J; Petacci, F","248","2000","05","13",NA,"Brasil","Bahia","Nova Viçosa","Rodovia para Posto da Mata (BR 418), ca. 500 m do entroncamento com a Rodovia BA 998.","-39.466667","-17.966667",NA,"Palmeiras muito frequentes na beira da estrada. Muitas folhas, curvadas em direção ao solo. Folíolos glaucos na sup. abaxial, 59 pares. Inflorescência ereta, flores creme. Infrutescência pêndulas, frutos com base laranja, soltos do e","SPF00141951",NA,"Marcato, AC",NA,NA,"-39.466667","-17.966667","2000","08",NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-15 18:25:07-03","USP","SPF","176181","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Marcato, AC; Rodrigues, CDN","319","2001","11","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca.","-43.380556","-23.011667",NA,"Alt. ca. 1,1m, caule subterrâneo, folhas 6-8, folíolos 47-61, mediano 33-42x2-2,2cm, flores creme, frutos imaturos verdes. Na duna posterior, formando grande população.","SPF00176181",NA,"Marcato, AC",NA,NA,"-43.380556","-23.011667","2001","11",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-15 18:25:07-03","USP","SPF","211250","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Martins, EGA; Almeida-Costa, DG; Alves, GGN; Devecchi, MF","549","2013","07","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada da Gávea. Antes da 1ª ponte seguindo sentido Nativo. Solo arenoso.","-39.969611","-19.169917",NA,"Palmeira acaule 2 m alt. Folhas 18, 110 cm compr., pecíolo 74 cm compr. Folíolos discolores, 57 pares. Folíolo na base 38x0,7 cm, folíolo mediano 27x1,5 cm, folíolo no ápice 12x0,5 cm. Bráctea 64 cm. Inflorescência espiciforme ca. 12","SPF00211250",NA,"Martins, EGA","29","29","-39.969611","-19.169917","2013","07","11",NA,NA,NA,NA,NA,NA,NA
"318","2021-03-15 18:25:07-03","USP","SPF","231884","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Martins, EGA","570","2013","07","13",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas, Comunidade da Praia de Itaúnas. Trilha do pescador.","-39.698","-18.407556",NA,"Palmeira acaule, na borda da trilha, formando enormes populações sobre solo arenoso das dunas na costa da praia. Folhas verde-brilhantes na face adaxial e prateada na face abaxial. Inflorescências amareladas, tépalas amarelas na part","SPF00231884",NA,"Martins, EGA","18","18","-39.698","-18.407556","2013","07","13",NA,NA,NA,NA,NA,NA,NA
"319","2021-03-15 18:25:07-03","USP","SPF","152653","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Mello-Silva, R; Frota, PF; Rodrigues, ACC","1944","2002","07","07",NA,"Brasil","Bahia","Prado","Praia de Imbaçuaba, Corumuxatiba.","-39.2207984924316","-17.341100692749",NA,"Palmeira cespitosa. Enorme população. Caules muito curtos ou até 1 m alt. Folhas até 1,5 m compr., pecíolo ca. 70 cm compr. Folíolos recurvados na metade distal, discolores, glaucos na face abaxial; nervura central e margens amarelad","SPF00152653",NA,"Marcato, AC",NA,NA,NA,NA,"2002",NA,NA,"53161","auto",NA,NA,NA,NA,NA
"320","2021-03-15 18:25:07-03","USP","SPF","80078","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lyra-Lemos, RP; Esteves, GL","1876","1991","04","22",NA,"Brasil","Bahia","Una","A 16 km de Olivença.","-39.0752983093262","-15.2932996749878",NA,"Planta de caule subterrâneo cerca de 15 folhas por indivíduo; folíolos com cera nas faces abaxiais, pétalas creme.; Na borda da mata de restinga, solo arenoso.","SPF00080078",NA,"Marcato, AC",NA,NA,NA,NA,"1997","03",NA,"36070","auto",NA,NA,NA,NA,NA
"321","2021-03-15 18:25:07-03","USP","SPF","148605","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Krieger, L","CESJ16913","1979","12","14",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,"Acaule. Face inferior das folhas esbranquiçadas. Muito frequente. Frutos comestíveis.; Restinga.","SPF00148605",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"322","2021-03-15 18:25:07-03","USP","SPF","100489","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pirani, JR; Magenta, MAG; Conceição, AA","3306","1994","12","03",NA,"Brasil","Espírito Santo","São Mateus","Praia do Guriri","-39.8588981628418","-18.716100692749",NA,"Palmeira acaule, frequente, ao sol. Flores creme, frutos imaturos verdes.; Mata de restinga com abundância de Protium heptaphyllum, Byrsonia sericea, Allagoptera marítima (arenaria), Anacadium occidentale e muitas myrtaceae. Solo fra","SPF00100489",NA,"Marcato, AC",NA,NA,NA,NA,"1997","04",NA,"56510","auto",NA,NA,NA,NA,NA
"323","2021-03-15 18:25:07-03","USP","SPF","81753","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pirani, JR; Mello-Silva, R","2894","1993","05","16",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","A 28 km do trevo de Cabo Frio, na Praia de Maçambaba. Área das Salinas Pring S.A.","-42.0278015136719","-22.966100692749",NA,"Palmeira acaule, muito frequente. Folhas glaucescentes. espata verde-glauco a seca. Inflorescência e flores creme, visitadas por irapuás (Trigona). Fruto verde.; Restinga baixa e descontínua.","SPF00081753",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA
"324","2021-03-15 18:25:07-03","USP","SPF","167063","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Magenta, MAG; Maia, VC","716","2004","05","11",NA,"Brasil","Rio de Janeiro","Maricá","Restinga de Maricá. Próximo à base da Aeronáutica, em praia.","-42.8185997009277","-22.9193992614746",NA,"Palmeira. Inflorescência com brácteas alaranjadas e flores creme.; Restinga.","SPF00167063",NA,"Marcato, AC",NA,NA,NA,NA,"2004","05",NA,"20726","auto",NA,NA,NA,NA,NA
"325","2019-10-07 09:19:39-03","UEFS","HUEFS","178617","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Popovkin, A.V.","975","2011","11","18",NA,"Brasil","Bahia","Mata de São João","Linha Verde.","-37.983333","-12.5",NA,"Restinga.","HUEFS0178617","HUEFS0178617",NA,"65","65","37W59'","12S30'",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"326","2019-10-07 09:19:39-03","UEFS","HUEFS","182863","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Matos, E.N.de","5","2011","06","08",NA,"Brasil","Bahia","Porto Seguro","Sitio Gameleira.","-38.983333","-15.333611",NA,"Arbustiva.","HUEFS0182863","HUEFS0182863",NA,NA,NA,"38W59'","15S20'1''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"327","2019-10-07 09:19:39-03","UEFS","HUEFS","182870","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Matos, E.N.de","967","2011","12","13",NA,"Brasil","Bahia","Caravelas","Aeroporto de Caravelas.","-39.2375","-17.665",NA,"Campestre","HUEFS0182870","HUEFS0182870",NA,NA,NA,"39W14'15''","17S39'54''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"328","2019-10-07 09:19:39-03","UEFS","HUEFS","118765","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Stehmann, J.R.","3852","2004","08","19",NA,"Brasil","Bahia","Alcobaça","Estrada para Prado.","-3.221389","-17.506944",NA,NA,"HUEFS0118765","HUEFS0118765",NA,NA,NA,"3W13'17''","17S30'25''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"329","2019-10-07 09:19:39-03","UEFS","HUEFS","182871","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Matos, E.N.de","980","2011","12","13",NA,"Brasil","Bahia","Caravelas","Sede do Parque Nacional de Abrolhos.","-39.236111","-17.745556",NA,"Floresta. e Arbustiva.","HUEFS0182871","HUEFS0182871 HUEFS0182871_01",NA,NA,NA,"39W14'10''","17S44'44''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"330","2019-10-07 09:19:39-03","UEFS","HUEFS","60126","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Mattos-Silva, L.A.","4167","2000","10","04",NA,"Brasil","Bahia","Mucuri","Rodovia Mucuri/Nova Viçosa (BA, 001), Km 8. Solo arenoso.","-39.509444","-18.021389",NA,"Vegetação de Restinga.","HUEFS0060126","HUEFS0060126",NA,NA,NA,"39W30'34''","18S1'17''",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA
"331","2019-10-07 09:19:39-03","UEFS","HUEFS","60215","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Oliveira, P.P.","51","2002","05","02",NA,"Brasil","Bahia","Canavieiras","Ilha de Atalaia - estrada para Pousada de Atalaia.","-38.983333","-15.666667",NA,"Mangue.","HUEFS0060215","HUEFS0060215 HUEFS0060215_01","L.R.Noblick",NA,NA,"38W59'","15S40'","2014","02",NA,NA,NA,"Lilianae",NA,NA,NA,NA
"332","2019-10-07 09:19:39-03","UEFS","HUEFS","68142","PreservedSpecimen","Plantae","Angiospermae","Arecales","Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Mello-Silva, R.","1944","2002","07","07",NA,"Brasil","Bahia","Prado","Curumuxatiba. Praia de Imbaçuaba.","-39.2207984924316","-17.341100692749",NA,NA,"HUEFS0068142","HUEFS0068142 HUEFS0068142_01",NA,NA,NA,NA,NA,NA,NA,NA,"53161","auto","Lilianae",NA,NA,NA,NA
"333","2019-09-04 19:57:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Arecaceae","Diplothemium","maritimum","Diplothemium maritimum",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"Type [status unknown]",NA
"334","2019-01-25 15:33:41-02","IAC","IAC","4155","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","A.P. Viégas & H.P. Krug","s/nº","1938","10","16",NA,"Brasil","Rio de Janeiro","Cabo Frio","praia","-42.0186","-22.8794",NA,NA,NA,NA,"A.P. Viégas & H.P. Krug",NA,NA,"-42.0186","-22.8794","1938","10","16",NA,NA,NA,NA,NA,NA,NA
"335","2019-01-25 15:33:41-02","IAC","IAC","5517","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","A.P. Viégas","s/nº","1938","10","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","viveiro Cabo Frio","-43.2075","-22.9028",NA,NA,NA,NA,"M. Kuhlmann",NA,NA,"-43.2075","-22.9028","1938","10","16",NA,NA,NA,NA,NA,NA,NA
"336","2020-07-23 11:58:11-03","CEPLAC","CEPEC","100937","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria",NA,"P. Fiaschi","2075","2004","03","19",NA,"Brasil","Bahia","ITACARÉ","Estrada de Itacaré/Barra Grande, depois da sede de Maraú.","-38.95","-13.983333",NA,NA,NA,NA,"P. Fiaschi",NA,NA,"38W57'","13S59'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"337","2020-07-23 11:58:11-03","CEPLAC","CEPEC","145919","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria",NA,"S. G. Rezende","1631","2006","11","28",NA,"Brasil","Bahia","PRADO","Fazenda Riacho das Ostras. Obs.: 75W","-39.233333","-17.215",NA,"<ll>dwc_commonname:</ll>",NA,NA,"S. G. Rezende",NA,NA,"39W14'0","17S12'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
