"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet","sex"
"96","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835898","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Warming",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835898' target='other'> <mi>dwc_moreinfo</mi></a>","P04835898",NA,NA,"Pohl",NA,NA,NA,NA,NA,NA,NA,"P04835898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1519",NA,NA,NA,NA,NA
"97","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835901","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kuhlmann, M.|Gehrt, A.",NA,"1939","3","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835901' target='other'> <mi>dwc_moreinfo</mi></a>","P04835901",NA,NA,"Pohl",NA,"São Paulo","Serra de Cunha.",NA,NA,NA,NA,"P04835901_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835899","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Warming, E.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835899' target='other'> <mi>dwc_moreinfo</mi></a>","P04835899",NA,NA,"Pohl",NA,"Minas Gerais",NA,"-43.8897018432617","-19.6271991729736",NA,NA,"P04835899_01","Lagoa Santa",NA,NA,NA,"12338","auto",NA,NA,NA,"1519",NA,NA,NA,NA,NA
"99","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835900","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Glaziou, A.",NA,"1876","1","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835900' target='other'> <mi>dwc_moreinfo</mi></a>","P04835900",NA,NA,"Pohl",NA,"Minas Gerais",NA,"-46.3657989501953","-20.2453002929688",NA,NA,"P04835900_01","São Roque de Minas",NA,NA,NA,"57119","auto",NA,NA,NA,"8322",NA,NA,NA,NA,NA
"100","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835908","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Cruz, N.D.",NA,"1965","11","19",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835908' target='other'> <mi>dwc_moreinfo</mi></a>","P04835908",NA,NA,"Pohl",NA,"São Paulo",NA,"-46.8199996948242","-21.7099990844727",NA,NA,"P04835908_01","São Sebastião da Grama",NA,NA,NA,"19777","auto",NA,NA,NA,"114",NA,NA,NA,NA,NA
"101","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835906","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem|Werneck",NA,"1986","2","20",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835906' target='other'> <mi>dwc_moreinfo</mi></a>","P04835906",NA,NA,"Pohl",NA,"Minas Gerais","17 km a Sudeste de Mariana ao Longo da BR-356 rumo a Ponte Nova.","-43.4160995483398","-20.377799987793",NA,NA,"P04835906_01","Mariana",NA,NA,NA,"33524","auto",NA,NA,NA,"3390",NA,NA,NA,NA,NA
"102","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835910","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.|Werneck",NA,"1986","2","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835910' target='other'> <mi>dwc_moreinfo</mi></a>","P04835910",NA,NA,"Pohl",NA,"Minas Gerais","20 km a Noroeste de Pirauba ao longo da Rodovia BR-265 rumo a merces.","-43.0264015197754","-21.2763996124268",NA,NA,"P04835910_01","Piraúba",NA,NA,NA,"11624","auto",NA,NA,NA,"3395",NA,NA,NA,NA,NA
"103","2015-09-05 07:07:21-03","MNHN","RECOLNAT_MNHN_P","P04835904","PreservedSpecimen",NA,"Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kuhlmann, M.",NA,"1951","12","12",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04835904' target='other'> <mi>dwc_moreinfo</mi></a>","P04835904",NA,NA,"Pohl",NA,"São Paulo","Sítio do Sr. Barbosa Machado.","-46.1500015258789","-23.2000007629395",NA,NA,"P04835904_01","Igaratá",NA,NA,NA,"24798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-01 14:22:27-03","JBB","HEPH","8910","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Vieira, RF; Costa, IRS","648","1990","12","05","Southern America","Brasil",NA,NA,"Espécie comum",NA,"Dicotyledon","Malpighiales","Pohl","Martins, MLL","Minas Gerais","Estrada de Maria da fé para Cristina - MG","-45.383333","-22.3",NA,NA,NA,"Maria da Fé","2013","02","06",NA,NA,"-45.383333","-22.3",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:35:26-03","UFMG","BHCB","124012","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Rezende, SG; Pena, FSR; Machado, GC","2904","2008","03","28","Southern America","Brasil",NA,NA,"Arbusto.; Floresta Estacional Semidecidual.","BHCB030914","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Região da Gerdal","-43.845278","-20.165833","970","970",NA,"Itabirito","2015","09","21",NA,NA,"-43.845278","-20.165833",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:35:26-03","UFMG","BHCB","88385","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Melo, PHA de","1010","2003","12","08","Southern America","Brasil",NA,NA,"Arbusto, flor verde e branca; Interior de mata calcária","BHCB041802","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Fazenda Amargoso, MG 439 km 16.","-45.651111","-20.381944","650","700",NA,"Pains","2019","02","11",NA,NA,"-45.651111","-20.381944",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:35:26-03","UFMG","BHCB","94857","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Echternacht, LA; Faleiros, MA","689","2004","11","27","Southern America","Brasil",NA,NA,"Arboreto, tronco fino. Perianto de base verde e ápice esbranquiçado.Anteras amarelas; Floresta Estacional Semidecidua.","BHCB030908","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Estação Ecológica Estadual da Mata do Cedro.","-44.614736","-20.466136","780","780",NA,"Carmópolis de Minas","2015","09","21",NA,NA,"-44.614736","-20.466136",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:35:26-03","UFMG","BHCB","98477","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Echternacht, LA; Dornas, T; Mota, C; Almeida, TE","756","2004","12","11","Southern America","Brasil",NA,NA,"Arbórea (ca. 5m).Muito látex. Perianto e ovário verdes, estigma branco.; Em borda de mata","BHCB030907","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Estação Ecológica Estadual da Mata do Cedro.","-44.614731","-20.460564","850","850",NA,"Carmópolis de Minas","2015","09","21",NA,NA,"-44.614731","-20.460564",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:35:26-03","UFMG","BHCB","64269","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Magalhães, GM","1227","1942","01","28","Southern America","Brasil",NA,NA,"Arbusto 3 metros.; Campo sujo","BHCB030913","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Arraial do Itatiaia","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto","2015","09","21","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:35:26-03","UFMG","BHCB","64268","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Barreto, HLM","5067","1935","12","25","Southern America","Brasil",NA,NA,"Arbusto, 3 metros; Mata","BHCB030904","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Mata da Empreza","-45.2957992553711","-21.8521995544434",NA,NA,NA,"Cambuquira","2015","09","21","15166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:35:26-03","UFMG","BHCB","81323","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Salino, A; Mota, NFO","8256","2003","01",NA,"Southern America","Brasil",NA,NA,"Arbusto 2m de altura.; Na floresta. Fragmentos de Floresta Estacional Semidecidual Montana.","BHCB030906","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Mina de Fábrica Nova (CVRD), Distrito de alegria.","-43.4160995483398","-20.377799987793","1200","1200",NA,"Mariana","2015","09","21","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:35:26-03","UFMG","BHCB","64263","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Barreto, HLM","2622","1933","11","19","Southern America","Brasil",NA,NA,"Arbusto, 1,00 metro; muito frequente; Cerrado","BHCB045001","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Pampulha","-43.937801361084","-19.9207992553711",NA,NA,NA,"Belo Horizonte","2015","09","21","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:35:26-03","UFMG","BHCB","54157","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Tameirão Neto, E","2928","2000","02","16","Southern America","Brasil",NA,NA,"Arbustivo; Floresta Semidecidual","BHCB030905","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Rio Aiuruoca., PCH Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,"Aiuruoca","2015","09","21","27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:35:26-03","UFMG","BHCB","66929","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Mota, RC da","731","2000","04","01","Southern America","Brasil",NA,NA,"Arbusto.; Planta coletada em borda de mata semidecídua","BHCB030911","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Catas Altas","2015","09","21","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:35:26-03","UFMG","BHCB","25793","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Tameirão Neto, E; Werneck, MS","1577","1994","11","22","Southern America","Brasil",NA,NA,"Arbóreo; Floresta Semidecídua, área em regeneração","BHCB030948","Dicotyledon",NA,"Pohl",NA,"Minas Gerais","Unidade de Conservação de Galheiro - CEMIG, Mata do Alaor","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Perdizes","2015","09","21","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2018-08-07 09:01:00-03","MO","MOBOT","146430","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Alwyn H. Gentry|Elsa M. Zardini|Cyl Farney","Gentry 49651","1985","1","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","M.J. Mendoza (USZ)","Minas Gerais","14 km S of Ypanema; road to Manhuaçu, small forest remnant beside road.","-41.75","-19.66666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-55","5",NA,NA,NA,NA
"117","2013-05-07 06:03:00-03","MO","MOBOT","2956263","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ynés Mexia","Mexia 4153","1929","12","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","D. Rogers","Minas Gerais","Road from Vicosa to Sao Miguel; km. 20. In shade of Jungly woods.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2014-12-21 14:59:00-02","MO","MOBOT","2956387","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ezechias P. Heringer|Anajúlia E. Heringer Salles|F. Chagas E. Silva","Heringer 16769","1978",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","Ronald Liesner","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-02-17 10:57:00-02","MO","MOBOT","2956515","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 20862","1968","2","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","D.J Rogers & G. Appan","Minas Gerais","Serra do Espinhaco ar Lapinha, Minas gerais, ca. 21 km N. of SÈrro on road ( MG 2) to Diamantiana. Gallery forest and adjacent wet campo.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-01-23 12:27:00-02","MO","MOBOT","2956631","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","* GERALD","GERALD 6246","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","Ronald Liesner","Rio de Janeiro","Estado Minas gerais, Hun mantina Canto maga Thais estrada Diamantina. Couto Magalhaes, MG-2. Campo cerrado & Campo rupestre, Serra do Espinhaco proximo as Rio Lequitin.",NA,NA,"700.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"121","2009-07-01 16:15:00-03","MO","MOBOT","2956863","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","D.Rogers","Minas Gerais","Lavras, grounds of the Substation Expt'1. Federal. Native inthis area. Common in secondary woodlands, along stream banks , in sandy-loam soils, among rocky outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","2957053","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Rogers","Rogers 373","1961","2","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","D. Rogers","Minas Gerais","Common in secondary woodlands, along stream banks, in sandy-loam soils, among rocky outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-08-10 05:49:00-03","MO","MOBOT","2957057","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Amaro Macedo","Macedo 2915","1951",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","D. Rogers",NA,"Escola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2013-05-07 06:03:00-03","MO","MOBOT","2957234","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ynés Mexia","Mexia 4109","1929","12","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","D. Rogers","Minas Gerais","Trail from Vicosa to Sáo Geraldo. Virgin woods.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2009-12-29 10:14:00-02","MO","MOBOT","2957341","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Per Dusén","Dusén 5130","1904","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","D. Rogers","Paraná","Rio Ypanema, ad marg. silv. minus dense.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"126","2018-08-07 09:01:00-03","MO","MOBOT","2960759","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antonio C. Allem|Wantuil L. Werneck","Allem 3400",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Pohl","M.J. Mendoza (USZ)","Minas Gerais","Cordisburgo. Beira Mata Perenifolia Um Pouco Perturbada. Afloramento Rochoso. Rochas Enegrecidas.","-44.36666","-19.16666","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","25012","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Karina G. Melzi & Edlaine R. Avelino",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 2 m, lactescente, frutos maduros.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Bosque Municipal","-49.3544444","-20.77694444",NA,NA,NA,"São José do Rio Preto",NA,NA,NA,NA,NA,"-49.3544444","-20.77694444","Magnoliopsida",NA,NA,NA,NA,NA,NA
"128","2020-06-22 14:18:35-03","UNESP-IBILCE","SJRP","30641","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 3m, fruto imaturo verde, látex branco.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Fazenda Santa Lúcia","-48.68722222","-21.40222222",NA,NA,NA,"Taquaritinga",NA,NA,NA,NA,NA,"-48.68722222","-21.40222222","Magnoliopsida",NA,NA,NA,NA,NA,NA
"129","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","26397","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Oliveira, A.P.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 4 m, frutos imaturos de cor verde, látex, flor com cálice avremlhado;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Córrego Talhado","-49.31638889","-20.70805556",NA,NA,NA,"São José do Rio Preto",NA,NA,NA,NA,NA,"-49.31638889","-20.70805556","Magnoliopsida",NA,NA,NA,NA,NA,NA
"130","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","29514","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","A.A. Rezende","764.0","2001","09","20","América do Sul","Brasil",NA,NA,"Árvore 4m, flores esverdeadas, interior da mata",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"131","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","26155","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Buosi, R. & Daud, R.D.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","entre seringal e mata","-49.32611111","-20.78166667",NA,NA,NA,"São José do Rio Preto",NA,NA,NA,NA,NA,"-49.32611111","-20.78166667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"132","2020-06-22 14:18:35-03","UNESP-IBILCE","SJRP","30642","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 5m, flor creme.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Fazenda Santa Lúcia","-48.68722222","-21.40222222",NA,NA,NA,"Taquaritinga",NA,NA,NA,NA,NA,"-48.68722222","-21.40222222","Magnoliopsida",NA,NA,NA,NA,NA,NA
"133","2020-06-22 14:18:35-03","UNESP-IBILCE","SJRP","30644","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 5m, fruto imaturo verde.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Faz. Cambuhy","-48.537222","-21.620556",NA,NA,NA,"Matão",NA,NA,NA,NA,NA,"-48.537222","-21.620556","Magnoliopsida",NA,NA,NA,NA,NA,NA
"134","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10019","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 2,50 m, lactescente, flor branca e fruto.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"135","2020-06-22 14:18:35-03","UNESP-IBILCE","SJRP","30645","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 4m, botão esverdeado, flor branca.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Fazenda São Francisco","-50.29333333","-20.47361111",NA,NA,NA,"São João de Iracema (G5)",NA,NA,NA,NA,NA,"-50.29333333","-20.47361111","Magnoliopsida",NA,NA,NA,NA,NA,NA
"136","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10047","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 3 m, lactescente, flor branca.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"137","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","26582","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","F. Tomasetto",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 4m, flores esverdeadas, interior da mata;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"138","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","26585","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","F. Tomasetto",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 3,5m, flores creme com pétalas arroxeadas, interior da mata;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"139","2020-09-09 13:31:23-03","UNESP-IBILCE","SJRP","13942","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Karina G. Melzi & Edlaine R. Avelino",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 2 m, lactescente, frutos maduros.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Bosque Municipal","-49.3544444","-20.77694444",NA,NA,NA,"São José do Rio Preto",NA,NA,NA,NA,NA,"-49.3544444","-20.77694444","Magnoliopsida",NA,NA,NA,NA,NA,NA
"140","2020-06-22 14:18:35-03","UNESP-IBILCE","SJRP","30643","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Stranghetti, V. & Ranga, N. T. & Rezende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore, 3m, flor branca com roxo, fruto imaturo verde, látex branco.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Fazenda São João","-49.24638889","-20.54361111",NA,NA,NA,"Nova Granada",NA,NA,NA,NA,NA,"-49.24638889","-20.54361111","Magnoliopsida",NA,NA,NA,NA,NA,NA
"141","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10046","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 3 m, lactescente, fruto imaturo.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
"142","2020-06-22 14:18:35-03","UNESP-IBILCE","SJRP","22912","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Stranghetti, V.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 8 m, botão esverdeado.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81",NA,NA,NA,"São José do Rio Preto",NA,NA,NA,NA,NA,"-49.380556","-20.81","Magnoliopsida",NA,NA,NA,NA,NA,NA
"143","2020-07-09 18:40:01-03","UNESP-IBILCE","SJRP","10020","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 2,50 m, lactescente, flor branca e fruto.;",NA,"Tracheophyta","Malpighiales","Pohl",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,NA,NA,"Paulo de Faria",NA,NA,NA,NA,NA,"-49.516667","-19.916667","Magnoliopsida",NA,NA,NA,NA,NA,NA
