"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","eventTime"
"325","2020-09-12 05:00:02-03","US","US","2928284","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"A. E. Burkart, N. M. Bacigalupo, E. R. Guaglianone, M. E. Múlgura & E. A. Ulibarri","30896","1974","12","12","Argentina","Entre Rios",NA,NA,NA,NA,NA,NA,NA,"US03295916",NA,"Dpto. Gualeguaychú, Punta Caballo. Rio Uruguay.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US","3114904","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"T. Pederson","5256","1959","10","28","Paraguay","Misiones",NA,NA,NA,NA,NA,NA,NA,"US03295915",NA,"Estancia La Soledad. Santiago. Dep. Misiones.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"327","2020-09-12 05:00:02-03","US","US","2911934","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"M. Stachino","68","1949","9","7","Argentina","Tucuman",NA,NA,NA,NA,NA,NA,NA,"US03295938","US03295938_01","Dep. Tafí. Nacimiento del Ojo (Ojo de Agua).",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"328","2020-09-12 05:00:02-03","US","US","3239276","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"R. Vanni, J. Daviña, M. de Pompert & A. Radovancich","945","1987","7","31","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"US03295912",NA,"Dep. Lib. Gral. San Martín. Salto Encantado, 10 Km NE de Aristóbulo del Valle.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US","2866932","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"G. J. Schwarz","3188","1946","8","20","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"US03295922",NA,"Dep. San Ignacio. Arroyo Apepú.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"330","2020-09-12 05:00:02-03","US","US","3114902","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"T. Pederson","4770","1957","12","19","Argentina","Entre Rios",NA,NA,NA,NA,NA,NA,NA,"US03295914",NA,"Ruta 14, by the bridge on the Arroyo Ayuí Grande. Dep. Concordía.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"331","2020-09-12 05:00:02-03","US","US","2197978","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"A. L. Cabrera & A. Corte","9585","1950","11",NA,"Uruguay","Colonia",NA,NA,NA,NA,NA,NA,NA,"US03295935",NA,"Dep. Colonia: Riachuelo.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"332","2020-09-12 05:00:02-03","US","US","1440794","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"S. Venturi","5299","1927","9","9","Argentina","Jujuy",NA,NA,NA,NA,NA,"700",NA,"US03295933",NA,"Departamento Ledesma. Sierra de Calilegua.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"333","2020-09-12 05:00:02-03","US","US","2866930","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"J. E. Montes","1018","1945","7","29","Argentina","Misiones",NA,NA,NA,NA,NA,"224",NA,"US03295921",NA,"Dep. San Ignacio. San Ignacio.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"334","2020-09-12 05:00:02-03","US","US","1778930","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"B. Rosengurtt","B1775","1935","11","24","Uruguay","San Jose",NA,NA,NA,NA,NA,NA,NA,"US03295932",NA,"F.C. Raigòn rìo San José.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"335","2020-09-12 05:00:02-03","US","US","3114891","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"T. Pederson","3956","1956","8","19","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"US03295913",NA,"Woods on the bank of the P. Paraná. Estancia Tuyuti. Dep. Itati.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"336","2020-09-12 05:00:02-03","US","US","2909251","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"E. Schwindt","706","1948","7","13","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"US03295920",NA,"Dep. Cainguás. Mineral.",NA,NA,NA,NA,NA,"Geraniales","South America",NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA,NA,NA
"337","2019-12-09 17:30:36-03","UFPR","EFC","10690","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Brotto, M.L.","Kozera, C.","3504","2009","10","22","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","900","900","EFC010690",NA,"REPAR","Herbácea 30cm, comum em várzea, 900m s.n.m.","2012","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-12-09 17:30:36-03","UFPR","EFC","10768","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Brotto, M.L.","Bardelli-da-Silva, M.Y.","29","2011","05","03","Brasil","Paraná","Araucária","-49.3478","-25.5889","-49.3478","-25.5889","890","890","EFC010768",NA,"REPAR","Herbácea reptante, flores amarelas, encontradas em área de regeneração da várzea, 890m s.n.m. __COMMOM_NAME__: trevo-amarelo","2012","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-12-09 17:30:36-03","UFPR","EFC","7149","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Hatschbach, G.","Svolenski, A.C.; Tiepolo, G.","368","1996","09","13","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"EFC007149",NA,"Caverna de Caximba","Herbácea, com flores amarelas, coletada em pastagem. __COMMOM_NAME__: trevo",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-03-15 18:29:09-03","USP","SPF","212418","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Fiaschi, P","Silva-Luz, CL; Luz, LF","210","2013","11","21","Argentina","Misiones","San Ignacio","-55.539639","-27.269694","-55.539639","-27.269694","120","120","SPF00212418",NA,"Rota 12 em direção à Posadas. Na beira da estrada, no lado esquerdo.","Erva ca. 20 cm alt. Folhas verdes discolores. Sépalas esverdeadas. Pétalas amareladas.","2016","03",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-13 11:27:52-03","USP","SPF","65245","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Anônimo","Krapovickas, A","42742","1988","08","20","Argentina","Corrientes","Corrientes",NA,NA,NA,NA,NA,NA,"SPF00065245",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-13 11:27:52-03","USP","SPF","140633","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Lourteig, A","Hoehne, FC","s.n.","1928","11","02","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"SPF00140633",NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-13 11:27:52-03","USP","SPF","145434","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Fiaschi, P","Souza, JP","46","1995","02","13","Brasil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"SPF00145434",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"344","2014-04-04 18:28:06-03","PNFM","IRAI","172","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Cordeiro, J.; Barbosa, E.","Baptista, M.W.G.","s.n.","2007","10","06","Brasil","Paraná","Colombo",NA,NA,NA,NA,NA,NA,"IRAI00000172",NA,NA,"Terreno baldio","2008","01","01","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2014-04-04 18:28:06-03","PNFM","IRAI","2560","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","681","2009","10","12","Brasil","Paraná","Foz do Iguaçu",NA,NA,NA,NA,NA,NA,"IRAI00002560",NA,"Parque Nacional do Iguaçu, BR-469 interior do Parque","Erva ruderal, flores amarelas, beira da rodovia. Floresta Estacional Semidecidual","2010","01","01","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-03-25 13:53:10-03","UNIVILLE","JOI","10259","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","E. Barbosa & J. Cordeiro","J.M. Silva","7329","2009","09","16","Brasil","Paraná","Pato Branco","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,"JOI010259","JOI010259","Rio Chopinzinho.","; HABITAT: mata ciliar; HABITO: herbácea","2010","01","01",NA,NA,NA,NA,"26000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"347","2021-03-04 11:17:40-03","UEFS","HUEFS","248097","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","P.Fiaschi","Buttura, E.","683","1981","09","18","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"HUEFS0248097","HUEFS0248097_e1","Barranco Rio Paraná.","Capoeira baixa.","2019","06",NA,"Angiospermae","Oxalidales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"348","2019-09-04 18:42:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","refracta","Oxalis refracta grandiflora",NA,NA,"J. Czermak & E. M. Reineck","32","1897",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"grandiflora","Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"349","2019-01-25 15:43:48-02","IAC","IAC","44262","S","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth","A. Lourteig","Gallinal; Aragone; Bergalli; Campal & B. Rosengurtt-Gurvich","5309","1943","10","10","Uruguai","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Clara, próxima ao bosque ribeirão",NA,"1967","06","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-03-29 08:10:04-03","UNILA","EVB","4512","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Vieira, H.T.P","Vieira, H.T.P.; Lima, L.C.P.; Panizza, A.M.; Conceição, L.H.S.M.; Wink, J.G.; Temponi, L.G.; Benatti, V.M.N.","38","2019","08","24","Brasil","Paraná","Foz do Iguaçu","-54.380833","-25.593333","54º22'51''W","25º35'36''S",NA,NA,"EVB004512",NA,"Cataratas do Iguaçu. Trilha de acesso a Fazenda Salinet. Parque Nacional do Iguaçu","Flores amarelas. Habitat: Floresta em regeneração nas margens do Rio Iguaçu. Habito: Erva","2019","09","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-11-12 17:02:16-03","UEL","FUEL","52986","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Rossetto, EFS; Molina, JMD; Ribeiro, JELS; Francisco, EM","377","2013","12","12","Brasil","Mato Grosso do Sul","Corumbá","-57.589472","-19.15525","-57.589472","-19.15525",NA,NA,NA,NA,"Maciço do Urucum, Borda da mata, em meio às rochas",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-11-12 17:02:16-03","UEL","FUEL","2389","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Francisco das Chagas e Silva","818","1985","08","02","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"OK",NA,"Arredores da cidade",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-11-12 17:02:16-03","UEL","FUEL","18535","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Nuernberg-Silva, A","Lima, JM","796","1979","10","25","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"FUEL018396",NA,NA,NA,"2018","10","20","Tracheophyta","Oxalidales",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-11-12 17:02:16-03","UEL","FUEL","18536","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Nuernberg-Silva, A","Lima, JM","757","1979","09","26","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"FUEL018395",NA,"Fazenda Coamo",NA,"2018","10","20","Tracheophyta","Oxalidales",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-11-12 17:02:16-03","UEL","FUEL","18534","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Nuernberg-Silva, A","Kranz, WM","111","1987","07","01","Brasil","Paraná","Francisco Beltrão","-53.0550003051758","-26.0811004638672",NA,NA,NA,NA,"FUEL018400",NA,NA,NA,"2018","10","20","Tracheophyta","Oxalidales",NA,NA,"32165","auto",NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-11-12 17:02:16-03","UEL","FUEL","36792","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Slusarski, SR; et al.","364","2004","04","27","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"Fazenda Doralice",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-11-12 17:02:16-03","UEL","FUEL","20422","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Damineli, EC; Nasaro, VF","s.n.","1995","11","30","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Campo ao lado do Horto da UEL",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-11-12 17:02:16-03","UEL","FUEL","8894","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Gouvea, MF; et al.","s.n.","1990","08","02","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Campus UEL, CCB",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-11-12 17:02:16-03","UEL","FUEL","8536","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Gouvea, MF","s.n.","1990","05","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Campus UEL, CCB",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-11-12 17:02:16-03","UEL","FUEL","8502","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Mello, VC; C.R.C. da Silva","s.n.","1990","06","06","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"OK",NA,"Campus UEL, Horla do CCB",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-11-12 17:02:16-03","UEL","FUEL","1181","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Pereira Neto, OC","s.n.","1985","05","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"FUEL, Horto",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-11-12 17:02:16-03","UEL","FUEL","18071","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Nuernberg-Silva, A","Vilas Boas, LA","s.n.","1993","05","22","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL018399",NA,"Parque Municipal Arthur Thomas",NA,"2018","10","20","Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-11-12 17:02:16-03","UEL","FUEL","1469","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Nuernberg-Silva, A","Assis, AA","s.n.","1985","09","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL018403",NA,"Parque Municipal Arthur Thomas",NA,"2018","10","20","Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-11-12 17:02:16-03","UEL","FUEL","12284","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Soares-Silva, LH","296","1994","06","09","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"P.E.M. Godoy, porção sul, próximo ao rib. dos Aper, porcao Sul prox. Rib. Apertados E.M. Godoy",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-11-12 17:02:16-03","UEL","FUEL","55302","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Barbosa, E; Cordeiro, J","Silva, JM; Barbosa, E; Cordeiro, J","7329","2009","09","16","Brasil","Paraná","Pato Branco","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,NA,NA,"Rio Chopinzinho",NA,"2010",NA,NA,"Tracheophyta","Oxalidales",NA,NA,"26000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-11-12 17:02:16-03","UEL","FUEL","4022","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Nuernberg-Silva, A","Hatschbach, G","48830","1985","01","10","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"FUEL018398",NA,"Rodovia PR-092",NA,"2018","10","20","Tracheophyta","Oxalidales",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-11-12 17:02:16-03","UEL","FUEL","24783","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Kinupp, VF; Medri, C","367","1997","04","05","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"Salto das Orquídeas",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-11-12 17:02:16-03","UEL","FUEL","24789","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Kinupp, VF; Rufino, RR","351","1997","03","29","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"OK",NA,"Salto das Orquídeas",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-11-12 17:02:16-03","UEL","FUEL","14278","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Dias, MC; et al.","s.n.","1994","10","10","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"Canyon do Guartela",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-11-12 17:02:16-03","UEL","FUEL","7356","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Dias, MC; et al.","420","1989","07","03","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"OK",NA,"Fazenda Iapó",NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-01 15:07:36-03","UnB","UB","138980","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lourteig, A","Kloricoper","10",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 15:07:36-03","UnB","UB","138977","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lourteig, A","Duarte, AP; Pereira, E","1634","1949","05","07","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional do Iguassú","Flor amarela-clara","1967",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-01 15:07:36-03","UnB","UB","138979","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lourteig, A","Kuhlmann, JP","Herb52265","1943","08","03","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional do Iguassú","Semi-ereta. Flor amarela","1967",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 15:07:36-03","UnB","UB","192542","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth",NA,"Kuhlmann, JG","RB52266","1943","08","04","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CATARATAS DO IGUASSU, P.N. DO IGUASSU","PLANTINHA DAS PROXIMIDADES DAS CASATAS, FL LEVEMENTE PURPUREA",NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 15:07:36-03","UnB","UB","192556","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lourteig, A","Kleerekoper, H","10",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 15:07:36-03","UnB","UB","190619","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lourteig, A","Lindeman, JC; Haas, JH","2950","1966","11","09","Brasil","Paraná ","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,NA,NA,NA,NA,"Beira da estrada entre Campo Novo e Pinhal Ralo ca. 40km O de Laranjeiras do Sul","Erva, 40cm alta, pétalas amarelas com 2 ponto vermelhor na fauce; Vegetação ruderal","1978","03",NA,"Dicotyledoneae",NA,"Southern America",NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 15:07:36-03","UnB","UB","138978","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lourteig, A","Pereira, E","6634","1961","10","03","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"Flores amarelas.","1967",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-08-20 14:58:44-03","UFSC","FLOR","65382","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Nuernberg, A.","Nuernberg, A.; Mello, A.S.; Grings, M.","1828","2016","10","28","Brasil","Rio Grande do Sul","São Pedro do Sul","-54.14","-29.509722","54º8'24''W","29º30'35''S",NA,NA,"FLOR0065382","FLOR0065382","beira de estrada.","herbácea, flor amarela","2016","10","28",NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
