"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber","individualCount","sex"
"1705","2019-05-06 11:54:42-03","UFU","HUFU","169","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Vieira, R.C.; Egypto, C.","161","1981","10","14",NA,"Brasil","Minas Gerais","BR 365, Próximo ao km 10.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 8 m. Flores brancas e frutos vermelhos.; Cerrado.","HUFU00004217","HUFU00004217",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","2019-05-06 11:54:42-03","UFU","HUFU","76867","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Nakajima, J.N.","Baptista, E.G.","s.n","2018","08","23",NA,"Brasil","Minas Gerais","BR 455, Fazenda Água Limpa - Universidade Federal de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 4 m. Corola amarela. Frutos com espinhos ao redor das sementes.","HUFU00074782",NA,NA,"Uberlândia","58223","auto",NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"1707","2019-05-06 11:54:42-03","UFU","HUFU","76866","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Nakajima, J.N.","Baptista, E.G.","s.n","2018","08","23",NA,"Brasil","Minas Gerais","BR 455, Fazenda Água Limpa - Universidade Federal de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 4 m. Corola amarela. Frutos não apresenta espinhos ao redor das sementes.","HUFU00074780",NA,NA,"Uberlândia","58223","auto",NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"1708","2019-08-08 09:59:54-03","UFU","HUFU","77535","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Hemsing, P.K.B.; Dias, A.G.","692","2018","10","08",NA,"Brasil","Minas Gerais","Estação Bom Jardim, Beira do Rio Uberabinha.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 8 m. Botões florais com ápice arroxeado, sépalas verdes, pétalas esverdeadas, ápice levemente avermelhado.; Cerradão.","HUFU00075660",NA,NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2019-05-06 11:54:42-03","UFU","HUFU","580","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Schiavini, I.; Araújo, G.M.","s.n.","1986","10","08",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 6 m. Flores amarelas.; Cerrado.","HUFU00004218","HUFU00004218",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2019-05-06 11:54:42-03","UFU","HUFU","55881","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Araújo, F.P.","Araújo, F.P.","s.n.","2007","09","19",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 2 m. Flores alvas, forte odor de mofo.; Campo sujo.","HUFU00004264","HUFU00004264",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2019-05-06 11:54:42-03","UFU","HUFU","52583","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Hattori, E.K.O.; Oliveira, R.S.","835","2008","10","03",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. de 4 m. Cálice esverdeado, corola esverdeada, anteras amarelas.; Campo sujo.","HUFU00004263","HUFU00004263",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2019-05-06 11:54:42-03","UFU","HUFU","3469","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"FEEP","309","1992","10","16",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbóreo, ca. 4,5 m. Flores amarelas e botões florais fechados.; Cerrado.","HUFU00004212","HUFU00004212",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","2019-05-06 11:54:42-03","UFU","HUFU","2745","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Barbosa, A.A.A.","Martins, S.M.","21","1988","09","17",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Flores grandes amarelas.","HUFU00004214","HUFU00004214",NA,"Uberlândia","58223","auto",NA,NA,"1988","09","19",NA,NA,NA,NA,NA,NA,NA
"1714","2019-05-06 11:54:42-03","UFU","HUFU","2407","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Araújo, G.M.","538","1989","10","16",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 6 m.; Mata mesofítica.","HUFU00004215","HUFU00004215",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","2019-05-06 11:54:42-03","UFU","HUFU","55757","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Hemsing, P.K.B.; Versiane, A.F.A.; Borges, P.F. & Martins, A.S.","107","2009","09","18",NA,"Brasil","Minas Gerais","Estação Ecológica do Panga, Trilha dos mourões.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 5 m. Corola creme, cálice verde e estames creme.; Cerrado.","HUFU00004262","HUFU00004262",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","2019-05-06 11:54:42-03","UFU","HUFU","45950","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Rosa, P.O.; Hattori, E.K.O.","35","2006","10","04",NA,"Brasil","Minas Gerais","Nascente do córrego Lagoinha","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. de 8 m. Botõs florais verdes a avermelhados.; Cerrado alterado.","HUFU00004205","HUFU00004205",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","2019-05-06 11:54:42-03","UFU","HUFU","32198","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Fleury-Silva, H.R.","Siquieroli, A.C.S.; Caixeta, C.M.","s.n.","2002","07","19",NA,"Brasil","Minas Gerais","Parque Municipal Victorio Siquierolli","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 6 m. Flores com pétalas esverdeadas e cálice verde.","HUFU00004259","HUFU00004259",NA,"Uberlândia","58223","auto",NA,NA,"2003","05","24",NA,NA,NA,NA,NA,NA,NA
"1718","2019-05-06 11:54:42-03","UFU","HUFU","33290","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Fleury-Silva, H.R.","Volpi, R.L.; Pacheco, R.A.; Fleury-Silva, H.R.; Nakajima, J.N. & Mendes, S.","13","2001","09","19",NA,"Brasil","Minas Gerais","Parque Municipal Victorio Siquierolli, Interior da mata (perto da entrada).","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 4,5 m. Botões florais verde avermelhados.; Cerradão.","HUFU00004261","HUFU00004261",NA,"Uberlândia","58223","auto",NA,NA,"2003","07","04",NA,NA,NA,NA,NA,NA,NA
"1719","2019-05-06 11:54:42-03","UFU","HUFU","33289","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Fleury-Silva, H.R.","Fleury-Silva, H.R.; Martins, M.","366","2002","12","01",NA,"Brasil","Minas Gerais","Parque Municipal Victorio Siquierolli, Próximo ao museu.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore 3 m. Fruto verde.","HUFU00004257","HUFU00004257",NA,"Uberlândia","58223","auto",NA,NA,"2003","07","04",NA,NA,NA,NA,NA,NA,NA
"1720","2019-05-06 11:54:42-03","UFU","HUFU","33291","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Fleury-Silva, H.R.","Fleury-Silva, H.R.; Martins, M. & Hattori, E.K.O.","321","2002","11","08",NA,"Brasil","Minas Gerais","Parque Municipal Victorio Siquierolli, Próximo ao museu.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 3,5 m. Frutos verdes.","HUFU00004256","HUFU00004256",NA,"Uberlândia","58223","auto",NA,NA,"2009","08","15",NA,NA,NA,NA,NA,NA,NA
"1721","2019-05-06 11:54:42-03","UFU","HUFU","54071","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Vieira, D.; Segatto, F.","s.n.","2008","10","25",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. de 5 m. Flores amarelas esbranquiçadas, muitos estames brancos. Flores com cheiro.; Cerrado.","HUFU00004206","HUFU00004206",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","2019-05-06 11:54:42-03","UFU","HUFU","46594","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Giroldo, A.B.; et al.","4","2006","09","13",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 3 m. Flor amarela.; Cerrado.","HUFU00004203","HUFU00004203",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","2019-05-06 11:54:42-03","UFU","HUFU","46587","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Trindade, N.","s.n.","2006","09","11",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 2,5 m. Corola branca, estames brancos.; Campo sujo.","HUFU00004207","HUFU00004207",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","2019-05-06 11:54:42-03","UFU","HUFU","18006","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Lopes, D.","s.n.","1996","09","30",NA,"Brasil","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Cerrado.","HUFU00004219","HUFU00004219",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","2019-05-06 11:54:42-03","UFU","HUFU","58658","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Barbosa, J.M.","Barbosa, J.M.","129","2004","08","19",NA,"Brasil","Minas Gerais","Sobradinho","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 4 m.; Cerrado.","HUFU00069663","HUFU00069663",NA,"Uberlândia","58223","auto",NA,NA,"2004","09","20",NA,NA,NA,NA,NA,NA,NA
"1726","2019-05-06 11:54:42-03","UFU","HUFU","16833","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Capellari-Junior, L.","Barreto, K.D.; Fernandes, G.D. & Vitti, F.X.","s.n.","1993","09","30",NA,"Brasil","São Paulo","Rodovia Washington Luís, Borda de mata.","-47.8199996948242","-22.25",NA,NA,NA,"Cerrado.","HUFU00004216","HUFU00004216",NA,"Itirapina","22843","auto",NA,NA,"1993","09","23",NA,NA,NA,NA,NA,NA,NA
"1727","2019-05-06 11:54:42-03","UFU","HUFU","6646","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense brasiliense","Cambess.","Prance, G.T.","Romero, R.; et al.","1415","1994","10","18",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Próximo ao posto de observação.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Árvore, ca. 1,50m. Cálice esverdeado. Corola externamente vinho, internamente creme. Estames e estiletes creme.; Cerrado.","HUFU00051772","HUFU00051772","brasiliense","São Roque de Minas","57119","auto",NA,NA,"1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"1728","2019-05-06 11:54:42-03","UFU","HUFU","16198","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense brasiliense","Cambess.","Andrade, T.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2905","1997","10","17",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento, ca. 3km em direção a São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Arvoreta ca. 1,5m. Cálice verde - avermelhado. Corola creme. Estames brancos.; Cerrado.","HUFU00051776","HUFU00051776","brasiliense","São Roque de Minas","57119","auto",NA,NA,"2004","11","11",NA,NA,NA,NA,NA,NA,NA
"1729","2019-05-06 11:54:42-03","UFU","HUFU","30411","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense brasiliense","Cambess.","Andrade, T.","Fleury-Silva, H.R.; Lima, D. & Pinheiro, A.","187","2002","11","18",NA,"Brasil","Minas Gerais","Parque Nacional Serra da Canastra, Guarita de Sacramento, 3km da estrada.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"Árvore, aprox. 2,80m. Frutos verdes com detalhes vermelhos.; Cerrado.","HUFU00051775","HUFU00051775","brasiliense","São Roque de Minas","57119","auto",NA,NA,"2004","11","12",NA,NA,NA,NA,NA,NA,NA
"1730","2019-08-06 10:39:30-03","FMM","FMM","1787","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2015","12","11",NA,"Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01787","FMM01787_v1 FMM01787_v2",NA,"Brasília",NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","2019-08-06 10:39:30-03","FMM","FMM","432","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2014","07","27",NA,"Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.828425","-15.880033",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00432","FMM00432_v",NA,"Brasília",NA,NA,"47°49'42.33W","15°52'48.12S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","2019-08-06 10:39:30-03","FMM","FMM","431","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2014","12","14",NA,"Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.8865","-15.902183",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00431","FMM00431_v",NA,"Brasília",NA,NA,"47°53'11.40W","15°54'07.86S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","2019-08-06 10:39:30-03","FMM","FMM","1786","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2015","10","02",NA,"Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01786","FMM01786_v",NA,"Brasília",NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","2019-08-06 10:39:30-03","FMM","FMM","433","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2014","12","06",NA,"Brasil","Distrito Federal","Lago Sul","-47.876469","-15.853128",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00433","FMM00433_v",NA,"Brasília",NA,NA,"47°52'35.29W","15°51'11.26S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","2019-08-06 10:39:30-03","FMM","FMM","429","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2010","11","14",NA,"Brasil","Distrito Federal","Lago Sul","-47.876469","-15.853128",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00429","FMM00429_v",NA,"Brasília",NA,NA,"47°52'35.29W","15°51'11.26S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","2019-08-06 10:39:30-03","FMM","FMM","430","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2014","12","21",NA,"Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.8865","-15.902183",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00430","FMM00430_v1 FMM00430_v2",NA,"Brasília",NA,NA,"47°53'11.40W","15°54'07.86S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","2019-08-06 10:39:30-03","FMM","FMM","428","MachineObservation","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,NA,NA,"2012","12","16",NA,"Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.828425","-15.880033",NA,NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00428","FMM00428_v",NA,"Brasília",NA,NA,"47°49'42.33W","15°52'48.12S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738","2020-08-20 20:39:36-03","UFSC","FLOR","30350","PreservedSpecimen","Plantae",NA,"Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Vaz, A.M.S.F.","Pastore, U.; Klein, R.M.","124","1986","10","24",NA,"Brasil","Mato Grosso do Sul","8 km noroeste da cidade.","-53.416667","-22.183333","320","320",NA,"arvoreta (fanerófita), flor com, 4m altura. Folha SF.22-Y-A; ponto 66; DAP 0,15 m; diâmetro da copa 4 m; freqüência rara","FLOR0030350",NA,NA,"Nova Andradina",NA,NA,"53º25'W","22º11'S","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739","2020-08-20 14:57:11-03","UFSC","FLOR","42572","PreservedSpecimen","Plantae",NA,"Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Franco, G.A.D.C.","Souza, L.C.","201","1997","12","16",NA,"Brasil","São Paulo","Estação Experimental.","-48","-23.566667","645","645",NA,"arbusto, flor amarela","FLOR0042572",NA,NA,"Itapetininga",NA,NA,"48º0'W","23º34'S","1998","05","31",NA,NA,NA,NA,NA,NA,NA
"1740","2020-08-20 20:39:36-03","UFSC","FLOR","57864","PreservedSpecimen","Plantae",NA,"Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Lozano, E.D.","Lozano, E.D.; Siqueira, E.L.","1748","2013","11","12",NA,"Brasil","Paraná","Lote 7H.","-52.364444","-24.0125",NA,NA,NA,"Arvoreta, 3 metros, flores alvas","FLOR0057864",NA,NA,"Campo Mourão",NA,NA,"52º21'52''W","24º0'45''S","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","2020-08-20 20:39:36-03","UFSC","FLOR","1358","PreservedSpecimen","Plantae",NA,"Malpighiales","Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Hatschbach, G.","Hatschbach, G.","14372","1966","05","01",NA,"Brasil","Paraná","Fazenda Lagoa.","-52.6049995422363","-23.6632995605469",NA,NA,NA,"arbusto, flor creme","FLOR0001358",NA,NA,"Cianorte","32009","auto",NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1742","2017-11-17 14:34:19-02","UFMT","UFMT","18669","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Guarim Neto, G.; Macedo, M.","7948","1998","06","07",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,"árvore, flor branca, botão floral verde.; Cerrado, solo arenoso.",NA,NA,NA,"Novo Eldorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743","2017-11-17 14:34:19-02","UFMT","UFMT","39239","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Amorim Neto, L.; Lucena, I.C.","Lucena, L.C.; Lucena, V.L.C.","43","2009","11","03",NA,"Brasil","Mato Grosso","Fazenda Miranda. Fragmento 1, parcela 5, subp.",NA,NA,NA,NA,NA,"Coordenada geog: 21L599546/8260790.; Arbóreo. Cerca de 11 metros de altura, fruto jovem avermelhado.; Cerrado sensu stricto; solo arenoso-cascalhoso.",NA,NA,NA,"Santo Antônio de Leverger",NA,NA,NA,NA,"2010","11",NA,NA,NA,NA,NA,NA,NA,NA
"1744","2017-11-17 14:34:19-02","UFMT","UFMT","33054","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Ivanauskas, N.M.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17471","1997","06","09",NA,"Brasil","Mato Grosso","75 km NE (em linha reta) de Tapurah. Estrada para Projeto Ipiranga.","-56.05","-12.25",NA,NA,NA,"árvore de 6 metros de altura, flores creme.; Transição savana arborizada (cerrado) - savana florestada (cerradão).",NA,NA,NA,"Tapurah",NA,NA,"-56.05","-12.25","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745","2019-12-18 18:37:19-03","UFMT","UFMT","44365","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Coelho, M.F.B.; Vargas, S.H.","Vargas, S.H.; et al","05","2019","09","08",NA,"Brasil","Mato Grosso","Trilha a 200m da BR-251 a 4 Km do Munícipio de Chapada dos Guimarães","-56.325611","-15.724111","700","700",NA,"Árvore robusta de até 4m de altura, flores amarelas.; cerrado sensu stricto",NA,NA,NA,"Chapada dos Guimarães",NA,NA,"-56.325611","-15.724111","2019","09","08",NA,NA,NA,NA,NA,NA,NA
"1746","2017-11-17 14:34:19-02","UFMT","UFMT","33052","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Souza, V.C.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20317","1997","10","08",NA,"Brasil","Mato Grosso","Estrada Nova Brasilândia-Campo Verde 20km de Nova Brasilândia.","-55.066667","-15.016667",NA,NA,NA,"árvore de 6 metros de altura, botões e frutos imaturos verdes.; Savana arborizada (cerrado).",NA,NA,NA,"Chapada dos Guimarães",NA,NA,"-55.066667","-15.016667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","2017-11-17 14:34:19-02","UFMT","UFMT","25208","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Macedo, M.; Gonçalves; Nogueira, F.","7710","2001","12","04",NA,"Brasil","Mato Grosso","APM Manso-Faz. Zé Moura.",NA,NA,NA,NA,NA,"arbóreo, folhas pubescentes, opostas cruzadas trifoliadas, frutos verdes.; cerrado, solo arenoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","2017-11-17 14:34:19-02","UFMT","UFMT","18142","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Pasa, M.C.","115","2003","07","05",NA,"Brasil","Mato Grosso","Conceição Açu.",NA,NA,NA,NA,NA,"árvore com flores opostas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","2017-11-17 14:34:19-02","UFMT","UFMT","11392","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Dubs, B.","Dubs, B.","1859","1995","10","20",NA,"Brasil","Mato Grosso","MT-160, between Currupira and Arenápolis, ca. 15 Km N of MT-246.",NA,NA,NA,NA,NA,"Amostra coletada para atlas Palinológico.&nf;; Tree, 5m high, sepals green flushed red, petals and stamens pale yellow.; recently cleared land.",NA,NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","2018-07-17 19:03:35-03","UFMT","UFMT","33056","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Nave, A.G.","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1110","1997","02","20",NA,"Brasil","Mato Grosso","Estrada vicinal próxima a Chapada dos Guimarães , região limite do parque nacional.","-55.725556","-15.3075",NA,NA,NA,"árvore de 6 m, fruto amarelo-esverdeado, casca escamosa.; Campo cerrado; ambiente físico antropizado, latossolo vermelho amarelo.",NA,NA,NA,"Chapada dos Guimarães",NA,NA,"-55.725556","-15.3075","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","2017-11-17 14:34:19-02","UFMT","UFMT","38561","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Caxambu, M.G.","Caxambu, M.G.","1916","2007","11","04",NA,"Brasil","Paraná","Margens da PR-239, próximo a cachoeira.","-49.900861","-24.177028","800","800",NA,"Subarbusto heliófito, ca. 1m ramificado, flores amareladas.; Savana (campo sujo); relevo suave ondulado.",NA,NA,NA,"Arapoti",NA,NA,"-49.900861","-24.177028","2007","12","18",NA,NA,NA,NA,NA,NA,NA
