"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"146","2020-09-02 16:23:19-03","Cenargen","CEN","67793","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Glocimar Pereira-Silva","11559","2007","03",NA,"Brasil","TO","Estrada de acesso ao córrego Mutum (Faz. São Jorge).","Exsicatas","Área de influência indireta.","CEN00067793","CEN00067793","F. S. Vieira","25","350","350",NA,NA,"SAO SALVADOR DO TOCANTINS","-48.277777","-12.802777","2010","06",NA,NA,NA,NA,"-48.277777","-12.802777",NA,"4",NA
"147","2020-09-02 16:23:19-03","Cenargen","CEN","83028","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Clarissa Gouveia Fontes","28","2007","02",NA,"Brasil","DF","Fazenda Sucupira. Campo limpo abaixo do bambuzal (próximo ao Capril).","Exsicatas","Planta rasteira.","CEN00083028","CEN00083028","C. G. Fontes","09","1100","1100",NA,NA,"BRASILIA","-48.003888","-15.9125","2007","06",NA,NA,NA,NA,"-48.003888","-15.9125",NA,"2",NA
"148","2020-09-02 16:23:19-03","Cenargen","CEN","94314","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Márcio Verdi - RB","7356","2014","11",NA,"Brasil","GO","Parque Nacional Chapada dos Veadeiros, Morro da baleia.","Exsicatas","Folhas verdes. Área próximo a rodovia e sujeita a incêndios periódicos. Com foto. Doação Jardim Botânico do Rio de Janeiro - RB 630859.","CEN00094314","CEN00094314","A. L. Moreira","27","1216","1216",NA,NA,"ALTO PARAISO DE GOIAS","-47.674444","-14.133888","2015","07",NA,NA,NA,NA,"-47.674444","-14.133888",NA,"1",NA
"149","2020-09-02 16:23:19-03","Cenargen","CEN","96048","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Aelton Biasi Giroldo","183","2013","08",NA,"Brasil","DF","Fazenda Sucupira - próximo ao campo de arnicas.","Exsicatas",NA,"CEN00096048","CEN00096048","B. M. T. Walter","06","1137","1137",NA,NA,"BRASILIA","-48.000833","-15.909722","2016","12",NA,NA,NA,NA,"-48.000833","-15.909722",NA,"2",NA
"150","2020-09-02 16:23:19-03","Cenargen","CEN","39190","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Ernestino de S. Gomes Guarino","91","2000","04",NA,"Brasil","DF","Fazenda Sucupira (FAZ), lado direito da estrada que liga o Riacho Fundo ao restaurante da Fazenda.","Exsicatas","Cálice branco, filetes e anteras brancos, folhas pilosas. Centro da flor, azul.","CEN00039190","CEN00039190","R. Simão-Bianchini & C. V. Silva","11","1100","1100",NA,NA,"BRASILIA","-47.9296989440918","-15.7797002792358","2006","07",NA,"70570","auto",NA,"-4800000.0","-1586667.0",NA,"3",NA
"151","2020-09-02 16:23:19-03","Cenargen","CEN","39110","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Ernestino de S. Gomes Guarino","10","1999","11",NA,"Brasil","DF","Ladoi direito da estrada que liga o Riacho Fundo ao restaurante da Fazenda Sucupira.","Exsicatas",NA,"CEN00039110","CEN00039110","R. Simão-Bianchini & C. V. Silva","08",NA,NA,NA,NA,"BRASILIA","-47.9296989440918","-15.7797002792358","2006","07",NA,"70570","auto",NA,NA,NA,NA,"2",NA
"152","2020-09-02 16:23:19-03","Cenargen","CEN","53364","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","José Floriano Barêa Pastore","407","2003","03",NA,"Brasil","GO","Estrada para Cavalcante.","Exsicatas",NA,"CEN00053364","CEN00053364","R. Simão-Bianchini & C. V. Silva","06",NA,NA,NA,NA,"CAVALCANTE","-47.4583015441895","-13.7974996566772","2006","07",NA,"92497","auto",NA,NA,NA,NA,"2",NA
"153","2020-09-02 16:23:19-03","Cenargen","CEN","48537","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Glocimar Pereira-Silva","7095","2003","02",NA,"Brasil","GO","Margem direita do rio Descoberto, próximo a Barra com o Córrego Engenho das Lages.","Exsicatas","Área de Influência Indireta.","CEN00048537","CEN00048537","B. M. T. Walter","17","900","900",NA,NA,"SANTO ANTONIO DO DESCOBERTO","-48.2550010681152","-15.9397001266479","2012","01",NA,"42587","auto",NA,"-4827417.0","-1609417.0",NA,"4",NA
"154","2020-09-02 16:23:19-03","Cenargen","CEN","43467","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Bruno Machado Teles Walter","5097","2002","02",NA,"Brasil","MG","Região da ponte sobre o Rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG.","Exsicatas","Erva referencialmente em pequenas moitas. Corola azul com centro alvo. No campo limpo próximo á pequena mata de galeria. Área de influência do futuro reservatório do AHE Queimado.","CEN00043467","CEN00043467","C. G. Fontes","21","850","850",NA,NA,"UNAI","-46.9061012268066","-16.3575000762939","2007","02",NA,"97926","auto",NA,"-4730944.0","-1603750.0",NA,"3",NA
"155","2019-11-13 11:18:07-03","USP","SPF","127340","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Forzza, RC","635","1998","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00127340","SPF00127340","Simão-Bianchini, R","14","1370","1370",NA,NA,"Diamantina","-43.737222","-18.098889","1997","04",NA,NA,NA,NA,"-43.737222","-18.098889",NA,NA,NA
"156","2019-11-13 11:18:07-03","USP","SPF","197017","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rando, JG","529","2008","01",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00197017","SPF00197017","Simão-Bianchini, R","11",NA,NA,NA,NA,"Santana do Riacho","-43.602028","-19.295694","2010","12",NA,NA,NA,NA,"-43.602028","-19.295694",NA,NA,NA
"157","2021-03-15 18:26:31-03","USP","SPF","209943","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zappi, DC","1973","2009","03",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha da Senhorinha, primeiro platô.",NA,"Ervas prostradas, tricomas dourados, corola azul.; Campo em solo arenoso alaranjado com cupinzeiros.","SPF00209943","SPF00209943","Zappi, DC","09",NA,NA,NA,NA,"Santana de Pirapama","-43.74359","-18.922908","2009","08",NA,NA,NA,NA,"-43.74359","-18.922908",NA,NA,NA
"158","2019-11-13 11:18:07-03","USP","SPF","75367","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Arbo, MM","3896","1990","05",NA,"Brasil","Minas Gerais","Serra de Lavras",NA,NA,"SPF00075367","SPF00075367","Simão-Bianchini, R","11","980","980",NA,NA,NA,"-45","-21.333333","2003","12",NA,NA,NA,NA,"-45","-21.333333",NA,NA,NA
"159","2019-11-13 11:18:07-03","USP","SPF","76286","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Arbo, MM","3937","1990","05",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,NA,"SPF00076286","SPF00076286","Simão-Bianchini, R","12","1200","1500",NA,NA,NA,"-43.683333","-20.466667","2003","12",NA,NA,NA,NA,"-43.683333","-20.466667",NA,NA,NA
"160","2019-11-13 11:18:07-03","USP","SPF","76728","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Arbo, MM","5099","1991","02",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00076728","SPF00076728","Simão-Bianchini, R","14","1100","1100",NA,NA,NA,"-43.583333","-18.216667",NA,NA,NA,NA,NA,NA,"-43.583333","-18.216667",NA,NA,NA
"161","2019-11-13 11:18:07-03","USP","SPF","87299","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Martens, LA","250","1989","12",NA,"Brasil","Minas Gerais","Serra da Calçada",NA,NA,"SPF00087299","SPF00087299","Simão-Bianchini, R","28","1400","1400",NA,NA,"Brumadinho","-44.216667","-20.133333","1990","07",NA,NA,NA,NA,"-44.216667","-20.133333",NA,NA,NA
"162","2019-11-13 11:18:07-03","USP","SPF","93941","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sakuragui, CM","CFCR13894","1994","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00093941",NA,"Simão-Bianchini, R","16",NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711","2003","12",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"163","2019-11-13 11:18:07-03","USP","SPF","74143","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Hoehne, FC","6186","1915","11",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00074143","SPF00074143","Hoehne, FC",NA,NA,NA,NA,NA,"Caeté","-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:18:07-03","USP","SPF","195689","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silva, ACB","252","2000","02",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00195689","SPF00195689","Simão-Bianchini, R","27",NA,NA,NA,NA,"Delfinópolis","-46.8539009094238","-20.343900680542","2012","08",NA,"41380","auto",NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:18:07-03","USP","SPF","62534","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Simão, R","CFCR11779","1988","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00062534","SPF00062534","Simão-Bianchini, R","09",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807","1991","04",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:18:07-03","USP","SPF","47014","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Mayo, SJ","CFCR10433","1987","02",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00047014","SPF00047014","Simão, R","04",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807","1988","04",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:18:07-03","USP","SPF","73396","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Simão-Bianchini, R","93","1989","08",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00073396","SPF00073396","Simão-Bianchini, R","02",NA,NA,NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807","1992","06",NA,"101169","auto",NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:18:07-03","USP","SPF","65771","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Simão-Bianchini, R","CFSC11708","1990","01",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00065771","SPF00065771","Simão-Bianchini, R","28",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1990","01",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:18:07-03","USP","SPF","73389","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pirani, JR","CFSC12159","1991","03",NA,"Brasil","Minas Gerais","Serra da Lapinha",NA,NA,"SPF00073389","SPF00073389","Simão-Bianchini, R","27","900","900",NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1992","06",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:18:07-03","USP","SPF","47136","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Simão, R","CFSC10148","1987","05",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00047136","SPF00047136","Simão-Bianchini, R","08",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991","04",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:18:07-03","USP","SPF","46697","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zappi, DC","CFSC9965","1987","02",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00046697","SPF00046697","Simão-Bianchini, R","01",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","2012","08",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:18:07-03","USP","SPF","41932","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Chukr, NS","CFSC9616","1986","02",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00041932","SPF00041932","Simão-Bianchini, R","22",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991","04",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:18:07-03","USP","SPF","41885","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Longhi-Wagner, HM","CFSC9569","1986","01",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00041885","SPF00041885","Simão, R","27",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1986","08",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"174","2019-11-13 11:18:07-03","USP","SPF","40617","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Chukr, NS","CFSC9456","1985","12",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00040617","SPF00040617","Simão, R","14",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1986","04",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"175","2019-11-13 11:18:07-03","USP","SPF","19429","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Souza, VC","CFSC10073","1987","04",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00019429","SPF00019429","Simão-Bianchini, R","14",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991","04",NA,"26557","auto",NA,NA,NA,NA,NA,NA
"176","2019-09-04 19:50:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"177","2019-09-04 18:43:06-03","F","FMNH-SEEDPLANTS","V0441726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"J. B. E. Pohl","737",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0441726F","V0441726F_01",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"178","2018-06-12 17:25:29-03","F","FMNH-SEEDPLANTS","V0441727F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"V. C. Souza","10073","1987","4","South America","Brazil",NA,NA,NA,NA,"V0441727F","V0441727F_01",NA,"14",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"179","2018-06-12 17:25:31-03","F","FMNH-SEEDPLANTS","V0441728F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"R. Simão-Bianchini","11708","1990","1","South America","Brazil",NA,NA,NA,NA,"V0441728F","V0441728F_01",NA,"28",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"180","2018-06-12 17:25:33-03","F","FMNH-SEEDPLANTS","V0441729F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"D. C. Zappi","9965","1987","2","South America","Brazil",NA,NA,NA,NA,"V0441729F","V0441729F_01",NA,"1",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"181","2020-04-21 17:47:04-03","F","FMNH-SEEDPLANTS","V0361786F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius tomentosus",NA,"J. B. E. Pohl",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0361786F",NA,NA,NA,NA,NA,"tomentosus","Isosyntype",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"182","2019-09-05 15:31:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius viscidulus","Hassl.","T. Rojas","9815",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"viscidulus","Type [status unknown]",NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"183","2020-04-21 17:45:25-03","F","FMNH-SEEDPLANTS","V0361768F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius viscidulus",NA,"T. Rojas","9815",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"V0361768F",NA,NA,NA,NA,NA,"viscidulus","Isotype",NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"184","2020-07-21 15:08:14-03","UNISANTA","HUSC","12350","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","P.S.P.Sampaio","1772","2018","10",NA,"Brasil","Minas Gerais","APA Canta Galo; zona rural próxima a cachoeira da Eubiose; sítio das Panelas.",NA,"Erva com 10 cm de altura; flores azuis.; Cerrado com afloramentos rochosos.",NA,NA,"P.S.P.Sampaio","05","1050","1050",NA,NA,"São Thomé das Letras","-44.961889","-21.728389","2018","10",NA,NA,NA,NA,"-44.961889","-21.728389",NA,NA,NA
"185","2019-11-13 16:04:37-03","UNISANTA","HUSC","11231","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sampaio, P.S.P.; Sampaio, A.F.P.","1455","2016","01",NA,"Brasil","Minas Gerais","Pico do Gavião.",NA,"Erva com 5cm de altura, flor azul-clara.; Campo rupestre.",NA,NA,"Simão-Bianchini, R.","25","1458","1458",NA,NA,"São Thomé das Letras","-44.919525","-21.627092","2016","02",NA,NA,NA,NA,"-44.919525","-21.627092",NA,NA,NA
"186","2021-01-04 10:57:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zanatta, MRV; Niemeyer, RP","2406","2015","12","Southern America","Brasil","Distrito Federal","Chapada Imperial",NA,"Subarbusto. Flor lilás/azul. Altura: 0,3 m; Cerrado rupestre",NA,NA,"Zanatta, MRV","10",NA,NA,NA,NA,"Brasília","-48.106139","-15.557306","2016","11",NA,NA,NA,NA,"-48.106139","-15.557306",NA,NA,NA
"187","2019-11-01 14:56:46-03","UnB","UB","216284","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silvestre, LFV","104","2015","03","Southern America","Brasil","Goiás","Engenho II. Sítio Histórico Kalunga",NA,"Registro etnobotânico - medicinal, ritualística; Herbácea 0,2m; Cerrado sensu stricto",NA,NA,NA,"14",NA,NA,NA,NA,"Cavalcante","-47.4583015441895","-13.7974996566772",NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA
"188","2019-11-01 14:56:46-03","UnB","UB","164084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zanatta, MRV; Castro, BM; Moreira, H","592","2011","03","Southern America","Brasil","Goiás","Parque dos Pirineus",NA,"Erva. Flor lilás/azulada delicada. Foto (H.Moreira).; Campo rupestre / Campo úmido.",NA,NA,"Zanatta, MRV","10",NA,NA,NA,NA,"Pirenópolis","-48.9592018127441","-15.852499961853","2011","03","10","40887","auto",NA,NA,NA,NA,NA,NA
"189","2019-11-01 14:56:46-03","UnB","UB","149040","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Chukr, NS","SPF41932","1956","02","Southern America","Brasil","Minas Gerais","Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina.",NA,"Flores lilases.; Erva, 20cm altura.; Campo sujo.",NA,NA,"Bianchini, RS","22",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"190","2019-11-01 14:56:46-03","UnB","UB","45400","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","51","2004","02","Southern America","Brasil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilás; .",NA,NA,"Incógnito","14",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"191","2019-11-01 14:56:46-03","UnB","UB","45398","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","199","2004","04","Southern America","Brasil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilás; .",NA,NA,"Incógnito","05",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"192","2019-11-01 14:56:46-03","UnB","UB","45399","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","243","2004","05","Southern America","Brasil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilás; .",NA,NA,"Incógnito","10",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"193","2019-11-01 14:56:46-03","UnB","UB","45401","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","143","2004","02","Southern America","Brasil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilases e brancas; .",NA,NA,"Incógnito","25",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"194","2019-11-01 14:56:46-03","UnB","UB","190819","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Fontes, CG; Pereira, JB; Amaral, JP","28","2007","02","Southern America","Brasil","Distrito Federal","Fazenda Sucupira.",NA,"Erva com cerca de 10 cm de altura; flor azul; planta rasteira.; Campo limpo abaixo do bambuzal (próximo ao Capril); relevo plano no local; latossolo vermelho amarelo.",NA,NA,"Fontes, CG","09","1100","1100",NA,NA,"Brasília","-48.003889","-15.9125","2007","06",NA,NA,NA,NA,"-48.003889","-15.9125",NA,NA,NA
"195","2019-11-01 14:56:46-03","UnB","UB","98281","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Heringer, EP","13155","1974","03","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,"Cidade Eclética",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 14:56:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Faria, JEQ","8451","2018","02","Southern America","Brasil","Distrito Federal","Margem da rodovia saindo de Braslândia em direção a Padre Bernardo, após as sete curvas",NA,"Erva em touceira ca. 0,2 m de altura, flores azúis claras; Campo sujo",NA,NA,"Moreira, ALC","11","1021","1021",NA,NA,"Brasília","-48.184444","-15.581944","2018","02",NA,NA,NA,NA,"-48.184444","-15.581944",NA,NA,NA
"197","2019-11-01 14:56:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Neto, O","IFN-4069961.2","2018","01","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-406. Subunidade 1. Subparcela 2. Indivíduo -. Extra; Herbácea. Flor branca; Caatinga arenosa",NA,NA,"Moreira, ALC","18",NA,NA,NA,NA,"Barra","-43.559722","-11.159722","2018","09","03",NA,NA,NA,"-43.559722","-11.159722",NA,NA,NA
