"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"704","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0454912F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"Ll. Williams","275","1929","5","21","South America","Peru",NA,NA,NA,NA,NA,"V0454912F",NA,NA,"-74.14","-9.1839","V0454912F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"705","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0454913F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"Ll. Williams","4460","1929","1","1","South America","Peru",NA,NA,NA,NA,NA,"V0454913F",NA,NA,"-74.14","-9.1839","V0454913F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"706","2019-07-09 14:02:48-03","F","FMNH-SEEDPLANTS","V0454914F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"Ll. Williams","5128","1929","11","16","South America","Peru",NA,NA,NA,NA,NA,"V0454914F",NA,NA,"-74.14","-9.1839","V0454914F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"707","2019-07-09 14:02:50-03","F","FMNH-SEEDPLANTS","V0454915F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"Ll. Williams","2730","1929","8","23","South America","Peru",NA,NA,NA,NA,NA,"V0454915F",NA,NA,"-74.14","-9.1839","V0454915F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"708","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0454916F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"Ll. Williams","243","1929","5","14","South America","Peru",NA,NA,NA,NA,NA,"V0454916F",NA,NA,"-74.14","-9.1839","V0454916F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"709","2019-07-09 14:03:10-03","F","FMNH-SEEDPLANTS","V0454917F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"M. Acosta Solis","13869","1949","9","10","South America","Ecuador",NA,NA,NA,NA,NA,"V0454917F",NA,NA,"-78.1869","-1.4628","V0454917F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"710","2019-07-09 14:05:25-03","F","FMNH-SEEDPLANTS","V0454919F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"A. Krapovickas & A. Schinini","39287","1983","5","8","South America","Argentina",NA,NA,NA,NA,NA,"V0454919F",NA,NA,"-64.9208","-35.3869","V0454919F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"711","2019-07-09 14:02:46-03","F","FMNH-SEEDPLANTS","V0454920F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. E. Montes","2288","1947","5","17","South America","Argentina",NA,NA,NA,NA,NA,"V0454920F",NA,NA,"-64.9208","-35.3869","V0454920F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"712","2019-07-09 14:05:22-03","F","FMNH-SEEDPLANTS","V0454921F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"H. S. Irwin & et al.","21738","1968","3","24","South America","Brazil",NA,NA,NA,NA,NA,"V0454921F",NA,NA,"-52.8731","-10.8339","V0454921F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"713","2019-07-09 14:05:23-03","F","FMNH-SEEDPLANTS","V0454922F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"H. S. Irwin & et al.","21087","1968","3","13","South America","Brazil",NA,NA,NA,NA,NA,"V0454922F",NA,NA,"-52.8731","-10.8339","V0454922F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"714","2019-07-09 14:02:50-03","F","FMNH-SEEDPLANTS","V0454923F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,NA,"17","1895","8","15","South America","Brazil",NA,NA,NA,NA,NA,"V0454923F",NA,NA,"-52.8731","-10.8339","V0454923F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"715","2019-07-09 14:02:46-03","F","FMNH-SEEDPLANTS","V0454924F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. S. de la Cruz","2070","1922","9","22","South America","Guyana",NA,NA,NA,NA,NA,"V0454924F",NA,NA,"-58.7017","4.7364","V0454924F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"716","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0454925F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"C. H. Dodson","5155","1972","9","17","South America","Ecuador",NA,NA,NA,NA,NA,"V0454925F",NA,NA,"-78.1869","-1.4628","V0454925F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"717","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0454926F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"P. J. M. Maas & L. Y. T. Westra","3500","1979","10","13","South America","Guyana",NA,NA,NA,NA,NA,"V0454926F",NA,NA,"-58.7017","4.7364","V0454926F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"718","2019-07-09 14:02:51-03","F","FMNH-SEEDPLANTS","V0454927F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. A. Samuels","426","1916","5","26","South America","Suriname",NA,NA,NA,NA,NA,"V0454927F",NA,NA,"-55.625","4.1006","V0454927F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"719","2019-07-09 14:02:49-03","F","FMNH-SEEDPLANTS","V0454928F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"B. E. Dahlgren & E. Sella","281","1929","3",NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0454928F",NA,NA,"-52.8731","-10.8339","V0454928F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"720","2019-07-09 14:01:17-03","F","FMNH-SEEDPLANTS","V0511281F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"D. N. Smith","2859","1982","11","30","South America","Peru","Pasco","Oxapampa",NA,NA,NA,"V0511281F","RRC ID Flag",NA,"-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2859",NA,NA,NA
"721","2019-07-09 14:03:34-03","F","FMNH-SEEDPLANTS","V0456934F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"W. D. Stevens","185","1969","2","20","South America","Colombia","San Andrés and Providencia",NA,NA,NA,NA,"V0456934F",NA,NA,"-81.7","12.5833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"722","2020-07-23 12:17:58-03","CEPLAC","CEPEC","40402","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"L. R. Noblick","4084","1985","07","10",NA,"Brasil","Bahia","13Km suleste da cidade, BR-324.",NA,NA,NA,NA,"L. R. Noblick","RIACHÃO DO JACUÍPE","-39.816667","-11.366667",NA,NA,NA,NA,"39W49'0","11S22'0",NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA
"723","2020-07-23 12:17:58-03","CEPLAC","CEPEC","66710","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"L. A. Mattos-Silva","3189","1995","08","09",NA,"Brasil","Bahia","Campus da UESC.",NA,NA,NA,NA,"J. G. Jardim","ILHÉUS","-39.166667","-14.8",NA,NA,NA,NA,"39W10'0","14S48'0",NA,NA,NA,NA,NA,NA,"30/08/1995",NA,NA,NA,NA
"724","2020-07-23 12:17:58-03","CEPLAC","CEPEC","87176","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"M. B. Jogaib","122","2001","04","26",NA,"Brasil","Bahia","Distrito de Serra Grande, Km 30 Rod. Ilhéus/Itacaré. Fundo de quintal Ria Osvaldo Ribeiro no. 330/Enésio V. de Andrade. Uso popular:pressão alta, antidepressivo, desinteria.",NA,NA,"<ll>dwc_commonname:</ll> Favaquinh-de-cobra",NA,"E. F. Guimarães","URUÇUCA","-39.035278","-14.467222",NA,NA,NA,NA,"39W2'7","14S28'2",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"725","2020-07-23 12:17:58-03","CEPLAC","CEPEC","87233","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"M. B. Jogaib","103","2001","04","26",NA,"Brasil","Bahia","Distrito de Serra Grande, Km 30 Rod. Ilhéus/Itacaré. Fundo de quintal, Rua São João no. 162/Acácio O. dos Santos. Uso popular: Folha- pressão alta, desinteria, antidepressivo.",NA,NA,"<ll>dwc_commonname:</ll> Favaquinha-de-cobra",NA,"E. F. Guimarães","URUÇUCA","-39.035278","-14.467222",NA,NA,NA,NA,"39W2'7","14S28'2",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"726","2020-07-23 12:17:58-03","CEPLAC","CEPEC","87271","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"M. B. Jogaib","77","2000","11","23",NA,"Brasil","Bahia","Distrito de Serra Grande, KM 30 Rod. Ilhéus/Itacaré. Fundo de quintal, Rud B, Quadra C s/n Bairro Manoel F de Almeida/Maria das Dores.",NA,NA,"<ll>dwc_commonname:</ll> Favquinha-de-cobra",NA,"E. F. Guimarães","URUÇUCA","-39.035278","-14.467222",NA,NA,NA,NA,"39W2'7","14S28'2",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"727","2020-07-23 12:17:58-03","CEPLAC","CEPEC","87317","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"M. B. Jogaib","58","2000","11","23",NA,"Brasil","Bahia","Distrito de Serra Grande, KM 30 Rod. Ilhéus/Itacaré. Fundo de quintal, Rua São João no. 162/Acácio O. dos Santos. Uso polpular: Folha- pressaõ alta, antidepressivo, desinteria.",NA,NA,"<ll>dwc_commonname:</ll> Favaquinha-de-cobra",NA,"E. F. Guimarães","URUÇUCA","-39.035278","-14.467222",NA,NA,NA,NA,"39W2'7","14S28'2",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"728","2020-07-23 12:17:58-03","CEPLAC","CEPEC","87365","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"M. B. Jogaib","11","2000","02","15",NA,"Brasil","Bahia","Distrito de Serra Grande, Km 30 Rod. Ilhéus/Itacaré. Fundo de quintal, Rua b Quadra C s/n - Bairro Manoel F. de Almeida. Helias/Lúcia - Restaurante. Uso popular: Folha - moderador de pressão, antidiarréico, antidepressivo.",NA,NA,"<ll>dwc_commonname:</ll> Favaquinha-de-cobra",NA,"E. F. Guimarães","URUÇUCA","-39.035278","-14.467222",NA,NA,NA,NA,"39W2'7","14S28'2",NA,NA,NA,NA,NA,NA,"30/12/2008",NA,NA,NA,NA
"729","2020-07-23 12:17:58-03","CEPLAC","CEPEC","32929","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"E. B. dos Santos","41","1983","09","05",NA,"Brasil","Bahia","CEPEC. Quadra I'.",NA,NA,"<ll>dwc_commonname:</ll> Alfavaca-de-cobra Jaborandi-verdadeiro",NA,"R. Callejas","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"61245","auto",NA,"30/12/1983",NA,NA,NA,NA
"730","2020-07-23 12:17:58-03","CEPLAC","CEPEC","26318","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","2576","1981","12","16",NA,"Brasil","Bahia","CEPEC. Quadra I'.",NA,NA,"<ll>dwc_commonname:</ll> Alfavaca-de-cobra Maricotinha",NA,"R. Callejas","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"61245","auto",NA,"01/06/1982",NA,NA,NA,NA
"731","2020-07-23 12:17:58-03","CEPLAC","CEPEC","32144","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","1713","1983","07","16",NA,"Brasil","Bahia","Quadra I. Area Est. Experm. Sosthenes Miranda, Km 62 da BR-324.",NA,NA,NA,NA,"R. Callejas","SÃO SEBASTIÃO DO PASSÉ","-38.4953002929688","-12.5124998092651",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"18909","auto",NA,"30/12/1983",NA,NA,NA,NA
"732","2020-07-23 12:17:58-03","CEPLAC","CEPEC","24905","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","1377","1981","09","23",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,"R. Callejas","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"61245","auto",NA,"30/12/1983",NA,NA,NA,NA
"733","2020-07-23 12:17:58-03","CEPLAC","CEPEC","42038","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","2181","1990","11","07",NA,"Brasil","Bahia","Área do CEPEC. Quadra I'. Arboreto do CEPEC.",NA,NA,"<ll>dwc_commonname:</ll> Alfavaca-de-cobra",NA,"E. F. Guimarães","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2008",NA,NA,NA,NA
"734","2020-07-23 12:17:58-03","CEPLAC","CEPEC","900","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"R. P. Belém","1355","1965","07","08",NA,"Brasil","Bahia","Marg. Rio Cahoeira. CEPEC.",NA,NA,"<ll>dwc_commonname:</ll> Alfavaca-de-cobra, Jaboti-membeca",NA,"S. G. da Vinha","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"735","2020-07-23 12:17:58-03","CEPLAC","CEPEC","38566","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","1852","1986","01","30",NA,"Brasil","Bahia","Quadra A' do CEPEC. Entre o Restaurante/Plantio de teca.",NA,NA,NA,NA,"T. S. dos Santos","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"24/04/1986",NA,NA,NA,NA
"736","2020-07-23 12:17:58-03","CEPLAC","CEPEC","43814","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","2253","1980","06","02",NA,"Brasil","Bahia","Quadra I' do CEPEC.",NA,NA,"<ll>dwc_commonname:</ll> Alfavaca-de-cobra",NA,"J. L. Hage","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1988",NA,NA,NA,NA
"737","2020-07-23 12:17:58-03","CEPLAC","CEPEC","39867","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"J. L. Hage","1989","1986","04","10",NA,"Brasil","Bahia","Quadra C' do CEPEC.",NA,NA,"<ll>dwc_commonname:</ll> Alfavaca-de-cobra",NA,"J. L. Hage","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/1986",NA,NA,NA,NA
"738","2020-07-23 12:17:58-03","CEPLAC","CEPEC","42457","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"M. Sobral","5461","1987","03","01",NA,"Brasil","Bahia","Reserva do CEPEC. KM 22 Rod. Ilhéus/Itabauna. Quadra D. Junto a jardim na entrada da reserva.",NA,NA,NA,NA,"E. F. Guimarães","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"30/12/2008",NA,NA,NA,NA
"739","2020-07-23 12:17:58-03","CEPLAC","CEPEC","48962","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida",NA,"R. Voeks","176","2004","10","08",NA,"Brasil","Bahia","Feira de S. Joaquim.",NA,NA,"<ll>dwc_commonname:</ll> Alfavaquinha",NA,"T. S. dos Santos","SALVADOR","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,"30/12/1990",NA,NA,NA,NA
"740","2020-02-17 11:30:18-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Irwin, H.S.; Faria, J.E.Q.","421","2009","02","21","Southern America","Brasil","Goiás","Fazenda Sucuriú (proprietário senhor Jair Eustáquio), coletada no quintal da sede da fazenda",NA,NA,"Erva ca. de 0,3 m de altura, espigas com frutos imaturos verdes e maduros marrons, caule verde-claro",NA,"França, F.; Incógnito","Alto Horizonte","-49.3386","-14.1956",NA,NA,NA,NA,"-49.3386","-14.1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2019-11-13 16:04:59-03","UNISANTA","HUSC","10200","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Roveri, R.; Peres, N.","10","2011","01","12",NA,"Brasil","São Paulo","Serra do Guararu, Vila Prainha Branca.",NA,NA,"Erva coletada no quintal; 20cm de altura; inflorescências.",NA,"Roveri, R.; et al.","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,NA,"2011","07",NA,"18989","auto",NA,NA,NA,NA,NA,NA
"742","2020-11-04 17:30:15-03","UEM","HUEM","16753","S","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Montanher, DR","02","2009","12","28",NA,"Brasil","Paraná","Horto Florestal Dr. Luiz Teixeira Mendes, borda da mata","560",NA,"Terrestre; cresce em ambiente de sombra","HUEM000009860","Medeiros, E von S","Maringá","-51.969156","-23.435725","HUEM000009860","560",NA,NA,"-51.969156","-23.435725","2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2016-08-23 11:00:03-03","NHMLondon","NHM-LONDON-BOT","BM000777561","S","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","Kunth","Richard Spruce; b.1817; d.1893; Spruce","s.n.","1850","04",NA,NA,"Brasil",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/22bb87db8b6087527dd32967f83d8908cc97ce8d/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Richard Spruce; b.1817; d.1893; Spruce",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"-53.08982","-10.773109","1960",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4677091",NA
"744","2015-02-26 09:30:13-03","NHMLondon","NHM-LONDON-BOT","K000200839","S","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","Kunth","Richard Spruce; b.1817; d.1893; Spruce","s.n.","1850","01","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Richard Spruce; b.1817; d.1893; Spruce",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4685359",NA
"745","2020-11-12 17:02:19-03","UEL","FUEL","32282","PreservedSpecimen","Plantae","Tracheophyta","Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Fotius, G","3463","1983","05","11",NA,"Brasil","Pernambuco","Jardim da cidade",NA,NA,NA,NA,"Fotius, G","Petrolina","-40.833333","-9.654722",NA,NA,NA,NA,"-40.833333","-9.654722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-11-01 15:07:51-03","UnB","UB","161399","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Faria, JEQ","421","2009","02","21","Southern America","Brasil","Goiás","Fazenda Sucuriú (proprietário senhor Jair Eustáquio), coletada no quintal da sede da fazenda",NA,NA,"Erva ca. de 0,3 m de altura, espigas com frutos imaturos verdes e maduros marrons, caule verde-claro",NA,"Carvalho-Silva, M","Alto Horizonte","-49.3386","-14.1956",NA,NA,NA,NA,"-49.3386","-14.1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-11-01 15:07:51-03","UnB","UB","189798","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Krinski, D","2","2013","04","13","Southern America","Brasil","Goiás","Embrapa Arroz e Feijão","829",NA,"Mata de galeria",NA,"Carvalho-Silva, M","Santo Antônio de Goiás","-49.281667","-16.5",NA,"829",NA,NA,"-49.281667","-16.5","2013","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-11-01 15:07:51-03","UnB","UB","213480","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Oliveira, DN; et al.","14","2014","04","24","Southern America","Brasil","Amazonas","Petrópolis, Rua Bem Te Vi. Estacionamento em frente ao Bosque da Ciência",NA,NA,"Erva com 20cm de altura, caules verde claros, flores brancas a esverdeadas; Área urbana, asfaltada",NA,"Carvalho-Silva, M","Manaus","-59.986944","-3.098889",NA,NA,NA,NA,"-59.986944","-3.098889","2015","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-11-01 15:07:51-03","UnB","UB","28070","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Irwin, HS","21087","1968","03","13","Southern America","Brasil",NA,NA,NA,NA,"Erect fleshy herb 0,4m. Flowers and fruit yellow-green; Cut-over gallery forest",NA,"Carvalho-Silva, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-11-01 15:07:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Gallo, SC; Da Silva, DR; Silva, DF; Pereira, IS; Ribeiro, RS","88","2017","02","22","Southern America","Brasil","Mato Grosso","RPPN Cristalino, Serra 1, Trilha do Tapiri","264",NA,"Erva rupícula. Folhas carnosas, pilosas. Inflorescência espiciforme, verde; Floresta Estacional Decidual Submontana sobre afloramento rochoso",NA,"Gallo, SC","Novo Mundo","-55.919722","-9.584167",NA,"264",NA,NA,"-55.919722","-9.584167","2017","08","25",NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-11-01 15:07:51-03","UnB","UB","156560","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Melo, E; França, F","474","1991","01","15","Southern America","Brasil","Bahia","Nova Esperança",NA,NA,"Medicinal contra diabetes.; Planta carnosa.; Cultivada",NA,NA,"Wenceslau Guimarães","-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA,NA
"752","2019-11-01 15:07:51-03","UnB","UB","156558","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Pinto, GCP","110/86","1986","11","17","Southern America","Brasil","Bahia",NA,NA,NA,"Herbácea, suculenta.",NA,"Pinto, GCP","Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,NA,"1986","12","10","14660","auto",NA,NA,NA,NA,NA,NA
"753","2019-11-01 15:07:51-03","UnB","UB","156559","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Belém, RP; Aguiar, AM","1355","1965","07","08","Southern America","Brasil","Bahia","Margem do Rio Cachoeira, CEPEC",NA,NA,"Planta 0,25m. Flores cremes.",NA,"Carvalho-Silva, M","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"2005","01","13","61245","auto",NA,NA,NA,NA,NA,NA
"754","2019-05-06 12:01:28-03","UFU","HUFU","509","S","Plantae",NA,NA,"Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Mc Farland, K.","s.n.","1982","05","28",NA,"Brasil","Minas Gerais","BR - 364, 10Km W da Sede da Mineração.",NA,NA,"Erva, ca. 25 cm. Frutos maduros marrons.; Mata alta de terra firme.","HUFU00019359","Teixeira, L.O.A.","Santa Barbára","-63.116667","-9.166667",NA,NA,NA,NA,"-63.116667","-9.166667","1983","03","23",NA,NA,NA,NA,NA,NA,NA,NA
