"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"132","2020-12-21 16:12:19-03","MBM","MBM","105306","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Machate, D.J.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","50050","Southern America","Brazil","Bahia",NA,"Árvore 8m, flores amarelas.; Capão de mata.","MBM105306","MBM105306","1985","11","21","Maracás","Gameleiras","-40.4308013916016","-13.4411001205444",NA,NA,"2015","05","07",NA,NA,"50558","auto",NA,NA,NA,NA,NA
"133","2013-10-03 14:46:41-03","MNHN","RECOLNAT_MNHN_P","P00402200","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Benoist, R.",NA,NA,"Guyane Française",NA,"xy","Récolement : 331 ; [PJ] Guyane, R.Benoist, CTFT <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402200' target='other'> <mi>dwc_moreinfo</mi></a>","P00402200",NA,NA,NA,NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2015-09-04 12:46:42-03","MNHN","RECOLNAT_MNHN_P","P00645146","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Woodson","Poiret",NA,NA,"Guyane",NA,"hb","Herb. Poiret in Herb. Moquin-Tandon in Herb. Cosson <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645146' target='other'> <mi>dwc_moreinfo</mi></a>","P00645146","P00645146_01",NA,NA,NA,NA,"Caienne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2015-09-04 13:26:36-03","MNHN","RECOLNAT_MNHN_P","P00645147","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Richard, L.C.",NA,NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645147' target='other'> <mi>dwc_moreinfo</mi></a>","P00645147","P00645147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"136","2008-10-13 15:14:29-03","MNHN","RECOLNAT_MNHN_P","P00645148","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Richard, L.C.",NA,NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645148' target='other'> <mi>dwc_moreinfo</mi></a>","P00645148","P00645148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"137","2008-10-13 15:14:29-03","MNHN","RECOLNAT_MNHN_P","P00645149","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Allorge","Richard, L.C.",NA,NA,"Guyane française",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645149' target='other'> <mi>dwc_moreinfo</mi></a>","P00645149","P00645149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3263013","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter","EK","EK 702","South America","Guyana",NA,NA,NA,NA,NA,"1993",NA,NA,NA,"Mabura region, Pibiri compartment, main road. Secondary vegetation on brown sand.","-58.61666","5.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2010-02-18 14:58:00-02","MO","MOBOT","100253242","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","D. Sabatier & M.-F. Prévost","D. Sabatier|M. F. Prévost","Sabatier 4965","South America","French Guiana",NA,NA,NA,NA,NA,"2005","12","21",NA,"Montagnes Plomb.","-52.95","5","322.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"140","2014-05-16 05:38:00-03","MO","MOBOT","1002992","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgeiter (ILL)","Zanderij - locality, not a person","Zanderij 77","South America","Suriname",NA,NA,NA,NA,NA,"1942","11",NA,NA,"Woodherbarium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-06-25 21:21:00-03","MO","MOBOT","1003394","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A.H. Gentry (MO)","Anonymous","Anonymous 7546","South America","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2016-08-12 22:10:00-03","MO","MOBOT","100915039","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter (ILL)","Julian A. Steyermark","Steyermark 86819","South America","Venezuela","Bolívar",NA,NA,NA,NA,"1960","8","3",NA,"Woods in vicinity of Caño Sucio, upstream from raudal Cotua, 4 km E of río Asa, S of La Paragua.",NA,NA,"289.56000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"143","2016-08-13 14:46:00-03","MO","MOBOT","100915049","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter (ILL)","LANDSBOSBEHEER","LANDSBOSBEHEER 205","South America","Suriname",NA,NA,NA,NA,NA,"1948","2","13",NA,"O. van Spoorbaan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"144","2016-08-13 13:34:00-03","MO","MOBOT","100915052","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter (ILL)","Scott A. Mori|T. D. Pennington","Mori 17981","South America","French Guiana",NA,NA,NA,NA,NA,"1986","5","11",NA,"Saül. La Fumée Mountain.","-53.2","3.6166667","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"145","2016-08-13 13:41:00-03","MO","MOBOT","100915138","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter (ILL)","Euler Marín","Marín 349","South America","Venezuela","Bolívar",NA,NA,NA,NA,"1989","5",NA,NA,"Municipio Aripao. Río Yudi. Helipuerto 10.","-64.8166667","5.45","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"146","2016-08-08 14:11:00-03","MO","MOBOT","100916163","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter (ILL)","Claude Sastre","Sastre 4564","South America","French Guiana",NA,NA,NA,NA,NA,"1976","3","27",NA,"Haut Oyapock, Mt. St. Marcel, layon Campo Couleuvre-Mt. St. Marcel.",NA,NA,"300.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"147","2016-07-05 14:50:00-03","MO","MOBOT","100916192","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter (ILL)","Julian A. Steyermark","Steyermark 89499","South America","Venezuela",NA,NA,NA,NA,NA,"1961","8","24",NA,"Rachis and rainforest in lowland valley along Río Ayaiche, between Puerta Lema and base of Sierra.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2009-12-18 09:45:00-02","MO","MOBOT","2794246","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Kurt Potgieter 4/","D. Sabatier|M. F. Prévost","Sabatier 3897","South America","French Guiana",NA,NA,NA,NA,NA,"1991",NA,NA,NA,"Piste de Saint-Elie- Interfluve Sinnamary/ Counamama Forêt primaire, Arbre P-195 10.4cm Stérile Limbe légérement coriace, cassant, avec latex orangé, atteint 12x 5.5cm. Face inférieure vert clair luisante. Nervure I légérement saillante face supérieure et saillante face inférieure. Nervures II planes non visibles face supérieure, paralléles assez serrées et sensibles á l'ongle face inférieure. Marge ourlée",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2008-05-27 22:02:00-03","MO","MOBOT","3272684","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Kurt Potgieter I/","* BBS","BBS 185","South America","Suriname",NA,NA,NA,NA,NA,"1950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2009-11-16 10:02:00-02","MO","MOBOT","2794419","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","K. Potgieter","Brian M. Boom|Doorjoohan Gopaul|P. Taylor","Boom 8294","South America","Guyana",NA,NA,NA,NA,NA,"1987","6","26",NA,"Upper Mazuni River region, Kamarang, trail W of airstrip. Tropical moist forest.","-60.66666","5.83333","505.00000000","545.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-12-18 09:45:00-02","MO","MOBOT","2794664","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Allorge L.","D. Sabatier|M. F. Prévost","Sabatier 2622","South America","French Guiana",NA,NA,NA,NA,NA,"1989",NA,NA,NA,"Forêt primaire, Arbre III-130 26.8 cm Stérille, Petites feuilles alternes á limbe discolore, face inf. vert glaque. Nervure I légérement déprimée face sup. et saillante face inf. nervures II á peine visibles face inf. Limbe atteint 10 á 12 x 4 á5cm","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2012-01-06 14:27:00-02","MO","MOBOT","2794821","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","J.F. Morales, 4/","James L. Zarucchi","Zarucchi 3210","South America","Brazil","Amazonas",NA,NA,NA,NA,"1983","7","27","Maués","Along Rio Apoquitaua, just above mouth of Rio Pacoval.","-57.9333333","-3.7833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"153","2011-02-23 09:09:00-03","MO","MOBOT","2794913","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","J.F. Morales 4/","Ricardo de Lemos Fróes","Fróes 25361","South America","Brazil","Amazonas",NA,NA,NA,NA,"1949",NA,NA,NA,"Rio Urubú; cachoeira de Iracema; terra firme, alta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-12-18 09:45:00-02","MO","MOBOT","2795159","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Allorge 92","D. Sabatier|M. F. Prévost","Sabatier 3010","South America","French Guiana",NA,NA,NA,NA,NA,"1989",NA,NA,NA,"Forêt primaire, Arbre 33.0 cm- H, 30.00m Fleurs, Feuilles légérement coriaces á marge ourlée et face inf. blanche, Latex beige-brunâtre dans les jeunes axes et les feuilles. Floraison terminale. Fleurs peu odorantes, odeur un peu musquée. Corolle á tube vert et pétales filiformes, jaune pâle, calice á sépales gris pâle.","-53","5.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-12-18 09:45:00-02","MO","MOBOT","2795314","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Allorge 92","D. Sabatier|M. F. Prévost","Sabatier 2671","South America","French Guiana",NA,NA,NA,NA,NA,"1989",NA,NA,NA,"Forêt primaire, Arbre III-350 46.5cm Stérile, Feuilles alternes á limbe trés discolore ( face inf. vert clair) et cloqué. Nervure I saillante sur les 2 faces, surtout l'inf. Nervures II dépressives face sup. et paralléles et saillantes face inf. Jeunes axes/pétioles noirâtres. Latrex blanc s'oxydant rapidement en roux dans les axes et pétioles","-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2010-01-05 09:12:00-02","MO","MOBOT","2795397","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"M. F. Prévost","Prévost 3279","South America","French Guiana",NA,NA,NA,NA,NA,"1996",NA,NA,NA,"Forêt primaire, Arbre 43.0cm Fruits. Grand arbre á feuilles alternes, limbe coriace discolore, vert pâle face inférieure, marge révolutéee, atteint 15 x 7cm. Nervures II paralléles, espacées, rejoignant la marge. Follicules bruns á surface lisse, 12 x 7 x 2cm, et quelques stries longitudinales. Graines avec grande aile circulaire. Fruits collecés sous l'arbre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2014-02-28 22:04:00-03","MO","MOBOT","2797352","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","J. Jangoux","João Murça Pires|M.R. dos Santos","Pires 16222","South America","Brazil","Amazonas",NA,NA,NA,NA,"1978","7","27",NA,"Goiás, Estrada do Formoso ao S de Gurupi. Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2009-11-16 09:40:00-02","MO","MOBOT","3210585","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A. Leeuwenberg","C.A. Cid Ferreira|et al.","Cid Ferreira 6118","South America","Brazil",NA,NA,NA,NA,NA,"1985","9","18",NA,"Mun. de Nobres, Mt. BR 163, a 125 km ao S de Sinop, 10 km de Primavera. Cerrado, solo arenoso.","-55.88333","-12.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-11-16 09:40:00-02","MO","MOBOT","3210616","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A. Leeuwenberg","C.A. Cid Ferreira|et al.","Cid Ferreira 6362","South America","Brazil",NA,NA,NA,NA,NA,"1985","10","5",NA,"Mun. de Sinop, a 142 km de Peixoto de Azevedo, próx. a sede da Faz. Reseg, a 45 km da BR 080. Mata de terra firme, solo argiloso.","-53.66666","-11.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","3212084","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A.J.M. Leeuwenberg","Scott A. Mori","Mori 19155","South America","French Guiana",NA,NA,NA,NA,NA,"1988","8","24",NA,"Saül. La Fumée Mountain trail. Non-flooded moist forest.","-53.2","3.61666","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","3212671","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A.J.M. Leeuwenberg","Douglas C. Daly","Daly 1133","South America","Brazil","Pará",NA,NA,NA,NA,"1981","10","31",NA,"Approx. 30-35 km from Tucuri; 25 km south on old BR 422, then 5-10 km east on old railroad bed.","-49.61666","-3.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","3214218","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A. Leeuwenberg","G.L. Sobel","Sobel 4638","South America","Brazil","Pará",NA,NA,NA,NA,"1984","10","17",NA,"Sitio Campina on river Pracuubamirím, a 1 hour bym-boat upstream from Sao Sebastiao de Boa Vista. Primary forest inventory-1 ha. 10 x 1000 m, DBH 10 CM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2014-01-01 19:30:00-02","MO","MOBOT","3229979","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A. Leeuwenberg","Benedito V. Rabelo|N. Solomon|R.M. Cardoso","Rabelo 3063","South America","Brazil","Amapá",NA,NA,NA,NA,"1984","12","23",NA,"Mpi de Mazagao, road under construction which will connect Macapá and Monte Dourado, vicinity of rio Preto, 73-80 km WSW of Macapá. Non-inundated moist forest.","-51.78333","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2016-09-14 05:17:00-03","MO","MOBOT","1002990","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Paul J. M. Maas|L. Y. T. Westra","Maas 3907","South America","Guyana","Rupununi",NA,NA,NA,NA,"1979","10","29",NA,"foothills of NW Kanuku Mts., near Moco-Moco village. Forest, near creek.","-59.58333","3.33333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2009-07-24 16:01:00-03","MO","MOBOT","3211820","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","A. Leeuwenberg","C.A. Cid Ferreira","Cid Ferreira 5939","South America","Brazil","Amazonas",NA,NA,NA,NA,"1985","5","1",NA,"Mun. de Novo Aripuana, BR 230. Rod. Transamazonica a 400 km de Humaitá. INCRA-Projeto do Rio Juma, vicinal de none Alimentaçao 01 a 15 km da Transamaz. Mata de terra firme, solo arg. úmido.","-60","-7.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-05-22 04:37:00-03","MO","MOBOT","100916186","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","latisiliquum","Aspidosperma latisiliquum","(Poir.) A. DC.",NA,"Estaban Delgado","Delgado 297","South America","Venezuela","Distrito Federal",NA,NA,NA,NA,"1940",NA,NA,NA,"Macarao Valley, on trail to Palo Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"167","2020-08-31 08:55:11-03","INPA","INPA","170108","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Leeuwenberg, AJM","Pacheco, M","164","Southern America","Brasil","Amazonas",NA,NA,"INPA0170108","INPA0170108 INPA0170108_e INPA0170108_nd","1989","01","28","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuário, Fazenda Porto Alegre, Reserva 3402 ( Cabo Frio ) of the Non-flooded moist forest.","-59.9","-2.416667","50","125","1990",NA,NA,"-59.9","-2.416667",NA,NA,NA,NA,NA,NA,NA
"168","2021-01-10 20:43:26-03","INPA","INPA","140856","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Leeuwenberg, AJM","Ferreira, CAC","7469","Southern America","Brasil","Rondônia",NA,NA,"INPA0140856","INPA0140856 INPA0140856_e INPA0140856_e1","1986","06","15","Porto Velho","Área do Reservatório da UHE de Samuel, Área do reservatório da Usina Hidrelétrica de Samuel.","-63.716667","-9.5",NA,NA,"1990",NA,NA,"-63.716667","-9.5",NA,NA,NA,NA,NA,NA,NA
"169","2021-01-10 20:43:26-03","INPA","INPA","140856","Carpo","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Leeuwenberg, AJM","Ferreira, CAC","7469","Southern America","Brasil","Rondônia",NA,NA,"INPA0140856","INPA0140856 INPA0140856_e INPA0140856_e1","1986","06","15","Porto Velho","Área do Reservatório da UHE de Samuel, Área do reservatório da Usina Hidrelétrica de Samuel.","-63.716667","-9.5",NA,NA,"1990",NA,NA,"-63.716667","-9.5",NA,NA,NA,NA,NA,NA,NA
"170","2020-08-31 08:55:11-03","INPA","INPA","158470","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Pereira, AS de S.","Silva, NT da","5157","Southern America","Brasil","Pará",NA,NA,"INPA0158470","INPA0158470 INPA0158470_e","1979","08","28","Almeirim","Monte Dourado, cova da onça. Solo argiloso com piçarra, floresta primária de terra firme, ondulado.","-52.75","-0.75",NA,NA,"2016","08","01","-52.75","-0.75",NA,NA,NA,NA,NA,NA,NA
"171","2020-08-31 08:55:11-03","INPA","INPA","36953","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Silva, MF da","862","Southern America","Brasil","Amazonas",NA,NA,"INPA0036953","INPA0036953 INPA0036953_e","1972","07","18",NA,"BR 319, Rio Castanho a Rio Tupana, Estrada Manaus-Porto Velho, trecho entre os rios Castanhos e Tupana. Na mata de terra firme, argilosa.","-60.970147","-4.018722",NA,NA,NA,NA,NA,"-60.970147","-4.018722",NA,NA,NA,NA,NA,NA,NA
"172","2021-01-10 20:43:26-03","INPA","INPA","74872","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Coêlho, LF","703","Southern America","Brasil","Amazonas",NA,NA,"INPA0074872",NA,"1977","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","USw35356","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Collector unknown","X1491","South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","USw36475","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Collector unknown","GTW 3423","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","USw13247","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Collector unknown","s.n.","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","3623890","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Allorge, L.","S. A. Mori & A. Pepper","24297","South America - Neotropics","French Guiana",NA,NA,NA,"US01088486",NA,"1996","1","7",NA,"Saül and vic. Eaux Claires, hill beyond large tourist carbet presently located just before the bridge leading into Eaux Claires","-53.2","3.61","200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","2248400","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"G. A. Black","49-8406","South America - Neotropics","Brazil","Amapá",NA,NA,"US03229698","US03229698_01","1949","10","5",NA,"Territorio de Amapa. Oiapoque; beira do caminho, mata virgem de t.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","3272882","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon","Potgieter, K.","D. Loubry","652","South America - Neotropics","French Guiana",NA,NA,NA,"US00785078",NA,"1990","5","3",NA,"DZ du Saut Awara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","USw12934","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"G. Stahel","121","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","USw36475","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"Collector unknown","GTW 3423","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","USw12892","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"G. Stahel","77","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","USw12972","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","album","Aspidosperma album","(Vahl) Benoist ex Pichon",NA,"G. Stahel","163","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
