"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","year","month","continentOcean","preparationType","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","infraspecificEpithet"
"359","2020-09-12 05:00:02-03","US","US","763142","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Collector unknown","21413","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1915","7","South America - Neotropics",NA,"US00174301","US00174301_01","12",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"360","2020-09-12 05:00:02-03","US","US","795918","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","A. F. Regnell","s.n.","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"South America - Neotropics",NA,"US00174296","US00174296_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA
"361","2019-10-29 10:07:30-03","UFPR","EFC","1611","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Roderjan, C.V.","739","Brasil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto","Cardoso, W.C.","1988","10",NA,NA,"EFC001611",NA,"08",NA,NA,NA,NA,"2019","08","22",NA,NA,NA,NA,NA
"362","2019-12-09 17:29:39-03","UFPR","EFC","14213","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Blum, C.T.","2111","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.241","-25.4468",NA,NA,"Epífita a 8 m de altura, frutos róseos, Floresta Ombrófila Mista Montana no estágio médio",NA,"Blum, C.T.","2015","04",NA,NA,"EFC014213",NA,"09","923","923","-49.2410","-25.4468","2015","04","09",NA,NA,NA,NA,NA
"363","2019-12-09 17:29:39-03","UFPR","EFC","14218","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Blum, C.T.; Völtz, R.R.; Bizarro, O.M.R.; Vieira, R.S.","1057","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.1426","-25.2652",NA,NA,"Epífita ereta a 11 m, em Nectandra megapotamica. Com botões e flores amarelas.",NA,"Blum, C.T.","2013","09",NA,NA,"EFC014218",NA,"11","920","920","-49.1426","-25.2652","2013","09","11",NA,NA,NA,NA,NA
"364","2019-10-29 10:07:30-03","UFPR","EFC","13675","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Souza, I.; et al.",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.1426","-25.2652",NA,NA,"Epífita com flores amareladas",NA,"Miller, D.Z.","2014","10",NA,NA,"EFC013675",NA,"28",NA,NA,"-49.1426","-25.2652","2014","10","28",NA,NA,NA,NA,NA
"365","2019-10-29 10:07:30-03","UFPR","EFC","9391","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Pacheco, G.; Simão, C.","19","Brasil","Paraná","Balsa Nova","Escarpa Devoniana","-49.6356010437012","-25.5839004516602","27346",NA,"Epífita em capão com Araucária, exposição norte, a 1100 m s.n.m. Flores rosa.","auto","Cardoso, W.C.","1999","06",NA,NA,"EFC009391",NA,"26",NA,NA,NA,NA,"2019","08","22",NA,NA,NA,NA,NA
"366","2019-11-13 11:17:20-03","USP","SPF","190110","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Calvente, AM","270","Brasil","Espírito Santo",NA,"Pedra Menina, parque Nacional do Caparão.","-41.822639","-20.493972",NA,NA,NA,NA,"Calvente, AM","2007","01",NA,NA,"SPF00190110",NA,"17","1786","1786","-41.822639","-20.493972",NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:17:20-03","USP","SPF","129550","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Pirani, JR","4176","Brasil","Minas Gerais","Congonhas do Norte","Serra da Carapina","-43.683333","-18.933333",NA,NA,NA,NA,"Anônimo","1998","03",NA,NA,"SPF00129550",NA,"03","1200","1200","-43.683333","-18.933333",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-13 11:17:20-03","USP","SPF","174204","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Lemos, RCC","2","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Alto do Palácio.","-43.546917","-19.25475",NA,NA,NA,NA,"Cota-Sánchez, JH","2006","03",NA,NA,"SPF00174204",NA,"04",NA,NA,"-43.546917","-19.25475","2007","02","25",NA,NA,NA,NA,NA
"369","2019-11-13 11:17:20-03","USP","SPF","189794","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Forzza, RC","3159","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.885","-21.703056",NA,NA,NA,NA,"Zappi, DC","2004","03",NA,NA,"SPF00189794",NA,"10","1400","1400","-43.885","-21.703056","2007",NA,NA,NA,NA,NA,NA,NA
"370","2019-11-13 11:17:20-03","USP","SPF","190085","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Calvente, AM","239","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2","-22.916667",NA,NA,NA,NA,"Calvente, AM","2006","09",NA,NA,"SPF00190085",NA,"11","661","1021","-43.2","-22.916667","2006",NA,NA,NA,NA,NA,NA,NA
"371","2019-11-13 11:17:20-03","USP","SPF","190088","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Calvente, AM","176","Brasil","Rio de Janeiro","Silva Jardim",NA,"-42.324833","-22.427194",NA,NA,NA,NA,"Calvente, AM","2005","11",NA,NA,"SPF00190088",NA,"17","800","800","-42.324833","-22.427194","2005",NA,NA,NA,NA,NA,NA,NA
"372","2019-11-13 11:17:20-03","USP","SPF","190108","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Calvente, AM","137","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.498806","-22.374",NA,NA,NA,NA,"Calvente, AM","2005","11",NA,NA,"SPF00190108",NA,"20","1473","1473","-42.498806","-22.374","2005",NA,NA,NA,NA,NA,NA,NA
"373","2019-11-13 11:17:20-03","USP","SPF","190111","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Calvente, AM","292","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi","-40.555722","-19.925",NA,NA,NA,NA,"Calvente, AM","2007","01",NA,NA,"SPF00190111",NA,"25","703","703","-40.555722","-19.925",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-13 11:17:20-03","USP","SPF","193508","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Miranda, VFO","1350","Brasil","São Paulo","Mogi das Cruzes","Parque Municipal da Serra do Itapeti","-46.193889","-23.4875",NA,NA,NA,NA,"Calvente, AM","2005","09",NA,NA,"SPF00193508",NA,"17",NA,NA,"-46.193889","-23.4875","2007","04",NA,NA,NA,NA,NA,NA
"375","2021-03-15 18:26:23-03","USP","SPF","209902","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zappi, DC","2500","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Capela de São José. Subida da trilha do João Carrinho, primeiro platô da serra.","-43.72965","-18.951247",NA,NA,"Epífita com ramos eretos, flores alaranjadas, frutos verde-amarelados.; Capão de mata perturbada.",NA,"Zappi, DC","2009","11",NA,NA,"SPF00209902",NA,"25",NA,NA,"-43.72965","-18.951247","2010","05",NA,NA,NA,NA,NA,NA
"376","2019-11-13 11:17:20-03","USP","SPF","93929","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Sakuragui, CM","CFCR13881","Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.466667","-20.1",NA,NA,NA,NA,"Anônimo","1994","01",NA,NA,"SPF00093929",NA,"16","1500","1500","-43.466667","-20.1",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-13 11:17:20-03","USP","SPF","93958","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Atkins, S","CFCR13804","Brasil","Minas Gerais","Santa Bárbara","Parque Natural do Caraça","-43.45","-20.116667",NA,NA,NA,NA,"Zappi, DC","1994","01",NA,NA,"SPF00093958",NA,"16",NA,NA,"-43.45","-20.116667","2004",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:17:20-03","USP","SPF","48444","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zappi, DC","CFSC10849","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó",NA,NA,NA,NA,NA,NA,"Zappi, DC","1987","09",NA,NA,"SPF00048444",NA,"09",NA,NA,NA,NA,"1987","12","16",NA,NA,NA,NA,NA
"379","2019-11-13 11:17:20-03","USP","SPF","93722","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Arbo, MM","5304","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.45","-20.083333",NA,NA,NA,NA,"Pirani, JR","1991","02",NA,NA,"SPF00093722",NA,"18","1270","1350","-43.45","-20.083333","1994",NA,NA,NA,NA,NA,NA,NA
"380","2019-11-13 11:17:20-03","USP","SPF","63510","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Krieger, L","FPNC92","Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,NA,"Zappi, DC","1988","04",NA,NA,"SPF00063510",NA,"30",NA,NA,NA,NA,"1989","05","15",NA,NA,NA,NA,NA
"381","2019-11-13 11:17:20-03","USP","SPF","70722","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Sousa, HC","s.n.","Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,NA,"Zappi, DC","1986","10",NA,NA,"SPF00070722",NA,"16",NA,NA,NA,NA,"1991","09",NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:17:20-03","USP","SPF","80812","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Harley, RM","25498","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.566667","-19.916667",NA,NA,NA,NA,"Anônimo","1988","11",NA,NA,"SPF00080812",NA,"03","1740","1740","-43.566667","-19.916667",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:17:20-03","USP","SPF","92668","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Giulietti, AM","CFCR13700","Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.175278","-21.086389",NA,NA,NA,NA,"Anônimo","1994","01",NA,NA,"SPF00092668",NA,"16",NA,NA,"-44.175278","-21.086389",NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:17:20-03","USP","SPF","129252","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Gasson, P","PCD5882","Brasil","Bahia","Lençóis",NA,"-41.3899993896484","-12.563099861145","47385",NA,NA,"auto","Anônimo","1997","02",NA,NA,"SPF00129252",NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:17:20-03","USP","SPF","123928","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Bautista, HP","PCD3486","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.3899993896484","-12.563099861145","47385",NA,NA,"auto","Anônimo","1996","07",NA,NA,"SPF00123928",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-13 11:17:20-03","USP","SPF","123277","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Conceição, AA","531","Brasil","Bahia","Palmeiras","Morro do Pai Inácio","-41.5588989257812","-12.5289001464844","20767",NA,NA,"auto","Zappi, DC","1997","04",NA,NA,"SPF00123277",NA,"19","1140","1170",NA,NA,"2001","12",NA,NA,NA,NA,NA,NA
"387","2019-11-13 11:17:20-03","USP","SPF","148795","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Tameirão Neto, E","2937","Brasil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404","27460",NA,NA,"auto","Lombardi, JA","2000","02",NA,NA,"SPF00148795",NA,"16",NA,NA,NA,NA,"2001","04",NA,NA,NA,NA,NA,NA
"388","2019-11-13 11:17:20-03","USP","SPF","46868","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zappi, DC","CFCR10349","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.6697006225586","-19.8799991607666","22051",NA,NA,"auto","Zappi, DC","1987","02",NA,NA,"SPF00046868",NA,"24","1700","1700",NA,NA,"1989","11",NA,NA,NA,NA,NA,NA
"389","2019-11-13 11:17:20-03","USP","SPF","141088","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Stehmann, JR","2591","Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506","22140",NA,NA,"auto","Lombardi, JA","1999","08",NA,NA,"SPF00141088",NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-11-13 11:17:20-03","USP","SPF","68686","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Mello-Silva, R","103","Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292","15056",NA,NA,"auto","Anônimo","1989","10",NA,NA,"SPF00068686",NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-11-13 11:17:20-03","USP","SPF","175810","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Mello-Silva, R","2893","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555","11966",NA,NA,"auto","Pirani, JR","2006","04",NA,NA,"SPF00175810",NA,"20",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"392","2019-11-13 11:17:20-03","USP","SPF","178022","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Assis, LCS","1093","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","30417",NA,NA,"auto","Forzza, RC","2005","01",NA,NA,"SPF00178022",NA,"21",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"393","2019-11-13 11:17:20-03","USP","SPF","63514","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Salimena-Pires, FRG","21541","Brasil","Minas Gerais","Lima Duarte","Serra da Cappeira Grande.","-43.793098449707","-21.8425006866455","30417",NA,NA,"auto","Zappi, DC","1987","07",NA,NA,"SPF00063514",NA,"17",NA,NA,NA,NA,"1989","05","15",NA,NA,NA,NA,NA
"394","2019-11-13 11:17:20-03","USP","SPF","63536","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zappi, DC","CFSC10542","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328","26557",NA,NA,"auto","Zappi, DC","1987","09",NA,NA,"SPF00063536",NA,"09","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-13 11:17:20-03","USP","SPF","124342","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Rapini, A","426","Brasil","Minas Gerais","Santana do Riacho","Serra da Bandeirinha","-43.7144012451172","-19.1688995361328","26557",NA,NA,"auto","Rapini, A","1997","10",NA,NA,"SPF00124342",NA,"22",NA,NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA
"396","2019-11-13 11:17:20-03","USP","SPF","37757","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Furlan, A","CFSC6440","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","26557",NA,NA,"auto","Godoy, CEC","1980","08",NA,NA,"SPF00037757",NA,"23",NA,NA,NA,NA,"1985","07","16",NA,NA,NA,NA,NA
"397","2019-11-13 11:17:20-03","USP","SPF","46719","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zappi, DC","CFSC9986","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","26557",NA,NA,"auto","Zappi, DC","1987","02",NA,NA,"SPF00046719",NA,"02",NA,NA,NA,NA,"1989","11",NA,NA,NA,NA,NA,NA
"398","2019-11-13 11:17:20-03","USP","SPF","49964","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Zappi, DC","CFSC10193","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","26557",NA,NA,"auto","Anônimo","1987","06",NA,NA,"SPF00049964",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-11-13 11:17:20-03","USP","SPF","170772","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Ceccantini, GCT","1489","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545","46557",NA,NA,"auto","Cota-Sánchez, JH","2000","01",NA,NA,"SPF00170772",NA,"30",NA,NA,NA,NA,"2007","02","25",NA,NA,NA,NA,NA
"400","2021-03-15 18:26:23-03","USP","SPF","13569","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Hoehne, W","s.n.","Brasil","São Paulo","São Paulo","Capital.","-46.6300010681152","-23.5400009155273","53584",NA,"Epífita.","auto","Zappi, DC","1941","10",NA,NA,"SPF00013569",NA,NA,NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA,NA
"401","2021-03-15 18:26:23-03","USP","SPF","13636","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Hoehne, W","s.n.","Brasil","São Paulo","São Paulo","Capital. Alto da lapa.","-46.6300010681152","-23.5400009155273","53584",NA,"Epifito, enxertado, flores amarelas.","auto","Hoehne, W","1951","09",NA,NA,"SPF00013636",NA,"02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-03-25 13:51:53-03","UNIVILLE","JOI","9913","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Meyer, F.S.","427","Brasil","Paraná","Curitiba","Reserva Biológica Mata Viva -= Centro Politécnico UFPR.","-49.2731018066406","-25.4277992248535","25180",NA,"; HABITAT: capão secundário; HABITO: epífita sob caule de arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Mista","auto","Meyer, F.S.","2007","10",NA,NA,"JOI009913","JOI009913","08",NA,NA,NA,NA,"2010","04","08",NA,NA,NA,NA,NA
"403","2019-10-07 09:18:39-03","UEFS","HUEFS","28496","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Gasson, P.","PCD5882","Brasil","Bahia","Lençóis","Chapadinha.","-41.3899993896484","-12.563099861145","47385",NA,NA,"auto",NA,"1997","02",NA,NA,"HUEFS0028496","HUEFS0028496","27",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"404","2019-10-07 09:18:39-03","UEFS","HUEFS","114247","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Cardoso, D.","1420","Brasil","Bahia","Palmeiras","Parque Nacional da Chapada Diamantina, Morro Mãe Inácia.","-41.466667","-12.45",NA,NA,"Campo rupestre.",NA,"M.Machado","2006","11",NA,NA,"HUEFS0114247","HUEFS0114247","18","1100","1100","41W28'","12S27'","2008","10",NA,"Caryophyllanae",NA,NA,NA,NA
"405","2019-10-07 09:18:39-03","UEFS","HUEFS","105798","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Jardim, J.G.","4955","Brasil","São Paulo","Ubatuba","Rod. Ubatuba/Parati, ca. 1 km a partir da ponte sobre o Rio Escuro, Morro do Corsário, entrada à direita. Bairro Mato Dentro.","-42.1525","-23.481667",NA,NA,"Floresta de Encosta.",NA,"M.Machado","2006","01",NA,NA,"HUEFS0105798","HUEFS0105798","15","30","30","42W9'9''","23S28'54''","2008","10",NA,"Caryophyllanae",NA,NA,NA,NA
"406","2020-07-24 09:17:27-03","UEFS","HUEFS","127144","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Borges, R.A.X.","772","Brasil","Bahia","Itamaraju","Assentamento Pedra Bonita, aproximadamente 20 Km da rodovia vicinal de ltamaraju sentido Jucuruçu.","-39.631389","-16.838611",NA,NA,"Mata de Tabuleiro em formações graníticas.",NA,"Zappi & Aona","2000","02",NA,NA,"HUEFS0127144","HUEFS0127144","13","500","500","39W37'53''","16S50'19''","2008",NA,NA,"Caryophyllanae",NA,NA,NA,NA
"407","2019-10-07 09:18:39-03","UEFS","HUEFS","14026","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, J.M.","27","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602","27346",NA,NA,"auto",NA,"1985","10",NA,NA,"HUEFS0014026","HUEFS0014026","31",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"408","2019-10-07 09:18:39-03","UEFS","HUEFS","44191","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, J.M.","1995","Brasil","Paraná","Tijucas do Sul","Serra de Papanduva.","-49.1988983154297","-25.9281005859375","25228",NA,NA,"auto",NA,"1997","09",NA,NA,"HUEFS0044191","HUEFS0044191","18",NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"409","2019-10-07 09:18:39-03","UEFS","HUEFS","35897","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Salino, A.","4361","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, acima da Cascatinha.","-43.4075012207031","-20.0746994018555","11966",NA,NA,"auto",NA,"1998","10",NA,NA,"HUEFS0035897","HUEFS0035897","02","1300","1300",NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA
"410","2019-10-07 09:18:39-03","UEFS","HUEFS","25694","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides var. salicornioides","(Haw.) Britton & Rose","Bautista, H.P.","PCD3486","Brasil","Bahia","Lençóis","Serra da Chapadinha.","-41.3899993896484","-12.563099861145","47385",NA,"Floresta úmida.","auto","D.Zappi","1996","07",NA,NA,"HUEFS0025694","HUEFS0025694","08",NA,NA,NA,NA,"1999","11",NA,"Caryophyllanae",NA,NA,NA,"var. salicornioides"
"411","2019-06-11 13:50:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"University of California Botanic Garden",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"RRC ID Flag","1941","5","South America",NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"399 41./-1",NA
"412","2019-01-25 15:34:20-02","IAC","IAC","36587","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton. & Rose","J.M. Torezan et al.","757","Brasil","Paraná","Sengés","Fazenda Pisa, Papel e Celulose","-49.4636","-24.1128",NA,NA,NA,NA,"V.C. Souza","1997","12",NA,NA,NA,NA,"18",NA,NA,"-49.4636","-24.1128","1997","12","18",NA,NA,NA,NA,NA
"413","2020-07-23 12:01:19-03","CEPLAC","CEPEC","96765","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"P. Fiaschi","1562","Brasil","Bahia","Barro Preto","Ca. 13,5Km da estrada de Barro Preto até o acesso à Serra da Pedra Lascada.","-39.537778","-14.772778",NA,NA,"<ll>dwc_commonname:</ll>",NA,"M. M. M. Lopes","2003","08",NA,NA,NA,NA,"13",NA,NA,"39W32'16","14S46'22",NA,NA,NA,NA,NA,NA,NA,NA
