"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"50","2019-10-09 11:24:16-03","UFBA","ALCB","86048","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, G","2008",NA,NA,"Silva, JM; Cordeiro, J; Poliquesi, CB","2007","12","19","Brasil","Paraná","Guarapuava","Rio das Marrecas.","-51.4580993652344","-25.395299911499",NA,NA,"6m, flor creme.; semidecidual.",NA,NA,"6275",NA,NA,"Dicotyledon",NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA
"51","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.1165914","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith AC",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1165914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1165914","NL-L1165914",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L 0088800","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200088800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0088800",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437405","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1963","12","27","Brazil",NA,NA,"Est Parana, Mun. Bocaiuva do Sul, Passa Vinte.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437405 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437405","NL-L2437405",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437406","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG; Pereira E","1963","11","09","Brazil",NA,NA,"Est Parana, Mun Fóz do Iguaçu, Parque Nacional.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437406","NL-L2437406",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437408","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG; Pereira E","1963","11","13","Brazil",NA,NA,"Est Parana, Mun Mal. Candido Rondon, Porto Mendes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437408 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437408","NL-L2437408",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437410","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1962","01","09","Brazil",NA,NA,"Santa Catarina, Lebon Regis.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437410","NL-L2437410",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"57","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437411","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1963","12","28","Brazil",NA,NA,"Santa Catarina, Catanduvas, Joaçaba.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437411 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437411","NL-L2437411",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"58","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437412","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1963","12","30","Brazil",NA,NA,"Santa Catarina, Chapecó.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437412 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437412","NL-L2437412",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437413","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1962","12","19","Brazil",NA,NA,"Santa Catarina, Marombas de Sul, Campos Novos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437413","NL-L2437413",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"60","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437415","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1962","12","20","Brazil",NA,NA,"Santa Catarina, Campos Novos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437415","NL-L2437415",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"61","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437416","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1962","12","23","Brazil",NA,NA,"Santa Catarina, Passo de Scorro, Lajes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437416","NL-L2437416",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437418","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1963","04","11","Brazil",NA,NA,"Santa Catarina, Campos Novos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437418","NL-L2437418",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437455","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1962","12","19","Brazil",NA,NA,"Santa Catarina, Marombas de Sul, Campos Novos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437455","NL-L2437455",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437456","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1967","11","08","Brazil",NA,NA,"S. João do Triunfo - Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437456 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437456","NL-L2437456",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437457","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG; Haas H","1967","01","20","Brazil",NA,NA,"Estr. p/Pto. Camargo (Mun. Icaraima) Pr.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437457","NL-L2437457",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437458","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1964","04","17","Brazil",NA,NA,"Est Parana, Mun Fóz do0 Iguaçu, Parwue Nacional.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437458","NL-L2437458",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437459","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1964","02","10","Brazil",NA,NA,"Est Parana, Mun. Quatro Barras, Rod. BR-2, rio Capivary.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437459","NL-L2437459",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437460","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1964","02","10","Brazil",NA,NA,"Est Parana, Mun. Quatro Barras, Rod. BR-2, rio Capivary.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437460 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437460","NL-L2437460",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437461","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1968","01","08","Brazil",NA,NA,"Santa Catarina, Rio dos Bugres, Caçader.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437461","NL-L2437461",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437462","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Klein RM; Schnorrenberger J","1957","02","24","Brazil",NA,NA,"Santa Catarina, Mun. Itapiranga: Forest 9 km west of Popi, on the road to Sant António.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437462 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437462","NL-L2437462",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437463","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1949","01","23","Brazil",NA,NA,"Est Parana, Mun S. Jose des Pinhaes, Quatro Pinheiros.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437463 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437463","NL-L2437463",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437464","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hassler E","1913","02","01","Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437464 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437464","NL-L2437464",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437465","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Fiebrig K","1909","01","01","Paraguay",NA,NA,"in regione fluminis Alto Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437465 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437465","NL-L2437465",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437466","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Fiebrig K","1902","11","01","Paraguay",NA,NA,"Cordillera de Altos.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437466 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437466","NL-L2437466",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437467","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Klein RM; Schnorrenberger J","1957","02","24","Brazil",NA,NA,"Santa Catarina, Mun. Itapiranga: Forest 9 km west of Popi, on the road to Sant António.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437467 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437467","NL-L2437467",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437468","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Reitz R","1956","12","17","Brazil",NA,NA,"Santa Catarina, Mun. Canoinhas: pinheiral west of Canoinhas on the road to Porto União.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437468 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437468","NL-L2437468",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:50:41-03","NBC","NL-BOTANY","L.2437469","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Reitz R","1956","12","25","Brazil",NA,NA,"Santa Catarina, Mun. Xanxerê Pinheiral and ruderal 17 km north of Abelardo Luz.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437469","NL-L2437469",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437470","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Reitz R","1957","01","15","Brazil",NA,NA,"Santa Catarina, Mun. Lajes: pinheiral, 14 km east of Lajes on the road to Painel.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437470","NL-L2437470",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437471","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB","1957","03","12","Brazil",NA,NA,"Paraná: Pinheiral, river bluff, west of Rio Negrio.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437471","NL-L2437471",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437472","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Reitz R","1957","02","19","Brazil",NA,NA,"Santa Catarina,Mun Xancerê: Pinheiral, 3-4 km south of Abelardo Luz.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437472","NL-L2437472",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437473","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1974","01","25","Brazil",NA,NA,"Bocaina (mun. Bocaiuva do Sul) Paraná.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437473","NL-L2437473",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437474","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Pedersen TM","1965","12","10","Paraguay",NA,NA,"Villa Elisa, Dep. Dentral.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437474 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437474","NL-L2437474",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437475","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Reitz R; Klein RM","1968","01","08","Brazil",NA,NA,"Santa Catarina, Rio dos Bugres, Caçader.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437475 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437475","NL-L2437475",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437476","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Hatschbach GG","1963","02","19","Brazil",NA,NA,"Est Parana, Mun Fóz do Iquaçu, Parque Nacional.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437476 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437476","NL-L2437476",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437477","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Klein RM","1965","01","23","Brazil",NA,NA,"Paraná, Mun. Rio Negro: Forest, steep slope of rio Passa Três, convento.","-49.833333","-26.083333","-49.833333","-26.083333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437477 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437477","NL-L2437477",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437478","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Klein RM","1964","12","18","Brazil",NA,NA,"Santa Catarina, Mun. Itapiranga: Forest by Rio Peperi-guaçu, Linha Coqueiro.","-53.783333","-27.116667","-53.783333","-27.116667","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437478 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437478","NL-L2437478",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437479","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Klein RM","1964","11","12","Brazil",NA,NA,"Santa Catarina, Mun. Itapirango: Forest, Conceição.","-53.783333","-27.083333","-53.783333","-27.083333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437479 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437479","NL-L2437479",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"88","2020-02-08 09:50:42-03","NBC","NL-BOTANY","L.2437480","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Smith LB; Klein RM","1964","12","15","Brazil",NA,NA,"Santa Catarina, Mun. Catanduvas: Forest, Vargem Bonita, 39 km west of Joaçaba.","-51.75","-27.033333","-51.75","-27.033333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2437480 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2437480","NL-L2437480",NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"89","2020-02-08 09:50:42-03","NBC","NL-BOTANY","U 0276779","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"sawmill N of Rio Chopim, ca. 20 km N of Clevelândia",NA,NA,NA,NA,"Araucaria forest near campo<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276779 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276779",NA,NA,NA,NA,NA,"Malpighiales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw12985",NA,NA,NA
