"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1777","2019-11-13 11:31:31-03","USP","SPF","38662","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Stannard, BL",NA,NA,NA,"Harley, RM","1977","02","17","Brasil","Bahia","Mucugê",NA,"-41.4","-13.016667","-41.4","-13.016667",NA,"SPF00038662",NA,"18795","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","2019-11-13 11:31:31-03","USP","SPF","38663","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Ferrucci, MS","2002",NA,NA,"Harley, RM","1977","02","17","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.55","-41.95","-13.55",NA,"SPF00038663",NA,"19534","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","2019-11-13 11:31:31-03","USP","SPF","38676","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Stannard, BL",NA,NA,NA,"Harley, RM","1974","01","21","Brasil","Bahia","Rio de Contas",NA,"-41.833333","-13.583333","-41.833333","-13.583333",NA,"SPF00038676",NA,"15358","980","980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","2019-11-13 11:31:31-03","USP","SPF","43201","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Ferrucci, MS","1989",NA,NA,"Harley, RM","1980","06","01","Brasil","Bahia","Morro do Chapéu",NA,"-41.116667","-11.566667","-41.116667","-11.566667",NA,"SPF00043201",NA,"22919","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","2019-11-13 11:31:31-03","USP","SPF","61363","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Honda, S",NA,NA,NA,"Honda, S","1986","10","21","Brasil","São Paulo",NA,"Parque Raposo Tavares.",NA,NA,NA,NA,NA,"SPF00061363",NA,"816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","2019-11-13 11:31:31-03","USP","SPF","77193","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Ferrucci, MS","1993",NA,NA,"Arbo, MM","1992","11","28","Brasil","Bahia","Morro do Chapéu",NA,"-41.266667","-11.633333","-41.266667","-11.633333",NA,"SPF00077193",NA,"5368","1030","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","2019-11-13 11:31:31-03","USP","SPF","89162","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Pirani, JR","1994",NA,NA,"Stannard, BL","1992","03","20","Brasil","Bahia","Piatã",NA,"-41.783333","-13.15","-41.783333","-13.15",NA,"SPF00089162",NA,"H52725","1200","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","2019-11-13 11:31:31-03","USP","SPF","90478","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Ferrucci, MS","1996",NA,NA,"Hind, DJN","1991","12","23","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","-41.883333","-13.283333",NA,"SPF00090478",NA,"H50284","1400","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","2019-11-13 11:31:31-03","USP","SPF","152850","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa angustifolia","(L.f.) Benth.","Sherff, EE",NA,NA,NA,"Riedel, L","1892","07","11","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00152850",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA,NA,NA,NA,NA
"1786","2019-11-13 11:31:31-03","USP","SPF","193847","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa viscosa","(L.) Jacq.","Solís-Neffa, VG",NA,NA,NA,"Solís-Neffa, VG","2007","11","19","Uruguai","Maldonado","Piriápolis","Cerro San Antonio","-55.305833","-34.877778","-55.305833","-34.877778",NA,"SPF00193847",NA,"2162","124","124",NA,NA,NA,NA,NA,NA,NA,"viscosa",NA,NA,NA,NA,NA,NA
"1787","2019-11-13 11:31:31-03","USP","SPF","88284","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Pirani, JR","1996",NA,NA,"Ganev, W","1992","06","22","Brasil","Bahia","Abaíra","Catolés","-41.6636009216309","-13.2496995925903",NA,NA,NA,"SPF00088284",NA,"541","1300","1300","26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","2019-11-13 11:31:31-03","USP","SPF","17973","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Pirani, JR","1981","04",NA,"Furlan, A","1980","11","30","Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,"SPF00017973",NA,"CFCR314",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2019-11-13 11:31:31-03","USP","SPF","37223","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Pirani, JR",NA,NA,NA,"Harley, RM","1984","12","21","Brasil","Bahia","Piatã",NA,"-41.7728004455566","-13.1519002914429",NA,NA,NA,"SPF00037223",NA,"CFCR7423",NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790","2019-11-13 11:31:31-03","USP","SPF","60256","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Ferrucci, MS","1989",NA,NA,"Harley, RM","1987","02","21","Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"SPF00060256",NA,"24587","1400","1400","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791","2019-11-13 11:31:31-03","USP","SPF","18585","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Pirani, JR","1981",NA,NA,"Furlan, A","1981","07","22","Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"SPF00018585",NA,"CFCR1713",NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792","2019-11-13 11:31:31-03","USP","SPF","150634","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Somner, GV","2000","04","12","Krieger, L","1981","05","01","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,"SPF00150634",NA,"s.n.",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793","2019-11-13 11:31:31-03","USP","SPF","19471","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Hatschbach, G","1981",NA,NA,"Hatschbach, G","1980","09","02","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"SPF00019471",NA,"43179",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794","2019-11-13 11:31:31-03","USP","SPF","200589","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Farney, C","2007","05","29","Farney, C","2007","05","29","Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,"SPF00200589",NA,"4673",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795","2019-11-13 11:31:31-03","USP","SPF","151934","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Fiaschi, P","2002","03",NA,"Fiaschi, P","2002","03","25","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano","-42.0080986022949","-21.9552993774414",NA,NA,NA,"SPF00151934",NA,"1031",NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796","2019-11-13 11:31:31-03","USP","SPF","152851","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Smith, SF","1988","11",NA,"Wasum, R","1988","10","01","Brasil","Rio Grande do Sul","Caçapava do Sul",NA,"-53.4914016723633","-30.5121994018555",NA,NA,NA,"SPF00152851",NA,"s.n.",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797","2019-11-13 11:31:31-03","USP","SPF","152852","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Smith, SF","1989",NA,NA,"Wasum, R","1989","10","06","Brasil","Rio Grande do Sul","Taquara",NA,"-50.7806015014648","-29.6506004333496",NA,NA,NA,"SPF00152852",NA,"s.n.",NA,NA,"22252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798","2019-11-13 11:31:31-03","USP","SPF","137998","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Stehmann, JR","1999","07",NA,"Stehmann, JR","1999","07","22","Brasil","Santa Catarina","Bombinhas",NA,"-48.5169982910156","-27.1380004882812",NA,NA,NA,"SPF00137998",NA,"2552",NA,NA,"11943","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799","2019-11-13 11:31:31-03","USP","SPF","128827","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Giulietti, AM",NA,NA,NA,"Giulietti, AM","1994","08","16","Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,"SPF00128827",NA,"1189",NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800","2019-11-13 11:31:31-03","USP","SPF","11648","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Hoehne, W",NA,NA,NA,"Hoehne, W","1946","10","11","Brasil","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,NA,"SPF00011648",NA,"s.n.",NA,NA,"9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801","2019-11-13 11:31:31-03","USP","SPF","17610","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Handro, O","1975","09","24","Cruz, A","1975","08","20","Brasil","São Paulo","Cotia",NA,"-46.9099998474121","-23.6000003814697",NA,NA,NA,"SPF00017610",NA,"s.n.",NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802","2019-11-13 11:31:31-03","USP","SPF","103287","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Pirani, JR",NA,NA,NA,"Pirani, JR","1995","07","18","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,"SPF00103287",NA,"3603","1000","1000","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803","2019-11-13 11:31:29-03","USP","SPF","101552","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Mello-Silva, R",NA,NA,NA,"Mello-Silva, R","1995","07","18","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,"SPF00101552",NA,"1057",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804","2019-11-13 11:31:31-03","USP","SPF","60965","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Souza, VC","1987","05",NA,"Garcia, RJF","1985","08","11","Brasil","São Paulo","Mairiporã",NA,"-46.5800018310547","-23.3099994659424",NA,NA,NA,"SPF00060965",NA,"s.n.",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805","2019-11-13 11:31:31-03","USP","SPF","61798","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Honda, S","1987","09",NA,"Pedraz, MO","1987","09","25","Brasil","São Paulo","São Paulo","parque Anhanguera.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF00061798",NA,"1000",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806","2019-11-13 11:31:31-03","USP","SPF","96536","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.","Pirani, JR","1995",NA,NA,"Torres, R","1994","04","26","Brasil","São Paulo","São Roque","Estação Experimental do IAC","-47.1300010681152","-23.5200004577637",NA,NA,NA,"SPF00096536",NA,"143",NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1807","2014-04-04 18:28:38-03","PNFM","IRAI","3279","S","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Dunaiski Jr, A.","2008","11",NA,"Dunaiski Jr, A.","2008","11","08","Brasil","Paraná","Pontal do Paraná","Balneário Guarapari","-48.457889","-25.668278","-48.457889","-25.668278","Arbusto, 1 m. Restinga","IRAI00003279",NA,"3629","10","10",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"1808","2020-12-02 09:07:45-03","UNITINS","HUTO","5956","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","(L.) Jacq.",NA,NA,NA,NA,"Cruz, J.","1988","09","18","Brasil","Paraná","Paranaguá","Ilha do Mel: encantados","-48.5092010498047","-25.5200004577637",NA,NA,"Arbusto com 1,30 m de altura. frutos imaturos verde-avermelhados. Frequente.","HUTO005956",NA,"147",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1809","2021-03-25 13:53:34-03","UNIVILLE","JOI","11222","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","A.O.S. Vieira","2007","04","07","C. Martins et al.","1993","11","26","Brasil",NA,"Brasil","Caminho para barcos.",NA,NA,NA,NA,"Frutos secos.; HABITO: arbustiva; TIPO VEGETACIONAL: Restinga","JOI011222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810","2021-03-25 13:53:34-03","UNIVILLE","JOI","15488","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Sobral","2010","01","25","A. Stival-Santos","2009","08","15","Brasil","Santa Catarina","Itapema","Praia Grossa.","-48.6","-27.09","48º36'0''W","27º5'24''S","; HABITAT: beira da estrada; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015488",NA,"814","56","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811","2021-03-25 13:53:34-03","UNIVILLE","JOI","14582","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M. Verdi","2009","11","05","Verdi, M.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","49º35'24''W","28º37'12''S","; HABITAT: entorno do fragmento; HABITO: arbustinho; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI014582",NA,"2997","479","479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812","2021-04-06 10:30:39-03","UNIVILLE","JOI","18700","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Padilha, P.","2018","10","18","Santos, R.","1998","09","02","Brasil","Santa Catarina","Içara","Coletada próximo ao esgoto (inter-praias).","-49.300556","-28.713889","49º18'2''W","28º42'50''S","Habitat: Terrestre Habito: Arbustivo","JOI018700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813","2021-03-25 13:53:34-03","UNIVILLE","JOI","11342","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","E. Valduga","1905","07","03","E. Valduga","2010","11","06","Brasil","Rio Grande do Sul","Mostardas",NA,"-50.9211006164551","-31.1068992614746",NA,NA,"; HABITAT: vegetação de restinga","JOI011342",NA,"42","10","10","86098","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1814","2021-03-25 13:53:34-03","UNIVILLE","JOI","1409","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Hering-Rinnert, C.","2002","12","20","Hering-Rinnert, C.",NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú",NA,"-48.6347007751465","-26.9906005859375",NA,NA,NA,"JOI001409",NA,"860",NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1815","2021-03-25 13:53:34-03","UNIVILLE","JOI","213","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Hering-Rinnert, C.",NA,NA,NA,"Hering-Rinnert, C.","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,"JOI000213",NA,"519",NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1816","2021-03-25 13:53:34-03","UNIVILLE","JOI","244","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Hering-Rinnert, C.","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,"JOI000244",NA,"520",NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1817","2021-03-25 13:53:34-03","UNIVILLE","JOI","2226","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","Alexandre Uhlmann","2005","08","12","Maurício Pozzobon",NA,NA,NA,"Brasil","Santa Catarina","Indaial","PCH.","-49.2317008972168","-26.8978004455566",NA,NA,NA,"JOI002226",NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818","2021-03-25 13:53:34-03","UNIVILLE","JOI","12922","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","JCM",NA,NA,NA,"Melo-Júnior, J.C.F.","2011","11","09","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí.","-48.6380996704102","-26.2432994842529",NA,NA,"Ramo estéril. DP.PA. RAA/F; HABITAT: ambiente pós dunas; HABITO: arbusto lenhoso; TIPO VEGETACIONAL: Restinga","JOI012922",NA,"1054",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819","2019-10-07 09:37:10-03","UEFS","HUEFS","32266","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M.S.Ferrucci","2010","11",NA,"Furlan, A.","1980","11","30","Brasil","Bahia","Morro do Chapéu","Cacheira do Ferro Doido.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"HUEFS0032266","HUEFS0032266","SPF17973",NA,NA,"98143","auto",NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1820","2019-10-07 09:37:10-03","UEFS","HUEFS","80799","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Ventura, D.","2003","05","25","Brasil","Ceará","Lagoinha","Paraipaba.",NA,NA,NA,NA,"Dunas.","HUEFS0080799","HUEFS0080799","32500",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1821","2019-10-07 09:37:10-03","UEFS","HUEFS","23967","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","E.Melo","2017","02",NA,"França, F.","1996","10","26","Brasil","Bahia","Itatim","Morro do Leão.","-39.683333","-12.716667","39W41'","12S43'",NA,"HUEFS0023967","HUEFS0023967","1948","340","340",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1822","2019-10-07 09:37:10-03","UEFS","HUEFS","110311","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.Perdiz","2009","03",NA,"Gonçalves, J.M.","2006","04","28","Brasil","Bahia","Morro do Chapéu","Parque Morro do Chapéu. Estrada para Barracão.","-41.206389","-11.423889","41W12'23''","11S25'26''",NA,"HUEFS0110311","HUEFS0110311","14","1113","1113",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1823","2019-10-07 09:37:10-03","UEFS","HUEFS","11350","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M.S.Ferrucci",NA,NA,NA,"Ganev, W.","1992","08","18","Brasil","Bahia","Piatã","Abaixo da Serra do Rei.","-41.9","-13.3","41W54'","13S18'","Campo rupestre com solo cascalhado com rochas.","HUEFS0011350","HUEFS0011350","907","1600","1600",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1824","2019-10-07 09:37:10-03","UEFS","HUEFS","134004","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","E.P.Queiroz","2007","04",NA,"Queiroz, E.P.","2007","03","24","Brasil","Rio Grande do Norte","Extremoz","Praia de Pitangui.","-35.231111","-5.592778","35W13'52''","5S35'34''","Restinga.","HUEFS0134004","HUEFS0134004","2052",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1825","2019-10-07 09:37:10-03","UEFS","HUEFS","102831","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","D.Cardoso","2007","06",NA,"Carvalho-Sobrinho, J.G.de","2005","10","29","Brasil","Bahia","Mucugê","Estrada para Guiné.","-41.528611","-12.885","41W31'43''","12S53'6''","Cerrado.","HUEFS0102831","HUEFS0102831","668","1071","1071",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1826","2019-10-07 09:37:10-03","UEFS","HUEFS","103435","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.",NA,NA,NA,NA,"Melo, E.","2005","10","01","Brasil","Bahia","Morro do Chapéu",NA,"-41.103611","-11.579444","41W6'13''","11S34'46''","Savana Arborizada.","HUEFS0103435","HUEFS0103435","4079",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1827","2019-10-07 09:37:10-03","UEFS","HUEFS","105332","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.Perdiz & M.S.Ferrucci","2010","11",NA,"Conceição, A.A.","2006","01","19","Brasil","Bahia","Piatã","Morro Três Morros.","-41.891389","-13.048333","41W53'29''","13S2'54''","Campo rupestre subindo no morro.","HUEFS0105332","HUEFS0105332","1637","1600","1600",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1828","2019-10-07 09:37:10-03","UEFS","HUEFS","106194","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","R.M.Harley","2006","08",NA,"Souza, E.B.","2006","02","17","Brasil","Bahia","Campo Formoso","Brejo do Tamanduá. Serra do Areião.","-40.260833","-10.432222","40W15'39''","10S25'56''","Vegetação de cerrado, antropizada, sobre relevo fortemente ondulado. Solo de textura areno-argilosa.","HUEFS0106194","HUEFS0106194","1479","808","808",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1829","2019-10-07 09:37:10-03","UEFS","HUEFS","107958","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","D.Cardoso","2006","05",NA,"Santos, V.J.","2006","04","14","Brasil","Bahia","Campo Formoso","Serra dos morgados.","-40.265833","-10.242778","40W15'57''","10S14'34''","Vegetação de transição cerrado e caatinga-arbustiva-herbácea, solo argiloso-laranja.","HUEFS0107958","HUEFS0107958","542","819","819",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1830","2019-10-07 09:37:10-03","UEFS","HUEFS","109304","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M.S.Ferrucci","2008","02",NA,"Moraes, A.O.","2006","04","29","Brasil","Bahia","Morro do Chapéu","Parque Morro do Chapéu.","-41.281944","-11.466667","41W16'55''","11S28'0''","Contato caatinga-cerrado.","HUEFS0109304","HUEFS0109304","181","1073","1073",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
"1831","2019-10-07 09:37:10-03","UEFS","HUEFS","10984","PreservedSpecimen","Plantae","Sapindaceae","Dodonaea","viscosa","Dodonaea viscosa","Jacq.","M.S.Ferrucci","1997","01",NA,"Ganev, W.","1992","06","22","Brasil","Bahia","Marliéria",NA,NA,NA,NA,NA,NA,"HUEFS0010984","HUEFS0010984","541","1300","1300",NA,NA,NA,NA,NA,"Angiospermae","Sapindales",NA,"Rosanae",NA,NA,NA,NA,NA
