"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem","sex"
"441","2020-06-15 15:30:44-03","UNESP-RC","HRCB","14841","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.gracilis","Mimosa gracilis var.gracilis","Benth","Jordão, L.B.S.","Barbosa",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Uberlândia","Reserva Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-06-15 15:30:44-03","UNESP-RC","HRCB","12349","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.invisiformis","Mimosa gracilis var.invisiformis","Barneby","Jordão, L.B.S.","Arbo",NA,NA,NA,NA,NA,"Brasil","Goiás","Colinas","Arrededores de Colinas, sobre el camino a Cavalcante",NA,NA,NA,NA,NA,NA,"600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-07-15 14:43:34-03","UNESP-RC","HRCB","23016","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","gracilis","var. brevissima","Mimosa gracilis var. brevissima","Barneby ",NA,"Kirkbride, J. H. Jr.",NA,NA,NA,NA,NA,"Brasil","Distrito Federal",NA,"Fazenda Água Limpa, campo experimental da Universidade de Brasília","-47.933333","-15.983333",NA,NA,NA,NA,NA,NA,"Parátipo",NA,NA,NA,NA,"47°56'W","15°59'S",NA,NA,NA,NA,NA,NA,NA
"444","2019-05-09 11:05:26-03","UFLA","ESAL","28563","S","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Domingos, DQ","Domingos, DQ; Furtado, CC","1048","2008","03","30",NA,"Brasil","Minas Gerais","Lavras","Parque Quedas do Rio Bonito, Transição de cerrado e campo rupestre.","-44.987778","-21.334444",NA,"Arbusto 60cm, estames rosa.; Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.987778","-21.334444",NA,NA,NA,NA,NA,NA,NA
"445","2017-11-24 14:10:54-02","UFLA","ESAL","18454","S","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","V.F.Dutra","Frank M. Oliveira","323",NA,NA,NA,NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359",NA,"rastejante; ; lilás;; cerrado",NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2017-11-24 14:10:54-02","UFLA","ESAL","18455","S","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","V.F.Dutra","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"erva; 0,80 m; ;; cerrado",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2017-11-24 14:10:54-02","UFLA","ESAL","18457","S","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","V.F.Dutra","Frank M. Oliveira","286",NA,NA,NA,NA,"Brasil","Minas Gerais","Divinópolis",NA,"-44.8838996887207","-20.1389007568359",NA,"erva; ; lilás;; cerrado",NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2017-11-24 14:10:54-02","UFLA","ESAL","18456","S","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","V.F.Dutra","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"erva; 0,80 m; ;; cerrado",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2021-02-04 10:28:41-03","UFRPE","HST","19167","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","M.Simon","L.P. de Queiroz; J.A.Costa, M.N.Stapf & E.B.Souza","10436","2005","04","18",NA,"Brasil","Mato Grosso","General Carneiro","BR-070 Km 101, entre General Craneiro e Colônia Mururê","-52.9525","-15.563611",NA,"Subarbusto decumbente a ca. 50 cm alt., apolante; folíolos papiráceos; flores com corola creme e filetes rosa-choque; frutos imaturos verdes. DNA.","HST019167",NA,"548","548",NA,NA,NA,"2006","03","52W57'9''","15S33'49''",NA,NA,NA,NA,NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","3024095","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","E. Pereira","9081","1964","3","21","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de Janeiro-Brasil",NA,NA,NA,NA,"US01921824","US01921824_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"451","2020-09-12 05:00:02-03","US","US","3024093","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","H. S. Irwin, S. F. Fonseca, R. Souza, R. Reis dos Santos & J. Ramos","26412","1970","2","20","South America - Neotropics","Brazil","Distrito Federal",NA,"Cerrado ca. 10km S. of Planaltina, DF-13.",NA,NA,NA,NA,"US01921800","US01921800_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"452","2020-09-12 05:00:02-03","US","US","2955292","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.",NA,"17678","1979","12","20","South America - Neotropics","Brazil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,"US01922830","US01922830_01",NA,NA,NA,"83221","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"453","2020-09-12 05:00:02-03","US","US","3087821","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby",NA,"G. Hatschbach","22938","1969","11","19","South America","Brazil","Paraná",NA,"Rod. do Cafe, Rio Capivari Grande (mun. Tibagi)",NA,NA,NA,NA,"US02206102","US02206102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"454","2020-09-12 05:00:02-03","US","US","1483861","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","leiocarpa","Mimosa gracilis leiocarpa","(Burkart) Barneby",NA,"P. Jörgensen & E. Hassler","3626","1929","2","11","South America","Paraguay",NA,NA,"In the camp [illegible text]",NA,NA,NA,NA,"US02206099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"455","2020-09-12 05:00:02-03","US","US","3255282","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25018","1970","1","21","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Contraforte Central. Stony pastured campo on gentle slopes, ca. 25 km N.E. of Catalao",NA,NA,NA,NA,"US02206134","US02206134_01","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"456","2020-09-12 05:00:02-03","US","US","3253085","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"W. R. Anderson, G. Hatschbach, Berneby, R. C. & B. Gates","11483","1975","2","20","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros, 15-40 km W and N of Alto Paraiso.",NA,NA,NA,NA,"US02206103","US02206103_01","1250","1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"457","2020-09-12 05:00:02-03","US","US","3255273","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","7869","1973","3","24","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra Geral do Parana. 4 km by road of Sao Joao da Alanca",NA,NA,NA,NA,"US02206122","US02206122_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"458","2020-09-12 05:00:02-03","US","US","3095177","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","12359","1966","2","8","South America - Neotropics","Brazil","Goiás",NA,"Camp, Chapada dos Veadeiros, ca. 15 km W of Veadeiros.",NA,NA,NA,NA,"US00008062","US00008062_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"459","2020-09-12 05:00:02-03","US","US","3019875","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12883","1966","2","15","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Chapada dos Veadeiros. Burned-over campo, ca. 7 km. W. of Veadeiros",NA,NA,NA,NA,"US02206109","US02206109_01","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"460","2020-09-12 05:00:02-03","US","US","3097843","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis",NA,"Barneby, R.","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","25599","1970","1","29","South America - Neotropics","Brazil","Minas Gerais",NA,"Estado de Minas Gerai, Morro das Pedras, ca. 37 km N.E. of Patrocinio",NA,NA,NA,NA,"US01921781","US01921781_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"461","2020-09-12 05:00:02-03","US","US","3024094","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19417","1968","2","1","South America - Neotropics","Brazil","Distrito Federal",NA,"Chapada da Contagen, ca. 25km N.E. of Brasilia. Cerrado slopes",NA,NA,NA,NA,"US01921802","US01921802_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"462","2020-09-12 05:00:02-03","US","US","3255283","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"G. Hatschbach & Z. Ahumada","31492","1973","2","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Sete Lagoas",NA,NA,NA,NA,"US02206126","US02206126_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"463","2020-09-12 05:00:02-03","US","US","3032327","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25162","1970","1","22","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Contaforte Central. Cerrado and gallery margim, ca. 22 km N.E. of Catalao",NA,NA,NA,NA,"US02206118","US02206118_01","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"464","2020-09-12 05:00:02-03","US","US","3019889","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","H. S. Irwin, R. Souza & R. Reis dos Santos","11577","1966","1","11","South America - Neotropics","Brazil","Distrito Federal",NA,"Corrego Covancas, near Shapada da Contagem, ca. 22 km. N.E. of Brasilia, D.F.",NA,NA,NA,NA,"US01921801","US01921801_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"465","2020-09-12 05:00:02-03","US","US","3024096","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","13872","1966","3","11","South America - Neotropics","Brazil","Distrito Federal",NA,"W margin of Lagoa Paranoa, Brasilia.",NA,NA,NA,NA,"US00170486","US00170486_01","975","975","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"466","2020-09-12 05:00:02-03","US","US","3095162","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","24326","1969","3","14","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Chapada dos Veadeiros. ca. 35 km north of Veadeiros",NA,NA,NA,NA,"US02206106","US02206106_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"467","2020-09-12 05:00:02-03","US","US","3026232","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","longipes","Mimosa gracilis longipes","Barneby",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10366","1965","11","17","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra do Rio Preto. Rocky campo, ca. 10 km E. of Cabeceiras",NA,NA,NA,NA,"US02206095","US02206095_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"468","2020-09-12 05:00:02-03","US","US","3024081","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","H. S. Irwin, R. Souza & R. Reis dos Santos","11133","1965","12","9","South America - Neotropics","Brazil","Distrito Federal",NA,"Cerrado, immediately E. of Lagao Parnoa, D.F.",NA,NA,NA,NA,"US01921807","US01921807_01","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"469","2020-09-12 05:00:02-03","US","US","2196625","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis","Benth.","Barneby, R. C.","Herbario A. Macedo","1572","1949","1","31","South America - Neotropics","Brazil","Minas Gerais",NA,"Stuintaba (?)",NA,NA,NA,NA,"US01921783","US01921783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"470","2020-09-12 05:00:02-03","US","US","3019873","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, W. Anderson, M. Stieber & E. Lee","34018","1972","1","14","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra dos Pireneus. Rocky slopes among sandstone boulders, Serra dos Pirineus, ca. 20 km E, of Pirinopolis",NA,NA,NA,NA,"US02206128","US02206128_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"471","2020-09-12 05:00:02-03","US","US","3024083","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","H. S. Irwin, S. F. Fonseca, R. Souza, R. Reis dos Santos & J. Ramos","26620","1970","2","25","South America - Neotropics","Brazil","Distrito Federal",NA,"Campo and cerrado, ca. 15km E. of Lago Paranoa, DF-6",NA,NA,NA,NA,"US01921806","US01921806_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"472","2020-09-12 05:00:02-03","US","US","2970394","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima",NA,"Jordao, Lucas",NA,"18195","1981","1","25","South America - Neotropics","Brazil","Goiás",NA,"Luziania Go. (saida da cidade).",NA,NA,NA,NA,"US01921798","US01921798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"473","2020-09-12 05:00:02-03","US","US","3255272","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","26197","1970","2","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Cerrado, ca. 5km S. E. of Paracatu.",NA,NA,NA,NA,"US02206119","US02206119_01","675",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"474","2020-09-12 05:00:02-03","US","US","3026208","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","longipes","Mimosa gracilis longipes","Barneby",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. F. Ramos","26119","1970","2","5","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra da Anta, , ca. 5 km N of Paracatu.",NA,NA,NA,NA,"US00170485","US00170485_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"475","2020-09-12 05:00:02-03","US","US","3026222","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","longipes","Mimosa gracilis longipes","Barneby",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10327","1965","11","16","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra do Rio Preto. gallery forest, ca. 10km. E. of Cabeceiras",NA,NA,NA,NA,"US02206096","US02206096_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"476","2020-09-12 05:00:02-03","US","US","3095161","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","7710","1973","3","22","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra Geral do Parana. 3km NE of Sao Joa da Alianca",NA,NA,NA,NA,"US02206124","US02206124_01","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"477","2020-09-12 05:00:02-03","US","US","3253082","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby",NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22961","1969","2","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaco. Chapada with cerrado, ca. 30km N.E. of Francisco Sa, road to Salinas",NA,NA,NA,NA,"US02206091","US02206091_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"478","2020-09-12 05:00:02-03","US","US","3097845","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima",NA,"Jordao, Lucas","H. S. Irwin, R. Souza & R. Reis dos Santos","11040","1965","12","4","South America - Neotropics","Brazil","Goiás",NA,"Campo and cerrado, near Rio Descoberto, on the Goiás-D.F. boundary between Anapolis and Brasilia",NA,NA,NA,NA,"US01921804","US01921804_01","1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"479","2020-09-12 05:00:02-03","US","US","3095159","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","32862","1971","3","21","South America - Neotropics","Brazil","Goiás",NA,"Planaltos do Brasil. Ca. 18km N. of Alto Paraiso",NA,NA,NA,NA,"US02206105","US02206105_01","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"480","2020-09-12 05:00:02-03","US","US","3097404","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"G. Hatschbach & F. J. Zelma","49164","1985","3","17","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Bela Vista, 10-15 km O.",NA,NA,NA,NA,"US02206121","US02206121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"481","2020-09-12 05:00:02-03","US","US","3253080","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby",NA,"H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27233","1970","3","9","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serro do Cabral. Steep campo and cerrado slopes, upper slopes, ca. 3km W. of Cantoni",NA,NA,NA,NA,"US02206093","US02206093_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"482","2020-09-12 05:00:02-03","US","US","3097846","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis",NA,"Barneby, R.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12865","1966","2","15","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros, outcrops and sandy campo, ca.10 km. W. of Veadeiros, Goias","-47","-14",NA,NA,"US01921785","US01921785_01","1000",NA,NA,NA,NA,NA,NA,"47W","14S",NA,"Dicotyledonae",NA,NA,"1",NA,NA
"483","2020-09-12 05:00:02-03","US","US","3095181","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","33129","1971","3","24","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Chapada dos Veadeiros. ca. 40km N, of Alto Paraiso",NA,NA,NA,NA,"US02206108","US02206108_01","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"484","2020-09-12 05:00:02-03","US","US","3032338","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","18506","1968","1","13","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Serra dos Pirineus. 25 km N, of Corumba de Goias on road to Niquelandia, Goias, in valley of Rio Corumba",NA,NA,NA,NA,"US02206113","US02206113_01","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"485","2020-09-12 05:00:02-03","US","US","2970392","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. E. Heringer Salles & F. Chagas e Silva","1048","1979","3","7","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01922829","US01922829_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"486","2020-09-12 05:00:02-03","US","US","3255269","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby",NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","6590","1973","3","7","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Chapada dos Veadeiros. Ca. 3 km E of Alto Paraiso on road to Nova Roma",NA,NA,NA,NA,"US02206123","US02206123_01","1350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"487","2020-09-12 05:00:02-03","US","US","2975910","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","Taxonomy Class of the Universidade de Brasilia","364","1977","2",NA,"South America - Neotropics","Brazil","Distrito Federal",NA,"Campus of the University of Brasilia.",NA,NA,NA,NA,"US01922835","US01922835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"488","2020-09-12 05:00:02-03","US","US","3032677","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","H. S. Irwin, R. Souza & R. Reis dos Santos","8773","1965","9","29","South America - Neotropics","Brazil","Distrito Federal",NA,"Universidade de Brasilia, roadside in campo.",NA,NA,NA,NA,"US01921803","US01921803_01","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"489","2020-09-12 05:00:02-03","US","US","3032695","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","8456","1965","9","18","South America - Neotropics","Brazil","Distrito Federal",NA,"Planalto do Brasil. Universidade de Brasilia, roadside of cerrado",NA,NA,NA,NA,"US02206136","US02206136_01","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"490","2020-09-12 05:00:02-03","US","US","2860528","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby","Barneby, R.","U. Taxonomy class","562","1977","11","16","South America - Neotropics","Brazil","Distrito Federal",NA,"South side of campus of Universidade de Brasilia.",NA,NA,NA,NA,"US01922836","US01922836_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
