"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"138","2020-12-11 11:45:37-03","UFMG","BHCB","128991","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Ramalho, AJ; Sanches, EGF; Baptista, FL; Batista, JAN","56","Southern America","Brasil",NA,NA,"Campo úmido","BHCB037795","2009","01","19","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Moeda","Serra da Moeda","-43.970556","-20.295944",NA,"1332","1332","2013",NA,NA,NA,"06",NA,"-43.970556","-20.295944","25",NA,NA,NA
"139","2020-12-11 11:45:37-03","UFMG","BHCB","137693","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mota, NFO; Giorni, VT; Versiani, CSV","1422","Southern America","Brasil",NA,NA,"Erva terrestre. Mácula dorsal das brácteas verde.; Afloramento quartizítico",NA,"2009","02",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","São Gonçalo do Rio Preto","Fazenda Raízes, Afloramento quartizítico de frente para a sede da fazenda. Próximo ao acero do PERP.","-43.383333","-18.083333",NA,"850","950","2009",NA,NA,NA,"02",NA,"-43.383333","-18.083333","24",NA,NA,NA
"140","2020-12-11 11:45:37-03","UFMG","BHCB","142098","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Oliveira, CT; Viana, PL","192","Southern America","Brasil",NA,NA,"forma touceiras.",NA,"2008","10","02","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Inficionado","-43.451389","-20.134722",NA,"2075","2075",NA,NA,NA,NA,NA,NA,"-43.451389","-20.134722",NA,NA,NA,NA
"141","2020-12-11 11:45:37-03","UFMG","BHCB","142319","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Oliveira, CT; Giacomin, LL; Viveros, RS","418","Southern America","Brasil",NA,NA,"erva de 60 cm, flores amarelas, crescendo em solo úmido e arenoso.",NA,"2009","04","25","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol","-43.448611","-20.111944",NA,"1918","1918",NA,NA,NA,NA,NA,NA,"-43.448611","-20.111944",NA,NA,NA,NA
"142","2020-12-11 11:45:37-03","UFMG","BHCB","142335","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Oliveira, CT; Giacomin, LL; Viveros, RS","434","Southern America","Brasil",NA,NA,"erva de 70 cm, flores amarelas, base das folhas violáceas.",NA,"2009","04","25","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol","-43.451667","-20.109444",NA,"1828","1828",NA,NA,NA,NA,NA,NA,"-43.451667","-20.109444",NA,NA,NA,NA
"143","2020-12-11 11:45:37-03","UFMG","BHCB","147829","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Giacomin, LL; Stehmann, JR; Bohs, LA; Agra, MF; Rodrigues, IMC","1140","Southern America","Brasil",NA,NA,"Flores amarelas; Às margens da trilha em afloramento rochoso","BHCB010192","2010","04","26","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Catas Altas","RPPN Santuário Caraça, Trilha de subida para a Capelinha","-43.47","-20.123611",NA,"1396","1396","2014",NA,NA,NA,"11",NA,"-43.47","-20.123611","25",NA,NA,NA
"144","2020-12-11 11:45:37-03","UFMG","BHCB","149234","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Carmo, FF","3217","Southern America","Brasil",NA,NA,"Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB035207","2008","05","26","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santa Bárbara","Serra de Gandarela/C2","-43.691278","-20.056667",NA,"1637","1637","2011",NA,NA,NA,"05",NA,"-43.691278","-20.056667","10",NA,NA,NA
"145","2020-12-11 11:45:37-03","UFMG","BHCB","149638","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mota, NFO; Freitas, GHS; Costa, LM","2192","Southern America","Brasil",NA,NA,"Erva terretsre, cespitosa. Espiga castanha com mácula verde na face dorsal das brácteas. Flores amarelas.",NA,"2011","04","07","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Morro do Pilar","PARNA Serra do Cipó - trilha do vale do córrego do, Campo limpo próximo ao Pico do Salitreiro.","-43.484722","-19.308333",NA,"1288","1288",NA,NA,NA,NA,NA,NA,"-43.484722","-19.308333",NA,NA,NA,NA
"146","2020-12-11 11:45:37-03","UFMG","BHCB","156899","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paula, LFA de; Augsten, M; Fernandes, AC","30","Southern America","Brasil",NA,NA,"Cespitosa. Flores amarelas. Folhas escabras. Erva com aproximadamente 60cm.; Campo rupestre","BHCB005095","2010","10","22","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Serro","Distrito de Milho Verde/ Lajeado","-43.482778","-18.475833",NA,NA,NA,"2013",NA,NA,NA,"06",NA,"-43.482778","-18.475833","25",NA,NA,NA
"147","2020-12-11 11:45:37-03","UFMG","BHCB","156904","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paula, LFA de; Augsten, M; Fernandes, AC","35","Southern America","Brasil",NA,NA,NA,"BHCB005906","2010","10","22","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Serro","Distrito de Milho Verde/ Lajeado","-43.482778","-18.475833",NA,NA,NA,"2012",NA,NA,NA,"04",NA,"-43.482778","-18.475833","23",NA,NA,NA
"148","2020-12-11 11:45:38-03","UFMG","BHCB","165947","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Souza, FS; Miranda, E; Tomich, S; Machado, TM","1967","Southern America","Brasil",NA,NA,"Flores Amarelas; Terrestre no campo pupestre ferruginoso aberto. Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","BHCB022255","2013","02","19","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Barão de Cocais","Morro do Baú","-43.579722","-20.023889",NA,"1286","1286","2014",NA,NA,NA,"11",NA,"-43.579722","-20.023889","25",NA,NA,NA
"149","2020-12-11 11:45:38-03","UFMG","BHCB","164337","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mansur, T; Paula, RL de; Vidal, CV","248","Southern America","Brasil",NA,NA,NA,"BHCB040785","2011","08","08","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santa Bárbara","Serra do Baú","-43.5925","-20.038333",NA,NA,NA,"2017",NA,NA,NA,"02",NA,"-43.5925","-20.038333","23",NA,NA,NA
"150","2020-12-11 11:45:38-03","UFMG","BHCB","166043","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Souza, E; Tomich, S; Machado, TM; Miranda, E","1869","Southern America","Brasil",NA,NA,"Flores amarelas; Terrestre em campo rupestre ferruginoso aberto, com e sem Vellozia","BHCB022257","2013","01","30","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Congonhas","Mina de Fábrica, Cava João Pereira","-43.893333","-20.446944",NA,NA,NA,"2014",NA,NA,NA,"11",NA,"-43.893333","-20.446944","25",NA,NA,NA
"151","2020-12-11 11:45:38-03","UFMG","BHCB","168092","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Miranda, E; Tomich, S; Machado, TM; Souza, FS","407","Southern America","Brasil",NA,NA,"Projeto Lacunas do Conhecimento.; Erva terrestre em Campo Rupestre Ferruginoso Arbustivo.","BHCB040788","2013","04","14","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","Mina de Conta História, Litotipo: Hematita compacta e friável.","-43.550556","-20.233056",NA,"1555","1555","2017",NA,NA,NA,"02",NA,"-43.550556","-20.233056","23",NA,NA,NA
"152","2020-12-11 11:45:38-03","UFMG","BHCB","168391","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Miranda, E; Tomich, S; Souza, FS; Machado, TM","644","Southern America","Brasil",NA,NA,"Herbácea, flor amarela; Campo rupestre ferruginoso arbustivo. Litotipo: Itabirito, filito e itabirito dolomítico","BHCB022252","2013","02","28","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Mariana","Mina Del Rey","-43.414444","-20.3525",NA,"853","853","2014",NA,NA,NA,"11",NA,"-43.414444","-20.3525","25",NA,NA,NA
"153","2020-12-11 11:45:38-03","UFMG","BHCB","165913","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Souza, FS; Tomich, S; Miranda, E; Machado, TM","1933","Southern America","Brasil",NA,NA,"Flores amarelas; Terrestre no campo rupestre ferruginoso aberto. Litotipo: Itabirito e itabirito dolomítico com lentes de dolomito","BHCB022254","2013","02","19","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Barão de Cocais","Morro do Baú","-43.579722","-20.023889",NA,"1286","1286","2014",NA,NA,NA,"11",NA,"-43.579722","-20.023889","25",NA,NA,NA
"154","2020-12-11 11:45:38-03","UFMG","BHCB","176850","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","132","Southern America","Brasil",NA,NA,"Erva; raque da inflorescência vermelha na base; brácteas castanhas com região mediana verde; flores amarelas.; Solo de canga encharcado.","BHCB040777","2015","04","27","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Mariana","Mina Fazendão","-43.436667","-20.153611",NA,"940","940",NA,NA,NA,NA,NA,NA,"-43.436667","-20.153611",NA,NA,NA,NA
"155","2020-12-11 11:45:38-03","UFMG","BHCB","177421","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2268","Southern America","Brasil",NA,NA,"Erva rupícola; brácteas castanhas; flores amarelas.; Campo Rupestre Quartzítico","BHCB040796","2015","04","30","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.436667","-20.153611",NA,NA,NA,NA
"156","2020-12-11 11:45:38-03","UFMG","BHCB","186831","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Rocha, MJR; Oliveira, CT","1347","Southern America","Brasil",NA,NA,"Campo rupestre","BHCB186831","2017","01","25","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Itambé do Mato Dentro",NA,"-43.269722","-19.427778",NA,NA,NA,"2017",NA,NA,NA,"02",NA,"-43.269722","-19.427778","14",NA,NA,NA
"157","2020-12-11 11:45:38-03","UFMG","BHCB","188608","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Pereira, AFS; Souza, JAM; Silva, E","95","Southern America","Brasil",NA,NA,"Erva, flores amarelas.; Campo Rupestre Ferruginoso, Canga Laterítica couraçada","BHCB188608","2017","03","23","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","Fazenda Córrego das Almas","-43.524167","-20.225556",NA,"1305","1305","2018",NA,NA,NA,"12",NA,"-43.524167","-20.225556",NA,NA,NA,NA
"158","2020-12-11 11:45:38-03","UFMG","BHCB","190825","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1721","Southern America","Brasil",NA,NA,"Erva, 0,45m. Flor amarela.; Campo Rupestre Quartzítico","BHCB190825","2018","03","07","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Itabirito","RPPN Cata Branca","-43.851389","-20.235833",NA,"1282","1282","2018",NA,NA,NA,"12",NA,"-43.851389","-20.235833",NA,NA,NA,NA
"159","2020-12-11 11:45:38-03","UFMG","BHCB","191533","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1685","Southern America","Brasil",NA,NA,"Erva, 0,30 m com flor. Flor amarela.; Campo Rupestre Quartzítico","BHCB191533","2018","02","27","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.474167","-20.427778",NA,"1718","1718","2018",NA,NA,NA,"08",NA,"-43.474167","-20.427778","10",NA,NA,NA
"160","2020-12-11 11:45:38-03","UFMG","BHCB","191538","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1701","Southern America","Brasil",NA,NA,"Erva, 0,30 m. Flor amarela.; Campo Rupestre Quartzítico","BHCB191538","2018","03","01","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.489722","-20.433611",NA,"1610","1610","2018",NA,NA,NA,"08",NA,"-43.489722","-20.433611","10",NA,NA,NA
"161","2020-12-11 11:45:38-03","UFMG","BHCB","191558","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paiva, JAM; Souza, JAM; Batista, LS","1768","Southern America","Brasil",NA,NA,"Erva, 0,20m. Flor amarela. Fruto marrom.; Campo Rupestre Quartzítico","BHCB191558","2018","05","16","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Mariana","Propriedade Horto Alegria","-43.433611","-20.145",NA,"920","920","2018",NA,NA,NA,"08",NA,"-43.433611","-20.145","10",NA,NA,NA
"162","2020-12-11 11:45:38-03","UFMG","BHCB","191569","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1784","Southern America","Brasil",NA,NA,"Erva, 0,60m. Flor amarela. Haste da inflorescência arroxeada.; Campo Rupestre Quartzítico","BHCB191569","2018","05","22","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Itabira","Parque Nacional da Serra do Cipó, Serra dos Alves","-43.475","-19.491667",NA,"1063","1063","2018",NA,NA,NA,"08",NA,"-43.475","-19.491667","10",NA,NA,NA
"163","2020-12-11 11:45:38-03","UFMG","BHCB","191619","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Souza, JAM; Correia, DR; Silva, SHA","209","Southern America","Brasil",NA,NA,"Erva, 0,10 m. Flor amarela. Brácteas marrons.; Campo Brejoso","BHCB191619","2018","01","16","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Barão de Cocais","RPPN Cambotas","-43.509722","-19.871667",NA,"1090","1090","2018",NA,NA,NA,"08",NA,"-43.509722","-19.871667","10",NA,NA,NA
"164","2020-12-11 11:45:38-03","UFMG","BHCB","194722","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Tameirão Neto, E; Viana, PL; Carvalho, WAC","5818","Southern America","Brasil",NA,NA,"Herbáceo; Campo Rupestre Quartzítico","BHCB194722","2012","07","04","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","RPPN Capanema","-43.585575","-20.213819",NA,"161","161",NA,NA,NA,NA,NA,NA,"-43.585575","-20.213819",NA,NA,NA,NA
"165","2020-12-11 11:45:38-03","UFMG","BHCB","2908","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Viana, T","s.n.","Southern America","Brasil",NA,NA,"paludoso;herbáceo;pétalas amarelas;",NA,"1980","04","03","Monocotyledon",NA,"Mart.",NA,"Minas Gerais",NA,"Caraça. Cascudo. Tubarões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:45:38-03","UFMG","BHCB","120911","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla glaucescens",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1342","Southern America","Brasil",NA,NA,"Erva terrestre no campo limpo. Flores amarelas; erva terrestre no campo limpo, flores amarelas","BHCB007954","2008","06","18","Monocotyledon",NA,"Malme",NA,"Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Caminho entre a vila de Macacos e o Campos São Domingos. Campos rupestres e Campos limpos","-43.784667","-17.959667",NA,"1220","1220",NA,"glaucescens",NA,NA,NA,NA,"-43.784667","-17.959667",NA,NA,NA,NA
"167","2020-12-11 11:45:37-03","UFMG","BHCB","161155","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Mota, AC; Arruda, AJ; Cruz, CKF","3","Southern America","Brasil",NA,NA,"Coletada na RPPN Capivari II. Solo com acúmulo de matéria orgânica, encharcado. Coletado no meio da trilha.",NA,"2011","09","09","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,"1419","1419","2011",NA,"13827","auto","10",NA,NA,NA,"05",NA,NA,NA
"168","2020-12-11 11:45:38-03","UFMG","BHCB","65665","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Barreto, HLM","4366","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:45:38-03","UFMG","BHCB","19492","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Sajo, MG","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1991","11","23","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:45:38-03","UFMG","BHCB","19416","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Sajo, MG; L.M.C.","s.n.","Southern America","Brasil",NA,NA,"Herbácea; Próximo ao córrego, solo úmido","BHCB049151","1991","11",NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:45:38-03","UFMG","BHCB","57392","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Stehmann, JR; Melo, LCN; Gonçalves, M; Oliveira, PG; Moura, MZD","2849","Southern America","Brasil",NA,NA,"Vegetação secundária na margem do rio. Herbáceo.Flores amarelas.",NA,"2001","02","12","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Diamantina","APA Pau-de-Fruta - COPASA","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:45:38-03","UFMG","BHCB","1885","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Schwacke, CAW","9074","Southern America","Brasil",NA,NA,NA,NA,"1904",NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Ouro Preto","Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:45:37-03","UFMG","BHCB","104158","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Vasconcelos, MF de; Matrangolo, CAR","s.n.","Southern America","Brasil",NA,NA,"Herbáceo, corola amarela.; Campo rupestre.","BHCB037792","2006","02","10","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Caeté","Serra da Piedade, Vertente Sul","-43.6697006225586","-19.8799991607666",NA,"1700","1700","2013",NA,"22051","auto","06",NA,NA,NA,"28",NA,NA,NA
"174","2020-12-11 11:45:38-03","UFMG","BHCB","41417","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:45:38-03","UFMG","BHCB","46415","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Silveira, FAF","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1999","11","20","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:45:38-03","UFMG","BHCB","52359","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Kawasaki, ML; et al.","137","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santa Bárbara","Serra do Caraça.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:45:38-03","UFMG","BHCB","19548","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Machado, SR; Sajo M. G.; Lovato, MV","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1992","02","25","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:45:37-03","UFMG","BHCB","116738","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Souza, VC de; Zappi, DC; Hind, DJN; Paula-Souza, J; Jennings, L; Romão, GO; Rando, JG; Ferrei","32554","Southern America","Brasil",NA,NA,"Arvoreta, h=3m, DAP=3,5cm. Frutos vermelhos.",NA,"2007","02","17","Monocotyledon",NA,"Mart.",NA,"Minas Gerais","Santana de Pirapama","Serra do Cipó.","-44.043098449707","-19.0060997009277",NA,NA,NA,NA,NA,"43251","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:45:38-03","UFMG","BHCB","120911","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla glaucescens",NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1342","Southern America","Brasil",NA,NA,"Erva terrestre no campo limpo. Flores amarelas; erva terrestre no campo limpo, flores amarelas","BHCB007954","2008","06","18","Monocotyledon",NA,"Malme",NA,"Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Caminho entre a vila de Macacos e o Campos São Domingos. Campos rupestres e Campos limpos","-43.784667","-17.959667",NA,"1220","1220",NA,"glaucescens",NA,NA,NA,NA,"-43.784667","-17.959667",NA,NA,NA,NA
"180","2021-02-11 17:22:10-03","UFPR","UPCB","11872","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Hatschbach, G.","28868",NA,"Brasil",NA,NA,"Flor amarela. Orla do brejo..",NA,"1972","01","18",NA,NA,"Mart.","Smith, L.B.","Minas Gerais","Jaboticatuba","Serra do Cipó, 40km ao Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:22:10-03","UFPR","UPCB","11873","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Hatschbach, G.","28744",NA,"Brasil",NA,NA,"Flor amarela. Brejo..",NA,"1972","01","17",NA,NA,"Mart.","Smith, L.B.","Minas Gerais","Jaboticatuba","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:22:10-03","UFPR","UPCB","11874","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Hatschbach, G.","28823",NA,"Brasil",NA,NA,"Flor amarela. Campo arenoso úmido..",NA,"1972","01","18",NA,NA,"Mart.","Smith, L.B.","Minas Gerais","Jaboticatuba","Serra do Cipó, 25km ao Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:22:10-03","UFPR","UPCB","12896","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Hatschbach, G.","47433",NA,"Brasil",NA,NA,"Flor amarela. Solo arenoso, cerrado, margem córrego..",NA,"1984","01","21",NA,NA,"Mart.","Kral, R.","Bahia","Rio de Contas","10km N","-41.8114013671875","-13.5789003372192",NA,NA,NA,"1984",NA,"49773","auto","01",NA,NA,NA,"01",NA,NA,NA
"184","2009-05-05 09:03:00-03","MO","MOBOT","100184928","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Maria L. Kawasaki|Renato de Mello-Silva|Alessandro Rapini","Kawasaki 997","South America","Brazil",NA,NA,NA,NA,"1997","5","26",NA,NA,"Mart.","R.C. Forzza","Minas Gerais",NA,"Santa Bárbara. Serra do Caraça. Trilha do Pico do Inficionado, no campo rupestre.","-43.4513889","-20.1347222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"185","2017-11-14 11:31:00-02","MO","MOBOT","101010013","PreservedSpecimen","Plantae","Xyridaceae","Xyris","trachyphylla","Xyris trachyphylla",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29207","South America","Brazil",NA,NA,NA,NA,"1971","1","26",NA,NA,"Mart.","M. das G.L. Wanderley","Minas Gerais",NA,"Summit of Serra da Caraça.",NA,NA,NA,"1750.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
