"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","typeStatus","sex"
"151","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556935","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Dusén, P.",NA,"1915","9","12",NA,"Brasil","Paraná","Curitiba",". Curitiba, Paraná, Sul, Brasil, América do Sul","-49.2731018066406","-25.4277992248535","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556935' target='other'> <mi>dwc_moreinfo</mi></a>","P04556935","P04556935_01",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,"17198",NA,NA
"152","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556936","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Lourteig, A.",NA,"1967","12","17",NA,"Brasil","Santa Catarina","Rio do Sul","Matador. Rio do Sul, Santa Catarina, Sul, Brasil, América do Sul","-49.6431007385254","-27.2141990661621","hb",". . Prélévement Appareit Vegetatif pour Pr Kluge (Allemagne) M. Malplanche 1993 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556936' target='other'> <mi>dwc_moreinfo</mi></a>","P04556936","P04556936_01","300",NA,NA,NA,NA,NA,NA,"15163","auto",NA,NA,NA,"2315",NA,NA
"153","2015-09-04 16:04:03-03","MNHN","RECOLNAT_MNHN_P","P04556937","PreservedSpecimen",NA,NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Dusén, P.",NA,"1909","8","22",NA,"Brasil","Paraná","Ipiranga","Ypiranga. Ipiranga, Paraná, Sul, Brasil, América do Sul","-50.5842018127441","-25.0238990783691","hb",". 25 Février 1937. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04556937' target='other'> <mi>dwc_moreinfo</mi></a>","P04556937","P04556937_01",NA,NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA,"8811",NA,NA
"154","2020-10-01 14:16:04-03","JBB","HEPH","23033","S","Plantae","Dicotyledon","Caryophyllales","Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott","Caxambu, MG","Geraldino, HCL","109","2005","09","17","Southern America","Brasil","Paraná","Campo Mourão","Capela do Calvário Lar Agapé","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,"2005","05",NA,NA,"04","28572","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:34:14-03","UFMG","BHCB","53727","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Lombardi, JA","s.n.","2000","10","05","Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,"Cultivada. Caule avermelhado, ovário verde, com escama vermelha, tépalas salmão-esbranquiçado, mais forte nas mais externas, estames creme, estigma salmão-esbranquiçado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:34:14-03","UFMG","BHCB","70981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K.Schum.) Barthlott",NA,"Hatschbach, G","69286",NA,NA,NA,"Southern America","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:18:26-03","UFPR","UPCB","44926","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Kersten, R.","Keller, H.A.","453","2000","12","07",NA,"Argentina","Misiones","Guaraní","Misiones, Dep. Guarani",NA,NA,NA,"Epífita sobre Lonchocarpus leucanthus. Frutos morados. Borde de selva..",NA,NA,NA,NA,"2005","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:18:26-03","UFPR","UPCB","59469","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Ribas, O.S.","Kaehler, M.","228","2008","09","19",NA,"Brasil","Paraná","Telêmaco Borba","Bota Fora Dois. Mata na margem direita da futura barragem da UH Mauá.","-50.7","-24.033333",NA,"Epífita sobre árvore caída. Pétalas brancas e cor de rosa..",NA,NA,"680","680","2009","02","-50.7","-24.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:18:26-03","UFPR","UPCB","63018","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Ribas, O.S.","Urben-Filho, A.","1","2008","07","30",NA,"Brasil","Paraná","Telêmaco Borba","Mauá 1. Próximo da UHE Pres. Getúlio Vargas.","-50.7","-24.05",NA,"Epífita..",NA,NA,NA,NA,"2009","02","-50.7","-24.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:18:26-03","UFPR","UPCB","63141","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Ribas, O.S.","Vallejos, M.","15","2008","09","17",NA,"Brasil","Paraná","Telêmaco Borba","Poço Preto, Foz do Rio das Antas. Área da futura instalação da casa de força da UH Mauá.","-50.7","-24.033333",NA,"Epífita com flores de pétalas branco-rosadas..",NA,NA,"680","680","2009","02","-50.7","-24.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:18:26-03","UFPR","UPCB","63161","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Ribas, O.S.","Kaehler, M.","315","2008","10","28",NA,"Brasil","Paraná","Telêmaco Borba","Bota Fora Dois. Mata na margem direita da futura barragem da UH Mauá.","-50.7","-24.033333",NA,"Epífita, flores com pétalas branco-rosadas..",NA,NA,"680","680","2009","02","-50.7","-24.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:18:26-03","UFPR","UPCB","75765","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","Lem.Barthlott","Ariati, V.","Ariati, V.","547","2011","09",NA,NA,"Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,"Epífita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:18:26-03","UFPR","UPCB","65147","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Waechter, J.L.","Bonnet, A.","780211","2006","10","09",NA,"Brasil","Paraná","Ponta Grossa","Areeiros, margens do Rio Tibagi.","-50.1618995666504","-25.0949993133545",NA,"Epífita, floresta ombrófila mista..",NA,NA,"780","780","2006","12",NA,NA,"05","46557","auto",NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:18:26-03","UFPR","UPCB","31385","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Oliveira, H.F.","Oliveira, H.F.","347","1996","07","06",NA,"Brasil","Paraná","Ponta Grossa","Arenitos, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita pendente, flor amarela..",NA,NA,NA,NA,"1996","07",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:18:26-03","UFPR","UPCB","31383","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Oliveira, H.F.","Oliveira, H.F.","348","1996","07","06",NA,"Brasil","Paraná","Ponta Grossa","Arenitos, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita, flor amarela..",NA,NA,NA,NA,"1996","07",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:18:26-03","UFPR","UPCB","44437","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Borgo, M.","Borgo, M.","835","2000","09","25",NA,"Brasil","Paraná","Curitiba","Bosque Municipal Fazendinha","-49.2731018066406","-25.4277992248535",NA,"Epífita a 2,5m do solo, flores creme, em floresta ombrófila mista..",NA,NA,NA,NA,"2000","09",NA,NA,"25","25180","auto",NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:18:26-03","UFPR","UPCB","31382","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Oliveira, H.F.","Oliveira, H.F.","328","1995","12","15",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,"Epífita pendente, fruto róseo..",NA,NA,NA,NA,"1995","12",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:18:26-03","UFPR","UPCB","31381","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Oliveira, H.F.","Oliveira, H.F.",NA,"1995","12","15",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,"Epífita pendente, fruto róseo..",NA,NA,NA,NA,"1995","12",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:18:26-03","UFPR","UPCB","15898","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Petean, M.P.","Paciornik, E.F.","308",NA,NA,NA,NA,"Brasil","Paraná","Curitiba","Capão próximo ao Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"2001","04",NA,NA,"24","25180","auto",NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:18:26-03","UFPR","UPCB","15900","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Petean, M.P.","Paciornik, E.F.","306","1987","08","17",NA,"Brasil","Paraná","Curitiba","Capão próximo ao Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,"Epifita, botão floral e flores alvescentes. Interior do capão..",NA,NA,NA,NA,"2001","04",NA,NA,"24","25180","auto",NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:18:26-03","UFPR","UPCB","45546","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Borgo, M.","Borgo, M.","712","2000","04","01",NA,"Brasil","Paraná","Braganey","Estância Hermínio e Maria","-53.1217002868652","-24.8164005279541",NA,"Epífita a 3m do solo, frutos magenta, floresta ombrófila mista..",NA,NA,NA,NA,"2000","04",NA,NA,"01","22148","auto",NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:18:26-03","UFPR","UPCB","33172","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Petean, M.P.","Mikich, S.B.",NA,"1996","09","17",NA,"Brasil","Paraná","Fênix","Fazenda Cagibi","-51.9791984558105","-23.9160995483398",NA,"Epífita de flores brancas, frutos na cor vinho. Em floresta..",NA,NA,NA,NA,"1999","04",NA,NA,"23","16297","auto",NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:18:26-03","UFPR","UPCB","14276","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Freitas, M.F.","Souza, W.S.","302","1986","09","16",NA,"Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,"Epífita, flor branca. Sobre Sebastiania, próximo a banhado..",NA,NA,NA,NA,"1992","04",NA,NA,"28","31353","auto",NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:18:26-03","UFPR","UPCB","31377","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Guimarães, O.A.","Oliveira, H.F.","323","1996","01","28",NA,"Brasil","Paraná","Ponta Grossa","Furnas Gêmeas","-50.1618995666504","-25.0949993133545",NA,"Epífita pendente, flor amarela, fruto vinoso..",NA,NA,NA,NA,"1997","09",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:18:26-03","UFPR","UPCB","31380","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Oliveira, H.F.","Oliveira, H.F.","358","1996","08","29",NA,"Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita, flor amarela, fruto róseo..",NA,NA,NA,NA,"1996","08",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:18:26-03","UFPR","UPCB","31384","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Oliveira, H.F.","Oliveira, H.F.","357","1996","08","29",NA,"Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita, flor amarela..",NA,NA,NA,NA,"1996","08",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:18:26-03","UFPR","UPCB","73057","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Soller, A.","Soller, A.","138","2011","08","23",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2011","08",NA,NA,"23","63728","auto",NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:18:26-03","UFPR","UPCB","44709","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Borgo, M.","Borgo, M.","829","2001","11","08",NA,"Brasil","Paraná","Curitiba","Museu de História Natural Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"Epífita sobre tronco caído, flores brancas, em floresta ombrófila mista..",NA,NA,NA,NA,"2001","11",NA,NA,"08","25180","auto",NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:18:26-03","UFPR","UPCB","44298","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Borgo, M. & Dala Rosa, S.","Dala Rosa, S.","155","2000","09","08",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Epífita a 7,0m do solo, com flores em botão (amarelo)..",NA,NA,NA,NA,"2000","08",NA,NA,"06","46557","auto",NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:18:26-03","UFPR","UPCB","45243","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Petean, M.P.","Cervi, A.C.","7083","2000","11","09",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Cataratas","-54.5881004333496","-25.5478000640869",NA,"Epífita, frutos verdes..",NA,NA,NA,NA,"2000","01",NA,NA,"01","39570","auto",NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:18:26-03","UFPR","UPCB","55370","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(Schumann) Barthlott","Kersten, R.","Kersten, R.","932","2004","08","30",NA,"Brasil","Paraná","Porto Amazonas","Ponte dos Arcos","-49.8903007507324","-25.5447006225586",NA,"Epífita. Floresta ombrófila mista aluvial do Rio Iguaçu sobre arenito Furnas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA
"182","2019-03-18 04:33:00-03","MO","MOBOT","100298865","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","A.M. Calvante (SPF)","A.J.A. Bonpland","Bonpland s.n.","1816",NA,NA,"South America","Argentina","Corrientes",NA,"Prov. Corrientes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1458005","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","Fátima Mereles","Mereles H. 2021","1988","12","5","South America","Paraguay","Caazapá",NA,"Cnia. Castor-cue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-02-18 16:38:00-02","MO","MOBOT","1458007","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","Gustaf Anders Lindberg","Lindberg 611","1854",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","1458053","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","F. Javier Fernández Casas","Fernández Casas 3719","1980","9","17","South America","Paraguay","Itapúa",NA,"Cerca de Yatytay, junto a la Balsa del rio Tembey, en bosque denso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2008-05-27 22:02:00-03","MO","MOBOT","1458054","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","Balduino Rambo","Rambo 41649","1949","5","18","South America","Brazil","Rio Grande do Sul",NA,"P. Alegre, Esteiox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2009-12-04 16:52:00-02","MO","MOBOT","1458056","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 14645","1966","9","5","South America","Brazil","Paraná",NA,"Anfiteatro (mun. Ponta Grossa)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","1458057","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","Aurelio Schinini|et al.","Schinini Cacace 28804","1994","9","9","South America","Argentina","Misiones",NA,"Dep. Guarani. Loc. Predio Guarani. Picada al Ayo. Soberbio.","-54.2","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","1458060","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","Per Dusén","Dusén 17198","1915","9","12","South America","Brazil","Paraná",NA,"Curityba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","1458061","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","R. Wassum|et al.","Wassum 6200","1989","10","10","South America","Brazil","Rio Grande do Sul",NA,"Flores da Cunha",NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1458062","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","R. Wassum|et al.","Wassum 8329","1992","2","20","South America","Brazil","Rio Grande do Sul",NA,"Farroupilha-Nova Milano",NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2011-06-27 08:42:00-03","MO","MOBOT","1458063","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","N. Taylor, 1997 (K)","F. Sellow","Sellow 3979","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Syntype",NA
"193","2011-06-09 17:35:00-03","MO","MOBOT","295502","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 37013","1993","8","26","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","844",NA,NA
"194","2011-06-09 17:35:00-03","MO","MOBOT","295522","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 37015","1993","8","26","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","844",NA,NA
"195","2011-06-09 17:35:00-03","MO","MOBOT","295591","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Lepismium","warmingianum","Lepismium warmingianum","(K. Schum.) Barthlott","D. Zappi & N. Taylor (K)","Elsa M. Zardini|Tulio Tillería","Zardini 37133","1993","11","9","South America","Paraguay","Caaguazú",NA,"Guayaquí. Between Coronel Oviedo and Caaguazú; Route 2, km 158-159. Tall forest.","-56.18333","-25.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","847",NA,NA
"196","2011-03-02 00:00:00-03","MO","MOBOT","2294186","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","Schinini, A., //","Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","Vanni 3417","1995","8","9","South America","Argentina","Misiones","Iguazú","Parque Nacional Iguazu. Sendero Jacaratia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-12-10 07:05:00-02","MO","MOBOT","2342688","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","Schinini, A., //","Sara G. Tressens|Aurelio Schinini|Sergio Cáceres M.|Victor Maruñak","Tressens 4522","1993","10","15","South America","Argentina","Misiones","Iguazú","Parque Nacional Iguazú. Circuitos Cataratas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-08-25 05:21:00-03","MO","MOBOT","2405774","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","Kiesling, R., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|G.E. Pieszko|V. Revilla|F. Robledo|S. Valenzuela|O. Vebra","Tressens 5628","1996","8","23","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Picada al arroyo Soberbio. Borde de selva, sobre picada","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2013-10-09 05:40:00-03","MO","MOBOT","295730","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","R. Kiesling (SI)","Elsa M. Zardini|Ramón Velásquez","Zardini 13989","1989","9","9","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.","-56.16666","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","132",NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","3166555","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","Stephen F. Smith em, XI.","MARCHIORO","MARCHIORO 6191","1989",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Otavio Rocha - FLores de Cunha. Interior da mata.",NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","3166679","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","linearis","Rhipsalis linearis","K. Schum.","R. Kiesling","Luciano Bernardi","Bernardi 18822","1978","11","25","South America","Argentina","Misiones",NA,"Epiphyte scadens frondosa omnino viridis et cernua in nemore relicto circa Bernardo de Irigoyen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2018-05-17 05:28:00-03","MO","MOBOT","2251635","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Rhipsalis","warmingiana","Rhipsalis warmingiana","K. Schum.","Kiesling, R., 10/1/","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2644","2000","11","13","South America","Argentina","Misiones","San Pedro","Parque Provincial Piñalito, pequeño bañado de altura adyacente a la divisa del parque","-53.83333","-26.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
