"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","imagecode","locality","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"1150","2019-11-01 15:10:55-03","UnB","UB","13178","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Proença, CEB; Santos, DS; Mendes, VC; Teles, AM; Libano, AM","2003","09","10","Southern America","Brasil",NA,NA,"Avoreta 2m. Fruto imaturo verde-claro.; Beira da mata de galeria.",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","2691","Distrito Federal",NA,"Região de Saia Velha. Clube Parque Águas Correntes. DF-495","-47.933333","-16.05","Brasília",NA,NA,"969","969","Peixoto, AL",NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA
"1151","2019-11-01 15:10:55-03","UnB","UB","146499","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kuhlmann, MP","2009","09","09","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arbusto 3,5m de altura. Fruto vermelho. Zoocórico; Mata de Galeria",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","111","Distrito Federal",NA,"Jardim Botânico de Brasília.","-47.843461","-15.877228","Brasília",NA,NA,NA,NA,"Kuhlmann, MP",NA,"2016","-47.843461","-15.877228","02",NA,NA,NA,NA,NA,NA,NA
"1152","2019-11-01 15:10:55-03","UnB","UB","18746","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Chaves, E; Pastore, JFB; Castro, CLF","2005","01","08","Southern America","Brasil",NA,NA,"Interior da mata.; SubArbusto 2m; Mata de galeria e fitofisionomias associadas.",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","166","Goiás",NA,NA,"-47.593056","-14.163333","Alto Paraíso de Goiás",NA,NA,"1155","1155","Peixoto, AL",NA,NA,"-47.593056","-14.163333",NA,NA,NA,NA,NA,NA,NA,NA
"1153","2019-11-01 15:10:55-03","UnB","UB","193037","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Fontes, CG; et al.","2007","03","14","Southern America","Brasil",NA,NA,"Arbusto com cerca de 1,5 m. de altura; fruto imaturo verde.; Mata de galeria; relevo plano no local; solo areno-argiloso com serrapilheira.",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","121","Distrito Federal",NA,"Fazenda Scupira, trecho final da mata do Açudinho.","-48.013333","-15.906944","Brasília",NA,NA,"1090","1090","Walter, BMT",NA,"2012","-48.013333","-15.906944","03",NA,NA,NA,NA,NA,NA,NA
"1154","2019-11-01 15:10:55-03","UnB","UB","195268","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","2010","05","24","Southern America","Brasil",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","7919","Goiás",NA,"Reserva Particular do Patrimônio Natural Linda Serra de Topázios","-47.699056","-16.738278","Cristalina",NA,NA,NA,NA,NA,NA,NA,"-47.699056","-16.738278",NA,NA,NA,NA,NA,NA,NA,NA
"1155","2019-11-01 15:10:55-03","UnB","UB","33845","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Irwin, HS","1965","11","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","10836","Goiás",NA,"Corumbá de Goiás, 12km ao S de Corumbá de Goiás","-48.8086","-15.9236","Corumbá de Goiás",NA,NA,NA,NA,"Peixoto, AL",NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA
"1156","2019-11-01 15:10:55-03","UnB","UB","33846","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ratter, JA","1994","05","28","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","7258","Goiás",NA,"Alto Paraíso de Goiás, 13km de Alto Paraíso de Goiás","-47.483333","-14.033333","Alto Paraíso de Goiás",NA,NA,NA,NA,"Peixoto, AL",NA,NA,"-47.483333","-14.033333",NA,NA,NA,NA,NA,NA,NA,NA
"1157","2019-11-01 15:10:55-03","UnB","UB","33847","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Ratter, JA","1994","05","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","7259","Goiás",NA,"Alto Paraíso de Goiás, 13km de Alto Paraíso de Goiás","-47.483333","-14.033333","Alto Paraíso de Goiás",NA,NA,NA,NA,"Peixoto, AL",NA,NA,"-47.483333","-14.033333",NA,NA,NA,NA,NA,NA,NA,NA
"1158","2019-11-01 15:10:55-03","UnB","UB","33849","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Duarte, AP","1964","07","23","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","8344","Goiás",NA,"Brasília - Anápolis, km 45",NA,NA,NA,NA,NA,NA,NA,"Peixoto, AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1159","2019-11-01 15:10:55-03","UnB","UB","33850","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Pennington, RT","1994","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","505","Goiás",NA,"Alto Paraíso de Goiás, 5km de Alto Paraíso de Goiás","-47.516667","-14.116667","Alto Paraíso de Goiás",NA,NA,NA,NA,"Peixoto, AL",NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA
"1160","2019-11-01 15:10:55-03","UnB","UB","33905","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Heringer, EP","1976",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","15903","Goiás",NA,"Luziânia","-47.9503","-16.2525","Luziânia",NA,NA,NA,NA,"Zanatta, MRV",NA,NA,"-47.9503","-16.2525",NA,NA,NA,NA,NA,NA,NA,NA
"1161","2019-11-01 15:10:55-03","UnB","UB","33909","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Walter, BMT","1994","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","2201","Distrito Federal",NA,"Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.95","Brasília",NA,NA,NA,NA,"Peixoto, AL",NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA
"1162","2019-11-01 15:10:55-03","UnB","UB","33913","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Walter, BMT","1994","06","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","2134","Distrito Federal",NA,"Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.95","Brasília",NA,NA,NA,NA,"Peixoto, AL",NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA
"1163","2019-11-01 15:10:55-03","UnB","UB","33914","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Melo, E","1992","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","783","Distrito Federal",NA,"EMBRAPA/CENARGEN","-47.965833","-15.726944","Brasília",NA,NA,NA,NA,"Peixoto, AL",NA,NA,"-47.965833","-15.726944",NA,NA,NA,NA,NA,NA,NA,NA
"1164","2019-11-01 15:10:55-03","UnB","UB","4521","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Munhoz, CBR; Rodrigues, N","1995","01","14","Southern America","Brasil",NA,NA,"Planta com aroma cítrico adocicado.; Arbusto 2m. Fruto verde.; Cerrado perturbado na borda da mata de galeria.",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","223","Distrito Federal",NA,"Asa Norte em frente ao Cenargen/Embrapa","-47.9","-15.733333","Brasília",NA,NA,"1000","1000","Peixoto, AL",NA,NA,"-47.9","-15.733333",NA,NA,NA,NA,NA,NA,NA,NA
"1165","2020-07-29 09:06:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Silva, DP; Jesus, EA; Trindade, JC; Munhoz, CBR","2019","04","24","Southern America","Brasil",NA,NA,"Arbusto; Vereda",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","1056","Distrito Federal",NA,"Instituto Brasileiro de Geografia e Estatística","-47.899278","-15.932889","Brasília",NA,NA,NA,NA,"Silva, DP",NA,NA,"-47.899278","-15.932889",NA,NA,NA,NA,NA,NA,NA,NA
"1166","2019-11-01 15:10:55-03","UnB","UB","18641","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Proença, CEB; Pereira, TA; Campos, MBS","2006","01","18","Southern America","Brasil",NA,NA,"Em crescimento vegetativo.; Árvore 3m; .",NA,"Dicotyledoneae",NA,"(Spreng) A.DC.","3147","Distrito Federal",NA,"Parque Olhos d'Água","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,"Peixoto, AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1167","2019-11-01 15:10:55-03","UnB","UB","10548","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Soares-Silva, LH; Farias, R; Sant'Anna, ME","2001","12","13","Southern America","Brasil",NA,NA,"A-Fruto vermelho carmim com cheiro parecido com lima da Persia.; Arbusto 3m. Fruto vermelho carmim.; Mata de galeria.",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","1151","Goiás",NA,"Chapada dos Veadeiros","-47.610278","-14.174444","Alto Paraíso de Goiás",NA,NA,"1164","1164","Soares-Silva, LH",NA,NA,"-47.610278","-14.174444",NA,NA,NA,NA,NA,NA,NA,NA
"1168","2019-11-01 15:10:55-03","UnB","UB","110916","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Paula, JE","2005","03","23","Southern America","Brasil",NA,NA,"Ramoso, raiz , caule e flolhas com aroma muito forte.&nf;Testemunha de estudos de Farmacognosia da Profa. Laila Salmen Espíndola Darvenne. &nf;Ciências da Saúde, UnB.; Arbusto; Mata ciliar.",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","3774","Distrito Federal",NA,"Corrego bananal.",NA,NA,NA,NA,NA,NA,NA,"Paula, JE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169","2019-11-01 15:10:55-03","UnB","UB","179240","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS; Souza, R; Santos, RR","1965","09","17","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall. Flowers yellow-green. Fruit pendent, red; Disturbed gallery forest",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","8397","Distrito Federal",NA,"East side of Lago Paranoá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170","2019-11-01 15:10:55-03","UnB","UB","179241","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS; Soderstrom, TR","1964","09","04","Southern America","Brasil",NA,NA,"Shrub 2m tall. Flowers white; Margin of gallery forest, bordering on campo",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","5971","Distrito Federal",NA,"Ca. 23km SW of Brasília on road to Anápolis",NA,NA,NA,NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171","2019-11-01 15:10:55-03","UnB","UB","179242","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS; Soderstrom, TR","1964","08","21","Southern America","Brasil",NA,NA,"Subshrub to ca. 2m tall; In partial shade, creek margin, gallery forest",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","5413","Distrito Federal",NA,"Ca. 35km E. of Brasília",NA,NA,NA,NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172","2019-11-01 15:10:55-03","UnB","UB","179243","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS; Soderstrom, TR","1964","08","21","Southern America","Brasil",NA,NA,"Shrub ca. 2.5m tall. Flowers greenish white. Fruit green, turning red age; Partial shade of gallery forest",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","5379","Distrito Federal",NA,"Ca. 35km E of Brasília",NA,NA,NA,NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173","2019-11-01 15:10:56-03","UnB","UB","179248","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Gentry, AH","1978","01","25","Southern America","Brasil",NA,NA,"Shrub 2m, flowers cream, fruits red, leaves with unpleasant odor; Wet marshy area at hed of watershed",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","21467","Distrito Federal",NA,"Margin of Chapada da Contagem",NA,NA,NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174","2019-11-01 15:10:56-03","UnB","UB","179252","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Prance, GT; Silva, NT","1964","09","12","Southern America","Brasil",NA,NA,"Shrub, 2m tall. Flowers greenish yellow. Leaves orange smelling; Forest on marshy ground",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","59026","Distrito Federal",NA,"Road Brasília to Taguatinga.",NA,NA,NA,NA,NA,NA,NA,"Lima, A",NA,"1969",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"1175","2019-11-01 15:10:56-03","UnB","UB","179253","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","05","11","Southern America","Brasil",NA,NA,"Malodorus shrub ca. 4m tall. Fruit reddish brown.; Gallery forest and adjacent capoeira",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","15776","Distrito Federal",NA,"Corrego Landim, ca. 20km NE of Brasília",NA,NA,NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176","2019-11-01 15:10:56-03","UnB","UB","179254","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1965","12","17","Southern America","Brasil",NA,NA,"Subshrub ca. 1m tall. Imature fruit green; Wet places in cerrado",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","11356","Distrito Federal",NA,"Chapada da Contagem, ca. 10km E of Brasília",NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1177","2019-11-01 15:10:56-03","UnB","UB","179257","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS; Souza, R; Santos, RR","1965","09","17","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall. Flowers yellow-green; Disturbed gallery forest",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","8410","Distrito Federal",NA,"East side of Lago Paranoa",NA,NA,NA,NA,NA,"975","975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1178","2019-11-01 15:10:56-03","UnB","UB","193943","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Fernandes, MH; Teixeira, BR; Mello, JSG","2012","08","03","Southern America","Brasil",NA,NA,"Cheiro característico. Coletada na borda da mata. Folhas discolores. Face adaxial verde escura, abaxial verde clara.; Árvore com cerca de 3m de altura. Flor amarelo claro, fruto vermelho.; Mata de galeria (trecho parcialmente inundável). Relevo levem",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","204","Distrito Federal",NA,"Chácara no Núcleo Rural Rajadinha II.","-47.633333","-15.7675","Brasília",NA,NA,"962","962","Fernandes, MH",NA,"2012","-47.633333","-15.7675","08",NA,NA,NA,NA,NA,NA,NA
"1179","2019-11-01 15:10:56-03","UnB","UB","199548","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Fonseca, ML; et al.","1997","07","05","Southern America","Brasil",NA,NA,"Arbusto ca. de 2,50 metros de altura; planta masculina; flores esverdeadas, estames alvacentos. Ramos com odor crítico",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","1500","Distrito Federal",NA,"Reserva Ecológica do IBGE. Margem da estrada próxima à Ponte do Corujão","-47.885278","-15.944722","Brasília",NA,NA,"1100","1100","Moura, MVLP",NA,"1998","-47.885278","-15.944722","06",NA,NA,NA,NA,NA,NA,NA
"1180","2019-11-01 15:10:56-03","UnB","UB","33844","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Irwin, HS","1966","02","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","12801","Goiás",NA,"15km ao W de Veadeiros",NA,NA,NA,NA,NA,NA,NA,"Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1181","2019-11-01 15:10:56-03","UnB","UB","33848","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Anderson, WR","1973","05",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","9601a","Goiás",NA,"Caiapônia, 12km ao s de Caiapônia","-51.8103","-16.9567","Caiapônia",NA,NA,NA,NA,"Kallunki, J",NA,NA,"-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,NA,NA
"1182","2019-11-01 15:10:56-03","UnB","UB","179251","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Ratter, JA","1976","05","26","Southern America","Brasil",NA,NA,"Rather soft-stenned shrub to 2m tall. Fruits dark red. The plant has on extremely strong lemon scent; In the marginal zone of gallery forest",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","3062","Distrito Federal",NA,"Fazenda Água Limpa, near Vargem Bonita, c. 18km SSW of Brasília TV tower","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1183","2019-11-01 15:10:56-03","UnB","UB","179250","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Sucre, D","1965","08","26","Southern America","Brasil",NA,NA,"Arbusto com 2,5m de altura; cálice verde; corola branca; Mata",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","794","Distrito Federal",NA,"Fundação Zoobotânica","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1184","2019-11-01 15:10:56-03","UnB","UB","179247","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Heringer, EP","1961","07","28","Southern America","Brasil",NA,NA,"Arbusto de 2m de altura; Mata ciliar",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","8506","Distrito Federal",NA,"Fundação Zoobotânica","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,"Smith, LB; Smith, SF",NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1185","2019-11-01 15:10:55-03","UnB","UB","179244","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Heringer, EP","1975","04","16","Southern America","Brasil",NA,NA,"Arbusto esgalhado, com ramos finos pendentes, toda a planta com forte cheiro, flores cremes axilares; Margem de mata ciliar úmida",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","14569","Distrito Federal",NA,"Parque do Guará","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2019-11-01 15:10:55-03","UnB","UB","179245","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Heringer, EP","1974","05","01","Southern America","Brasil",NA,NA,"Arbusta, formado por galhos pendentes, com forte aroma de formiga; Mata ciliar, solos úmidos, ferteis",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","13264","Distrito Federal",NA,"Parque do Guará","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2019-11-01 15:10:56-03","UnB","UB","179249","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Areias, CA","1982","11","22","Southern America","Brasil",NA,NA,"Arbusto de 2,5m, fruto vermelho; Mata do Cerrado",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","s.n.A","Distrito Federal",NA,"Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358","Brasília","70570","auto","1060","1060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1188","2019-11-01 15:10:55-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Prance, GT; Silva, NT","1964","09","12","Southern America","Brasil",NA,NA,"Shrub, 3 m tall. Flowers yellowish. Mature fruit red, leaves orange smelling; Forest on marshy ground",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","59024","Distrito Federal",NA,"Road Brasília to Taguatinga","-47.9296989440918","-15.7797002792358","Brasília","70570","auto",NA,NA,"Prance, GT",NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2019-11-01 15:10:55-03","UnB","UB","179246","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Heringer, EP","1975","02","02","Southern America","Brasil",NA,NA,"Planta com 2m, flores verdes, frutos com sementes ariladas; Mata ciliar",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","14461","Goiás",NA,NA,"-47.9502983093262","-16.2525005340576","Luziânia","83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2019-11-01 15:10:55-03","UnB","UB","118190","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","cujabana","Siparuna cujabana","Castro, RM","2001","12","02","Southern America","Brasil",NA,NA,"Frutos imaturos verdes.; Árvore 5m.; Interior da mata",NA,"Dicotyledoneae",NA,"(Mart. ex Tul.) A.DC.","733","Minas Gerais",NA,"Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","Descoberto","11991","auto",NA,NA,"Peixoto, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191","2019-10-03 10:04:30-03","UFSCar","SORO","698","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kortz, A. R.; Koch, I.","2009","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","409","São Paulo",NA,NA,"-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1192","2019-10-03 10:04:30-03","UFSCar","SORO","464","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kortz, A. R.; Koch, I.","2009","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","369","São Paulo",NA,"campus UFSCar - Sorocaba","-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1193","2019-10-03 10:04:30-03","UFSCar","SORO","463","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kortz, A. R.; Koch, I.","2009","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","409","São Paulo",NA,"campus UFSCar - Sorocaba","-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1194","2019-10-03 10:04:30-03","UFSCar","SORO","288","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kortz, A. R.; Casali, M. F.; Coelho, S.","2008","01","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","157","São Paulo",NA,"campus UFSCar - Sorocaba","-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1195","2019-10-03 10:04:30-03","UFSCar","SORO","683","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kortz, A. R.; Cardoso-Leite, E.; Coelho, S.","2008","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","177","São Paulo",NA,"campus UFSCar - Sorocaba","-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1196","2019-10-03 10:04:30-03","UFSCar","SORO","682","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kortz, A. R.; Cardoso-Leite, E.; Coelho, S.","2008","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","168","São Paulo",NA,"campus UFSCar - Sorocaba","-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197","2019-10-03 10:04:30-03","UFSCar","SORO","2289","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","brasiliensis","Siparuna brasiliensis","Kortz, A.R.; Piotrowski, I.","2009","02","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Spreng.) A. DC.","399","São Paulo",NA,"campus UFSCar - Sorocaba - fragmento 4","-47.4500007629395","-23.5","Sorocaba","17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
