"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","sex"
"535","2020-11-04 17:28:49-03","UEM","HUEM","15541","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Daniela Zappi",NA,NA,NA,"Secorun, AC","12","2007","09","24","Brasil","Paraná","Maringá","Parque do Ingá, Perto do cebolão na palmeira","-51.9385986328125","-23.4253005981445",NA,NA,"Flores de coloração lilás","HUEM000002798","HUEM000002798",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-11-04 17:28:49-03","UEM","HUEM","15538","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Daniela Zappi",NA,NA,NA,"Secorun, AC","7","2007","09","11","Brasil","Paraná","Maringá","Parque do Ingá, Saída para o portão 2; ponto 1","-51.9385986328125","-23.4253005981445",NA,NA,"Pétalas avermelhadas","HUEM000002806","HUEM000002806",NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2020-11-04 17:28:49-03","UEM","HUEM","2792","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","V. Tomazini","2002","09",NA,"Mora, RS; Labeda, IJM","250","1992","08","14","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Sobre afloramento de arenitos","-50.1618995666504","-25.0949993133545",NA,NA,NA,"HUEM000002802","HUEM000002802",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-12-17 17:06:59-03","UEM","HUEM","5817","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","V.Tomazini","2000","05",NA,"K.K. Kita","s.n.","1999","10","25","Brasil","Paraná","Porto Rico","rio Paraná","-53.2668991088867","-22.7721996307373",NA,NA,"Epífita.","HUEM000028484",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2020-12-17 17:06:59-03","UEM","HUEM","6007","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","V.Tomazini","2006","04",NA,"V.Tomazini","33","2000","06","17","Brasil","Paraná","Porto Rico","rio Paraná, Mata do riozinho do Araldo.","-53.2668991088867","-22.7721996307373",NA,NA,"Epífita.","HUEM000028488",NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2020-12-17 17:06:59-03","UEM","HUEM","6008","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"V.Tomazini","34","2000","06","17","Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,"Epífita. Rara.","HUEM000028485",NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-12-17 17:06:59-03","UEM","HUEM","36476","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Ma.C. Souza","s.n.","2001","12","14","Brasil","Paraná","São Pedro do Paraná","ribeirão São Pedro","-53.2200012207031","-22.8239002227783",NA,NA,"Frutos maturos coloração magenta.","HUEM000028483",NA,NA,NA,NA,NA,NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-11-04 17:28:49-03","UEM","HUEM","24280","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Odair José Garcia de Souza","2013",NA,NA,"Milaneze-Gutierre, MA","s.n.","2013","10","23","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.6156005859375","-24.3239002227783",NA,NA,"Epífita; flores liláses e brancas.","HUEM000002792","HUEM000002792",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2021-03-10 11:38:29-03","UNILA","EVB","4419","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Galeano, Y.P.","2019","12","13","Galeano, Y.P.; Huergo, E.M.","57","2019","10","24","Brasil","Paraná","Foz do Iguaçu","Av. Pedro Basso.","-54.573056","-25.525","54º34'23''W","25º31'30''S",NA,"EVB004419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2021-03-10 11:38:29-03","UNILA","EVB","4386","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Galeano, Y.P.","2019","12","12","Galeano, Y.P.; Huergo, E.M.","20","2019","09","26","Brasil","Paraná","Foz do Iguaçu","Av. Pedro Basso.","-54.573056","-25.525556","54º34'23''W","25º31'32''S",NA,"EVB004386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2021-03-10 11:38:29-03","UNILA","EVB","4147","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Catañeda, M. A.; Albáñez, Y.; Acosta, L.","7","2019","11","07","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha de Educação Ambiental. Parque Nacional do Iguaçu","-53.846111","-25.153611","53º50'46''W","25º9'13''S","Flor roja y rosa pálido. Fruto vinotinto. No presenta espinas, tallo triangular. Habitat: Floresta Ombrófila Mista Habito: Epífita","EVB004147","EVB004147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-07-31 14:35:44-03","CPATSA","HTSAW","18","PreservedSpecimen","Plantae","Cactaceae","Cereus","squamosus","Cereus squamosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2020-11-12 16:58:42-03","UEL","FUEL","46650","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Soller, A","2011","08","22","Marques, JN; et al.","66","2009","09","25","Brasil","Paraná","Tamarana","Recanto do Pinhão","-51.167639","-23.896389","-51.167639","-23.896389",NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-11-12 16:58:42-03","UEL","FUEL","49737","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Valduga, E","2012","03",NA,"Valduga, E","274","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Próximo à Lagoa da Suzana, na borda da mata","-50.254444","-30.145556","-50.254444","-30.145556",NA,NA,NA,"10","10","Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2020-11-12 16:58:42-03","UEL","FUEL","51483","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Molina, JMP","2012",NA,NA,"Molina, JMP","13","2012","09","17","Brasil","Paraná","Cornélio Procópio","Parque Estadual Mata São Francisco","-50.572694","-23.1495","-50.572694","-23.1495",NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2020-11-12 16:58:42-03","UEL","FUEL","46001","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Marques, JM","2009","08","19","Francisco, EM; Assumpção, MZ; Marques, JN","150","2008","10","16","Brasil","Paraná","Arapongas","Fazenda 3 Bocas, no pasto","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2020-11-12 16:58:42-03","UEL","FUEL","26855","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Freitas, MF","2000",NA,NA,"Paiva, MRC; et al.","s.n.","2000","05","05","Brasil","Paraná","Ivaí","Passinhos","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21096","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-11-12 16:58:42-03","UEL","FUEL","1829","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Lombardi, JA",NA,NA,NA,"Pizzaia, LN; et al.","46","1986","03","20","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2020-11-12 16:58:42-03","UEL","FUEL","45960","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Marques, JM","2009","08","17","Marques, JM; Ferreira Jr, M; Dall#?#Agnol, RF","12","2009","05","01","Brasil","Paraná","Mauá da Serra","Estância Manain","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"16036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2020-11-12 16:58:42-03","UEL","FUEL","27097","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Freitas, MF","2000",NA,NA,"Medri, C; Kinupp, VF","918","1999","12","22","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-11-12 16:58:42-03","UEL","FUEL","21296","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Lombardi, JA","1998","07",NA,"Kinupp, VF; Dias, MC; Souza, LRM","1008","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2019-10-16 14:11:31-03","UEL","FUEL","32710","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Smith, SF","2003","05",NA,"Scur, L","628","2000","03","11","Brasil","Rio Grande do Sul","Caxias do Sul","São Luiz, em orla da mata - no barranco","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"780","780","Tracheophyta","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2019-11-01 14:55:53-03","UnB","UB","118997","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Lombardi, JA",NA,NA,NA,"Heringer, EP","13992","1974","09","20","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"Flores alvas.; Epífita.; Mata virgem",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"28215","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-08-20 14:55:31-03","UFSC","FLOR","51474","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Nuernberg, A.","2013","05","13","Nuernberg, A.","803","2013","05","13","Brasil","Santa Catarina","Florianópolis","PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina.","-48.385556","-27.479722","48º23'8''W","27º28'47''S","trepadeira, fruto rosa. enterrada na areia.","FLOR0051474",NA,"15","15",NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2020-08-20 14:55:31-03","UFSC","FLOR","54303","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Mello, A.S.","2011","05","06","Nuernberg, A.; Mello, A.S.","127","2011","05","06","Brasil","Santa Catarina","Bombinhas","Área de Relevante Interesse Ecológico (ARIE) Costeira de Zimbros.","-48.5525","-27.1875","48º33'9''W","27º11'15''S","Rupícola, frutos violeta. Coordenadas aproximadas.","FLOR0054303",NA,"2","2",NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2020-08-20 14:55:31-03","UFSC","FLOR","54733","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Nuernberg, A.","2011","08","13","Nuernberg, A.; Mello, A.S.","208","2011","08","13","Brasil","Santa Catarina","Porto Belo","APA (Área de Proteção Ambiental) da Ponta do Araçá.","-48.518333",NA,"48º31'6''W","27º73'48''S","epífita herbácea, caule arroxeado. Coordenadas aproximadas.","FLOR0054733",NA,"2","2",NA,"Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2020-08-20 20:38:24-03","UFSC","FLOR","18009","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Bresolin, A.","1242","1976","10","29","Brasil","Santa Catarina","Florianópolis","Horto Botânico da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito, flor roxo-forte","FLOR0018009",NA,"20","20",NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-08-20 14:55:31-03","UFSC","FLOR","53135","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Calvente, A.","2014","12","04","Cury, R.K.","10","2014","07","04","Brasil","Santa Catarina","Florianópolis","Horto Botânico, Universidade Federal de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito","FLOR0053135","FLOR0053135",NA,NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2020-08-20 20:38:24-03","UFSC","FLOR","18022","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Klein, R.M.; Bresolin, A.","6620","1966","01","18","Brasil","Santa Catarina","Florianópolis","Morro das Pedras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito, flor rósea","FLOR0018022",NA,"2","2",NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2020-08-20 14:55:31-03","UFSC","FLOR","39426","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Folchini, Rosângela","1009","1992","08","07","Brasil","Santa Catarina","Florianópolis","Ribeirão da Ilha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"rupestre. Tombo original: 31827a. #?##?#Clusietu.","FLOR0039426",NA,NA,NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-08-20 20:38:24-03","UFSC","FLOR","26048","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Falkenberg, D.B.","1995",NA,NA,"Silva Filho, F.A. da; Souza, M.L. & Zanin, A.","212","1984","11","16","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífito, flor rósea","FLOR0026048",NA,NA,NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-08-20 20:38:24-03","UFSC","FLOR","23857","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Falkenberg, D.B.; Waechter, J.L.","1994",NA,NA,"Falkenberg, D.B.; Silva Filho, F.A. da","6641","1994","04","12","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"epífita com ramos pendentes, Fruto Maduro, violeta. Caule trígono ou tetrágono.","FLOR0023857",NA,NA,NA,NA,"Caryophyllales",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-08-20 20:38:24-03","UFSC","FLOR","18023","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Bravo, H.; Scheinvar, L.","1984",NA,NA,"Bresolin, A.","418","1971","12","14","Brasil","Santa Catarina","Governador Celso Ramos","Vargem do Macário.","-48.5592002868652","-27.3146991729736",NA,NA,"epífito, flor amarela","FLOR0018023",NA,"5","5",NA,"Caryophyllales",NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-08-20 20:38:24-03","UFSC","FLOR","28684","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Silva, S.M.","1997",NA,NA,"Kersten, R.; et alii","220","1997","09","28","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca.","-48.3600006103516","-24.0900001525879",NA,NA,"epífita, flor branca, pouco rosada. Epífita a 3 m do solo.","FLOR0028684",NA,NA,NA,NA,"Caryophyllales",NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-08-20 20:38:24-03","UFSC","FLOR","19210","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","cruciformis","Rhipsalis cruciformis","A.Cast.","Waechter, J.L.","1988",NA,NA,"Jarenkow, J.A.","593","1986","12","23","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,NA,"flor vinosa","FLOR0019210",NA,NA,NA,NA,"Caryophyllales",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-01-31 10:37:48-03","IFAM","EAFM","8065","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"Kinupp, V.F.","2013","01","18","Kinupp, V.F.","4779","2013","01","18","Brasil","São Paulo","Nova Odessa",NA,"-47.2900009155273","-22.7700004577637",NA,NA,"; DESC: Epífita; frutos maduros róseos e comestíveis.",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-03-04 15:42:45-03","IF","SPSF","23113","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Y. S. Aona","2008","12","03","L.C.Souza","244","1998","01","12","Brasil","SP","Itapetininga","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,"40712","auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"572","2021-03-04 15:42:45-03","IF","SPSF","34065","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"F.A.R.D.P.Arzolla","2005","05","31","F.A.R.D.P.Arzolla & F.A.R.D.P.Arzolla & M.C.Gobita & J.A.Pastore & G.C.R.Paula","678","2005","02","03","Brasil","SP","Mairiporã","P.E.Cantareira, Barrocada","-46.633333","-23.420833",NA,NA,"COLETA: XLS: SPSFNovo; Epífita, frutos vináceos; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"573","2021-03-04 15:42:45-03","IF","SPSF","34066","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,"F.A.R.D.P.Arzolla","2005","05","31","F.A.R.D.P.Arzolla & F.A.R.D.P.Arzolla & M.C.Gobita & J.A.Pastore & G.C.R.Paula","679","2005","02","03","Brasil","SP","Mairiporã","P.E.Cantareira, Barrocada","-46.633333","-23.420833",NA,NA,"COLETA: XLS: SPSFNovo; Epífita, frutos vináceos; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"574","2021-03-04 15:42:45-03","IF","SPSF","36273","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme",NA,NA,NA,NA,NA,"J.C.Braidotti","83","2005","03","25","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.403611","-24.630556",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"575","2021-03-04 15:42:45-03","IF","SPSF","38621","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Miq.) Vell.","R.Cielo-Filho","2007","11","15","O. T. Aguiar & J. B. Baitello & C. R. Lima","751","2007","08","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.784167","-23.540556",NA,NA,"COLETA: Com flores avermelhadas.; GEOGRAFIA: Trilha 4.;",NA,NA,"630","630","Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"576","2021-03-04 15:42:45-03","IF","SPSF","39184","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","J.A.Pastore","2008","05","16","C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","147","2007","09","20","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.523056","-23.358333",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Epífita;",NA,NA,"1085","1085","Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"577","2021-03-04 15:42:45-03","IF","SPSF","39442","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Miq.) Vell.","S.C.P.M. Souza","2008","03","18","C. de Moura & J.A.Pastore & O. T. Aguiar & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","161","2008","02","27","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.536667","-23.362778",NA,NA,"COLETA: Epífita, frutos lilases.;",NA,NA,"1146","1146","Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"578","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","cavernosa","Rhipsalis cavernosa","(G.Lindb.) K.Schum.",NA,NA,NA,NA,"Sellow, F","321",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia australi loco haud addicto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"579","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","macropogon","Rhipsalis macropogon","K.Schum.",NA,NA,NA,NA,"Glaziou, AFM","13916",NA,NA,NA,"Brazil",NA,NA,"In provincia Rio de Janeiro vel Minas Geraes loco haud indicato.",NA,NA,NA,NA,NA,NA,"P04P2N0055",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"580","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","macropogon","Rhipsalis macropogon","K.Schum.",NA,NA,NA,NA,"Glaziou, AFM","14863",NA,NA,NA,"Brazil",NA,NA,"In provincia Rio de Janeiro vel Minas Geraes loco haud indicato.",NA,NA,NA,NA,NA,NA,"P04P2N0055",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"581","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","myosurus","Rhipsalis myosurus","K.Schum.",NA,NA,NA,NA,"Schenck, JHR","616",NA,NA,NA,"Brazil","Santa Catarina",NA,"Prope Desterro.",NA,NA,NA,NA,"Ad margines viarum et in rupibus.; HABITAT: Ad margines viarum et in rupibus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"582","2017-09-11 17:09:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cactaceae","Rhipsalis","myosurus","Rhipsalis myosurus","K.Schum.",NA,NA,NA,NA,"Gaudichaud Beaupré, C","915",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Prope metropolim imperii.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
