"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"624","2018-04-24 13:18:04-03","F","FMNH-SEEDPLANTS","V0354462F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","63964","1995","10","27","South America","Brazil",NA,NA,NA,"V0354462F",NA,"Spermatophyta",NA,NA,"RRC ID Flag","Mato Grosso",NA,"Rod. MT-265, 45 Km do trevo com a Rod. BR-174, mun. Porto Espiridiao",NA,NA,"V0354462F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"63964",NA,NA,NA
"625","2017-04-20 13:54:22-03","F","FMNH-SEEDPLANTS","V0354463F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G. G. Hatschbach","63966","1995","10","27","South America","Brazil",NA,NA,NA,"V0354463F",NA,"Spermatophyta",NA,NA,"RRC ID Flag","Mato Grosso",NA,"Rod. MT-265, Km 60-70 do trevo com a Rod. BR-174, mun. Porto Espiridiao",NA,NA,"V0354463F_01 V0354463F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"63966",NA,NA,NA
"626","2017-04-20 13:54:23-03","F","FMNH-SEEDPLANTS","V0354464F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","H. S. Irwin","6784","1964","10","12","South America","Brazil",NA,NA,NA,"V0354464F",NA,"Spermatophyta",NA,NA,"RRC ID Flag","Mato Grosso",NA,"Ca. 90 km N of Xavantina",NA,NA,"V0354464F_01 V0354464F_02","300","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"6784",NA,NA,NA
"627","2018-04-24 13:17:59-03","F","FMNH-SEEDPLANTS","V0354465F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","M. Nee","33408","1986","12","29","South America","Bolivia",NA,NA,NA,"V0354465F",NA,"Spermatophyta",NA,NA,"RRC ID Flag","Santa Cruz","Ñuflo de Chávez","3-4 km E of Concepción","-62","-16.13","V0354465F_01","475","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"33408",NA,NA,NA
"628","2015-03-13 19:07:07-03","F","FMNH-SEEDPLANTS","V0268555F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","T. J. Killeen et al.","5791","1993","10","21","South America","Bolivia",NA,NA,NA,"V0268555F",NA,"Spermatophyta",NA,NA,"R. Rincker","Santa Cruz","José Miguel de Velasco","Parque Nacional Noel Kempff M. Pampa Los Fierros, 18 km al S","-60","-14.82","V0268555F_01","155",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"629","2015-03-13 19:07:06-03","F","FMNH-SEEDPLANTS","V0268525F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","J. A. Ratter et al.","4476","1980","9","21","South America","Brazil",NA,NA,NA,"V0268525F",NA,"Spermatophyta",NA,NA,NA,"Goiás",NA,"Ilha do Bananal, Parque Nacional de Araguaia (IBDF), near HQ, ca 2 km from Macauba","-50","-10.5","V0268525F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"630","2019-09-04 18:33:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum riparium","G. Gardner","3055","1839","10",NA,"South America","Brazil",NA,NA,NA,NA,"Isolectotype","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"riparium",NA
"631","2019-09-04 17:40:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum riparium","G. Gardner","3055","1839","10",NA,"South America","Brazil",NA,NA,NA,NA,"Lectotype","Spermatophyta",NA,NA,NA,"Amazonas",NA,"Rio Negro, near Barcellos. [most duplicates mislabeled: Brit. Guiana]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"riparium",NA
"632","2019-09-04 18:33:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum riparium","G. Gardner","3055","1839","10",NA,"South America","Brazil",NA,NA,NA,NA,"Isolectotype","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"riparium",NA
"633","2019-09-04 17:40:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum riparium","G. Gardner","3055","1839","10",NA,"South America","Brazil",NA,NA,NA,NA,"Lectotype","Spermatophyta",NA,NA,NA,"Amazonas",NA,"Rio Negro, near Barcellos. [most duplicates mislabeled: Brit. Guiana]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"riparium",NA
"634","2021-03-01 12:13:37-03","UEM","HUEM","19686","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","J.M.Garcia; J.G.Servilheri; K.Kawakita; Rosa, GS; A.S.Silva","83","2010","11","23",NA,"Brasil",NA,NA,"Arbórea, cerca de 4m de altura; corola coloração amarela com manchas marrom, botão floral coloração verde claro; fruto imaturo coloração verde; solo arenoso, sujeito a alagamento.","HUEM000029630",NA,NA,NA,"Mart.","K.Kawakita","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba, 60m margem direita","-53.64","-22.908333",NA,"235","235","-53.64","-22.908333","2010","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-03-01 12:13:37-03","UEM","HUEM","20239","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","L.M.Garcia; Almeida, CG; Rosa, GS; J.M.Garcia; K.Kawakita; Rodrigues, S","548","2011","04","13",NA,"Brasil",NA,NA,"Arbórea, cerca de 2m de altura; frutos imaturos coloração verde; área alagada.","HUEM000029633",NA,NA,NA,"Mart.","K.Kawakita","Mato Grosso do Sul","Batayporã","rio Samambaia, margem direita","-53.066667","-22.483333",NA,"240","240","-53.066667","-22.483333","2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-03-01 12:13:37-03","UEM","HUEM","21258","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","J.M.Garcia; Bento Fernandes, CE; L.M.Garcia","163","2011","08","24",NA,"Brasil",NA,NA,"Arbórea, cerca de 2,5m de altura; botões florais coloração verde, flores coloração branca; cerca de 20m da margem; solo arenoso, sujeito a alagamento; área afetada pelas geadas.","HUEM000029632",NA,NA,NA,"Mart.","L.M.Garcia","Mato Grosso do Sul","Jateí","rio Ivinhema, lagoa Peroba","-53.641944","-22.909444",NA,"236","236","-53.641944","-22.909444","2011","10","20",NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-03-01 12:13:37-03","UEM","HUEM","22739","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pulzatto, MM; J.M.Garcia; Bento Fernandes, CE; Pacifco, RB","20","2012","04","10",NA,"Brasil",NA,NA,"Arbórea, cerca de 5m de altura; botões florais coloração verde claro, pétalas amarelas; frutos imaturos coloração verde claro rajado de vináceo; na margem.","HUEM000029637",NA,NA,NA,"Mart.","Ma.C.Souza","Mato Grosso do Sul","Jateí","rio Guiraí, margem direita","-53.577778","-22.680556",NA,"242","242","-53.577778","-22.680556","2012","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-03-01 12:13:37-03","UEM","HUEM","25265","Extra","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","L.M.Garcia; Rodrigues, S; Rosa, GS; Bento Fernandes, CE","798","2012","11","28",NA,"Brasil",NA,NA,"Arvoreta, cerca de 2,5 m de altura; frutos imaturos coloração verde.","HUEM000029636",NA,NA,NA,"Mart.","Ma.C.Souza","Mato Grosso do Sul","Batayporã","rio Baía, ilha Praça da República","-53.347056","-22.749028",NA,"242","242","-53.347056","-22.749028","2012","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-03-26 13:27:17-03","UEM","HUEM","27519","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Fachini, MP; colaboradores","1051","1998","05","27",NA,"Brasil",NA,NA,"Material vegetativo. Coordenadas aproximadas: Google Earth.; Material vegetativo.","HUEM000029642",NA,NA,NA,"Mart.","Fachini, MP","Mato Grosso do Sul","Taquarussu","canal Corutuba, Fazenda Cisne Branco, margem direita, ponto 33","-53.388333","-22.752778",NA,NA,NA,"-53.388333","-22.752778","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2021-03-26 13:27:17-03","UEM","HUEM","27520","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Fachini, MP; colaboradores","1050","1998",NA,NA,NA,"Brasil",NA,NA,"Coordenadas aproximadas: Google Earth.","HUEM000029641",NA,NA,NA,"Mart.","Fachini, MP","Mato Grosso do Sul","Taquarussu","canal Corutuba, Fazenda Cisne Branco, margem direita, ponto 33","-53.388333","-22.752778",NA,NA,NA,"-53.388333","-22.752778","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2021-03-01 12:13:37-03","UEM","HUEM","16997","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","K.Kawakita; Rosa, GS; Ma.C.Souza; Rodrigues, S; Almeida, CG","1189","2009","12","09",NA,"Brasil",NA,NA,"Arbusto cerca de 2,5 m de altura; frutos coloração vermelha.; árzea alagada","HUEM000029635",NA,NA,NA,"Mart.","Ma.C.Souza","Mato Grosso do Sul","Jateí","Rio Curupaí, Parque Estadual do Rio Ivinhema.","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,NA,NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA
"642","2021-03-01 12:13:37-03","UEM","HUEM","16834","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Rosa, GS; Ma.C.Souza; K.Kawakita; Almeida, CG; Rodrigues, S","77","2009","12","10",NA,"Brasil",NA,NA,"Arbusto, cerca de 4,0 de altura; flores coloração bege, frutos maturos coloração vermelha; pendente sobre o leito do rio; solo alagado.","HUEM000029631",NA,NA,NA,"Mart.","Ma.C.Souza","Mato Grosso do Sul","Jateí","Rio Guiraí","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,"2009","12","12","85335","auto",NA,NA,NA,NA,NA,NA
"643","2019-07-02 15:55:21-03","UEM","HUEM","5253","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","M.E. Previdello","26","1994","04","17",NA,"Brasil",NA,NA,"Arvoreta. Flores coloração alva-amarelada. Fruto imaturo.","HUEM000003791",NA,NA,NA,"Mart.","J.O. Mendonça","Mato Grosso do Sul","Taquarussu","canal Ipuitã","-53.3513984680176","-22.4878005981445","HUEM000003791",NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"644","2021-03-01 12:13:37-03","UEM","HUEM","27518","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Fachini, MP","1049","1998",NA,NA,NA,"Brasil",NA,NA,"[material vegetativo].","HUEM000029629",NA,NA,NA,"Mart.",NA,"Paraná","Porto Rico","rio Paraná, margem esquerda, canal cortado, ponto 23","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"645","2021-03-01 12:13:37-03","UEM","HUEM","26366","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Behreng, RDL","01","2007","11","19",NA,"Brasil",NA,NA,"Planta arbórea, inflorescências reunidas, com flores pouco vistosas, cor amarelo-claro, não foi identificado nenhum odor caracterísco.","HUEM000029634",NA,NA,NA,"Mart.",NA,"Paraná","Porto Rico","rio Paraná, margem esquerda, córrego","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"646","2021-03-01 12:13:37-03","UEM","HUEM","5148","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ma.C.Souza","2475","1993","02",NA,NA,"Brasil",NA,NA,NA,"HUEM000029639",NA,NA,NA,"Mart.",NA,"Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"647","2021-03-01 12:13:37-03","UEM","HUEM","5147","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ma.C.Souza","674","1993","02",NA,NA,"Brasil",NA,NA,NA,"HUEM000029638",NA,NA,NA,"Mart.",NA,"Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"648","2021-03-01 12:13:37-03","UEM","HUEM","5146","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ma.C.Souza","673","1993","02",NA,NA,"Brasil",NA,NA,NA,"HUEM000029640",NA,NA,NA,"Mart.",NA,"Paraná","Porto Rico","rio Paraná, margem esquerda, mata do Araldo","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"649","2021-03-01 12:13:37-03","UEM","HUEM","19276","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Slusarski, SR; Ma.C.Souza; Rodrigues, S; Silva, AS","585","2006","12","05",NA,"Brasil",NA,NA,"Arbórea, pequeno porte, cerca de 4,0m de altura; ramos jovens e eixo da inflorescência coloração marrom avermelhado; flores coloração branca amarelada; cresce na barranca do rio, próximo ao nível normal da água; paredão rochoso, so","HUEM000029628",NA,NA,NA,"Mart.","Ma.C.Souza","Paraná","Porto Rico","rio Paraná, margem esquerda, montante da Base de Pesquisa UEM.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"2006","12",NA,"18063","auto",NA,NA,NA,NA,NA,NA
"650","2016-08-23 10:59:11-03","NHMLondon","NHM-LONDON-BOT","BM000624884","S","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","George Gardner; b.1812; d.1849; Gardner","3055","1839","10",NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4986030","<a href=http://www.nhm.ac.uk/services/media-store/asset/61e62ed272c787adc64c75d6f206c2c39ee997ae/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Isolectotype",NA,NA,"Mart.","Timothy Charles (Tim) Plowman; b.1944; d.1989; Plowman","Goiás",NA,NA,"-49.675","-15.883333",NA,NA,NA,"-49.675","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-11-12 17:00:57-03","UEL","FUEL","39772","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pastore, JA; Castellani, ED; Custódio Filho, A","749","1997","03","18",NA,"Brasil",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","Mart.","Amaral Jr, A","São Paulo","Barretos","Ribeirão Anhumas, Orla da represa","-48.833333","-20.433333",NA,NA,NA,"-48.833333","-20.433333","2001","01","10",NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-11-12 17:00:57-03","UEL","FUEL","7285","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Silveira, M; Francisco das Chagas e Silva","s.n.","1989","08","19",NA,"Brasil",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","Mart.","Mendonça, JO","Mato Grosso","Poconé","Rodovia Transpantaneira Pocone-Porto Jofre, km 118","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,"1995","04","04","200792","auto",NA,NA,NA,NA,NA,NA
"653","2020-11-12 17:00:57-03","UEL","FUEL","51320","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Boff, SV","77","2006","10","01",NA,"Brasil",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","Mart.","Boff, SV","Mato Grosso do Sul","Corumbá","Fazenda São Bento, borda de capão, solo calcimórfico","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"654","2020-11-12 17:00:57-03","UEL","FUEL","19291","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Souza-Stevaux, MC","100","1993","12","10",NA,"Brasil",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","Mart.","Mendonça, JO","Mato Grosso do Sul","Taquaruçu","Canal Poitã (Mata Ciliar), Mata Ciliar)","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"655","2020-11-12 17:00:57-03","UEL","FUEL","19375","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cislinski, J; Souza, DC","2","1994","10","18",NA,"Brasil",NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales","Mart.","Mendonça, JO","Mato Grosso do Sul","Taquaruçu","Rio Paraná","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"656","2019-11-01 14:57:15-03","UnB","UB","6728","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Gomes Júnior, JC","2197","1964","09","20","Southern America","Brasil",NA,NA,"Na margem do rio Brioso.; Árvore 5m. Flor alva; .",NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Mato Grosso do Sul","Três Lagoas","Fazenda Foresta. Próximo de Joaquim Queirós","-49","-22",NA,NA,NA,"-49","-22","2018","07","05",NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-11-01 14:57:15-03","UnB","UB","24446","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Fonsêca, SG","1056","1968","10",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A","Goiás","Caiapônia","Caiapônia","-52.350833","-17.601944",NA,NA,NA,"-52.350833","-17.601944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-11-01 14:57:15-03","UnB","UB","24450","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Paula, JE","1676","1982","11",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A","Goiás","Corumbá de Goiás","Corumbá de Goiás","-49.357222","-16.543333",NA,NA,NA,"-49.357222","-16.543333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-11-01 14:57:15-03","UnB","UB","24449","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ratter, JA","8189V","1999","04",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Goiás","Nova Crixás",NA,"-50.133333","-14.4",NA,NA,NA,"-50.133333","-14.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-11-01 14:57:15-03","UnB","UB","18","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Prance, GT; Silva, NT","59379","1964","10","11","Southern America","Brasil",NA,NA,"D5MX3cm# NYBG Exploration of New Brazilian Roads. Supported in part by the U.S. Army Edgwood Arsenal.&nf;; Árvore 5m x 3cm. Fruto vermelho.; Mata de galeria.",NA,NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Mato Grosso","Xavantina","46 Km N de Xavantina Rio Vau (Serra do Roncador)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-11-01 14:57:15-03","UnB","UB","25","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Harley, RM; Souza, R","10454","1968","10","03","Southern America","Brasil",NA,NA,"D2M#.; Arbusto 2m. Fruto vermelho.; Vegetação arbustiva densa.",NA,NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Mato Grosso",NA,"Córrego do Gato. 51 Km S do acampamento","-51.766667","-12.816667",NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-11-01 14:57:15-03","UnB","UB","125056","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Argent, GCG; Ramos, J; Richards, PW; Souza, R","6352","1967","09","12","Southern America","Brasil",NA,NA,"Coletas do Royal Geographic Society Expedition de 1967-68.&nf;Rótulos preparados a posteriori no UB com informação parcial.&nf;Dados completos no herbário do Royal Botanic Gardens Kew (K) e New York Botanical Garden (NY).; Tree ca. 3 m high. Phenology of",NA,NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Mato Grosso","Xavantina","By Rio das Mortes, just above Ferry, Xavantina.","-52.233333","-14.633333",NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-11-01 14:57:15-03","UnB","UB","14285","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Rocha, DMS","260","2000","03","29","Southern America","Brasil",NA,NA,"Arbusto 1,5m; Mata encharcada.",NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Goiás","Santa Rita do Araguaia","Ponte de madeira sobre a Babilônia","-53.2052993774414","-17.3255996704102",NA,NA,NA,NA,NA,"2018","07","05","61711","auto",NA,NA,NA,NA,NA,NA
"664","2019-11-01 14:57:15-03","UnB","UB","184192","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Sigrist, MR; Consolaro, HN; Tupinambá, F","s.n.","1999","10",NA,"Southern America","Brasil",NA,NA,"Muitas abelhas presentes; Árvore 6m de altura. Flor branca. Poucas flores. Muitos frutos",NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Mato Grosso do Sul","Campo Grande","Campus UFMS","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"2018","07","05","161190","auto",NA,NA,NA,NA,NA,NA
"665","2019-11-01 14:57:15-03","UnB","UB","184190","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Oliveira, AKM","10","1989","10","01","Southern America","Brasil",NA,NA,"Árvore",NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Mato Grosso do Sul","Corumbá","Passo do Lontra","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,"2018","07","05","295160","auto",NA,NA,NA,NA,NA,NA
"666","2019-11-01 14:57:15-03","UnB","UB","149862","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ratter, JA","7899","1997","11","03","Southern America","Brasil",NA,NA,"On the edge of a clump of trees in a rather damp hollow with much curatella americana. There is a buritizal nearby; Tree, 8m tall, 30cm dbh, with bark forming a vertically elongated mesh network.Fruiting copiously. Fruits scarlet and being eaten by p",NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Tocantins","Divinópolis do Tocantins","21Km from Monte Santo on the road to Divinopolis, alt. 250m","-49.2139015197754","-9.79971981048584",NA,NA,NA,NA,NA,NA,NA,NA,"73917","auto",NA,NA,NA,NA,NA,NA
"667","2019-11-01 14:57:15-03","UnB","UB","21","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Fonsêca, SG; Onishi, E","1056","1968","10","03","Southern America","Brasil",NA,NA,"D2M#.; Arbusto 2m; Arredores de brejo.",NA,NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","Mato Grosso","Aragarças","A 9 Km na estrada para Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-11-01 14:57:15-03","UnB","UB","112653","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Delprete, PG; et al.","9014","2004","10","30","Southern America","Brasil",NA,NA,"Folhas papiráceas verde-claras. Botões florais verde-claros. Corola branca; Arbusto 2-3m; .",NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","Goiás","Iporá ","Parque Ecológico da Cachoeirinha","-51.134167","-16.442778",NA,"460","460","-51.134167","-16.442778","2018","07","05",NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-11-01 14:57:15-03","UnB","UB","184191","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Boff, SV","77","2006","10","01","Southern America","Brasil",NA,NA,"Árvore. Flor amarela.; Borda de capão. Solo calcimórfico",NA,NA,"Dicotyledoneae",NA,"Mart.","Boff, SV","Mato Grosso do Sul","Corumbá","Fazenda São Bento","-57.038889","-19.576667",NA,NA,NA,"-57.038889","-19.576667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
