"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"146","2019-01-17 11:24:21-02","PUCRS","MPUC","14960","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","N.I. Matzenbacher",NA,NA,NA,NA,NA,"1983","04","20","Brasil","RS","Guaíba","BR-116, Km 32","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"Magnoliopsida",NA,"1",NA,NA
"147","2021-01-28 13:24:30-03","PUCRS","MPUC","10726","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","C.A. Mondin",NA,NA,NA,NA,NA,"2005","02","25","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"76715","auto","Magnoliopsida",NA,"1",NA,NA
"148","2021-01-28 13:24:30-03","PUCRS","MPUC","8796","S","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","S.J. Longhi",NA,NA,NA,NA,NA,"1998","05","05","Brasil","RS","São Francisco de Paula",".","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,"76715","auto","Magnoliopsida",NA,"1",NA,NA
"149","2020-10-14 09:59:04-03","FURB","FURB","11393","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Hasckel, R.P. & Klemz, G.","1420","2009","01","24","Brasil","Santa Catarina","Cerro Negro","Macaco Branco.","-51.0336111","-27.9019444","-51.0336111","-27.9019444","785","785","Fito IFFSC 830/L/41. Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: flor botão floral","FURB17551","FURB17551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 09:59:04-03","FURB","FURB","11489","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Hasckel, R.P. & Klemz, G.","2637","2009","01","20","Brasil","Santa Catarina","Anita Garibaldi","Santa Rosa.","-51.1205556","-27.6283334","-51.1205556","-27.6283334","854","854","Florística IFFSC 1191. Coletada entorno da unidade amostral.","FURB17550","FURB17550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 09:59:04-03","FURB","FURB","11678","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Hasckel, R.P. & Klemz, G.","1448","2009","01","26","Brasil","Santa Catarina","Anita Garibaldi","São Paulo.","-51.0338889","-27.8519444","-51.0338889","-27.8519444","833","833","Fito IFFSC 886/O/20 e S/14","FURB17549","FURB17549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 09:59:04-03","FURB","FURB","11764","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Hasckel, R.P. & Klemz, G.","1838","2009","03","19","Brasil","Santa Catarina","Campos Novos","São Francisco.","-51.2602778","-27.6291667","-51.2602778","-27.6291667","707","707","Florística IFFSC 1188.","FURB17548","FURB17548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 09:59:04-03","FURB","FURB","12215","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Stival-Santos, A.; Silveira, S.","609","2009","04","16","Brasil","Santa Catarina","Passos Maia",NA,"-51.9302778","-26.64","-51.9302778","-26.6400000","1056","1056","Florística IFFSC 832(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB17547","FURB17547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 09:59:04-03","FURB","FURB","12241","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Stival-Santos, A.; Silveira, S.","635","2009","04","23","Brasil","Santa Catarina","Macieira","Paiol da Pedra-Macieira.","-51.3033333","-26.8188889","-51.3033333","-26.8188889","931","931","Florística IFFSC 725(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado; entorno do fragmento Habito: arbórea;","FURB17546","FURB17546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 09:59:04-03","FURB","FURB","12272","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Stival-Santos, A.; Silveira, S.","584","2009","04","14","Brasil","Santa Catarina","Abelardo Luz","Comunidade da Grama - Assentamento José Maria.","-52.1088889","-26.5502778","-52.1088889","-26.5502778","1102","1102","Florística IFFSC 884(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado; entorno do fragmento Habito: arbórea; flor branca","FURB17545","FURB17545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-14 09:59:04-03","FURB","FURB","12286","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Gasper, A.L. de","2072","2009","04","27","Brasil","Santa Catarina","Urubici","Xaxim.","-49.5911111","-28.0825","-49.5911111","-28.0825000","1407","1407","Florística IFFSC 165(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; entorno do fragmento Habito: árvore; flor amarela","FURB17544","FURB17544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 09:59:04-03","FURB","FURB","13375","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Hasckel, R.P. & Klemz, G.","2647","2009","04","23","Brasil","Santa Catarina","Urubici","Morro da Igreja - Parque Nacional São Joaquim.","-49.4983333","-28.0827778","-49.4983333","-28.0827778","1546","1546","Florística IFFSC 166(Arbórea) Habitat: Floresta nebular e campos naturais; Estágio médio de regeneração Habito: arbórea; flor amarela","FURB17542","FURB17542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 09:59:04-03","FURB","FURB","21682","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3702","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo.","-49.3191667","-28.3480555","-49.3191667","-28.3480555","206","206","Fito IFFSC 97 /N/68 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB17540","FURB17540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-02-27 12:51:34-03","FURB","FURB","3339","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Godoy, M.B.",NA,"2005","04","11","Brasil","Santa Catarina","Lages",NA,"-50.5019444","-28.2605556","-50.5019444","-28.2605556",NA,NA,"IFFSC / UA 446/M 8.","FURB17560","FURB17560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 09:59:04-03","FURB","FURB","45416","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Oliveira, AA de","2015","01","12","Oliveira, A.A. de","934","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Fito IFFSC 15 /L/67","FURB17570","FURB17570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-14 09:59:04-03","FURB","FURB","45603","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Pastório, FF","2015","02","06","Oliveira, A.A. de","1044","2015","01","21","Brasil","Santa Catarina","Bom Retiro","Fazenda Reunidos Canto Novo LTDA.","-49.4975","-27.9013889","-49.4975000","-27.9013889","1118","1118","Fito IFFSC 218 /O/23","FURB17561","FURB17561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-10-14 09:59:04-03","FURB","FURB","58511","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Kassner-Filho, A.","2018","03","30","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2477","2018","03","30","Brasil","Santa Catarina","Rio Rufino",NA,"-49.7683334","-27.99","-49.7683334","-27.9900000","1281","1281","Habitat: interior da unidade amostral Habito: árvore","FURB58511","FURB58511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-10-14 09:59:04-03","FURB","FURB","58757","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Kassner-Filho, A.","2018","03","17","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2405","2018","03","17","Brasil","Santa Catarina","Bom Retiro",NA,"-49.59","-27.81","-49.5900000","-27.8100000","101","101","botão floral Habitat: interior da unidade amostral Habito: árvore","FURB58757","FURB58757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 09:59:04-03","FURB","FURB","8971","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Dreveck, S.","347","2008","02","23","Brasil","Santa Catarina","Curitibanos","Agropecuária Nossa Senhora Aparecida.","-50.5797223","-27.0908333","-50.5797223","-27.0908333","985","985","IFFSC 562/N/02. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor amarela","FURB17559","FURB17559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 09:59:04-03","FURB","FURB","8972","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Dreveck, S.","346","2008","02","23","Brasil","Santa Catarina","Curitibanos","Agropecuária Nossa Senhora Aparecida.","-50.5797223","-27.0908333","-50.5797223","-27.0908333","985","985","IFFSC 562/S/35. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor branca","FURB17558","FURB17558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 09:59:04-03","FURB","FURB","9148","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Dreveck, S. & Carneiro, F.E.","510","2008","03","27","Brasil","Santa Catarina","São José do Cerrito","Ponte Canoas.","-50.8491666","-27.5391666","-50.8491666","-27.5391666","850","850","Florística IFFSC 328. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor branca","FURB17557","FURB17557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 09:59:04-03","FURB","FURB","9192","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Dreveck, S.","322","2008","02","21","Brasil","Santa Catarina","Curitibanos","Estrada do Lucro / Fazenda Bela Vista.","-50.6713889","-27.2691667","-50.6713889","-27.2691667","908","908","IFFSC 450/O/10. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor branca","FURB17556","FURB17556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 09:59:04-03","FURB","FURB","9264","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Dreveck, S.; Verdi, M. & Godoy, M.B.","236","2008","02","19","Brasil","Santa Catarina","Curitibanos","Estrada do Cerrito.","-50.5808334","-27.3591667","-50.5808334","-27.3591667","962","962","Florística IFFSC 409.","FURB17555","FURB17555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-02-27 12:51:34-03","FURB","FURB","9590","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Carneiro, F.E.","519","2008","04","10","Brasil","Santa Catarina","Lages",NA,"-50.67","-28.2602778","-50.6700000","-28.2602778","825","825","IFFSC 104/L/16.","FURB17554","FURB17554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 09:59:04-03","FURB","FURB","9693","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Dreveck, S.; Verdi, M. & Carneiro, F.E.","335","2008","03","24","Brasil","Santa Catarina","Campo Belo do Sul","Rincão das Cachoeiras.","-50.7583333","-27.9908333","-50.7583333","-27.9908333","826","826","Florística IFFSC 177.","FURB17553","FURB17553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 09:59:04-03","FURB","FURB","9956","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Carneiro, F.E.","658","2008","05","06","Brasil","Santa Catarina","Otacílio Costa","Fundo do Campo / Vila dos Baianos / Fazenda Gugelmin.","-49.9505556","-27.6308334","-49.9505556","-27.6308334","863","863","IFFSC 304/L/19","FURB17552","FURB17552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 09:59:04-03","FURB","FURB","907","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Sobral, M.",NA,"2002","02","01","Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"FURB00778","FURB00778",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA
"173","2020-10-14 09:59:04-03","FURB","FURB","13551","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Colares. R.","2019","01","09","Verdi, M.; Hasckel, R.P. & Klemz, G.","1889","2009","04","06","Brasil","Santa Catarina","Urubici","São Pedro.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; borda da mata Habito: árvore; flor amarela","FURB17541","FURB17541",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA
"174","2021-03-16 17:50:45-03","UCS","HUCS","36224","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Pasini, E.","2012","01",NA,"Rizzon, E.","23","2010","08","10","Brasil","Rio Grande do Sul","São Marcos","Bairro Francisci Doncatto","-51.083333","-28.981667","-51.083333","-28.981667",NA,NA,"Na zona urbana",NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-16 17:50:45-03","UCS","HUCS","51074","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Paloschi, I.","2020","06","22","Paloschi, I.","s.n.","2020","06","22","Brasil","Rio Grande do Sul","Caxias do Sul","Fazenda Souza","-51.021111","-29.126389","-51.021111","-29.126389","774","774","Árvore com 3 m de altura",NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:50:45-03","UCS","HUCS","11218","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Valduga, E.","2014","11","10","Butzke, A.","1023","1996","01","24","Brasil","Rio Grande do Sul","Barão de Cotegipe",NA,"-52.3796997070312","-27.6208000183105",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"19366","auto",NA,NA,NA,NA,NA
"177","2021-03-16 17:50:45-03","UCS","HUCS","11579 A","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Gonzatti, F.","2014",NA,NA,"Butzke, A.","1023","1996","01","24","Brasil","Rio Grande do Sul","Barão de Cotegipe",NA,"-52.3796997070312","-27.6208000183105",NA,NA,NA,NA,"HERBARA 8023; beira do mato",NA,NA,"Angiospermae","Asterales",NA,NA,"19366","auto",NA,NA,NA,NA,NA
"178","2021-03-16 17:50:45-03","UCS","HUCS","15328","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saaverdra, M.M.","2010","01",NA,"Wasum, R.A.","518","2000","03","10","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Beira da estrada - arvoreta",NA,NA,"Angiospermae","Asterales",NA,NA,"30776","auto",NA,NA,NA,NA,NA
"179","2021-03-16 17:50:45-03","UCS","HUCS","36354","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Grizzon, M.",NA,NA,NA,"Grizzon, M.","05","2010","08","30","Brasil","Rio Grande do Sul","São Marcos","Bairro Francisco Doncatto","-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"Na mata",NA,NA,"Angiospermae","Asterales",NA,NA,"15120","auto",NA,NA,NA,NA,NA
"180","2021-03-16 17:50:45-03","UCS","HUCS","02460","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Robinson, H.","1987","03",NA,"Rossato, M.","s.n.","1987","02","21","Brasil","Rio Grande do Sul","São Francisco de Paula","Carapina","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore - na mata",NA,NA,"Angiospermae","Asterales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"181","2021-03-16 17:50:45-03","UCS","HUCS","05470","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Robinson, H.","1989","05",NA,"Rossato, M.","s.n.","1989","03","04","Brasil","Rio Grande do Sul","Caxias do Sul","Conceição","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Árvore - capítulos brancos",NA,NA,"Angiospermae","Asterales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"182","2021-03-16 17:50:45-03","UCS","HUCS","18957","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Robinson, H.","2002","06",NA,"Wasum, R.A.","1434","2002","03","24","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada para Taquara","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Em orla da mata",NA,NA,"Angiospermae","Asterales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"183","2021-03-16 17:50:45-03","UCS","HUCS","17930","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saaverdra, M.M.","2010","01",NA,"Wasum, R.A.","967","2001","02","05","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada para Taquara","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Orla da mata",NA,NA,"Angiospermae","Asterales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"184","2021-03-16 17:50:45-03","UCS","HUCS","12969","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saaverdra, M.M.","2010","01",NA,"Rossato, M.","24","1999","02","25","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Orla da mata",NA,NA,"Angiospermae","Asterales",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"185","2021-03-16 17:50:45-03","UCS","HUCS","09903","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Robinson, H.","1994","08",NA,"Wasum, R.A.","s.n.","1994","06","03","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Arvoreta - beira da mata",NA,NA,"Angiospermae","Asterales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"186","2021-03-16 17:50:45-03","UCS","HUCS","12062","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C.","1999","03",NA,"Wasum, R.A.","s.n.","1996","02","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Na orla da mata-escandente",NA,NA,"Angiospermae","Asterales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"187","2021-03-16 17:50:45-03","UCS","HUCS","20419","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Saaverdra, M.M.","2011","01",NA,"Kegler, A.","1298","2003","02","09","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Mata de bracatinga",NA,NA,"Angiospermae","Asterales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"188","2021-03-16 17:50:45-03","UCS","HUCS","06580","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Mondin, C.","1994","01",NA,"Jarenkow, J.A.","623","1987","01","15","Brasil","Rio Grande do Sul","Capão do Leão","Horto Botânico Irmão Teodoro Luiz","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"Árvore com 12 m de altura",NA,NA,"Angiospermae","Asterales",NA,NA,"28605","auto",NA,NA,NA,NA,NA
"189","2021-03-16 17:50:45-03","UCS","HUCS","05571","PreservedSpecimen","Plantae","Asteraceae","Dasyphyllum","spinescens","Dasyphyllum spinescens","(Less.) Cabrera","Robinson, H.","1989","05",NA,"Rossato, M.","s.n.","1989","03","02","Brasil","Rio Grande do Sul","Nova Prata","Horto Florestal","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Interior da mata",NA,NA,"Angiospermae","Asterales",NA,NA,"18634","auto",NA,NA,NA,NA,NA
