"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","class","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet","sex"
"600","2021-02-08 12:52:22-03","UFRGS","ICN","031009","S","Plantae","Monocotyledon",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Waechter, JL","199","1975","10","25","América do Sul","Brasil","RS","Itapuã",NA,"Flores brancas.; Em solo arenoso.","ICN00041066",NA,"Azevedo, C","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"601","2021-02-08 12:52:22-03","UFRGS","ICN","127282","S","Plantae","Monocotyledon",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Pinheiro, M","548","2003","10","01","América do Sul","Brasil","RS","Parque Estadual de Itapuã, morro do Araçá",NA,"campo rupestre","ICN00041060",NA,"Waechter, JL","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"2014",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA
"602","2021-02-08 12:52:22-03","UFRGS","ICN","131260","S","Plantae","Monocotyledon",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Kinupp, VF; Brack, P","2821","2003","11","02","América do Sul","Brasil","SC",NA,NA,"Erva terrícola; flores brancas; frutos imaturos verdes.; Solo arenoso.","ICN00041071",NA,"Colla, FB","Morro dos Conventos",NA,NA,NA,NA,"2013","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2021-02-08 12:52:22-03","UFRGS","ICN","165291","S","Plantae","Monocotyledon",NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Silva Filho, PJS","435","2008","10","23","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã.-30.06642 -51.022557",NA,"Flores brancas","ICN00041073",NA,"Silva Filho, PJS; Buzatto, CR","Viamão","-51.0225","-30.066389",NA,NA,NA,NA,NA,"-51.0225","-30.066389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-08-26 10:50:20-03","MCN-FZBRS","HAS","8238","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Prescottia","micrantha","Prescottia micrantha","Lindl.","Bueno, O.","925","1977","09",NA,NA,"Brasil","Rio Grande do Sul","campo limpo C cau 66",NA,NA,"HAS0008238",NA,"Bueno, O.; Miotto, S.T.S. & Buselato, T.","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"1977",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-11-21 10:13:02-03","IBt","SP","1514","S","Plantae",NA,NA,"Orchidaceae","Cranichis","bradei","Cranichis bradei","Schltr.","Brade, AC","7776","1917","09",NA,NA,"Brasil","São Paulo","Morro das Pedras",NA,NA,"SP002011","SP002011","Schlechtler, R","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"1922",NA,NA,NA,NA,"55628","auto","Isotype",NA,NA,NA,NA,NA,NA,NA
"606","2019-11-21 10:13:02-03","IBt","SP","192345","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Pirani, JR; Yano, O","728","1983","07","25",NA,"Brasil","São Paulo","SP 93, Km 74",NA,NA,NA,NA,"Borba, EL","Biritiba-Açu",NA,NA,NA,NA,"1995","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-11-21 10:13:03-03","IBt","SP","452853","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Barberena, FFVA","150","2009","03","20",NA,"Brasil","Minas Gerais","Parque Nacional do Itatiaia, Planalto, no trecho Abrigo Rebouças - Prateleiras",NA,NA,NA,NA,"Barberena, FFVA","Itamonte","-44.4039","-22.2338","2351","2351","2009","03","20","-44.4039","-22.2338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-11-21 10:13:02-03","IBt","SP","236848","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Alvarenga, D","269","1989","05","25",NA,"Brasil","Distrito Federal","Reserva Ecológica do IBGE",NA,NA,NA,NA,"Borba, EL","Brasília","-47.896111","-15.915",NA,NA,"1995","06",NA,"-47.896111","-15.915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-21 10:13:03-03","IBt","SP","497346","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Silva, JM","8866","2015","04","28",NA,"Brasil","Santa Catarina","Rio Paciência",NA,NA,NA,NA,"Barboza, E","Canoinhas","-50.499444","-26.245556","765","765","2016","01",NA,"-50.499444","-26.245556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-11-21 10:13:02-03","IBt","SP","203190","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Mendonça, RC; Dalmácio, J","461","1985","05","29",NA,"Brasil","Distrito Federal","Córrego Santa Bárbara descida para a Cachoeira do Tororó",NA,NA,NA,NA,"Mendonça, RC","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"1985","06",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-21 10:13:03-03","IBt","SP","37240","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Mello Barreto","4854","1935","05","28",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-11-21 10:13:03-03","IBt","SP","37241","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Mello Barreto","4860","1934","07","26",NA,"Brasil","Minas Gerais","Ressaca",NA,NA,NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-11-21 10:13:03-03","IBt","SP","47193","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Kuhlmann, M","2471","1950","06","08",NA,"Brasil","Minas Gerais","São Francisco dos Campos, subida do Morro do Cabrito",NA,NA,NA,NA,"Borba, EL","Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,NA,"1995","06",NA,NA,NA,"20219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-11-21 10:13:02-03","IBt","SP","19573","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Hoehne, FC","s.n.","1927","05","11",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Ouro Fino","-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-21 10:13:02-03","IBt","SP","29220","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Novaes, N","699","1896","05",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-21 10:13:03-03","IBt","SP","55180","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Hatschbach, G","969","1948","05","01",NA,"Brasil","Paraná","São Luis de Purunã",NA,NA,NA,NA,NA,"Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-21 10:13:03-03","IBt","SP","346497","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Santos, EP; Hoffmann, P; Socher, LG","778","1999","04","23",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdidos",NA,NA,NA,NA,"Barros, F","Guaratuba","-48.5746994018555","-25.8827991485596","1280","1280","2000","08","10",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-21 10:13:02-03","IBt","SP","29216","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Luederwaldt, H","s.n.","1906","05","06",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Hoehne, FC","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-21 10:13:03-03","IBt","SP","50507","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Orth, C","s.n.","1932","05","05",NA,"Brasil","Rio Grande do Sul","Morro da Gloria",NA,NA,NA,NA,"Dutra, J","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-21 10:13:02-03","IBt","SP","185482","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Pirani, JR; Yano, O","595","1983","04","21",NA,"Brasil","Santa Catarina","Mata na saída da cidade",NA,NA,NA,NA,"Borba, EL","Xanxerê","-52.4042015075684","-26.8768997192383",NA,NA,"1995","06",NA,NA,NA,"16278","auto",NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-11-21 10:13:03-03","IBt","SP","316439","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Amaral Jr, A","1526","1973","04","27",NA,"Brasil","São Paulo","Faz. Gonçalves. Bairro Rural de Monte Alegre",NA,NA,NA,NA,"Pabst, G","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"1976","08","29",NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-21 10:13:03-03","IBt","SP","54018","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Pabst, GFJ","322",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Hoehne, FC","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-21 10:13:03-03","IBt","SP","53424","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Eugenio Leite, J","3483","1945","05",NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Hoehne, FC","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-21 10:13:03-03","IBt","SP","42965","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Hashimoto, G","330","1940","04","30",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Gehrt, A","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-21 10:13:02-03","IBt","SP","185707","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Barros, F","742","1982","06","03",NA,"Brasil","São Paulo","Ilha do Cardoso, Restinga atrás dos geradores",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","06",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-21 10:13:02-03","IBt","SP","201489","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Romaniuc Neto, S; Wanderley, MGL","173","1984","06","11",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-21 10:13:03-03","IBt","SP","56258","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Pires, AS","s.n.","1951","05","18",NA,"Brasil","São Paulo","Serra do Mar",NA,NA,NA,NA,"Hoehne, FC","Embu-Guaçu","-46.810001373291","-23.8299999237061",NA,NA,"1951","05",NA,NA,NA,"15311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-21 10:13:03-03","IBt","SP","65483","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Kuhlmann, M","1372","1946","05","06",NA,"Brasil","São Paulo","Várzea do rio Jacareí",NA,NA,NA,NA,"Borba, EL","Joanópolis","-46.2700004577637","-22.9300003051758",NA,NA,"1995","06",NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-21 10:13:02-03","IBt","SP","232355","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Barros, F","252","1980","06","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Borba, EL","Juquitiba","-47.060001373291","-23.9300003051758",NA,NA,"1995","06",NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-21 10:13:02-03","IBt","SP","276469","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Martuscelli, P","148","1985","07","20",NA,"Brasil","São Paulo","Sítio Irapuã, Km 348,5 da BR 116",NA,NA,NA,NA,"Martuscelli, P","Miracatu","-47.4599990844727","-24.2800006866455",NA,NA,"1985",NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-11-21 10:13:03-03","IBt","SP","334939","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Campacci, MA","210","1999","05",NA,NA,"Brasil","São Paulo","Serra da Mantiqueira",NA,NA,NA,NA,"Campacci, MA","Piquete","-45.1699981689453","-22.6100006103516","1800","1800",NA,NA,NA,NA,NA,"13434","auto",NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-11-21 10:13:03-03","IBt","SP","5611","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Gehrt, A","s.n.","1921","05","04",NA,"Brasil","São Paulo","Alto da Serra, (Estação Biológica)",NA,NA,NA,NA,"Hoehne, FC; Schlechtler, R","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-21 10:13:02-03","IBt","SP","163926","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Handro, O","2089","1969","05","20",NA,"Brasil","São Paulo","Paranapiacaba, Estação Biológica (linha São Paulo-Santos)",NA,NA,NA,NA,"Handro, O","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"1969","05",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-21 10:13:02-03","IBt","SP","244305","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Kirizawa, M; Chiea, SAC","2334","1990","06","04",NA,"Brasil","São Paulo","Perto de Paranapiacaba. Capoeirão próximo da Vila de Paranapiacaba",NA,NA,NA,NA,"Borba, EL","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,"1995","06",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-21 10:13:02-03","IBt","SP","29223","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Edwall, G","s.n.","1904","07","21",NA,"Brasil","São Paulo","Rio Pequeno, Estação Rio Grande (São Paulo Railway)",NA,NA,NA,NA,"Hoehne, FC","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-21 10:13:03-03","IBt","SP","48382","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Handro, O","s.n.","1943","06","20",NA,"Brasil","São Paulo","Bosque da Saúde",NA,NA,NA,NA,"Handro, O","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-11-21 10:13:03-03","IBt","SP","3343","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Gehrt, A","s.n.","1919","05","20",NA,"Brasil","São Paulo","Butantan",NA,NA,NA,NA,"Hoehne, FC; Schlechtler, R","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-11-21 10:13:02-03","IBt","SP","129627","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Handro, O","2276","1975","06","04",NA,"Brasil","São Paulo","Jardim Botânico, Água Funda, nativa no Jardim",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1980","08","12",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-21 10:13:03-03","IBt","SP","32211A","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Handro, O","s.n.","1939","05","20",NA,"Brasil","São Paulo","Jardim Botânico, Nativa",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1980","08","12",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-21 10:13:03-03","IBt","SP","33211","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Hoehne, FC","s.n.","1935","05","29",NA,"Brasil","São Paulo","Jardim Botânico, Nativa",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1980","08","12",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-21 10:13:02-03","IBt","SP","146792","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Jung, SL","14","1977","05","02",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1980","08","12",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-21 10:13:02-03","IBt","SP","127142","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Sakane, M","100","1974","06","25",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1979","02","15",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-21 10:13:02-03","IBt","SP","138306","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Corrêa, JA","111","1974","04","09",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Área 11",NA,NA,NA,NA,"Handro, O","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1980","02",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-21 10:13:02-03","IBt","SP","138297","S","Plantae",NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Corrêa, JA","78","1974","06","25",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga, Área 11",NA,NA,NA,NA,"Barros, F","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"1979","02","15",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-21 10:13:44-03","IBt","SP","200970","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Barros, F","907","1983","09","12",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-21 10:13:44-03","IBt","SP","224321","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Barros, F","464","1980","10","07",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-21 10:13:44-03","IBt","SP","238014","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Romaniuc Neto, S; et al.","763","1988","08","23",NA,"Brasil","São Paulo","Ilha do Cardoso, Cambriú",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-11-21 10:13:44-03","IBt","SP","202692","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Jung Mendaçolli, SL; Lopes, EA","578","1983","05","26",NA,"Brasil","São Paulo","Ilha do Cardoso, Ponta de Itacuruçá",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-11-21 10:13:44-03","IBt","SP","237715","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Romaniuc Neto, S; et al.","849","1989","06","22",NA,"Brasil","São Paulo","Ilha do Cardoso, Próximo ao vilarejo do Marujá",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-11-21 10:13:44-03","IBt","SP","224264","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Barros, F","473","1980","10","08",NA,"Brasil","São Paulo","Ilha do Cardoso, Restinga da Itacuruçá",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-11-21 10:13:44-03","IBt","SP","214945","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Kirizawa, M","1793","1986","10","15",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,"Borba, EL","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"1995","07",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-11-21 10:13:44-03","IBt","SP","255935","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Ferreira, S; et al.","567","1992","08","14",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Caminho do Imperador",NA,"Terrestre, hipanto verde, tépalas alvas, frutículos imaturos verdes",NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-11-19 09:29:56-03","IBt","SP","298937","S","Plantae",NA,NA,"Orchidaceae","Prescottia","microrhiza","Prescottia microrhiza","Barb.Rodr.","Queiroz, LP; et al.","4496","1996","05","28",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins, Trilha do Imperador",NA,"Erva terrestre, geófita com raizes suculentas, folhas moles, semi-suculentas, espaco ocráceo, flores concolores brancas, crescendo em clareiras e no caminho, planta herborizada com álcool",NA,NA,"Barros, F","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"1999","03","20",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-11-21 10:13:44-03","IBt","SP","254764","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Jouy, A","B525","1988","07","16",NA,"Brasil","Rio de Janeiro","Penedo, estrada Visconde de Mauá km 9",NA,"Referência da fotografia 884803",NA,NA,"Azevedo, C",NA,NA,NA,"700","700","2006","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-11-21 10:13:44-03","IBt","SP","39917","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rojas, T","1753","1916","10",NA,NA,"Paraguai",NA,"Barrancas arroyos, orillas esteros, Altos",NA,NA,NA,NA,"Azevedo, C",NA,NA,NA,NA,NA,"2009","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-11-21 10:13:44-03","IBt","SP","406551","S","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Rodrigues, VT; Vinhos, F","106","2007","10","13",NA,"Brasil","São Paulo","Serra do Itapeti, Parque Natural Municipal Afonso de Mello-Chiquinho Veríssimo",NA,NA,NA,NA,NA,"Mogi das Cruzes","-46.1925","-23.491389","779","779",NA,NA,NA,"-46.1925","-23.491389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
