"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","coordinatePrecision","maximumElevationInMeters","geoFlag","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"774","2020-11-05 13:53:50-03","UNIRIO","HUNI","670","PreservedSpecimen","Plantae","Leguminosae","Paubrasilia","echinata","Paubrasilia echinata","R.B. Pinto",NA,"Brasil",NA,NA,NA,"HUNI00000670",NA,NA,"Gagnon, H.C.Lima & G.P.Lewis",NA,"2007","09","13","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"Urca. Escola de Guerra Naval.",NA,"57442",NA,"auto","R.B. Pinto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","2020-09-18 09:31:45-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Limnocharitaceae","Caesalpinia","echinata","Caesalpinia echinata","Pereira, NWV",NA,"Brasil",NA,NA,NA,NA,NA,"Alismatales","Daly, DC; Cid Ferreira, CA; RAMOS, J; Guedes, J; LIMA, R P;","7",NA,NA,NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","2020-11-12 16:59:18-03","UEL","FUEL","37090","PreservedSpecimen","Plantae","Leguminosae","Caesalpinia","echinata","Caesalpinia echinata","Gouvea, MF",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","Lam.","s.n.","2005","03","02","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,"Campus da UEL, próximo ao HC, próximo ao HC",NA,"63728",NA,"auto","Paiva, MRC","2005",NA,NA,"03",NA,NA,NA,NA,NA,NA
"777","2020-11-12 16:59:37-03","UEL","FUEL","23797","PreservedSpecimen","Plantae","Leguminosae","Paubrasilia","echinata","Paubrasilia echinata","Tomé, MVF",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Lam.) E.Gagnon & H.C.Lima & G.P.Lewis","1062","1996","09","25","Paraná","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,"Campus da FFALM",NA,"19645",NA,"auto",NA,"2016",NA,NA,"11","29",NA,NA,NA,NA,NA
"778","2020-11-12 16:59:37-03","UEL","FUEL","3123","PreservedSpecimen","Plantae","Leguminosae","Paubrasilia","echinata","Paubrasilia echinata","Dias, MC; Perri, CG",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Lam.) E.Gagnon & H.C.Lima & G.P.Lewis","s.n.","1986","09","08","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,"Praça Floriano Peixoto",NA,"63728",NA,"auto",NA,"2016",NA,NA,"11","29",NA,NA,NA,NA,NA
"779","2020-11-12 16:59:37-03","UEL","FUEL","3356","PreservedSpecimen","Plantae","Leguminosae","Paubrasilia","echinata","Paubrasilia echinata","Perri, CG; Dias, MC",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Lam.) E.Gagnon & H.C.Lima & G.P.Lewis","s.n.","1986","09","29","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,"Praça Floriano Peixoto",NA,"63728",NA,"auto",NA,"2016",NA,NA,"11","29",NA,NA,NA,NA,NA
"780","2020-11-12 16:59:37-03","UEL","FUEL","23798","PreservedSpecimen","Plantae","Leguminosae","Paubrasilia","echinata","Paubrasilia echinata","Barreto, KD; et al.",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","(Lam.) E.Gagnon & H.C.Lima & G.P.Lewis","s.n.","1993","09","09","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"Parque da ESALQ",NA,"44778",NA,"auto",NA,"2016",NA,NA,"11","29",NA,NA,NA,NA,NA
"781","2019-11-01 15:00:28-03","UnB","UB","126933","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Queiroz, LP","Southern America","Brasil",NA,NA,"Flores com sépalas amarelo-esverdeadas; Árvore 1,5-4m",NA,"Dicotyledoneae",NA,"(Lam.) Gagnon, H.C.Lima, G.P. Lewis","3182","1993","05","14","Bahia","Feira de Santana","-38.966667","-12.25",NA,"Campus da UEFS",NA,NA,NA,NA,"Flora do Brasil","2018","-38.966667","-12.25",NA,NA,NA,NA,NA,NA,NA
"782","2019-11-01 15:00:28-03","UnB","UB","32158","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Heringer, EP","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"(Lam.) Gagnon, H.C.Lima, G.P. Lewis","12240","1972","11","14","Distrito Federal","Brasília","-47.887778","-15.744444",NA,"Parque do Guará",NA,NA,NA,NA,"Flora do Brasil","2018","-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA
"783","2019-11-01 15:00:28-03","UnB","UB","32159","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Machado, JWB","Southern America","Brasil",NA,NA,"Árvore em formação, 3 m de altura; .",NA,"Dicotyledoneae",NA,"(Lam.) Gagnon, H.C.Lima, G.P. Lewis","47","1981","09","10","Distrito Federal","Brasília","-47.887778","-15.744444",NA,"Parque recrativo Rogério Pithon Farias",NA,NA,NA,NA,"Flora do Brasil","2018","-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA
"784","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Barbosa, RAA","Southern America","Brasil",NA,NA,"Conglomerado MA-795. Extra; Árvore; DAP em cm: 3,2; altura em m: 8,50; presença de espinhos; base reta; casca acinzentada por fora, amarelada por dentro, fina, reticulada,; Solo argiloso",NA,"Dicotyledoneae",NA,"(Lam.) Gagnon, H.C.Lima, G.P. Lewis","IFN-795314","2018","03","08","Maranhão","Balsas","-46.601072","-8.639613",NA,"Buqueirão","489",NA,"489",NA,"Lima, HC","2018","-46.601072","-8.639613","11","17",NA,NA,NA,NA,NA
"785","2019-11-01 15:00:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Kirkbride Junior, JH","Southern America","Brasil",NA,NA,"Árvore cultivada de 5.5 m de altura, pétalas amarelas com o vexilo com a metade basal vermelha",NA,"Dicotyledoneae",NA,"(Lam.) Gagnon, H.C.Lima, G.P. Lewis","4897",NA,NA,NA,"Distrito Federal",NA,"-47.866667","-15.758333",NA,"Centro Olímpico da Fundação Universidade de Brasília","1008",NA,"1008",NA,"Flora do Brasil","2018","-47.866667","-15.758333",NA,NA,NA,NA,NA,NA,NA
"786","2019-11-01 15:00:28-03","UnB","UB","126931","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","Pinheiro, R","Southern America","Brasil",NA,NA,"Flores amarelas; Árvore 7m",NA,"Dicotyledoneae",NA,"(Lam.) Gagnon, H.C.Lima, G.P. Lewis","71","1966","03","08","Bahia","Ubaitaba","-39.323299407959","-14.3125",NA,NA,NA,"27575",NA,"auto","Flora do Brasil","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2019-10-03 10:03:40-03","UFSCar","SORO","3778","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata",NA,NA,"Brasil",NA,NA,"Porte arboreo; quilha arroxeada; também conhecida como Pau Brasil",NA,NA,NA,NA,NA,"1993","10","19","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"Campus da ESALQ",NA,"44778",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2019-10-03 10:03:40-03","UFSCar","SORO","3999","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Lam.","173",NA,NA,NA,"São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"Parque ESALQ",NA,"44778",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2019-05-06 11:57:26-03","UFU","HUFU","1196","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Damis, I.",NA,"Brasil",NA,NA,"Arbóreo, ca. 3,5 m.","HUFU00007682",NA,NA,"Lam.","s.n.","1987","10","10","Minas Gerais","Indianópolis","-47.9169006347656","-19.0386009216309","HUFU00007682","Fazenda Indaiá",NA,"30244",NA,"auto","Barneby, R.","1996",NA,NA,"02",NA,NA,NA,NA,NA,NA
"790","2020-08-20 14:55:56-03","UFSC","FLOR","41317","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Queiroz, L.P. de",NA,"Brasil",NA,NA,"arvoreta, flor fixadas, sépalas amarelo-esverdeadas, inferior mais carnosa e verde, pétlas amarelas-limão, superior internamente com 1/2 infrior atro rubra e a 1/2 superior amarelo-limão. Acúleos persistentes no tronco.Folícolos cartá","FLOR0041317",NA,"Fabales","Lam.","3182","1993","05","14","Bahia","Feira de Santana","-38.966667","-12.25",NA,NA,"1",NA,"1",NA,NA,NA,"38º58'W","12º15'S",NA,NA,NA,NA,NA,NA,NA
"791","2020-08-20 14:55:56-03","UFSC","FLOR","22142","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Falkenberg, D.B.; Medeiros, J.D.",NA,"Brasil",NA,NA,"árvore, flor 4 pétalas amarelas, uma violeta (4/5) e amarela (1/5 apical), 8m altura. Com pequenas acúleos.","FLOR0022142",NA,"Fabales","Lam.","5545","1991","10","31","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,"Colégio Getúlio Vargas, Saco dos Limões, Ilha de Santa Catarina.","10","27000","10","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","2020-01-31 10:38:11-03","IFAM","EAFM","2809","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Costa, S.B.; Mardilson, L.",NA,"Brasil",NA,NA,"; HABITAT: Platô; DESC: Arbusto; 7 m; folhas compostas, imparipenadas, alternas com aproximadamente 8 folíolos com uma folha; inflorescência amarelada, caule com espinho.",NA,NA,NA,"Lam.","24","2010","11","02","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"IFAM, Campus Manaus-Zona Leste, Agricultura I.",NA,"138090",NA,"auto","Costa, S.B.","2010",NA,NA,"11","02",NA,NA,NA,NA,NA
"793","2020-01-31 10:38:11-03","IFAM","EAFM","2589","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Gurgel-Silva, E.; Costa, S.B. & Furtado, F.R.A.",NA,"Brasil",NA,NA,"; HABITAT: Vertente.; DESC: Arbusto; 7 m; folhas compostas e alternas; frutos armados.",NA,NA,NA,"Lam.","114","2010","10","09","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"IFAM, Campus Manaus-Zona Leste, Próximo a casa de vegetação da agricultura I",NA,"138090",NA,"auto","Kinupp, V.F.","2011",NA,NA,"01","05",NA,NA,NA,NA,NA
"794","2020-01-31 10:38:11-03","IFAM","EAFM","13510","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Roque, A.A.",NA,"Brasil",NA,NA,"; HABITAT: Restinga; DESC: Arvoreta, cerca de 2 m de altura; folíolos verde-escuros; flores amarelas.",NA,NA,NA,"Lam.","1709","2015","12","28","Rio Grande do Norte","Natal","-35.229444","-5.849167",NA,"Parque da Cidade Dom Nivaldo Monte","68",NA,"68",NA,NA,NA,"-35.229444","-5.849167",NA,NA,NA,NA,NA,NA,NA
"795","2020-01-31 10:38:11-03","IFAM","EAFM","944","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Kinupp, V.F.; Silva, E.G.; Silva, R.N.A. & Caires, C.S.",NA,"Brasil",NA,NA,"; DESC: Árvore; 5,0 m; folhas compostas com gemas axilares; frutos imaturos verdes e maduros marrons com espinhos.",NA,NA,NA,"Lam.","4026","2009","11","28","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"IFAM, Campus Manaus-Zona Leste",NA,"138090",NA,"auto","Kinupp, V.F.","2009",NA,NA,"11","28",NA,NA,NA,NA,NA
"796","2020-01-31 10:38:11-03","IFAM","EAFM","875","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Kinupp, V.F.; Silva, R.N.A. & Silva, E.G.",NA,"Brasil",NA,NA,"; DESC: Arvoreta; 5,0 m; folhas pequenas paripinadas; flores pequenas amareladas com espinhos nos galhos. PIBIC Jr. 2009/2010.",NA,NA,NA,"Lam.","3960","2009","10","21","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"IFAM, Campus Manaus-Zona Leste, na borda da estrada da Agricultura.",NA,"138090",NA,"auto","Kinupp, V.F.","2010",NA,NA,"10","21",NA,NA,NA,NA,NA
"797","2020-01-31 10:38:11-03","IFAM","EAFM","2590","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Gurgel-Silva, E.; Costa, S.B. & Furtado, F.R.A.",NA,"Brasil",NA,NA,"; HABITAT: Platô.; DESC: Árvore; 20 m; CAP 88 cm; folhas alternas, imparipenadas; frutos ovalados com a sementes pretas e amarelos; canaliculados com uma glândula verde na base do pulvino .",NA,NA,NA,"Lam.","115","2010","10","09","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"IFAM, Campus Manaus-Zona Leste, Próximo a casa de vegetação da agricultura I",NA,"138090",NA,"auto","Kinupp, V.F.","2011",NA,NA,"11","19",NA,NA,NA,NA,NA
"798","2020-01-31 10:38:11-03","IFAM","EAFM","2589","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Caesalpinia","echinata","Caesalpinia echinata","Gurgel-Silva, E.; Costa, S.B. & Furtado, F.R.A.",NA,"Brasil",NA,NA,"; HABITAT: Vertente.; DESC: Arbusto; 7 m; folhas compostas e alternas; frutos armados.",NA,NA,NA,"Lam.","114","2010","10","09","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"IFAM, Campus Manaus-Zona Leste, Próximo a casa de vegetação da agricultura I",NA,"138090",NA,"auto","Kinupp, V.F.","2011",NA,NA,"01","05",NA,NA,NA,NA,NA
"799","2021-03-04 15:43:07-03","IF","SPSF","03137","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","J.P.Coelho","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"1947","10","31","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Arboreto de Vila Amalia",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"800","2021-03-04 15:43:07-03","IF","SPSF","06291","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata",NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,"RJ","Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"801","2021-03-04 15:43:07-03","IF","SPSF","14233","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","A.C.Siqueira","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"1991","04","17","PE","Tapacura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"802","2021-03-04 15:43:07-03","IF","SPSF","44108","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","C.E.Ramos & L.J.Alves & C.E.Santos","América do Sul","Brasil",NA,NA,"COLETA: Floresta Estacional Decidual.&nf;Árvore 7m;; GEOGRAFIA: Litoral Sul&nf;EX ALCB-86712;",NA,"Magnoliophyta","Fabales","Lam.",NA,"2008","10","16","BA","Itagibá","-39.7075","-14.181389",NA,"Mata da Botinha",NA,NA,NA,NA,"M.L.Guedes","2009",NA,NA,"01","30","Magnoliopsida",NA,NA,NA,NA
"803","2021-03-04 15:43:07-03","IF","SPSF","48256","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","D.A.Folli","América do Sul","Brasil",NA,NA,"COLETA: Planta de porte arbóreo, terrestre. Botão e flores amarelos. Exsudação seiva incolor.&nf;Altura 13m, Fuste a 7m, CAP Fuste 68cm, diametro da copa 8m.&nf;Nome Vulgar - Pau Brasil&nf;1 DUPLICATA; GEOGRAFIA: Estrada ES-010. &nf;Capoeirão.;",NA,"Magnoliophyta","Fabales","Lam.","6642","2010","07","27","ES","Aracruz","-40.328333","-19.688333",NA,NA,NA,NA,NA,NA,"D.A.Folli","2010",NA,NA,"07","27","Magnoliopsida",NA,NA,NA,NA
"804","2021-03-04 15:43:07-03","IF","SPSF","07335","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","B.Costa","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"1961","10","30","SP","Lorena","-45.1199989318848","-22.7299995422363",NA,"Horto Florestal",NA,"27246",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"805","2021-03-04 15:43:07-03","IF","SPSF","49761","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","C.Françoso","América do Sul","Brasil",NA,NA,NA,NA,"Magnoliophyta","Fabales","(Lam.) Hallier f.","s/n°","2014","09","18","SP","Paulínia","-47.1500015258789","-22.7600002288818",NA,NA,NA,"11851",NA,"auto","J.B.Baitello","2014",NA,NA,"09","30","Magnoliopsida",NA,NA,NA,NA
"806","2021-03-04 15:43:07-03","IF","SPSF","26751","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","A.A.Carpanezzi","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"1999","12","10","SP","Piracicaba","-47.6399993896484","-22.7199993133545",NA,"floresta estacional semidecidua",NA,"44778",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"807","2021-03-04 15:43:07-03","IF","SPSF","13710","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","M.A. Cunha","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: lote 120&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"1951","11","12","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Arboreto de Vila Amalia",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"808","2021-03-04 15:43:07-03","IF","SPSF","06534","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","M.Gonzaga","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,"1943","11","01","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"num jardim",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"809","2021-03-04 15:43:07-03","IF","SPSF","03806","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","M.M.Gonzaga","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: no jardim do Museu&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"1942","10","30","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Parque Estadual do Instituto Florestal",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"810","2021-03-04 15:43:07-03","IF","SPSF","03483","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","L.Assis","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: no jardim do Museu&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"1949","10","29","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Parque Estadual do Instituto Florestal",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"811","2021-03-04 15:43:07-03","IF","SPSF","30615","PreservedSpecimen","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","F.S.Peres","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area administrativa&nf;;",NA,"Magnoliophyta","Fabales",NA,NA,"2002","11","11","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,"P.E.Alberto Lofgren",NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"812","2021-03-04 15:43:22-03","IF","SPSF","50693","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","A. Maruyama & L. Cicco","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 5 m de altura. Flores com pétalas amarelas e vermelhas.; GEOGRAFIA: Floresta Ombrófila Densa, borda;",NA,"Magnoliophyta","Fabales","G. P. Lewis","70","2015","10","02","SP","Mairiporã","-46.616667","-23.429444",NA,NA,"803",NA,"803",NA,"A. Maruyama","2016",NA,NA,"11","02","Magnoliopsida",NA,NA,NA,NA
"813","2021-03-04 15:43:22-03","IF","SPSF","51186","PreservedSpecimen","Plantae","Fabaceae","Paubrasilia","echinata","Paubrasilia echinata","A. Maruyama & L. Cicco","América do Sul","Brasil",NA,NA,"COLETA: Árvore jovem ca. 2,0 m alt. Botões florais esverdeados.; GEOGRAFIA: Área em cultivo;",NA,"Magnoliophyta","Fabales","(Lam.) E. Gagnon, H.C. Lima & G. P. Lewis","552","2016","09","17","SP","São Paulo","-46.630833","-23.4625",NA,NA,"715",NA,"715",NA,"A. Maruyama","2016",NA,NA,"11","02","Magnoliopsida",NA,NA,NA,NA
"814","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Allemão, FF","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Lam.","s.n.",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"P15P2N0022","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Martius, CFP","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Lam.","s.n.",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"P15P2N0022","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Wied-Neuwied, MAP Prince","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Lam.","s.n.",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"P15P2N0022","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Vellozo, JMC","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Lam.","s.n.",NA,NA,NA,NA,NA,NA,NA,"P15P2N0022","e. gr. in sylvis maritimis usque ad molendinum sacchariferum Itacarussú, unde d austrum non offenditur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2017-09-11 17:09:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Sello, HL","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Lam.","s.n.",NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"P15P2N0022","in prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-10-26 09:32:06-03","UNEMAT","NX-FANEROGAMAS","616","PreservedSpecimen","Plantae","Caesalpiniaceae","Caesalpinia","echinata","Caesalpinia echinata",NA,NA,"Brasil",NA,NA,"Espécie exótica, tendo sido plantada pelo proprietário da residência. Corola com guias de néctar vináceo-escuro. Acúleos nos galhos. Casca lisa.",NA,NA,NA,"Lam.","BS279","1999","04","11","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Lago Norte, QI-12, à 200m do Lago Paranoá.",NA,"70570",NA,"auto","Marimon B.S.","1999",NA,NA,"04",NA,NA,NA,NA,NA,NA
"820","2021-02-08 12:41:27-03","UFRGS","ICN","113194","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata",NA,"América do Sul","Brasil",NA,NA,"estéril","ICN00015259","Dicotyledon",NA,"Lam.",NA,"1981","01","21","RS","Porto Alegre","-51.2299995422363","-30.0331001281738","ICN00015259","Viveiro",NA,"29946",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2021-02-08 12:41:27-03","UFRGS","ICN","103372","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Falkenberg, DB; Medeiros, JD","América do Sul","Brasil",NA,NA,"Doação FLOR; Árvore cultivada, pequenos acúleos, 8m alt., 4 pétalas amarelas (4/5) e 1 violeta e amarela (1/5 apical)","ICN00015260","Dicotyledon",NA,"Lam.","5545","1991","10","31","SC","Florianópolis","-48.5491981506348","-27.596700668335","ICN00015260","Colégio Getúlio Vargas, Soco dos Limões","10","27000","10","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2021-02-08 12:41:27-03","UFRGS","ICN","135481","S","Plantae","Fabaceae","Caesalpinia","echinata","Caesalpinia echinata","Krieger, PL","América do Sul","Brasil",NA,NA,"Doação do herbário RB; Árvore regular ( 6-7 m). Flores amarelas, com uma pétala vermelho escuro com bordo externo alaranjado.; Na beira da mata.","ICN00015255","Dicotyledon",NA,"Lam.","11157","1971","12","16","PR","Guaratuba","-48.5746994018555","-25.8827991485596","ICN00015255",NA,NA,"41937",NA,"auto","Bortoluzzi, RLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
