"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount","class","sex"
"150","2020-04-29 16:29:34-03","UFVJM","HDJF","1625","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Otoni, TJO; Machado, ELM","Otoni, TJO; Machado, ELM","06","2013","01","29","Southern America","Brasil","Minas Gerais","Campus JK (UFVJM), próximo ao lixão desativado de Diamantina",NA,NA,NA,NA,"HDJF001625","HDJF001625_01","Diamantina","-43.566111","-18.203889","-43.566111","-18.203889",NA,NA,"2014","01","29",NA,NA,NA,NA,NA
"151","2020-04-29 16:29:34-03","UFVJM","HDJF","5780","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA; Gonçalves, MF; Duarte, PJ","479","2014","06","21","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1","884","884",NA,NA,"HDJF005780","HDJF005780_01","São Gonçalo do Rio Preto","-43.341917","-18.1069","-43.341917","-18.1069",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"152","2020-04-29 16:29:34-03","UFVJM","HDJF","1626","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Otoni, TJO; Machado, ELM","Otoni, TJO; Machado, ELM","06","2013","01","29","Southern America","Brasil","Minas Gerais","Campus JK (UFVJM), próximo ao lixão desativado de Diamantina",NA,NA,NA,NA,"HDJF001626","HDJF001626_01","Diamantina","-43.566111","-18.203889","-43.566111","-18.203889",NA,NA,"2014","01","29",NA,NA,NA,NA,NA
"153","2020-04-29 16:29:34-03","UFVJM","HDJF","5625","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA","135","2013","12","20","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Diamantina, 20 Km sentido Gouveia","1377","1377",NA,NA,"HDJF005625","HDJF005625_01",NA,"-43.683883","-18.359","-43.683883","-18.359",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"154","2019-11-13 16:04:30-03","UNISANTA","HUSC","3305","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B.","Sakuragui, C.M.; Souza, V.C.","212","1990","08","06",NA,"Brasil","Minas Gerais","Estrada entre Diamantina e Conselheiro Mata",NA,NA,NA,"Sub-arbusto escandente, capítulos roxos-claros; Campo arenoso",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2012","02",NA,NA,NA,NA,NA,NA
"155","2020-11-12 16:58:23-03","UEL","FUEL","18448","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Marcondes-Ferreira, W; Simões, AO; Belinello, R","1304","1996","10","10",NA,"Brasil","Minas Gerais","Estrada para Gouvea.",NA,NA,NA,NA,NA,NA,"Serro","-43.3793983459473","-18.604700088501",NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-01 14:54:12-03","UnB","UB","195025","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J","King, LRM; Bishop, LE","8540","1981","01","18","Southern America","Brasil","Minas Gerais","10km S of Diamantina from road to 8km W",NA,NA,NA,"Small tree 2m. Flowers lavender; Stony field",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA
"157","2019-11-01 14:54:12-03","UnB","UB","206954","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA; Silva, SR","6","2013","05","12","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: São João da Chapada, 3 km sentido Guinda","1312","1312",NA,"Complexo Rupestre",NA,NA,NA,"-43.787433","-18.0858","-43.787433","-18.0858",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"158","2019-11-01 14:54:12-03","UnB","UB","206960","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA; Gonçalves, MF","13","2013","08","12","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: São João da Chapada, 10 km sentido Correios","1300","1300",NA,"Complexo Rupestre",NA,NA,NA,"-43.7685","-18.089133","-43.7685","-18.089133",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"159","2019-11-01 14:54:12-03","UnB","UB","206981","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA","35","2013","08","14","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Gouveia sentido Curvelo, estrada que vai para a estação eólica da CEMIG","1236","1236",NA,"Complexo Rupestre",NA,NA,NA,"-43.8993","-18.587883","-43.8993","-18.587883",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"160","2019-11-01 14:54:12-03","UnB","UB","207081","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA","135","2013","12","20","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Diamantina, 20 Km sentido Gouveia","1377","1377",NA,"Complexo Rupestre",NA,NA,NA,"-43.683883","-18.359","-43.683883","-18.359",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"161","2019-11-01 14:54:12-03","UnB","UB","207201","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA","255","2014","03","07","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Módulo RAPELD Parque Estadual do Rio Preto e entorno","892","892",NA,"Cerrado Típico/Complexo Rupestre",NA,NA,"São Gonçalo do Rio Preto","-43.338867","-18.104233","-43.338867","-18.104233",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"162","2019-11-01 14:54:12-03","UnB","UB","207425","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, DA","Chaves, DA; Gonçalves, MF; Duarte, PJ","479","2014","06","21","Southern America","Brasil","Minas Gerais","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 1","884","884",NA,"Cerrado Típico/Complexo Rupestre",NA,NA,"São Gonçalo do Rio Preto","-43.341917","-18.1069","-43.341917","-18.1069",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"163","2019-05-06 11:53:41-03","UFU","HUFU","62240","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Marques, D.","Machado, A.I.M.R.; et al.","102","2012","03","13",NA,"Brasil","Minas Gerais","Estrada Conselheiro Mata, 10 km de Diamantina",NA,NA,NA,"Arbusto candelabriforme, cerca de 1,5 m. Brácteas involucrais verdes, corola branca, anteras roxas, estilete branco.; Campo rupestre","HUFU00047965","HUFU00047965","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2012","06",NA,NA,NA,NA,NA,NA
"164","2019-05-06 11:53:41-03","UFU","HUFU","62335","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Pacheco, R.A.","Versiane, A.F.A.; et al.","106","2012","03","14",NA,"Brasil","Minas Gerais","Estrada Conselheiro Mata, Cerca de 15 Km de Diamantina.",NA,NA,NA,"Arvoreta, ca. 1,6m. Brácteas involucrais verdes. Corola rósea. Anteras vináceas. Ramos do estilete branco.; campo rupestre","HUFU00047958","HUFU00047958","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2012","06",NA,NA,NA,NA,NA,NA
"165","2019-05-06 11:53:41-03","UFU","HUFU","58581","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B.","Quaresma, A.S.; Costa, F.N.; Araújo, I.M.; Silva, B.G. & Andrino, C.O.","34","2009","12","10",NA,"Brasil","Minas Gerais","Parque Estadual Serra do Cabral","1290","1290",NA,"Arbusto, ca. 1,5 m alt. Corola alva com ápice roxo, estigma e anteras roxos.; Beira de estrada, solo arenoso.","HUFU00047994","HUFU00047994","Joaquim Felício","-44.31","-17.776944","-44.31","-17.776944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-05-06 11:53:41-03","UFU","HUFU","58820","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Marques, D.","Quaresma, A.S.; Franco, I.M.; Souza, A.M. & Costa, F.N.","53","2010","02","23",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Antes da descida da Serra do Gombô","1277","1277",NA,"Arbusto ca. de 1,7 metro de altura, pétlas alvas, anteras roxas, estigma lilás.; Campo Rupestre","HUFU00047993","HUFU00047993","Diamantina","-43.542778","-18.177778","-43.542778","-18.177778",NA,NA,"2012","01","20",NA,NA,NA,NA,NA
"167","2019-05-06 11:53:41-03","UFU","HUFU","59803","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Marques, D.; Semir, J.","Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","199","2011","05","18",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri","1145","1145",NA,"Arbusto candelabriforme, ca. 1,5 ma lt. Brácteas involucrais verdes, corola branca, estilete roxo.; Campo rupestre.","HUFU00047992","HUFU00047992","Diamantina","-43.629167","-18.210278","-43.629167","-18.210278",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"168","2019-05-06 11:53:41-03","UFU","HUFU","59889","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J.","Araújo, I.M.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Marques, D.; et al.","111","2011","05","19",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Estrada Diamantina-Medanha, ca. de 10 km do campus JK, Lapa do Forno.","1300","1300",NA,"Arbusto, ca. 1 m alt. Brácteas involucrais verdes, papus esbranquiçado, flores roxas.; Campo rupestre.","HUFU00047996","HUFU00047996","Diamantina","-43.550833","-18.1675","-43.550833","-18.1675",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"169","2019-05-06 11:53:41-03","UFU","HUFU","60446","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Marques, D.; Semir, J.","Araújo, I.M.; Marques, D.","132","2011","08","23",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Lapa do Forno.","1335","1335",NA,"Arbusto. Brácteas involucrais verdes, corola roxa, estames amarelos.; Campo rupestre, solo arenoso.","HUFU00047997","HUFU00047997","Diamantina","-43.591389","-18.191667","-43.591389","-18.191667",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"170","2019-05-06 11:53:41-03","UFU","HUFU","60479","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J.","Marques, D.; Araújo, I.M.; Romero, R. & Versiane, A.F.A.","307","2011","10","03",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto do Jatobazeiro.","1209","1209",NA,"Arvoreta, ca. 2,5 m alt. Brácteas involucrais verdes, corola e ramos do estilete lilases.; Campo rupestre.","HUFU00047964","HUFU00047964","Diamantina","-43.576389","-18.168056","-43.576389","-18.168056",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"171","2019-05-06 11:53:41-03","UFU","HUFU","60544","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Semir, J.","Marques, D.; Araújo, I.M.; Romero, R. & Versiane, A.F.A.","333","2011","10","04",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Jatobazeiro.","1149","1149",NA,"Surbarbusto, ca. 1,5 m alt. Brácteas involucrais castanhas, flores arroxeadas.; Campo rupestre.","HUFU00047995","HUFU00047995","Diamantina","-43.572778","-18.142778","-43.572778","-18.142778",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA
"172","2019-05-06 11:53:41-03","UFU","HUFU","62025","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Marques, D.","Marques, D.; Araújo, I.M. & Franco, I.M.","432","2012","03","14",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Alto da jacuba","1389","1389",NA,"Arbusto candelabriforme, cerca de 1,5 m. Brácteas involucrais verdes, anteras roxas, pápus, corola e estiletes brancos.; Campo rupestre","HUFU00047959","HUFU00047959","Diamantina","-43.600833","-18.206389","-43.600833","-18.206389",NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"173","2019-05-06 11:53:41-03","UFU","HUFU","63611","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Marques, D.; Franco, I.M. & Silva, K.R.","476","2012","06","28",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Jatobazeiro.","1154","1154",NA,"Arvoreta, ca. 1,3 m alt. Brácteas involucrais castanhas, flor roxa, antera e estilete roxos, papus bege.; Campo rupestre, solo pedregoso, próximo a afloramentos rochosos.","HUFU00047963","HUFU00047963","Diamantina","-43.620833","-18.17","-43.620833","-18.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-05-06 11:53:41-03","UFU","HUFU","66470","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima, J.N.","Franco, I.M.; Cota, M.M.T. & Monge, M.","1235","2013","02","21",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri,  João de Barro , seguindo pela estrada principal.","1170","1170",NA,"Arbusto ca. 1cm, na beira da estrada. Flores roxas a alvas, anteras roxas.; Campo rupestre.","HUFU00047960","HUFU00047960","Diamantina","-43.621667","-18.21","-43.621667","-18.21",NA,NA,"2016","03",NA,NA,NA,NA,NA,NA
"175","2019-05-06 11:53:41-03","UFU","HUFU","66473","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Marques, D.","Franco, I.M.; Cota, M.M.T. & Monge, M.","1229","2013","02","21",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri,  Água Limpa de Baixo , na beira da estrada.","1168","1168",NA,"Arbusto candelabriforme. Flores roxas a alvas, anteras roxas.; Cerrado.","HUFU00047962","HUFU00047962","Diamantina","-43.619167","-18.212222","-43.619167","-18.212222",NA,NA,"2013","03",NA,NA,NA,NA,NA,NA
"176","2019-05-06 11:53:41-03","UFU","HUFU","71639","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Chaves, D.A.","Chaves, D.A.","135","2013","12","20",NA,"Brasil","Minas Gerais","Cadeia do Espinhaço, 20 Km sentido Gouveia.","1377","1377",NA,"Complexo Rupestre.","HUFU00047961","HUFU00047961","Diamantina","-43.683889","-18.358889","-43.683889","-18.358889",NA,NA,"2014","07","29",NA,NA,NA,NA,NA
"177","2019-05-10 16:39:37-03","UFU","HUFU","72560","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Nakajima, J.N.","Castro, M.; Oliveira, L.F.A.; Romero, R.; Versiane, A.F.A. & Caetano, A.P.","129","2016","06","16",NA,"Brasil","Minas Gerais","Serra do Cabral, Estrada Real, a 9 km de Joaquim Felício.","1141","1141",NA,"Arbusto ca. 1,0 m de alt., brácteas involucrais esverdeadas, capítulos com flores liláses, ramos do estilete liláses.; Campo rupestre.","HUFU00069232","HUFU00069232","Joaquim Felício","-44.272778","-17.699722","-44.272778","-17.699722",NA,NA,"2019","04",NA,NA,NA,NA,NA,NA
"178","2019-08-08 09:59:28-03","UFU","HUFU","78705","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Feitosa, D.C.","Romero, R.; Lopes A.G.; Barbosa, B. .D. & Queiroz, L N L","9011","2019","04","23",NA,"Brasil","Minas Gerais","Estrada Diamantina - Conselheiro da Mata, MG 220, KM 180, próximo a estrada","1355","1355",NA,"Árvore, ca. 1,80 m. Brácteas involucrais verdes, anteras vináceas, ramos do estilete e corola lilases.; Campo rupestre/ afloramento rochoso","HUFU00076401",NA,"Diamantina","-43.721667","-18.276667","-43.721667","-18.276667",NA,NA,"2019","06","14",NA,NA,NA,NA,NA
"179","2019-08-08 09:59:28-03","UFU","HUFU","78708","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Romero, R.; Lopes A.G.; Barbosa, B. .D. & Queiroz, L N L","9014","2019","04","23",NA,"Brasil","Minas Gerais","Estrada Diamantina - Conselheiro da Mata, MG 220, KM 180, próximo a estrada","1355","1355",NA,"Árvore, ca. 1,8m. Brácteas involucrias verdes; corola e ramos do estilete lilases.; Campo rupestre/ afloramento rochoso","HUFU00076404",NA,"Diamantina","-43.721667","-18.276667","-43.721667","-18.276667",NA,NA,"2019","06","14",NA,NA,NA,NA,NA
"180","2019-05-06 11:53:41-03","UFU","HUFU","25043","S","Plantae",NA,NA,"Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.",NA,"Romero, R.; Nakajima, J.N.","6057","2001","03","30",NA,"Brasil","Minas Gerais","Estrada de Diamantina - Medanha, Cerca de 12km NE de Diamantina.",NA,NA,NA,"Arvoreta, ca. 1,8 m. Corola e ramos do estilete alvo a lilás, anteras amarelas.; Campo rupestre.","HUFU00047834","HUFU00047834","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-20 14:55:11-03","UFSC","FLOR","28098","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","pohlii","Lychnophora pohlii","Sch.Bip.","Loeuille, B.F.P.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","66501","1997","03","19",NA,"Brasil","Minas Gerais","Rodovia Guinda-Conselheiro Mata.",NA,NA,NA,"arbusto, ramoso no ápice, flor capítulo lilás, 2m altura","FLOR0028098",NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto","2014","05","23",NA,NA,NA,NA,NA
"182","2010-08-16 16:36:09-03","GH","HU-HERB","GH 00009909","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","microphylla","Lychnophora microphylla","Schultz Bipontinus",NA,"F. Sellow","796",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"796","Isotype",NA,NA,"undetermined"
