"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"640","2020-08-20 20:40:08-03","UFSC","FLOR","42327","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Cardoso, J.H.; Anjos, A. & Reis, A.","1995","10","31","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","árvore, Fruto Imaturo, verde, 4m altura. Entre parcela 5 e 6","FLOR0042327",NA,"2014",NA,NA,"31",NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA
"641","2020-08-20 14:57:54-03","UFSC","FLOR","41606","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Cardoso, J.H.; Anjos, A.","1996","01","03","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","arvoreta, Fruto Imaturo, verde, 3m altura. P. 4.","FLOR0041606",NA,"2014","07",NA,"114",NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA
"642","2020-08-20 20:40:08-03","UFSC","FLOR","28145","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Núcleo de Pesquisas em Florestas Tropicais - NPFT",NA,NA,NA,"Brasil","Santa Catarina","São Pedro de Alcântara","Área Florestal da CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"arbustivo, flor com","FLOR0028145",NA,"2012",NA,NA,"11",NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA
"643","2020-08-20 20:40:08-03","UFSC","FLOR","18976","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Falkenberg, D.B.; Souza, M.L.","1989","10","28","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de Monta de Caprinos da CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,"150","150","arbusto, flor em botão, 2,5m altura","FLOR0018976",NA,"1994",NA,NA,"4850",NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA
"644","2020-08-20 20:40:08-03","UFSC","FLOR","42326","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Reis, A.; Cardoso, J.H. & Nakazono, E.M.","1996","02","02","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Acântara.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"arbusto, Fruto Imaturo, verde, 2m altura. P. 3","FLOR0042326",NA,"2014",NA,NA,"2468",NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA
"645","2020-08-20 20:40:08-03","UFSC","FLOR","39304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, M.L.","Folchini, Rosângela; Queiroz, M.H. de","1991","05","22","Brasil","Santa Catarina","São Pedro de Alcântara","Propriedade do Sr. Nicolau Pitz/CIDASC, porteira à direita.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"arbusto, flor em cacho - preto/roxo. Tombo original: 31704a.","FLOR0039304",NA,"1991",NA,NA,"449",NA,NA,NA,NA,NA,"Myrtales",NA,"15407","auto",NA,NA,NA,NA,NA,NA
"646","2020-08-20 20:40:08-03","UFSC","FLOR","23981","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Wurdack, J.J.","Hatschbach, G.; Guimarães, D.","1991","12","04","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo à barra.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"arbusto, flor alva, 3m altura","FLOR0023981",NA,"1992",NA,NA,"56127",NA,NA,NA,NA,NA,"Myrtales","catharinensis","37295","auto",NA,NA,NA,NA,NA,NA
"647","2020-08-20 14:57:55-03","UFSC","FLOR","40821","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack","Baumgratz, J.F.A.","Baumgratz, J.F.A.; Damaisceno, R.; et alii","2009","05","05","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha Maromb a Macieiras (travessia Rui Braga, Sede Rebouças).","-44.5633010864258","-22.4960994720459","44º37'63''W","22º25'75''S","1500","1500","arvoreta com ramos e pecíolos pardo-ferrugíneos; folhas discolores; face adaxial verde-escura, face abaxial verde-pardacenta, flor inflorescências verde-pardacentosjovens verde-pardacentos. Semi-heliófila. Recebido de RB Nº 480886.","FLOR0040821",NA,"2009","05",NA,"1114",NA,NA,NA,NA,NA,"Myrtales","catharinensis","19648","auto",NA,NA,NA,NA,NA,NA
"648","2020-08-20 14:57:54-03","UFSC","FLOR","18841","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata catharinensis","Wurdack",NA,"Klein, R.M.; Bresolin, A.","1972","12","14","Brasil","Santa Catarina","Anitápolis","Povoado.","-49.1286010742188","-27.9018993377686",NA,NA,"500","500","arbusto, flor branca, 2m altura","FLOR0018841",NA,NA,NA,NA,"10583",NA,NA,NA,NA,NA,"Myrtales","catharinensis","20462","auto",NA,NA,NA,NA,NA,NA
"649","2021-03-04 15:45:02-03","IF","SPSF","25275","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"D.Sampaio","1999","01","08","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa, restinga baixa&nf;;",NA,NA,NA,NA,NA,"130",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"650","2021-03-04 15:45:02-03","IF","SPSF","36976","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"R.D.C.Xavier","1982","10","28","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: rio Tajuba&nf;;",NA,NA,NA,NA,NA,"31",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"651","2021-03-04 15:45:02-03","IF","SPSF","28794","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","R.Goldenberg","F.O. Souza","2000","10","20","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha dos Macacos&nf;;",NA,NA,NA,NA,NA,"189",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"652","2021-03-04 15:45:02-03","IF","SPSF","19230","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"J.A.Pastore & J.B.Baitello","1995","07","21","Brasil","SP","Ibiúna","P.E.Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"615",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"43112","auto","Magnoliopsida",NA,NA,NA,NA,NA
"653","2021-03-04 15:45:02-03","IF","SPSF","35498","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"O.T. Aguiar & J.B.Baitello","2000","11","17","Brasil","SP","Ilhabela","início da trilha da Água Branca","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"688",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"654","2021-03-04 15:45:02-03","IF","SPSF","13396","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"M.J.Robim","1990","03","15","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"650",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"655","2021-03-04 15:45:02-03","IF","SPSF","23704","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"J.B.Baitello","1998","12","16","Brasil","SP","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada de castelanos, trilha da agua branca&nf;;",NA,NA,NA,NA,NA,"854",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"656","2021-03-04 15:45:02-03","IF","SPSF","34617","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,"S.C.Chiea","R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","2005","03","14","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,"8","8","COLETA: XLS: SPSFNovo; Árvore de 3m. Fruto imaturo verde.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;",NA,NA,"2005","04","12","386",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"657","2021-03-04 15:45:02-03","IF","SPSF","24706","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"J.R.L.Godoy","1999","01","10","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"78",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"658","2021-03-04 15:45:02-03","IF","SPSF","24707","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"J.R.L.Godoy","1999","01","10","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,NA,NA,NA,"77",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"659","2021-03-04 15:45:02-03","IF","SPSF","24515","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"M.Sztutman","1999","01","11","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"239",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"660","2021-03-04 15:45:02-03","IF","SPSF","27608","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"N.M.Ivanauskas","2000","04","19","Brasil","SP","São Sebastião","Parque Estadual da Serra do Mar","-45.533333","-23.733333",NA,NA,"600","600","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa de encosta&nf;;",NA,NA,NA,NA,NA,"4531",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"661","2021-03-04 15:45:02-03","IF","SPSF","43240","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","G.A.D.C. Franco","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & J.R.L.Godoy & S.D.Machado","2009","12","08","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.585278","-24.434167",NA,NA,"609","609","COLETA: Árvore, 4m. Flores brancas.; GEOGRAFIA: Trilha do Chapéu, Floresta Ombrófila Densa Montana.;",NA,NA,"2010","01","29","65",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"662","2021-03-04 15:45:02-03","IF","SPSF","44267","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","G.A.D.C. Franco","R.L.Miashike & N.M.Ivanauskas & B.M.Beisiegel & Y.E.Tuermorezow & L.A.Ribeiro & E.T.R.Costa","2010","06","27","Brasil","SP","Iporanga","Parque Estadual de Intervales","-48.413056","-24.306667",NA,NA,"531","531","COLETA: Floresta Ombrófila Densa.&nf;Arvoreta 2,8m altura; frutos marrons.; GEOGRAFIA: Base do Carmo&nf;Trilha do Carmo Acima;",NA,NA,"2010","10","26","100",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"663","2021-03-04 15:45:02-03","IF","SPSF","44696","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","R.Goldemberg","B.A.Aranha","2010","05","05","Brasil","SP","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","-46.293056","-23.769444",NA,NA,NA,NA,"COLETA: Árvore 8m altura; frutos verdes e pretos.; GEOGRAFIA: Caixa do Gustavo.;",NA,NA,"2014","02","12","606",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"664","2021-03-04 15:45:02-03","IF","SPSF","13980","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"A.Custodio Filho & Al Gentry","1987","02","05","Brasil","SP","Boraceia","P.E.Serra do Mar","-48.7700004577637","-22.1900005340576",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"4718",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"10241","auto","Magnoliopsida",NA,NA,NA,NA,NA
"665","2021-03-04 15:45:02-03","IF","SPSF","07861","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"J.B.Baitello & S.M.Borges","1981","11","10","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"38",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA
"666","2021-03-04 15:45:02-03","IF","SPSF","17735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"M.L.Kawazaki & G.A.D.C. Franco","1994","08","18","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"600",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA
"667","2021-03-04 15:45:02-03","IF","SPSF","44164","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"R.A.F.Lima & A.G.Aguirre","2008","10","20","Brasil","SP","Ibiúna","P.E.Jurupará","-47.2200012207031","-23.6499996185303",NA,NA,NA,NA,"COLETA: Floresta Ombrofila Densa Montana.; GEOGRAFIA: Base Roda D'Água&nf;Trilha do Jatobá&nf;Mata Secundária;",NA,NA,NA,NA,NA,"828",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"43112","auto","Magnoliopsida",NA,NA,NA,NA,NA
"668","2021-03-04 15:45:02-03","IF","SPSF","24710","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"J.R.L.Godoy","1999","01","11","Brasil","SP","Pariquera-Açú","Parque Ecológico Pariquera Abaixo PEPA","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,NA,NA,NA,"84",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA,NA
"669","2021-03-04 15:45:02-03","IF","SPSF","09306","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata",NA,NA,"F.Del Bom E.Santo & J.B.Dias","1998","01","28","Brasil","SP","São Paulo","Instituto Botanico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"670","2021-03-04 15:45:04-03","IF","SPSF","13932","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei",NA,NA,"R.Esteves","1990","12","19","Brasil","SP","São Bernardo do Campo","P.Municipal Chico Mendes","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"23",NA,"América do Sul",NA,NA,"Magnoliophyta","Myrtales",NA,"31119","auto","Magnoliopsida",NA,NA,NA,NA,NA
"671","2014-10-09 13:58:24-03","UHH","HBG","518881","S","Plantae","Melastomataceae","Miconia","fluminensis","Miconia fluminensis","Ule","HBG-formal name entry","Ule, E.","1896","11","10","Brazil",NA,NA,"Strauch im Walde der Tijuca",NA,NA,NA,NA,NA,NA,NA,"HBG518881",NA,"2012","06","12","4229","Type","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2008-11-25 14:19:50-02","CAS","CAS-BOT","3341","PreservedSpecimen","Plantae","Melastomataceae","Miconia","divaricata","Miconia divaricata","Gardner",NA,"Gardner, George","1836","1",NA,"Brazil",NA,NA,"unspecified",NA,NA,NA,NA,NA,NA,"This number is cited under this name in Martius, Flora Brasiliensis",NA,NA,NA,NA,NA,"391","isotype","South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"673","2013-07-22 10:32:22-03","CAS","CAS-BOT","288074","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Magnanini, Cristina","1985","11",NA,"Brazil","Rio de Janeiro",NA,"Foresta da Tijuca, Trilha entre a capela mayrink e o estacionamento.",NA,NA,NA,NA,NA,NA,"Specimen description illegible.",NA,NA,NA,NA,NA,"7",NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"674","2013-07-22 10:10:35-03","CAS","CAS-BOT","288072","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Aragaki, S.","1994","4",NA,"Brazil","São Paulo","Sao Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.5833333333","46° 42' W","23° 35' S",NA,NA,"Estames amarelados.",NA,NA,NA,NA,NA,"441",NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"675","2013-07-22 09:57:53-03","CAS","CAS-BOT","288071","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Kuhlmann, M.","1957","5",NA,"Brazil","São Paulo","Sao Bernardo Do Campo","unspecifed","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"Obs. Arbusto.",NA,NA,NA,NA,NA,"4086",NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,"31119","auto","Magnoliopsida",NA,NA,NA,NA,NA
"676","2013-07-22 10:36:44-03","CAS","CAS-BOT","288075","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Vianna, M. C.; Leal, C. A.","1982","3",NA,"Brazil","Rio de Janeiro",NA,"Estr. Vista Chinesa, n. entroncamento com Est. Gávea Peguena.",NA,NA,NA,NA,NA,NA,"No specimen description provided.",NA,NA,NA,NA,NA,"1566",NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"677","2013-07-22 10:18:40-03","CAS","CAS-BOT","288073","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner",NA,"Luciano,","1985","11",NA,"Brazil","Rio de Janeiro",NA,"Estr. da Vista Chinesa, Caminho do Encanamento.",NA,NA,NA,NA,NA,NA,"Obs. Arvore ± 8m de altura.",NA,NA,NA,NA,NA,"s.n.",NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"678","2021-02-08 12:43:33-03","UFRGS","ICN","173313","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Caddah, MK","Grings, M","2011","12","17","Brasil","SC","Itapoá","Reserva Volta Velha, na trilha da casa de vidro","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"arvoreta de 4m de alt.; frutos em maturação; em borda de trilha, floresta de baixada",NA,NA,"2019","10",NA,"1555",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"679","2021-02-08 12:43:33-03","UFRGS","ICN","133725","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Souza, ML","Falkenberg, DB; Souza, ML","1989","10","28","Brasil","SC","São Pedro de Alcântara","Estação Experimental de Nonta de Caprinos da CIDASC","-48.8053016662598","-27.5660991668701",NA,NA,"150","150","doação UFSC.; Arbusto, 2,5 m altura. Flores em botão.; Em beira de capoeira, em região de mata atlântica.",NA,NA,NA,NA,NA,"4850",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA
"680","2021-02-08 12:43:33-03","UFRGS","ICN","173339","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","et al.; M. P. Fischer","Fischer, MP; et al.","2011","12","18","Brasil","SC","Itapoá","RPPN Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"5","5","arbusto; subbosque em interior de floresta de planícies quaternárias",NA,NA,NA,NA,NA,"1",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"681","2020-09-17 10:41:17-03","UEPA","MFS","002602","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Oliveira, AA de","Stival - Santos","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves, Florística IFFSC 349; Floresta ombrófila densa. Estádio Suces. Interior do fragmento.","-48.96","-27.54","-48.96","-27.54","718","718","Arbusto 3 m de altura. Frutos verdes.","MFS002602","MFS002602 MFS002602_e","2010","04","28","2362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2014-09-23 11:01:52-03","G","G-DC","G00317459","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","1834",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00317459",NA,"2012","01","01","723","ISOLECTOTYPUS of Miconia amygdalina Naudin","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2014-09-23 11:01:52-03","G","G-DC","G00317460","S","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","CAT.HERB.PRODR.","Gaudichaud-Beaupré, C.","1834",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00317460",NA,"2012","01","01","735","ISOSYNTYPUS of Miconia amygdalina Naudin","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
