"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"1253","2021-03-04 15:45:13-03","IF","SPSF","29303","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia",NA,"J.R.Guillaumon","2002","01","27","Brasil","SP","Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,"Condominiio Estancia Marambaia",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: remanescente de desmatamento&nf;;",NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul",NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1254","2021-03-04 15:45:13-03","IF","SPSF","29262","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia",NA,"J.R.Guillaumon","2002","01","23","Brasil","SP","Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"O.T. Aguiar",NA,"Condominio Estância Marambaia",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area desmatada&nf;;","2016","06","27","Magnoliophyta","Myrtales",NA,"América do Sul",NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1255","2021-03-04 15:45:13-03","IF","SPSF","28787","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia",NA,"J.R.Guillaumon","2001","10","21","Brasil","SP","Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"O.T. Aguiar",NA,"Condominio Estância Marambaia",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: area recem desmatada&nf;;","2016","06","27","Magnoliophyta","Myrtales",NA,"América do Sul",NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA
"1256","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Abbevillea","rugosa","Abbevillea rugosa","O.Berg","Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in campis prope Itanare",NA,NA,"Lectotype, W; Napaea; HABITAT: Napaea",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2017-09-11 17:11:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Abbevillea","rugosa","Abbevillea rugosa","O.Berg","Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","ad S. Luiz de Gonzaga civitatis Missionum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Sellow, F",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0053",NA,"s.n.","in nemorosis prope pagum S. Joao in parte ejusdem prov. dicta Minas Novas",NA,NA,"Original herbaria: Mart., Sonder (sub nomine P. pyriferum Miq)",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Stephan, MD",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0053",NA,"s.n.","ad Congonhas do Campo",NA,NA,"Original herbaria: Mart., Sonder (sub nomine P. pyriferum Miq)",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1260","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0053",NA,"621","ad Caldas",NA,NA,"Original herbaria: Mart., Sonder (sub nomine P. pyriferum Miq)",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1261","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Sellow, F",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"P14P1N0053",NA,"s.n.","ad Ypanema, Sette casacas incolis",NA,NA,"Original herbaria: Mart., Sonder (sub nomine P. pyriferum Miq)",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Beyrich, HC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P14P1N0053",NA,"36","in silvis montosis prov.",NA,NA,"Original herbaria: Mart., Sonder (sub nomine P. pyriferum Miq)",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P14P1N0053",NA,"II-118","ad Caldas",NA,NA,"MEL sub nomine [originalis] P. pyriferum Miq. Lectotype (Landrum 1986); Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","guazumaefolia","Campomanesia guazumaefolia grisea","O.Berg","Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in silvis primaevis prope Villa de Campinas, flores odorem rosae olent",NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"grisea",NA
"1265","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","guazumaefolia","Campomanesia guazumaefolia rubignosa","O.Berg","Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in silvis caeduis prope rivulum Itaque, haud longe ab urbe S. Pauli",NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"rubignosa",NA
"1266","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","guazumaefolia","Campomanesia guazumaefolia grisea","O.Berg","Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in silvis primaevis prope Villa de Campinas, flores odorem rosae olent",NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"grisea",NA
"1267","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Campomanesia","guazumaefolia","Campomanesia guazumaefolia rubignosa","O.Berg","Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","in silvis caeduis prope rivulum Itaque, haud longe ab urbe S. Pauli",NA,NA,"Original herbarium: Camb.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"rubignosa",NA
"1268","2017-09-11 17:11:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Lacerdaea","luschnathiana","Lacerdaea luschnathiana","O.Berg","Luschnath, B",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Original herbarium: Schlecht.; Hamadryas; HABITAT: Hamadryas",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269","2021-02-08 12:43:45-03","UFRGS","ICN","084683","S","Plantae","Myrtaceae","Britoa","guazumifolia","Britoa guazumifolia","(Cambess.) D.Legrand","Klein, RM","1971","10","19","Brasil","SC","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,"Legrand, CD","9808","Costa do Morro do Paulo Lopes",NA,NA,"Doação da Universidade Federal de Santa Catarina; Arvore com 30 m de altura. Flor branca; Mata.","1974",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"1270","2021-02-08 12:43:45-03","UFRGS","ICN","000857","S","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Schultz, AR","1950","11","28","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,"857",NA,NA,NA,"Madeira cortada. Fruto comestível",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"71201","auto",NA,NA,NA,NA,NA,NA
"1271","2021-02-08 12:43:45-03","UFRGS","ICN","000971","S","Plantae","Myrtaceae","Britoa","sellowiana","Britoa sellowiana","O.Berg","Schultz, AR","1951","12","13","Brasil","RS","Iraí","-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,NA,"971",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"18820","auto",NA,NA,NA,NA,NA,NA
"1272","2021-02-08 12:43:48-03","UFRGS","ICN","120650","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Spanholi, J","2000","10","23","Brasil","RS","Machadinho","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"Senna, RM","s.n.","balsa do Virgílio",NA,NA,"Árvore",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"14933","auto",NA,NA,NA,NA,NA,NA
"1273","2021-02-08 12:43:48-03","UFRGS","ICN","136126","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Musskopf, E","2004","10","17","Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"Musskopf, E","332","beira de estrada",NA,NA,"Pequena árvore em área umbrófila e higrófila em beira de estrada",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"1274","2021-02-08 12:43:48-03","UFRGS","ICN","120868","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Nunes, B","2001","01","27","Brasil","SC","Celso Ramos","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"Senna, RM","s.n.","barra do rio Uruguai",NA,NA,"Árvore",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"13642","auto",NA,NA,NA,NA,NA,NA
"1275","2021-02-08 12:43:48-03","UFRGS","ICN","061045","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Bernardi, L","1978","12","09","Paraguai","Amambay",NA,NA,NA,NA,NA,NA,NA,"Sobral, M","s.n.","Ad viam de Cerro Corá versus Cerro Guazú, inter km 15 et 22",NA,NA,"Frutex vel arbuscula ramulis fulvis sulcatis. Folia coriacea utrimque pilosella bullata. Fructus globo = si 1 cm diam, pilosi et pallide virides. In frutice","1984","10",NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1276","2021-02-08 12:43:48-03","UFRGS","ICN","061056","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Bernardi, L","1978","12","16","Paraguai","Amambay",NA,NA,NA,NA,NA,NA,NA,"Sobral, M","s.n.","Cerro Guazú versus Capitan Bado, circa km 15",NA,NA,"Frutex foedus apertus ramis leucophaeis; folia obovata et elliptica papyracea bullata subtus pilosella. Fructus globosi compressi piloselli margine crateriforme fulvo, unde nomen vernaculum.; In savanna per viam orientalim.","1984","10",NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2021-02-08 12:43:48-03","UFRGS","ICN","184581","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Barros, IB","2014","11","07","Brasil","RS","Viamão","-51.075","-30.220556","-51.075","-30.220556",NA,NA,"Barros, IB","s.n.","Centro AgrÍcola Demonstrativo-CAD",NA,NA,"Material Testemunho de Pesquisa","2015","05","18","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2021-02-08 12:43:48-03","UFRGS","ICN","175044","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Molz, M; Mauhs, J","2009","02","21","Brasil","SC","Curitibanos","-50.636111","-27.460833","-50.636111","-27.460833",NA,NA,"Molz, M","s.n.","Pequena Central Hidrelétrica Pery II (Celesc). Rio Canoas. Coord: UTM 22J535967E/6962457S","820","820","Arvoreta, frutos imaturos (verdes).; Floresta com Araucária.",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2021-02-08 12:43:48-03","UFRGS","ICN","084654","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Hatschbach, G","1982","08","18","Brasil","PR","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"Sobral, M","45213","Sete Quedas",NA,NA,"Doação do Museu Botânico Municipal; Arvoreta 4 m, flor alva.; Mata borda do Canion.","1983","06",NA,"Dicotyledon",NA,NA,"América do Sul",NA,"33984","auto",NA,NA,NA,NA,NA,NA
"1280","2021-02-08 12:43:48-03","UFRGS","ICN","162062","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Chagas; Silva, F","1991","10","24","Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Silva, LHS","1436","Parque Estadual Mata dos Godoy final do transecto 1",NA,NA,"Doação FUEL (9408).; Árvore 8 m; botões florais cinza, flores brancas, odorífera, pouco frequente.",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1281","2021-02-08 12:43:48-03","UFRGS","ICN","066141","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Hatschbach, G","1982","09","30","Brasil","PR","Teixeira Soares","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Landrum, LR","45513","Rio de Areia",NA,NA,"Doação do Museu Botânico Municipal; Arvore 5 m, flor alva; Mata Araucária. Ilex.","1983",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"31767","auto",NA,NA,NA,NA,NA,NA
"1282","2021-02-08 12:43:48-03","UFRGS","ICN","088055","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Sobral, M","1985","12",NA,"Brasil","RS","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,NA,"4510","Cerro Agudo",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"22416","auto",NA,NA,NA,NA,NA,NA
"1283","2021-02-08 12:43:48-03","UFRGS","ICN","002181","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Baptista, LRM","1960","01","08","Brasil","RS","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"Sobral, M","s.n.","Cerro Chato",NA,NA,NA,"1982","08","03","Dicotyledon",NA,NA,"América do Sul",NA,"22416","auto",NA,NA,NA,NA,NA,NA
"1284","2021-02-08 12:43:48-03","UFRGS","ICN","084562","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Falkenberg, D","1985","09","27","Brasil","RS","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"Falkenberg, DB","3344","Morro Agudo",NA,NA,"Arvoreta com 4 m de altura. Flores em botão.; Capoeira.","1986",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"22416","auto",NA,NA,NA,NA,NA,NA
"1285","2021-02-08 12:43:48-03","UFRGS","ICN","051013a","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Albuquerque, E","1981","11","22","Brasil","RS","Barracão","-51.4606018066406","-27.6716995239258",NA,NA,NA,NA,"Sobral, M","s.n.","1 km ao S na saída para Lagoa Vermelha",NA,NA,"Arvore ca. 4 m de altura.; Bosque residual.","1982","08","03","Dicotyledon",NA,NA,"América do Sul",NA,"28327","auto",NA,NA,NA,NA,NA,NA
"1286","2021-02-08 12:43:48-03","UFRGS","ICN","120015","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Santos, CMR","2000","11","15","Brasil","RS","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"Santos, CMR","s.n.","Agropecuária Corticeira",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"44498","auto",NA,NA,NA,NA,NA,NA
"1287","2021-02-08 12:43:48-03","UFRGS","ICN","089488","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Jarenkow, JA","1988","10","08","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"Jarenkow, JA","943","Mata do Sétimo Céu",NA,NA,"Doação do Herbário da Universidade Federal de Pelotas; Arvoreta com ca. De 4 m de altura. Em botão.; No interior da mata pluvial.","1988","10",NA,"Dicotyledon",NA,NA,"América do Sul",NA,"18635","auto",NA,NA,NA,NA,NA,NA
"1288","2021-02-08 12:43:48-03","UFRGS","ICN","090938","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Zachia, R","1989","02",NA,"Brasil","RS","Pirapó","-55.1988983154297","-28.0447006225586",NA,NA,NA,NA,"Sobral, M; Irgan, B","24",NA,NA,NA,"Pequena árvore com fruta comestível.; Beira de mata.","2008",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"18590","auto",NA,NA,NA,NA,NA,NA
"1289","2021-02-08 12:43:48-03","UFRGS","ICN","179690","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Rodrigues, JC; de Barros, IBI","2014","10","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"s.n.","Agronomia",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1290","2021-02-08 12:43:48-03","UFRGS","ICN","001119","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Mata, FS",NA,NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Sobral, M","1119","Parque da Redenção",NA,NA,"In cultis.","1982","08","03","Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1291","2021-02-08 12:43:48-03","UFRGS","ICN","063340","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Sanchotene, MC","1981","01","06","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Mattos, JR","s.n.","Parque Farroupilha",NA,NA,"Em frutificação","1981","09","04","Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1292","2021-02-08 12:43:48-03","UFRGS","ICN","112760","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Sanchotene, MC","1982","11","09","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"s.n.","Parque Farroupilha",NA,NA,"Com flores grandes brancas, inúmeros frutos verdes",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1293","2021-02-08 12:43:48-03","UFRGS","ICN","156997","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Knob, A","2001","01","22","Brasil","RS","São José do Inhacorá","-54.1291999816895","-27.7247009277344",NA,NA,NA,NA,NA,"6658",NA,NA,NA,"Doação herbário UNILASALLE (1658); Arvoreta, flor branca, frutos imaturos verdes, frutos maduros verde-amarelo, frequência ocasional. Altura 5m, DAP 11 cm.; Resto de mata original, perto de residência, solo com decomposição de basalto.",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"8094","auto",NA,NA,NA,NA,NA,NA
"1294","2021-02-08 12:43:48-03","UFRGS","ICN","027818","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Lindemam, J; et al.","1972","08","07","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Sobral, M","s.n.","Parque de Torres. Morro Itapeva (beira da lagoa)",NA,NA,NA,"1982","08","03","Dicotyledon",NA,NA,"América do Sul",NA,"20837","auto",NA,NA,NA,NA,NA,NA
"1295","2021-02-08 12:43:48-03","UFRGS","ICN","000635","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Shultz","1948","01","23","Brasil","RS","Três Passos","-53.9319000244141","-27.4556007385254",NA,NA,NA,NA,"Sobral, M","635","Turvo",NA,NA,"Com frutos; Mata.","1982","08","03","Dicotyledon",NA,NA,"América do Sul",NA,"14814","auto",NA,NA,NA,NA,NA,NA
"1296","2021-02-08 12:43:48-03","UFRGS","ICN","000020","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Shultz","1944","01","26","Brasil","RS","Três Passos","-53.9319000244141","-27.4556007385254",NA,NA,NA,NA,"Sobral, M","20","Turvo",NA,NA,"Mata.","1982","08","03","Dicotyledon",NA,NA,"América do Sul",NA,"14814","auto",NA,NA,NA,NA,NA,NA
"1297","2021-02-08 12:43:48-03","UFRGS","ICN","121007","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Salazar, E; GRA-RS","2001","01","08","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Molz, M","s.n.","Capão dos Bugios",NA,NA,NA,"2007","09","05","Dicotyledon",NA,NA,"América do Sul",NA,"59498","auto",NA,NA,NA,NA,NA,NA
"1298","2021-02-08 12:43:48-03","UFRGS","ICN","101905","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Mentz, LA","1993","11","14","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Mentz, LA","s.n.","Na estrada para Lagoa Vermelha",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"63451","auto",NA,NA,NA,NA,NA,NA
"1299","2021-02-08 12:43:48-03","UFRGS","ICN","090203","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Amaral Jr, A","1972","10","13","Brasil","SP","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Sobral, M","1171","a mais ou menos 100m da fábrica Botucatubos",NA,NA,"Arbusto, com 1 - 1,5 m de altura, flores brancas, heliófila.; Pequena mata de galeria, bastante danificada.","1991",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"1300","2021-02-08 12:43:48-03","UFRGS","ICN","090211","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Rocha, SP","1974","10","19","Brasil","SP","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Sobral, M","s.n.","Chácara Vale do Sol, 2 km à W de Botucatu",NA,NA,"Arbusto com 2 metros de alura. Flores brancas, com cheiro. Frutos verdes com pelos. Folhas com pelos; Campo aberto com arbustos isolados, e raras árvores.","1989",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"1301","2021-02-08 12:43:48-03","UFRGS","ICN","086054","S","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Rocha, CP","1974","01","01","Brasil","SP","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Mattos, J","47","Chácara Vale do Sol, 2 km à W de Botucatu",NA,NA,"Arbusto de 2 metros de altura, com flores brancas, cheirosas, e frutos verdes; campo natural, com predominancia de gramíneas.","1995",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"40412","auto",NA,NA,NA,NA,NA,NA
"1302","2021-02-18 10:22:16-03","MCN-FZBRS","HAS","100092","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Bueno, O.","1998","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692","HAS0100092",NA,"Magalhães, R.G.","6422","Jardim Botânico, Área 2",NA,NA,"(Projeto Pró-Guaiba) Flores brancas, estames amarelos claros. Perfume suave. Cultivada.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1303","2021-02-18 10:22:16-03","MCN-FZBRS","HAS","100565","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O.Berg","Adams, B.; Magalhães, R.G.","1999","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692","HAS0100565",NA,"Adams, B.","361","Jardim Botânico",NA,NA,"(Projeto Pró-Guaiba) Árvore de 10m de altura, com flores brancas e perfumadas. Cultivada",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
