"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","yearIdentified","monthIdentified","dayIdentified","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount"
"197","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Hassler, E","1502",NA,NA,NA,NA,"?",NA,NA,"in sylvis prope Cordillerita, in arboribus ad Cordillera de Altos, et in sylvis in regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Hassler, E","1502?",NA,NA,NA,NA,"?",NA,NA,"in sylvis prope Cordillerita, in arboribus ad Cordillera de Altos, et in sylvis in regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Niederlein, G","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,"in Argentinae prov. Grand Chaco ad Coloniam Resistencia",NA,NA,NA,NA,"Floret Septembri - Februario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Niederlein, G","s.n.",NA,NA,NA,"Southern America","Argentina",NA,NA,"in Argentinae prov. Grand Chaco ad Coloniam Resistencia",NA,NA,NA,NA,"Floret Septembri - Februario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Comm. Geogr.Geol. S. Paulo","2871",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"ad Alto Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in arboribus sylvestribus repens ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Comm. Geogr.Geol. Minas","1651?",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope L. Duarti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Comm. Geogr.Geol. S. Paulo","2871?",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Habitat in arboribus sylvestribus repens ad Lagoa Santa prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Comm. Geogr.Geol. Minas","1651",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope L. Duarti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Schwacke, CAW","10412?",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","ad rivulos supra arbores prope Ouro Preto","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"209","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Schenck, H","1197",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Joinville","in prov. S. Catharina supra arbores prope Joinville","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"210","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Schenck, H","1197",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Joinville","in prov. S. Catharina supra arbores prope Joinville","-48.8456","-26.3044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"211","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Schwacke, CAW","10412",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","ad rivulos supra arbores prope Ouro Preto","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"212","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Balansa, B","632?",NA,NA,NA,"Southern America","Paraguay",NA,NA,"In Paraguay supra arbores prope Asuncion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2017-09-11 17:11:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Hassler, E","3858",NA,NA,NA,"Southern America","Paraguay",NA,NA,"in sylvis prope Cordillerita, in arboribus ad Cordillera de Altos, et in sylvis in regione cursus superioris fluminis Apa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-07-02 08:03:46-03","CAS","CAS-BOT","621956","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Jorgensen, Pedro","3950","1928","10",NA,"South America","Paraguay","Departamento del Guaira",NA,"*",NA,NA,NA,NA,"Petals green. Endophyte, common. * Data from these fields are not available on the web.",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,"*","*",NA,NA,NA
"215","2019-07-02 07:15:48-03","CAS","CAS-BOT","621957","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb. f. & Warm.) Cogn.","Zardini, Elsa Matilde; Tilleria, Tulio","37408","1993","11",NA,"South America","Paraguay","Departamento de Concepcion",NA,"*",NA,NA,NA,NA,"Epiphytic. Corolla white. Missouri Botanical Garden Herbarium (MO), Facultad de Ciencias Quimicas (FCQ). * Data from these fields are not available on the web.",NA,NA,"E. A. Christenson","Liliopsida",NA,NA,NA,NA,NA,NA,"*","*",NA,NA,NA
"216","2019-11-21 10:12:56-03","IBt","SP","236968","S","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Azevedo, MLM; Lopes, EC","300","1989","08","17",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Córrego Roncador","-47.882222","-15.951667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.882222","-15.951667",NA,NA,NA
"217","2019-11-21 10:12:56-03","IBt","SP","373842","S","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Tressens, SG; Ferreira, MA; Keller, HA","6895","2004","02","19","Southern America","Argentina","Formosa","Formosa","Dep. Patiño, El Cogoik",NA,NA,NA,NA,NA,NA,NA,"Pessoa, E",NA,"2013","08","07",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:12:56-03","IBt","SP","37958","S","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Schulz, AG","570",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pessoa, E",NA,"2013","08","05",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:12:56-03","IBt","SP","38569","S","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Spegazzini, C","1982","1919","10","12","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pessoa, E",NA,"2013","08","07",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:12:56-03","IBt","SP","412244","S","Plantae",NA,NA,"Orchidaceae","Campylocentrum","neglectum","Campylocentrum neglectum","(Rchb.f. & Warm.) Cogn.","Rodriguez, DP","8","1999","07","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Santa Cruz (Mineração Corumbaense). Mata semidecídua; solo silico ferruginoso","-59.379722","-19.413611","780",NA,NA,NA,NA,"Pessoa, E",NA,"2017","01","26","780",NA,NA,"-59.379722","-19.413611",NA,NA,NA
