"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","fieldNumber","individualCount"
"204","2020-11-12 17:00:44-03","UEL","FUEL","13534","PreservedSpecimen","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Tamashiro, JY; et al.","128","1980","08","27",NA,"Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,NA,"FUEL004163",NA,"Baitello, JB",NA,"1999","10","14",NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:02:00-03","UnB","UB","150216","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Duarte, AP","6608","1962","05","25","Southern America","Brasil","Bahia",NA,"Aeroporto de Caravelas, Sul da Bahia",NA,NA,NA,"Solo arenoso; Pequeno arbusto; Restinga",NA,NA,"Moraes, PLR",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:02:00-03","UnB","UB","150280","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Belém, RP","2087","1966","05","09","Southern America","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,"Coleção de madeira; Arbusto de 2m, flores brancas, estames amarelos; Mata costeira",NA,NA,"Moraes, PLR",NA,"2010",NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-08-20 20:39:32-03","UFSC","FLOR","37218","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Falkenberg, D.B.; Oliveira, C.P.L. de","11069","2008","09","15",NA,"Brasil","Santa Catarina","Florianópolis","Beira da Lagoa da Conceição, entre centrinho e LIC, Ilha de Santa Catarina.","-48.470833","-27.607222",NA,"arvoreta, 9m altura, 20 cm dAp, tépalas creme, estames amarelos, folhas discolores, às vezes opostas, entrenós curtos, flor com cheiro muito forte, adocicado, pedúnculo e pedicelos verde-amarelados. comum no local, uma das dominantes","FLOR0037218",NA,"Falkenberg, D.B.",NA,"2008",NA,NA,NA,NA,"48º28'15''W","27º36'26''S","5","5",NA,NA,NA,NA
"208","2020-08-20 20:39:32-03","UFSC","FLOR","37211","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Falkenberg, D.B.; Oliveira, C.P.L. de","11061","2008","09","07",NA,"Brasil","Santa Catarina","Florianópolis","Borda da Lagoa da Conceição, entre o centrinho e o LIC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,"árvore, 9m altura, 20 cm dap","FLOR0037211",NA,"Falkenberg, D.B.",NA,"2008",NA,NA,"27000","auto",NA,NA,"5","5",NA,NA,NA,NA
"209","2021-03-04 15:44:13-03","IF","SPSF","33433","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii",NA,"G. Hatschbach","75198","2003","06","12","América do Sul","Brasil","BA","Canavieiras","restinga arbustiva","-38.9472007751465","-15.6750001907349",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"210","2021-03-04 15:44:13-03","IF","SPSF","14964","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii",NA,"J.M.Silva","537","1988","08","28","América do Sul","Brasil","SC","Garuva","rodovia Guaratuba-Itapoa","-48.8549995422363","-26.0266990661621",NA,"COLETA: XLS: SPSFAntigo&nf;Mata Pluvial de Planície Litorânea.&nf;Árvore 5m; flores cor creme.;",NA,NA,"L.C.S.Assis",NA,"2009","10","30","22441","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"211","2021-03-04 15:44:13-03","IF","SPSF","26418","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii",NA,"S.E.Martins","567","1999","10","20","América do Sul","Brasil","SP","Bertioga","Riviera de Sao Lourenço","-46.138599395752","-23.8544006347656",NA,"COLETA: XLS: SPSFAntigo&nf;Floresta de Restinga Paludosa sobre Solo Turfoso.&nf;Árvore 8m; flores creme; frutos e cúpula verde.; GEOGRAFIA: Mata degradada&nf;Ex UNISANTA-2157;",NA,NA,"L.C.S.Assis",NA,"2009","10","30","37616","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"212","2021-03-04 15:44:13-03","IF","SPSF","17204","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","O.J.Pereira","4906","1993","09","21","América do Sul","Brasil","ES","Itaunas","Aracruz Celulose",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Restinga&nf;Árvore 6m altgura, frutos verdes ferrugíneos.;",NA,NA,"J.B.Baitello",NA,"2000","10","05",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"213","2021-03-04 15:44:13-03","IF","SPSF","43514","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","V.C.Souza & N.A.Brummitt & O.R.Campos & T.B.Flores","987","2006","12","02","América do Sul","Brasil","ES","Jaguaré","reserva florestal da Cia. Vale do rio Doce","-39.888333","-19.001944",NA,"COLETA: Arbusto 1,5m altura; flores creme.; GEOGRAFIA: Estrada Paraju.;",NA,NA,"J.B.Baitello",NA,"2010","04","19",NA,NA,NA,NA,"6","6","Magnoliopsida",NA,NA,NA
"214","2021-03-04 15:44:13-03","IF","SPSF","43515","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","E.J.Lucas & V.C.Souza & N.A.Brummitt & O.R.Campos","972","2006","12","02","América do Sul","Brasil","ES","Linhares",NA,"-39.888333","-19.132222",NA,"COLETA: Árvore; frutos imaturos verdes.; GEOGRAFIA: Estrada Paraju;",NA,NA,"J.B.Baitello",NA,"2010","04","19",NA,NA,NA,NA,"5","5","Magnoliopsida",NA,NA,NA
"215","2021-03-04 15:44:13-03","IF","SPSF","17160","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","O.J.Pereira","3289","1992","04","15","América do Sul","Brasil","ES","Conceiçao da Barra","Aracruz Celulose","-39.7322006225586","-18.5932998657227",NA,"COLETA: XLS: SPSFAntigo&nf;Restinga.&nf;Árvore 18m; flores alvas.;",NA,NA,"J.B.Baitello",NA,"2000","10","05","41644","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"216","2021-03-04 15:44:13-03","IF","SPSF","51133","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","P.L.R.Moraes et al.","4607","2015","01","22","América do Sul","Brasil","ES","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"COLETA: Arbusto 1m, frutos verdes.;",NA,NA,"P.L.R.de Moraes",NA,"2015","01","01","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"217","2021-03-04 15:44:13-03","IF","SPSF","46111","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","B.Weinberg","582","1981","07","30","América do Sul","Brasil","ES","Vila Velha","Barra do Jacú","-40.2924995422363","-20.3297004699707",NA,"GEOGRAFIA: Itaparica.;",NA,NA,"H.V.D. Werff",NA,"1992","05","14","27156","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"218","2021-03-04 15:44:13-03","IF","SPSF","17167","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","O.J.Pereira","1782","1988","08","30","América do Sul","Brasil","ES","Vitória","Camburi","-40.3377990722656","-20.3194007873535",NA,"COLETA: XLS: SPSFAntigo&nf;Restinga&nf;Planta com 2m altura; flores esverdeadas.;",NA,NA,"L.C.S.Assis",NA,"2009","10","30","15291","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"219","2021-03-04 15:44:13-03","IF","SPSF","17190","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","O.J.Pereira","1748","1988","08","05","América do Sul","Brasil","ES","Vitória","Camburi","-40.3377990722656","-20.3194007873535",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Restinga&nf;Ex VIES-2940;",NA,NA,"L.C.S.Assis",NA,"2009","10","30","15291","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"220","2021-03-04 15:44:13-03","IF","SPSF","44030","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","D.A.Folli","3329","1999","01","06","América do Sul","Brasil","Espirito Santo","Linhares","Reserva Natural Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,"COLETA: Arbusto, frutos imturos verdes e maduros roxos; GEOGRAFIA: EX CVRD:6085&nf;Estrada Municipal Nativo Imbiriba;",NA,NA,"J.B.Baitello",NA,"2009","06","06","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"221","2021-03-04 15:44:13-03","IF","SPSF","44027","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","D.A.Folli","3950","2001","06","27","América do Sul","Brasil","Espirito Santo","Linhares","Reserva Natural Vale do Rio Doce","-40.0722007751465","-19.3910999298096",NA,"COLETA: Nome popular: cravo de areia&nf;Arbusto 2m; botões verdes e flores brancas.; GEOGRAFIA: EX CVRD:6904;",NA,NA,"J.B.Baitello",NA,"2009","06","06","48094","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"222","2017-09-11 17:10:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lauraceae","Oreodaphne","lobbii","Oreodaphne lobbii","Meisn.","Lobb, W","30",NA,NA,NA,"Southern America","Brazil",NA,NA,"in Brasilia austro-orientali",NA,NA,NA,"Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:42:59-03","UFRGS","ICN","047058","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Sobral, M","s.n.","1979","09","22","América do Sul","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Em perigo).; Beira de mato.","ICN00015013","ICN00015013","Pedralli, G",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:42:59-03","UFRGS","ICN","035146","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Waechter, JL; Baptista, LRM","608","1977","09","24","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Em perigo).; Árvore pequena, +- 2,5m de altura, em campo úmido; flores (perianto) amarelo-pálidas; estames idem; estaminódios (glândulas) laranjas; flores aromáticas.","ICN00015014","ICN00015014 ICN00015014_1 ICN00015014_2","Brack, P",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:42:59-03","UFRGS","ICN","046640","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pedralli, G","s.n.","1979","11","16","América do Sul","Brasil","RS","Torres","nascente da Sanga da Água Boa","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Em perigo).; arbusto de 1m de altura; flores alvo-amareladas.; Local pantanoso, muito úmido.","ICN00015019","ICN00015019","Grings, M",NA,"2019","11","08","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:42:59-03","UFRGS","ICN","028178","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Irgang, BE; et al.","s.n.","1972","07","13","América do Sul","Brasil","RS","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Em perigo).; Mato úmido central-margem.","ICN00015015","ICN00015015 ICN00015015_1","Brack, P",NA,"1984","12","02","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-08 12:42:59-03","UFRGS","ICN","199711","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Grings, M; Mello, AS; Turma da 9ª Edição do curso Práticas em Botânica Itapoá-SC","MG1966","2018","11","18","América do Sul","Brasil","SC","Itapoá","Reserva Volta Velha","-53.505833","-30.718611",NA,"árvore com cerca de 8 m de altura; frutos imaturos.; em mata brejosa na beira de estrada","ICN00043690",NA,"Grings, M",NA,"2018","11","18",NA,NA,"-53.505833","-30.718611",NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:42:59-03","UFRGS","ICN","191378","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Molz, M; Seger, G","s.n.","2012","09","01","América do Sul","Brasil","RS","Torres","Pirataba","-49.860556","-29.250556",NA,"1º registro da espécie no estado. Coordenadas em UTM; arvoreta com 9 m, flores com pétalas brancas e estames amarelos","ICN00014465","ICN00014465 ICN00014465_1","Molz, M",NA,NA,NA,NA,NA,NA,"-49.860556","-29.250556","14","14",NA,NA,NA,NA
"229","2021-02-08 12:42:59-03","UFRGS","ICN","200036","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Grings, M","MG2014","2018","12","31","América do Sul","Brasil","RS","Torres","Campo Bonito, localidade de Olhos d'água, Nosso Sìtio WGS 84","-49.774444","-29.345",NA,"árvore com cerca de 9 m de altura; abundante frutificação; alguns frutos maduros negros com cúpula verde; em borda de floresta brejosa","ICN00039820",NA,"Grings, M",NA,"2018","12","31",NA,NA,"-49.774444","-29.345","11","11",NA,NA,NA,NA
"230","2021-02-08 12:42:59-03","UFRGS","ICN","158694","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Sobral, M","s.n.","1981","08","24","América do Sul","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,"Beira do Rio Mambituba.","ICN00015021","ICN00015021 ICN00015021_1","Grings, M",NA,"2019","11","08","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:42:59-03","UFRGS","ICN","047305","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pedralli, G","s.n.","1980","04","19","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Em perigo).; Arbusto 1,5m de altura.; lugar pantanoso.","ICN00015017","ICN00015017","Pedralli, G",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:42:59-03","UFRGS","ICN","067415","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Waechter, JL","2234","1986","10","16","América do Sul","Brasil","RS","Torres","Faxinal","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Em perigo).; árvore com aproximadamente 12m de altura; em interior de mata turfosa.","ICN00015024","ICN00015024","Brack, P",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:42:59-03","UFRGS","ICN","047126","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Waechter, JL","1493","1979","12","21","América do Sul","Brasil","RS","Torres","Lageadinho","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Em perigo).; Árvore com ca. 10m de altura.; em interior de mata úmida.","ICN00015018","ICN00015018","Moraes, P",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:42:59-03","UFRGS","ICN","048191","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Pedralli, G","s.n.","1980","09","13","América do Sul","Brasil","RS","Torres","mato do Sr. Clemente","-49.7268981933594","-29.3353004455566",NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore; caída no meio do mato.","ICN00015020","ICN00015020","Pedralli, G",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:42:59-03","UFRGS","ICN","160841","S","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Grings, M","634","2006","11","26","América do Sul","Brasil","RS","Torres","P.E. de Itapeva","-49.7268981933594","-29.3353004455566",NA,"arvoreta com frutos imaturos; na beira de mata brejosa","ICN00015022","ICN00015022","Grings, M",NA,"2019","11","08","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","85916","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Roher","Silveira, N.","3311","1986","02",NA,NA,"Brasil","Rio Grande do Sul","Torres","Ao sul da Lagoa do Jacaré,","-49.7268981933594","-29.3353004455566",NA,"Canelinha; arvoreta; 5 m. de altura, frutos imaturos.","HAS0085916",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","85913","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Mez","Silveira, N.","4412","1986","09",NA,NA,"Brasil","Rio Grande do Sul","Torres","Em Itapeva","-49.7268981933594","-29.3353004455566",NA,"Na restinga, arvoreta com 6 metros de altura e estéril.","HAS0085913",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","89862","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Roher","Silveira, N.","10534","1991","09",NA,NA,"Brasil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,"2m de altura; flores aromáticas.","HAS0089862",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","85917","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Roher","Camargo, O.R.","s.n.","1975","08",NA,NA,"Brasil","Rio Grande do Sul","Torres","Itapeva,","-49.7268981933594","-29.3353004455566",NA,"Canelinha; Botões florais.","HAS0085917",NA,"Moraes, P.",NA,"2014","08","29","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","88660","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Mez","Irgang, B.","s.n.","1972","07",NA,NA,"Brasil","Rio Grande do Sul","Torres","Parque de Torres","-49.7268981933594","-29.3353004455566",NA,"Mato úmido; central-margem.","HAS0088660",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","45844","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Roher","Nilson, A.D.","1247","2007","10",NA,NA,"Brasil","Rio Grande do Sul","Torres","Pirataba, mata paludosa.","-49.7268981933594","-29.3353004455566",NA,"canela; árvore ca.5m alt.; mata paludosa;","HAS0045844",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","85918","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Mez","Silveira, N.","4217","1985","09",NA,NA,"Brasil","Rio Grande do Sul","Torres","Próximo a Lagoa do Jacaré","-49.7268981933594","-29.3353004455566",NA,NA,"HAS0085918",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","88661","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Mez","Silveira, N.","9146","1988","09",NA,NA,"Brasil","Rio Grande do Sul","Torres","Próximo ao rio Mampituba","-49.7268981933594","-29.3353004455566",NA,"Na mata de restinga, 3 metros de altura. Inflorescência nova.","HAS0088661",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-08-26 10:49:23-03","MCN-FZBRS","HAS","85914","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Roher","Mattos, J.","11754","1964","10",NA,NA,"Brasil","São Paulo","São Pedro","3 km leste de São Pedro.,","-47.9099998474121","-22.5400009155273",NA,"Canelinha; Plantas em grupos pequenos, sendo a sp. quase única. Pedúnculo e pedicelos verdes. Pétalas brancas. Pedicelos se tornam avermelhados quando as flores são fecundadas. Estames brancos. Aromáticas.","HAS0085914",NA,NA,NA,NA,NA,NA,"19379","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:07:31-03","IBt","SP","10586","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Regnell, A","I-396","1864",NA,NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,"Rótulo manuscrito ilegível","SP054750","SP054750","Baitello, JB",NA,"1998","08","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:07:31-03","IBt","SP","4475","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Vecchi, O","s.n.","1918","12",NA,NA,"Desconhecido",NA,NA,NA,NA,NA,NA,NA,"SP054748","SP054748","Baitello, JB",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:07:31-03","IBt","SP","156187","S","Plantae",NA,NA,"Lauraceae","Ocotea","lobbii","Ocotea lobbii","(Meisn.) Rohwer","Mattos, J","15412","1968","10","14",NA,"Brasil","Minas Gerais","Camanducaia","Ca. 15 km da Fazenda Bela Vista, na estrada para Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"SP054749","SP054749","Baitello, JB",NA,"1998","08","24","22140","auto",NA,NA,NA,NA,NA,NA,NA,NA
