"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"461","2020-08-20 20:38:09-03","UFSC","FLOR","22061","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Holmes, W.C.","1991",NA,NA,"Hatschbach, G.; Silva, J.M.","1990","07","06","Brasil","Paraná","Guaratuba","Piçarras.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FLOR0022061",NA,"54378","volúvel, flor alvacenta, odorífera",NA,NA,NA,NA,"Asterales","41937","auto",NA,NA,NA,NA,NA,NA
"462","2020-08-20 20:38:09-03","UFSC","FLOR","30973","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G.","1998",NA,NA,"Cruz, J.M.; Cordeiro, J.","1998","07","21","Brasil","Paraná","Pontal do Paraná","Ponta do Poço.","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"FLOR0030973",NA,"15","volúvel, flor capítulo alvacento",NA,NA,NA,NA,"Asterales","19508","auto",NA,NA,NA,NA,NA,NA
"463","2020-08-20 20:38:09-03","UFSC","FLOR","20994","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.","1990",NA,NA,"Ritter, M.R.","1987","10","03","Brasil","Rio Grande do Sul","Torres","Estrada de Praia Grande a Três Cachoeiras.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0020994",NA,"147","Dupl. ICN 84.446",NA,NA,NA,NA,"Asterales","20837","auto",NA,NA,NA,NA,NA,NA
"464","2020-08-20 20:38:09-03","UFSC","FLOR","20995","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.","1990",NA,NA,"Ritter, M.R.","1989","09","02","Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"FLOR0020995",NA,"425","Dupl. 84.419.",NA,NA,NA,NA,"Asterales","34291","auto",NA,NA,NA,NA,NA,NA
"465","2020-08-20 14:55:13-03","UFSC","FLOR","1959","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","1965","07","28","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"2","2","FLOR0001959",NA,"6100","liana, flor branca",NA,NA,NA,NA,"Asterales","27000","auto",NA,NA,NA,NA,NA,NA
"466","2020-08-20 20:38:09-03","UFSC","FLOR","18965","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Robinson, H.","1986",NA,NA,"Hatschbach, G.","1985","07","15","Brasil","Santa Catarina","Garuva","Itapoá.","-48.8549995422363","-26.0266990661621",NA,NA,"3","3","FLOR0018965",NA,"49523","volúvel, flor capítulos alvacentos",NA,NA,NA,NA,"Asterales","22441","auto",NA,NA,NA,NA,NA,NA
"467","2020-08-20 14:55:13-03","UFSC","FLOR","18088","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Klein, R.M.","1971","08","11","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"50","50","FLOR0018088",NA,"9660","volúvel, flor creme",NA,NA,NA,NA,"Asterales","13751","auto",NA,NA,NA,NA,NA,NA
"468","2020-08-20 14:55:13-03","UFSC","FLOR","18101","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Klein, R.M.","1971","09","21","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"50","50","FLOR0018101",NA,"9673","liana, flor creme",NA,NA,NA,NA,"Asterales","13751","auto",NA,NA,NA,NA,NA,NA
"469","2020-08-20 20:38:09-03","UFSC","FLOR","18100","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Cabrera, A.L.","1985",NA,NA,"Bresolin, A.","1971","08","11","Brasil","Santa Catarina","Governador Celso Ramos","Vargem do Macário.","-48.5592002868652","-27.3146991729736",NA,NA,"5","5","FLOR0018100",NA,"309","cipó, com gavinhas, flor creme",NA,NA,NA,NA,"Asterales","13751","auto",NA,NA,NA,NA,NA,NA
"470","2020-08-20 20:38:09-03","UFSC","FLOR","16388","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, M.R.","1989",NA,NA,"Falkenberg, D.B.","1986","10","31","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"450","450","FLOR0016388",NA,"3597","trepadeira",NA,NA,NA,NA,"Asterales","18275","auto",NA,NA,NA,NA,NA,NA
"471","2020-08-20 14:55:13-03","UFSC","FLOR","54997","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Baumann, M.C.",NA,NA,NA,"Baumann, M.C.; et alii","2012","07","18","Brasil","Santa Catarina","Itapoá","Reserva Particular do Patrimônio Natural Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"FLOR0054997",NA,"1","liana com capítulos de 4 flores, caule não maciço, fistuloso",NA,NA,NA,NA,"Asterales","18121","auto",NA,NA,NA,NA,NA,NA
"472","2020-08-20 20:38:09-03","UFSC","FLOR","18099","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Cabrera, A.L.","1985",NA,NA,"Bresolin, A.","1971","08","20","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"150","150","FLOR0018099",NA,"322","escandente, flor branca, estames marrons",NA,NA,NA,NA,"Asterales","31105","auto",NA,NA,NA,NA,NA,NA
"473","2021-03-04 15:42:36-03","IF","SPSF","29722","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"F.M.Souza","2001","04","18","Brasil","SP","Itanhaém","loteamento Marambaia II","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"271","COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;","América do Sul",NA,NA,"Magnoliophyta","Asterales","26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"474","2021-03-04 15:42:36-03","IF","SPSF","22929","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook et Arn.","J.A. Pastore","2011","11","04","N.S.Chukr & L.F.Oliveira & P.Affonso & M.Gomes Neto","1997","05","14","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"544","COLETA: XLS: SPSFAntigo&nf;Trepadeira de flores cor creme.; GEOGRAFIA: Caminho para o mirante, área reflorestada com Pinus; próximo ao riacho.;","América do Sul",NA,NA,"Magnoliophyta","Asterales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"475","2021-03-04 15:42:36-03","IF","SPSF","29384","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"F.M.Souza","2001","04","13","Brasil","SP","São Paulo","P.E.Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"128","COLETA: XLS: SPSFAntigo; GEOGRAFIA: nucleo Curucutu, floresta ribeirinha&nf;;","América do Sul",NA,NA,"Magnoliophyta","Asterales","53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"476","2021-03-04 15:42:36-03","IF","SPSF","15460","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook et Arn.","R.Simão-Bianchini","1993","10","30","M. Kirizawa & M.Sugiyama","1992","09","21","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"2687","COLETA: XLS: SPSFAntigo&nf;Mata secundária.&nf;Flores creme.; GEOGRAFIA: A cerca de 2km da sede da Reserva; área de Educação Ambiental.;","América do Sul",NA,NA,"Magnoliophyta","Asterales","34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"477","2021-03-04 15:42:36-03","IF","SPSF","42179","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook et Arn.","R.Simão-Bianchini","2014","02","25","O.T. Aguiar & C.R.Lima & R.Cielo-Filho","2009","07","29","Brasil","SP","Itapeva","Estação Experimental","-49.158333","-24.058333",NA,NA,"700","700",NA,NA,"1272","COLETA: Liana, flores em fase inicial, cor clara.; GEOGRAFIA: Estrada, atalho do plantio de Araucárias.;","América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"478","2021-03-04 15:42:36-03","IF","SPSF","29687","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook et Arn.","J.A.Pastore","2011","11","04","G.O.Romão & C.Herrerias","2001","04","11","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.733333","-23.983333",NA,NA,"800","800",NA,NA,"599","COLETA: XLS: SPSFAntigo&nf;Campo&nf;Floresta ribeirinha altomontana com campo adjacente.&nf;Liana, capítulos creme-esverdeados.;","América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"479","2021-03-04 15:42:36-03","IF","SPSF","34799","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook et Arn.","J.A.Pastore","2012","06","28","F. M. Souza & M. T. Z. Toniato & D.Souza","2005","02","28","Brasil","SP","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.193056","-23.448889",NA,NA,"1186","1186",NA,NA,"550","COLETA: XLS: SPSFNovo;&nf;Floresta Ombrófila Densa Montana&nf; Liana, botões esverdeados; GEOGRAFIA: Trilha do Corcovado.;","América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"480","2021-03-04 15:42:36-03","IF","SPSF","38568","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Pers.","R.S.Bianchini","2008","04","18","M. T. Z. Toniato & C. R. Lima & J. B. Baitello & R.Cielo-Filho","2007","07","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.745833","-23.538333",NA,NA,"630","630",NA,NA,"52","COLETA: Liana.; GEOGRAFIA: Trilha Ribeirão Santa Helena 2.;","América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"481","2021-03-04 15:42:36-03","IF","SPSF","42373","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.O.Souza","2018","05","31","R.T.Polisel & N.M.Ivanauskas & R.Esteves & D.Souza","2008","09","05","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389",NA,NA,"1115","1115",NA,NA,"789","COLETA: Trepadeira com aquênio branco-castanho.; GEOGRAFIA: Floresta Ombrófila Mista. Na área do estudo fitossociológico.;","América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"482","2021-03-04 15:42:36-03","IF","SPSF","42643","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook et Arn.","R.S.Bianchinhi","2011","02","07","F.A.R.D.P Arzolla & F.E.S.P.Vilela","2009","08","04","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.5375","-23.366389",NA,NA,"1160","1160",NA,NA,"1360","COLETA: Floresta Ombrófila Densa Montana; associação de Mata Baixa e Escrube sobre quartzito.&nf;Liana; flores brancas.;","América do Sul",NA,NA,"Magnoliophyta","Asterales",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"483","2021-03-04 15:42:36-03","IF","SPSF","15220","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","F.O.Souza","2018","05","31","V.Nicolack & G. Hatschbach","1990","08","02","Brasil","PR","Morretes","América de Baixo","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"131","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Asterales","30514","auto","Magnoliopsida",NA,NA,NA,NA,NA
"484","2021-03-04 15:42:36-03","IF","SPSF","28820","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"F.O. Souza","2000","08","09","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"156","COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Ombrofila em Regeneracao&nf;;","América do Sul",NA,NA,"Magnoliophyta","Asterales","30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"485","2021-03-04 15:42:36-03","IF","SPSF","28631","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"R.S.Bianchini","2000","09","09","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"1446","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","América do Sul",NA,NA,"Magnoliophyta","Asterales","30093","auto","Magnoliopsida",NA,NA,NA,NA,NA
"486","2021-03-04 15:42:36-03","IF","SPSF","24043","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"M.C.H.Mamede","1990","04","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"288","COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","América do Sul",NA,NA,"Magnoliophyta","Asterales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"487","2021-03-04 15:42:36-03","IF","SPSF","24011","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"I.Cordeiro","1994","06","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"1509","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial&nf;;","América do Sul",NA,NA,"Magnoliophyta","Asterales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"488","2021-03-04 15:42:36-03","IF","SPSF","24010","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"L.Rossi","1991","06","11","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"903","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Asterales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"489","2021-03-04 15:42:36-03","IF","SPSF","24009","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"M.A.Kawall & E.A.Anunciaçao","1991","07","26","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"91","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Asterales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"490","2021-03-04 15:42:36-03","IF","SPSF","24008","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"L.Rossi","1991","08","13","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"916","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de restinga&nf;;","América do Sul",NA,NA,"Magnoliophyta","Asterales","55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"491","2021-03-04 15:42:36-03","IF","SPSF","22690","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"J.E.L.S. Ribeiro","1988","06","04","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"300","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Asterales","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"492","2021-03-04 15:42:36-03","IF","SPSF","28105","PreservedSpecimen","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis",NA,NA,NA,NA,NA,"M.D.Moraes","1995","06","27","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"57","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Asterales","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA
"493","2021-02-08 12:36:46-03","UFRGS","ICN","027929","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2002","05","17","Lindeman, JC; Porto, ML; et al.","1972","07","13","Brasil","RS",NA,"Parque de Torres",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Vulnerável).; Série 20.26; Mato úmido central, margem.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-02-08 12:36:46-03","UFRGS","ICN","084446","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Ritter, MR","1987","10","03","Brasil","RS",NA,"estrada Praia Grande - Três Cachoeiras, próximo à Lageadinho",NA,NA,NA,NA,NA,NA,NA,NA,"147","Espécie ameaçada de extinção (Vulnerável).; Encontrado em beira de estrada.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-02-08 12:36:46-03","UFRGS","ICN","182489","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Seger, GDS; Grings, M; Bergamin, RS","2009","07","10","Brasil","RS","Morrinhos do Sul","Pixirica","-49.926389","-29.319167","-49.926389","-29.319167","19","19",NA,NA,"1089","Trepadeira volúvel;; Borda de mata de planície","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-02-08 12:36:46-03","UFRGS","ICN","115600","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Biasi, LA; Lima, NP","1998","06","15","Brasil","PR","Guaraqueçaba","Reserva ecológica do Salto Morato, área de mata atlântica próxima ao litoral","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Vulnerável).; planta volúvel,uso popular contra tosse e bronquite","América do Sul",NA,NA,"Dicotyledon",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"497","2021-02-08 12:36:46-03","UFRGS","ICN","060124","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Matzenbacher, NI","1983","12","28","Ruas, PM; Juraitis, ERM",NA,NA,NA,"Brasil","PR","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"8","Espécie ameaçada de extinção (Vulnerável).","América do Sul",NA,NA,"Dicotyledon",NA,"63728","auto",NA,NA,NA,NA,NA,NA
"498","2021-02-08 12:36:46-03","UFRGS","ICN","087021","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G",NA,NA,NA,"Silva, JM; Hatschbach, G","1986","09","02","Brasil","PR","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"175","Espécie ameaçada de extinção (Vulnerável).; Trepadeira de capítulos creme.; Orla da mata.","América do Sul",NA,NA,"Dicotyledon",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"499","2021-02-08 12:36:46-03","UFRGS","ICN","084404","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G",NA,NA,NA,"Sobral, M; Siqueira","1987","09","15","Brasil","RJ","Nova Friburgo","Cascatinha estrada das torres","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Vulnerável).; Trepadeira de flores cremes.","América do Sul",NA,NA,"Dicotyledon",NA,"33190","auto",NA,NA,NA,NA,NA,NA
"500","2021-02-08 12:36:46-03","UFRGS","ICN","113707","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2005","11","11","Ritter, MR","1996","07","24","Brasil","RJ","Nova Friburgo","estrada Rio de Janeiro-Nova Friburgo próximo à cidade de Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"921","Espécie ameaçada de extinção (Vulnerável).","América do Sul",NA,NA,"Dicotyledon",NA,"33190","auto",NA,NA,NA,NA,NA,NA
"501","2021-02-08 12:36:46-03","UFRGS","ICN","157132","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Ritter, MR","2008","07","16","Brasil","RS","Maquiné","Solidão","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"1468","beira de estrada","América do Sul",NA,NA,"Dicotyledon",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"502","2021-02-08 12:36:46-03","UFRGS","ICN","157130","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Ritter, MR","2008","07","17","Brasil","RS","Maquiné","Solidão","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,NA,"1470","beira de estrada","América do Sul",NA,NA,"Dicotyledon",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"503","2021-02-08 12:36:46-03","UFRGS","ICN","084447","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Fernandes, I","1987","07","24","Brasil","RS","Montenegro","Morro do Cabrito","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,NA,"591","Espécie ameaçada de extinção (Vulnerável).; Flores muito perfumadas.; Plantas em plataforma na escarpa do morro.","América do Sul",NA,NA,"Dicotyledon",NA,"21601","auto",NA,NA,NA,NA,NA,NA
"504","2021-02-08 12:36:46-03","UFRGS","ICN","171293","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2012","01","05","Mancinelli, WS","2005","06","23","Brasil","SC","Araquari","Ilha dos Papagaios","-48.7221984863281","-26.3700008392334",NA,NA,"2","2",NA,NA,"313","Duplicata JOI 5234; Liana; Restinga","América do Sul",NA,NA,"Dicotyledon",NA,"25329","auto",NA,NA,NA,NA,NA,NA
"505","2021-02-08 12:36:46-03","UFRGS","ICN","085768","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Falkenberg, DB","1986","10","31","Brasil","SC","Ilhota","Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"450","450",NA,NA,"3597","Espécie ameaçada de extinção (Vulnerável).; Trepadeira.; Beira de mata.","América do Sul",NA,NA,"Dicotyledon",NA,"18275","auto",NA,NA,NA,NA,NA,NA
"506","2021-02-08 12:36:46-03","UFRGS","ICN","086943","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Hagelund, K","1980","08","21","Brasil","SC","São João do Sul",NA,"-49.810001373291","-29.2233009338379",NA,NA,NA,NA,NA,NA,"13348","Espécie ameaçada de extinção (Vulnerável).; Mato.","América do Sul",NA,NA,"Dicotyledon",NA,"13742","auto",NA,NA,NA,NA,NA,NA
"507","2021-02-08 12:36:46-03","UFRGS","ICN","123507","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Oliveira, CT",NA,NA,NA,"Bortoluzzi, RLC; Brack, P","2002","08","17","Brasil","SC","Treviso","Estrada p/ Santana","-49.4575004577637","-28.5156002044678",NA,NA,"285","285",NA,NA,"1309","Trepadeira, com ramificações próximo ao chão. Flores cm cálice verde e cerdas esverdeadas.","América do Sul",NA,NA,"Dicotyledon",NA,"11745","auto",NA,NA,NA,NA,NA,NA
"508","2021-02-08 12:36:46-03","UFRGS","ICN","019696","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Toledo",NA,NA,NA,"Lemos, C","1931","09","11","Brasil","SP","São Paulo","Alto da Serra","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"28180","Espécie ameaçada de extinção (Vulnerável).","América do Sul",NA,NA,"Dicotyledon",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"509","2021-02-08 12:36:46-03","UFRGS","ICN","116509","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Lima, NP; Biasi, LA","1998","06","15","Brasil","PR","Guaraqueçaba","Reserva ecológica de Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Vulnerável).; planta volúvel, usada popularmente contra tosse e bronquite.; Coletada em área de mata atlântica, próxima ao litoral.","América do Sul",NA,NA,"Dicotyledon",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"510","2021-02-08 12:36:46-03","UFRGS","ICN","138665","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Selbach, JT","2005","08","05","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"s.n.","Espécie ameaçada de extinção (Vulnerável).; Capoeira","América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA,NA
"511","2021-02-08 12:36:46-03","UFRGS","ICN","120505","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Ritter, MR","2001","08","10","Brasil","RS","Dom Pedro de Alcântara",NA,"-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,NA,NA,"1381","Espécie ameaçada de extinção (Vulnerável).; Em beira de mata","América do Sul",NA,NA,"Dicotyledon",NA,"7549","auto",NA,NA,NA,NA,NA,NA
