"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"47","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194888","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Mexia YEJ",NA,"1930","11","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194888",NA,"Celastrales","Mart.",NA,NA,"Sate of Minas Geraes.",NA,NA,"NL-U1194888",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194889","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Mexia YEJ",NA,"1930","12","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194889",NA,"Celastrales","Mart.",NA,NA,"State of Minas Geraes, Districto Rio Branco, Retiro de Antonio Avelino; understory in original forest.",NA,NA,"NL-U1194889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194890","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Reitz R; Klein RM",NA,"1958","08","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194890",NA,"Celastrales","Mart.",NA,NA,"Santa Catarina, Serra do Matador, Rio do Sul, Mata.",NA,NA,"NL-U1194890",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194891","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Lindeman JC; Haas JH de",NA,"1966","05","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194891",NA,"Celastrales","Mart.",NA,NA,"Brasiliae Australis, Est. Paraná, Near Rio Tigre Preto, ca. 25 km S. of Marmeleiro.",NA,NA,"NL-U1194891",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194892","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Lindeman JC; Haas JH de",NA,"1966","07","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194892",NA,"Celastrales","Mart.",NA,NA,"Brasiliae Australis, Est. Paraná, Fazenda São João, W. of São João do Triunfo. Araucaria forest on yellow sandy loam.",NA,NA,"NL-U1194892",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194893","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Lindeman JC; Haas JH de",NA,"1966","04","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194893",NA,"Celastrales","Mart.",NA,NA,"Brasiliae Australis, Est. Paraná, N. of Brandalize, sawmill N. of Rio Chopim, ca. 20 km N. of Clevelândia.",NA,NA,"NL-U1194893",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194894","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Lindeman JC; Haas JH de",NA,"1966","04","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194894 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194894",NA,"Celastrales","Mart.",NA,NA,"Brasiliae Australis, Est. Paraná, Sawmill Brandalize, N. of Rio Chopim, ca. 20 km N. of Clevelândia.",NA,NA,"NL-U1194894",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194895","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Lindeman JC; Haas JH de",NA,"1966","05","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194895",NA,"Celastrales","Mart.",NA,NA,"Brasiliae Australis, Est. Paraná, Brandalize, sawmill N.of Rio Chopim, ca. 20 km N. of Clevelândia.",NA,NA,"NL-U1194895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 08:57:24-03","NBC","NL-BOTANY","U.1194896","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Lindeman JC; Haas JH de",NA,"1966","03","31","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194896 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194896",NA,"Celastrales","Mart.",NA,NA,"Brasiliae Australis, Est. Paraná, Forest reserve of CMNP, ca. 30 km E. of Cianorte, Rainforest (damaged ca. 3 years ago by fire) N. of Fazenda Mururé, E. side of reserve.",NA,NA,"NL-U1194896",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:04:42-03","ESALQ","ESA","84348","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Medri, C.","823.0","1999","08","21",NA,"Brasil",NA,NA,NA,"ESA084348","Magnoliophyta",NA,"Mart.","Medri, C. & Dias, M.C.","Paraná",NA,"-50.7411003112793","-23.7275009155273","ESA084348",NA,NA,"São Jeronimo da Serra",NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:04:42-03","ESALQ","ESA","8055","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Zandoval, J.A.","42.0","1985","10","03",NA,"Brasil",NA,NA,NA,"ESA008055","Magnoliophyta",NA,"Mart.","Ivanauskas, N.M.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA008055",NA,NA,"Piracicaba","1985","44778","auto","10",NA,NA,NA,NA,"03",NA,NA,NA,NA
"58","2020-11-04 11:04:42-03","ESALQ","ESA","112043","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Aguirre, G.H.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA112043","Magnoliophyta",NA,NA,"Aguirre, G.H. et al.","São Paulo",NA,"-50.689998626709","-22.2399997711182","ESA112043",NA,NA,"Quatá",NA,"24407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 10:55:23-03","ESALQ","ESA","132996","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","90.0","2015","07","02",NA,"Brasil",NA,NA,"Árvore regenerante.","ESA132996",NA,NA,"Mart.","Barroso, R. M.","São Paulo","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual.","-47.82555","-22.77873",NA,"545","545","Piracicaba","2015",NA,NA,"07","-47.82555","-22.77873",NA,NA,"02",NA,NA,NA,NA
"60","2020-11-04 11:04:42-03","ESALQ","ESA","17604","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Zandoval, J.A.","110.0","1994","03","22",NA,"Brasil",NA,NA,NA,"ESA017604","Magnoliophyta",NA,"Mart.","Biral, L.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA017604",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:04:42-03","ESALQ","ESA","21360","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Barreto, K.D. et al.","3540.0","1995","01","19",NA,"Brasil",NA,NA,NA,"ESA021360","Magnoliophyta",NA,"Mart.","Biral, L.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA021360",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:04:42-03","ESALQ","ESA","93534","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Furlan, J.I. ; Gimenes, R.M.","1.0","2001","08","29",NA,"Brasil",NA,NA,NA,"ESA093534","Magnoliophyta",NA,"Mart.","Biral, L.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA093534",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:42-03","ESALQ","ESA","109495","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30023.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA109495","Magnoliophyta",NA,NA,NA,"São Paulo","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666","ESA109495",NA,NA,"Sete Barras",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:04:42-03","ESALQ","ESA","128445","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Flores, T.B.","1850.0","2013","03","28",NA,"Brasil",NA,NA,NA,"ESA128445","Magnoliophyta",NA,NA,NA,"São Paulo","Trilha da casa da pedra, UHE do Juquiá, Serraria, Floresta Ombrófila Densa.","-47.55755","-24.16651",NA,NA,NA,"Tapirai",NA,NA,NA,NA,"-47.55755","-24.16651",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:04:42-03","ESALQ","ESA","78563","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Pavão, O.C. ; Ferreira, J.A.",NA,"1999","10","26",NA,"Brasil",NA,NA,NA,"ESA078563","Magnoliophyta",NA,"Mart.","Viani, R.A.G.","Paraná",NA,"-50.7510986328125","-23.0799999237061","ESA078563",NA,NA,"Leópolis",NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:04:42-03","ESALQ","ESA","64084","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Medri, C. et al.",NA,"1997","10","11",NA,"Brasil",NA,NA,NA,"ESA064084","Magnoliophyta",NA,NA,NA,"Paraná",NA,"-50.5802993774414","-23.9108009338379","ESA064084",NA,NA,"Sapopema",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:04:42-03","ESALQ","ESA","100378","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Bertoncini, A.P.","1039.0","1999","08","13",NA,"Brasil",NA,NA,NA,"ESA100378","Magnoliophyta",NA,NA,"Biral, L.","São Paulo",NA,"-49.3300018310547","-22.1399993896484","ESA100378",NA,NA,"Avaí",NA,"23140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:04:42-03","ESALQ","ESA","108389","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Jesus, D.W.A.","1.0","2007","08","23",NA,"Brasil",NA,NA,NA,"ESA108389","Magnoliophyta",NA,NA,"Biral, L.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA108389",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:55:23-03","ESALQ","ESA","139207","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Colletta, G.D","2726.0","2016","05","24",NA,"Brasil",NA,NA,"Arvoreta 2m, estéril","ESA139207",NA,NA,"Mart.",NA,"SC","Mata Ombrófila Mista","-52.3283004760742","-26.5646991729736",NA,NA,NA,"Abelardo Luz",NA,"35836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:04:42-03","ESALQ","ESA","109981","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Franco, G.A.D.C. ; Furlan, E.","4546.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA109981","Magnoliophyta",NA,NA,NA,"São Paulo",NA,"-49.5499992370605","-22.2900009155273","ESA109981",NA,NA,"Gália",NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:04:42-03","ESALQ","ESA","91989","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Viani, R.A.G. ; Costa, J.C.","567.0","2005","06","28",NA,"Brasil",NA,NA,NA,"ESA091989","Magnoliophyta",NA,NA,NA,"São Paulo",NA,"-47.9700012207031","-23.0699996948242","ESA091989",NA,NA,"Pereiras",NA,"19757","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:04:42-03","ESALQ","ESA","108933","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Salvian, M.",NA,"2008","09","24",NA,"Brasil",NA,NA,NA,"ESA108933","Magnoliophyta",NA,NA,"Biral, L.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA108933",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:04:42-03","ESALQ","ESA","123904","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Souza, V.C. ; Flores, T.B.","35005.0","2013","05","01",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt. Vegetativo.","ESA123904","Magnoliophyta",NA,NA,"Souza, V.C.","São Paulo","Área da Cia. Votorantim. Trilha da Casa de Pedra.","-47.5","-23.9599990844727",NA,NA,NA,"Tapiraí","2013","41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:04:42-03","ESALQ","ESA","13434","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Tamashiro, J.Y. ; Joly, C.A.","18615.0","1986","10","03",NA,"Brasil",NA,NA,NA,"ESA013434","Magnoliophyta",NA,"Mart.",NA,"São Paulo",NA,"-46.5499992370605","-23.1100006103516","ESA013434",NA,NA,"Atibaia",NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:04:42-03","ESALQ","ESA","25480","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Monteiro, C.A.","6.0","1993","10","07",NA,"Brasil",NA,NA,NA,"ESA025480","Magnoliophyta",NA,"Mart.","Rodrigues, R.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA025480",NA,NA,"Piracicaba","1993","44778","auto","11",NA,NA,NA,NA,"30",NA,NA,NA,NA
"76","2020-11-04 11:04:42-03","ESALQ","ESA","64082","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Medri, C. et al.","22688.0","1998","08","29",NA,"Brasil",NA,NA,NA,"ESA064082","Magnoliophyta",NA,"Mart.","Viani, R.A.G.","Paraná",NA,"-50.5802993774414","-23.9108009338379","ESA064082",NA,NA,"Sapopema","1999","21990","auto","01",NA,NA,NA,NA,"01",NA,NA,NA,NA
"77","2020-11-04 10:55:23-03","ESALQ","ESA","116278","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Lima, H.C.","4721.0","1993","06","01",NA,"Brasil",NA,NA,NA,"ESA116278",NA,NA,NA,"Groppo, M.","Rio de Janeiro",NA,"-42.0186004638672","-22.8794002532959","ESA116278",NA,NA,"Cabo Frio","2011","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:04:42-03","ESALQ","ESA","35212","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Rodrigues, R.R.",NA,"1996","01","24",NA,"Brasil",NA,NA,NA,"ESA035212","Magnoliophyta",NA,"Mart.",NA,"São Paulo",NA,"-47.060001373291","-22.8999996185303","ESA035212",NA,NA,"Campinas",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:04:42-03","ESALQ","ESA","15204","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Durigan, G.",NA,"1992","08","11",NA,"Brasil",NA,NA,NA,"ESA015204","Magnoliophyta",NA,"Mart.","Rodrigues, R.R.","São Paulo",NA,"-49.939998626709","-22.2099990844727","ESA015204",NA,NA,"Marília",NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:04:42-03","ESALQ","ESA","5996","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Rodrigues, R.R.","245.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA005996","Magnoliophyta",NA,"Mart.","Kampf, E.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA005996",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:04:42-03","ESALQ","ESA","9883","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Pacitti Marcelo, O.M.",NA,"1986","10","30",NA,"Brasil",NA,NA,NA,"ESA009883","Magnoliophyta",NA,"Mart.","Rodrigues, R.R.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA009883",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:04:42-03","ESALQ","ESA","114854","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Moreira, C.",NA,"2002","07","05",NA,"Brasil",NA,NA,NA,"ESA114854","Magnoliophyta",NA,NA,"Ferreira, M.F.P.","São Paulo",NA,"-46.439998626709","-22.7900009155273","ESA114854",NA,NA,"Pedra Bela",NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:04:42-03","ESALQ","ESA","77261","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Kuhlmann, M.","954.0","1943","08","24",NA,"Brasil",NA,NA,NA,"ESA077261","Magnoliophyta",NA,NA,NA,"São Paulo",NA,"-46.7599983215332","-22.7000007629395","ESA077261",NA,NA,"Amparo",NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:04:42-03","ESALQ","ESA","49251","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Soares, L.H.","327.0","1993","08","01",NA,"Brasil",NA,NA,NA,"ESA049251","Magnoliophyta",NA,"Mart.","Soares, L.H.","Paraná",NA,"-51.1627998352051","-23.3103008270264","ESA049251",NA,NA,"Londrina",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:04:42-03","ESALQ","ESA","60587","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Silva, J.M. ; Abe, L.M.","2415.0","1998","08","20",NA,"Brasil",NA,NA,NA,"ESA060587","Magnoliophyta",NA,"Mart.","Hatschbach, G.","Paraná",NA,"-49.0858001708984","-24.9743995666504","ESA060587",NA,NA,"Tunas do Paraná",NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:04:42-03","ESALQ","ESA","36129","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Cezare, C.H.",NA,"1995","09","10",NA,"Brasil",NA,NA,NA,"ESA036129","Magnoliophyta",NA,"Mart.","Souza, V.C.","São Paulo",NA,"-48.1199989318848","-22.2800006866455","ESA036129",NA,NA,"Brotas","1996","26585","auto","01",NA,NA,NA,NA,"01",NA,NA,NA,NA
"87","2020-11-04 11:04:42-03","ESALQ","ESA","33384","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Gandolfi, S. ; Antoniolli, F.C.",NA,"1994","11","10",NA,"Brasil",NA,NA,NA,"ESA033384","Magnoliophyta",NA,NA,"Gandolfi, S.","São Paulo",NA,"-47.060001373291","-22.8999996185303","ESA033384",NA,NA,"Campinas",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:04:42-03","ESALQ","ESA","13423","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Tamashiro, J.Y. et al.","18227.0","1986","12","01",NA,"Brasil",NA,NA,NA,"ESA013423","Magnoliophyta",NA,"Mart.",NA,"São Paulo",NA,"-47.060001373291","-22.8999996185303","ESA013423",NA,NA,"Campinas",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:04:42-03","ESALQ","ESA","21854","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Tamashiro, J.Y. et al.","939.0","1995","05","08",NA,"Brasil",NA,NA,NA,"ESA021854","Magnoliophyta",NA,NA,NA,"São Paulo",NA,"-46.439998626709","-22.7900009155273","ESA021854",NA,NA,"Pedra Bela",NA,"10848","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:04:42-03","ESALQ","ESA","10420","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Barreto, K.D. ; Fernandes, G.D.","371.0","1993","04","29",NA,"Brasil",NA,NA,NA,"ESA010420","Magnoliophyta",NA,"Mart.","Capellari Jr., L. et al.","São Paulo",NA,"-47.6399993896484","-22.7199993133545","ESA010420",NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:04:42-03","ESALQ","ESA","26818","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Cardoso-Leite, E. ; Oliveira, A.","241.0","1993","10","02",NA,"Brasil",NA,NA,NA,"ESA026818","Magnoliophyta",NA,"Mart.","Cardoso-Leite, E. & Rodrigues, R.R.","São Paulo",NA,"-47.1300010681152","-23.5200004577637","ESA026818",NA,NA,"São Roque",NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-01-14 15:26:56-03","MN","R","8162","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Glaziou, A.F.M.","9590","1878","10",NA,NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008162",NA,NA,"Reissek","Carvalho-Okano, R.M.","Rio de Janeiro",NA,NA,NA,"R000008162_001",NA,NA,NA,"1991",NA,NA,"07",NA,NA,NA,NA,"10",NA,NA,NA,NA
"93","2021-01-14 15:26:56-03","MN","R","8164","PreservedSpecimen","Plantae","Celastraceae","Maytenus","oxyodonta","Maytenus oxyodonta","Glaziou, A.F.M.","11871","1880","05","29",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008164",NA,NA,"Reissek",NA,"Rio de Janeiro",NA,NA,NA,"R000008164_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-19 10:23:06-03","CPAP","CPAP","8845","PreserverdSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Salis, S. M.","01","1989","10","19",NA,"Brasil",NA,NA,"Arbóreo, 3m de altura. FLOR: não vista. FRUTO: verde. INTERESSE: Medicinal. FREQUÊNCIA: Raro. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso. RELEVO: inclinado.",NA,NA,NA,"Mart.","S. M. Salis","SP","Fazenda Santa Elisa, mata ciliar do rio Jacaré-Pepira","-49.833333","-22.25",NA,"620","620","Vera Cruz","1990",NA,NA,"01","49°50' W","22°15' S",NA,NA,NA,NA,NA,NA,NA
"95","2020-11-19 10:23:06-03","CPAP","CPAP","11395","PreserverdSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Salis, S. M.","01A","1989","10","19",NA,"Brasil",NA,NA,"Árvore, 3m de altura. FRUTO: fruto verde. AMBIENTE: Mata ciliar.",NA,NA,NA,"Mart.",NA,"SP","Fazenda Santa Elisa","-48.1199989318848","-22.2800006866455",NA,NA,NA,"Brotas",NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
