"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","imagecode","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"831","2019-11-13 11:31:27-03","USP","SPF","79636","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Oliveira, AA","22","1990","04","04",NA,"Brasil",NA,NA,NA,"SPF00079636",NA,NA,NA,"L.","Ceccantini, GCT","São Paulo",NA,"Cidade Universitária Armando de Salles Oliveira","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-13 11:31:27-03","USP","SPF","145417","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Groppo, M","588","2001","02","26",NA,"Brasil",NA,NA,NA,"SPF00145417",NA,NA,NA,"L.","Groppo, M","São Paulo",NA,NA,"Socorro","-46.5200004577637","-22.5900001525879",NA,NA,"17674","auto",NA,NA,"2001","05",NA,NA,NA,NA,NA,NA
"833","2014-08-26 18:22:32-03","FSL","HFSL","1524","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Thomas, W.W.; Ferreira, C.A.C.","4614","1985","10","26","Southern America","Brasil",NA,NA,"Vine, leaves yellowish-green; flowers white; fruit pale green. Marshland and adjacent open forest dominated by Vochysia. ; DE",NA,NA,NA,"microcarpum","(Kunth) Blume","Acevedo-Rodríguez, P.","Mato Grosso",NA,"Pantanal, Pantanal 16 Km NW of Porto Jofre on Transpantaneira (MT 060) to Poconé","Poconé","-56.916667","-17.25",NA,NA,NA,NA,"-56.916667","-17.25","1986","01","01",NA,NA,NA,NA,NA
"834","2014-04-04 18:28:37-03","PNFM","IRAI","358","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Dunaiski Jr, A.","1690","2001","04","04",NA,"Brasil",NA,NA,"Trepadeira, aproximadamente 2 m de comprimento","IRAI00000358","Magnoliophyta",NA,NA,"L.","Dunaiski Jr, A.","Paraná",NA,"Coloninha","Rio Branco do Sul","-49.361139","-25.117417","1000","1000",NA,NA,"-49.361139","-25.117417","2005","01","01",NA,NA,NA,NA,NA
"835","2014-04-04 18:28:38-03","PNFM","IRAI","4258","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Ristow, R.","1495","2011","06","18",NA,"Brasil",NA,NA,NA,"IRAI00004258","Magnoliophyta",NA,NA,"L.","Ristow, R.","Paraná",NA,"Lagoa 1, Borda, Aterro Sanitário da Caximba","Curitiba","-49.337111","-25.625167","870","870",NA,NA,"-49.337111","-25.625167","2011","08","19",NA,NA,NA,NA,NA
"836","2020-12-02 09:07:45-03","UNITINS","HUTO","7281","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Morais, L.F.","17","2018","03","09",NA,"Brasil",NA,NA,"Trepadeira. Flores amarelas e folhas biternadas. Projeto PIBIC Unitins.; Floresta estacional.","HUTO007281",NA,NA,NA,"L.",NA,"Tocantins",NA,"Parque Cesmar","Palmas","-48.32","-10.206667",NA,NA,NA,NA,"-48.32","-10.206667",NA,NA,NA,NA,NA,NA,NA,NA
"837","2020-12-02 09:07:45-03","UNITINS","HUTO","7706","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Rodrigues, A.F.","39","2004","10","07",NA,"Brasil",NA,NA,"Herbácea trepadeira. Presença de gavinhas. Flores brancas. Frutos tipo cápsula deiscente infladas, verdes quando imaturos e marrons quando maduros.","HUTO007706",NA,NA,NA,"L.",NA,"Tocantins",NA,"Centro de Pesquisa Agroambiental de Várzea (CPAV)","Formoso do Araguaia","-49.673889","-11.996389","181","181",NA,NA,"-49.673889","-11.996389",NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-10-07 09:37:07-03","UEFS","HUEFS","124080","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum var. microcarpum","Guedes, M.L.S.","13515","2007","05","26",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0124080","Angiospermae","Sapindales","var. microcarpum","(Kunth) Blume","M.S.Ferrucci","Bahia","HUEFS0124080","Médio São Francisco, Carinhanha, Foz do rio Carinhanha.","Feira da Mata","-43.784444","-14.336389",NA,NA,NA,NA,"43W47'4''","14S20'11''","2010","11",NA,"Rosanae",NA,NA,NA,NA
"839","2019-10-07 09:37:07-03","UEFS","HUEFS","247856","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Buttura, E.","51","1979","05","11",NA,"Brasil",NA,NA,NA,"HUEFS0247856","Angiospermae","Sapindales",NA,"L.",NA,"Paraná","HUEFS0247856","BR 277, Km 2. Margem da rodovia.","Foz do Iguaçu","-54.566667","-25.5",NA,NA,NA,NA,"54W34'","25S30'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"840","2019-10-07 09:37:07-03","UEFS","HUEFS","250678","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Kulkamp, J.","647","2018","12","15",NA,"Brasil",NA,NA,"Caatinga arbustiva utilizada para pastagem.","HUEFS0250678","Angiospermae","Sapindales",NA,"L.",NA,"Bahia","HUEFS0250678","BR-242, margem da rodovia em solo pedregoso. Encosta de morro seco.","Boa Vista do Tupim","-40.669167","-12.447778",NA,NA,NA,NA,"40W40'9''","12S26'52''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"841","2019-10-07 09:37:07-03","UEFS","HUEFS","73704","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Barbosa, M.R.","2386","2002","04","13",NA,"Brasil",NA,NA,"Caatinga de lajedo.","HUEFS0073704","Angiospermae","Sapindales",NA,"L.",NA,"Paraíba","HUEFS0073704","Descida para o Campo de Santana, antiga Tacina.","Araruna","-35.749722","-6.683333","343","343",NA,NA,"35W44'59''","6S41'0''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"842","2019-10-07 09:37:07-03","UEFS","HUEFS","91487","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum var. halicacabum","Seijo, J.G.","3130","2004","04","01",NA,"Bolívia",NA,NA,NA,"HUEFS0091487","Angiospermae","Sapindales","var. halicacabum","L.",NA,NA,"HUEFS0091487","Taríja, Gran Chaco: 62 Km N de Yacuiba",NA,"-63.480833","-21.923889","519","519",NA,NA,"63W28'51''","21S55'26''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"843","2019-10-07 09:37:07-03","UEFS","HUEFS","211310","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum var. halicacabum","Dematteis, M.","4231CTES","2012","03","02",NA,"Uruguai",NA,NA,"Campo bajo, bañado.","HUEFS0211310","Angiospermae","Sapindales","var. halicacabum","L.",NA,"Lavalleja","HUEFS0211310","Camino a Chuy, 6,9 Km NW de Lascano.","Chuy","-54.271111","-33.640833","26","26",NA,NA,"54W16'16''","33S38'27''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"844","2019-10-07 09:37:07-03","UEFS","HUEFS","43635","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum var. microcarpum","Queiroz, L.P.de","5888","2000","02","11",NA,"Brasil",NA,NA,"Caatinga arbórea com muitas lagoas temporárias e áreas brejosas.","HUEFS0043635","Angiospermae","Sapindales","var. microcarpum","(Kunth) Blume","M.S.Ferrucci","Bahia","HUEFS0043635","ca. 22 km S do entroncamento para Bom Jesus da Lapa na estrada para Malhada.","Bom Jesus da Lapa","-43.361944","-13.403889",NA,NA,NA,NA,"43W21'43''","13S24'14''","2010","11",NA,"Rosanae",NA,NA,NA,NA
"845","2019-10-07 09:37:07-03","UEFS","HUEFS","71739","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum var. microcarpum","Pedersen, T.M.","13383","1982","03","27",NA,"Argentina",NA,NA,NA,"HUEFS0071739","Angiospermae","Sapindales","var. microcarpum","(Kunth) Blume",NA,"Corrientes","HUEFS0071739","Yuquerí.","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"846","2019-10-07 09:37:07-03","UEFS","HUEFS","18412","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum var. microcarpum","Silva, J.M.","1328","1994","04","17",NA,"Brasil",NA,NA,NA,"HUEFS0018412","Angiospermae","Sapindales","var. microcarpum","(Kunth) Blume","M.S.Ferrucci","Paraná","HUEFS0018412",NA,"Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,"1997","01",NA,"Rosanae",NA,NA,NA,NA
"847","2019-06-03 14:44:39-03","F","FMNH-SEEDPLANTS","V0089217F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","J. G. Graham & J. Schunke V.","226","1997","10","21","South America","Peru",NA,NA,NA,"V0089217F","Spermatophyta",NA,NA,NA,"N. Hensold : Field Museum of Natural History","Ucayali","V0089217F_01","Cuenca del Río Purús. Río Curanja, cerca la comunidad nativa de Colombiana.","Purús","-71.1","-10.07","300","350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"848","2015-03-22 13:16:43-03","F","FMNH-SEEDPLANTS","V0273383F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273383F","Spermatophyta",NA,NA,NA,NA,NA,"V0273383F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"849","2015-03-22 13:16:48-03","F","FMNH-SEEDPLANTS","V0273396F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0273396F","Spermatophyta",NA,NA,NA,NA,NA,"V0273396F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"850","2015-03-22 13:16:49-03","F","FMNH-SEEDPLANTS","V0273397F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0273397F","Spermatophyta",NA,NA,NA,NA,NA,"V0273397F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"851","2015-03-22 13:16:49-03","F","FMNH-SEEDPLANTS","V0273399F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273399F","Spermatophyta",NA,NA,NA,NA,NA,"V0273399F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"852","2015-03-22 13:16:50-03","F","FMNH-SEEDPLANTS","V0273400F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273400F","Spermatophyta",NA,NA,NA,NA,NA,"V0273400F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"853","2019-02-05 09:46:21-02","F","FMNH-SEEDPLANTS","V0273401F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","W. G. F. Herter","1375a","1935","3","9","South America","Uruguay",NA,NA,NA,"V0273401F","Spermatophyta",NA,NA,NA,NA,NA,"V0273401F_01",NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"854","2015-03-22 13:16:50-03","F","FMNH-SEEDPLANTS","V0273402F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0273402F","Spermatophyta",NA,NA,NA,NA,NA,"V0273402F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"855","2015-03-22 13:16:51-03","F","FMNH-SEEDPLANTS","V0273404F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0273404F","Spermatophyta",NA,NA,NA,NA,NA,"V0273404F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"856","2015-03-22 13:16:51-03","F","FMNH-SEEDPLANTS","V0273405F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0273405F","Spermatophyta",NA,NA,NA,NA,NA,"V0273405F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"857","2015-03-22 13:16:52-03","F","FMNH-SEEDPLANTS","V0273407F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0273407F","Spermatophyta",NA,NA,NA,NA,NA,"V0273407F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"858","2015-03-22 13:16:53-03","F","FMNH-SEEDPLANTS","V0273409F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0273409F","Spermatophyta",NA,NA,NA,NA,NA,"V0273409F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"859","2015-03-22 13:17:00-03","F","FMNH-SEEDPLANTS","V0273427F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0273427F","Spermatophyta",NA,"halicacabum",NA,NA,NA,"V0273427F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"860","2015-03-22 13:16:42-03","F","FMNH-SEEDPLANTS","V0273380F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0273380F","Spermatophyta",NA,"halicacabum",NA,NA,NA,"V0273380F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"861","2015-03-22 13:16:42-03","F","FMNH-SEEDPLANTS","V0273381F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0273381F","Spermatophyta",NA,"halicacabum",NA,NA,NA,"V0273381F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"862","2015-03-22 13:16:54-03","F","FMNH-SEEDPLANTS","V0273412F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0273412F","Spermatophyta",NA,"halicacabum",NA,NA,NA,"V0273412F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"863","2015-03-22 13:16:59-03","F","FMNH-SEEDPLANTS","V0273424F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum halicacabum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273424F","Spermatophyta",NA,"halicacabum",NA,NA,NA,"V0273424F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"864","2019-06-11 13:23:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","R. B. Foster","12414","1988","11","20","South America","Bolivia",NA,NA,NA,NA,"Spermatophyta",NA,"microcarpum",NA,"RRC ID Flag","Beni",NA,NA,NA,"-65.5","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"12414"
"865","2015-03-22 13:16:43-03","F","FMNH-SEEDPLANTS","V0273382F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273382F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273382F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"866","2015-03-22 13:16:44-03","F","FMNH-SEEDPLANTS","V0273384F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273384F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273384F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"867","2015-03-22 13:16:44-03","F","FMNH-SEEDPLANTS","V0273385F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273385F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273385F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"868","2015-03-22 13:16:45-03","F","FMNH-SEEDPLANTS","V0273386F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0273386F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273386F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"869","2015-03-22 13:16:45-03","F","FMNH-SEEDPLANTS","V0273387F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273387F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273387F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"870","2015-03-22 13:16:45-03","F","FMNH-SEEDPLANTS","V0273388F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0273388F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273388F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"871","2015-03-22 13:16:45-03","F","FMNH-SEEDPLANTS","V0273389F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273389F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273389F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"872","2015-03-22 13:16:46-03","F","FMNH-SEEDPLANTS","V0273390F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0273390F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273390F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"873","2015-03-22 13:16:46-03","F","FMNH-SEEDPLANTS","V0273391F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0273391F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273391F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"874","2015-03-22 13:16:47-03","F","FMNH-SEEDPLANTS","V0273392F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273392F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273392F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"875","2015-03-22 13:16:47-03","F","FMNH-SEEDPLANTS","V0273393F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273393F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273393F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"876","2015-03-22 13:16:47-03","F","FMNH-SEEDPLANTS","V0273394F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0273394F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273394F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"877","2015-03-22 13:16:48-03","F","FMNH-SEEDPLANTS","V0273395F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"V0273395F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273395F_01",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"878","2015-03-22 13:16:49-03","F","FMNH-SEEDPLANTS","V0273398F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273398F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273398F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"879","2015-03-22 13:16:50-03","F","FMNH-SEEDPLANTS","V0273403F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273403F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273403F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"880","2015-03-22 13:16:51-03","F","FMNH-SEEDPLANTS","V0273406F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0273406F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273406F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"881","2015-03-22 13:16:52-03","F","FMNH-SEEDPLANTS","V0273408F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0273408F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273408F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"882","2015-03-22 13:16:53-03","F","FMNH-SEEDPLANTS","V0273410F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273410F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273410F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"883","2015-03-22 13:16:54-03","F","FMNH-SEEDPLANTS","V0273411F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273411F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273411F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"884","2015-03-22 13:16:55-03","F","FMNH-SEEDPLANTS","V0273413F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273413F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273413F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
