"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","class","order","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","sex"
"157","2015-09-04 16:45:50-03","MNHN","RECOLNAT_MNHN_P","P00484974","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Schweinfurth","Wurdack, J.J.|Adderley, L.S.",NA,"1959","7","21","Venezuela",NA,NA,"Rio Siapa, Territorio Amazonas : below Raudal Gallineta (about 110 km from mouth)",NA,NA,NA,NA,"900",NA,"P00484974","P00484974_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484974' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"43570",NA
"158","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484975","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Hagsater","Moura, J.T. de",NA,"1887","6",NA,"Brésil",NA,NA,"Prov. Rio de Janeiro, Serra des Orgaos",NA,NA,NA,NA,NA,NA,"P00484975","P00484975_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484975' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"64",NA
"159","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484976","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Glaziou, A.",NA,"1891","1","10","Brésil",NA,NA,"Alto Macahé",NA,NA,NA,NA,NA,NA,"P00484976","P00484976_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484976' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"18519",NA
"160","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484977","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00484977","P00484977_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484977' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"17242",NA
"161","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484978","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Glaziou, A.",NA,"1883","2",NA,"Brésil",NA,NA,"Prov. Rio de Janeiro : Petropolis, par Goulart",NA,NA,NA,NA,NA,NA,"P00484978","P00484978_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484978' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"14325",NA
"162","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484979","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Glaziou, A.",NA,"1883","2",NA,"Brésil",NA,NA,"Prov. Rio de Janeiro : Petropolis, par Goulart",NA,NA,NA,NA,NA,NA,"P00484979","P00484979_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484979' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"14325",NA
"163","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484980","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Glaziou, A.",NA,"1883","2",NA,"Brésil",NA,NA,"Prov. Rio de Janeiro : Petropolis, par Goulart",NA,NA,NA,NA,NA,NA,"P00484980","P00484980_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484980' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"14325",NA
"164","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484981","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Dusén, P.",NA,"1911","3","24","Brésil",NA,NA,"Parana : Jacarehy, in silvula",NA,NA,NA,NA,NA,NA,"P00484981","P00484981_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484981' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"11375",NA
"165","2015-09-03 19:31:30-03","MNHN","RECOLNAT_MNHN_P","P00484982","PreservedSpecimen",NA,"Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Claussen, P.",NA,"1842","11",NA,"Brésil",NA,NA,"Prov. Rio de Janeiro : Novo Friburgo",NA,NA,NA,NA,NA,NA,"P00484982","P00484982_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00484982' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"hb",NA,NA,NA,NA,NA,"160",NA
"166","2020-10-01 14:26:00-03","JBB","HEPH","21995","S","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Meneguzzo, TEC","Salles, AEH; et al.","2284","2005","06","21","Brasil","Ceará","Fortaleza","Encosta da Serra de Maranguape","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"Asparagales","19924",NA,"Cultivada no Sítio Raziel","auto","Southern America",NA,NA,"2009","03","06",NA,NA,NA
"167","2020-12-11 11:44:30-03","UFMG","BHCB","76537","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Ribas, OS; Barbosa, E","4335","2002","02","20","Brasil","Paraná","Paranaguá","Morro Inglês","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"24916",NA,"Epífita, flor creme-esverdeada. Matinha nebular do alto do morro.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:44:30-03","UFMG","BHCB","92435","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Mota, RC da; et al.","2556","2002","12","28","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"BHCB001366","BHCB001366","Monocotyledon",NA,NA,"60318",NA,"erva epífita; flores verdes; Planta coletada em mata de galeria","auto","Southern America",NA,NA,"2007","07",NA,NA,NA,NA
"169","2020-12-11 11:44:30-03","UFMG","BHCB","120400","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Almeida, TE; Salino, A; Dittrich, VAO; Heringer, G; Viveros, RS; Giacomin, LL; Silva, FB; Ra","1322","2008","03","25","Brasil","Minas Gerais","Jequitinhonha","Reserva Biológica da Mata Escura","-41.0032997131348","-16.4339008331299",NA,NA,"1128","1128",NA,NA,"Monocotyledon",NA,NA,"48921",NA,"Floresta estacional semidecidual e formação savânica sobre areia quartzosa. Epífita em tronco caído, no interior de floresta estacional semidecidual em regeneração. Flores verdes.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:44:30-03","UFMG","BHCB","92258","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Mota, RC da","2379","2005","01","05","Brasil","Minas Gerais","Catas Altas","Serra do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"11966",NA,"Planta coletada em mata de galeria; rupestre; flores esverdeadas.","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:20:56-03","UFPR","UPCB","73289","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Mancinelli, W.S.","Cadorin, T.J.","1422","2010","02","23","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.475556","-27.576667","-48.475556","-27.576667","444","444",NA,NA,NA,NA,NA,NA,NA,"Epífita. IFFSC e8004a. Floresta ombrófila densa..",NA,NA,NA,NA,"2010","04","15",NA,NA,NA
"172","2021-02-11 17:20:56-03","UFPR","UPCB","88433","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Santos, T.F.","Völtz, R.R.","1109","2016","12","03","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato","-48.300833","-25.163889","-48.300833","-25.163889","200","200","UPCB0029990","UPCB0029990",NA,NA,NA,NA,NA,"Erva epífita em borda de Floresta Ombrófila Densa Submontana secundária; flores com sépalas e pétalas esverdeadas e coluna arroxeada..",NA,NA,NA,NA,"2016","12","13",NA,NA,NA
"173","2021-02-11 17:20:56-03","UFPR","UPCB","55536","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Stancik, J.F.","Stancik, J.F.","44","2003","08","15","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300",NA,"Epífita pendente ca. 2m, fruto..","auto",NA,NA,NA,"2003","01","01",NA,NA,NA
"174","2021-02-11 17:20:56-03","UFPR","UPCB","55518","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Stancik, J.F.","Stancik, J.F.","25","2003","05","22","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514",NA,"Epífita pendente a 2m, fruto..","auto",NA,NA,NA,"2003","01","01",NA,NA,NA
"175","2021-02-11 17:20:56-03","UFPR","UPCB","55507","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Stancik, J.F.","Stancik, J.F.","9","2003","03","04","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514",NA,"Epífita pendente a 2m do solo, flor creme esverdeada. Local semi-sombreado à beira do lago em mata pluvial..","auto",NA,NA,NA,"2003","01","01",NA,NA,NA
"176","2021-02-11 17:20:56-03","UFPR","UPCB","37383","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Kersten, R.","Kersten, R.","290","1998","04","06","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel G1","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916",NA,"Epífita de floresta fechada não inundável da planície litorânea..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:20:56-03","UFPR","UPCB","37388","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Kersten, R.","Kersten, R.","281","1998","02",NA,"Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel G1","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916",NA,"Epífita coletada a 1,8m do solo, em floresta fechada não inundável da planície litorânea..","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:20:56-03","UFPR","UPCB","51279","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Souza, W.S.","Britez, R.M.","1606","1987","06","19","Brasil","Paraná","Paranaguá","Estação Ecológica Ilha do Mel, Ponta Oeste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916",NA,"Epífita, flor verde, frequente na restinga..","auto",NA,NA,NA,"1998","05",NA,NA,NA,NA
"179","2021-02-11 17:20:56-03","UFPR","UPCB","49420","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Borgo, M.","Giongo, C.","133","2000","09","18","Brasil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916",NA,"Epífita. Floresta permanentemente inundada..","auto",NA,NA,NA,"2000","09",NA,NA,NA,NA
"180","2021-02-11 17:20:56-03","UFPR","UPCB","72455","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Mancinelli, W.S.","Mancinelli, W.S.","1370","2011","01","17","Brasil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150",NA,"Epífita, flores verdes..","auto",NA,NA,NA,"2011","01","17",NA,NA,NA
"181","2021-02-11 17:20:56-03","UFPR","UPCB","22841","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Waechter, J.L.","Negrelle, R.R.B.","A809","1993","03","03","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha (trilha logo após área das parcelas)","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18121",NA,"Epífita, floresverdeada.Sobre árvore caída..","auto",NA,NA,NA,"1996","03","28",NA,NA,NA
"182","2021-02-11 17:20:56-03","UFPR","UPCB","40695","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Silva, S.M.","Borgo, M.","691","2000","03","09","Brasil","Paraná","Guaratuba","Rio dos Patos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937",NA,"Epífita de flores esverdeadas, em árvores do manguezal..","auto",NA,NA,NA,"2000","03",NA,NA,NA,NA
"183","2021-02-11 17:20:56-03","UFPR","UPCB","5606","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Pabst, G.","Hatschbach, G.","14388","1965","05","29","Brasil","Paraná","Paranaguá","Sertão do Guarani","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916",NA,"Epífita, flor verde. Mata da planície litorânea. Flor verde..","auto",NA,NA,NA,"1966","01","01",NA,NA,NA
"184","2021-02-11 17:20:56-03","UFPR","UPCB","40495","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Gatti, A.L.S.","Gatti, G.","617","2000","02","03","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295",NA,"Epífita, coletada sobre tronco caído, flores cor creme. Floresta ombrófila densa submontana, floresta primária pouco alterada. Cultivada em Curitiba..","auto",NA,NA,NA,"2000","02",NA,NA,NA,NA
"185","2009-11-13 09:05:00-02","MO","MOBOT","2821895","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","G.&I. Carnevali","William J. Hahn|Emmet J. Judziewicz|S. Tiwari|Doorjoohan Gopaul","Hahn 4466","1988","4","13","Guyana","Mazaruni-Potaro",NA,"Kaieteur Falls National Park. Evergreen forest to 35 m tall.","-59.48333","5.16666",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"186","2011-06-09 16:43:00-03","MO","MOBOT","671556","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Carl A. Luer|et al.","Luer 911","1976","3","20","Ecuador","Pastaza",NA,"Baños-Puyo.","-78.294","-1.391",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-09-19 08:05:00-03","MO","MOBOT","100149119","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Carlos E. Cerón","Cerón Martínez 56658","2006","3","5","Ecuador","Pastaza","Arajuno","Bosque protector Pablo López del Oglán Alto y Estación Científica de la Universidad Central del Ecuador. Orilla del río Oglán, aguas abajo de la Estación.","-77.6886111","-1.3236111",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"188","2018-06-04 09:27:00-03","MO","MOBOT","100169144","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","A. Fuentes (LPB)","Alfredo F. Fuentes|H. Huaylla","Fuentes Claros 12886","2008","6","9","Bolivia","La Paz","Franz Tamayo","Madidi, Apolobamba, Pelechuco-Apolo, ruinas Coranara","-68.9875","-14.7725",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"08-92",NA
"189","2019-05-15 12:25:00-03","MO","MOBOT","100353184","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E. Hágsater & E. Santiago","Rodolfo Vásquez|Luis Valenzuela G.|R. Rivera|J. Mateo M.","Vásquez Martínez 35234","2009","2","11","Peru","Pasco","Oxapampa","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillen, Sector Tunqui (Quebrada Muchuymayo)","-75.515","-10.2980555",NA,NA,"1923.00000000",NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"260",NA
"190","2019-05-15 12:51:00-03","MO","MOBOT","100392070","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E. Hágsater & E. Santiago","Luis Valenzuela G.|Antonio Peña|J.L. Mateo","Valenzuela Gamarra 12406","2009","4","18","Peru","Pasco","Oxapampa","Dist. Villa Rica. Bosque de proteccion San Matias-San Carlos, Puellas-Yuncullmas.","-75.1086111","-10.5655556",NA,NA,"963.00000000",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3",NA
"191","2019-05-23 18:24:00-03","MO","MOBOT","101069153","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E. Hágsater & E. Santiago","Luis Valenzuela G.|Jaime Flores|S. Riva Regalado","Valenzuela Gamarra 31555","2017","2","20","Peru","Pasco","Oxapampa","Distrito Villa Rica. Sector Alto Ubiriki. Bosque de Protección San Matías - San Carlos.","-75.0561111","-10.6466666",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"211",NA
"192","2020-11-22 19:51:00-03","MO","MOBOT","101235051","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Cited by M. Kolanowska et al., Orchids of Valle del Cauca, vol. 2: 291","José Cuatrecasas","Cuatrecasas 14954","1943","8","19","Colombia","Valle del Cauca","Cartago","Cordillera Occidental; vertiente occidental: Hoya de Río Dagua, lado izquierdo: Piedra de Moler, bosques.",NA,NA,NA,NA,"900.00000000","1180.00000000",NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-11-22 19:54:00-03","MO","MOBOT","101235052","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Cited by M. Kolanowska et al., Orchids of Valle del Cauca, vol 2: 291","Isabel Guarin O.","Guarin, O. 121","1980","4","10","Colombia","Valle del Cauca","Yotoco","Bosque de Yotoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-22 19:58:00-03","MO","MOBOT","101235053","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","Cited by M. Kolanowska et al., Orchids of Valle del Cauca, vol 2: 291","M. Kolanowska|Ó. Pérez|E. Parra Sánchez","Kolanowska 154","2010","2","17","Colombia","Valle del Cauca","Yotoco","Hato Viejo.","-76.4338889","3.83",NA,NA,"1875.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2011-06-21 05:10:00-03","MO","MOBOT","1077830","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J.T. Atwood (SEL)","Ramiro Fonnegra G.|et al.","Fonnegra G. 4124","1992","4","2","Colombia","Antioquia",NA,"Mpio. de San Francisco: Corregimiento Aquitania. Finca La Ilusión.",NA,NA,NA,NA,"1200.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","1243831","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E. Hágsater (AMO)","Benkt Sparre","Sparre 17351",NA,NA,NA,"Ecuador","Cotopaxi",NA,"Río Guapara, ca. 20 km NE El Corazón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1243832","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E. Hágsater (AMO)","Eric Hágsater|et al.","Hágsater Gartenberg 10666",NA,NA,NA,"Ecuador","Imbabura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2012-08-17 20:16:00-03","MO","MOBOT","1280581","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J.T. Atwood, 1999 (SEL)","Randall J. Evans|Heather Peckham|Lúcia G. Lohmann","Evans 3062","1998","7","5","Suriname","Sipaliwini",NA,"Summit of Tafelberg. Along upper Augustus Creek above (SW of) Arrowhead Basin, ca. 3 km from Lisa Creek waterfall over W rim of the tepui.","-56.18194","3.90555",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"449",NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","1291682","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","E. Hagsater (AMO)","Thomas Hawkins","Hawkins 1796","1998","6","26","Suriname","Sipaliwini",NA,"Lisa Kreek Savanah, Tafelberg Mountain. Low forest savanah on top of Tafelberg Mountain, located 1/2 km SW of Lisa Kreek camp, Mixed hardwood forest dominated by Clusia and low shrubs growing on sandy shallow soils interspersed with small areas of surface sandstone with a low savanah type grass and orchid vegetation.","-56.21222","3.90888",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"100",NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","1291832","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.","J.T. Atwood, 1999 (SEL)","Thomas Hawkins","Hawkins 1918","1998","7","6","Suriname","Sipaliwini",NA,"North rim of Arrowhead Basin, Tafelberg Mountain. Sandstone cliff overhang along the edge of the Arrowhead Basin and mixed hardwood forest just below base of cliff. Mixed hardwood forest growing in talus along cliff edge.","-56.21222","3.90888",NA,NA,"680.00000000","710.00000000",NA,NA,NA,NA,NA,NA,"5",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"110",NA
"201","2013-08-23 04:12:00-03","MO","MOBOT","1302698","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ramosum","Epidendrum ramosum","Jacq.",NA,"Roberto Vásquez","Vásquez C. 104","1979","1",NA,"Bolivia","Cochabamba","Chapare","Cuesta del Sillar, Río Limatambo, Km 115 Cochabamba to Villa Tunari",NA,NA,NA,NA,"1160.00000000",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
