"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","previousCatalogNumber","sex"
"308","2020-11-04 17:28:38-03","UEM","HUEM","24663","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","J.N. Nakajima","Souza, LA; col.","243","2015","01","30",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá,, próximo ao afloramento rochoso, ao lado da base","-50.4136009216309","-24.5093994140625",NA,"Herbácea; caule coloração roxa; inflorescência coloração roxa, lilás; frutos com papus coloração creme.","HUEM000001515","HUEM000001515",NA,NA,"2015","08",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"309","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM000832647","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Benjamin Lincoln Robinson; b.1864; d.1935; B.L.Rob.","George Gardner; b.1812; d.1849; Gardner","4842/1","1840","09",NA,NA,"Brasil","Minas Gerais",NA,NA,"-43.808214","-19.888164",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/7157e7961cc6931fdebb8e1da4acff3aff6774e2/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"2014",NA,"-43.808214","-19.888164",NA,NA,NA,"Holotype",NA,NA,NA,"NHMUK:ecatalogue:4237557",NA
"310","2020-11-12 16:58:20-03","UEL","FUEL","41136","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Barbosa, E; Silva, JM","2052","2007","02","27",NA,"Brasil","Paraná","Piraí do Sul","Vassoura","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,"2017","06",NA,NA,"28","37171","auto",NA,NA,NA,NA,NA,NA
"311","2020-11-12 16:58:20-03","UEL","FUEL","55350","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Cordeiro, J; Lozano, E","Silva, JM; et al.","7177","2009","04","29",NA,"Brasil","Paraná","São Mateus do Sul","Colônia Iguaçu, Margens do Rio Iguaçu","-50.3828010559082","-25.8742008209229",NA,NA,"FUEL055350",NA,NA,NA,"2010",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"312","2020-11-12 16:58:20-03","UEL","FUEL","33499","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.","Robinson, H","Silva, JM; et al.","3316","2001","02","22",NA,"Brasil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"313","2020-11-12 16:58:20-03","UEL","FUEL","45860","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.","Fernandes, AC","Silva, JM; Barbosa, E; Cordeiro, J","5527","2007","02","14",NA,"Brasil","Paraná","Palmeira","Rio Tibagi, Campo limpo, seco","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"2012","02",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"314","2019-11-01 14:53:56-03","UnB","UB","122711","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Irwin, HS","28394","1970","03","26","Southern America","Brasil","Minas Gerais",NA,"Ca. 2km S of São João da Chapada",NA,NA,NA,"Heads lavender-violet.; Rosette herb.; Cerrado on brown sand and campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-01 14:53:56-03","UnB","UB","180164","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1377","2012","05","09","Southern America","Brasil","Minas Gerais",NA,"Entre Ouro Branco y Ouro Preto","-43.589444","-20.461389",NA,"Plantas colectadas en alcohol; flor rosada; borde de camino y ladera con herbazal",NA,NA,"1245","1245","2015","10","-43.589444","-20.461389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-01 14:53:56-03","UnB","UB","207468","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Rivera, VL","Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","522","2014","09","14","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.33075","-18.227417",NA,"Complexo Rupestre",NA,NA,"1549","1549","2015","11","-43.33075","-18.227417",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-01 14:53:56-03","UnB","UB","207469","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Rivera, VL","Chaves, DA; Hiago, F; Pinheiro, M; Pacheco, MA","523","2014","09","14","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.33075","-18.227417",NA,"Complexo Rupestre",NA,NA,"1550","1550","2015","11","-43.33075","-18.227417",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 14:53:56-03","UnB","UB","207535","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Chaves, DA; Gonçalves, MF; Moreira, PH","589","2014","10","09","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.331683","-18.216233",NA,"Complexo Rupestre",NA,NA,"1495","1495","2015","10","-43.331683","-18.216233",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-01 14:53:56-03","UnB","UB","207548","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Fernandes, AC","Chaves, DA; Gonçalves, MF; Moreira, PH","602","2014","10","11","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Parque Estadual do Rio Preto, área do Módulo PERP 2","-43.331683","-18.216233",NA,"Complexo Rupestre",NA,NA,"1495","1495","2015","10","-43.331683","-18.216233",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-01 14:53:56-03","UnB","UB","188052","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Heterocondylus","reitzii","Heterocondylus reitzii","R.M.King & H.Rob.","Ribas, OS","Brotto, ML; Barboza, E; Grizzon, M; Gaio, J","901","2013","01","18","Southern America","Brasil","Paraná ","Balsa Nova","São Luiz do Purunã","-49.646167","-25.468722",NA,"Subarbusto 0,7m; capítulos lilases.; Estepe (campo limpo)",NA,NA,"1183","1183","2013","01","-49.646167","-25.468722","22",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-05-06 11:53:20-03","UFU","HUFU","52046","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Viana, P.L.; Salimena, F.R.; Konno, T.U.P. & Menini-Neto, L.","2126","2006","06","12",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Serro","-43.6002998352051","-18.2493991851807",NA,"Subarbusto com capítulos rosas.; Campo rupestre.","HUFU00046407","HUFU00046407",NA,NA,"2016","03",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"322","2019-05-06 11:53:20-03","UFU","HUFU","51315","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","4919","2008","05","19",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, 1 km antes da cidad.","-43.6002998352051","-18.2493991851807",NA,"Herbácea, ca. 0,4 m. Brácteas involucrais vinho, corola e ramos do estilete roxos.; Campo rupestre.","HUFU00046403","HUFU00046403",NA,NA,"2016","03",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"323","2019-05-06 11:53:20-03","UFU","HUFU","26486","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Araújo, F.S.; Assis, L.C.S.","79","2001","06","26",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipioca, Arredores do Parque Ibitipoca, estrada para o destrito de Moreiras. Setor Oeste.","-43.793098449707","-21.8425006866455",NA,"Subarbusto com xilopódio, flores lilás.; Transição de campo rupestre para o cerrado.","HUFU00046411","HUFU00046411",NA,NA,"2016","03",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"324","2019-05-06 11:53:20-03","UFU","HUFU","55194","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Borges, R.A.X.; Forzza, R.C.; Saavedra, M.M.; Ferreira, F.M. & Silva, J.C.","260","2006","09","19",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Início da trilha de subida Monjolinho - Gruta dos Viajantes.","-43.793098449707","-21.8425006866455",NA,"Arbusto, ca. 0,5 m. Brácteas involucrais verde-vináceas, corola lilás, ramos do estilete alvo-liláses.; Campo rupestre em encosta levemente ingrime, de solo quartzítico com afloramentos rochosos, presença de vegetação herbácea densa","HUFU00046392","HUFU00046392",NA,NA,"2016","03",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"325","2019-05-06 11:53:20-03","UFU","HUFU","55192","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Borges, R.","Forzza, R.C.; Ferreira, F.M.; Medeiros, E.; Borges, D.A.L.; Caetano, K.L.; Silva, B.R.; et al.","3301","2004","03","31",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha da Ponte de Pedra - Cachoeira dos Macacos.","-43.793098449707","-21.8425006866455",NA,NA,"HUFU00046397","HUFU00046397",NA,NA,"2006","11",NA,NA,"21","30417","auto",NA,NA,NA,NA,NA,NA
"326","2019-05-06 11:53:20-03","UFU","HUFU","52132","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Ferreira, F.M.; Viana, P.L. & Salimena, F.R.G.","999","2006","03","08",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha entre a Lombada e o Cruzeiro.","-43.793098449707","-21.8425006866455",NA,"Arbusto 1 m. Flores roxas.; Campo rupestre.","HUFU00046390","HUFU00046390",NA,NA,"2016","03",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"327","2019-05-06 11:53:20-03","UFU","HUFU","55195","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Forzza, R.C.; Dias-Melo, R.; Domingues, R.; Monteiro, R.F.; Mynsen, C. & Pereira, A.R.","4133","2005","08","09",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Trilha Monjolinho - Pico do Pião.","-43.793098449707","-21.8425006866455",NA,"Arbusto de 0,5 a 1 m. Brácteas verdes a vináceas.; Campo com candeias.","HUFU00046391","HUFU00046391",NA,NA,"2016","03",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"328","2019-05-06 11:53:20-03","UFU","HUFU","42445","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Paula, C.C. de; Silva, S.S. da; Aniceto, D. & Silva, R.R. da","40","2002","06","08",NA,"Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 1.","-43.6918983459473","-20.5207996368408",NA,"Herbácea, ca. 0,3 m.; Afloramento rochoso.","HUFU00046406","HUFU00046406",NA,NA,"2016","03",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"329","2019-05-06 11:53:20-03","UFU","HUFU","41020","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Valente, G.E.; Azevedo, A.A.; Meira, R.M.S.A. & Martins, F.M.","987","2002","08","16",NA,"Brasil","Minas Gerais","Ouro Preto","Chapada","-43.5080986022949","-20.2875003814697",NA,"Planta, ca. 0,6 m. Capítulos com perclinios marrons e pappus creme.; Campo rupestre.","HUFU00046387","HUFU00046387",NA,NA,"2016","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"330","2019-05-06 11:53:20-03","UFU","HUFU","32902","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Carvalho, M.G.","1210","2001","07","26",NA,"Brasil","Minas Gerais","Ouro Preto","Estação Ecológica Tripui, Trilha do apiário - vila.","-43.5080986022949","-20.2875003814697",NA,"Herbáceo.; Campo antropico.","HUFU00046409","HUFU00046409",NA,NA,"2016","03",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"331","2020-11-27 11:33:12-03","UFU","HUFU","78440","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Pedrosa, L.G.","6","2018","02","03",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolmi","-43.5080986022949","-20.2875003814697",NA,"Inflorescência alva.","HUFU00075796",NA,NA,NA,"2019","03",NA,NA,"15","44599","auto",NA,NA,NA,NA,NA,NA
"332","2019-05-06 11:53:20-03","UFU","HUFU","67262","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Ordones, J.; et al.","1940","2012","04","19",NA,"Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. Ponto 93 635798 7893206 1297 m.","-43.7144012451172","-19.1688995361328",NA,"Raiz amarelada e cheirosa. Capítulo roxo.; Herbáceo Cerrado Campo cerrado. Levantamento florístico do RPPN.","HUFU00046326","HUFU00046326",NA,NA,"2013","02",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"333","2019-05-06 11:53:20-03","UFU","HUFU","67639","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Andrade, I.R.; et al.","440","2012","05","16",NA,"Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço.","-43.7144012451172","-19.1688995361328",NA,"Herbáceo. Flores roxas.; Cerrado. Campo rupestre.","HUFU00046328","HUFU00046328",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"334","2019-05-06 11:53:20-03","UFU","HUFU","25670","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Silva, J.M.; Ribas, O.S. & Cordeiro, J.","3316","2001","02","22",NA,"Brasil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,"Ereta, ca. 50 cm. Capítulo lilás.; Zona de campo de afloramento de arenito.","HUFU00046395","HUFU00046395",NA,NA,"2016","03",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"335","2019-05-06 11:53:20-03","UFU","HUFU","70935","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Souza, L.A.; col.","243","2015","01","30",NA,"Brasil","Paraná","Tibagi","Parque Estadual Guartelá, próximo ao afloramento rochoso, ao lado da base","-50.4136009216309","-24.5093994140625",NA,"Herbácea; caule coloração roxa, inflorescência coloração roxa, lilás; frutos com papus coloração creme.","HUFU00046394","HUFU00046394",NA,NA,"2015","09",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"336","2019-05-06 11:53:20-03","UFU","HUFU","58723","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Ribas, O.S.; Barbosa, E. & Silva, J.M.","3503","2001","04","28",NA,"Brasil","Santa Catarina","Campo Alegre","Serra Quiriri, Rio dos Alemães.","-49.2655982971191","-26.1924991607666",NA,"Ereta, ca. 0,4 m. Capítulo lilás.; Campo de altitude","HUFU00046396","HUFU00046396","1400","1400","2016","03",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"337","2019-05-06 11:53:20-03","UFU","HUFU","24928","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.","3049","2001","03","24",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Subida para o pico, no platô.","-43.489722","-20.431944",NA,"Subarbusto, ca. 0,4 m. Brácteas involucrais arroxeadas, corola e ramos do estilete lilás.; Campo rupestre.","HUFU00046389","HUFU00046389","1630","1630","2016","03","-43.489722","-20.431944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-05-06 11:53:20-03","UFU","HUFU","32890","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Pires, F.R.S.","488","1996","05","01",NA,"Brasil","Minas Gerais",NA,"Parque Estadual do Ibitipoca, Próximo ao Cruzeiro.",NA,NA,NA,"Arbusto, ca. 0,8 m. Capítulos roxos, pápus alvo.; Entre gramíneas no campo rupestre.","HUFU00046410","HUFU00046410",NA,NA,"2016","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-05-06 11:53:20-03","UFU","HUFU","40710","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Pott, V.J.; Paz, J.; Cristaldo, A.C.M. & Pott, A.","6640","2004","02","27",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte","-54.706389","-20.423056",NA,"Erva, ca. 0,3 m. Flor lilás.; Campo úmido graminoso em período seco, cerrado em torno. Solo argiloso. Relevo plano.","HUFU00046404","HUFU00046404","550","550","2016","03","-54.706389","-20.423056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-05-06 11:53:20-03","UFU","HUFU","46413","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Tannus, J.L.S.","1138","2006","02","21",NA,"Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333",NA,"Subarbusto, ca. 1 m. Capítulos com flores liláses e invólucro verde-vináceo.; Campo altimontano. Campo úmido.","HUFU00046388","HUFU00046388",NA,NA,"2016","03","-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-05-06 11:53:20-03","UFU","HUFU","46414","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Tannus, J.L.S.","1197","2006","05","04",NA,"Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333",NA,"Subarbusto, ca. 0,5 m. Capítulos com flores liláses e invólucro verde.; Campo altimontano. Campo sujo.","HUFU00046386","HUFU00046386",NA,NA,"2016","03","-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-05-06 11:53:20-03","UFU","HUFU","59780","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","174","2011","05","17",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-48.303611","-18.990556",NA,"Subabrusto, ca. 0,3 m alt. Brácteas involucrais verdes com ápice enegrecido, flores roxas.; Campo rupestre.","HUFU00046401","HUFU00046401","1030","1030",NA,NA,"-48.303611","-18.990556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-05-06 11:53:20-03","UFU","HUFU","59812","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.",NA,"Marques, D.; Romero, R.; Castro, N.M.; Simão, D.; Rezende, A.R.; Araújo, I.M.; et al.","208","2011","05","18",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.629167","-18.210278",NA,"Erva, ca. 0,5 m alt. Brácteas involucrais enegrecidas, papus branco, corola roxa.; Campo rupestre.","HUFU00046400","HUFU00046400","1145","1145",NA,NA,"-43.629167","-18.210278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-05-06 11:53:20-03","UFU","HUFU","63747","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Quaresma, A.S.","Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K.R.","1036","2012","06","27",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Morro do Beija Flor, descendo pela Casa dos Ventos.","-43.601944","-18.181389",NA,"Subarbusto. Capítulo com invólucro verde-vináceo. Flores e estilete lilás-esbranquiçados.; Campo rupestre, entre gramíneas e em solo arenoso em cima de afloramento rochoso.","HUFU00046402","HUFU00046402","1388","1388","2012","07","-43.601944","-18.181389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-05-06 11:53:20-03","UFU","HUFU","68149","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Contro, F.L.","Calió, M.F.; Pirani, J.R. & Groppo, M.","5","2002","06","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, KM 124 da Rodovia MG-10. Campo a nordeste da Sede do IBAMA.","-43.7","-19.133333",NA,"Subarbusto, indivíduos isolados. Capítulos com flores rosas.","HUFU00070739","HUFU00070739","1100","1100","2014","10","-43.7","-19.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-05-06 11:53:20-03","UFU","HUFU","68943","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Contro, F.L.","Pirani, J.R.; Groppo Jr, M.; Calió, M.F.A. & Ledru, M.P.","5088","2002","06","09",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Rodovia Belo Horizonte-Conceição do Mato Dentro MG-010, Km 118 atual (antigo 125), APA Morro da Pedreira","-43.558056","-19.263611",NA,"Erva com sistema subterrâneo espessado, em solo arenoso ao sol. Brácteas involucrais atro-arroxeadas a levemente esverdeadas. Flores com corola e estiletis lilás intenso.; Grande afloramento rochosodominado por veloziáceas dracenóid","HUFU00070741","HUFU00070741","1309","1309","2015","09","-43.558056","-19.263611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-05-06 11:53:20-03","UFU","HUFU","70237","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Nakajima, J.N.","Pirani, J.R.; Cordeiro, I.; Loeuille, B. & Keeley, S.","6012","2009","07","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, APA do Morro da Pereira, rodovia Belo Horizonte - Conceição do Mato Dentro (MG010), Alto do Palácio, elevação próximo à Estátua do Velho Juca.","-43.533333","-19.25",NA,"Ervas viscosas, heliófilas, em solo arenoso de campo rupestre. Brácteas involucrais e pedúnculo atropurpúreos. Flores lilases.; Em solo arenoso de campo rupestre, brejo e mata montana.","HUFU00046408","HUFU00046408","1230","1230","2016","03","-43.533333","-19.25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-05-06 11:53:20-03","UFU","HUFU","70685","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Contro, F.L.","Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","71","2015","06","29",NA,"Brasil","Minas Gerais",NA,"Serra do cipó, Estrada para Conceicao do Mato Dentro, Alto do Palacio.","-43.538889","-19.271944",NA,"Subarbusto, 0,5m altura. Bracteas involucrais verde escuras, vinaceas, corola rosa, ramos do estilete purpureos.; Campo rupestre.","HUFU00070738","HUFU00070738","4582","4582","2015","08","-43.538889","-19.271944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-05-06 11:53:20-03","UFU","HUFU","70697","S","Plantae",NA,NA,"Asteraceae","Heterocondylus","pumilus","Heterocondylus pumilus","(Gardner) R.M.King & H.Rob.","Contro, F.L.","Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","83","2015","06","30",NA,"Brasil","Minas Gerais",NA,"Serra do cipó, Estrada para Conceicao do Mato Dentro, cerca de 15 Km de Cardeal Mota (Serra do Cipo).",NA,NA,NA,"Subarbusto, 0,6m altura. Bracteas involucrais verdes com apice vinaceo, corola e ramos do estilete purpureos.; Campo rupestre.","HUFU00070735","HUFU00070735",NA,NA,"2015","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
