"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","fieldNumber"
"151","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","15758",NA,"Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez.","L. Kollmann; et al","5120","2001","12","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Epífita na sombra. Brácteas avermelhadas, bainhas foliares pretas.","MBML015758","MBML015758","L. Kollmann/04-12-2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-06-10 10:10:28-03","FZB-BH","BHZB","11612","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon",NA,"Swerts, M.","27","2016","07","12","Brasil","MG","Belo Horizonte","FZBBH-Jardim Botânico- Coleção de Plantas Exoticas e Sem Procedência,CVJBFZB3457","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Planta com folhas verdes com base roxa , inflorescência verde, brácteas ensiforme, base verde e ápice vermelho..unicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"153","2020-09-12 05:00:02-03","US","US","1481795","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","P. K. Dusén","9561","1909","12","13","Brazil","Paraná",NA,"Desvio Ypiranga, Serra doar",NA,NA,NA,NA,NA,NA,NA,"US01914271","US01914271_01",NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA
"154","2020-09-12 05:00:02-03","US","US","2173797","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","L. Smith","5728","1952","2","21","Brazil","Paraná","Guaratuba","Low coastal forest, Guaratuba","-48.6","-25.9",NA,NA,"2",NA,NA,"US01914274","US01914274_01",NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA
"155","2020-09-12 05:00:02-03","US","US","1481796","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","P. K. Dusén","15557","1914","9","22","Brazil","Paraná","Paranaguá","Jacarehy","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"US01914279","US01914279_01",NA,NA,NA,NA,NA,"Bromeliales","1","24916","auto","South America - Neotropics",NA,"Monocotyledonae",NA
"156","2020-09-12 05:00:02-03","US","US","2526864","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","E. Pereira","10618","1967","8","23","Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"US01914273","US01914273_01",NA,NA,NA,NA,NA,"Bromeliales","1","36524","auto","South America - Neotropics",NA,"Monocotyledonae",NA
"157","2020-09-12 05:00:02-03","US","US","2141896","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","L. Smith","6212","1952","3","14","Brazil","Santa Catarina","Palhoça","Pilões","-48.67","-27.67",NA,NA,"50","700",NA,"US01914272","US01914272_01",NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA
"158","2020-09-12 05:00:02-03","US","US","1932006","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","R. Reitz","C 2070","1948","1","29","Brazil","Santa Catarina","Itajaí","Morro do Baú","-48.6618995666504","-26.9078006744385",NA,NA,"850",NA,NA,"US01914278","US01914278_01",NA,NA,NA,NA,NA,"Bromeliales","1","27253","auto","South America - Neotropics",NA,"Monocotyledonae",NA
"159","2020-09-12 05:00:02-03","US","US","3189234","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","Hans E. Luther","s.n.","1990","9","15","Brazil","Rio de Janeiro",NA,"Between Rio de Janeiro and Cabo Frio in 1985 by Bob Whitman",NA,NA,NA,NA,NA,NA,NA,"US01914277","US01914277_01",NA,NA,NA,NA,NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA
"160","2020-09-12 05:00:02-03","US","US","2509317","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","G. Hatschbach","13195","1965","11","30","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,"300",NA,NA,"US01914276","US01914276_01",NA,NA,NA,NA,NA,"Bromeliales","1","38300","auto","South America - Neotropics",NA,"Monocotyledonae",NA
"161","2020-09-12 05:00:02-03","US","US","2647945","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É. Morren) É. Morren ex Mez","G. Hatschbach","27686","1971","10","28","Brazil","Paraná","Guaraqueçaba","Caminho ao Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,"30",NA,NA,"US01914275","US01914275_01",NA,NA,NA,NA,NA,"Bromeliales","1","37295","auto","South America - Neotropics",NA,"Monocotyledonae",NA
"162","2021-03-25 13:51:53-03","UNIVILLE","JOI","9154","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Meyer, F.S.","857","2008","12","06","Brasil","Santa Catarina","São Bento do Sul","Subida para o cume da Pedra da Igreja.","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"; HABITO: Bromélia epífita; TIPO VEGETACIONAL: FOD Alto montana","JOI009154",NA,"Meyer, F.S.","2008","12","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-25 13:51:53-03","UNIVILLE","JOI","16763","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","BILK, K.D.; CRUZ DE LIMA; A.R.; MANCINELLI, W.S.; PAGANI, A.; SCHEGUSCHEWSKY, V.","104","2016","01","23","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.980556","-26.142222","48º58'50''W","26º8'32''S","215","215","epífita","JOI016763",NA,"MANCINELLI, W.S.","2016","03","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-25 13:51:53-03","UNIVILLE","JOI","7176","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","M.C. Bartz","20","2008","01","17","Brasil","Santa Catarina","Schroeder","BR-280.","-48.985556","-26.446389","48º59'8''W","26º26'47''S","96","96","; HABITAT: biôntico, restinga; HABITO: Epífita","JOI007176",NA,"Tommy","2008","02","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-25 13:51:53-03","UNIVILLE","JOI","3360","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","F.C.S. Vieira","1337","2005","10","20","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITAT: mata ciliar; HABITO: epífita, terrestre; TIPO VEGETACIONAL: FODTB","JOI003360",NA,"F.C.S. Vieira","2007","03","08",NA,NA,NA,"22441","auto",NA,NA,NA,NA
"166","2021-03-25 13:51:53-03","UNIVILLE","JOI","3340","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","F.C.S. Vieira","1224","2005","09","05","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","; HABITAT: mata ciliar; HABITO: epífita, terrestre; TIPO VEGETACIONAL: FODTB","JOI003340",NA,"F.C.S. Vieira","2007","03","08",NA,NA,NA,"22441","auto",NA,NA,NA,NA
"167","2021-03-25 13:51:53-03","UNIVILLE","JOI","15240","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Mancinelli, W.S.","1252","2010","08","09","Brasil","Santa Catarina","Garuva","Pico Garuva.","-48.8549995422363","-26.0266990661621",NA,NA,"700","700","; HABITO: Epífita; TIPO VEGETACIONAL: Floresta montana","JOI015240",NA,"Mancinelli, W. S.","2010","07","09",NA,NA,NA,"22441","auto",NA,NA,NA,NA
"168","2021-03-25 13:51:53-03","UNIVILLE","JOI","15104","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Mancinelli, W.S.","559","2006","04","06","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"920","920","; HABITO: Epífita","JOI015104",NA,"Mancinelli, W. S.","2006","04","06",NA,NA,NA,"37150","auto",NA,NA,NA,NA
"169","2019-07-09 12:56:22-03","F","FMNH-SEEDPLANTS","V0416205F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon",NA,"D. Lemos","12405","1924","1","6","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0416205F","V0416205F_01","L. B. Smith",NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"South America",NA,"Monocotyledoneae",NA
"170","2019-01-25 15:39:08-02","IAC","IAC","29676","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","933","1995","01","09","Brasil","São Paulo","Tapiraí",NA,"-47.5072","-23.9636","-47.5072","-23.9636",NA,NA,NA,NA,NA,"T. Trindade-Lima","2007","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-01 15:13:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Braga, PIS","12","1967","11","19","Brasil","Rio de Janeiro","Petrópolis","Petrópolis - Rocio","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Base da folha pérola, mais acima roxo e o resto verde, inflorescência nova, verde com ápice vermelho","UB0002985","UB0002985","Braga, R","1967","11","19","Monocotyledonae",NA,NA,"36524","auto","Southern America",NA,NA,NA
"172","2020-11-12 17:02:25-03","UEL","FUEL","9784","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Britez, RM","1811","1987","11","06","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecologica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Silva, SM",NA,NA,NA,"Tracheophyta","Poales",NA,"24916","auto",NA,NA,NA,NA
"173","2019-05-06 11:54:38-03","UFU","HUFU","52813","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren","Krieger, L.","13362","1974","07","26","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita. Brácteas vermelho-vivo.; Mata de restinga. Sobre o chão humoso.","HUFU00025896","HUFU00025896","Martinelli, G.","1980","04",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"174","2020-08-20 14:58:52-03","UFSC","FLOR","26165","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Reitz, R.","7587","1974","02","21","Brasil","Rio de Janeiro","Angra dos Reis","Serra da Água.","-44.3180999755859","-23.0067005157471",NA,NA,"400","400","epífito, flor amarela, brácteas superiores vermelhas","FLOR0026165",NA,NA,NA,NA,NA,NA,"Poales",NA,"32988","auto",NA,NA,NA,NA
"175","2020-08-20 20:41:01-03","UFSC","FLOR","4746","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Bresolin, A.","474","1971","12","17","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"450","450","terrícola e epífita, flor verde-creme","FLOR0004746",NA,"Reitz, R.","1982",NA,NA,NA,"Poales",NA,"13751","auto",NA,NA,NA,NA
"176","2020-08-20 14:58:52-03","UFSC","FLOR","31286","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Eberhardt, F.","147P","2002","04","02","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"epífita","FLOR0031286",NA,"Hoeltgebaum, M.P.",NA,NA,NA,NA,"Poales",NA,"18275","auto",NA,NA,NA,NA
"177","2020-08-20 20:41:01-03","UFSC","FLOR","4737","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Klein, R.M.; Bresolin, A.","10104","1972","02","23","Brasil","Santa Catarina","Palhoça","Morro do Cambirela.","-48.6678009033203","-27.645299911499",NA,NA,"900","900","flor marrom","FLOR0004737",NA,"Reitz, R.","1982",NA,NA,NA,"Poales",NA,"31105","auto",NA,NA,NA,NA
"178","2020-08-20 14:58:52-03","UFSC","FLOR","41352","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Matos, J.Z. de","162","2012","11","08","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Cascata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0041352",NA,"Matos, J.Z. de","2012","11",NA,NA,"Poales",NA,"22435","auto",NA,NA,NA,NA
"179","2020-08-20 14:58:52-03","UFSC","FLOR","41028","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","E.Morren ex Mez","Matos, J.Z. de","174","2013","01","13","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Trilha da Pousada da Mata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,NA,"FLOR0041028",NA,"Matos, J.Z. de","2013","01",NA,NA,"Poales",NA,"22435","auto",NA,NA,NA,NA
"180","2021-03-04 15:41:58-03","IF","SPSF","35575","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","((É.Morren)) É.Morren ex Mez","J.B.Baitello & D.Souza & E.L.Silva","1802","2005","11","05","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.959528","-24.070472",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata preservada&nf;;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Bromeliales",NA,NA,NA,"América do Sul",NA,"Liliopsida",NA
"181","2021-03-04 15:41:58-03","IF","SPSF","38299","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","((É.Morren)) É.Morren ex Mez","T.B.Breier & A.C.B.Breier","767","2002","12","11","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"GEOGRAFIA: parcelas permanentes.&nf;Vegetando no solo.;",NA,NA,"M.G.L.Wanderley","2003","04","30","Magnoliophyta","Bromeliales",NA,"37574","auto","América do Sul",NA,"Liliopsida",NA
"182","2021-02-08 12:50:47-03","UFRGS","ICN","045119","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(E.Morren) E.Morren ex Mez","Waechter, JL; Baptista, JL;","1271","1979","06","23","Brasil","RS","Três Cachoeiras",NA,"-49.9244003295898","-29.4556007385254",NA,NA,NA,NA,"Epífita, ca. 1,5m de altura, brácteas vermelhas, largamente marginadas de amarelo, sépalas amarelas, pétalas amarelas com ápice verde; Interior de mata úmida","ICN00030570",NA,"Strehl, T","1994","01","31","Monocotyledon",NA,NA,"17224","auto","América do Sul",NA,NA,NA
"183","2019-11-21 10:02:51-03","IBt","SP","195319","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Custodio Filho, A","1767","1983","10","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,"SP053558","SP053558","Leme, EMC","1991","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 10:02:51-03","IBt","SP","200917","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Sugiyama, M; et al.","571","1984","11","20","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.316667","-23.783333","-46.316667","-23.783333","750","900","Epífita sobre peteridofita perto da casa do Naturalista, brácteas superiores rosadas e inferiores amareladas","SP053563","SP053563","Kirizawa, M","1985","05","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 10:02:51-03","IBt","SP","305934A","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Garcia, RJF; et al.","948-A","1996","12","18","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do campo. Também em coleção viva.","-46.733611","-23.987778","-46.733611","-23.987778",NA,NA,NA,"SP053561","SP053561","Wanderley, MGL","1998","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 10:02:51-03","IBt","SP","32130","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Lamber, J","s.n.","1934","10","26","Brasil","São Paulo",NA,"Ramal Mayrink a Santos. Serviço de Prophylaxia da Estrada de Ferro Sorocabana.",NA,NA,NA,NA,NA,NA,NA,"SP053548","SP053548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 10:02:51-03","IBt","SP","391984","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Versieux, LM; Calvente, AM","386","2007","01","25","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Trilha para a Cachoeira.","-40.555722","-19.925","-40.555722","-19.925","703","703","Prensado em álcool. DNA amostrado.","SP053555","SP053555","Versieux, LM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 10:02:51-03","IBt","SP","402710","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Trindade Lima, T; et al.","156","2006","12","16","Brasil","São Paulo","Bananal","Serra da Bocaina, Trilha para a Cachoeira do Bracuí.","-44.433333","-22.8","-44.433333","-22.8","1200","1200",NA,"SP053551","SP053551","Trindade Lima, T","2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:02:51-03","IBt","SP","178419","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Braga, PIS","12","1967","11","19","Brasil","Rio de Janeiro","Petrópolis","Rocio.","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"SP053564","SP053564","Braga, R","1967","11","19",NA,NA,NA,"36524","auto",NA,NA,NA,NA
"190","2019-11-21 10:02:51-03","IBt","SP","345039","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Sampaio, PSP; Martins, SE","384","1999","11","18","Brasil","São Paulo","Bertioga","Guaratuba. Fazenda Três Marias. Estrada da captação.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SP053565","SP053565","Wanderley, MGL","2000","11","26",NA,NA,NA,"37616","auto",NA,NA,NA,NA
"191","2019-11-21 10:02:51-03","IBt","SP","244761","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Wanderley, MGL","s.n.","1990","08","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053559","SP053559",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"192","2019-11-21 10:02:51-03","IBt","SP","245407","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Barros, F","1927","1990","09","13","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Estrada para a turbina","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053557","SP053557",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"193","2019-11-21 10:02:51-03","IBt","SP","246627","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Barros, F; Ribeiro, JELS","2038","1990","12","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo ao Pico do Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SP053560","SP053560",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"194","2019-11-21 10:02:51-03","IBt","SP","258368","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Wanderley, MGL; Kirizawa, M; Gomes da Silva, SJ","2014","1992","08","26","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Barra Grande.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SP053553","SP053553","Mollo, L","1992","09","16",NA,NA,NA,"25028","auto",NA,NA,NA,NA
"195","2019-11-21 10:02:51-03","IBt","SP","309177","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Wanderley, MGL; et al.","2212","1997","05","08","Brasil","São Paulo","Ribeirão Grande","Parque Estadual de Intervales, Trilha do Carmo.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"SP053550","SP053550","Wanderley, MGL",NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA
"196","2019-11-21 10:02:51-03","IBt","SP","330573","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Tardivo, RC; Silva, GJ; Wanderley, MGL","221","1998","08",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SP053552","SP053552","Wanderley, MGL","2004","09","09",NA,NA,NA,"18032","auto",NA,NA,NA,NA
"197","2019-11-21 10:02:51-03","IBt","SP","277420","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Kiyama, CY; et al.","61","1994","09","05","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Estrada para a barragem da SABESP no rio Guaratuba.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SP053554","SP053554","Wanderley, MGL","1995","03",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA
"198","2019-11-21 10:02:51-03","IBt","SP","12405","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Lemos, D","s.n.","1924","01","06","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"SP053547","SP053547","Kirizawa, M","1986","05","02",NA,NA,NA,"27258","auto",NA,NA,NA,NA
"199","2019-11-21 10:02:51-03","IBt","SP","47104","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Handro, O","s.n.","1939","08","20","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP053549","SP053549","Handro, O","1939","08",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"200","2019-11-21 10:02:51-03","IBt","SP","277425","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Bernacci, LC; et al.","933","1995","01","09","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"SP053556","SP053556","Wanderley, MGL","1995","03",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA
"201","2019-11-21 10:02:51-03","IBt","SP","348175","S","Plantae","Bromeliaceae","Vriesea","erythrodactylon","Vriesea erythrodactylon","(É.Morren) É.Morren ex Mez","Alves, RA","1005","2000","04","30","Brasil","São Paulo","Ubatuba","Pico do Corcovado.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SP053562","SP053562",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
